@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE direct_reducedClauses NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE directorder_CG-featuretime NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE direct_TRINARY+ NUMERIC

@DATA
patt/bqwh-18-141_glb/bqwh-18-141-61_glb.xml,1,?,?,?,?,1.346253,0.903577,0.798792,?,0.798792,0.529767,0.833178,0.75,0.144422,0.85195,0.379804,0.02584,0.355483,?,?,0.677268,1.459259,?,0.480815,0.265179,0.0092,0.179833,0.317238,0.322399,0.618945,0.401868,1.562183,?,0.80158,?,0.230839,1.532829,0.007124,0.007124,0.016729,?,2.347941,0.011583,0.173896,0.14553,0.010223,0.373007,?,0.142669,0.230384,0.903392,3.307089,?,0.847383,?,0.260223,?,0.03,?,?,?,0.265048,?,?,0.837825
patt/bqwh-18-141_glb/bqwh-18-141-55_glb.xml,1,?,?,?,?,1.336111,0.860954,0.760657,?,0.760144,0.545841,0.816127,0.666667,0.157841,0.969403,0.439341,0.030556,0.350796,?,?,0.952757,1.46884,?,0.527109,0.326538,0.00967,0.1849,0.321809,0.286198,0.610318,0.433597,1.670428,?,0.773877,?,0.23989,1.553854,0.007285,0.007285,0.016949,?,2.374305,0.01222,0.222172,0.151456,0.013354,0.353737,?,0.150594,0.239391,0.87068,3.390892,?,0.927134,?,0.252452,?,0.03,?,?,?,0.316626,?,?,0.829633
patt/bqwh-18-141_glb/bqwh-18-141-62_glb.xml,1,?,?,?,?,1.413514,0.889486,0.800682,?,0.799708,0.542722,0.852827,0.733333,0.162568,0.853333,0.375756,0.032432,0.398148,?,?,0.706365,1.370073,?,0.542492,0.291933,0.009473,0.180312,0.294607,0.341475,0.604824,0.413866,1.512848,?,0.803702,?,0.214286,1.461947,0.007258,0.007258,0.018031,?,2.388148,0.011928,0.187338,0.156173,0.012183,0.362959,?,0.162077,0.21731,0.889911,3.401805,?,0.842917,?,0.291281,?,0.03,?,?,?,0.291137,?,?,0.85095
patt/bqwh-18-141_glb/bqwh-18-141-89_glb.xml,1,?,?,?,?,1.371429,0.893391,0.789707,?,0.789264,0.51223,0.837178,0.733333,0.162511,0.869938,0.392965,0.025974,0.331854,?,?,0.751869,1.494069,?,0.462909,0.275254,0.008979,0.170807,0.314502,0.335207,0.610855,0.397166,1.492985,?,0.797603,?,0.207596,1.552828,0.007072,0.007072,0.016859,?,2.509043,0.011385,0.198196,0.168657,0.010204,0.369015,?,0.160182,0.207164,0.899458,3.519912,?,0.854238,?,0.238349,?,0.03,?,?,?,0.268998,?,?,0.845095
patt/bqwh-18-141_glb/bqwh-18-141-66_glb.xml,1,?,?,?,?,1.339474,0.868875,0.779877,?,0.77846,0.538567,0.849315,0.733333,0.14957,0.914154,0.438266,0.031579,0.351913,?,?,0.837282,1.566321,?,0.526709,0.318575,0.009256,0.179499,0.346215,0.311161,0.617688,0.425177,1.674259,?,0.782609,?,0.23468,1.674543,0.007288,0.007288,0.018895,?,2.40782,0.011696,0.19917,0.153905,0.010864,0.364355,?,0.150551,0.233318,0.871672,3.407715,?,0.902396,?,0.264178,?,0.04,?,?,?,0.312678,?,?,0.849716
patt/bqwh-18-141_glb/bqwh-18-141-77_glb.xml,1,?,?,?,?,1.467532,0.888148,0.774482,?,0.774482,0.531107,0.835217,0.692308,0.15354,0.917502,0.426717,0.033766,0.447269,?,?,0.78688,1.555619,?,0.502254,0.276762,0.009115,0.181262,0.332727,0.315321,0.600314,0.413651,1.543685,?,0.776735,?,0.2081,1.64617,0.007059,0.007059,0.015537,?,2.343934,0.013283,0.190673,0.152934,0.010829,0.359824,?,0.153498,0.210338,0.895013,3.420488,?,0.922794,?,0.344278,?,0.03,?,?,?,0.265393,?,?,0.836773
patt/bqwh-18-141_glb/bqwh-18-141-81_glb.xml,1,?,?,?,?,1.380435,0.881424,0.757529,?,0.75804,0.475636,0.8244,0.714286,0.152671,0.933182,0.437101,0.024457,0.385911,?,?,0.819937,1.452341,?,0.486026,0.282339,0.009136,0.187851,0.308425,0.31331,0.600934,0.418101,1.518496,?,0.761346,?,0.215479,1.514976,0.007144,0.007144,0.014803,?,2.226893,0.011928,0.186538,0.145403,0.012251,0.349441,?,0.149207,0.21769,0.88582,3.247463,?,0.933957,?,0.27027,?,0.03,?,?,?,0.275433,?,?,0.824579
patt/bqwh-18-141_glb/bqwh-18-141-8_glb.xml,1,?,?,?,?,1.388601,0.881885,0.783953,?,0.783953,0.576409,0.823846,0.666667,0.160135,0.923967,0.37245,0.028497,0.350067,?,?,0.84088,1.522395,?,0.508508,0.29444,0.009631,0.173017,0.332354,0.299126,0.631315,0.391997,1.619204,?,0.783796,?,0.232288,1.596848,0.007296,0.007296,0.016136,?,2.380889,0.011494,0.204392,0.149782,0.011654,0.378189,?,0.152799,0.231191,0.880399,3.523345,?,0.907675,?,0.265443,?,0.06,?,?,?,0.295138,?,?,0.823187
patt/bqwh-18-141_glb/bqwh-18-141-41_glb.xml,1,?,?,?,?,1.367123,0.877425,0.767138,?,0.766091,0.484918,0.836735,0.75,0.14872,0.914919,0.46563,0.024658,0.396128,?,?,0.782177,1.502048,?,0.528453,0.300753,0.009267,0.190999,0.327473,0.306768,0.603521,0.4384,1.635442,?,0.770724,?,0.232062,1.583716,0.007208,0.007208,0.017268,?,2.264102,0.014113,0.173578,0.144339,0.010466,0.342306,?,0.13519,0.230808,0.876779,3.259801,?,0.906126,?,0.289612,?,0.02,?,?,?,0.300968,?,?,0.843127
patt/bqwh-18-141_glb/bqwh-18-141-60_glb.xml,1,?,?,?,?,1.430079,0.879418,0.757925,?,0.757445,0.497878,0.822286,0.692308,0.150234,0.942514,0.397867,0.023747,0.405379,?,?,0.843874,1.461446,?,0.426187,0.282959,0.00912,0.182037,0.31061,0.294621,0.605626,0.405757,1.474459,?,0.759135,?,0.214468,1.526619,0.007084,0.007084,0.01489,?,2.196836,0.011605,0.168046,0.141653,0.011527,0.358009,?,0.14087,0.213309,0.878149,3.324588,?,0.939664,?,0.301923,?,0.04,?,?,?,0.285339,?,?,0.825
patt/bqwh-18-141_glb/bqwh-18-141-72_glb.xml,1,?,?,?,?,1.455882,0.8669,0.763819,?,0.765494,0.509259,0.843663,0.692308,0.165115,0.935264,0.492093,0.029412,0.437744,?,?,0.829462,1.443485,?,0.504045,0.32276,0.010077,0.189838,0.315779,0.295747,0.589386,0.456731,1.625935,?,0.765625,?,0.235594,1.537779,0.007348,0.007348,0.018984,?,2.40854,0.012685,0.213569,0.163508,0.012842,0.3287,?,0.157963,0.233718,0.861989,3.375395,?,0.9229,?,0.31529,?,0.02,?,?,?,0.328466,?,?,0.844866
patt/bqwh-18-141_glb/bqwh-18-141-26_glb.xml,1,?,?,?,?,1.302452,0.868799,0.779396,?,0.778356,0.493255,0.834547,0.666667,0.142673,0.886019,0.428716,0.027248,0.35744,?,?,0.808807,1.435023,?,0.501348,0.320908,0.009269,0.190947,0.317962,0.313226,0.618622,0.424565,1.617626,?,0.783559,?,0.24368,1.522171,0.007304,0.007304,0.016129,?,2.263867,0.01217,0.189896,0.143632,0.010926,0.348385,?,0.140261,0.242164,0.871172,3.189788,?,0.878396,?,0.25026,?,0.02,?,?,?,0.316752,?,?,0.837149
patt/bqwh-18-141_glb/bqwh-18-141-67_glb.xml,1,?,?,?,?,1.429363,0.857302,0.747629,?,0.746048,0.465803,0.835616,0.714286,0.153265,0.946746,0.472797,0.024931,0.429399,?,?,0.890695,1.504689,?,0.458403,0.321078,0.009198,0.1902,0.327534,0.301774,0.601575,0.433393,1.582906,?,0.761855,?,0.227586,1.576505,0.007287,0.007287,0.016333,?,2.172365,0.01222,0.171244,0.141905,0.011064,0.342134,?,0.148757,0.225798,0.868232,3.21003,?,0.923917,?,0.321391,?,0.02,?,?,?,0.310645,?,?,0.847208
patt/bqwh-18-141_glb/bqwh-18-141-75_glb.xml,1,?,?,?,?,1.477528,0.854851,0.757287,?,0.756757,0.483754,0.825119,1,0.15571,0.937462,0.436973,0.025281,0.463169,?,?,0.902063,1.447538,?,0.505937,0.333733,0.009729,0.188659,0.316201,0.302738,0.599361,0.44108,1.608603,?,0.770822,?,0.236768,1.54335,0.007265,0.007265,0.018018,?,2.310951,0.012245,0.175691,0.150741,0.012189,0.343485,?,0.150866,0.235234,0.864934,3.294543,?,0.905343,?,0.354377,?,0.02,?,?,?,0.32291,?,?,0.828647
patt/bqwh-18-141_glb/bqwh-18-141-70_glb.xml,1,?,?,?,?,1.385224,0.877655,0.776034,?,0.77651,0.497361,0.8369,0.75,0.162166,0.900043,0.401557,0.026385,0.38564,?,?,0.819053,1.48871,?,0.462676,0.297712,0.008961,0.180219,0.322356,0.331107,0.610546,0.418178,1.609183,?,0.779468,?,0.228938,1.601642,0.007215,0.007215,0.016643,?,2.228483,0.011696,0.167995,0.14551,0.012363,0.361428,?,0.156876,0.227793,0.879397,3.405441,?,0.887378,?,0.288973,?,0.03,?,?,?,0.295474,?,?,0.838403
patt/bqwh-18-141_glb/bqwh-18-141-82_glb.xml,1,?,?,?,?,1.360743,0.874081,0.757157,?,0.757157,0.473817,0.82771,0.636364,0.13924,0.928001,0.44417,0.026525,0.402352,?,?,0.807765,1.481784,?,0.501763,0.300095,0.008991,0.19274,0.318999,0.299282,0.605085,0.421595,1.501803,?,0.760449,?,0.220603,1.544061,0.007064,0.007064,0.01636,?,2.2229,0.01378,0.17124,0.136687,0.010736,0.343624,?,0.134604,0.220603,0.877752,3.141834,?,0.928172,?,0.286442,?,0.02,?,?,?,0.294224,?,?,0.824669
patt/bqwh-18-141_glb/bqwh-18-141-43_glb.xml,1,?,?,?,?,1.395522,0.898324,0.79455,?,0.79455,0.529662,0.842561,0.733333,0.151472,0.862113,0.359779,0.027363,0.363754,?,?,0.728517,1.477886,?,0.434578,0.261983,0.008644,0.173875,0.312357,0.342165,0.613082,0.388628,1.471786,?,0.810203,?,0.209588,1.542951,0.006993,0.006993,0.017301,?,2.488667,0.011132,0.185365,0.156337,0.010381,0.377813,?,0.14534,0.208952,0.909816,3.438683,?,0.824885,?,0.271941,?,0.03,?,?,?,0.251811,?,?,0.853869
patt/bqwh-18-141_glb/bqwh-18-141-3_glb.xml,1,?,?,?,?,1.317585,0.889309,0.789729,?,0.788275,0.503862,0.84593,0.692308,0.137481,0.866556,0.414939,0.026247,0.348837,?,?,0.724175,1.471504,?,0.455861,0.286986,0.009141,0.184593,0.316356,0.32484,0.613062,0.411898,1.548942,?,0.784399,?,0.225259,1.539146,0.007119,0.007119,0.015504,?,2.332946,0.011719,0.165941,0.149886,0.010174,0.360867,?,0.134695,0.223845,0.885802,3.204942,?,0.872099,?,0.246609,?,0.03,?,?,?,0.287681,?,?,0.842054
patt/bqwh-18-141_glb/bqwh-18-141-90_glb.xml,1,?,?,?,?,1.392045,0.8743,0.774863,?,0.772678,0.496459,0.842623,0.666667,0.150128,0.90189,0.467827,0.036932,0.405464,?,?,0.808124,1.488295,?,0.480379,0.309772,0.009672,0.19235,0.328612,0.307079,0.603674,0.445303,1.633239,?,0.777778,?,0.243407,1.581869,0.007347,0.007347,0.017486,?,2.336486,0.012422,0.189614,0.155492,0.011475,0.337849,?,0.148607,0.239715,0.874158,3.195253,?,0.906331,?,0.29283,?,0.02,?,?,?,0.31183,?,?,0.842912
patt/bqwh-18-141_glb/bqwh-18-141-91_glb.xml,1,?,?,?,?,1.472067,0.883029,0.747164,?,0.746623,0.501944,0.822258,0.666667,0.14723,0.976939,0.482813,0.030726,0.466234,?,?,0.772498,1.465313,?,0.466297,0.287726,0.009836,0.193409,0.31555,0.268464,0.596406,0.434881,1.537514,?,0.75027,?,0.223438,1.529978,0.007157,0.007157,0.015667,?,2.180767,0.01217,0.167683,0.139326,0.011885,0.332947,?,0.143354,0.222396,0.879439,3.175137,?,0.951958,?,0.35027,?,0.02,?,?,?,0.289517,?,?,0.827568
patt/bqwh-18-141_glb/bqwh-18-141-96_glb.xml,1,?,?,?,?,1.445714,0.870722,0.755447,?,0.754902,0.506563,0.846405,0.733333,0.148984,0.95291,0.514679,0.028571,0.439542,?,?,0.824273,1.50167,?,0.554379,0.306233,0.009757,0.190632,0.329679,0.293109,0.593695,0.44599,1.627631,?,0.767974,?,0.225513,1.569929,0.007261,0.007261,0.018519,?,2.291511,0.012346,0.188919,0.155449,0.012527,0.334319,?,0.14668,0.228111,0.878807,3.273108,?,0.925989,?,0.321351,?,0.02,?,?,?,0.299619,?,?,0.852941
patt/bqwh-18-141_glb/bqwh-18-141-56_glb.xml,1,?,?,?,?,1.316489,0.869413,0.765657,?,0.765152,0.462236,0.832323,0.733333,0.15774,0.899546,0.426121,0.021277,0.363636,?,?,0.828656,1.444853,?,0.464228,0.309936,0.008774,0.189899,0.310911,0.324751,0.603844,0.420094,1.462521,?,0.763251,?,0.218329,1.513236,0.007092,0.007092,0.015152,?,2.303345,0.013834,0.193413,0.139671,0.010606,0.348661,?,0.154616,0.217839,0.87188,3.307575,?,0.921825,?,0.249874,?,0.03,?,?,?,0.30379,?,?,0.824331
patt/bqwh-18-141_glb/bqwh-18-141-10_glb.xml,1,?,?,?,?,1.424731,0.871287,0.776904,?,0.775921,0.519455,0.831941,0.714286,0.144697,0.909174,0.40119,0.02957,0.397052,?,?,0.851683,1.523685,?,0.469477,0.309107,0.009376,0.182801,0.333464,0.306258,0.611472,0.421896,1.59162,?,0.7895,?,0.237143,1.620754,0.007307,0.007307,0.016216,?,2.387128,0.013861,0.195682,0.153645,0.011302,0.360569,?,0.140254,0.235238,0.879908,3.411196,?,0.883502,?,0.295388,?,0.03,?,?,?,0.301854,?,?,0.844455
patt/bqwh-18-141_glb/bqwh-18-141-0_glb.xml,1,?,?,?,?,1.366412,0.899025,0.792899,?,0.791989,0.554728,0.84843,0.692308,0.14517,0.884646,0.407909,0.02799,0.351843,?,?,0.714895,1.5805,?,0.476321,0.269085,0.009309,0.17888,0.339399,0.314476,0.618257,0.399926,1.598101,?,0.787079,?,0.221951,1.640645,0.007117,0.007117,0.016386,?,2.315316,0.013233,0.181765,0.150816,0.010469,0.365556,?,0.145348,0.22084,0.897675,3.38133,?,0.909182,?,0.260692,?,0.03,?,?,?,0.266679,?,?,0.844404
patt/bqwh-18-141_glb/bqwh-18-141-74_glb.xml,1,?,?,?,?,1.395735,0.931248,0.805286,?,0.805286,0.555812,0.84726,0.714286,0.151021,0.84938,0.341978,0.033175,0.338904,?,?,0.576671,1.517395,?,0.306044,0.197473,0.008569,0.164011,0.307965,0.353612,0.609372,0.367662,1.289082,?,0.808395,?,0.178545,1.580303,0.006797,0.006797,0.018267,?,2.389029,0.010453,0.190184,0.158984,0.010105,0.390594,?,0.146213,0.178545,0.932469,3.492694,?,0.841196,?,0.254955,?,0.06,?,?,?,0.193495,?,?,0.849203
patt/bqwh-18-141_glb/bqwh-18-141-46_glb.xml,1,?,?,?,?,1.3175,0.886448,0.795982,?,0.795982,0.504782,0.846429,0.75,0.147106,0.852394,0.399476,0.025,0.330357,?,?,0.774551,1.516315,?,0.509351,0.289934,0.00848,0.178571,0.325475,0.3419,0.619245,0.40048,1.54951,?,0.804105,?,0.221591,1.580731,0.007002,0.007002,0.014732,?,2.34312,0.011236,0.16209,0.152042,0.009375,0.367293,?,0.14516,0.221591,0.892486,3.328525,?,0.83764,?,0.238286,?,0.03,?,?,?,0.285255,?,?,0.854529
patt/bqwh-18-141_glb/bqwh-18-141-85_glb.xml,1,?,?,?,?,1.351801,0.861124,0.745375,?,0.744287,0.460174,0.833515,0.636364,0.134658,0.940379,0.505357,0.030471,0.393906,?,?,0.844483,1.424024,?,0.529462,0.317493,0.009145,0.196409,0.304932,0.299712,0.58872,0.443983,1.447395,?,0.74742,?,0.217141,1.488625,0.007,0.007,0.014146,?,2.189759,0.012121,0.164583,0.14475,0.010881,0.326711,?,0.134476,0.216096,0.868131,3.053932,?,0.960066,?,0.263987,?,0.02,?,?,?,0.306339,?,?,0.830527
patt/bqwh-18-141_glb/bqwh-18-141-92_glb.xml,1,?,?,?,?,1.331671,0.90649,0.791795,?,0.791795,0.491869,0.846493,0.714286,0.156204,0.856223,0.415895,0.027431,0.33348,?,?,0.683349,1.541403,?,0.428593,0.245739,0.008387,0.176886,0.325424,0.360619,0.610661,0.39321,1.481375,?,0.790657,?,0.203101,1.57941,0.006967,0.006967,0.013674,?,2.340885,0.011152,0.182471,0.156593,0.009263,0.368709,?,0.149762,0.203101,0.902066,3.459244,?,0.852494,?,0.238872,?,0.03,?,?,?,0.251941,?,?,0.851036
patt/bqwh-18-141_glb/bqwh-18-141-99_glb.xml,1,?,?,?,?,1.368831,0.881809,0.797335,?,0.798254,0.498571,0.853401,1,0.160163,0.842685,0.413739,0.028571,0.36489,?,?,0.772046,1.517313,?,0.522888,0.301031,0.008695,0.17693,0.324467,0.362376,0.606194,0.413529,1.596753,?,0.795486,?,0.216827,1.583647,0.007086,0.007086,0.013787,?,2.440369,0.013514,0.181369,0.160406,0.009651,0.3679,?,0.16003,0.216156,0.885642,3.372375,?,0.862203,?,0.274067,?,0.04,?,?,?,0.29255,?,?,0.85076
patt/bqwh-18-141_glb/bqwh-18-141-52_glb.xml,1,?,?,?,?,1.342175,0.870635,0.783797,?,0.785714,0.524376,0.83605,0.666667,0.150115,0.897618,0.404329,0.03183,0.357622,?,?,0.855829,1.440367,?,0.542401,0.317329,0.009283,0.180729,0.319773,0.312107,0.616254,0.420493,1.637818,?,0.797994,?,0.234861,1.531674,0.007169,0.007169,0.017258,?,2.333139,0.013699,0.192111,0.155888,0.013423,0.358649,?,0.143979,0.234861,0.877873,3.36831,?,0.849682,?,0.255014,?,0.03,?,?,?,0.308465,?,?,0.84575
patt/bqwh-18-141_glb/bqwh-18-141-76_glb.xml,1,?,?,?,?,1.356546,0.847679,0.766185,?,0.765115,0.491596,0.840021,0.692308,0.154418,0.921774,0.462526,0.027855,0.391653,?,?,0.916703,1.483592,?,0.575135,0.351183,0.009386,0.192081,0.327958,0.301032,0.607469,0.448852,1.685603,?,0.772606,?,0.24538,1.582657,0.007274,0.007274,0.016586,?,2.282783,0.012295,0.169325,0.144254,0.010701,0.340362,?,0.150899,0.244353,0.852689,3.211785,?,0.906356,?,0.280899,?,0.02,?,?,?,0.347344,?,?,0.850187
patt/bqwh-18-141_glb/bqwh-18-141-40_glb.xml,1,?,?,?,?,1.378446,0.902023,0.765611,?,0.765611,0.507475,0.826697,0.733333,0.144434,0.932639,0.379865,0.027569,0.368326,?,?,0.721191,1.415205,?,0.343784,0.243664,0.008934,0.180543,0.29507,0.300204,0.604378,0.389923,1.2456,?,0.770692,?,0.194608,1.466965,0.006819,0.006819,0.01448,?,2.25333,0.011029,0.155617,0.138631,0.011312,0.364535,?,0.138593,0.194608,0.902532,3.29015,?,0.923576,?,0.262325,?,0.03,?,?,?,0.24484,?,?,0.833559
patt/bqwh-18-141_glb/bqwh-18-141-42_glb.xml,1,?,?,?,?,1.358491,0.885736,0.776675,?,0.775682,0.512877,0.835236,0.75,0.14362,0.907561,0.443753,0.02965,0.362779,?,?,0.774958,1.453023,?,0.496568,0.289666,0.009605,0.184119,0.318556,0.296732,0.612709,0.41693,1.548929,?,0.77855,?,0.226424,1.523156,0.007166,0.007166,0.01737,?,2.318346,0.011811,0.182347,0.151798,0.011414,0.353128,?,0.143464,0.225467,0.884823,3.359833,?,0.90236,?,0.257696,?,0.03,?,?,?,0.289986,?,?,0.83565
patt/bqwh-18-141_glb/bqwh-18-141-44_glb.xml,1,?,?,?,?,1.392473,0.882555,0.77789,?,0.778395,0.512618,0.847047,0.666667,0.14856,0.902743,0.445209,0.02957,0.408884,?,?,0.774048,1.508665,?,0.521989,0.293474,0.009246,0.187784,0.330704,0.318164,0.614685,0.422701,1.657447,?,0.775984,?,0.238575,1.581299,0.007242,0.007242,0.015649,?,2.283697,0.011976,0.183814,0.150931,0.01161,0.349618,?,0.140407,0.237592,0.877204,3.342085,?,0.896294,?,0.310293,?,0.02,?,?,?,0.297824,?,?,0.844601
patt/bqwh-18-141_glb/bqwh-18-141-88_glb.xml,1,?,?,?,?,1.322034,0.888061,0.785051,?,0.785051,0.527085,0.845017,0.647059,0.135562,0.895528,0.399334,0.026634,0.313345,?,?,0.796502,1.576375,?,0.449934,0.280096,0.008391,0.174409,0.340148,0.327499,0.624575,0.388344,1.570189,?,0.785141,?,0.215699,1.626041,0.00697,0.00697,0.013091,?,2.382894,0.010909,0.151978,0.142539,0.008868,0.378502,?,0.139383,0.215699,0.889269,3.317315,?,0.895511,?,0.232588,?,0.04,?,?,?,0.27793,?,?,0.84255
patt/bqwh-18-141_glb/bqwh-18-141-58_glb.xml,1,?,?,?,?,1.495868,0.887048,0.778167,?,0.777667,0.517623,0.837256,0.714286,0.159837,0.906506,0.433374,0.030303,0.463195,?,?,0.771969,1.508729,?,0.514603,0.283859,0.009527,0.181773,0.331905,0.319598,0.608537,0.419904,1.630965,?,0.7825,?,0.226602,1.579379,0.007319,0.007319,0.018027,?,2.359068,0.012048,0.184924,0.154595,0.01302,0.354111,?,0.15762,0.228295,0.885123,3.364656,?,0.892224,?,0.363,?,0.03,?,?,?,0.287849,?,?,0.847
patt/bqwh-18-141_glb/bqwh-18-141-31_glb.xml,1,?,?,?,?,1.443069,0.894379,0.806781,?,0.808007,0.575317,0.847222,0.733333,0.165288,0.853832,0.36225,0.034653,0.371732,?,?,0.772036,1.573402,?,0.492877,0.278997,0.008969,0.165033,0.332761,0.347075,0.618616,0.39357,1.6034,?,0.808745,?,0.213112,1.6525,0.007081,0.007081,0.022059,?,2.420836,0.012797,0.193472,0.163436,0.010212,0.391895,?,0.165047,0.212715,0.896667,3.570623,?,0.852284,?,0.299142,?,0.04,?,?,?,0.274481,?,?,0.849203
patt/bqwh-18-141_glb/bqwh-18-141-19_glb.xml,1,?,?,?,?,1.271574,0.862042,0.800631,?,0.799729,0.491907,0.844384,0.733333,0.148813,0.826045,0.388222,0.022843,0.312134,?,?,0.838333,1.537392,?,0.537125,0.336201,0.008403,0.177718,0.338756,0.35559,0.624668,0.414337,1.718533,?,0.801172,?,0.240667,1.624438,0.007194,0.007194,0.013983,?,2.44242,0.013514,0.180879,0.152451,0.009923,0.372379,?,0.152823,0.239778,0.864499,3.359519,?,0.841887,?,0.227232,?,0.03,?,?,?,0.333172,?,?,0.846258
patt/bqwh-18-141_glb/bqwh-18-141-63_glb.xml,1,?,?,?,?,1.31701,0.876825,0.79235,?,0.790984,0.590484,0.855191,0.714286,0.152878,0.89168,0.434609,0.048969,0.325137,?,?,0.813607,1.591988,?,0.542572,0.309163,0.009502,0.176685,0.347967,0.319401,0.621437,0.412685,1.708093,?,0.794091,?,0.232874,1.659753,0.007185,0.007185,0.020947,?,2.361503,0.013462,0.191569,0.156742,0.010474,0.368502,?,0.152335,0.231539,0.87955,3.413944,?,0.884315,?,0.237727,?,0.04,?,?,?,0.303032,?,?,0.858182
patt/bqwh-18-141_glb/bqwh-18-141-2_glb.xml,1,?,?,?,?,1.354005,0.903663,0.79691,?,0.796456,0.530602,0.84189,0.764706,0.153609,0.863465,0.399735,0.028424,0.337574,?,?,0.701006,1.509204,?,0.488894,0.258032,0.008958,0.175829,0.320528,0.333735,0.613354,0.399365,1.525708,?,0.799091,?,0.213575,1.566904,0.007074,0.007074,0.016811,?,2.436725,0.011407,0.180262,0.160126,0.011358,0.367187,?,0.1478,0.213133,0.90436,3.395295,?,0.855002,?,0.242727,?,0.03,?,?,?,0.257462,?,?,0.842727
