@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_7.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.224002,4.565217,-55.08123,0.000133,1106.880201,42.109256,9.223843,0.001211,0.088977,0.167568,118.066116,0.151097,0.842754,2.077887,0.069054,87.995277,72350,10647.428571,1.760823,598,0.432143,2.30367,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_7.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.333155,4.565217,-55.090847,0.00003,1119.978642,42.60781,9.333119,0.000281,0.088977,0.167568,118.066116,0.151097,0.840977,2.085839,0.069054,94.842828,78043,11475.982143,1.751206,645,0.432143,2.281968,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_9.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.394463,4.565217,-55.090847,0.000131,1127.335523,42.887448,9.394304,0.001211,0.088977,0.167568,118.066116,0.151097,0.840769,2.085821,0.069054,98.940991,81424,11971.859921,1.751206,673,0.432143,2.274103,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_2.dzn,1,1.504303,0.66476,4.612737,724,2.791738,1.246127,121,9.434628,3.066362,-10.44934,0.528764,1132.155387,20.05136,5.735197,1.923017,1.765639,0.738147,28.547332,1.035205,0.746325,1.194039,0.752528,17.226896,84643,10008.826417,1.371466,692,0.650373,4.486653,121,120,0.042155
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_2.dzn,1,1.501895,0.665825,3.996967,724,2.909022,0.548901,121,9.326429,2.661282,-4.329198,0.551808,373.057179,14.749502,5.130278,3.042894,2.058453,0.439726,7.536012,0.990423,0.709637,0.780862,0.448573,6.791485,80071,8957.968854,0.862267,642,0.750569,5.169877,121,40,0.110175
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_4.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.377211,4.565217,-55.093251,0.000103,1125.265264,42.808756,9.377086,0.000953,0.088977,0.167568,118.066116,0.151097,0.840949,2.087721,0.069054,97.737374,80458,11826.222222,1.748802,665,0.432143,2.274758,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_6.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.405141,4.565217,-55.10978,0.00013,1128.616976,42.936201,9.404984,0.001202,0.088977,0.167568,118.066116,0.151097,0.841842,2.083837,0.069054,99.678473,82029,12061.095238,1.732273,678,0.432143,2.280527,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_4.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.33985,4.565217,-55.148432,0.000091,1120.782,42.638227,9.339741,0.000838,0.088977,0.167568,118.066116,0.151097,0.841051,2.089781,0.069054,95.190083,78402,11518,1.693621,648,0.432143,2.26926,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_10.dzn,1,1.520661,0.657609,5.950413,724,2.181818,5.983471,121,9.432542,3.913043,-54.639117,0.000028,877.226397,36.909878,9.432508,0.000262,0.100223,0.768173,115.404959,0.194575,0.793098,2.029221,0.069054,120.86057,83609,14624.128968,2.202936,691,0.504167,2.390744,121,93,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_2.dzn,1,1.520661,0.657609,5.950413,724,2.049587,5.983471,121,9.511753,3.913043,-54.428029,0.000106,903.616502,37.219642,9.511623,0.000992,0.102424,0.284639,114.991736,0.194575,0.804259,2.019379,0.069054,129.992752,88322,15729.123016,2.440843,730,0.504167,2.482105,121,95,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_8.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.407268,4.565217,-55.11393,0.000101,1128.872132,42.945979,9.407146,0.000933,0.088977,0.167568,118.066116,0.151097,0.841948,2.079931,0.069054,99.897842,82152,12087.638889,1.728123,679,0.432143,2.314785,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_9.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.326429,4.565217,-55.152851,0.000138,1119.171538,42.576846,9.326263,0.001269,0.088977,0.167568,118.066116,0.151097,0.842379,2.077939,0.069054,94.462397,77673,11429.95,1.689202,642,0.432143,2.287091,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_3.dzn,1,1.520661,0.657609,5.950413,724,2.165289,5.983471,121,9.413628,3.913043,-54.504458,0.000129,931.949165,36.835623,9.413472,0.001195,0.102608,0.800689,115.322314,0.194575,0.802527,2.018133,0.069054,120.796924,82513,14616.427778,2.364414,682,0.504167,2.467154,121,99,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_3.dzn,1,1.502044,0.665759,3.996729,724,2.901063,0.591987,121,9.372865,2.66086,-4.695779,0.551389,374.914602,14.894239,5.187178,2.928292,2.111204,0.465617,7.684383,0.99488,0.710985,0.87414,0.472449,9.218894,82419,11274.706843,0.909964,663,0.750614,5.359383,121,40,0.072113
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_7.dzn,1,1.520661,0.657609,5.950413,724,2.330579,5.983471,121,9.41996,3.913043,-54.590977,0.000128,885.476257,36.860403,9.419805,0.00119,0.107502,1.142727,114.380165,0.194575,0.805657,2.043301,0.069054,120.854388,82876,14623.380952,2.277895,685,0.504167,2.284083,121,94,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_1.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.35975,4.565217,-55.084861,0.00009,1123.169947,42.729076,9.359642,0.000827,0.088977,0.167568,118.066116,0.151097,0.84161,2.076159,0.069054,96.71709,79491,11702.767857,1.757192,657,0.432143,2.374586,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_9.dzn,1,1.501973,0.665791,3.996843,724,2.905288,0.571429,121,9.413628,2.661061,-4.516295,0.5524,301.236094,14.916721,5.191325,2.985556,1.954524,0.452005,7.480663,0.992773,0.711211,0.746176,0.461165,7.348516,84805,9310.570079,0.885505,682,0.750592,4.802255,121,32,0.110628
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_10.dzn,1,1.505828,0.664087,3.990676,724,2.729604,1.687646,121,9.531381,2.650155,-14.275395,0.507546,362.192495,17.124376,6.141684,1.580264,1.311005,0.868022,13.212121,1.056246,0.69283,0.885894,0.877708,42.380923,90148,18181.415865,1.767282,740,0.751752,4.971911,121,38,0.335018
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_11_6.dzn,1,1.501141,0.66616,4.107713,724,2.94523,0.330443,121,9.417853,2.736394,-2.549359,0.556887,875.860284,15.175044,5.002888,3.927542,3.117921,0.306322,11.046098,0.965373,-1,1.037243,0.312008,4.010083,86897,8786.091204,0.541967,684,-1,5.768664,121,93,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack036.dzn,1,1.25,0.8,4.25,94,1.458333,3.916667,24,12.682117,3.4,-23.797954,0.004943,291.688686,43.010029,12.627533,0.032232,0.088964,0.994985,22.166667,0.353359,0.837143,0.648765,0.249882,1720.019658,156675,41280.471795,1.874185,6572,3.058824,3.056031,24,23,0.353359
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_10.dzn,1,1.538993,0.649775,4.069102,724,2.88154,0.714709,121,9.287712,2.644003,-5.699151,0.543183,315.782221,15.072873,5.3361,2.644057,1.846995,0.524918,8.242843,1.011401,0.717282,0.773794,0.536018,8.40099,77400,8510.202822,1.072442,625,0.737263,5.127862,121,34,0.144384
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_6.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.330917,4.565217,-55.118889,0.000138,1119.710025,42.597333,9.330751,0.001265,0.088977,0.167568,118.066116,0.151097,0.840921,2.07827,0.069054,94.773646,77915,11467.611111,1.723165,644,0.432143,2.430581,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_2.dzn,1,1.535747,0.651149,4.063348,724,2.891403,0.655204,121,9.385862,2.645846,-5.210223,0.546587,356.662771,15.108493,5.333757,2.775696,1.917701,0.49567,7.974661,1.007256,0.71028,0.782278,0.505974,8.432552,82912,9317.970075,0.991489,669,0.738307,5.125713,121,38,0.141639
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_5.dzn,1,1.537229,0.650521,4.065975,724,2.886899,0.682375,121,9.388017,2.645003,-5.435087,0.545623,366.132674,15.162723,5.359428,2.715915,1.886859,0.509199,8.171536,1.009783,0.70859,0.771118,0.519868,8.791601,82945,9327.88819,1.030831,670,0.73783,5.059789,121,39,0.12879
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_3.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.321928,4.565217,-55.084861,0.000077,1118.631371,42.556444,9.321836,0.000707,0.088977,0.167568,118.066116,0.151097,0.842852,2.075898,0.069054,94.216844,77435,11400.238095,1.757192,640,0.432143,2.297149,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_5.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.394463,4.565217,-55.150157,0.000073,1127.335523,42.887589,9.394375,0.000673,0.088977,0.167568,118.066116,0.151097,0.841134,2.08396,0.069054,98.965253,81428,11974.795635,1.691896,673,0.432143,2.321867,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_4.dzn,1,1.532088,0.652704,4.056864,724,2.902518,0.58814,121,9.445015,2.647932,-4.664159,0.54962,340.020534,15.069162,5.303098,2.942633,1.993019,0.460962,7.712429,1.000669,0.69496,0.762864,0.470352,7.904162,86552,9730.023282,0.888799,697,0.739487,4.992046,121,36,0.133265
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_3.dzn,1,1.525143,0.655676,4.044558,724,2.923616,0.460853,121,9.438792,2.65192,-3.596753,0.553331,292.602547,14.817007,5.182994,3.336507,2.103389,0.38931,7.04774,0.985915,0.702032,0.746227,0.396913,4.944432,86868,7767.702426,0.751497,694,0.741737,4.929889,121,31,0.119993
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_1.dzn,1,1.826446,0.547511,5.578512,724,2.710744,5.983471,121,9.409391,3.054299,-54.428668,0.000118,630.429193,28.738829,9.40926,0.001198,0.247898,1.606782,87.338843,0.166832,0.676803,1.828982,0.069054,129.737636,82271,15698.253968,2.447614,680,0.537778,2.764271,121,67,0.130633
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_10.dzn,1,1.594724,0.627068,4.167866,724,2.798561,1.736211,121,9.273796,2.613534,-14.669104,0.488895,333.856642,16.871771,6.204787,1.546779,1.246963,0.776474,12.944844,1.051214,0.680506,0.82428,0.888975,32.752199,75485,13657.666831,1.837574,619,0.719793,4.877079,121,36,0.379524
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_1.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.483816,4.565217,-55.20382,0.000108,1138.057893,43.295416,9.483684,0.001012,0.088977,0.167568,118.066116,0.151097,0.84217,2.087477,0.069054,105.222353,86628,12731.904762,1.638233,716,0.432143,2.152551,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_2.dzn,1,1.613181,0.619893,4.200573,724,2.776504,2.074499,121,9.459432,2.603908,-17.703534,0.468152,397.296128,17.779743,6.604534,1.361509,1.155333,0.798882,14.773639,1.043569,0.668974,0.9229,0.955032,45.833434,85635,15995.868489,2.019605,704,0.714188,4.927923,121,42,0.438423
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_1.dzn,1,1.556999,0.642261,4.10101,724,2.82684,1.044733,121,9.321928,2.63392,-8.49397,0.529029,335.589411,15.729935,5.645559,2.13588,1.586371,0.664883,9.722944,1.034166,0.703038,0.765918,0.680184,16.271628,78579,11276.238151,1.422413,640,0.731527,4.898324,121,36,0.210992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_3.dzn,1,1.520661,0.657609,5.950413,724,2.024793,5.983471,121,9.337622,3.913043,-54.430383,0.000122,896.411703,36.538228,9.337476,0.00112,0.100454,0.278154,115.322314,0.194575,0.808285,2.028286,0.069054,115.000184,78279,13915.022222,2.43849,647,0.504167,2.430622,121,96,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_25_8.dzn,1,1.826446,0.547511,4.578512,724,4.768595,5.983471,121,9.400879,2.506787,-55.030022,0.000106,319.629901,23.565772,9.400763,0.001071,0.140804,1.292281,31.752066,0.166832,0.505775,1.305341,0.069054,154.07989,81788,18643.666667,1.857377,676,0.655235,2.503877,121,34,0.992173
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_3.dzn,1,1.56942,0.637178,4.123023,724,2.789104,1.272408,121,9.396605,2.6271,-10.525077,0.517872,338.277772,16.260939,5.886234,1.897623,1.454695,0.743193,10.857645,1.045832,0.691779,0.799557,0.761209,22.833364,82441,12992.183937,1.567046,674,0.727621,4.995112,121,36,0.273655
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_4.dzn,1,1.598015,0.625776,4.173697,724,2.702233,1.796526,121,9.42836,2.611801,-15.161509,0.486455,395.991127,17.243595,6.352769,1.511963,1.256964,0.878544,13.478908,1.050545,0.676334,0.864646,0.902327,36.243147,83928,14605.988174,1.916849,689,0.718787,4.944414,121,42,0.376952
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_3.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.483816,4.565217,-55.10978,0.000068,1138.057893,43.295516,9.483733,0.000632,0.088977,0.167568,118.066116,0.151097,0.842177,2.083733,0.069054,105.277581,86631,12738.587302,1.732273,716,0.432143,2.26164,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_23_6.dzn,1,1.615836,0.618875,4.205279,724,2.759531,2.123167,121,9.430453,2.602541,-18.110113,0.464556,330.065839,17.810913,6.62535,1.337443,1.113164,0.879169,14.557185,1.041701,0.669458,0.917039,0.962819,46.16911,83921,15743.666494,2.101269,690,0.713389,5.20217,121,35,0.474152
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_9.dzn,1,1.56942,0.637178,4.123023,724,2.789104,1.272408,121,9.442943,2.6271,-10.564437,0.518356,302.174192,16.336183,5.913201,1.898454,1.468534,0.743193,10.660808,1.045832,0.687175,0.842181,0.761209,23.434346,85103,13334.142763,1.524539,696,0.727621,5.117899,121,32,0.297472
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_8.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.394463,4.565217,-55.096747,0.000131,1127.335523,42.887448,9.394304,0.001211,0.088977,0.167568,118.066116,0.151097,0.84164,2.076333,0.069054,99.046934,81424,11984.678968,1.745306,673,0.432143,2.389815,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_8.dzn,1,1.501983,0.665787,3.996828,724,2.904837,0.574148,121,9.310613,2.661035,-4.526918,0.551021,297.939609,14.771512,5.14213,2.971591,1.968243,0.453471,7.509913,0.993053,0.704605,0.772472,0.462669,6.995985,79108,8821.937244,0.890289,635,0.750595,5.018402,121,32,0.159218
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_3.dzn,1,1.507123,0.663516,3.988604,724,2.65812,2.062678,121,9.525521,2.646503,-17.605878,0.485631,409.597395,17.795788,6.436547,1.367907,1.151102,0.926607,14.672365,1.060713,0.671825,0.857074,0.953078,52.086312,89634,18282.295464,2.006826,737,0.752143,4.515619,121,43,0.438926
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_30_6.dzn,1,1.826446,0.547511,5.578512,724,2.867769,5.983471,121,9.306062,3.054299,-54.579767,0.0001,642.118257,28.423274,9.305953,0.001001,0.236962,1.731581,89.107438,0.166832,0.676408,1.836983,0.069054,119.775738,76586,14492.864286,2.296515,633,0.537778,2.622338,121,69,0.155933
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_24_5.dzn,1,1.613833,0.619643,4.201729,724,2.910663,2.086455,121,9.214319,2.603571,-17.852612,0.465231,331.715488,17.359944,6.451733,1.353549,1.13839,1.011572,14.368876,1.043128,0.669091,0.920314,0.956984,40.183342,72321,13943.619541,1.973698,594,0.713992,4.989746,121,36,0.468996
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_15_6.dzn,1,1.520661,0.657609,5.950413,724,1.975207,5.983471,121,9.392317,3.913043,-54.669726,0.000131,892.270155,36.752229,9.392159,0.001213,0.091207,0.167568,116.842975,0.194575,0.802967,2.036993,0.069054,117.323967,81303,14196.2,2.172327,672,0.504167,2.327377,121,95,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_1.dzn,1,1.505308,0.664316,3.991507,724,2.828025,1.537155,121,9.294621,2.651622,-12.97045,0.513165,343.900968,16.456423,5.882366,1.679861,1.331796,0.730252,11.821656,1.055864,0.685975,0.83194,0.839773,32.963073,76681,15525.607411,1.646367,628,0.751596,4.888492,121,37,0.313056
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_4.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.411511,4.565217,-55.118889,0.000086,1129.381319,42.965385,9.411407,0.000798,0.088977,0.167568,118.066116,0.151097,0.842104,2.077922,0.069054,100.228404,82395,12127.636905,1.723165,681,0.432143,2.312596,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_2.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.426265,4.565217,-55.08123,0.000113,1131.151771,43.032673,9.426127,0.001053,0.088977,0.167568,118.066116,0.151097,0.842584,2.077852,0.069054,101.242031,83240,12250.285714,1.760823,688,0.432143,2.289987,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_1.dzn,1,1.530315,0.65346,4.053722,724,2.907905,0.555641,121,9.442943,2.648947,-4.411688,0.550639,330.503022,15.004239,5.272268,3.031393,1.993861,0.443425,7.510361,0.997294,0.69732,0.749565,0.452366,6.796613,86571,8855.986154,0.838231,696,0.740061,4.822079,121,35,0.163731
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_3.dzn,1,1.826446,0.547511,5.578512,724,3.132231,5.983471,121,9.252665,3.054299,-54.456878,0.000089,592.170588,28.26021,9.252569,0.000891,0.236322,1.862722,87.966942,0.145317,0.672392,1.824415,0.069054,116.187951,73804,14058.742063,2.419404,610,0.537778,2.664563,121,64,0.130633
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_8.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.324181,4.565217,-55.150157,0.000092,1118.901666,42.56669,9.32407,0.000847,0.088977,0.167568,118.066116,0.151097,0.841935,2.083733,0.069054,94.256215,77555,11405.001984,1.691896,641,0.432143,2.246447,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_6.dzn,1,1.504554,0.664649,3.992714,724,2.854281,1.318761,121,9.403012,2.653753,-11.010666,0.525074,366.717469,16.245019,5.774569,1.855792,1.44965,0.660431,10.928962,1.047823,0.691021,0.835623,0.776118,29.027407,82767,15936.046637,1.513465,677,0.751369,5.037098,121,39,0.253068
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_4.dzn,1,1.50423,0.664792,3.993232,724,2.796954,1.225042,121,9.370687,2.654668,-10.078204,0.529005,309.232684,16.025103,5.682781,1.942116,1.499974,0.727978,10.392555,1.041029,0.71963,0.817093,0.745441,22.784816,81033,13465.826546,1.564662,662,0.751271,5.001746,121,33,0.239397
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_4.dzn,1,1.520661,0.657609,5.950413,724,2.008264,5.983471,121,9.303781,3.913043,-54.672567,0.000125,921.074294,36.405799,9.303631,0.001146,0.097771,0.288444,115.785124,0.194575,0.79723,2.021772,0.069054,110.689886,76464,13393.47619,2.169486,632,0.504167,2.353985,121,99,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_1.dzn,1,1.826446,0.547511,5.578512,724,2.991736,5.983471,121,9.308339,3.054299,-54.482312,0.000128,605.042037,28.430167,9.308199,0.001285,0.247342,1.7298,86.892562,0.166832,0.671776,1.831943,0.069054,119.978191,76705,14517.361111,2.386561,634,0.537778,2.698229,121,65,0.130633
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_6.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.403012,4.565217,-55.079521,0.000101,1128.361443,42.92655,9.40289,0.000936,0.088977,0.167568,118.066116,0.151097,0.841116,2.080192,0.069054,99.592434,81910,12050.684524,1.762532,677,0.432143,2.402229,121,120,0.151097
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_7.dzn,1,1.527223,0.654783,4.048243,724,2.917298,0.498966,121,9.321928,2.650722,-3.910567,0.550802,344.91134,14.720504,5.159703,3.195256,2.108758,0.411628,7.251551,0.991117,0.70623,0.789901,0.419774,5.343971,80094,7754.10161,0.804777,640,0.741062,5.147455,121,37,0.080314
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_9.dzn,1,1.537159,0.650551,4.065851,724,2.887112,0.681091,121,9.35975,2.645043,-5.429373,0.545325,336.950984,15.118121,5.343573,2.717287,1.868514,0.508566,8.073377,1.008441,0.706898,0.759607,0.519218,8.854136,81372,9411.946512,1.012901,657,0.737853,4.982059,121,36,0.125042
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_9.dzn,1,1.826446,0.547511,5.578512,724,3.256198,5.983471,121,9.271463,3.054299,-54.661465,0.000103,611.91656,28.317594,9.271351,0.001026,0.226485,1.982572,89.801653,0.166832,0.667281,1.805369,0.069054,115.968201,74771,14032.152381,2.21042,618,0.537778,2.787788,121,66,0.155933
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_2.dzn,1,1.507082,0.663534,3.988669,724,2.78187,2.050992,121,9.303781,2.646617,-17.459543,0.484335,390.758791,17.38108,6.286084,1.371979,1.15406,0.839589,14.487252,1.060828,0.678052,0.882173,0.951121,45.369844,76931,16015.55501,2.042479,632,0.752131,4.968169,121,42,0.398459
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_11_9.dzn,1,1.508772,0.662791,4.82807,724,2.578947,2.540351,121,9.33985,3.2,-21.861758,0.453071,877.9459,23.525882,6.689161,1.155776,1.109567,0.981941,51.649123,1.042622,0.774872,1.3109,1.012834,42.911063,78731,12229.652914,2.278201,648,0.621366,4.243078,121,94,0.076132
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_10.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.407268,4.565217,-55.079521,0.00013,1128.872132,42.945909,9.407111,0.0012,0.088977,0.167568,118.066116,0.151097,0.841529,2.080036,0.069054,99.881198,82150,12085.625,1.762532,679,0.432143,2.342514,121,120,0.151097
