@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC

@DATA
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1307633938-08-UNSAT.cnf,1,0.0008,0.0008,77.6667,0.0005,0.0025,837,864,60.9437
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S788797920-13.cnf,1,0.0292,0.0292,20.6458,0.0292,0.0292,40,47,21.0474
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1705860047-05-SAT.cnf,1,0.0009,0.0009,59.2732,0.0006,0.0027,710,734,47.9781
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,0.0067,0.0067,42.6021,0.0067,0.0067,143,158,34.2783
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S2058622508-076.SATISFIABLE.cnf,1,0.0057,0.0057,18.3697,0.0056,0.0094,117,127,14.9761
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S31505198-038.UNKNOWN.cnf,1,0.0333,0.0333,12.4345,0.0333,0.0333,30,35,11.3079
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S47926000-049.cnf,1,0.0556,0.0556,7.6047,0.0556,0.0556,18,22,6.7173
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,0.0078,0.0078,13.1571,0.0077,0.0103,87,96,10.8601
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1992353905-004.cnf,1,0.0389,0.0389,16.6911,0.0389,0.0389,30,36,16.9281
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,0.04,0.04,10.7009,0.04,0.04,25,30,9.6772
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S417670629-08.cnf,1,0.0008,0.0008,109.522,0.0008,0.0013,848.5,875,73.475
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1970010471-03.UNSAT.shuffled.cnf,1,0.0048,0.0048,24.3205,0.0047,0.0079,140,151,19.7615
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S735137557-045.SATISFIABLE.cnf,1,0.0052,0.0052,19.1089,0.0051,0.0068,130,141,15.4539
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S393518083-009.cnf,1,0.05,0.05,9.0379,0.05,0.05,20,24,8.1364
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,0.0021,0.0021,32.2037,0.0014,0.0063,307,321,26.4635
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,0.0025,0.0025,104.27,0.0025,0.0025,387.5,407,80.05
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1390822082-06.SAT.shuffled.cnf,1,0.14,0.14,6.7218,0.14,0.14,9,12,6.26
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S375894551-007.UNKNOWN.cnf,1,0.0333,0.0333,12.9061,0.0333,0.0333,29,35,11.9031
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,0.0001,0.0001,2192,0.0001,0.0001,10692,10692,1682
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1666821205-020.cnf,1,0.0069,0.0069,15.4733,0.0069,0.0092,97,106,12.9282
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,0.0467,0.0467,14.0031,0.0467,0.0467,25,30,13.9938
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1048256369-15.cnf,1,0.05,0.05,13.2673,0.05,0.05,23,28,13.3969
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S155821307-034.cnf,1,0.0045,0.0045,58.6331,0.0045,0.0045,212,229,47.5533
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S1568578307-064.cnf,1,0.0318,0.0318,19.8027,0.0318,0.0318,36,43,19.7098
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2142489608-055.cnf,1,0.0933,0.0933,9.4226,0.0933,0.0933,13,16,8.9322
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,0.0062,0.0062,19.8686,0.0061,0.0102,107,117,15.6369
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,0.0002,0.0002,469.286,0.0002,0.0004,3172,3197,253.25
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S820736259-091.cnf,1,0.0057,0.0057,20.6554,0.0056,0.0093,118,129,16.7209
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1372215289-05.SAT.shuffled.cnf,1,0.1167,0.1167,7.9674,0.1167,0.1167,10,14,7.5184
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S522321670-058.cnf,1,0.035,0.035,17.9679,0.035,0.035,33,39,18.4263
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1362286908-061.cnf,1,0.0073,0.0073,13.1069,0.0072,0.0097,93,102,10.7318
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S440198403-10.UNSAT.shuffled.cnf,1,0.0048,0.0048,25.0552,0.0047,0.0063,139,151,19.6924
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1045096471-025.cnf,1,0.0063,0.0063,16.6668,0.0062,0.0103,107,117,13.668
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S16540223-14.cnf,1,0.0056,0.0056,51.0453,0.0056,0.0056,172,187,40.5238
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,0.0012,0.0012,75.7847,0.0012,0.0021,532,554,52.5299
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1,0.0001,0.0001,840,0.0001,0.0002,6341,6362,806.571
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1155415292-14.UNSAT.shuffled.cnf,1,0.0385,0.0385,10.8338,0.0385,0.0385,26,31,9.7422
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,0.0001,0.0001,1277,0.0001,0.0001,8506,8562,1745.5
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,0.0033,0.0033,80.8432,0.0033,0.0033,286,308,63.6026
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1173369833-06.cnf,1,0.0003,0.0003,300.75,0.0003,0.0006,2111.5,2150,153.227
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,0.04,0.04,11.3034,0.04,0.04,25,30,10.2455
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1857201443-029.cnf,1,0.0008,0.0008,127.883,0.0008,0.0013,848,871,79.6583
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S962875623-008.cnf,1,0.0071,0.0071,39.2304,0.0071,0.0071,135,147,32.8565
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1,0.0033,0.0033,79.4764,0.0033,0.0033,285,308,63.0329
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S994434255-18-UNKNOWN.cnf,1,0.0027,0.0027,35.3948,0.0018,0.0045,240,253,26.9851
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1481730841-18.SAT.shuffled.cnf,1,0.0048,0.0048,21.3029,0.0047,0.0079,141,152,17.0467
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1879656894-046.cnf,1,0.0417,0.0417,9.7886,0.0417,0.0417,24,29,8.8615
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,0.0002,0.0002,862.556,0.0002,0.0004,3163,3217,264.412
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1513299405-10.SAT.shuffled.cnf,1,0.0385,0.0385,10.8993,0.0385,0.0385,26,31,9.9924
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1468528501-076.SATISFIABLE.cnf,1,0.0052,0.0052,20.8527,0.0051,0.0085,129,140,16.7465
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S448238512-10.cnf,1,0.0002,0.0002,1116.43,0.0002,0.0003,3403,3429,348.692
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S2092874799-044.cnf,1,0.0003,0.0003,283.167,0.0003,0.0006,2134,2170,152.692
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1455331099-09-SAT.cnf,1,0.0011,0.0011,43.6156,0.0008,0.003,554,572,35.8977
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1314186802-12.UNSAT.shuffled.cnf,1,0.1,0.1,8.798,0.1,0.1,12,15,8.5208
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,0.14,0.14,6.8672,0.14,0.14,9,12,6.3268
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S1322153318-039.cnf,1,0.005,0.005,55.6,0.005,0.005,191,207,46.1333
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1924575376-025.cnf,1,0.0066,0.0066,14.9697,0.0065,0.0108,103,113,12.2981
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S883878972-08.cnf,1,0.0002,0.0002,491.1,0.0002,0.0005,2753,2792,245.294
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1805843968-06.cnf,1,0.0389,0.0389,16.5992,0.0389,0.0389,29,35,16.8099
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S142115187-18.UNSAT.shuffled.cnf,1,0.0417,0.0417,10.0527,0.0417,0.0417,24,29,9.1683
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S839983432-073.cnf,1,0.0933,0.0933,9.3467,0.0933,0.0933,13,16,8.8876
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1041106011-094.cnf,1,0.0083,0.0083,13.5078,0.0082,0.0136,82,90,11.1652
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S678706275-057.cnf,1,0.0056,0.0056,50.4513,0.0056,0.0056,172,184,41.3494
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1,0.0233,0.0233,25.7282,0.0233,0.0233,49,57,25.9683
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1258122549-031.cnf,1,0.0062,0.0062,17.2444,0.0061,0.0081,110,119,13.9972
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1138392605-05-UNKNOWN.cnf,1,0.0026,0.0026,30.9466,0.0018,0.0045,245,259,24.4825
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf,1,0.1556,0.1556,6.236,0.1556,0.1556,8,11,5.4843
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1243695187-06.cnf,1,0.0045,0.0045,59.4949,0.0045,0.0045,211,224,47.3878
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1,0.0778,0.0778,10.7083,0.0778,0.0778,15,19,10.6713
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S2140929154-062.cnf,1,0.035,0.035,17.7833,0.035,0.035,33,39,17.9339
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1786071619-083.SATISFIABLE.cnf,1,0.14,0.14,6.8908,0.14,0.14,9,11,6.446
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1274869912-15.cnf,1,0.0003,0.0003,383.667,0.0003,0.0006,2125,2164,169.792
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S791125864-16.cnf,1,0.0002,0.0002,430.5,0.0002,0.0004,3413.5,3494,277.125
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,0.0033,0.0033,84.0995,0.0033,0.0033,286.5,302,62.8806
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1301714489-09.UNSAT.shuffled.cnf,1,0.0385,0.0385,11.2626,0.0385,0.0385,26,31,10.3191
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1631976568-086.UNKNOWN.cnf,1,0.0048,0.0048,26.298,0.0047,0.0079,138.5,150,20.6296
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,0.0033,0.0033,81.9669,0.0033,0.0033,290,306,62.1567
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1540370200-13.SAT.shuffled.cnf,1,0.0052,0.0052,22.0501,0.0051,0.0085,129,140,17.4788
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1551099861-042.cnf,1,0.1077,0.1077,8.4204,0.1077,0.1077,11,14,7.9007
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1693168158-005.UNKNOWN.cnf,1,0.0057,0.0057,21.6133,0.0056,0.0093,118,128,17.4239
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1085378176-050.cnf,1,0.05,0.05,13.4316,0.05,0.05,23,28,13.3635
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S167199451-11.UNSAT.shuffled.cnf,1,0.1,0.1,8.9385,0.1,0.1,12,15,8.721
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1555503917-029.cnf,1,0.0067,0.0067,16.1381,0.0066,0.0111,100,109,13.2092
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S811174248-16.cnf,1,0.0045,0.0045,57.4235,0.0045,0.0045,209,226,47.5234
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1087312438-073.SATISFIABLE.cnf,1,0.14,0.14,6.8544,0.14,0.14,9,12,6.3595
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S2034423571-08.cnf,1,0.0071,0.0071,39.9048,0.0071,0.0071,134,146,32.6226
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S944754256-018.SATISFIABLE.cnf,1,0.1,0.1,8.8507,0.1,0.1,12,15,8.5896
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S493397373-056-UNKNOWN.cnf,1,0.0002,0.0002,1016,0.0002,0.0003,4235,4289,982
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S975048338-088.cnf,1,0.0055,0.0055,21.0545,0.0054,0.0073,122,132,16.7637
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S871621203-03.cnf,1,0.05,0.05,13.2194,0.05,0.05,23,28,13.2649
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S809967194-078.cnf,1,0.0056,0.0056,17.3784,0.0055,0.0092,121,131,14.2083
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S142096783-019.cnf,1,0.0077,0.0077,14.9596,0.0077,0.0102,87,96,12.4437
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1519323913-01.UNSAT.shuffled.cnf,1,0.0057,0.0057,24.8818,0.0056,0.0093,117,127,19.7764
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1950672055-10.SAT.shuffled.cnf,1,0.0069,0.0069,15.9607,0.0068,0.0114,97,107,13.0604
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S309048450-11.SAT.shuffled.cnf,1,0.0625,0.0625,7.3394,0.0625,0.0625,16,20,6.4474
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S449511205-064.cnf,1,0.0058,0.0058,19.4149,0.0057,0.0076,116,127,15.3648
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S1804595013-08-SAT.cnf,1,0.0052,0.0052,17.7524,0.0035,0.0104,125,136,14.8033
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1040456712-073.cnf,1,0.0556,0.0556,8.3307,0.0556,0.0556,18,22,7.4617
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1546827657-01.UNSAT.shuffled.cnf,1,0.0933,0.0933,9.4892,0.0933,0.0933,13,16,9.0681
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S619136916-059-UNKNOWN.cnf,1,0.0002,0.0002,617.333,0.0002,0.0004,3194,3235,252.882
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S2054549948-012.cnf,1,0.005,0.005,54.7778,0.005,0.005,191,207,44.8768
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1352949000-03-SAT.cnf,1,0.0009,0.0009,61.8446,0.0006,0.003,707,732,54.1699
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S976428817-077-UNKNOWN.cnf,1,0.0033,0.0033,84.3239,0.0033,0.0033,289,303,63.8228
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S102181364-052.cnf,1,0.0455,0.0455,9.8118,0.0455,0.0455,22,27,8.9381
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S758437099-099-UNKNOWN.cnf,1,0.0001,0.0001,1961,0.0001,0.0001,10640,10640,1396.33
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf,1,0.0006,0.0006,63.3656,0.0004,0.0019,989.5,1023,56.8636
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S640027679-08.cnf,1,0.0389,0.0389,16.6588,0.0389,0.0389,30,36,16.7727
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S837858872-05.cnf,1,0.005,0.005,55.0033,0.005,0.005,192,207,45.1451
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf,1,0.0027,0.0027,23.0748,0.0018,0.0073,237,252,19.8482
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1801179747-047.SATISFIABLE.cnf,1,0.0875,0.0875,9.7027,0.0875,0.0875,14,17,9.5417
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1227285183-04.cnf,1,0.0045,0.0045,58.8464,0.0045,0.0045,213,225,50.4147
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S936047914-093-UNKNOWN.cnf,1,0.004,0.004,65.827,0.004,0.004,238,254,53.396
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S1127319144-058.cnf,1,0.0318,0.0318,19.833,0.0318,0.0318,36,43,19.8646
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S512486692-050.cnf,1,0.1,0.1,8.8344,0.1,0.1,12,15,8.4869
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S486178562-011.cnf,1,0.0059,0.0059,20.8379,0.0058,0.0078,113,123,16.8515
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1677156340-036.UNKNOWN.cnf,1,0.0052,0.0052,24.2575,0.0051,0.0068,128,140,18.914
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2088689288-085.SATISFIABLE.cnf,1,0.0069,0.0069,14.206,0.0068,0.0114,98,107,11.8322
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S2109328271-14.cnf,1,0.0063,0.0063,45.2019,0.0063,0.0063,152,166,39.0423
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,0.0069,0.0069,15.8926,0.0068,0.0114,98,107,13.0383
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1780733482-097.UNKNOWN.cnf,1,0.1,0.1,8.827,0.1,0.1,12,15,8.5124
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1139247531-051.cnf,1,0.0075,0.0075,14.9805,0.0074,0.0123,89,98,12.4947
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1839094140-055.cnf,1,0.0002,0.0002,338.111,0.0002,0.0004,2999,3037,247.059
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S1849057034-020.cnf,1,0.0437,0.0437,14.8776,0.0437,0.0437,26,32,15.1988
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1695726805-003.cnf,1,0.035,0.035,18.0033,0.035,0.035,33,39,18.3162
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S826724848-048.cnf,1,0.0003,0.0003,329.077,0.0003,0.0005,2564,2582,189.952
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1897376969-026.cnf,1,0.006,0.006,20.208,0.0059,0.0098,112,122,16.095
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S971732863-03.cnf,1,0.0003,0.0003,256.737,0.0003,0.0006,2131,2170,143.583
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S471833188-06.cnf,1,0.0071,0.0071,37.9454,0.0071,0.0071,134,146,31.5787
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1940784272-089.cnf,1,0.0075,0.0075,14.4824,0.0074,0.0123,90,99,11.7393
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1582455625-10.cnf,1,0.0056,0.0056,49.3205,0.0056,0.0056,171,184,40.4377
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S216896591-15.SAT.shuffled.cnf,1,0.0069,0.0069,16.3238,0.0068,0.0114,97,106,13.4015
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S704699380-099.cnf,1,0.005,0.005,56.628,0.005,0.005,190,203,44.2566
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1441840675-053.cnf,1,0.0045,0.0045,61.0767,0.0045,0.0045,210,223,49.4498
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S285713182-059.cnf,1,0.0437,0.0437,15.143,0.0437,0.0437,26,32,15.174
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S984347600-003.cnf,1,0.05,0.05,8.6433,0.05,0.05,20,25,7.7898
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,0.0001,0.0001,804,0.0001,0.0002,6387.5,6450,1262.12
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S1312035429-13.cnf,1,0.0004,0.0004,278.976,0.0004,0.0007,1500,1526,123.077
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1281410666-045.cnf,1,0.0071,0.0071,38.5795,0.0071,0.0071,134,145,31.7532
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1147406493-20.UNSAT.shuffled.cnf,1,0.0417,0.0417,10.9741,0.0417,0.0417,24,29,10.0508
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S793713844-14.cnf,1,0.0389,0.0389,16.4943,0.0389,0.0389,29,35,16.7036
