@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC

@DATA
SAT-Race-2010-CNF/hardware-verification/velev/9dlx_vliw_at_b_iq9.cnf,1,4.2401,8.9818,4.5163
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.0896,0.8492,4.8554
SAT_Competition2011/SAT03/industrial/li/li-test4/li-test4-100.shuffled-as.sat03-370.cnf,1,1.6395,0.3477,2.2091
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf,1,2.3725,0.8011,2.473
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-23-k100.cnf,1,3.6888,1.1383,3.8104
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9n.cnf,1,2.9581,1.7134,3.0637
SAT-Race-2010-CNF/cryptography/desgen/gss-20-s100.cnf,1,2.3252,0.7957,2.4407
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-19-k90.cnf,1,3.5458,1.3121,3.7023
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0,0,0
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,2.0293,3.3066,2.5401
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,2.9701,0.7355,3.1295
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-10.cnf,1,2.3058,4.605,2.6072
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,3.2519,1.3095,3.1989
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-uns-1.0-8.cnf,1,4.249,4.946,4.8945
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12072.cnf,1,?,?,?
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,1,2.9871,1.4051,3.0249
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g6bi.cnf,1,3.2307,1.0653,3.4185
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,2.3353,1.0847,4.0373
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-rotmul.cnf,1,2.122,1.9635,2.1184
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-300.cnf,1,2.8083,0.3834,2.8324
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq1.cnf,1,3.9885,3.2113,4.2835
SAT_Competition2011/SAT03/industrial/maris/CNF/gripper13u.shuffled-as.sat03-395.cnf,1,1.6906,0.7368,1.245
SAT_RACE2008/een-tip-sat-nusmv-t5.B.cnf,1,3.2998,0.8363,3.1391
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,1.9719,1.9974,2.743
SAT_RACE2008/een-pico-prop00-75.cnf,1,3.1686,1.4025,3.0282
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,4.1238,13.3816,4.3556
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b7.cnf,1,4.251,6.9937,5.3959
SAT_Competition2011/SAT03/industrial/kukula/addm_bench/am_7_7.shuffled-as.sat03-363.cnf,1,0.7916,0.1125,0.9491
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-g10nid.cnf,1,2.7281,1.5324,2.9134
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc950.cnf,1,?,?,?
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,2.5807,0.3301,2.3792
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf,1,0.8229,0.5122,2.5579
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf,1,1.8154,1.3478,2.497
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,1.2868,3.5238,1.7372
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,1,1.8955,0.7969,1.9984
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-13.cnf,1,1.1386,4.5631,2.3729
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-11r1-k45.cnf,1,3.3902,1.3093,3.4592
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10id.cnf,1,2.8021,1.3764,3.0267
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.9718,0.6085,2.3627
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,2.9386,0.7083,2.9889
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,3.8107,4.1373,4.1513
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,2.3826,0.7969,2.4796
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0.7626,0.3245,4.2265
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,2.6334,2.0992,3.9039
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-17-s.cnf,1,3.0933,0.5705,2.862
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,1.4328,1.3667,2.392
SAT_RACE2008/maris-s03-gripper11.cnf,1,1.7838,0.6808,1.3235
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-32-s100.cnf,1,2.371,0.7944,2.4697
SAT_Competition2007/industrial/industrial/narain/clauses-2.cnf,1,2.5689,4.7313,2.2121
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g6bid.cnf,1,3.1643,1.0724,3.3628
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l45_lambda.cnf,1,3.1514,1.4571,3.0574
SAT_Competition2011/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.8222,0.5122,2.5571
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,4.2573,1.83,5.7388
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c6nidw_i.cnf,1,2.9405,1.3359,3.1408
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,2.536,1.582,2.8215
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf,1,2.502,0.3152,2.2961
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1,2.3509,1.1216,3.9791
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8_i.cnf,1,3.3936,1.1549,3.5793
SAT_RACE2008/post-cbmc-zfcp-2.8-u2.cnf,1,?,?,?
SAT_RACE2006/SAT-Race_TS_2/een-pico-sr06-pr02-02.cnf,1,3.0422,1.7733,3.3841
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,3.0671,3.6771,3.3351
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-2.cnf,1,0.8464,0.5096,2.5705
SAT_RACE2008/ibm-2004-23-k80.cnf,1,3.6727,1.1374,3.8115
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p0.cnf,1,2.8545,0.7345,3.0185
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,3.2534,0.8045,3.3779
SAT_Competition2011/SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,3.7126,21.9085,3.5991
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,4.2401,8.9818,4.5163
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,2.3703,1.6733,2.2062
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i8mul.cnf,1,1.9511,4.4595,1.7801
SAT_RACE2008/velev-vliw-uns-2.0-iq2.cnf,1,4.0364,3.9504,4.305
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-4.cnf,1,0.8469,0.5097,2.571
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom24.cnf,1,2.2144,2.2508,2.3569
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog3_v01a.renamed-as.sat05-3963.cnf,1,3.4393,0.4391,3.1551
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f7idw.cnf,1,2.7419,1.5285,2.9248
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,3.0191,0.9938,2.7555
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-19-u.cnf,1,3.1176,0.5964,2.8918
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,3.768,2.0669,3.9769
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-cha05-143.cnf,1,2.8597,1.324,3.0601
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,4.1235,13.3742,4.3568
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,1,1.7671,1.1831,1.8331
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11935.cnf,1,?,?,?
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,1.6474,1.273,2.6988
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,2.2983,1.8771,2.4727
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,3.1007,2.1775,3.7374
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf,1,3.2044,0.9872,3.2434
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_13_UNKNOWN.cnf,1,2.4324,1.0577,3.8618
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,2.8031,1.5803,2.9467
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,3.0185,1.5223,3.188
SAT-Race-2010-CNF/mixed/grieu/vmpc_28.cnf,1,0.0178,0.0045,0.6849
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,1.7069,0.1969,1.8073
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-04.cnf,1,1.053,0.5859,2.3526
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,1,2.7601,2.1348,2.8329
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,1.0348,0.1032,1.2957
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1,2.2997,1.3806,2.3297
SAT-Race-2010-CNF/hardware-verification/velev/16pipe_16_ooo.cnf,1,4.1932,6.0453,5.4109
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,2.0475,0.2991,2.4287
SAT_RACE2008/ibm-2004-23-k100.cnf,1,3.6888,1.1383,3.8104
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,2.9027,0.7304,3.068
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0.0335,0.0054,0.7452
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,2.8674,1.4466,2.8481
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-11-u.cnf,1,2.8699,0.4224,2.5197
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,1.5739,2.6323,1.832
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,2.1905,1.1287,3.8192
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,2.2106,1.1171,3.8615
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-21.cnf,1,1.7903,0.5336,2.1533
SAT_Competition2007/industrial/industrial/grieu/vmpc_25.cnf,1,0.0335,0.0054,0.7452
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,3.0942,1.259,3.2654
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l45_lambda.cnf,1,3.1514,1.4571,3.0574
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,4.2103,4.2053,5.1632
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,3.9358,8.1473,3.871
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,2.83,0.6433,2.5587
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,2.3542,0.7993,2.4609
SAT_RACE2008/ibm-2004-29-k55.cnf,1,3.3281,0.8335,3.3596
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,1.9018,0.9341,1.9246
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,2.821,0.5444,2.5548
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,4.0488,7.5865,4.3628
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,4.2037,2.2761,5.7156
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c9.cnf,1,3.3994,1.1783,3.5508
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-09.cnf,1,1.0554,0.585,2.3502
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,4.2501,1.9823,5.6971
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,2.2716,1.9911,2.4355
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,4.2533,2.8108,4.8616
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw_i.cnf,1,2.9052,1.5143,3.0647
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9b.cnf,1,2.9372,1.7003,3.0342
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,3.2307,1.0653,3.4185
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,2.3427,0.7984,2.4496
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,1.1657,1.6971,2.4524
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,3.1591,1.2077,3.3797
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,1.2721,4.8697,1.2886
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,2.2136,1.5026,2.4868
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,2.6349,1.8651,2.765
SAT_RACE2008/velev-npe-1.0-9dlx-b71.cnf,1,3.7126,21.9085,3.5991
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,2.8283,0.7125,2.8889
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray32_32.cnf,1,1.6701,0.1608,1.7338
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,3.3371,0.7639,3.4336
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,3.0829,0.4451,2.733
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,4.2307,1.8552,5.4687
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,3.0324,0.692,2.7026
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,2.6693,1.464,3.0943
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,3.1477,1.1627,3.3862
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,4.2244,7.9283,4.4485
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,3.0642,1.4024,3.2579
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,2.7777,1.9251,2.8847
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,0.9694,0.6089,2.3602
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p1.cnf,1,2.2905,0.7945,2.3615
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,2.0429,3.6102,1.9392
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-15-s.cnf,1,3.1086,0.5176,2.8219
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,1.6253,1.0386,1.7187
SAT_RACE2008/ibm-2004-01-k90.cnf,1,3.0442,1.0046,3.1401
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,2.897,1.976,2.8907
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,0.8225,0.5123,2.5567
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,4.2176,2.2682,5.7083
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,2.2611,2.4239,3.4972
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0.2847,0.0033,0.5905
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,1.6474,1.273,2.6988
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,3.8605,1.8009,3.9466
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,1.3217,0.2994,4.9256
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,4.0371,3.3798,5.2302
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,2.3683,0.7942,2.4694
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,2.1136,1.1156,2.4996
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,3.3025,0.8363,3.1391
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,3.177,1.3145,3.3597
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,1.793,0.3063,2.6786
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,3.1086,0.4931,2.7792
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,1.7663,5.2283,2.071
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,2.0728,2.0188,2.1123
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,2.7419,1.5285,2.9248
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,3.2379,1.2781,3.4593
SAT_RACE2008/mizh-md5-47-5.cnf,1,0.9786,0.6044,2.368
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,1.2135,3.7387,1.6473
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,3.1553,1.4299,3.0644
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,2.8856,1.5836,3.004
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,2.88,1.324,3.1053
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,1.783,5.2424,2.0827
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,2.9027,0.7304,3.068
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0.0335,0.0054,0.7452
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,3.1308,0.5536,2.8662
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,2.5287,1.1334,4.1952
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,4.2466,6.9967,5.3993
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0,0,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,1.8815,0.5042,1.8641
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0.3102,0.0042,0.6595
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,1,2.8578,0.4365,2.5324
SAT_Competition2011/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,4.3219,3.289,4.8548
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,2.4933,0.7751,2.4479
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,3.2023,0.7088,3.1624
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,3.1443,1.4706,3.0494
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,3.0745,0.468,2.7599
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b10.cnf,1,4.251,6.9937,5.3958
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,1.0519,0.586,2.3479
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_11-k25.cnf,1,3.4636,1.3404,3.5378
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,4.2037,2.2761,5.7156
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0.8222,0.5122,2.5571
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-2.0-b6.cnf,1,4.0226,3.6816,4.8318
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0.3038,0.004,0.6461
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,2.1792,2.3473,2.3307
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0.2903,0.0034,0.6027
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,3.3051,0.843,3.1367
SAT_RACE2008/grieu-vmpc-27.cnf,1,0.0208,0.0048,0.7049
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,4.2103,4.2053,5.1632
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,3.0704,0.4429,2.7122
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,2.6728,1.4927,3.3081
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,1.6763,0.6926,1.6375
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,4.0721,6.6383,4.3618
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,4.2629,6.4535,4.4716
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,3.0151,1.1694,3.0613
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0.9811,0.604,2.3705
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,2.5145,1.2742,2.9345
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,1.3217,0.2994,4.9256
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,2.8848,0.7451,3.0256
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,2.3663,0.7968,2.4641
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,2.8377,0.5839,2.5934
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,1.4789,0.8164,2.4922
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,2.2962,1.1443,4.0614
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,1.1015,3.9022,1.1386
