@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,0.0078,0.0078,13.1571,0.0077,0.0103,87,96,10.8601,400,87,86.9912,78,87.0854,78,96,0.0152,0.0036,0.0822,0.3323,3917,0.0759,3908.5,389,0.0038,3868,0.6097,3798,0.0446,0.0797,3798,4006,0.016
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1992353905-004.cnf,1,0.0389,0.0389,16.6911,0.0389,0.0389,30,36,16.9281,180,29,29.9569,24,29.5451,25,35,0.0117,0.0338,0.1471,0.6322,4148,0.0001,4112.5,180,0.0025,4076,0.7561,3881,0.0001,0.1461,3881,4345,0.0444
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,0.04,0.04,10.7009,0.04,0.04,25,30,9.6772,125,25,24.818,20,24.9617,20,30,0.0453,0.0308,0.1553,0.5521,4197,0.0016,4203.625,125,0.0074,4183,0.6981,4119,0.001,0.1538,4119,4339,0.0488
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S417670629-08.cnf,1,0.0008,0.0008,109.522,0.0008,0.0013,848.5,875,73.475,4000,848,849.208,825,848.487,821,872,0.0016,0.0001,0.0226,0.2595,57,0.0798,60.1842,3895,0.0004,50,0.3706,44,0.0474,0.025,30,71,0.0023
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1970010471-03.UNSAT.shuffled.cnf,1,0.0048,0.0048,24.3205,0.0047,0.0079,140,151,19.7615,650,140,139.504,128,139.632,128,151,0.0095,0.0018,0.0654,0.304,3818,0.0727,3820,634,0.0023,3703,0.5221,3675,0.0421,0.0615,3675,3939,0.0116
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S735137557-045.SATISFIABLE.cnf,1,0.0052,0.0052,19.1089,0.0051,0.0068,130,141,15.4539,600,130,130.122,119,130.051,119,141,0.0103,0.002,0.0652,0.3116,3802,0.077,3806.875,587,0.0025,3755,0.56,3630,0.0421,0.0662,3630,4008,0.0126
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S393518083-009.cnf,1,0.05,0.05,9.0379,0.05,0.05,20,24,8.1364,100,20,20.0643,16,20.0705,16,24,0.0458,0.039,0.1668,0.5674,4286,0.0017,4290.625,100,0.0088,4252,0.7161,4218,0.001,0.1671,4218,4420,0.0648
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,0.0021,0.0021,32.2037,0.0014,0.0063,307,321,26.4635,1665,308,306.047,290,307.416,290,324,0.0042,0.0002,0.0434,0.235,3544,0.1409,3407.6,1427,0.001,3346,0.4736,2657,0.0834,0.0567,2657,3807,0.008
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,0.0025,0.0025,104.27,0.0025,0.0025,387.5,407,80.05,2000,384.5,385.087,363,384.287,355,402,0.0091,0.0015,0.0406,0.4606,16,0.0023,17.3265,2000,0.0005,14,0.5505,12,0.0015,0.051,11,24,0.0035
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1390822082-06.SAT.shuffled.cnf,1,0.14,0.14,6.7218,0.14,0.14,9,12,6.26,50,9,8.8593,6,8.9087,6,12,0.011,0.1299,0.2348,0.704,4566,0.0001,4569.1667,50,0.0092,4534,0.7709,4523,0,0.2304,4523,4658,0.1497
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S375894551-007.UNKNOWN.cnf,1,0.0333,0.0333,12.9061,0.0333,0.0333,29,35,11.9031,150,29,29.6683,24,29.4751,24,35,0.0441,0.0241,0.1423,0.5417,4189,0.0014,4199.6667,150,0.0066,4091,0.6877,4061,0.001,0.1418,4061,4363,0.0423
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,0.0001,0.0001,2192,0.0001,0.0001,10692,10692,1682,49999,10670,10685,10670,10670,10532,10670,0.0001,0,0,0.2282,2,0.0797,2.7416,48829,0,1,0.2377,1,0.0474,0.014,0,5,0.0002
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1666821205-020.cnf,1,0.0069,0.0069,15.4733,0.0069,0.0092,97,106,12.9282,440,97,97.2615,88,97.1881,88,107,0.0134,0.0027,0.0755,0.3214,3873,0.0768,3897.4286,437,0.0032,3832,0.5685,3795,0.0428,0.0755,3795,4018,0.0166
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,0.0467,0.0467,14.0031,0.0467,0.0467,25,30,13.9938,150,25,25.1315,20,25.0575,20,30,0.0117,0.0416,0.1597,0.6433,4274,0.0001,4207,150,0.0027,4079,0.7409,4071,0.0001,0.1546,4071,4404,0.0521
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1048256369-15.cnf,1,0.05,0.05,13.2673,0.05,0.05,23,28,13.3969,140,23,23.3815,19,23.3907,19,28,0.0117,0.0451,0.1622,0.6411,4344,0.0001,4219,140,0.003,4075,0.743,4041,0.0001,0.16,4041,4416,0.0574
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S155821307-034.cnf,1,0.0045,0.0045,58.6331,0.0045,0.0045,212,229,47.5533,1100,210,212.025,194,210.132,197,227,0.0153,0.0033,0.0781,0.4779,37,0.0024,37.5076,1100,0.0008,32,0.5941,28,0.0016,0.0578,22,50,0.0058
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S1568578307-064.cnf,1,0.0318,0.0318,19.8027,0.0318,0.0318,36,43,19.7098,220,36,36.1791,30,36.5425,30,43,0.0117,0.0281,0.1377,0.6241,340,0.0001,445.7692,220,0.0019,300,0.7346,277,0.0001,0.1346,222,542,0.0347
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2142489608-055.cnf,1,0.0933,0.0933,9.4226,0.0933,0.0933,13,16,8.9322,75,13,12.9111,10,12.8764,10,16,0.0111,0.0842,0.2026,0.6735,4387,0.0001,4420.2,75,0.0052,4357,0.7605,4353,0.0001,0.2005,4353,4510,0.1028
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,0.0062,0.0062,19.8686,0.0061,0.0102,107,117,15.6369,500,108,107.362,98,107.675,98,118,0.0123,0.0024,0.0739,0.3192,3841,0.0729,3882.5,488,0.0031,3800,0.5365,3787,0.0448,0.0697,3787,4016,0.0137
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,0.0002,0.0002,469.286,0.0002,0.0004,3172,3197,253.25,15000,3187,3179.25,3108,3186,3138,3229,0.0004,0,0.0207,0.2369,11,0.0795,11.3333,14607,0.0001,9,0.2896,7,0.0474,0.0132,5,17,0.0006
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S820736259-091.cnf,1,0.0057,0.0057,20.6554,0.0056,0.0093,118,129,16.7209,560,119,118.687,109,118.639,108,128,0.0113,0.0013,0.0664,0.3144,3836,0.0734,3847.7778,538,0.0028,3819,0.5495,3781,0.0417,0.0711,3781,3989,0.0132
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1372215289-05.SAT.shuffled.cnf,1,0.1167,0.1167,7.9674,0.1167,0.1167,10,14,7.5184,60,10,10.493,8,10.4703,8,13,0.011,0.1021,0.2166,0.6897,4491,0.0001,4496.8,60,0.0068,4462,0.7664,4415,0,0.221,4415,4577,0.1275
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S522321670-058.cnf,1,0.035,0.035,17.9679,0.035,0.035,33,39,18.4263,200,33,32.9002,28,32.9696,27,39,0.0117,0.0311,0.1353,0.6308,4006,0.0001,3990.6667,200,0.0021,3886,0.7354,3886,0.0001,0.1354,3886,4080,0.0382
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1362286908-061.cnf,1,0.0073,0.0073,13.1069,0.0072,0.0097,93,102,10.7318,420,92,92.6525,83,92.4404,84,102,0.0143,0.0034,0.0785,0.3324,3913,0.079,3961.1429,414,0.0037,3886,0.5695,3847,0.0456,0.0759,3847,4143,0.0129
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S440198403-10.UNSAT.shuffled.cnf,1,0.0048,0.0048,25.0552,0.0047,0.0063,139,151,19.6924,650,139,139.519,127,138.878,128,150,0.0096,0.0015,0.0668,0.3077,3714,0.0708,3736.375,632,0.0023,3673,0.5425,3593,0.0428,0.0623,3593,3904,0.0102
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1045096471-025.cnf,1,0.0063,0.0063,16.6668,0.0062,0.0103,107,117,13.668,500,107,107.476,98,107.487,98,117,0.0124,0.0024,0.0738,0.322,3874,0.0737,3873.375,484,0.0031,3839,0.5452,3746,0.0469,0.0712,3746,4003,0.0142
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S16540223-14.cnf,1,0.0056,0.0056,51.0453,0.0056,0.0056,172,187,40.5238,900,172,172.2,159,171.652,158,186,0.0179,0.0038,0.0767,0.4791,49,0.0023,50.3333,900,0.001,43,0.5901,39,0.0015,0.0632,32,65,0.0076
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,0.0012,0.0012,75.7847,0.0012,0.0021,532,554,52.5299,2500,531,531.072,513,532.135,508,552,0.0025,0.0003,0.0299,0.2637,109,0.0772,116.5641,2436,0.0006,99,0.3877,90,0.0449,0.0347,76,140,0.0029
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1,0.0001,0.0001,840,0.0001,0.0002,6341,6362,806.571,30000,6345,6345.86,6334,6345,6281,6334,0.0002,0,0.0025,0.2168,4,0.0792,4.9583,29273,0.0001,3,0.2757,2,0.047,0.0073,1,9,0.0003
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1155415292-14.UNSAT.shuffled.cnf,1,0.0385,0.0385,10.8338,0.0385,0.0385,26,31,9.7422,130,26,25.8676,21,25.8654,21,31,0.0447,0.0242,0.1494,0.5512,4188,0.0014,4211.25,130,0.0072,4138,0.714,4115,0.0009,0.1489,4115,4401,0.048
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,0.0001,0.0001,1277,0.0001,0.0001,8506,8562,1745.5,40000,8473,6406,8473,8473,0,8473,0.0002,0,0,0.2326,3,0.0796,3.8267,38972,0,2,0.2526,1,0.0476,0.6668,1,7,0.0003
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,0.0033,0.0033,80.8432,0.0033,0.0033,286,308,63.6026,1500,287,286.868,269,286.551,269,307,0.0117,0.0024,0.0827,0.4686,24,0.0023,24.0839,1500,0.0006,20,0.5574,18,0.0015,0.0522,14,30,0.0044
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1173369833-06.cnf,1,0.0003,0.0003,300.75,0.0003,0.0006,2111.5,2150,153.227,10000,2129.5,2115.27,2093,2130.19,2057,2156,0.0006,0,0.0156,0.2371,17,0.0792,18.5423,9761,0.0002,14,0.3207,12,0.0474,0.0192,8,28,0.0008
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,0.04,0.04,11.3034,0.04,0.04,25,30,10.2455,125,25,24.7428,20,24.8763,20,30,0.0451,0.0312,0.1561,0.5514,4236,0.0014,4221.4286,125,0.0071,4138,0.6857,4090,0.0009,0.1536,4090,4351,0.0488
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1857201443-029.cnf,1,0.0008,0.0008,127.883,0.0008,0.0013,848,871,79.6583,4000,845,846.017,823,838.829,820,873,0.0016,0.0001,0.0984,0.2534,56,0.0779,59.8456,3904,0.0004,51,0.3971,44,0.0451,0.0241,28,76,0.0019
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S962875623-008.cnf,1,0.0071,0.0071,39.2304,0.0071,0.0071,135,147,32.8565,700,133,134.559,123,133.586,123,146,0.0217,0.0051,0.0782,0.4868,69,0.0023,71.2294,700,0.0014,60,0.6074,54,0.0015,0.0829,46,89,0.0094
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1,0.0033,0.0033,79.4764,0.0033,0.0033,285,308,63.0329,1500,287,284.079,267,286.73,265,305,0.0117,0.0024,0.0498,0.4647,24,0.0023,24.7171,1500,0.0006,21,0.5627,18,0.0015,0.0991,14,32,0.0043
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S994434255-18-UNKNOWN.cnf,1,0.0027,0.0027,35.3948,0.0018,0.0045,240,253,26.9851,1170,240,239.459,224,239.353,225,254,0.0053,0.0002,0.0561,0.273,1026,0.109,1217.6667,1108,0.0013,919,0.4779,842,0.0664,0.0475,821,1847,0.0067
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1481730841-18.SAT.shuffled.cnf,1,0.0048,0.0048,21.3029,0.0047,0.0079,141,152,17.0467,650,141,140.8,129,140.969,130,153,0.0094,0.0018,0.0671,0.308,3712,0.0754,3730,636,0.0023,3649,0.5153,3631,0.0445,0.0605,3631,3989,0.0105
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1879656894-046.cnf,1,0.0417,0.0417,9.7886,0.0417,0.0417,24,29,8.8615,120,24,23.9186,19,23.9585,19,29,0.0453,0.0333,0.1557,0.5581,4256,0.0016,4256.875,120,0.0079,4212,0.693,4169,0.0011,0.1579,4169,4397,0.0516
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,0.0002,0.0002,862.556,0.0002,0.0004,3163,3217,264.412,15000,3187,3176.65,0,2837.78,3132,3225,0.0004,0,0.3753,0.2371,9,0.0789,10.1754,14630,0.0001,8,0.3028,6,0.0471,0.011,4,14,0.0005
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1513299405-10.SAT.shuffled.cnf,1,0.0385,0.0385,10.8993,0.0385,0.0385,26,31,9.9924,130,26,25.9285,21,25.8907,21,31,0.0448,0.0307,0.1502,0.5523,4196,0.0016,4205.375,130,0.007,4168,0.7027,4115,0.0009,0.1512,4115,4332,0.048
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1468528501-076.SATISFIABLE.cnf,1,0.0052,0.0052,20.8527,0.0051,0.0085,129,140,16.7465,600,130,129.331,118,129.567,118,140,0.0103,0.002,0.0658,0.3115,3756,0.0747,3782.5556,585,0.0026,3743,0.5619,3654,0.0433,0.0693,3654,3949,0.0102
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S448238512-10.cnf,1,0.0002,0.0002,1116.43,0.0002,0.0003,3403,3429,348.692,16000,3398,3392.46,0,2903.71,3333,3434,0.0004,0,0.4413,0.2348,10,0.0785,10.4643,15585,0.0001,8,0.2818,6,0.0466,0.0117,5,15,0.0006
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S2092874799-044.cnf,1,0.0003,0.0003,283.167,0.0003,0.0006,2134,2170,152.692,10000,2134.5,2136.5,2069,2127.72,2095,2176,0.0006,0,0.0196,0.2417,17,0.0802,18.3713,9767,0.0002,14,0.2962,12,0.0473,0.0133,8,27,0.0009
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1455331099-09-SAT.cnf,1,0.0011,0.0011,43.6156,0.0008,0.003,554,572,35.8977,3500,551,552.875,528,549.814,531,575,0.0023,0.0001,0.0653,0.1873,3566,0.1689,3494,2624,0.0005,3344,0.4193,3225,0.1074,0.03,3225,3768,0.0042
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1314186802-12.UNSAT.shuffled.cnf,1,0.1,0.1,8.798,0.1,0.1,12,15,8.5208,70,12,12.1381,9,12.1338,9,15,0.0111,0.0889,0.2062,0.6801,4437,0.0001,4460.6,70,0.0064,4404,0.7641,4391,0,0.2093,4391,4582,0.108
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,0.14,0.14,6.8672,0.14,0.14,9,12,6.3268,50,9,8.8386,6,8.9346,6,12,0.011,0.1213,0.2317,0.7038,4567,0.0001,4581,50,0.0081,4546,0.7753,4511,0,0.2333,4511,4671,0.1515
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S1322153318-039.cnf,1,0.005,0.005,55.6,0.005,0.005,191,207,46.1333,1000,191,190.842,178,191.686,177,206,0.0165,0.0036,0.0726,0.474,41,0.0023,42.5846,1000,0.0009,36,0.5903,34,0.0015,0.0846,25,55,0.0065
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1924575376-025.cnf,1,0.0066,0.0066,14.9697,0.0065,0.0108,103,113,12.2981,480,103,102.954,94,102.95,93,112,0.013,0.0025,0.074,0.3274,3887,0.0801,3898.125,463,0.0031,3836,0.5822,3829,0.0491,0.0728,3829,4033,0.0138
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S883878972-08.cnf,1,0.0002,0.0002,491.1,0.0002,0.0005,2753,2792,245.294,13000,2758.5,2752.29,0,2490.5,2693,2806,0.0005,0,0.3517,0.229,12,0.0779,12.5103,12658,0.0001,9,0.293,8,0.0463,0.0153,6,18,0.0006
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1805843968-06.cnf,1,0.0389,0.0389,16.5992,0.0389,0.0389,29,35,16.8099,180,29,29.6253,24,29.6862,24,36,0.0117,0.0346,0.1499,0.6317,4171,0.0001,4108.5,180,0.0024,4051,0.7255,3890,0.0001,0.1454,3890,4322,0.0435
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S142115187-18.UNSAT.shuffled.cnf,1,0.0417,0.0417,10.0527,0.0417,0.0417,24,29,9.1683,120,24,23.952,19,23.9765,19,29,0.0453,0.0321,0.156,0.5537,4205,0.0015,4220.875,120,0.0075,4172,0.6976,4093,0.0009,0.1582,4093,4365,0.052
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S839983432-073.cnf,1,0.0933,0.0933,9.3467,0.0933,0.0933,13,16,8.8876,75,13,12.9145,10,12.8824,10,16,0.0111,0.0843,0.2047,0.6756,4431,0.0001,4444.6,75,0.0054,4401,0.7593,4388,0,0.1991,4388,4536,0.102
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1041106011-094.cnf,1,0.0083,0.0083,13.5078,0.0082,0.0136,82,90,11.1652,380,82,82.0337,73,81.8984,74,90,0.0161,0.0031,0.0818,0.3291,3947,0.0699,3955.125,368,0.004,3940,0.6115,3873,0.0413,0.08,3873,4098,0.0174
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S678706275-057.cnf,1,0.0056,0.0056,50.4513,0.0056,0.0056,172,184,41.3494,900,172,171.58,159,172.089,158,186,0.018,0.0033,0.0745,0.4821,48,0.0022,50.0339,900,0.001,42,0.6025,38,0.0015,0.0632,33,63,0.0071
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1,0.0233,0.0233,25.7282,0.0233,0.0233,49,57,25.9683,300,50,49.1098,42,49.5932,42,57,0.0117,0.0209,0.1199,0.6149,134,0.0001,138.6667,300,0.0015,124,0.7041,111,0.0001,0.1296,101,165,0.0263
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1258122549-031.cnf,1,0.0062,0.0062,17.2444,0.0061,0.0081,110,119,13.9972,500,109,109.385,100,109.37,99,119,0.0121,0.0024,0.0705,0.3192,3860,0.0771,3885.75,491,0.003,3807,0.559,3795,0.0477,0.0737,3795,4088,0.0123
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1138392605-05-UNKNOWN.cnf,1,0.0026,0.0026,30.9466,0.0018,0.0045,245,259,24.4825,1170,244,244.211,231,244.285,228,259,0.0052,0.0002,0.0459,0.2826,883,0.1095,1151.8889,1120,0.0013,772,0.5141,720,0.0654,0.0599,661,2861,0.0081
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf,1,0.1556,0.1556,6.236,0.1556,0.1556,8,11,5.4843,45,8,8.1744,6,8.1217,6,11,0.011,0.1396,0.2428,0.7149,4619,0.0001,4595.5,45,0.0101,4562,0.7802,4544,0,0.239,4544,4637,0.1705
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1243695187-06.cnf,1,0.0045,0.0045,59.4949,0.0045,0.0045,211,224,47.3878,1100,210,211.167,195,210.637,198,226,0.0153,0.003,0.0567,0.4714,37,0.0023,38.2782,1100,0.0008,32,0.5832,29,0.0015,0.0544,22,49,0.006
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1,0.0778,0.0778,10.7083,0.0778,0.0778,15,19,10.6713,90,15,15.1919,12,15.34,12,19,0.0111,0.0714,0.1884,0.6641,4321,0.0001,4359.4,90,0.005,4256,0.755,4252,0,0.1922,4252,4530,0.0864
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S2140929154-062.cnf,1,0.035,0.035,17.7833,0.035,0.035,33,39,17.9339,200,33,33.1474,27,33.1786,27,39,0.0117,0.0316,0.1445,0.627,3823,0.0001,3773.5,200,0.0023,3684,0.7322,3677,0.0001,0.1412,3677,3910,0.0392
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1786071619-083.SATISFIABLE.cnf,1,0.14,0.14,6.8908,0.14,0.14,9,11,6.446,50,9,8.8453,6,8.88,6,12,0.011,0.1283,0.2286,0.7046,4570,0.0001,4557,50,0.0086,4502,0.7773,4499,0,0.2278,4499,4649,0.1508
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1274869912-15.cnf,1,0.0003,0.0003,383.667,0.0003,0.0006,2125,2164,169.792,10000,2126.5,2125.38,2048,2013.78,2083,2166,0.0006,0,0.2502,0.2427,16,0.0788,18.1529,9754,0.0002,14,0.3087,12,0.0462,0.0156,9,27,0.0008
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S791125864-16.cnf,1,0.0002,0.0002,430.5,0.0002,0.0004,3413.5,3494,277.125,16000,3373,3418.81,3294,3375.38,3339,3421,0.0004,0,0.0134,0.2356,9,0.0798,10.1462,15590,0.0001,7,0.3153,6,0.048,0.0179,4,15,0.0006
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,0.0033,0.0033,84.0995,0.0033,0.0033,286.5,302,62.8806,1500,288,286.896,271,286.711,270,304,0.0117,0.002,0.083,0.467,24,0.0022,25.0205,1500,0.0006,21,0.5462,18,0.0015,0.0424,15,32,0.0046
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1301714489-09.UNSAT.shuffled.cnf,1,0.0385,0.0385,11.2626,0.0385,0.0385,26,31,10.3191,130,26,25.713,21,25.7077,21,31,0.0449,0.03,0.1507,0.5495,4203,0.0016,4201.5,130,0.0068,4160,0.7072,4063,0.001,0.1507,4063,4392,0.0491
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1631976568-086.UNKNOWN.cnf,1,0.0048,0.0048,26.298,0.0047,0.0079,138.5,150,20.6296,650,139,138.477,128,138.846,127,149,0.0094,0.0018,0.0653,0.3009,3718,0.0695,3755.2857,636,0.0023,3663,0.4905,3663,0.038,0.0618,3663,3932,0.0095
