@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC

@DATA
patt/bqwh-15-106_glb/bqwh-15-106-66_glb.xml,1,?,?,?,?,1.462121,0.870887,0.781641,?,0.780946,0.53503,0.837969,0.692308,0.153398,0.908263,0.452197,0.037879,0.420028,?,?,0.808967,1.531518,?,0.518681,0.321764,0.013387,0.183588,0.337383,0.301132,0.605896,0.439765,1.660277,?
patt/bqwh-15-106_glb/bqwh-15-106-56_glb.xml,1,?,?,?,?,1.406844,0.859119,0.738602,?,0.741641,0.441119,0.832827,0.6,0.135767,0.948475,0.498922,0.034221,0.43541,?,?,0.849958,1.432044,?,0.563671,0.315934,0.012511,0.199848,0.309015,0.296169,0.592428,0.446514,1.538375,?
patt/bqwh-15-106_glb/bqwh-15-106-4_glb.xml,1,?,?,?,?,1.513944,0.874515,0.762431,?,0.762431,0.471567,0.835043,0.692308,0.155578,0.919178,0.483836,0.035857,0.525651,?,?,0.808443,1.336423,?,0.550706,0.308753,0.013515,0.198106,0.28797,0.291876,0.581011,0.466242,1.478543,?
patt/bqwh-15-106_glb/bqwh-15-106-52_glb.xml,1,?,?,?,?,1.544402,0.866626,0.747781,?,0.747781,0.50138,0.821006,0.75,0.145275,0.9755,0.461809,0.042471,0.482249,?,?,0.870094,1.402264,?,0.44308,0.313796,0.013445,0.191568,0.301879,0.274865,0.587047,0.445114,1.50544,?
patt/bqwh-15-106_glb/bqwh-15-106-81_glb.xml,1,?,?,?,?,1.363636,0.869396,0.757289,?,0.75656,0.496196,0.825802,0.714286,0.149308,0.949883,0.491081,0.037879,0.385569,?,?,0.824568,1.419027,?,0.530354,0.313134,0.012965,0.19242,0.309723,0.27139,0.601224,0.444006,1.57403,?
patt/bqwh-15-106_glb/bqwh-15-106-34_glb.xml,1,?,?,?,?,1.372263,0.855835,0.784903,?,0.786239,0.492444,0.854375,0.714286,0.159012,0.870748,0.468297,0.040146,0.366065,?,?,0.862239,1.464177,?,0.581426,0.342533,0.011936,0.183033,0.316748,0.34954,0.59706,0.442197,1.56156,?
patt/bqwh-15-106_glb/bqwh-15-106-75_glb.xml,1,?,?,?,?,1.360544,0.888427,0.763158,?,0.762546,0.507874,0.821909,0.636364,0.144434,0.938573,0.402865,0.030612,0.347001,?,?,0.79948,1.475618,?,0.421492,0.268779,0.011869,0.179927,0.310003,0.297102,0.609947,0.394535,1.362362,?
patt/bqwh-15-106_glb/bqwh-15-106-61_glb.xml,1,?,?,?,?,1.447368,0.902265,0.784584,?,0.784584,0.489348,0.849277,0.75,0.16749,0.869017,0.449902,0.037594,0.408121,?,?,0.664807,1.367694,?,0.487937,0.261687,0.012605,0.18307,0.285634,0.348442,0.586706,0.422341,1.294123,?
patt/bqwh-15-106_glb/bqwh-15-106-89_glb.xml,1,?,?,?,?,1.464151,0.868237,0.749823,?,0.749114,0.529975,0.815025,0.692308,0.148023,0.978248,0.47381,0.041509,0.427356,?,?,0.8822,1.454244,?,0.508316,0.311741,0.013174,0.18781,0.324012,0.28385,0.59568,0.438598,1.597843,?
patt/bqwh-15-106_glb/bqwh-15-106-24_glb.xml,1,?,?,?,?,1.363296,0.843287,0.76449,?,0.763756,0.491306,0.835657,0.692308,0.147336,0.924609,0.453707,0.037453,0.401321,?,?,0.909124,1.415066,?,0.501639,0.356235,0.012717,0.195891,0.314921,0.291265,0.612428,0.441715,1.568468,?
patt/bqwh-15-106_glb/bqwh-15-106-9_glb.xml,1,?,?,?,?,1.386617,0.869838,0.740492,?,0.740492,0.477358,0.82774,0.692308,0.148427,0.965301,0.477193,0.037175,0.433259,?,?,0.821797,1.308831,?,0.453911,0.299248,0.012475,0.200597,0.278198,0.30137,0.580304,0.449129,1.302772,?
patt/bqwh-15-106_glb/bqwh-15-106-63_glb.xml,1,?,?,?,?,1.492,0.841658,0.745827,?,0.74431,0.534832,0.825493,0.666667,0.16029,1.002407,0.513201,0.04,0.446889,?,?,0.979236,1.451115,?,0.508611,0.357282,0.014076,0.189681,0.317761,0.265097,0.590428,0.465679,1.593012,?
patt/bqwh-15-106_glb/bqwh-15-106-84_glb.xml,1,?,?,?,?,1.509434,0.882858,0.772134,?,0.771408,0.55403,0.839623,0.636364,0.149466,0.935773,0.494536,0.045283,0.493469,?,?,0.764205,1.481599,?,0.512967,0.295735,0.013331,0.192308,0.320925,0.307911,0.590061,0.451721,1.53211,?
patt/bqwh-15-106_glb/bqwh-15-106-25_glb.xml,1,?,?,?,?,1.396296,0.873708,0.768137,?,0.768137,0.501412,0.85064,0.666667,0.156242,0.920742,0.48594,0.033333,0.401849,?,?,0.768929,1.478183,?,0.495607,0.311328,0.012818,0.192034,0.322449,0.293335,0.597988,0.44598,1.604726,?
patt/bqwh-15-106_glb/bqwh-15-106-93_glb.xml,1,?,?,?,?,1.449057,0.870172,0.733676,?,0.734409,0.474281,0.829054,0.666667,0.144171,0.984106,0.481083,0.041509,0.444607,?,?,0.826252,1.370857,?,0.506728,0.296449,0.012802,0.194424,0.290051,0.280017,0.583721,0.435348,1.329959,?
patt/bqwh-15-106_glb/bqwh-15-106-42_glb.xml,1,?,?,?,?,1.363281,0.853309,0.75854,?,0.757764,0.456489,0.833851,0.714286,0.150768,0.912228,0.475251,0.035156,0.415373,?,?,0.860265,1.380005,?,0.501847,0.339053,0.012635,0.198758,0.303041,0.312505,0.599591,0.453748,1.57421,?
patt/bqwh-15-106_glb/bqwh-15-106-96_glb.xml,1,?,?,?,?,1.452471,0.859301,0.752232,?,0.752232,0.487072,0.830357,0.666667,0.143375,0.953525,0.472917,0.038023,0.464286,?,?,0.860295,1.416673,?,0.474722,0.32895,0.012991,0.195685,0.305163,0.288587,0.589479,0.451059,1.497075,?
patt/bqwh-15-106_glb/bqwh-15-106-22_glb.xml,1,?,?,?,?,1.475207,0.846976,0.760067,?,0.759228,0.442709,0.837248,0.714286,0.155373,0.898743,0.518082,0.033058,0.489094,?,?,0.859463,1.356615,?,0.520524,0.353299,0.013353,0.20302,0.299914,0.298434,0.580883,0.485964,1.575234,?
patt/bqwh-15-106_glb/bqwh-15-106-62_glb.xml,1,?,?,?,?,1.662162,0.837251,0.726415,?,0.723585,0.443825,0.814151,0.692308,0.161306,0.979416,0.595875,0.040541,0.628302,?,?,0.946112,1.370447,?,0.502528,0.362654,0.014618,0.209434,0.308178,0.255546,0.571683,0.512737,1.640885,?
patt/bqwh-15-106_glb/bqwh-15-106-65_glb.xml,1,?,?,?,?,1.572581,0.857851,0.761605,?,0.760031,0.496966,0.826121,0.714286,0.147414,0.937781,0.489282,0.040323,0.559402,?,?,0.844047,1.454598,?,0.513686,0.336084,0.0138,0.195122,0.323494,0.281121,0.595036,0.465491,1.654755,?
patt/bqwh-15-106_glb/bqwh-15-106-35_glb.xml,1,?,?,?,?,1.423333,0.911026,0.785026,?,0.784458,0.612837,0.84118,0.714286,0.157503,0.928502,0.376454,0.043333,0.357345,?,?,0.659516,1.492966,?,0.408627,0.237877,0.012774,0.170164,0.310477,0.291565,0.61133,0.380949,1.395864,?
patt/bqwh-15-106_glb/bqwh-15-106-82_glb.xml,1,?,?,?,?,1.386282,0.881712,0.787919,?,0.787262,0.499092,0.819435,0.714286,0.155379,0.854657,0.401139,0.036101,0.369009,?,?,0.8012,1.353727,?,0.509906,0.298197,0.012189,0.181878,0.298047,0.324915,0.605631,0.416941,1.543776,?
patt/bqwh-15-106_glb/bqwh-15-106-16_glb.xml,1,?,?,?,?,1.75,0.848248,0.731211,?,0.73298,0.546095,0.818744,0.636364,0.163255,1.033188,0.581087,0.049107,0.632184,?,?,0.919091,1.415022,?,0.499883,0.351621,0.015702,0.198055,0.31676,0.245283,0.571036,0.500513,1.641498,?
patt/bqwh-15-106_glb/bqwh-15-106-44_glb.xml,1,?,?,?,?,1.879397,0.808324,0.73262,?,0.737968,0.457279,0.835294,0.647059,0.14922,0.976568,0.595356,0.045226,0.79893,?,?,1.005935,1.357161,?,0.477984,0.409914,0.015887,0.212834,0.327907,0.274847,0.576482,0.544795,1.859864,?
patt/bqwh-15-106_glb/bqwh-15-106-23_glb.xml,1,?,?,?,?,1.496,0.844107,0.757649,?,0.756039,0.438477,0.838969,0.692308,0.143761,0.902551,0.482466,0.032,0.507246,?,?,0.887823,1.455282,?,0.432694,0.352008,0.012921,0.201288,0.325525,0.304937,0.598613,0.465349,1.614097,?
patt/bqwh-15-106_glb/bqwh-15-106-99_glb.xml,1,?,?,?,?,1.425993,0.907829,0.780984,?,0.780984,0.555956,0.859672,0.714286,0.166505,0.913503,0.444753,0.046931,0.400656,?,?,0.628578,1.425704,?,0.576158,0.251504,0.013048,0.181639,0.297248,0.309744,0.591235,0.415214,1.420161,?
patt/bqwh-15-106_glb/bqwh-15-106-60_glb.xml,1,?,?,?,?,1.546154,0.872029,0.759644,?,0.75816,0.498086,0.837537,0.647059,0.145868,0.941744,0.479972,0.038462,0.500742,?,?,0.826744,1.450041,?,0.483157,0.307598,0.013302,0.192878,0.314508,0.284734,0.582174,0.463538,1.553516,?
patt/bqwh-15-106_glb/bqwh-15-106-38_glb.xml,1,?,?,?,?,1.408088,0.895389,0.786244,?,0.788267,0.505437,0.853001,0.692308,0.152754,0.879111,0.453303,0.036765,0.387053,?,?,0.716454,1.44207,?,0.493193,0.276554,0.012415,0.183412,0.308216,0.338426,0.597668,0.427902,1.498689,?
patt/bqwh-15-106_glb/bqwh-15-106-95_glb.xml,1,?,?,?,?,1.515267,0.895474,0.766049,?,0.765335,0.532684,0.824536,0.714286,0.150209,0.950073,0.456371,0.038168,0.465763,?,?,0.739733,1.461368,?,0.491424,0.272257,0.013808,0.186876,0.312569,0.267521,0.590616,0.441074,1.483717,?
patt/bqwh-15-106_glb/bqwh-15-106-92_glb.xml,1,?,?,?,?,1.498127,0.875766,0.779638,?,0.776959,0.545748,0.829873,0.692308,0.143922,0.917008,0.416428,0.037453,0.435365,?,?,0.824851,1.476908,?,0.500157,0.307243,0.013366,0.178835,0.323329,0.28736,0.609413,0.429016,1.621336,?
patt/bqwh-15-106_glb/bqwh-15-106-43_glb.xml,1,?,?,?,?,1.547619,0.850886,0.768293,?,0.769055,0.48169,0.835366,0.666667,0.147205,0.906416,0.490416,0.047619,0.514482,?,?,0.874976,1.461479,?,0.527368,0.346883,0.013254,0.192073,0.322716,0.302897,0.597468,0.460888,1.630307,?
patt/bqwh-15-106_glb/bqwh-15-106-94_glb.xml,1,?,?,?,?,1.688034,0.864054,0.735817,?,0.73497,0.470838,0.8442,0.666667,0.15625,0.969571,0.562575,0.047009,0.609653,?,?,0.795961,1.414129,?,0.457539,0.316806,0.014134,0.198137,0.314866,0.288721,0.568693,0.485035,1.557002,?
patt/bqwh-15-106_glb/bqwh-15-106-37_glb.xml,1,?,?,?,?,1.519481,0.82442,0.736462,?,0.734657,0.44388,0.82491,0.636364,0.136892,0.951838,0.516235,0.04329,0.556859,?,?,0.928872,1.327122,?,0.594033,0.385467,0.014354,0.208484,0.29836,0.262294,0.590218,0.482729,1.745465,?
patt/bqwh-15-106_glb/bqwh-15-106-55_glb.xml,1,?,?,?,?,1.353791,0.864045,0.747103,?,0.74574,0.502272,0.822768,1,0.140694,0.976615,0.430624,0.043321,0.379005,?,?,0.877459,1.478831,?,0.513928,0.311798,0.01261,0.188821,0.31983,0.270366,0.607814,0.422479,1.542572,?
patt/bqwh-15-106_glb/bqwh-15-106-51_glb.xml,1,?,?,?,?,1.476923,0.890942,0.784199,?,0.787125,0.493804,0.844184,0.714286,0.158332,0.873186,0.457293,0.038462,0.476225,?,?,0.701641,1.417133,?,0.516624,0.286584,0.012779,0.190198,0.310451,0.324738,0.600094,0.442377,1.581365,?
patt/bqwh-15-106_glb/bqwh-15-106-27_glb.xml,1,?,?,?,?,1.411765,0.850933,0.748981,?,0.747351,0.451766,0.828036,0.636364,0.139783,0.93467,0.512034,0.035294,0.457213,?,?,0.873144,1.369121,?,0.5071,0.342407,0.012842,0.207824,0.300967,0.283701,0.587539,0.471088,1.544336,?
patt/bqwh-15-106_glb/bqwh-15-106-78_glb.xml,1,?,?,?,?,1.416342,0.854706,0.78248,?,0.781737,0.498688,0.842613,0.714286,0.15528,0.885972,0.482137,0.038911,0.434298,?,?,0.874035,1.456459,?,0.592592,0.348466,0.012832,0.190794,0.323466,0.315204,0.604268,0.457437,1.737249,?
patt/bqwh-15-106_glb/bqwh-15-106-59_glb.xml,1,?,?,?,?,1.388693,0.873111,0.746124,?,0.745478,0.536269,0.823643,0.692308,0.137419,0.997529,0.412659,0.035336,0.373385,?,?,0.86905,1.411064,?,0.478935,0.294522,0.012865,0.182817,0.299767,0.269074,0.605016,0.4042,1.43667,?
patt/bqwh-15-106_glb/bqwh-15-106-12_glb.xml,1,?,?,?,?,1.444867,0.859002,0.747601,?,0.746863,0.528018,0.81107,0.636364,0.145094,0.980612,0.457052,0.034221,0.457565,?,?,0.891135,1.390981,?,0.52125,0.32812,0.013436,0.194096,0.303531,0.251609,0.605656,0.438384,1.527308,?
patt/bqwh-15-106_glb/bqwh-15-106-76_glb.xml,1,?,?,?,?,1.813559,0.850115,0.741235,?,0.741235,0.47101,0.835559,0.692308,0.151651,0.968907,0.546322,0.038136,0.728715,?,?,0.899248,1.4318,?,0.503738,0.338707,0.013999,0.196995,0.31462,0.284077,0.570166,0.48212,1.527259,?
patt/bqwh-15-106_glb/bqwh-15-106-21_glb.xml,1,?,?,?,?,1.530864,0.850181,0.736402,?,0.739749,0.462634,0.835983,0.666667,0.148468,0.969858,0.519734,0.037037,0.504603,?,?,0.8559,1.342918,?,0.543576,0.341098,0.013919,0.203347,0.289479,0.274763,0.578637,0.465602,1.463462,?
patt/bqwh-15-106_glb/bqwh-15-106-13_glb.xml,1,?,?,?,?,1.529412,0.846553,0.746998,?,0.743568,0.476314,0.839623,0.636364,0.157515,0.956829,0.558691,0.037815,0.523156,?,?,0.899214,1.408724,?,0.537339,0.352527,0.013751,0.204117,0.317678,0.286016,0.58728,0.489677,1.683137,?
patt/bqwh-15-106_glb/bqwh-15-106-71_glb.xml,1,?,?,?,?,1.394366,0.892138,0.773756,?,0.773109,0.570273,0.835811,0.714286,0.159033,0.948274,0.429232,0.045775,0.38203,?,?,0.751854,1.507588,?,0.485742,0.27846,0.012915,0.183581,0.322287,0.286531,0.602393,0.416703,1.475351,?
patt/bqwh-15-106_glb/bqwh-15-106-46_glb.xml,1,?,?,?,?,1.52381,0.888913,0.752394,?,0.752394,0.483641,0.830369,0.714286,0.157512,0.951074,0.448168,0.032967,0.475376,?,?,0.770356,1.440233,?,0.387764,0.265434,0.012527,0.186731,0.298408,0.298473,0.580175,0.429377,1.277693,?
patt/bqwh-15-106_glb/bqwh-15-106-19_glb.xml,1,?,?,?,?,1.675105,0.875326,0.747533,?,0.746711,0.585275,0.830592,0.6,0.144981,1.008231,0.515649,0.059072,0.569079,?,?,0.791642,1.417023,?,0.413152,0.305902,0.015004,0.194901,0.30997,0.250992,0.578117,0.468886,1.521594,?
patt/bqwh-15-106_glb/bqwh-15-106-18_glb.xml,1,?,?,?,?,1.327273,0.858525,0.763268,?,0.76257,0.495763,0.837291,0.714286,0.150057,0.927721,0.466262,0.036364,0.371508,?,?,0.873566,1.477143,?,0.500324,0.32917,0.012336,0.192039,0.320085,0.30038,0.604802,0.435021,1.55027,?
patt/bqwh-15-106_glb/bqwh-15-106-14_glb.xml,1,?,?,?,?,1.371336,0.917296,0.815451,?,0.814914,0.545108,0.860515,1,0.168528,0.816663,0.361685,0.035831,0.319206,?,?,0.653776,1.499114,?,0.419559,0.235653,0.011194,0.1647,0.308636,0.378847,0.607232,0.378701,1.400918,?
patt/bqwh-15-106_glb/bqwh-15-106-17_glb.xml,1,?,?,?,?,1.408088,0.875318,0.790205,?,0.789543,0.513506,0.836532,0.666667,0.16929,0.86608,0.38737,0.040441,0.393117,?,?,0.793643,1.501728,?,0.53265,0.313509,0.012536,0.180013,0.335472,0.319717,0.613496,0.425206,1.654668,?
patt/bqwh-15-106_glb/bqwh-15-106-57_glb.xml,1,?,?,?,?,1.477273,0.894226,0.787518,?,0.788219,0.503855,0.840813,0.733333,0.160855,0.87455,0.448194,0.034091,0.446704,?,?,0.744371,1.435644,?,0.528966,0.278012,0.012846,0.185133,0.317699,0.322906,0.611194,0.425718,1.592938,?
patt/bqwh-15-106_glb/bqwh-15-106-53_glb.xml,1,?,?,?,?,1.379182,0.894828,0.776692,?,0.780181,0.499567,0.844382,0.692308,0.168861,0.901279,0.440013,0.037175,0.382415,?,?,0.712723,1.352413,?,0.483902,0.272126,0.012571,0.187718,0.288383,0.327177,0.595185,0.425014,1.392385,?
patt/bqwh-15-106_glb/bqwh-15-106-70_glb.xml,1,?,?,?,?,1.370909,0.894408,0.783598,?,0.787043,0.531779,0.833218,0.666667,0.126252,0.898578,0.431029,0.032727,0.381806,?,?,0.693444,1.41808,?,0.522581,0.283705,0.013102,0.189524,0.30617,0.296115,0.606583,0.423958,1.490351,?
patt/bqwh-15-106_glb/bqwh-15-106-73_glb.xml,1,?,?,?,?,1.449393,0.844421,0.74939,?,0.748576,0.505534,0.854353,0.636364,0.140558,0.9619,0.562888,0.040486,0.463792,?,?,0.875382,1.450475,?,0.522062,0.357606,0.013908,0.200976,0.324669,0.277637,0.589014,0.477855,1.638524,?
patt/bqwh-15-106_glb/bqwh-15-106-68_glb.xml,1,?,?,?,?,1.418182,0.885978,0.768606,?,0.768606,0.485343,0.837618,0.666667,0.152719,0.909401,0.441588,0.032727,0.407984,?,?,0.766461,1.510949,?,0.533696,0.280726,0.012248,0.186062,0.328564,0.31345,0.60525,0.424432,1.610107,?
patt/bqwh-15-106_glb/bqwh-15-106-85_glb.xml,1,?,?,?,?,1.377358,0.869385,0.75295,?,0.752212,0.489208,0.825221,0.636364,0.1507,0.951459,0.460642,0.033962,0.398968,?,?,0.836428,1.367189,?,0.501974,0.307789,0.012985,0.195428,0.294238,0.291093,0.598117,0.434661,1.447029,?
patt/bqwh-15-106_glb/bqwh-15-106-29_glb.xml,1,?,?,?,?,1.682403,0.841651,0.755481,?,0.761383,0.500019,0.846543,0.692308,0.157527,0.951932,0.520063,0.042918,0.610455,?,?,0.945895,1.42145,?,0.513787,0.357424,0.014432,0.196459,0.311637,0.299978,0.579885,0.482643,1.591226,?
patt/bqwh-15-106_glb/bqwh-15-106-72_glb.xml,1,?,?,?,?,1.444015,0.863017,0.743893,?,0.743893,0.46633,0.834197,0.692308,0.146253,0.946198,0.513781,0.042471,0.427831,?,?,0.840452,1.382271,?,0.508002,0.311354,0.012586,0.19171,0.295907,0.307788,0.58013,0.451803,1.415852,?
patt/bqwh-15-106_glb/bqwh-15-106-32_glb.xml,1,?,?,?,?,1.425,0.904633,0.771298,?,0.771953,0.492081,0.851245,0.733333,0.159341,0.903645,0.484801,0.042857,0.402359,?,?,0.672429,1.467679,?,0.388373,0.242959,0.011833,0.183486,0.307221,0.331483,0.585824,0.418881,1.328911,?
patt/bqwh-15-106_glb/bqwh-15-106-31_glb.xml,1,?,?,?,?,1.552124,0.877867,0.765269,?,0.76674,0.462969,0.832965,0.733333,0.141762,0.898893,0.44236,0.030888,0.513613,?,?,0.772837,1.408289,?,0.488225,0.295654,0.012898,0.190581,0.304325,0.312157,0.586062,0.445892,1.5387,?
patt/bqwh-15-106_glb/bqwh-15-106-83_glb.xml,1,?,?,?,?,1.458955,0.872517,0.759094,?,0.760467,0.546939,0.839396,0.692308,0.162935,0.967051,0.490079,0.041045,0.404942,?,?,0.857437,1.484036,?,0.444071,0.306376,0.01323,0.18394,0.315628,0.300381,0.590763,0.431682,1.410706,?
patt/bqwh-15-106_glb/bqwh-15-106-6_glb.xml,1,?,?,?,?,1.377432,0.857183,0.760953,?,0.760184,0.449334,0.84166,0.714286,0.154782,0.905268,0.503491,0.038911,0.415834,?,?,0.844828,1.396393,?,0.469187,0.334643,0.012537,0.19754,0.302455,0.323961,0.588681,0.461436,1.524177,?
patt/bqwh-15-106_glb/bqwh-15-106-67_glb.xml,1,?,?,?,?,1.451613,0.854707,0.740047,?,0.747073,0.530689,0.840749,0.6,0.152614,1.006833,0.550328,0.044355,0.430913,?,?,0.92341,1.413685,?,0.541381,0.335422,0.013863,0.193599,0.311184,0.267818,0.586992,0.472035,1.589679,?
patt/bqwh-15-106_glb/bqwh-15-106-87_glb.xml,1,?,?,?,?,1.437751,0.837216,0.755039,?,0.75814,0.49902,0.83876,0.666667,0.160026,0.951297,0.502221,0.044177,0.437209,?,?,0.948231,1.45306,?,0.517442,0.367686,0.013256,0.193023,0.324458,0.30216,0.602998,0.464171,1.708805,?
patt/bqwh-15-106_glb/bqwh-15-106-54_glb.xml,1,?,?,?,?,1.506024,0.870796,0.745614,?,0.744817,0.508448,0.828549,0.636364,0.134981,0.981884,0.500561,0.044177,0.486443,?,?,0.828378,1.323205,?,0.469958,0.310554,0.014008,0.198565,0.286857,0.273522,0.584997,0.454777,1.350102,?
patt/bqwh-15-106_glb/bqwh-15-106-10_glb.xml,1,?,?,?,?,1.509579,0.884569,0.774965,?,0.774262,0.550851,0.844585,0.75,0.164031,0.932712,0.453257,0.038314,0.456399,?,?,0.788853,1.428695,?,0.539306,0.295421,0.013644,0.183544,0.310054,0.281212,0.600484,0.436431,1.571089,?
patt/bqwh-15-106_glb/bqwh-15-106-26_glb.xml,1,?,?,?,?,1.393939,0.873987,0.748525,?,0.747788,0.481246,0.843658,0.666667,0.152248,0.948505,0.499133,0.037879,0.415192,?,?,0.801363,1.484428,?,0.478033,0.295821,0.012704,0.19469,0.326503,0.301457,0.598671,0.437631,1.523502,?
patt/bqwh-15-106_glb/bqwh-15-106-39_glb.xml,1,?,?,?,?,1.376812,0.885143,0.757866,?,0.757866,0.471027,0.834473,0.733333,0.166289,0.92488,0.460656,0.036232,0.386457,?,?,0.752868,1.396276,?,0.44138,0.276639,0.012015,0.188782,0.293389,0.321395,0.59059,0.424263,1.332806,?
patt/bqwh-15-106_glb/bqwh-15-106-80_glb.xml,1,?,?,?,?,1.346154,0.859593,0.739608,?,0.738824,0.435541,0.830588,0.625,0.15853,0.943428,0.523077,0.030769,0.410196,?,?,0.830041,1.342684,?,0.542263,0.326271,0.012609,0.203922,0.29439,0.281363,0.593221,0.455903,1.477851,?
patt/bqwh-15-106_glb/bqwh-15-106-74_glb.xml,1,?,?,?,?,1.417544,0.905971,0.782861,?,0.782861,0.503315,0.846005,0.692308,0.155406,0.887352,0.440789,0.035088,0.399485,?,?,0.649731,1.493733,?,0.411557,0.251204,0.012267,0.183634,0.314238,0.326471,0.600804,0.407488,1.386578,?
patt/bqwh-15-106_glb/bqwh-15-106-28_glb.xml,1,?,?,?,?,1.338235,0.870636,0.764665,?,0.761173,0.539527,0.820531,0.714286,0.142837,0.950461,0.421796,0.040441,0.372905,?,?,0.849823,1.408057,?,0.511766,0.310657,0.012883,0.189944,0.307749,0.279473,0.611638,0.424413,1.546464,?
patt/bqwh-15-106_glb/bqwh-15-106-58_glb.xml,1,?,?,?,?,1.501992,0.832091,0.73752,?,0.736715,0.45076,0.825282,0.6,0.149499,0.957314,0.507213,0.031873,0.516103,?,?,0.948574,1.429696,?,0.511993,0.36451,0.013145,0.202093,0.316922,0.272456,0.588927,0.47407,1.581168,?
patt/bqwh-15-106_glb/bqwh-15-106-30_glb.xml,1,?,?,?,?,1.458015,0.868852,0.756115,?,0.757554,0.512696,0.817986,0.692308,0.147664,0.963362,0.437396,0.038168,0.439568,?,?,0.875061,1.382054,?,0.532539,0.31249,0.013383,0.188489,0.295338,0.273949,0.586627,0.457768,1.436965,?
patt/bqwh-15-106_glb/bqwh-15-106-98_glb.xml,1,?,?,?,?,1.409449,0.852182,0.724522,?,0.724522,0.439065,0.825637,0.6,0.141778,0.980276,0.522617,0.035433,0.440287,?,?,0.89984,1.316219,?,0.549946,0.327382,0.013015,0.202229,0.281751,0.287638,0.579464,0.455614,1.388317,?
patt/bqwh-15-106_glb/bqwh-15-106-48_glb.xml,1,?,?,?,?,1.483395,0.900676,0.790365,?,0.788411,0.578533,0.830078,0.692308,0.162328,0.902656,0.422027,0.04428,0.402995,?,?,0.714975,1.457023,?,0.529079,0.266596,0.013448,0.176432,0.313582,0.292061,0.597061,0.428278,1.554804,?
patt/bqwh-15-106_glb/bqwh-15-106-7_glb.xml,1,?,?,?,?,1.379699,0.858765,0.753333,?,0.755556,0.461535,0.816296,0.6,0.13192,0.927641,0.42268,0.033835,0.414074,?,?,0.862155,1.324976,?,0.490826,0.325532,0.012559,0.197037,0.290301,0.287954,0.602773,0.431196,1.418464,?
patt/bqwh-15-106_glb/bqwh-15-106-90_glb.xml,1,?,?,?,?,1.328358,0.842941,0.781138,?,0.779698,0.509912,0.833693,0.666667,0.148474,0.89525,0.44926,0.037313,0.383729,?,?,0.909741,1.419874,?,0.636395,0.367824,0.012728,0.192945,0.328254,0.296997,0.614931,0.445198,1.774559,?
patt/bqwh-15-106_glb/bqwh-15-106-50_glb.xml,1,?,?,?,?,1.458955,0.897436,0.774306,?,0.772917,0.514673,0.831944,0.692308,0.152457,0.914921,0.434476,0.033582,0.418056,?,?,0.738352,1.437493,?,0.420227,0.268326,0.012951,0.186111,0.308715,0.297564,0.597536,0.428001,1.505154,?
