@RELATION 'FEATURE_VALUES-SAT11-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC

@DATA
./SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.549,0,0.2878,0.0013,?,?,0.0006,0.0382,0.8827,0.0002,0,1.9878,0,0.0104,?,1,2,0.3166,22,?,1.0401,19.2239,?,?,?,?,?,?,1.3217,0.004,0.2845,0
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,4.3092,0,2.0724,0.0076,?,?,0.0001,0.5221,2.5546,0.0041,0,1.7458,0,0.4774,?,1,8,0.0531,9,?,0.6172,8.6923,?,?,?,?,?,?,3.0313,0,0,0
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf,1,1317.76,0,3.7711,0.0049,?,?,0,0.2103,3.2977,0.0016,0,4.4882,0,0.9141,?,0.9688,4,0,4,?,0,4,?,?,?,?,?,?,2.9827,0,0,0
./SAT11/application/fuhs/AProVE11/AProVE11-10.cnf,1,5.3582,0,3.2568,0.007,?,?,0,0.106,2.2536,0.0069,0,3.138,0,0.5247,?,0.6667,12,0.0503,15,?,1.0281,13.4737,?,?,?,?,?,?,1.2747,0,0,0
./SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,8.7955,0,0.649,0.0001,0.5858,0,0,0.557,2.7349,0,0,0.8533,0,0.6924,0,0.84,19,0,19,0.0002,0,19,2.8816,0.5,0.013,3.9236,0.1042,0.7672,2.9565,0,0.8653,0
./SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,1.4149,0.0005,1.0995,0.0079,?,?,0.0007,0.7317,1.7559,0.0163,0.0011,3.1404,0.0001,0.9245,?,0.9634,5,0.0961,7,?,0.8935,6.4259,?,?,?,?,?,?,1.5739,0.186,0.3756,0
./SAT11/application/leberre/2dimensionalstrippacking/E02F20.cnf,1,3.887,0.0001,1.2561,0.0013,?,?,0.0001,0.649,1.5735,0.0162,0.0007,4.0995,0,0.9498,?,0.9965,5,0,5,?,0,5,?,?,?,?,?,?,1.2131,0.25,0.1443,0
SAT_RACE06/velev-pipe-sat-1.0-b9.cnf,1,2462.11,0,4.3834,0.0054,?,?,0,0.0133,5.1309,0.0043,0,6.7219,0,0.976,?,0.9852,4,0,4,?,0,4,?,?,?,?,?,?,4.2466,0,0,0
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.080-SAT.cnf,1,23.1991,0,0.3872,0.0002,?,?,0.0001,0.6698,1.6965,0.0001,0,1.1742,0,0.9589,?,0.9091,81,0.0036,82,?,0.3145,81.9048,?,?,?,?,?,?,1.7343,0,0,0
./SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf,1,64.9133,0,5.2702,0.0097,?,?,0,0.7485,1.7338,0.014,0,23.6939,0,0.8946,?,0.9994,9,0.0383,10,?,0.4101,9.1429,?,?,?,?,?,?,1.7972,0,0,0
./SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.5183,0,1.2044,0.0025,1.0838,0.0002,0,0.1629,2.1971,0.0025,0,1.1414,0,0.5382,0,0.6667,10,0.0335,11,0.0038,0.4339,10.8435,3.7252,0.5495,0.0033,4.1689,0.2881,0.4493,1.4789,0,0.3221,0
./SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf,1,2.0106,0,0.4511,0.0002,0.5633,0.0001,0.0001,0.6979,2.4536,0.0001,0,0.4571,0,0.7552,0,0.7647,13,0.0294,15,0.0003,0.5456,13.8491,3.2718,0.6111,0.0264,3.4839,0.1555,0.6131,3.0829,0,0.4777,0
./SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,0.9008,0.0001,0.7595,0.0021,0.9137,0.0004,0.0004,0.6929,1.8787,0.0015,0.0001,0.9334,0.0001,0.8909,0.0001,0.7778,7,0.057,10,0.0036,0.6559,8.2892,3.2303,0.5278,0.0184,3.7874,0.1729,0.4636,2.3826,0,0,0
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_2_keyfind_1.cnf,1,0.6968,0.0003,0.6498,0.0016,0.3635,0.0124,0.0006,0.4475,2.4556,0.0011,0.0004,0.7779,0.0001,0.1326,0.0007,0.1,6,0.0649,8,0.0206,0.6587,7.2846,3.4119,0.7485,0.2714,5.139,0.4949,0.2792,0.9857,0,0.1427,0
./SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,5.3507,0,0.5453,0.0001,0.6506,0,0,0.696,2.5859,0.0001,0,0.4992,0,0.7449,0,0.8095,15,0.0223,16,0.0002,0.3872,15.1304,3.2024,0.6111,0.0245,3.6256,0.1401,0.7159,3.1,0,0,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,0.6203,0,1.9761,0.0044,?,?,0.0002,0.2276,2.2601,0.0012,0,2.5973,0,0.3812,?,0.8846,4,0.0827,6,?,0.5858,5.1154,?,?,?,?,?,?,2.1964,0,0.1753,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf,1,0.8759,0.0001,1.6796,0.0032,?,?,0.0002,0.198,2.2388,0.0016,0.0001,2.1075,0,0.4528,?,0.7143,16,0.1673,28,?,2.5207,22.9414,?,?,?,?,?,?,3.1934,0,0.2451,0
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,9.131,0,0.4112,0.0004,?,?,0.0002,0.8332,1.9021,0.0003,0,1.172,0,0.9582,?,0.9091,41,0.0115,42,?,0.6406,41.3393,?,?,?,?,?,?,1.9018,0,0.4567,0
SAT_RACE08/cnf/ibm-2004-23-k100.cnf,1,5.5309,0,0.9741,0.0006,?,?,0.0001,0.0906,3.0505,0.0003,0,1.1924,0,0.6114,?,0.8286,99,0.0045,100,?,0.586,99.2727,?,?,?,?,?,?,3.6888,0,0.3685,0
./SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,30.4769,0,1.2051,0.0004,?,?,0,0.2479,2.6173,0.0002,0,2.3366,0,0.0879,?,0.5,13,0,13,?,0,13,?,?,?,?,?,?,1.6893,0,0,0
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,18.5073,0.0001,0.9207,0.0064,?,?,0.0022,0.7715,4.1667,0.0084,0.0031,0.8495,0.0001,0.9016,?,0.9188,3,0.1348,4,?,0.6674,3.613,?,?,?,?,?,?,2.3353,0,0.0004,0
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,25.17,0.0385,0.0714,0.0484,1.6403,0.0668,0.0461,0.9982,1.6935,0.0391,0.0124,0.8694,0.0031,0.9249,0.0043,0.9091,2,0.1878,3,0.4953,0.5342,2.2258,1.3044,0.3556,0.0026,1.7327,0.0961,0.3221,1.7802,0,0,0
./SAT02/industrial/biere/dinphil/dp04s04.shuffled.cnf,1,1.3321,0.0045,0.3773,0.0307,0.4651,0.0211,0.0127,0.9639,2.4488,0.0163,0.0064,0.4991,0.0009,0.5443,0.0054,0.5,5,0.1006,7,0.0787,0.8826,5.8478,3.1681,0.3939,0.0493,3.6059,0.1935,0.3117,2.8772,0,0,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,1.8542,0,1.6359,0.0033,?,?,0.0002,0.2546,1.9687,0.0014,0.0001,1.856,0,0.4237,?,0.88,4,0.0935,6,?,0.7263,5.475,?,?,?,?,?,?,2.1138,0,0.5865,0
./SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,38.3624,0,0.3345,0.002,?,?,0.0008,0.879,1.102,0.0014,0,4.7426,0,0.9795,?,0.9598,24,0.0233,26,?,0.8785,25.1579,?,?,?,?,?,?,1.1015,0,0,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,1.8507,0.0001,1.6085,0.0034,?,?,0.0002,0.3387,1.9748,0.0014,0.0001,1.8152,0,0.4237,?,0.875,4,0.0933,6,?,0.7229,5.4659,?,?,?,?,?,?,2.0978,0,0.2855,0
./SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,8.3522,0,3.4391,0.0025,?,?,0,0.0444,2.1097,0.001,0,2.7664,0,0.4301,?,1,6,0,6,?,0,6,?,?,?,?,?,?,2.1455,0,0,0
./SAT11/application/leberre/2dimensionalstrippacking/E05X15.cnf,1,1.3547,0.0005,1.109,0.0077,?,?,0.0007,0.7419,1.6735,0.0124,0.0009,2.7757,0.0001,0.92,?,0.9556,5,0.0934,7,?,0.8759,6.3737,?,?,?,?,?,?,1.5172,0.2143,0.2847,0
./SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,1.0234,0,2.0415,0.004,1.3888,0.0006,0.0001,0.1311,1.4618,0.0029,0.0001,1.9203,0,0.5018,0.0001,0.8873,4,0.1168,7,0.0078,0.9063,5.4933,2.5781,0.4722,0.0036,3.1069,0.1309,0.7047,1.6324,0,0.3636,0
./SAT09/APPLICATIONS/diagnosis/UTI-20-10t0.cnf,1,6.7916,0,0.5834,0.0001,0.6134,0.0001,0,0.5902,3.0606,0.0001,0,0.691,0,0.7152,0,1,178,0.0029,180,0.0003,0.7757,178.8929,2.8521,0.6667,0,3.8775,0.098,0.7011,3.2097,0,1.2641,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp2-tseitin.cnf,1,0.9844,0,1.0773,0.0045,?,?,0.0003,0.2507,2.4085,0.0127,0.0001,1.5718,0,0.6098,?,1,7,0.0604,9,?,0.7203,8.3301,?,?,?,?,?,?,2.8716,0,0,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom20.cnf,1,0.7145,0.0001,1.7878,0.0054,?,?,0.0002,0.2824,2.2973,0.0015,0.0001,2.2911,0,0.3808,?,0.875,4,0.098,6,?,0.7656,5.3814,?,?,?,?,?,?,2.258,0,0.1686,0
./SAT11/application/leberre/2dimensionalstrippacking/E03N17.cnf,1,2.2525,0.0003,1.0986,0.006,?,?,0.0005,0.7377,2.0064,0.0118,0.0009,2.8529,0,0.9401,?,0.964,5,0.1233,8,?,1.1898,6.6183,?,?,?,?,?,?,1.5619,0.1875,0.393,0
./SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,0.846,0,1.3908,0.0032,?,?,0.0002,0.8342,1.4763,0.0018,0,1.8193,0,0.5425,?,0.8438,35,0.004,36,?,0.1016,35.9791,?,?,?,?,?,?,1.6859,0,0,0
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,235.27,0,0.7756,0.0007,?,?,0.0002,0.5423,1.3025,0.0005,0,5.4081,0,0.9899,?,1,43,0,43,?,0,43,?,?,?,?,?,?,1.2996,0,0,0
./SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,6.4294,0,0.6325,0.0001,0.5858,0,0,0.6185,2.67,0.0001,0,0.8427,0,0.7052,0,0.8,21,0.0084,22,0.0003,0.1425,21.0323,2.8649,0.5,0.0135,3.7551,0.1138,0.701,2.8965,0,1.2407,0
./SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,2.2391,0,1.9181,0.0118,?,?,0.0004,0.7006,2.7981,0.004,0.0002,1.2114,0,0.5413,?,1,2,0.1174,6,?,0.8658,5.3503,?,?,?,?,?,?,3.1443,0,0.3037,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,0.9015,0,1.0715,0.0054,?,?,0.0004,0.4623,2.4139,0.0149,0.0001,1.6331,0,0.606,?,1,7,0.0589,9,?,0.693,8.3036,?,?,?,?,?,?,2.897,0,0,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,1,0.8793,0,1.1735,0.0025,?,?,0.0001,0.1015,2.4748,0.0009,0,1.036,0,0.5349,?,0.8298,9,0.0522,11,?,0.7248,10.6667,?,?,?,?,?,?,2.9871,0,0.1957,0
./SAT03/industrial/maris/CNF/gripper13u.shuffled-as.sat03-395.cnf,1,2.3928,0.0002,0.5319,0.0029,2.0602,0.0004,0.0008,0.4767,2.6886,0.0019,0.0004,0.9131,0,0.7119,0.0001,0.9403,15,0.1689,27,0.0169,2.5394,21.1439,1.8236,0.5,0.0034,1.8951,0.2662,0.4077,1.6906,0,0.2717,0
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.170-NOTKNOWN.cnf,1,85.7635,0,0.6947,0.0006,?,?,0.0001,0.3084,1.686,0.0004,0,2.1746,0,0.9607,?,0.9938,140,0,140,?,0,140,?,?,?,?,?,?,1.6649,0,0,0
./SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,1.4272,0.0064,0.3598,0.0394,0.4266,0.0296,0.0176,0.9373,2.2939,0.0178,0.0082,0.5286,0.0013,0.5197,0.0076,0.6364,4,0.0938,6,0.0826,0.7107,5.3006,3.2124,0.4615,0.064,3.5827,0.2022,0.3136,3.0229,0,0,0
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,53.8887,0,0.81,0.0005,?,?,0,0.3522,2.6295,0.0002,0,1.2058,0,0.9692,?,0.9766,10,0.0913,13,?,1.3518,11.2857,?,?,?,?,?,?,2.6029,0,0,0
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,1.297,0,1.8494,0.0043,?,?,0.0002,0.4067,2.5451,0.0026,0.0001,1.3818,0,0.5903,?,0.72,20,0.0435,26,?,1.2354,24.6047,?,?,?,?,?,?,1.5411,0,0.2643,0
SAT_RACE08/cnf/ibm-2002-30r-k85.cnf,1,10.0323,0,0.7488,0.0002,?,?,0,0.1622,3.2232,0.0002,0,1.0149,0,0.7078,?,0.907,81,0.0109,84,?,1.2342,82.75,?,?,?,?,?,?,3.4396,0,0,0
./SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,7.7035,0,0.6558,0.0001,0.5877,0,0,0.6611,2.7188,0.0001,0,0.8472,0,0.6953,0,0.84,21,0,21,0.0002,0,21,2.8415,0.5,0.0138,3.8653,0.1051,0.7659,2.8611,0,1.2123,0
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,0.6276,0,1.2953,0.0008,0.9142,0.0001,0.0002,0.7466,1.626,0.0008,0,0.7372,0,0.5989,0,0.9416,46,0.0108,47,0.0046,0.6931,46.5,2.4065,0.619,0.0035,2.6267,0.1629,0.3047,1.633,0,0.9317,0
./SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,4.0354,0,3.0724,0.0057,?,?,0,0.1365,2.1867,0.0055,0,2.7371,0,0.5277,?,0.6667,15,0.0426,17,?,1.011,15.9643,?,?,?,?,?,?,1.1657,0,0,0
./SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.8576,0.0012,0.569,0.008,0.3813,0.0041,0.0022,0.9888,2.008,0.0055,0.0013,0.578,0.0005,0.5005,0.0012,0.5,7,0.0643,10,0.0298,0.8127,8.7221,3.4397,0.575,0.0179,2.8808,0.2698,0.3415,2.1014,0,0.416,0
./SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,1.1654,0.0001,0.7593,0.0021,0.9075,0.0004,0.0004,0.6568,1.8776,0.0015,0.0001,0.933,0.0001,0.8898,0.0001,0.7778,7,0.0519,9,0.0035,0.5827,8.0728,3.2321,0.5278,0.0193,3.7686,0.1726,0.4651,2.3427,0,0,0
./SAT05/industrial/grieu05/vmpc/vmpc_29.renamed-as.sat05-1916.cnf,1,45.6688,0.0014,0.0741,0.0018,?,?,0.0017,0.9317,0.6689,0.0031,0.0031,0.0043,0.003,0.9995,?,0.5297,3,0,3,?,0,3,?,?,?,?,?,?,0,0.5202,0.2337,0
./SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-3.035-NOTKNOWN.cnf,1,34.2389,0,0.3516,0.0015,?,?,0.0006,0.9402,1.1483,0.0011,0,4.2556,0,0.9763,?,0.9444,35,0.0121,36,?,0.5489,35.2381,?,?,?,?,?,?,1.1544,0,0,0
./SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf,1,21.054,0.0001,0.9143,0.0058,?,?,0.0021,0.7484,4.1937,0.0084,0.0031,0.894,0.0001,0.9015,?,0.921,3,0.1399,4,?,0.6876,3.5528,?,?,?,?,?,?,2.3619,0,0,0
./SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,5.6475,0,1.7774,0.0076,?,?,0.0003,0.7304,3.3338,0.0097,0.0002,4.0779,0,0.672,?,0.9216,13,0.0658,17,?,1.2912,15.1493,?,?,?,?,?,?,3.8257,0,0,0
./SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,415.819,0,2.3469,0.0033,?,?,0.0001,0.4296,5.059,0.0011,0,2.466,0,0.9403,?,0.9773,4,0,4,?,0,4,?,?,?,?,?,?,4.0561,0,0,0
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,1602.88,0,4.0607,0.0064,?,?,0.0001,0.5205,4.9541,0.005,0,6.4636,0,0.9716,?,1,4,0,4,?,0,4,?,?,?,?,?,?,4.2266,0,0,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,1.2115,0,1.3381,0.0021,?,?,0.0001,0.2239,2.7406,0.0013,0.0001,1.6554,0,0.4961,?,1,8,0.0602,11,?,0.8581,9.6032,?,?,?,?,?,?,2.8824,0,0.4011,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom21.cnf,1,0.7233,0.0001,1.8283,0.0052,?,?,0.0002,0.2656,2.2904,0.0014,0.0001,2.3559,0,0.3805,?,0.9121,4,0.0974,6,?,0.7536,5.3349,?,?,?,?,?,?,2.2377,0,0.0763,0
./SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,2.9131,0,3.0913,0.0022,?,?,0,0.6923,1.7607,0.0009,0,1.6885,0,0.5192,?,0.8483,5,0.076,7,?,0.6229,6.7455,?,?,?,?,?,?,2.2615,0,0.1354,0
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,140.846,0,0.7804,0.001,?,?,0.0002,0.6084,1.3285,0.0007,0,5.3765,0,0.9897,?,1,33,0,33,?,0,33,?,?,?,?,?,?,1.3245,0,0,0
./SAT03/industrial/kukula/addm_bench/am_7_7.shuffled-as.sat03-363.cnf,1,0.4026,0.0003,0.9617,0.0037,0.4636,0.0007,0.0004,0.4736,1.7437,0.0007,0.0004,0.2728,0.0001,0.564,0.0005,0.5,19,0.1411,36,0.0139,2.6507,26.3427,2.4138,0.5905,0.0885,1.5036,0.3655,0.1273,0.7916,0,0.4526,0
./SAT07/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top22.cnf,1,0.9006,0.0001,1.58,0.0035,?,?,0.0002,0.3555,1.9867,0.0015,0.0001,1.7732,0,0.4238,?,0.8723,4,0.0926,6,?,0.721,5.5076,?,?,?,?,?,?,2.1335,0,0.1032,0
./SAT11/application/manthey/traffic/traffic_pcb_unknown.cnf,1,1.4959,0,1.1309,0.0007,?,?,0.0001,0.6377,2.511,0.0006,0,2.267,0,0.1283,?,0.5,5,0.741,24,?,1.2956,11.3564,?,?,?,?,?,?,2.055,0,0,0
./SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,0.5036,0,1.2666,0.0093,1.6417,0.0005,0.0001,0.3102,2.1687,0.0081,0.0001,1.3762,0,0.5535,0.0001,0.75,9,0.0452,11,0.0096,0.4823,9.171,3.7744,0.619,0.0035,4.0192,0.2847,0.4656,2.0783,0,0.0159,0
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k80.cnf,1,1.8521,0,1.7668,0.0039,?,?,0.0002,0.485,2.6514,0.0023,0.0001,1.3881,0,0.5954,?,0.72,80,0.0127,86,?,1.2435,84.5961,?,?,?,?,?,?,1.7922,0,0.2671,0
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,93.5354,0,0.7623,0.0006,?,?,0.0001,0.443,1.3631,0.0004,0,4.0093,0,0.9876,?,1,62,0.0056,63,?,0.4101,62.8571,?,?,?,?,?,?,1.3643,0,0,0
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,1,2.9714,0,2.1062,0.0024,?,?,0,0.1909,1.7779,0.0015,0,1.6966,0,0.5618,?,0.9568,9,0.126,16,?,0.9618,10.7386,?,?,?,?,?,?,1.7409,0,0.3045,0
./SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,28.816,0,1.3547,0.0003,?,?,0,0.6038,1.5422,0.0152,0.0006,4.429,0,0.9671,?,0.9993,5,0,5,?,0,5,?,?,?,?,?,?,1.0465,0.25,0,0
./SAT09/APPLICATIONS/diagnosis/UTI-10-5t1.cnf,1,5.0201,0,0.5551,0.0003,0.6346,0.0001,0.0001,0.6039,2.7796,0.0002,0,0.7649,0,0.7424,0,1,85,0.0076,88,0.0008,0.9935,86.2667,3.0026,0.6667,0,3.6735,0.1231,0.5722,3.1212,0,0.4206,0
./SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,16.6777,0,0.3872,0.0028,?,?,0.0012,0.5461,4.062,0.0003,0.0002,0.3223,0,0.8831,?,1,2,0.4594,22,?,1.0619,17.3882,?,?,?,?,?,?,0.7626,0,0,0
./SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor016.cnf,1,0.825,0.0007,0.9761,0.0151,0.788,0.005,0.0021,0.9847,2.3435,0.007,0.001,0.684,0.0003,0.5498,0.0007,0.7391,5,0.0867,8,0.0587,0.8857,6.7699,3.3714,0.6212,0.0078,4.1683,0.156,0.7055,2.8812,0,0.0723,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom22.cnf,1,1.1179,0.0001,1.8676,0.005,?,?,0.0002,0.1976,2.2822,0.0013,0.0001,2.4188,0,0.3806,?,0.9149,4,0.0974,6,?,0.7512,5.3122,?,?,?,?,?,?,2.2303,0,0.1209,0
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,1.4657,0,1.7074,0.005,?,?,0.0001,0.2198,2.4153,0.0047,0.0001,2.1112,0,0.5255,?,0.9615,6,0.1059,8,?,0.5668,7.5849,?,?,?,?,?,?,2.5292,0,0.6102,0
./SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,2.7551,0.0213,0.1844,0.0434,0.994,0.0273,0.032,0.8763,2.0668,0.0076,0.0051,0.3742,0.0021,0.6143,0.0145,0,3,0,3,0.1446,0,3,1.1671,0.1818,0.0241,0.7469,0.1471,0.3603,0,0,0.0135,0
SAT_RACE08/Q1/SAT_dat.k85.cnf,1,10.7371,0,0.7488,0.0002,?,?,0,0.1609,3.2232,0.0002,0,1.0149,0,0.7078,?,0.907,81,0.0109,84,?,1.2342,82.75,?,?,?,?,?,?,3.4396,0,0,0
./SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,17.4499,0,1.1167,0.0007,?,?,0.0001,0.6421,2.4264,0.0006,0,2.3847,0,0.1242,?,1,5,0.1655,8,?,0.9911,5.8285,?,?,?,?,?,?,1.8378,0,0,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,1,1.5298,0,1.9332,0.0022,?,?,0.0001,0.412,2.4122,0.001,0,1.7933,0,0.4323,?,0.9412,9,0.1336,15,?,1.6131,13.2128,?,?,?,?,?,?,2.6911,0,0.0747,0
./SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,11.5178,0,2.2217,0.0112,?,?,0.0003,0.3564,4.5605,0.0074,0.0001,2.8767,0,0.6858,?,0.9787,4,0.1111,5,?,0.6931,4.5,?,?,?,?,?,?,4.3219,0,0.1496,0
./SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,0.9747,0,0.4551,0.0002,0.4575,0.0002,0,0.078,2.0375,0.0002,0.0001,0.5336,0,0.5127,0,0.6667,16,0.1302,24,0.0009,1.7402,20.86,2.9459,0.6381,0.0863,3.7492,0.3004,0.1748,1.0543,0,0.1665,0
