@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC

@DATA
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S791125864-16.cnf,1,0.0002,0.0002,430.5,0.0002,0.0004,3413.5,3494,277.125,16000,3373,3418.81,3294,3375.38,3339,3421,0.0004,0,0.0134,0.2356,9,0.0798,10.1462,15590,0.0001,7,0.3153,6,0.048,0.0179,4,15,0.0006,0.0281,12,0.0917,0.2336,0.0932,0.0012,0.0003,0.5715,0.1263,0.2959,0.1772,26,116.1667,0.2288,2.7199,66744,81.6667,67200,5.1713,0.415,0.1707,0.5869,0.4914,2.3337,0.0669,6,0.0055,61.3636,70.2727,0.2222,62.7173,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,0.0033,0.0033,84.0995,0.0033,0.0033,286.5,302,62.8806,1500,288,286.896,271,286.711,270,304,0.0117,0.002,0.083,0.467,24,0.0022,25.0205,1500,0.0006,21,0.5462,18,0.0015,0.0424,15,32,0.0046,0.001,28,0.2586,0.05,0.0027,0.0151,0.0012,1.0083,0.0035,0.0902,0.005,49,92.125,0.0785,3.718,30000,77.7368,30000,3,0.2538,0.0593,0.6463,0.3206,2.8851,0.5773,3,0.4123,68.2083,72.7333,0.1173,67.6405,0.0002
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1301714489-09.UNSAT.shuffled.cnf,1,0.0385,0.0385,11.2626,0.0385,0.0385,26,31,10.3191,130,26,25.713,21,25.7077,21,31,0.0449,0.03,0.1507,0.5495,4203,0.0016,4201.5,130,0.0068,4160,0.7072,4063,0.001,0.1507,4063,4392,0.0491,0.0007,4282,1.0585,0.0469,0.0018,0.0466,0.0112,1.5078,0.0022,0.0169,0.0033,4392,30.7514,0.0758,3.4746,2769,30.7514,2769,2.9767,0.022,0.0587,0.6462,0.435,2.7971,0.2725,3,0.0729,28.9158,29.3279,0.0331,28.7301,0.0036
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1631976568-086.UNKNOWN.cnf,1,0.0048,0.0048,26.298,0.0047,0.0079,138.5,150,20.6296,650,139,138.477,128,138.846,127,149,0.0094,0.0018,0.0653,0.3009,3718,0.0695,3755.2857,636,0.0023,3663,0.4905,3663,0.038,0.0618,3663,3932,0.0095,0.0217,3806,0.2797,0.2317,0.0868,0.0197,0.0055,0.8968,0.121,0.2876,0.1731,3932,37.0031,0.218,2.7088,2745,37.0031,2769,4.0031,0.0236,0.1633,0.5857,0.3665,2.3434,0.3371,5,0.0377,32.3661,36.2646,0.0679,33.1673,0.0004
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,0.0033,0.0033,81.9669,0.0033,0.0033,290,306,62.1567,1500,288,289.299,270,284.934,273,303,0.0117,0.0023,0.0934,0.466,24,0.0023,24.7203,1500,0.0006,21,0.5714,19,0.0016,0.0447,16,31,0.0044,0.001,27,0.2781,0.05,0.0028,0.0152,0.0013,0.9966,0.0035,0.0885,0.0051,50,93.8696,0.0801,3.698,30000,76,30000,3,0.2369,0.0626,0.6497,0.3807,2.8512,0.2867,3,0.0677,65.48,71.5882,0.1236,66.0283,0.0003
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1540370200-13.SAT.shuffled.cnf,1,0.0052,0.0052,22.0501,0.0051,0.0085,129,140,17.4788,600,129,129.35,118,129.243,119,140,0.0103,0.002,0.0679,0.3075,3808,0.0757,3827,585,0.0026,3799,0.5483,3746,0.0461,0.0684,3746,3944,0.0106,0.0245,3917,0.3089,0.2301,0.0873,0.0208,0.0059,0.9137,0.1165,0.2868,0.1669,3944,34.8796,0.2279,2.6963,2542,34.8796,2556,4,0.0167,0.1631,0.5866,0.4015,2.3586,0.3423,4,0.0384,31.2316,32.5731,0.0436,31.6118,0.0004
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1551099861-042.cnf,1,0.1077,0.1077,8.4204,0.1077,0.1077,11,14,7.9007,65,11,11.3073,8,11.3371,8,15,0.0111,0.0971,0.2137,0.6843,4459,0.0001,4469.1667,65,0.0065,4420,0.7627,4366,0,0.2104,4366,4607,0.1174,0,4512,1.8291,0.0112,0.0001,0.0111,0.0086,2.1194,0.0001,0,0.0001,4607,24.5082,0.0341,3.7531,5785,24.5082,5785,2,0.0169,0.0252,0.6819,0.4185,2.8746,0.2704,2,0.1024,24.2847,24.2985,0.014,24.0774,0.0043
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1693168158-005.UNKNOWN.cnf,1,0.0057,0.0057,21.6133,0.0056,0.0093,118,128,17.4239,550,117,117.596,107,117.515,108,128,0.0113,0.0021,0.071,0.3127,3829,0.0722,3838.625,535,0.0027,3790,0.5395,3676,0.0397,0.0685,3676,4054,0.0146,0.0236,3945,0.3189,0.2297,0.0857,0.0279,0.0064,0.9233,0.1161,0.2838,0.168,4054,34.6534,0.2181,2.7008,2329,34.6534,2343,4.0037,0.0284,0.1603,0.5903,0.3715,2.2892,0.2366,5,0.037,29.5715,32.2778,0.0705,30.1425,0.0004
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1085378176-050.cnf,1,0.05,0.05,13.4316,0.05,0.05,23,28,13.3635,140,23,23.2223,19,23.4291,18,28,0.0117,0.0457,0.1607,0.642,4323,0.0001,4216.25,140,0.0031,4140,0.7376,3984,0.0001,0.1656,3984,4418,0.055,0.0001,4418,1.4045,0.0118,0.0001,0.0117,0.0048,1.7281,0.0001,0,0.0002,4418,45.1618,0.0321,4.076,11900,45.1618,11900,2,0.0397,0.026,0.6835,0.4106,3.0568,0.224,2,0.0742,44.39,45.1618,0.018,44.1527,0.0018
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S167199451-11.UNSAT.shuffled.cnf,1,0.1,0.1,8.9385,0.1,0.1,12,15,8.721,70,12,12.0493,9,12.0792,9,15,0.0111,0.0905,0.2089,0.6794,4442,0.0001,4479.2,70,0.0065,4434,0.7616,4417,0,0.2022,4417,4575,0.1067,0,4528,1.8012,0.0112,0.0001,0.0111,0.008,2.0302,0.0001,0,0.0001,4575,25.696,0.0267,3.7112,6230,25.696,6230,2,0.0137,0.0196,0.6769,0.4207,2.8182,0.2501,2,0.1006,25.4892,25.5893,0.0042,25.527,0.0045
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1555503917-029.cnf,1,0.0067,0.0067,16.1381,0.0066,0.0111,100,109,13.2092,460,100,99.8073,90,99.8872,90,109,0.0132,0.0021,0.0757,0.3265,3870,0.0754,3891,452,0.0033,3812,0.5671,3788,0.0419,0.0735,3788,4062,0.0149,0.0274,4022,0.3467,0.2323,0.0883,0.0277,0.0072,0.9241,0.1183,0.2802,0.1684,4062,29.9045,0.2206,2.688,1946,29.9045,1955,4,0.0242,0.167,0.5827,0.3796,2.299,0.3662,4,0.0412,26.5399,29.7971,0.0651,27.0402,0.0005
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S811174248-16.cnf,1,0.0045,0.0045,57.4235,0.0045,0.0045,209,226,47.5234,1100,212,208.987,197,211.913,195,227,0.0153,0.0031,0.055,0.475,36,0.0024,37.6818,1100,0.0009,33,0.5778,29,0.0015,0.0859,24,48,0.006,0.001,41,0.3345,0.05,0.0028,0.019,0.0016,1.0295,0.0036,0.0851,0.0052,74,72.08,0.084,3.6802,22000,67.0303,22000,3,0.2246,0.063,0.6485,0.9239,2.8781,0.1457,3,0.0268,60.775,64.2045,0.0909,60.2675,0.0003
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1087312438-073.SATISFIABLE.cnf,1,0.14,0.14,6.8544,0.14,0.14,9,12,6.3595,50,9,8.8802,6,8.839,6,12,0.011,0.129,0.2312,0.7048,4564,0.0001,4564.8,50,0.0094,4552,0.777,4502,0.0001,0.2308,4502,4617,0.1544,0,4589,1.9604,0.0112,0.0001,0.011,0.013,2.2103,0.0001,0,0.0001,4617,19.906,0.0318,3.482,4450,19.906,4450,2,0.0084,0.0213,0.681,0.4252,2.9315,0.2924,2,0.1142,19.7283,19.737,0.0074,19.6844,0.0063
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S2034423571-08.cnf,1,0.0071,0.0071,39.9048,0.0071,0.0071,134,146,32.6226,700,135,133.764,122,134.386,122,147,0.0218,0.0046,0.0817,0.4886,68,0.0022,72.686,700,0.0014,59,0.6155,53,0.0015,0.0704,48,96,0.0097,0.001,77,0.4148,0.05,0.0027,0.0276,0.0024,1.1028,0.0035,0.0785,0.0051,153,58.4054,0.0784,3.6683,14000,54.8113,14000,3,0.2832,0.0603,0.6469,0.4212,2.8854,0.4489,3,0.0537,49.8077,52.6418,0.0726,49.8589,0.0004
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S944754256-018.SATISFIABLE.cnf,1,0.1,0.1,8.8507,0.1,0.1,12,15,8.5896,70,12,11.9611,9,12.0975,9,15,0.0111,0.0902,0.2058,0.6799,4449,0.0001,4473.2,70,0.0063,4429,0.7653,4385,0,0.2123,4385,4595,0.1093,0,4508,1.8039,0.0112,0.0001,0.0111,0.0085,2.0385,0.0001,0,0.0001,4595,25.8035,0.0317,3.8771,6230,25.8035,6230,2,0.0162,0.0224,0.6822,0.4157,2.8184,0.2741,2,0.1001,25.5929,25.6559,0.005,25.5991,0.0047
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S493397373-056-UNKNOWN.cnf,1,0.0002,0.0002,1016,0.0002,0.0003,4235,4289,982,20000,4214,3921.31,0,3388.8,4186,4231,0.0003,0,0.5591,0.2287,7,0.0798,7.707,19529,0.0001,5,0.2641,4,0.0471,0.3006,3,12,0.0004,0.0276,10,0.4313,0.2339,0.0924,0.0009,0.0003,0.8487,0.1236,0.2945,0.1751,20,130.75,0.2258,2.7153,83502,90.625,84000,5.5918,0.4287,0.1703,0.5864,2.7669,2.3404,1.0386,6,0.2612,64.5,79.3333,0.2805,67.159,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S975048338-088.cnf,1,0.0055,0.0055,21.0545,0.0054,0.0073,122,132,16.7637,560,122,121.599,111,121.652,111,132,0.0108,0.0021,0.07,0.3105,3803,0.0733,3800.375,551,0.0026,3740,0.5461,3716,0.0435,0.0674,3716,3981,0.0122,0.0254,3842,0.3085,0.2323,0.0872,0.0236,0.0072,0.9059,0.1166,0.2751,0.1722,3981,33.107,0.2227,2.6462,2372,33.107,2380,4,0.0209,0.1674,0.5841,0.3571,2.2958,0.3281,4,0.129,30.0713,32.7168,0.0583,30.1717,0.0004
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S871621203-03.cnf,1,0.05,0.05,13.2194,0.05,0.05,23,28,13.2649,140,23,23.2997,18,23.2831,19,28,0.0117,0.0451,0.1645,0.6469,4256,0.0001,4221.5,140,0.003,4130,0.736,4066,0.0001,0.1541,4066,4434,0.0554,0.0001,4434,1.4332,0.0118,0.0001,0.0117,0.0045,1.7047,0.0001,0,0.0002,4434,45.1786,0.0354,4.1995,11900,45.1786,11900,2,0.0333,0.0239,0.6766,0.4024,3.084,0.2338,2,0.0777,44.273,45.1786,0.0182,44.1017,0.0018
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S809967194-078.cnf,1,0.0056,0.0056,17.3784,0.0055,0.0092,121,131,14.2083,560,120,120.635,110,120.386,110,131,0.0111,0.0021,0.0666,0.3177,3844,0.08,3825.5,544,0.0028,3758,0.5351,3713,0.0459,0.0715,3713,3955,0.0131,0.03,3853,0.3219,0.2301,0.0904,0.0254,0.0063,0.9016,0.1248,0.2756,0.1721,3955,37.0354,0.2309,2.6661,2364,37.0354,2380,4,0.02,0.1682,0.5884,0.4143,2.3238,0.3038,4,0.0338,30.1939,33.698,0.0944,31.4924,0.0004
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S142096783-019.cnf,1,0.0077,0.0077,14.9596,0.0077,0.0102,87,96,12.4437,400,87,86.7535,78,86.7205,78,96,0.0151,0.0018,0.0799,0.3306,3917,0.0767,3955.5,392,0.0039,3915,0.6252,3898,0.0419,0.0792,3898,4140,0.0165,0.025,3981,0.3835,0.2317,0.0887,0.0307,0.0112,0.9631,0.1221,0.2825,0.1665,4140,26.5297,0.2204,2.701,1692,26.5297,1700,4,0.0189,0.1744,0.585,0.382,2.3197,0.2814,4,0.0404,23.8485,25.7416,0.0595,23.9786,0.0006
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1519323913-01.UNSAT.shuffled.cnf,1,0.0057,0.0057,24.8818,0.0056,0.0093,117,127,19.7764,550,117,117.284,107,117.316,107,127,0.0112,0.0013,0.0691,0.3056,3850,0.0699,3867.125,537,0.0028,3812,0.5117,3768,0.0398,0.0704,3768,3992,0.0124,0.0212,3987,0.3158,0.2305,0.0835,0.0249,0.0073,0.9394,0.1156,0.2895,0.1671,3992,30.8314,0.2222,2.7256,2330,30.8314,2343,4.0112,0.021,0.1673,0.5855,0.3715,2.3693,0.277,5,0.3425,28.827,29.7685,0.0332,28.8574,0
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1950672055-10.SAT.shuffled.cnf,1,0.0069,0.0069,15.9607,0.0068,0.0114,97,107,13.0604,450,97,97.3022,88,97.3219,88,106,0.0136,0.0026,0.0754,0.3283,3892,0.0735,3911,439,0.0035,3804,0.5821,3788,0.0475,0.0776,3788,4096,0.0147,0.0278,4027,0.365,0.2309,0.0891,0.0305,0.0079,0.9497,0.1166,0.2709,0.1748,4096,28.6764,0.2247,2.6316,1901,28.6764,1912,4,0.0268,0.1639,0.586,0.3802,2.324,0.339,4,0.0401,26.2476,28.2854,0.0423,26.7514,0.0005
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S309048450-11.SAT.shuffled.cnf,1,0.0625,0.0625,7.3394,0.0625,0.0625,16,20,6.4474,80,16,16.2181,13,16.3005,13,20,0.0463,0.0493,0.1845,0.5828,4392,0.0016,4395.25,80,0.0131,4374,0.7264,4327,0.0011,0.1808,4327,4482,0.0769,0.0008,4438,1.2954,0.0469,0.002,0.0464,0.0223,1.6984,0.0027,0.0052,0.0041,4482,20.8527,0.0886,3.3996,1704,20.8527,1704,2.1392,0.01,0.0696,0.6256,0.4267,2.8456,0.3229,3,0.087,19.8188,20.1607,0.0264,19.7724,0.0076
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S449511205-064.cnf,1,0.0058,0.0058,19.4149,0.0057,0.0076,116,127,15.3648,540,116,116.462,106,116.161,106,126,0.0114,0.0026,0.0716,0.3194,3857,0.0763,3860,526,0.0029,3733,0.5757,3726,0.0438,0.0692,3726,4108,0.0123,0.0261,3924,0.3287,0.2305,0.0877,0.0241,0.0066,0.9286,0.1198,0.2809,0.1634,4108,35.7456,0.2187,2.6932,2282,35.7456,2295,4.0038,0.0313,0.1739,0.5979,0.3854,2.2742,0.2766,5,0.044,28.8537,32.2359,0.0891,30.1774,0.0004
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S1804595013-08-SAT.cnf,1,0.0052,0.0052,17.7524,0.0035,0.0104,125,136,14.8033,630,125,125.324,114,124.872,115,135,0.0103,0.0018,0.0656,0.2973,3953,0.107,3931.2857,576,0.0026,3862,0.5569,3844,0.0614,0.0665,3844,3992,0.0149,0.0331,3983,0.2851,0.2609,0.119,0.0276,0.0113,0.855,0.1632,0.3357,0.2321,3992,29.0422,0.2473,2.6759,2208,29.0422,2280,4.0365,0.0136,0.1769,0.6614,0.3523,2.2714,0.3355,5,0.0348,27.3849,28.1305,0.0475,27.1459,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1040456712-073.cnf,1,0.0556,0.0556,8.3307,0.0556,0.0556,18,22,7.4617,90,18,18.143,14,18.0719,14,22,0.0459,0.0438,0.1735,0.5724,4325,0.0014,4311.25,90,0.0102,4265,0.7064,4224,0.001,0.1743,4224,4447,0.0725,0.0007,4357,1.2385,0.0469,0.0017,0.0464,0.0156,1.635,0.0022,0.0109,0.0032,4447,22.7034,0.0769,3.3646,1917,22.7034,1917,2.5843,0.0157,0.0576,0.6505,0.4191,2.6299,0.3015,3,0.0845,21.9455,22.3191,0.0239,21.7774,0.0068
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1546827657-01.UNSAT.shuffled.cnf,1,0.0933,0.0933,9.4892,0.0933,0.0933,13,16,9.0681,75,13,12.8645,10,12.8638,10,16,0.0111,0.0851,0.2058,0.6745,4386,0.0001,4425.8,75,0.0054,4381,0.7714,4305,0,0.2019,4305,4569,0.1046,0,4488,1.7922,0.0112,0.0001,0.0111,0.0076,2.0412,0.0001,0,0.0001,4569,27.6093,0.0278,3.802,6675,27.6093,6675,2,0.0208,0.0241,0.679,0.4183,2.8602,0.2508,2,0.0979,27.1703,27.2865,0.0093,27.191,0.003
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S619136916-059-UNKNOWN.cnf,1,0.0002,0.0002,617.333,0.0002,0.0004,3194,3235,252.882,15000,3175,3182.88,0,2828.89,3123,3228,0.0004,0,0.3754,0.2363,10,0.0786,10.5215,14599,0.0001,8,0.3049,6,0.0468,0.0161,5,15,0.0006,0.028,12,0.0762,0.2335,0.0921,0.0012,0.0004,0.7118,0.1236,0.295,0.1736,31,102.1667,0.2266,2.7198,62533,78.4375,63000,5.3983,0.4008,0.1719,0.5874,0.0747,2.3285,1.0556,6,0.2234,59.2222,69.2941,0.2305,59.9815,0
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S2054549948-012.cnf,1,0.005,0.005,54.7778,0.005,0.005,191,207,44.8768,1000,191,191.681,176,191.444,178,207,0.0165,0.0034,0.0623,0.4803,44,0.0022,44.952,1000,0.0009,38,0.6033,35,0.0014,0.0596,26,57,0.0066,0.001,49,0.3469,0.05,0.0027,0.0211,0.0017,1.0313,0.0035,0.0864,0.005,86,70.525,0.0775,3.7097,20000,62.7308,20000,3,0.2156,0.0573,0.6491,0.4016,2.8439,0.1473,3,0.0275,56.9143,59.8511,0.0829,56.7703,0.0004
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1352949000-03-SAT.cnf,1,0.0009,0.0009,61.8446,0.0006,0.003,707,732,54.1699,4500,704,701.647,679,703.486,680,728,0.0018,0.0001,0.0282,0.1992,1279,0.1665,1432.8889,3350,0.0004,870,0.4095,774,0.1016,0.0858,774,2167,0.0039,0.0569,2104,0.1246,0.3188,0.1783,0.0079,0.0024,0.5641,0.2393,0.4651,0.3047,2167,50.3105,0.2896,2.6197,10507,50.3105,12014,5.7014,0.4047,0.2133,0.7591,1.7755,2.1278,0.3965,7,0.0215,37.8316,39.9811,0.1677,37.0821,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S976428817-077-UNKNOWN.cnf,1,0.0033,0.0033,84.3239,0.0033,0.0033,289,303,63.8228,1500,287,287.234,269,285.984,269,305,0.0117,0.0024,0.0805,0.4702,23,0.0023,24.0881,1500,0.0006,20,0.5827,18,0.0015,0.0468,15,32,0.0043,0.001,27,0.283,0.05,0.0027,0.0147,0.0012,0.9907,0.0034,0.0882,0.0051,42,103.3077,0.0806,3.6956,30000,78.75,30000,3,0.2291,0.0601,0.6473,0.3914,2.8877,0.6674,3,0.0682,67.1304,71.9091,0.1268,67.3626,0.0002
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S102181364-052.cnf,1,0.0455,0.0455,9.8118,0.0455,0.0455,22,27,8.9381,110,22,21.9935,17,21.9639,18,27,0.0455,0.0359,0.1619,0.561,4250,0.0014,4277.4286,110,0.0088,4228,0.7048,4221,0.001,0.1601,4221,4394,0.0568,0.0007,4332,1.1479,0.0469,0.0017,0.0465,0.0145,1.5684,0.0023,0.0149,0.0028,4394,26.8489,0.0776,3.5107,2343,26.8489,2343,2.9083,0.0136,0.056,0.6322,0.4278,2.7714,0.2787,3,0.0771,25.0564,25.8075,0.0338,25.1743,0.0051
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S758437099-099-UNKNOWN.cnf,1,0.0001,0.0001,1961,0.0001,0.0001,10640,10640,1396.33,49999,10680,10672,10680,10680,10595,10680,0.0001,0,0,0.2345,3,0.0789,2.8288,48797,0,1,0.2556,1,0.047,0.0091,0,5,0.0002,0.0278,4,0.268,0.2339,0.092,0.0005,0.0001,0.9292,0.1242,0.2931,0.1749,9,233,0.227,2.7116,208588,163,210000,6,0.6093,0.1702,0.5865,0.1502,2.3344,0,6,0,98.5,131.5,0.4486,104.5956,0
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf,1,0.0006,0.0006,63.3656,0.0004,0.0019,989.5,1023,56.8636,6500,993,991.291,971,993.667,962,1019,0.0013,0.0001,0.0214,0.2053,362,0.1704,403.1786,4732,0.0003,345,0.3951,319,0.1055,0.0232,299,634,0.002,0.0603,419,0.0957,0.3207,0.183,0.0042,0.0014,0.5138,0.2455,0.4394,0.3058,752,35.6328,0.2919,2.6073,14753,34.8391,17354,5.9109,0.2756,0.2136,0.7609,0.6714,2.139,0.3339,7,0.0143,28.0335,29.4558,0.0948,28.7457,0
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S640027679-08.cnf,1,0.0389,0.0389,16.6588,0.0389,0.0389,30,36,16.7727,180,29,30.0155,24,29.5633,24,35,0.0117,0.0354,0.1464,0.6321,4189,0.0001,4127.25,180,0.0025,3985,0.7382,3969,0.0001,0.149,3969,4366,0.0439,0.0001,4366,1.3236,0.0118,0.0001,0.0117,0.0037,1.6455,0.0001,0,0.0001,4366,54.3607,0.0316,4.1062,15300,54.3607,15300,2,0.0395,0.0218,0.6821,0.4166,3.0583,0.202,2,0.072,53.9444,54.3607,0.022,53.1452,0.0016
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S837858872-05.cnf,1,0.005,0.005,55.0033,0.005,0.005,192,207,45.1451,1000,192,191.731,178,191.414,176,205,0.0165,0.0033,0.0836,0.476,41,0.0022,43.5495,1000,0.001,36,0.5808,33,0.0015,0.0597,27,57,0.0069,0.0011,46,0.3306,0.05,0.0027,0.0207,0.0016,1.0344,0.0034,0.0848,0.005,89,70.3571,0.0793,3.7061,20000,63.5,20000,3,0.2623,0.0602,0.6481,0.3828,2.8817,0.2096,3,0.0514,57.1111,60.5614,0.0971,56.8682,0.0003
