@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC

@DATA
SAT_RACE2006/SAT-Race-Benchmarks/hoons-vbmc-lucky7.cnf,1,2.5999,0.9233,2.5722,3.5422,0.1054,0.7244,0.1742
SAT-Race-2010-CNF/mixed/palacios/safe-30-h30-sat.cnf,1,4.1022,1.8208,5.1732,17.9275,0.2886,0.8275,0.0422
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,2.3715,0.8034,2.4723,1.3403,0.1527,0.7572,0.2406
SAT_RACE2008/ibm-2002-31_1r3-k30.cnf,1,3.4699,0.9905,3.5424,2.2694,0.1577,0.8101,0.1487
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9.cnf,1,3.3994,1.1783,3.5508,4.5996,0.1665,1.0157,0.1489
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10ni_s.cnf,1,2.794,1.9909,2.8564,5.3172,0.1482,1.7676,0.1259
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.070-NOTKNOWN.cnf,1,1.7572,0.9364,1.7597,0.423,0.2545,0.3903,0.0716
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,2.2615,2.3906,2.0957,1.7535,0.1816,3.0913,0.2139
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf,1,3.1127,0.5379,2.8292,2.0774,0.1573,0.5205,0.1666
SAT_RACE2006/SAT-Race-Benchmarks/velev-npe-1.0-9dlx-b71.cnf,1,3.7126,21.9085,3.5991,0.0107,0.2114,0.7385,0.0604
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom20.cnf,1,2.258,2.0456,2.4165,1.5443,0.2443,1.7878,0.1805
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,1.8815,0.5042,1.8641,0.8159,0.0733,0.5848,0.2468
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.1-b7.cnf,1,4.0372,3.3798,5.2303,0.7117,0.3273,2.3481,0.0178
SAT_RACE2008/simon-s02b-r4b1k1.1.cnf,1,2.4435,1.552,2.6774,0.1466,0.1231,0.5487,0.1484
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,3.0197,10.2453,2.9826,2.7808,0.122,8.9129,0.1522
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-08.cnf,1,4.2548,7.0241,5.4556,0.1149,0.278,4.3722,0.0121
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.8221,0.5124,2.5577,1.4334,0.0382,0.5197,0.171
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-03.cnf,1,3.9568,9.1721,3.8964,0.0817,0.2553,1.0806,0.0584
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-17-s.cnf,1,2.8426,0.5454,2.569,0.9868,0.1638,0.5132,0.1733
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,3.7986,4.1274,4.1473,7.3823,0.249,2.3254,0.0718
SAT-Race-2010-CNF/mixed/grieu/vmpc_27.cnf,1,0.0208,0.0048,0.7049,0,0.0018,0.0821,0.0075
SAT_Competition2011/SAT07/industrial/manolios/manol-pipe-f7idw.cnf,1,2.7419,1.5285,2.9248,5.3701,0.1566,1.4052,0.1264
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor032.cnf,1,2.6553,1.1732,2.6279,2.0878,0.1884,1.4183,0.2016
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw.cnf,1,2.8815,1.5498,3.0297,4.9549,0.152,1.4618,0.1314
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf,1,2.9811,0.6468,3.1383,2.3087,0.1211,0.7301,0.2009
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-term1mul.cnf,1,2.0588,2.5098,1.94,0.0037,0.0714,1.5425,0.1571
SAT-Race-2010-CNF/software-verification/bitverif/countbitsrotate128.cnf,1,1.3426,1.8172,1.3619,0.8011,0.0613,1.8764,0.2434
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_11_UNKNOWN.cnf,1,2.5209,1.1276,3.9104,0.5949,0.2952,0.9468,0.0096
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-col400-16.cnf,1,2.0674,0.6317,2.224,3.0054,0.1058,0.9383,0.2383
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf,1,2.3619,1.1364,4.085,0.6418,0.2908,0.9143,0.0101
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-g10nid.cnf,1,2.7281,1.5324,2.9134,5.0919,0.151,1.4281,0.1291
SAT-Race-2010-CNF/cryptography/mizh/md5_48_1.cnf,1,0.971,0.6086,2.362,1.5064,0.0385,0.4883,0.1696
SAT_RACE2008/mizh-sha0-35-4.cnf,1,0.8469,0.5097,2.571,1.4471,0.0385,0.5183,0.172
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-live-uns-2.0-ebuf.cnf,1,4.0345,2.8046,4,0.2705,0.215,1.7213,0.0747
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,3.0656,0.4014,2.6714,2.0536,0.1564,0.4245,0.1832
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-2.cnf,1,0.9713,0.6084,2.3624,1.5069,0.0385,0.4882,0.1696
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-dp11u10.cnf,1,2.9669,0.5915,2.9766,3.3321,0.1062,0.5417,0.2051
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1138.cnf,1,1.7663,5.2283,2.071,2.6083,0.0959,2.8318,0.2103
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,2.9736,1.2239,3.1946,4.8954,0.1583,1.1611,0.1345
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.160-NOTKNOWN.cnf,1,1.6815,1.9062,1.7825,0.288,0.3258,0.6972,0.0573
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,1.9147,0.4925,2.8547,0.4109,0.1777,0.7071,0.1112
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0.3614,0.0058,0.7668,0,0.0021,0.086,0.0085
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_29.renamed-as.sat05-1916.cnf,1,0,0.0043,0.6689,0,0.0016,0.0741,0.007
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,2.3887,1.6275,2.5827,1.5701,0.2397,1.4523,0.1827
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c7idw_s.cnf,1,2.94,1.4442,3.0719,4.6465,0.1539,1.3593,0.1378
SAT_Competition2007/industrial/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf,1,3.8206,2.9581,4.0877,6.3731,0.2312,1.7667,0.08
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.180-SAT.cnf,1,1.6503,1.9081,1.7385,0.2482,0.3261,0.6925,0.057
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,2.1336,2.9341,2.5911,3.8528,0.1515,2.8496,0.2003
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p1.cnf,1,2.9245,0.7491,3.0313,0.8559,0.1477,0.6588,0.1451
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-20-s100.cnf,1,2.3252,0.7957,2.4407,1.2951,0.1504,0.7599,0.2411
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-17-u.cnf,1,3.0708,0.5351,2.793,1.9615,0.1596,0.517,0.1656
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,2.8898,0.7099,2.9663,0.9581,0.1493,0.6264,0.155
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-16.cnf,1,1.3141,1.402,1.9164,1.9922,0.065,2.6617,0.1786
SAT_Competition2009/APPLICATION/SAT07/industrial/narain/clauses-8.cnf,1,1.7972,18.3064,1.3348,2.2681,0.1574,5.2702,0.2059
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-r4b1k1.1.cnf,1,2.5823,1.5342,2.7545,0.1543,0.1272,0.5487,0.1476
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand032.cnf,1,2.5396,1.216,2.6499,2.5968,0.1824,1.4145,0.1873
SAT_RACE2008/marijn-philips.cnf,1,1.8379,0.4048,2.3881,3.8418,0.0898,0.6354,0.2233
SAT_Competition2011/SAT_RACE08/cnf/ibm-2002-30r-k85.cnf,1,3.4396,0.9595,3.4781,1.072,0.2054,0.7488,0.1296
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-9007.cnf,1,3.3433,3.4882,3.3602,6.7635,0.207,3.6876,0.1467
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g7nidw.cnf,1,2.9736,1.2239,3.1946,4.8954,0.1583,1.1611,0.1345
SAT_Competition2007/industrial/industrial/grieu/vmpc_26.cnf,1,0.0313,0.0051,0.7265,0,0.0019,0.0834,0.0078
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf,1,2.7473,0.7737,2.7001,0.8148,0.1615,0.7729,0.1944
SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf,1,0.8229,0.5122,2.5579,1.4356,0.0383,0.5197,0.1709
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-03.cnf,1,3.8171,8.1967,3.5731,0.0297,0.2074,0.7383,0.0673
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-22.cnf,1,1.4576,0.7184,1.9292,2.8866,0.0912,1.34,0.1805
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,1,4.2559,1.8967,5.719,12.0039,0.3112,1.6996,0.0242
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04a.cnf,1,4.0084,2.2027,3.9501,0.3709,0.2222,1.5913,0.0808
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,3.997,2.6266,4.7182,0.5503,0.3097,1.7735,0.0332
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,4.1235,13.3742,4.3568,0.0779,0.2697,1.3038,0.0363
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.120-NOTKNOWN.cnf,1,1.7403,1.9194,1.9108,0.4312,0.3259,0.7146,0.0569
SAT_RACE2008/manol-pipe-c6bidw_i.cnf,1,2.9427,1.3375,3.1481,4.7941,0.1541,1.2906,0.1341
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,4.2533,2.8108,4.8616,0.1531,0.2722,2.1164,0.0302
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,3.0266,5.0609,3.5571,0.354,0.278,3.701,0.051
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,3.2477,1.3111,3.1956,1.1505,0.1635,0.9339,0.1559
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop01-75.cnf,1,2.5977,1.637,2.9294,3.2348,0.1587,1.0383,0.1868
SAT_Competition2011/SAT07/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,0.6838,4.1706,1.0825,3.0806,0.2132,4.041,0.1733
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf,1,2.869,0.7174,2.8899,1.0083,0.1456,0.6499,0.1643
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,3.0266,5.0609,3.5571,0.354,0.278,3.701,0.051
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_28.cnf,1,0.0178,0.0045,0.6849,0,0.0017,0.0751,0.0073
SAT_RACE2006/SAT-Race-Benchmarks/aloul-chnl11-13.cnf,1,0,0,0,0.1,0,0,0.1515
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-dalumul.cnf,1,2.2168,4.4289,2.1434,0.0067,0.072,2.8301,0.1565
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02-w08-18.cnf,1,3.2054,0.9847,3.2443,1.4843,0.1293,0.9008,0.1767
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2935,2.5054,2.2866,2.2389,0.1872,2.8746,0.1935
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L200_coli.sat.cnf,1,1.9366,3.2938,1.9536,3.5638,0.1266,3.8769,0.0977
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-25.cnf,1,2.5841,1.5349,2.5898,1.329,0.127,1.6051,0.1736
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-3.cnf,1,0.9811,0.604,2.3705,1.5106,0.0385,0.4858,0.1699
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf,1,2.5241,2.6456,2.9669,0.7863,0.189,2.1268,0.1648
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-13-u.cnf,1,2.8797,0.4517,2.5823,1.1309,0.161,0.4602,0.1828
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-02.cnf,1,2.7421,0.9145,3.1604,1.6927,0.1443,1.483,0.1769
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9n.cnf,1,2.9581,1.7134,3.0637,5.3427,0.1506,1.5489,0.1301
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,1.2996,4.5069,1.3126,0.5414,0.2283,0.7756,0.1447
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,1,1.9804,2.144,1.9242,1.4155,0.0905,2.5059,0.1997
SAT_Competition2007/industrial/industrial/narain/clauses-10.cnf,1,1.7079,21.5128,1.2077,2.2213,0.1567,4.916,0.2054
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,2.5871,1.806,3.0252,5.3935,0.1227,1.4777,0.1378
SAT_Competition2007/industrial/industrial/palacios/hard/safe-50-h50-sat.cnf,1,4.1321,2.1767,5.6986,29.2682,0.3197,0.9304,0.0267
SAT-Race-2010-CNF/hardware-verification/manolios/c9idw.cnf,1,2.8639,1.9083,3.0021,4.8029,0.1503,1.6688,0.1343
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10bi_s.cnf,1,2.8998,2.1343,2.9941,4.8736,0.1474,1.8478,0.133
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-k2mul.cnf,1,1.9969,5.0777,1.8631,0.0133,0.0773,2.7604,0.1555
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,4.1025,1.8238,5.1711,17.8331,0.2891,0.8316,0.0422
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,2.5713,3.1498,2.5751,1.1404,0.1284,2.7875,0.1818
SAT_Competition2007/industrial/industrial/narain/clauses-6.cnf,1,1.9619,13.1175,1.5274,2.2683,0.1586,4.2919,0.2057
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,1,2.6911,2.3942,2.8329,4.6818,0.104,1.9332,0.1374
SAT_RACE2008/manol-pipe-c9n_i.cnf,1,3.0438,1.4309,3.269,4.9468,0.1567,1.2634,0.141
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,1.6893,1.3583,5.5097,0.012,0.0396,1.2051,0.029
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-16.cnf,1,1.3141,1.402,1.9164,1.9922,0.065,2.6617,0.1786
SAT-Race-2010-CNF/hardware-verification/velev/9dlx_vliw_at_b_iq9.cnf,1,4.2401,8.9818,4.5163,0.2206,0.2583,5.841,0.0418
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.0896,0.8492,4.8554,0.1567,0.0352,0.8254,0.0322
SAT_Competition2011/SAT03/industrial/li/li-test4/li-test4-100.shuffled-as.sat03-370.cnf,1,1.6395,0.3477,2.2091,0.2122,0.2885,2.0692,0.2369
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf,1,2.3725,0.8011,2.473,1.2457,0.1537,0.7596,0.2404
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-23-k100.cnf,1,3.6888,1.1383,3.8104,1.9157,0.1663,0.9741,0.1364
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9n.cnf,1,2.9581,1.7134,3.0637,5.3427,0.1506,1.5489,0.1301
SAT-Race-2010-CNF/cryptography/desgen/gss-20-s100.cnf,1,2.3252,0.7957,2.4407,1.2951,0.1504,0.7599,0.2411
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-19-k90.cnf,1,3.5458,1.3121,3.7023,2.429,0.1627,1.0322,0.1397
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0,0,0,0.1,0,0.2204,0.1515
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,2.0293,3.3066,2.5401,4.6487,0.1487,3.187,0.2004
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,2.9701,0.7355,3.1295,0.8774,0.1485,0.6547,0.1447
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-10.cnf,1,2.3058,4.605,2.6072,1.2985,0.1144,6.1599,0.1739
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,3.2519,1.3095,3.1989,1.2054,0.1636,0.9333,0.1561
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-uns-1.0-8.cnf,1,4.249,4.946,4.8945,0.1435,0.2785,2.9842,0.0233
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12072.cnf,1,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,1,2.9871,1.4051,3.0249,2.811,0.1362,1.1735,0.1963
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g6bi.cnf,1,3.2307,1.0653,3.4185,4.529,0.1599,0.9909,0.145
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,2.3353,1.0847,4.0373,0.6418,0.2909,0.9207,0.0111
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-rotmul.cnf,1,2.122,1.9635,2.1184,0.0711,0.1102,1.9856,0.1634
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-300.cnf,1,2.8083,0.3834,2.8324,7.6403,0.1629,0.4455,0.2155
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq1.cnf,1,3.9885,3.2113,4.2835,0.4568,0.2492,2.4185,0.0692
SAT_Competition2011/SAT03/industrial/maris/CNF/gripper13u.shuffled-as.sat03-395.cnf,1,1.6906,0.7368,1.245,0.0835,0.2708,0.5319,0.1096
SAT_RACE2008/een-tip-sat-nusmv-t5.B.cnf,1,3.2998,0.8363,3.1391,4.7892,0.1555,0.769,0.2017
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,1.9719,1.9974,2.743,10.0823,0.2553,1.4871,0.0774
SAT_RACE2008/een-pico-prop00-75.cnf,1,3.1686,1.4025,3.0282,2.0393,0.1764,0.9057,0.1994
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,4.1238,13.3816,4.3556,0.078,0.2698,1.3044,0.0364
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b7.cnf,1,4.251,6.9937,5.3959,0.1143,0.276,4.3846,0.0121
SAT_Competition2011/SAT03/industrial/kukula/addm_bench/am_7_7.shuffled-as.sat03-363.cnf,1,0.7916,0.1125,0.9491,0.0238,0.072,0.9617,0.2853
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-g10nid.cnf,1,2.7281,1.5324,2.9134,5.0919,0.151,1.4281,0.1291
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc950.cnf,1,?,?,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,2.5807,0.3301,2.3792,0.6988,0.1238,0.7973,0.266
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf,1,0.8229,0.5122,2.5579,1.4356,0.0383,0.5197,0.1709
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf,1,1.8154,1.3478,2.497,0.8442,0.078,1.8082,0.2152
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,1.2868,3.5238,1.7372,0.1352,0.2169,1.2345,0.0371
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,1,1.8955,0.7969,1.9984,1.7495,0.065,0.753,0.1991
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-13.cnf,1,1.1386,4.5631,2.3729,1.0217,0.0451,10.0365,0.1918
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-11r1-k45.cnf,1,3.3902,1.3093,3.4592,2.3973,0.1587,1.1323,0.1487
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10id.cnf,1,2.8021,1.3764,3.0267,4.9156,0.1552,1.3051,0.1309
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.9718,0.6085,2.3627,1.5064,0.0385,0.4883,0.1696
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,2.9386,0.7083,2.9889,0.902,0.1447,0.6334,0.1567
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,3.8107,4.1373,4.1513,7.3461,0.2514,2.3329,0.0714
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,2.3826,0.7969,2.4796,1.2804,0.1543,0.7595,0.2406
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0.7626,0.3245,4.2265,0.1906,0.0948,0.3872,0.0267
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,2.6334,2.0992,3.9039,55.2223,0.1396,0.923,0.0192
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-17-s.cnf,1,3.0933,0.5705,2.862,2.4538,0.1604,0.5674,0.1558
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,1.4328,1.3667,2.392,0.8985,0.0603,1.7768,0.2042
SAT_RACE2008/maris-s03-gripper11.cnf,1,1.7838,0.6808,1.3235,0.0948,0.2615,0.5187,0.1185
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-32-s100.cnf,1,2.371,0.7944,2.4697,1.2273,0.1534,0.759,0.2405
SAT_Competition2007/industrial/industrial/narain/clauses-2.cnf,1,2.5689,4.7313,2.2121,2.5456,0.1801,2.0975,0.2107
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g6bid.cnf,1,3.1643,1.0724,3.3628,4.6204,0.1651,1.0283,0.1399
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l45_lambda.cnf,1,3.1514,1.4571,3.0574,3.2129,0.1635,1.9004,0.1147
SAT_Competition2011/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.8222,0.5122,2.5571,1.4339,0.0382,0.5196,0.171
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,4.2573,1.83,5.7388,10.5597,0.313,1.6949,0.0229
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c6nidw_i.cnf,1,2.9405,1.3359,3.1408,4.7944,0.1548,1.2956,0.1341
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,2.536,1.582,2.8215,5.4295,0.1379,1.3455,0.1404
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf,1,2.502,0.3152,2.2961,0.6638,0.1128,0.7172,0.2678
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1,2.3509,1.1216,3.9791,0.532,0.326,1.0572,0.0056
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8_i.cnf,1,3.3936,1.1549,3.5793,4.5128,0.1737,1.009,0.148
SAT_RACE2008/post-cbmc-zfcp-2.8-u2.cnf,1,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/een-pico-sr06-pr02-02.cnf,1,3.0422,1.7733,3.3841,3.5801,0.1687,0.8557,0.1569
