@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC

@DATA
normalized-rand-2-40-40-135-650-58_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-11_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-19-443-230-fcd-15_ext.xml.mzn_AND_NODATA,1,40.38875,0.024759,80.7775
normalized-rand-2-40-19-443-230-fcd-2_ext.xml.mzn_AND_NODATA,1,40.04,0.024975,80.08
normalized-rand-2-40-40-135-650-75_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-80_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-81_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-19-443-230-49_ext.xml.mzn_AND_NODATA,1,41.37375,0.02417,82.7475
normalized-rand-2-40-40-135-650-84_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-65_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-86_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-88_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-89_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-25-180-500-35_ext.xml.mzn_AND_NODATA,1,25.231731,0.039633,50.463462
normalized-rand-2-40-25-180-500-45_ext.xml.mzn_AND_NODATA,1,22.308081,0.044827,44.616162
normalized-rand-2-40-40-135-650-76_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-72_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-91_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-55_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-77_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-8_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-59_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-67_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-93_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-26_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-78_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-19-443-230-50_ext.xml.mzn_AND_NODATA,1,41.40625,0.024151,82.8125
normalized-rand-2-40-40-135-650-71_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-9_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-62_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-25-180-500-16_ext.xml.mzn_AND_NODATA,1,26.6875,0.037471,53.375
normalized-rand-2-40-19-443-230-fcd-19_ext.xml.mzn_AND_NODATA,1,39.9725,0.025017,79.945
normalized-rand-2-40-40-135-650-68_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-80-103-800-11_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-12_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-19-443-230-fcd-37_ext.xml.mzn_AND_NODATA,1,40.88625,0.024458,81.7725
normalized-rand-2-40-80-103-800-17_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-18_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-40-135-650-94_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-25-180-500-13_ext.xml.mzn_AND_NODATA,1,28.068269,0.035627,56.136538
normalized-rand-2-40-40-135-650-95_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-80-103-800-19_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-40-135-650-79_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-19-443-230-fcd-33_ext.xml.mzn_AND_NODATA,1,40.4175,0.024742,80.835
normalized-rand-2-40-40-135-650-74_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-25-180-500-26_ext.xml.mzn_AND_NODATA,1,26.039423,0.038403,52.078846
normalized-rand-2-40-40-135-650-7_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-60_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-83_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-85_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-80-103-800-24_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-25-180-500-60_ext.xml.mzn_AND_NODATA,1,22.195192,0.045055,44.390385
normalized-rand-2-40-40-135-650-6_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-69_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-50_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-80-103-800-26_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-25-180-500-10_ext.xml.mzn_AND_NODATA,1,27.738462,0.036051,55.476923
normalized-haystacks-46.xml.mzn_AND_NODATA,1,1.346976,0.742404,3.664754
normalized-rand-2-40-80-103-800-14_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-1_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-40-135-650-98_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-25-180-500-30_ext.xml.mzn_AND_NODATA,1,26.5625,0.037647,53.125
normalized-rand-2-40-25-180-500-32_ext.xml.mzn_AND_NODATA,1,26.35665,0.037941,52.7133
normalized-rand-2-40-80-103-800-28_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-36_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-31_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-40-135-650-70_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-80-103-800-20_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-29_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-40-135-650-99_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-19-443-230-fcd-42_ext.xml.mzn_AND_NODATA,1,40.055,0.024966,80.11
normalized-rand-2-40-80-103-800-41_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-33_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-19-443-230-fcd-32_ext.xml.mzn_AND_NODATA,1,40.8375,0.024487,81.675
normalized-rand-2-40-80-103-800-22_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-38_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-19-443-230-fcd-22_ext.xml.mzn_AND_NODATA,1,41.385,0.024163,82.77
normalized-rand-2-40-80-103-800-49_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-37_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-40-135-650-92_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-19-443-230-fcd-1_ext.xml.mzn_AND_NODATA,1,41.36875,0.024173,82.7375
normalized-rand-2-40-40-135-650-97_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-40-135-650-96_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-80-103-800-13_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-52_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-21_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-46_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-42_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-56_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-19-443-230-fcd-38_ext.xml.mzn_AND_NODATA,1,40.705,0.024567,81.41
normalized-rand-2-40-40-135-650-87_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-80-103-800-57_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-19-443-230-fcd-40_ext.xml.mzn_AND_NODATA,1,40.61125,0.024624,81.2225
normalized-rand-2-40-80-103-800-58_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-5_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-10_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-19-443-230-fcd-3_ext.xml.mzn_AND_NODATA,1,41.08125,0.024342,82.1625
normalized-rand-2-40-80-103-800-61_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-65_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-69_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-25-180-500-22_ext.xml.mzn_AND_NODATA,1,28.195192,0.035467,56.390385
normalized-rand-2-40-19-443-230-fcd-36_ext.xml.mzn_AND_NODATA,1,40.96375,0.024412,81.9275
normalized-rand-2-40-80-103-800-6_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-40-135-650-5_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-80-103-800-32_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-54_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-44_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-48_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-39_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-19-443-230-fcd-41_ext.xml.mzn_AND_NODATA,1,40.75,0.02454,81.5
normalized-rand-2-40-80-103-800-60_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-19-443-230-fcd-35_ext.xml.mzn_AND_NODATA,1,41.58,0.02405,83.16
normalized-rand-2-40-40-135-650-54_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-80-103-800-63_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-25-180-500-1_ext.xml.mzn_AND_NODATA,1,27.657692,0.036156,55.315385
normalized-rand-2-40-80-103-800-16_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-64_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-83_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-67_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-43_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-19-443-230-fcd-6_ext.xml.mzn_AND_NODATA,1,39.3475,0.025415,78.695
normalized-rand-2-40-80-103-800-27_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-25-180-500-23_ext.xml.mzn_AND_NODATA,1,27.774038,0.036005,55.548077
normalized-rand-2-40-80-103-800-45_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-patat-02-comp-2.xml.mzn_AND_NODATA,1,1.48154,0.674973,4.008728
normalized-rand-2-40-80-103-800-66_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-85_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-35_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-19-443-230-fcd-46_ext.xml.mzn_AND_NODATA,1,39.6,0.025253,79.2
normalized-rand-2-40-25-180-500-18_ext.xml.mzn_AND_NODATA,1,29.839409,0.033513,59.678818
normalized-rand-2-40-19-443-230-fcd-43_ext.xml.mzn_AND_NODATA,1,40.99375,0.024394,81.9875
normalized-rand-2-40-80-103-800-4_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-78_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-92_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-87_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-0_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-76_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-81_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-71_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-79_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-74_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-96_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-99_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-53_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-88_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-73_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-19-443-230-fcd-17_ext.xml.mzn_AND_NODATA,1,42.36875,0.023602,84.7375
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-89_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-90_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-15_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-98_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-77_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-19-443-230-fcd-39_ext.xml.mzn_AND_NODATA,1,42.0125,0.023802,84.025
normalized-rand-2-40-8-753-100-13_ext.xml.mzn_AND_NODATA,1,14.711111,0.067976,29.422222
normalized-rand-2-40-80-103-800-93_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-47_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-25-180-500-37_ext.xml.mzn_AND_NODATA,1,26.697115,0.037457,53.394231
normalized-rand-2-40-80-103-800-91_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-7_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-80_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-86_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-25-180-500-36_ext.xml.mzn_AND_NODATA,1,27.524038,0.036332,55.048077
normalized-rand-2-40-80-103-800-82_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-25-180-500-24_ext.xml.mzn_AND_NODATA,1,29.009615,0.034471,58.019231
normalized-rand-2-40-80-103-800-8_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-51_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-19-443-230-fcd-5_ext.xml.mzn_AND_NODATA,1,39.2375,0.025486,78.475
normalized-rand-2-40-80-103-800-9_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-75_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-8-753-100-12_ext.xml.mzn_AND_NODATA,1,14.127778,0.070783,28.255556
normalized-rand-2-40-8-753-100-26_ext.xml.mzn_AND_NODATA,1,14.569444,0.068637,29.138889
normalized-rand-2-40-8-753-100-11_ext.xml.mzn_AND_NODATA,1,14.236111,0.070244,28.472222
normalized-rand-2-40-8-753-100-0_ext.xml.mzn_AND_NODATA,1,14.247222,0.070189,28.494444
normalized-rand-2-40-8-753-100-32_ext.xml.mzn_AND_NODATA,1,14.016667,0.071344,28.033333
normalized-rand-2-40-80-103-800-72_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-8-753-100-36_ext.xml.mzn_AND_NODATA,1,14.363889,0.069619,28.727778
normalized-rand-2-40-25-180-500-40_ext.xml.mzn_AND_NODATA,1,25.552885,0.039135,51.105769
normalized-rand-2-40-80-103-800-30_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-8-753-100-17_ext.xml.mzn_AND_NODATA,1,14.1,0.070922,28.2
normalized-rand-2-40-8-753-100-21_ext.xml.mzn_AND_NODATA,1,14.297222,0.069944,28.594444
normalized-rand-2-40-8-753-100-38_ext.xml.mzn_AND_NODATA,1,14.222222,0.070313,28.444444
normalized-rand-2-40-8-753-100-19_ext.xml.mzn_AND_NODATA,1,14.375,0.069565,28.75
normalized-rand-2-40-8-753-100-22_ext.xml.mzn_AND_NODATA,1,14.152778,0.070658,28.305556
normalized-rand-2-40-8-753-100-40_ext.xml.mzn_AND_NODATA,1,14.347222,0.0697,28.694444
normalized-rand-2-40-8-753-100-43_ext.xml.mzn_AND_NODATA,1,14.505556,0.068939,29.011111
normalized-rand-2-40-8-753-100-30_ext.xml.mzn_AND_NODATA,1,14.302778,0.069916,28.605556
normalized-rand-2-40-8-753-100-28_ext.xml.mzn_AND_NODATA,1,14.497222,0.068979,28.994444
normalized-rand-2-40-25-180-500-53_ext.xml.mzn_AND_NODATA,1,24.915385,0.040136,49.830769
normalized-rand-2-40-8-753-100-33_ext.xml.mzn_AND_NODATA,1,14.475,0.069085,28.95
normalized-rand-2-40-8-753-100-35_ext.xml.mzn_AND_NODATA,1,14.430556,0.069297,28.861111
normalized-rand-2-40-80-103-800-95_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-80-103-800-59_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-8-753-100-31_ext.xml.mzn_AND_NODATA,1,14.15,0.070671,28.3
normalized-rand-2-40-80-103-800-97_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-8-753-100-55_ext.xml.mzn_AND_NODATA,1,14.397222,0.069458,28.794444
normalized-rand-2-40-8-753-100-53_ext.xml.mzn_AND_NODATA,1,14.408333,0.069404,28.816667
normalized-rand-2-40-8-753-100-37_ext.xml.mzn_AND_NODATA,1,14.4,0.069444,28.8
normalized-rand-2-40-8-753-100-58_ext.xml.mzn_AND_NODATA,1,14.008333,0.071386,28.016667
normalized-rand-2-40-8-753-100-27_ext.xml.mzn_AND_NODATA,1,14.247222,0.070189,28.494444
normalized-rand-2-40-8-753-100-10_ext.xml.mzn_AND_NODATA,1,14.413889,0.069378,28.827778
normalized-rand-2-40-8-753-100-64_ext.xml.mzn_AND_NODATA,1,14.291667,0.069971,28.583333
normalized-rand-2-40-80-103-800-34_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-8-753-100-47_ext.xml.mzn_AND_NODATA,1,14.275,0.070053,28.55
normalized-rand-2-40-8-753-100-70_ext.xml.mzn_AND_NODATA,1,14.338889,0.06974,28.677778
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-8-753-100-6_ext.xml.mzn_AND_NODATA,1,14.455556,0.069178,28.911111
normalized-rand-2-40-8-753-100-49_ext.xml.mzn_AND_NODATA,1,14.369444,0.069592,28.738889
normalized-rand-2-40-8-753-100-72_ext.xml.mzn_AND_NODATA,1,14.3,0.06993,28.6
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,14.413889,0.069378,28.827778
normalized-rand-2-40-8-753-100-74_ext.xml.mzn_AND_NODATA,1,14.269444,0.07008,28.538889
normalized-rand-2-40-8-753-100-48_ext.xml.mzn_AND_NODATA,1,14.266667,0.070093,28.533333
normalized-rand-2-40-8-753-100-77_ext.xml.mzn_AND_NODATA,1,14.144444,0.070699,28.288889
normalized-rand-2-40-8-753-100-81_ext.xml.mzn_AND_NODATA,1,13.961111,0.071628,27.922222
normalized-rand-2-40-8-753-100-41_ext.xml.mzn_AND_NODATA,1,14.036111,0.071245,28.072222
normalized-rand-2-40-19-443-230-fcd-48_ext.xml.mzn_AND_NODATA,1,40.145,0.02491,80.29
normalized-rand-2-40-8-753-100-5_ext.xml.mzn_AND_NODATA,1,14.155556,0.070644,28.311111
normalized-rand-2-40-8-753-100-82_ext.xml.mzn_AND_NODATA,1,14.377778,0.069552,28.755556
normalized-rand-2-40-19-443-230-fcd-44_ext.xml.mzn_AND_NODATA,1,40.835,0.024489,81.67
normalized-rand-2-40-8-753-100-85_ext.xml.mzn_AND_NODATA,1,14.352778,0.069673,28.705556
normalized-rand-2-40-25-180-500-20_ext.xml.mzn_AND_NODATA,1,29.621154,0.03376,59.242308
normalized-rand-2-40-25-180-500-25_ext.xml.mzn_AND_NODATA,1,29.566346,0.033822,59.132692
normalized-rand-2-40-8-753-100-62_ext.xml.mzn_AND_NODATA,1,14.536111,0.068794,29.072222
normalized-rand-2-40-8-753-100-60_ext.xml.mzn_AND_NODATA,1,14.466667,0.069124,28.933333
normalized-rand-2-40-80-103-800-70_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-8-753-100-29_ext.xml.mzn_AND_NODATA,1,14.122222,0.07081,28.244444
normalized-rand-2-40-80-103-800-94_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-8-753-100-94_ext.xml.mzn_AND_NODATA,1,14.361111,0.069632,28.722222
normalized-rand-2-40-8-753-100-16_ext.xml.mzn_AND_NODATA,1,14.255556,0.070148,28.511111
normalized-rand-2-40-25-180-500-14_ext.xml.mzn_AND_NODATA,1,30.317241,0.032985,60.634483
normalized-rand-2-40-25-180-500-3_ext.xml.mzn_AND_NODATA,1,27.053846,0.036963,54.107692
normalized-rand-2-40-8-753-100-1_ext.xml.mzn_AND_NODATA,1,14.369444,0.069592,28.738889
normalized-rand-2-40-25-180-500-33_ext.xml.mzn_AND_NODATA,1,28.153846,0.035519,56.307692
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-8-753-100-7_ext.xml.mzn_AND_NODATA,1,14.583333,0.068571,29.166667
normalized-rand-2-40-8-753-100-65_ext.xml.mzn_AND_NODATA,1,14.1,0.070922,28.2
normalized-rand-2-40-40-135-650-90_ext.xml.mzn_AND_NODATA,1,3.375,0.296296,6.75
normalized-rand-2-40-8-753-100-88_ext.xml.mzn_AND_NODATA,1,14.158333,0.07063,28.316667
normalized-rand-2-40-8-753-100-20_ext.xml.mzn_AND_NODATA,1,14.419444,0.069351,28.838889
normalized-rand-2-40-8-753-100-46_ext.xml.mzn_AND_NODATA,1,14.547222,0.068742,29.094444
normalized-rand-2-40-8-753-100-69_ext.xml.mzn_AND_NODATA,1,14.369444,0.069592,28.738889
normalized-rand-2-40-8-753-100-3_ext.xml.mzn_AND_NODATA,1,14.291667,0.069971,28.583333
normalized-rand-2-40-8-753-100-39_ext.xml.mzn_AND_NODATA,1,14.15,0.070671,28.3
normalized-rand-2-40-8-753-100-91_ext.xml.mzn_AND_NODATA,1,14.363889,0.069619,28.727778
normalized-rand-2-40-8-753-100-83_ext.xml.mzn_AND_NODATA,1,14.344444,0.069713,28.688889
normalized-rand-2-40-25-180-500-50_ext.xml.mzn_AND_NODATA,1,26.245192,0.038102,52.490385
normalized-rand-2-40-8-753-100-51_ext.xml.mzn_AND_NODATA,1,14.147222,0.070685,28.294444
normalized-rand-2-40-8-753-100-8_ext.xml.mzn_AND_NODATA,1,14.313889,0.069862,28.627778
normalized-rand-2-40-8-753-100-54_ext.xml.mzn_AND_NODATA,1,14.341667,0.069727,28.683333
normalized-rand-2-40-8-753-100-63_ext.xml.mzn_AND_NODATA,1,14.25,0.070175,28.5
normalized-rand-2-40-80-103-800-2_ext.xml.mzn_AND_NODATA,1,2.575,0.38835,5.15
normalized-rand-2-40-8-753-100-79_ext.xml.mzn_AND_NODATA,1,14.322222,0.069822,28.644444
normalized-rand-2-40-8-753-100-95_ext.xml.mzn_AND_NODATA,1,14.308333,0.069889,28.616667
normalized-rand-2-40-8-753-100-57_ext.xml.mzn_AND_NODATA,1,14.622222,0.068389,29.244444
normalized-rand-2-40-8-753-100-78_ext.xml.mzn_AND_NODATA,1,14.486111,0.069032,28.972222
normalized-rand-2-40-8-753-100-98_ext.xml.mzn_AND_NODATA,1,14.225,0.070299,28.45
normalized-rand-2-40-8-753-100-44_ext.xml.mzn_AND_NODATA,1,14.394444,0.069471,28.788889
normalized-rand-2-40-8-753-100-99_ext.xml.mzn_AND_NODATA,1,14.294444,0.069957,28.588889
