@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack047.dzn,1,1.424658,0.701923,4.246575,93,2.753425,1.273973,19,7.741467,2.980769,-6.803536,0.503167,139.346406,16.06329,4.818745,1.627,1.153994
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack009.dzn,1,1.478936,0.676162,4.039911,113,2.949002,0.250554,23,6.285402,2.731634,-1.327875,0.497534,138.278849,10.383919,3.457907,2.842962,2.142938
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack050.dzn,1,1.263158,0.791667,5.052632,93,1.421053,4.894737,19,7.761551,4,-30.307238,0.003327,139.707922,30.998841,7.737869,0.015492,0.089823
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_9.dzn,1,1.520661,0.657609,5.950413,724,1.975207,5.983471,121,9.348728,3.913043,-54.396136,0.000105,906.826631,36.581726,9.348601,0.000972,0.103448
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack053.dzn,1,1.210526,0.826087,4.105263,93,1.421053,4.894737,19,7.820179,3.391304,-30.28585,0.003394,140.763221,26.469943,7.794847,0.015868,0.089823
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack025.dzn,1,1.485062,0.673373,4.070299,163,2.942004,0.286467,33,6.894818,2.740828,-1.56878,0.512983,220.634168,11.417724,3.778123,3.111905,2.290193
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_15_1.dzn,1,1.520661,0.657609,5.950413,724,2.041322,5.983471,121,9.33985,3.913043,-54.657246,0.000076,877.9459,36.547057,9.339759,0.000699,0.097746
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack054.dzn,1,1.449275,0.69,4.318841,131,2.724638,1.898551,19,7.643856,2.98,-11.715184,0.493905,137.589411,16.118508,4.867419,1.564996,1.125206
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_15_2.dzn,1,1.520661,0.657609,5.950413,724,2.206612,5.983471,121,9.42836,3.913043,-54.603288,0.000127,905.122577,36.893274,9.428206,0.001183,0.101212
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_15_5.dzn,1,1.520661,0.657609,5.950413,724,2.041322,5.983471,121,9.353147,3.913043,-54.606756,0.000105,897.902095,36.599017,9.35302,0.000969,0.101587
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_10_3.dzn,1,1.520661,0.657609,4.966942,724,3.214876,5.983471,121,9.489848,3.266304,-54.600424,0.000108,645.309661,30.996468,9.489716,0.001007,0.238185
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_10_4.dzn,1,1.520661,0.657609,4.966942,724,3.107438,5.983471,121,9.407268,3.266304,-54.635694,0.000101,611.472405,30.726756,9.407146,0.000933,0.241133
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_10_7.dzn,1,1.520661,0.657609,4.966942,724,3.504132,5.983471,121,9.48784,3.266304,-54.533172,0.000094,588.246082,30.989943,9.487725,0.000883,0.247089
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack042.dzn,1,1.353659,0.738739,4.329268,148,2.634146,1.804878,30,6.228819,3.198198,-11.103736,0.456231,180.635742,15.012904,4.183028,1.224774,1.071297
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_10.dzn,1,1.502176,0.665701,3.996519,724,2.895561,0.630113,121,9.301496,2.660487,-4.989152,0.549522,325.552367,14.857782,5.181191,2.829332,1.944574
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack049.dzn,1,1.395349,0.716667,4.383721,148,2.651163,1.72093,30,6.285402,3.141667,-10.423791,0.456575,182.276664,14.803223,4.224781,1.270353,1.09925
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack034.dzn,1,1.421053,0.703704,4.526316,74,1.473684,3.894737,19,7.451211,3.185185,-21.924388,0.005094,134.1218,23.675491,7.422213,0.023093,0.10229
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack035.dzn,1,1.368421,0.730769,4.421053,74,1.526316,3.894737,19,7.839204,3.230769,-22.425889,0.003593,141.105668,25.285776,7.818763,0.017625,0.114904
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_11_1.dzn,1,1.50272,0.66546,4.256801,724,2.869423,0.787813,121,9.303781,2.83273,-6.373482,0.545018,883.859171,16.758519,5.305204,2.507616,2.216377
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack055.dzn,1,1.322581,0.756098,4.064516,93,2.387097,3,19,7.592457,3.073171,-17.253724,0.380059,136.664227,19.453247,5.974206,0.781756,0.647235
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_11_2.dzn,1,1.502374,0.665613,4.224122,724,2.88604,0.687559,121,9.179909,2.811631,-5.508918,0.546424,890.451182,16.172475,5.164057,2.694201,2.355222
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack040.dzn,1,1.291667,0.774194,4.333333,94,1.416667,3.916667,24,7.988685,3.354839,-23.746075,0.003122,183.739748,26.755614,7.966117,0.013412,0.080241
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_10.dzn,1,1.520661,0.657609,5.950413,724,2.066116,5.983471,121,9.459432,3.913043,-54.513676,0.000097,860.808277,37.014932,9.459314,0.0009,0.108578
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack043.dzn,1,1.475524,0.677725,4.153846,93,2.867133,0.65035,19,7.467606,2.815166,-3.278777,0.518838,134.4169,13.414554,4.297086,2.351975,1.507935
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_11_7.dzn,1,1.50215,0.665713,4.202923,724,2.896819,0.622528,121,9.182394,2.797939,-4.968653,0.548176,863.145069,15.930965,5.115385,2.840244,2.451847
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_1.dzn,1,1.520661,0.657609,5.950413,724,2.107438,5.983471,121,9.245553,3.913043,-54.510502,0.000082,850.590849,36.178055,9.245455,0.000746,0.097471
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack045.dzn,1,1.263158,0.791667,5.052632,93,1.421053,4.894737,19,8.022368,4,-30.293164,0.003224,144.402621,32.042032,7.998648,0.015516,0.089823
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack048.dzn,1,1.210526,0.826087,4.947368,93,1.473684,4.894737,19,7.592457,4.086957,-30.295366,0.00463,136.664227,30.968631,7.561751,0.020928,0.10229
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_2.dzn,1,1.520661,0.657609,5.950413,724,1.991736,5.983471,121,9.292322,3.913043,-54.48473,0.000095,910.64752,36.361032,9.292209,0.000866,0.103116
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack051.dzn,1,1.353659,0.738739,4.329268,148,2.634146,1.804878,30,6.228819,3.198198,-11.103736,0.456231,180.635742,15.012904,4.183028,1.224774,1.071297
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_15_3.dzn,1,1.520661,0.657609,5.950413,724,2.38843,5.983471,121,9.342075,3.913043,-54.681626,0.000137,868.812944,36.555616,9.34191,0.001256,0.099184
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_15_4.dzn,1,1.520661,0.657609,5.950413,724,2.008264,5.983471,121,9.438792,3.913043,-54.575521,0.000126,934.440393,36.934096,9.438638,0.001174,0.106377
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack023.dzn,1,1.491803,0.67033,4.118033,123,2.918033,0.403279,25,6.392317,2.76044,-2.09369,0.499621,153.415618,11.006572,3.625859,2.577934,1.915871
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_15_10.dzn,1,1.520661,0.657609,5.950413,724,2.46281,5.983471,121,9.467606,3.913043,-54.484971,0.000068,861.552105,37.046985,9.467522,0.000639,0.107007
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_6.dzn,1,1.520661,0.657609,5.950413,724,2.049587,5.983471,121,9.370687,3.913043,-54.492735,0.000089,862.103241,36.667693,9.37058,0.000821,0.104058
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_8.dzn,1,1.520661,0.657609,5.950413,724,2.132231,5.983471,121,9.42836,3.913043,-54.401765,0.000127,886.265856,36.893274,9.428206,0.001183,0.102008
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_15_7.dzn,1,1.520661,0.657609,5.950413,724,2,5.983471,121,9.192293,3.913043,-54.518835,0.00012,891.652403,35.969558,9.192151,0.001083,0.096084
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_1.dzn,1,1.520661,0.657609,5.950413,724,2.07438,5.983471,121,9.426265,3.913043,-54.549609,0.000128,876.642622,36.885074,9.42611,0.001184,0.098168
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_4.dzn,1,1.520661,0.657609,5.950413,724,2.157025,5.983471,121,9.405141,3.913043,-54.521509,0.000115,874.678156,36.802448,9.405002,0.001068,0.100359
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_5.dzn,1,1.520661,0.657609,5.950413,724,2.016529,5.983471,121,9.344296,3.913043,-54.633532,0.000075,887.708111,36.564455,9.344205,0.000696,0.099472
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_11_4.dzn,1,1.501139,0.666161,4.107517,724,2.944875,0.329841,121,9.379378,2.736267,-2.542194,0.556383,872.282188,15.115859,4.984116,3.925593,3.131879
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_11_10.dzn,1,1.503251,0.665225,4.306892,724,2.843953,0.941482,121,9.366322,2.865052,-7.66909,0.54052,927.265899,17.455426,5.458164,2.270309,2.037459
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack052.dzn,1,1.210526,0.826087,4.947368,93,1.421053,4.894737,19,7.960002,4.086957,-30.400629,0.003408,143.280035,32.480409,7.934115,0.016204,0.089823
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack029.dzn,1,1.478571,0.676329,4.096429,118,2.914286,0.421429,24,6.209453,2.770531,-2.176651,0.494964,142.817427,10.758165,3.523677,2.465386,1.860279
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_8.dzn,1,1.520661,0.657609,5.950413,724,2.024793,5.983471,121,9.405141,3.913043,-54.514698,0.00013,893.488439,36.802413,9.404984,0.001202,0.094725
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack/pack024.dzn,1,1.530752,0.653274,4.182232,153,2.929385,0.348519,31,6.70044,2.732143,-1.867674,0.506504,201.013192,11.383538,3.81576,2.838559,2.135068
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack009.dzn,1,1.478936,0.676162,4.039911,113,2.949002,0.250554,23,10.934428,2.731634,-1.327875,0.575171,240.557417,17.112295,5.6186,4.231233,2.142938
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_1.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.287712,4.565217,-55.118889,0.000111,1114.525486,42.400161,9.28758,0.001014,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_10.dzn,1,1.520661,0.657609,5.950413,724,1.975207,5.983471,121,9.346514,3.913043,-54.481888,0.000121,878.572291,36.573024,9.346368,0.001113,0.102207
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_11_8.dzn,1,1.504587,0.664634,4.433028,724,2.779817,1.32844,121,9.346514,2.946341,-11.067714,0.524004,878.572291,18.906439,5.750016,1.846305,1.704813
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_1.dzn,1,1.520661,0.657609,5.950413,724,1.975207,5.983471,121,9.481799,3.913043,-54.617097,0.000108,900.770946,37.102429,9.481667,0.001013,0.095204
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_3.dzn,1,1.520661,0.657609,5.950413,724,2.438017,5.983471,121,9.292322,3.913043,-54.516988,0.000142,845.601269,36.360918,9.292152,0.0013,0.109204
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_11_5.dzn,1,1.501086,0.666184,4.102564,724,2.947849,0.314646,121,9.411511,2.733063,-2.408872,0.556997,903.505055,15.104356,4.987386,4.019434,3.166732
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_4.dzn,1,1.520661,0.657609,5.950413,724,2,5.983471,121,9.333155,3.913043,-54.640029,0.000122,858.650292,36.520749,9.333009,0.001123,0.097889
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_5.dzn,1,1.520661,0.657609,5.950413,724,2.297521,5.983471,121,9.301496,3.913043,-54.57818,0.000141,892.943635,36.396821,9.301327,0.001291,0.102135
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_6.dzn,1,1.520661,0.657609,5.950413,724,2.016529,5.983471,121,9.348728,3.913043,-54.46236,0.000045,925.524087,36.581871,9.348674,0.000417,0.101141
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_2.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.364135,4.565217,-54.959572,0.000134,1123.696159,42.748987,9.363973,0.001237,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_1.dzn,1,1.502172,0.665703,3.996525,724,2.895743,0.629018,121,9.381543,2.660497,-4.995335,0.550566,403.406347,14.973434,5.22065,2.836448,1.929988
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_4.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.321928,4.565217,-55.084861,0.000108,1118.631371,42.55637,9.321799,0.00099,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_8.dzn,1,1.520661,0.657609,5.950413,724,2.198347,5.983471,121,9.415742,3.913043,-54.587262,0.000114,894.495468,36.84393,9.415603,0.001061,0.102589
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_9.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.501837,4.565217,-55.035775,0.000053,1140.220462,43.377822,9.501772,0.0005,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_2.dzn,1,1.520661,0.657609,5.950413,724,2.132231,5.983471,121,9.310613,3.913043,-54.504928,0.000124,893.818827,36.432534,9.310464,0.001141,0.100027
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_6.dzn,1,1.520661,0.657609,5.950413,724,1.975207,5.983471,121,9.294621,3.913043,-54.519601,0.000142,882.988971,36.369916,9.294451,0.001298,0.094205
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_1.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.33539,4.565217,-55.147192,0.000137,1120.246843,42.617756,9.335225,0.001261,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_5.dzn,1,1.502361,0.665619,3.996223,724,2.886686,0.683664,121,9.348728,2.659962,-5.434904,0.548681,327.205485,15.022981,5.246942,2.711237,1.862598
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_9.dzn,1,1.520661,0.657609,5.950413,724,2.123967,5.983471,121,9.280771,3.913043,-54.632078,0.000079,928.077077,36.31587,9.280676,0.000728,0.099191
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_3.dzn,1,1.511848,0.661442,5.687204,724,2.43128,3.43128,121,9.483816,3.761755,-30.398355,0.387705,1138.057893,30.888576,7.489131,0.858247,0.835142
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_9.dzn,1,1.520661,0.657609,5.950413,724,2.008264,5.983471,121,9.240791,3.913043,-54.461077,0.000148,887.115968,36.159266,9.240615,0.001347,0.098931
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_10.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.440869,4.565217,-55.11393,0.000126,1132.9043,43.099314,9.440716,0.001172,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_5.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.344296,4.565217,-55.042031,0.000121,1121.315509,42.658451,9.34415,0.001114,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_7.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.432542,4.565217,-55.079521,0.000084,1131.905028,43.061399,9.432439,0.000786,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_9.dzn,1,1.516556,0.659389,6.357616,724,2.205298,4.794702,121,9.390169,4.19214,-43.231839,0.258447,1126.820275,37.16649,8.474155,0.496079,0.492735
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_7.dzn,1,1.520661,0.657609,5.950413,724,2.016529,5.983471,121,9.407268,3.913043,-54.607571,0.000072,903.097705,36.810874,9.407181,0.000667,0.09994
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_11_3.dzn,1,1.501059,0.666196,4.099958,724,2.949174,0.30665,121,9.398744,2.731377,-2.352443,0.556919,874.083163,15.054576,4.975019,4.066766,3.193021
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_8.dzn,1,1.509881,0.662304,5.407115,724,2.525692,2.86166,121,9.303781,3.581152,-25.129437,0.430187,1116.45369,27.579423,6.912595,1.037579,1.002263
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_10.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.447083,4.565217,-55.156151,0.000028,1133.649987,43.127921,9.447049,0.000259,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_1.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.471675,4.565217,-55.112965,0.000123,1136.601026,43.239956,9.471525,0.001148,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_6.dzn,1,1.502959,0.665354,3.995266,724,2.857988,0.856805,121,9.202124,2.658268,-6.92635,0.541506,358.882829,15.109955,5.305556,2.38926,1.76556
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_5.dzn,1,1.520661,0.657609,5.950413,724,2.190083,5.983471,121,9.507795,3.913043,-54.486346,0.00012,931.763875,37.204121,9.507648,0.001119,0.098429
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_2.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.319672,4.565217,-55.202022,0.000092,1118.360655,42.546107,9.319561,0.00085,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_3.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.250298,4.565217,-55.035169,0.000065,1110.03581,42.229468,9.250221,0.000595,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_7.dzn,1,1.520661,0.657609,5.950413,724,2.132231,5.983471,121,9.411511,3.913043,-54.633898,0.0001,875.270522,36.827409,9.411389,0.000931,0.097894
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_6.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.219169,4.565217,-55.10978,0.00005,1106.300222,42.08739,9.219109,0.000456,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_10_1.dzn,1,1.520661,0.657609,4.966942,724,2.520661,5.983471,121,9.381543,3.266304,-54.586349,0.000118,619.181835,30.642691,9.381401,0.001086,0.232952
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_5.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.33539,4.565217,-55.081657,0.000091,1120.246843,42.617867,9.335281,0.000841,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_7.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.396605,4.565217,-55.056526,0.000087,1127.592574,42.897333,9.3965,0.000806,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_6.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.303781,4.565217,-55.154465,0.000109,1116.45369,42.47352,9.30365,0.001003,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_7.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.424166,4.565217,-55.10978,0.000114,1130.899955,43.023092,9.424029,0.001054,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_9.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.306062,4.565217,-55.148432,0.000093,1116.727403,42.483971,9.30595,0.000858,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_4.dzn,1,1.502048,0.665758,3.996724,724,2.900901,0.592957,121,9.252665,2.660851,-4.676234,0.549822,305.337959,14.720334,5.127819,2.918239,1.937156
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_3.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.364135,4.565217,-55.098153,0.00003,1123.696159,42.749239,9.364099,0.000275,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_4.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.346514,4.565217,-55.09955,0.000106,1121.581648,42.668613,9.346387,0.000974,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_5.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.247928,4.565217,-55.110478,0.000082,1109.751302,42.218605,9.24783,0.000745,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_7.dzn,1,1.502153,0.665711,3.996555,724,2.896641,0.6236,121,9.381543,2.66055,-4.963265,0.550705,384.643261,14.963699,5.216386,2.849495,1.936415
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_5.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.411511,4.565217,-55.05533,0.000057,1129.381319,42.965455,9.411442,0.000532,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_10.dzn,1,1.508251,0.66302,5.174917,724,2.60396,2.389439,121,9.447083,3.431072,-20.840425,0.464088,1133.649987,25.685423,6.643657,1.217669,1.165744
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_7.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.224002,4.565217,-55.08123,0.000133,1106.880201,42.109256,9.223843,0.001211,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_7.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.333155,4.565217,-55.090847,0.00003,1119.978642,42.60781,9.333119,0.000281,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_9.dzn,1,1.520661,0.657609,6.942149,724,1.975207,5.983471,121,9.394463,4.565217,-55.090847,0.000131,1127.335523,42.887448,9.394304,0.001211,0.088977
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_2.dzn,1,1.504303,0.66476,4.612737,724,2.791738,1.246127,121,9.434628,3.066362,-10.44934,0.528764,1132.155387,20.05136,5.735197,1.923017,1.765639
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_2.dzn,1,1.501895,0.665825,3.996967,724,2.909022,0.548901,121,9.326429,2.661282,-4.329198,0.551808,373.057179,14.749502,5.130278,3.042894,2.058453
