@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE gc_regular NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE gc_disjoint NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE d_ratio_float_vars NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_bounds_r NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE c_priority NUMERIC
@ATTRIBUTE d_float_cons NUMERIC
@ATTRIBUTE d_float_vars NUMERIC
@ATTRIBUTE c_bounds_d NUMERIC
@ATTRIBUTE d_ratio_float_cons NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE gc_sort NUMERIC
@ATTRIBUTE gc_precede NUMERIC
@ATTRIBUTE gc_set_weights NUMERIC
@ATTRIBUTE gc_schedule NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE s_goal NUMERIC
@ATTRIBUTE o_de NUMERIC

@DATA
nsp/nsp_1.mzn_AND_nsp/period_28/50.dzn,1,0.810787,1.23337,3.523038,14.86523,0.98929,7759,6359,10.836615,132109.090013,1740014199,273630.161818,52.253497,1.497789,9166.054216,1.636393,7843,3.790916,0.64044,10733.460307,23442,9447.327554,19609.621018,8.490628,29732.150613,22403,0.616449,2.167961,0.383551,840081703.391453,0.618149,84991.572266,3920,2.422483,2439,8.38,1.575312,1.115716,0,3920,3920,4.843628,8.642204,1.114986,0,11.00629,0,3.05553,2.856432,1568,27,11.39,24.253497,0.969159,20000001,10000000.5,0.9,785,0.535542,0.285714,1.127813,2,-1,-1,-1,-1,-1,-1,23133,92,529.39,0.014468,-1,0.01071,4105946,29,0,0.491253,20749,84,10193,-1,391,2,1,0,2,5,0,0,84,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_62.dzn,1,0.91942,1.087642,3.630437,135.255909,0.897787,9047,9265,8.429236,1.355102,30925,3.337831,207.643856,1.119675,10369.510163,1.696043,10077,2.776176,0.205674,14476.147519,29171,10721.085445,27295.847157,3.602879,27975.521704,33636,0.755532,1.805136,0.244468,12555.020469,0.945874,84941.415832,7000,0.696547,2265,46.27,1.347019,1.367346,0,7000,7000,3.381466,4.159007,0.432246,0,4.193416,1,1.389305,3.337898,400,206,49.45,7.643856,3.241888,200,100,1.01,201,1.043407,0.149254,1.192976,0,-1,-1,-1,-1,-1,-1,18319,235,134.713,0.025364,-1,0.002977,1349424,201,0,0.491058,9506,30,4668,-1,177,2,1,0,2,0,0.099236,1000,30,0,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_59.dzn,1,0.910947,1.097759,3.58825,126.72877,0.88689,8037,8255,7.738546,1.338448,26650,3.228346,207.643856,1.239057,9247.573688,1.783716,9062,2.569867,0.217342,12852.929759,26136,9633.351702,23368.963518,3.554013,23288.134554,29621,0.726832,1.934431,0.273168,11048.890405,1.013123,70126.707302,6000,0.762643,2255,35.93,0.968956,1.436874,0,6000,6000,3.276555,4.074435,0.446433,0,4.095942,1,1.471481,3.268704,400,206,38.94,7.643856,3.188606,200,100,0.87,201,1.129244,0.124378,1.236503,0,-1,-1,-1,-1,-1,-1,17039,200,215.502,0.024228,-1,0.002759,1942102,201,0,0.491644,10172,25,5001,-1,176,2,1,0,2,0,0.110351,1000,25,0,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_28/53.dzn,1,0.809999,1.23457,3.520485,13.733075,0.988036,6937,5687,10.871627,147721.171463,1740012687,305963.194479,49.253497,1.48567,8410.054216,1.648922,7021,3.81664,0.649405,9613.935064,20976,8446.715086,17595.671674,8.022897,26796.628613,20021,0.615439,2.174776,0.384561,840090302.110881,0.627504,76329.691088,3500,2.456792,2187,6.65,1.582593,1.109036,0,3500,3500,4.57754,8.166263,1.123148,0,10.998593,0,3.061135,2.851588,1400,27,9.51,24.253497,0.911459,20000001,10000000.5,0.75,701,0.53552,0.285714,1.141669,2,-1,-1,-1,-1,-1,-1,20121,92,565.038,0.016177,-1,0.011964,3917976,26,0,0.493151,19274,84,9505,-1,311,2,1,0,2,5,0,0,84,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_28/4.dzn,1,0.807172,1.238893,3.511289,11.082302,0.983539,5019,4119,10.997185,203962.664461,1740009159,422434.852877,42.253497,1.441933,6646.054216,1.690838,5103,3.910763,0.679776,6994.576563,15222,6111.676216,12894.598562,6.807667,19956.621504,14463,0.611799,2.197406,0.388201,840122214.915665,0.659285,56118.635007,2520,2.528395,1599,4.13,1.607115,1.089665,0,2520,2520,3.886491,6.929753,1.148847,0,10.970867,0,3.079314,2.834215,1008,27,6.7,24.253497,0.760821,20000001,10000000.5,0.47,505,0.535431,0.285714,1.188345,2,-1,156.188125,1.467913,2.700935,-1,509,13464,92,596.016,0.022336,-1,0.016461,2989615,19,0,0.496428,36114,84,17928,1,296,2,1,0,2,5,0,0,84,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_28/10.dzn,1,0.807172,1.238893,3.511289,11.082302,0.983539,5019,4119,10.997185,203962.664461,1740009159,422434.852877,42.253497,1.441933,6646.054216,1.690838,5103,3.910763,0.679776,6994.576563,15222,6111.676216,12894.598562,6.807667,19956.621504,14463,0.611799,2.197406,0.388201,840122214.915665,0.659285,56118.635007,2520,2.528395,1599,4.14,1.607115,1.089665,0,2520,2520,3.886491,6.929753,1.148847,0,10.970867,0,3.079314,2.834215,1008,27,6.68,24.253497,0.760821,20000001,10000000.5,0.47,505,0.535431,0.285714,1.188345,2,-1,156.188125,1.467913,2.700935,-1,509,10964,92,671.654,0.022336,-1,0.016461,3369014,19,0,0.496332,30947,84,15360,1,249,2,1,0,2,5,0,0,84,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_28/25.dzn,1,0.810543,1.233741,3.522249,14.48802,0.988902,7485,6135,10.847441,136933.063372,1740013695,283620.814181,51.253497,1.494046,8914.054216,1.640312,7569,3.798845,0.643239,10360.443792,22620,9113.796145,18938.351329,8.337634,28753.458239,21609,0.616137,2.170095,0.383863,840084343.784548,0.621068,82104.27854,3780,2.433956,2355,7.68,1.577587,1.113563,0,3780,3780,4.756586,8.486523,1.117559,0,11.003912,0,3.057291,2.854935,1512,27,10.67,24.253497,0.950302,20000001,10000000.5,0.89,757,0.535536,0.285714,1.132142,2,-1,-1,-1,-1,-1,-1,24481,92,297.298,0.014996,-1,0.011098,2224382,28,0,0.492378,24599,84,12112,-1,423,2,1,0,2,5,0,0,84,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_14/14.dzn,1,0.823398,1.21448,3.426783,10.260207,0.981174,2189,1837,11.234605,228779.640752,900004077,489931.451824,40.253497,1.443822,3107.407353,1.72368,2231,4.030318,0.696241,3045.70664,6648,2682.469323,5706.255076,6.310456,8991.640438,6295,0.60969,2.313779,0.39031,420268200.060953,0.653852,25064.404023,1120,1.851505,717,3.41,1.630995,1.071133,0,1120,1120,2.658461,6.533188,1.150376,0,9.2319,0,2.678611,2.821605,448,18,5.65,24.253497,0.72114,20000001,10000000.5,0.18,225,0.394299,0.285714,1.218866,2,0.675524,74.049305,1.378563,2.866284,0.340716,229,3982,50,2339.04,0.027218,0.6046,0.018826,5113134,17,0,0.499276,80096,42,39990,1,155,2,1,0,2,5,0,0,42,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_28/83.dzn,1,0.811226,1.232702,3.52446,15.619216,0.989989,8307,6807,10.817085,123413.68993,1740015207,255621.449537,54.253497,1.504534,9670.054216,1.629216,8391,3.776666,0.635328,11479.070244,25086,10114.374215,20952.028872,8.78863,31690.00095,23991,0.617012,2.164046,0.382988,840076987.35632,0.612819,90766.159718,4200,2.399607,2607,9.82,1.571152,1.119835,0,4200,4200,5.013182,8.945439,1.110229,0,11.010577,0,3.052283,2.859135,1680,27,12.95,24.253497,1.005844,20000001,10000000.5,1.01,841,0.535554,0.285714,1.119895,2,-1,-1,-1,-1,-1,-1,29922,92,186.051,0.013515,-1,0.010011,1544965,31,0,0.490635,21195,84,10399,-1,439,2,1,0,2,5,0,0,84,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_28/61.dzn,1,0.811226,1.232702,3.52446,15.619216,0.989989,8307,6807,10.817085,123413.68993,1740015207,255621.449537,54.253497,1.504534,9670.054216,1.629216,8391,3.776666,0.635328,11479.070244,25086,10114.374215,20952.028872,8.78863,31690.00095,23991,0.617012,2.164046,0.382988,840076987.35632,0.612819,90766.159718,4200,2.399607,2607,9.66,1.571152,1.119835,0,4200,4200,5.013182,8.945439,1.110229,0,11.010577,0,3.052283,2.859135,1680,27,12.74,24.253497,1.005844,20000001,10000000.5,0.96,841,0.535554,0.285714,1.119895,2,-1,-1,-1,-1,-1,-1,25758,92,332.354,0.013515,-1,0.010011,2759866,31,0,0.4902,18521,84,9079,-1,392,2,1,0,2,5,0,0,84,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_28/66.dzn,1,0.811226,1.232702,3.52446,15.619216,0.989989,8307,6807,10.817085,123413.68993,1740015207,255621.449537,54.253497,1.504534,9670.054216,1.629216,8391,3.776666,0.635328,11479.070244,25086,10114.374215,20952.028872,8.78863,31690.00095,23991,0.617012,2.164046,0.382988,840076987.35632,0.612819,90766.159718,4200,2.399607,2607,9.71,1.571152,1.119835,0,4200,4200,5.013182,8.945439,1.110229,0,11.010577,0,3.052283,2.859135,1680,27,12.85,24.253497,1.005844,20000001,10000000.5,1.01,841,0.535554,0.285714,1.119895,2,-1,-1,-1,-1,-1,-1,27360,92,274.765,0.013515,-1,0.010011,2281650,31,0,0.490521,20203,84,9910,-1,429,2,1,0,2,5,0,0,84,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_28/81.dzn,1,0.811226,1.232702,3.52446,15.619216,0.989989,8307,6807,10.817085,123413.68993,1740015207,255621.449537,54.253497,1.504534,9670.054216,1.629216,8391,3.776666,0.635328,11479.070244,25086,10114.374215,20952.028872,8.78863,31690.00095,23991,0.617012,2.164046,0.382988,840076987.35632,0.612819,90766.159718,4200,2.399607,2607,9.62,1.571152,1.119835,0,4200,4200,5.013182,8.945439,1.110229,0,11.010577,0,3.052283,2.859135,1680,27,12.75,24.253497,1.005844,20000001,10000000.5,1.01,841,0.535554,0.285714,1.119895,2,-1,-1,-1,-1,-1,-1,28065,92,277.311,0.013515,-1,0.010011,2302788,31,0,0.49047,20305,84,9959,-1,431,2,1,0,2,5,0,0,84,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_28/57.dzn,1,0.810543,1.233741,3.522249,14.48802,0.988902,7485,6135,10.847441,136933.063372,1740013695,283620.814181,51.253497,1.494046,8914.054216,1.640312,7569,3.798845,0.643239,10360.443792,22620,9113.796145,18938.351329,8.337634,28753.458239,21609,0.616137,2.170095,0.383863,840084343.784548,0.621068,82104.27854,3780,2.433956,2355,7.51,1.577587,1.113563,0,3780,3780,4.756586,8.486523,1.117559,0,11.003912,0,3.057291,2.854935,1512,27,10.49,24.253497,0.950302,20000001,10000000.5,0.87,757,0.535536,0.285714,1.132142,2,-1,-1,-1,-1,-1,-1,22364,92,414.318,0.014996,-1,0.011098,3099924,28,0,0.492402,19742,84,9721,-1,343,2,1,0,2,5,0,0,84,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_14/27.dzn,1,0.82834,1.207234,3.441838,14.428152,0.988664,3663,3069,11.024432,136904.817366,900006849,293257.363636,51.253497,1.509266,4493.407353,1.654437,3705,3.868316,0.645913,5051.839933,11070,4483.932878,9347.693883,8.197498,14332.109365,10563,0.615836,2.276195,0.384164,420160884.49642,0.599535,40845.519515,1890,1.814503,1179,4.09,1.590366,1.10252,0,1890,1890,3.446426,8.486202,1.109,0,9.26784,0,2.645863,2.851012,756,18,6.48,24.253497,0.961824,20000001,10000000.5,0.31,379,0.39557,0.285714,1.141473,2,-1,122.364372,1.417488,2.812536,-1,383,8085,50,1109.38,0.016292,-1,0.011336,4060323,28,0,0.497876,47311,42,23555,1,249,2,1,0,2,5,0,0,42,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_28/97.dzn,1,0.811226,1.232702,3.52446,15.619216,0.989989,8307,6807,10.817085,123413.68993,1740015207,255621.449537,54.253497,1.504534,9670.054216,1.629216,8391,3.776666,0.635328,11479.070244,25086,10114.374215,20952.028872,8.78863,31690.00095,23991,0.617012,2.164046,0.382988,840076987.35632,0.612819,90766.159718,4200,2.399607,2607,9.69,1.571152,1.119835,0,4200,4200,5.013182,8.945439,1.110229,0,11.010577,0,3.052283,2.859135,1680,27,12.84,24.253497,1.005844,20000001,10000000.5,1.04,841,0.535554,0.285714,1.119895,2,-1,-1,-1,-1,-1,-1,36518,92,452.154,0.013515,-1,0.010011,3754688,31,0,0.490728,18389,84,9024,-1,449,2,1,0,2,5,0,0,84,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_14/7.dzn,1,0.825294,1.211689,3.432582,11.401749,0.984049,2591,2173,11.153948,193385.42847,900004833,414176.177174,43.253497,1.469094,3485.407353,1.698452,2633,3.967212,0.677709,3594.435406,7854,3173.902814,6699.737937,6.876654,10445.669828,7459,0.612057,2.300156,0.387943,420226536.064741,0.633783,29368.344612,1330,1.847504,843,4.06,1.616124,1.081669,0,1330,1330,2.894681,7.119167,1.136199,0,9.245743,0,2.666892,2.83289,532,18,6.35,24.253497,0.793613,20000001,10000000.5,0.22,267,0.394797,0.285714,1.190511,2,-1,87.231295,1.393282,2.847003,-1,271,4303,50,1141.46,0.02301,-1,0.015951,2954099,20,0,0.498948,67941,42,33899,1,181,2,1,0,2,5,0,0,42,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_28/31.dzn,1,0.810543,1.233741,3.522249,14.48802,0.988902,7485,6135,10.847441,136933.063372,1740013695,283620.814181,51.253497,1.494046,8914.054216,1.640312,7569,3.798845,0.643239,10360.443792,22620,9113.796145,18938.351329,8.337634,28753.458239,21609,0.616137,2.170095,0.383863,840084343.784548,0.621068,82104.27854,3780,2.433956,2355,7.73,1.577587,1.113563,0,3780,3780,4.756586,8.486523,1.117559,0,11.003912,0,3.057291,2.854935,1512,27,10.69,24.253497,0.950302,20000001,10000000.5,0.86,757,0.535536,0.285714,1.132142,2,-1,-1,-1,-1,-1,-1,26916,92,323.378,0.014996,-1,0.011098,2419517,28,0,0.493391,30264,84,14932,-1,453,2,1,0,2,5,0,0,84,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_14/34.dzn,1,0.825294,1.211689,3.432582,11.401749,0.984049,2591,2173,11.153948,193385.42847,900004833,414176.177174,43.253497,1.469094,3485.407353,1.698452,2633,3.967212,0.677709,3594.435406,7854,3173.902814,6699.737937,6.876654,10445.669828,7459,0.612057,2.300156,0.387943,420226536.064741,0.633783,29368.344612,1330,1.847504,843,4.06,1.616124,1.081669,0,1330,1330,2.894681,7.119167,1.136199,0,9.245743,0,2.666892,2.83289,532,18,6.33,24.253497,0.793613,20000001,10000000.5,0.21,267,0.394797,0.285714,1.190511,2,-1,87.231295,1.393282,2.847003,-1,271,4174,50,796.221,0.02301,-1,0.015951,2060621,20,0,0.499094,83331,42,41590,1,179,2,1,0,2,5,0,0,42,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_14/82.dzn,1,0.829072,1.206167,3.444053,15.559471,0.989774,4065,3405,10.993294,123390.712052,900007605,264319.414097,54.253497,1.518843,4871.407353,1.643068,4107,3.844992,0.637809,5596.888497,12276,4975.080492,10340.267992,8.640914,15791.38072,11727,0.61674,2.269965,0.38326,420145374.536139,0.590843,45149.460104,2100,1.799284,1305,4.1,1.583754,1.108838,0,2100,2100,3.631802,8.945137,1.101559,0,9.273128,0,2.640313,2.855369,840,18,6.54,24.253497,1.018013,20000001,10000000.5,0.36,421,0.395752,0.285714,1.128898,2,-1,135.535427,1.423414,2.803463,-1,425,10710,50,812.162,0.014684,-1,0.010226,3299003,31,0,0.497393,42393,42,21086,1,266,2,1,0,2,5,0,0,42,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
langford/langford.mzn_AND_langford/l_4_24.dzn,1,0.508376,1.967049,3.954082,5.857143,0.999892,18504,9408,7.674191,0.999636,36864,3.918367,632.1564,0.174338,10480.3128,0.038329,18506,3.803648,0.143726,18517.169925,55514,10485.306823,54165.74312,3.391933,70390.301632,37200,0.979592,0.143726,0.020408,9404.576172,0,142018.576214,9216,4.562475,192,9.35,0.037612,0.847211,0,9216,9216,3.424004,0.002787,0.046332,0,3.020408,1,0.143726,2.010159,191,4,36.48,6.584963,0.486108,96,1,24.95,99,0.046812,0.969697,0.00158,2,-1,-1,-1,-1,-1,-1,4997,0,3343.58,0,-1,0.000108,35876615,96,2,0.49569,3016,2,1495,-1,41,7.584963,3.792481,0,2,3,0,0,0,0,0,0,-1,2,0,2,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_14/17.dzn,1,0.822604,1.215652,3.424348,9.878261,0.979971,2055,1725,11.268363,243643.941485,900003825,521741.347826,39.253497,1.43319,2981.407353,1.73382,2097,4.057073,0.703756,2862.406126,6246,2518.627029,5375.021656,6.110075,8507.682097,5907,0.608696,2.319233,0.391304,420285799.060935,0.662012,23629.75716,1050,1.850675,675,2.76,1.636993,1.067048,0,1050,1050,2.574919,6.325809,1.155741,0,9.226087,0,2.683251,2.816881,420,18,4.98,24.253497,0.695453,20000001,10000000.5,0.18,211,0.394087,0.285714,1.230315,2,0.673999,69.653791,1.372483,2.873935,0.341406,215,4111,50,1382.36,0.028986,0.606789,0.020029,2836603,16,0,0.499494,93815,42,46860,1,161,2,1,0,2,5,0,0,42,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
nsp/nsp_1.mzn_AND_nsp/period_28/73.dzn,1,0.811226,1.232702,3.52446,15.619216,0.989989,8307,6807,10.817085,123413.68993,1740015207,255621.449537,54.253497,1.504534,9670.054216,1.629216,8391,3.776666,0.635328,11479.070244,25086,10114.374215,20952.028872,8.78863,31690.00095,23991,0.617012,2.164046,0.382988,840076987.35632,0.612819,90766.159718,4200,2.399607,2607,9.66,1.571152,1.119835,0,4200,4200,5.013182,8.945439,1.110229,0,11.010577,0,3.052283,2.859135,1680,27,12.79,24.253497,1.005844,20000001,10000000.5,1,841,0.535554,0.285714,1.119895,2,-1,-1,-1,-1,-1,-1,36912,92,290.649,0.013515,-1,0.010011,2413549,31,0,0.492715,27109,84,13357,-1,583,2,1,0,2,5,0,0,84,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
