@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la04_x2.dzn,1,1.039604,0.961905,2.970297,245.834926,2.857143,101,0.000413,705,6.980198,0.019518,5.841584,0.080136,20,20.792079,0.001758,0.20194,506325,1.066944,1.341641,12.291746,0.702467,35.114354,0.963746,12.289285,-65.248084,24.557654,2507,0.276195,101,246.25,0.588784,6.733333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la04_x3.dzn,1,1.02649,0.974194,2.980132,386.301263,2.903226,151,0.000263,1055,6.986755,0.013117,5.834437,0.057459,30,30.794702,0.00096,0.196862,1135582,1.255384,1.704026,12.876709,0.708836,37.380669,0.904233,12.875047,-69.393565,25.736244,3760.5,0.205593,151,247.733333,0.75228,10.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la05_x3.dzn,1,1.02649,0.974194,2.980132,382.250329,2.903226,151,0.000269,1055,6.986755,0.013117,6.013245,0.057459,30,30.794702,0.000971,0.196862,1034117,1.252933,1.704026,12.741678,0.708836,36.988604,0.904233,12.739996,-69.393565,25.465978,3424.5,0.205593,151,225.566667,0.75228,10.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la06_x2.dzn,1,1.02649,0.974194,2.980132,388.88688,2.903226,151,0.000269,1055,6.986755,0.013117,5.89404,0.057459,30,30.794702,0.000985,0.196863,1205487,1.253432,1.704026,12.962896,0.708836,37.630801,0.904233,12.961189,-69.393565,25.908157,3992,0.205593,151,262.9,0.75228,10.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j309_5.dzn,1,1.519608,0.658065,4.27451,133.329867,2.812903,16,0.539963,94,0.921569,1.307138,2.843137,0.679659,14,6.411765,2.279388,2.433809,11874,0.743791,0.565049,9.523562,0.172904,17.32355,1.68746,5.579108,-4.872134,2,147.2,1.172172,16,1,1.362609,1.637615
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x2.dzn,1,1.02649,0.974194,2.980132,386.1225,2.903226,151,0.000205,1055,6.986755,0.013117,6.02649,0.057459,30,30.794702,0.000747,0.196854,1130921,1.253796,1.704026,12.87075,0.708836,37.364109,0.904233,12.869458,-69.393565,25.728148,3745,0.205593,151,247.366667,0.75228,10.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la08_x2.dzn,1,1.02649,0.974194,2.980132,387.037321,2.903226,151,0.000282,1055,6.986755,0.013117,6.125828,0.057459,30,30.794702,0.001029,0.196864,1155053,1.253069,1.704026,12.901244,0.708836,37.451661,0.904233,12.899462,-69.393565,25.784078,3825,0.205593,151,251.766667,0.75228,10.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_2.dzn,1,1.520408,0.657718,4.234694,124.65329,2.785235,16,0.539573,94,0.959184,1.30568,2.846939,0.697132,13,6.346939,2.228291,2.892043,12478,0.738237,0.518817,9.588715,0.178317,17.253245,1.672562,5.649705,-5.088968,2,254.666667,1.193075,16,1,1.38058,0.708434
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x2.dzn,1,1.02649,0.974194,2.980132,391.7296,2.903226,151,0.00025,1055,6.986755,0.013117,5.834437,0.057459,30,30.794702,0.000923,0.19686,1287329,1.252705,1.704026,13.057653,0.708836,37.906121,0.904233,13.056056,-69.393565,26.098799,4263,0.205593,151,280.966667,0.75228,10.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la10_x2.dzn,1,1.02649,0.974194,2.980132,389.189394,2.903226,151,0.000258,1055,6.986755,0.013117,6.02649,0.057459,30,30.794702,0.000948,0.196861,1213946,1.253614,1.704026,12.97298,0.708836,37.660206,0.904233,12.971338,-69.393565,25.928993,4020,0.205593,151,264.866667,0.75228,10.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_6.dzn,1,1.52381,0.65625,4.261905,151.686593,2.796875,16,0.558279,94,0.559524,1.571626,2.904762,0.485839,15,5.821429,3.028125,3.429015,17792,0.757315,0.576449,10.11244,0.116115,17.457111,1.441539,5.601132,-2.880399,2,220.75,1.070037,16,1,1.731853,0.938547
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x3.dzn,1,1.017699,0.982609,2.986726,605.507063,2.934783,226,0.000131,1580,6.99115,0.008792,6.026549,0.040972,45,45.79646,0.000408,0.19264,2539041,1.424763,2.136687,13.455713,0.713147,39.487852,0.857331,13.454843,-73.526223,26.902537,5617.5,0.151097,226,248.133333,0.947251,15.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la08_x3.dzn,1,1.017699,0.982609,2.986726,606.879294,2.934783,226,0.00018,1580,6.99115,0.008792,6.123894,0.040972,45,45.79646,0.000561,0.192643,2593253,1.424177,2.136687,13.486207,0.713147,39.576688,0.857331,13.485008,-73.526223,26.960166,5737.5,0.151097,226,252.844444,0.947251,15.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j305_4.dzn,1,1.483871,0.673913,4.064516,92.754555,2.73913,16,0.524707,94,1.516129,1.005249,2.741935,0.910854,9,6.16129,1.687767,2.023069,20099,0.667462,0.426804,10.306062,0.347817,18.899545,1.906205,6.416516,-8.287257,2,422,1.256593,16,1,1.034307,1.722222
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x3.dzn,1,1.017699,0.982609,2.986726,613.917713,2.934783,226,0.00016,1580,6.99115,0.008792,5.831858,0.040972,45,45.79646,0.000503,0.192642,2890217,1.423884,2.136687,13.642616,0.713147,40.035963,0.857331,13.641541,-73.526223,27.274248,6394.5,0.151097,226,282.044444,0.947251,15.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la11_x2.dzn,1,1.0199,0.980488,2.985075,535.423713,2.926829,201,0.00019,1405,6.99005,0.009877,6.034826,0.045225,40,40.79602,0.000625,0.193765,2151007,1.377995,2.002776,13.385593,0.712064,39.174835,0.869747,13.384338,-72.326877,26.758322,5351,0.165427,201,265.175,0.886942,13.4
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la10_x3.dzn,1,1.017699,0.982609,2.986726,610.107403,2.934783,226,0.000165,1580,6.99115,0.008792,6.026549,0.040972,45,45.79646,0.000517,0.192642,2725466,1.424617,2.136687,13.557942,0.713147,39.787405,0.857331,13.556838,-73.526223,27.104596,6030,0.151097,226,265.911111,0.947251,15.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la13_x2.dzn,1,1.0199,0.980488,2.985075,533.61626,2.926829,201,0.000172,1405,6.99005,0.009877,5.885572,0.045225,40,40.79602,0.000563,0.193763,2084689,1.376498,2.002776,13.340406,0.712064,39.04283,0.869747,13.339276,-72.326877,26.669222,5186,0.165427,201,257.225,0.886942,13.4
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la14_x2.dzn,1,1.0199,0.980488,2.985075,535.369765,2.926829,201,0.000175,1405,6.99005,0.009877,5.930348,0.045225,40,40.79602,0.000573,0.193764,2149005,1.376498,2.002776,13.384244,0.712064,39.171098,0.869747,13.383094,-72.326877,26.756701,5346,0.165427,201,265.125,0.886942,13.4
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la15_x2.dzn,1,1.0199,0.980488,2.985075,536.428653,2.926829,201,0.000189,1405,6.99005,0.009877,6.084577,0.045225,40,40.79602,0.00062,0.193765,2188794,1.377467,2.002776,13.410716,0.712064,39.248385,0.869747,13.40947,-72.326877,26.808658,5445,0.165427,201,269.85,0.886942,13.4
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la02_x2.dzn,1,1.039604,0.961905,2.970297,247.359214,2.857143,101,0.000429,705,6.980198,0.019518,6.029703,0.080136,20,20.792079,0.001836,0.201945,533788,1.06743,1.341641,12.367961,0.702467,35.331888,0.963746,12.365389,-65.248084,24.708923,2643,0.276195,101,259.4,0.588784,6.733333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la03_x2.dzn,1,1.039604,0.961905,2.970297,244.371265,2.857143,101,0.000318,705,6.980198,0.019518,5.920792,0.080136,20,20.792079,0.001351,0.201915,481301,1.068887,1.341641,12.218563,0.702467,34.906407,0.963746,12.216676,-65.248084,24.417315,2383,0.276195,101,235.05,0.588784,6.733333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la02_x3.dzn,1,1.02649,0.974194,2.980132,388.587696,2.903226,151,0.000274,1055,6.986755,0.013117,6.02649,0.057459,30,30.794702,0.001003,0.196863,1197181,1.255792,1.704026,12.952923,0.708836,37.601788,0.904233,12.951187,-69.393565,25.887904,3964.5,0.205593,151,261.033333,0.75228,10.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la05_x2.dzn,1,1.039604,0.961905,2.970297,243.134303,2.857143,101,0.000422,705,6.980198,0.019518,6.019802,0.080136,20,20.792079,0.001778,0.201941,461084,1.064025,1.341641,12.156715,0.702467,34.728492,0.963746,12.154225,-65.248084,24.287286,2283,0.276195,101,224.2,0.588784,6.733333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la12_x3.dzn,1,1.013289,0.986885,2.990033,826.561303,2.95082,301,0.00014,2105,6.993355,0.006612,5.89701,0.032139,60,60.797342,0.000386,0.190253,4222334,1.53125,2.495923,13.776022,0.715322,40.648648,0.830774,13.775068,-76.45221,27.542344,7014,0.120681,301,232.233333,1.108887,20.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la14_x3.dzn,1,1.013289,0.986885,2.990033,838.152397,2.95082,301,0.000112,2105,6.993355,0.006612,5.930233,0.032139,60,60.797342,0.000312,0.190252,4827351,1.530492,2.495923,13.969207,0.715322,41.219066,0.830774,13.968435,-76.45221,27.930566,8019,0.120681,301,265.85,1.108887,20.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la06_x3.dzn,1,1.017699,0.982609,2.986726,609.653633,2.934783,226,0.000172,1580,6.99115,0.008792,5.893805,0.040972,45,45.79646,0.000538,0.192642,2706479,1.42447,2.136687,13.547859,0.713147,39.757724,0.857331,13.546711,-73.526223,27.083984,5988,0.151097,226,263.977778,0.947251,15.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la18_x2.dzn,1,1.044776,0.957143,2.985075,266.80813,2.857143,201,0.000134,2410,11.99005,0.014639,12.572139,0.045225,20,20.895522,0.00059,0.155434,2084685,1.195993,1.341641,13.340406,0.453716,38.11429,0.722858,13.339828,-134.194133,26.668661,5186,0.276195,201,514.25,0.415331,6.7
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la15_x3.dzn,1,1.013289,0.986885,2.990033,839.74073,2.95082,301,0.000121,2105,6.993355,0.006612,6.083056,0.032139,60,60.797342,0.000338,0.190253,4916739,1.53125,2.495923,13.995679,0.715322,41.297052,0.830774,13.994842,-76.45221,27.982854,8167.5,0.120681,301,270.65,1.108887,20.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la19_x2.dzn,1,1.044776,0.957143,2.985075,267.684882,2.857143,201,0.00014,2410,11.99005,0.014639,12.149254,0.045225,20,20.895522,0.000619,0.155436,2148998,1.195056,1.341641,13.384244,0.453716,38.239484,0.722858,13.383637,-134.194133,26.755749,5346,0.276195,201,529.9,0.415331,6.7
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la20_x2.dzn,1,1.044776,0.957143,2.985075,268.214327,2.857143,201,0.00014,2410,11.99005,0.014639,12.383085,0.045225,20,20.895522,0.00062,0.155436,2188794,1.195369,1.341641,13.410716,0.453716,38.315116,0.722858,13.410108,-134.194133,26.808658,5445,0.276195,201,539.7,0.415331,6.7
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la03_x3.dzn,1,1.02649,0.974194,2.980132,384.105772,2.903226,151,0.000203,1055,6.986755,0.013117,5.92053,0.057459,30,30.794702,0.000738,0.196854,1079434,1.257016,1.704026,12.803526,0.708836,37.168976,0.904233,12.802251,-69.393565,25.593874,3574.5,0.205593,151,236.133333,0.75228,10.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la16_x2.dzn,1,1.044776,0.957143,2.985075,267.711856,2.857143,201,0.00014,2410,11.99005,0.014639,12.432836,0.045225,20,20.895522,0.000618,0.155436,2151008,1.196305,1.341641,13.385593,0.453716,38.243339,0.722858,13.384987,-134.194133,26.758458,5351,0.276195,201,530.4,0.415331,6.7
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la12_x2.dzn,1,1.0199,0.980488,2.985075,527.642369,2.926829,201,0.000219,1405,6.99005,0.009877,5.900498,0.045225,40,40.79602,0.000707,0.193767,1879658,1.377467,2.002776,13.191059,0.712064,38.605134,0.869747,13.189637,-72.326877,26.367544,4676,0.165427,201,231.45,0.886942,13.4
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la17_x2.dzn,1,1.044776,0.957143,2.985075,263.821184,2.857143,201,0.00014,2410,11.99005,0.014639,12.21393,0.045225,20,20.895522,0.000609,0.155435,1879671,1.195681,1.341641,13.191059,0.453716,37.687545,0.722858,13.190462,-134.194133,26.369568,4676,0.276195,201,463.55,0.415331,6.7
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la13_x3.dzn,1,1.013289,0.986885,2.990033,835.522139,2.95082,301,0.00011,2105,6.993355,0.006612,5.883721,0.032139,60,60.797342,0.000307,0.190252,4682875,1.530492,2.495923,13.925369,0.715322,41.089735,0.830774,13.92461,-76.45221,27.843021,7779,0.120681,301,257.916667,1.108887,20.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la16_x3.dzn,1,1.0299,0.970968,2.990033,419.116659,2.903226,301,0.00009,3610,11.993355,0.009837,12.431894,0.032139,30,30.89701,0.000337,0.152294,4831859,1.457552,1.704026,13.970555,0.458686,40.558857,0.659459,13.970145,-141.235297,27.932638,8026.5,0.205593,301,531.966667,0.531072,10.033333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j305_8.dzn,1,1.5,0.666667,4.064103,103.56452,2.709402,16,0.538532,94,1.205128,1.141583,2.794872,0.801254,10,6.25641,1.956441,2.165581,20851,0.72198,0.3832,10.356452,0.214978,18.125368,1.806284,6.215595,-6.494102,2,327.75,1.22546,16,1,1.174997,1.722397
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la17_x3.dzn,1,1.0299,0.970968,2.990033,413.280651,2.903226,301,0.00009,3610,11.993355,0.009837,12.212625,0.032139,30,30.89701,0.000332,0.152294,4222347,1.456963,1.704026,13.776022,0.458686,39.994093,0.659459,13.775617,-141.235297,27.543689,7014,0.205593,301,464.9,0.531072,10.033333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la18_x3.dzn,1,1.0299,0.970968,2.990033,417.76107,2.903226,301,0.000086,3610,11.993355,0.009837,12.564784,0.032139,30,30.89701,0.000322,0.152294,4682871,1.457257,1.704026,13.925369,0.458686,40.427708,0.659459,13.924978,-141.235297,27.842648,7779,0.205593,301,515.7,0.531072,10.033333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la19_x3.dzn,1,1.0299,0.970968,2.990033,419.076199,2.903226,301,0.00009,3610,11.993355,0.009837,12.136213,0.032139,30,30.89701,0.000337,0.152294,4827344,1.456374,1.704026,13.969207,0.458686,40.55494,0.659459,13.968796,-141.235297,27.929933,8019,0.205593,301,531.466667,0.531072,10.033333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la21_x2.dzn,1,1.0299,0.970968,2.990033,418.941056,2.903226,301,0.000093,3610,11.993355,0.009837,12.418605,0.032139,30,30.89701,0.000349,0.152295,4812291,1.457126,1.704026,13.964702,0.458686,40.541833,0.659459,13.964277,-141.235297,27.920624,7994,0.205593,301,529.7,0.531072,10.033333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la20_x3.dzn,1,1.0299,0.970968,2.990033,419.870365,2.903226,301,0.00009,3610,11.993355,0.009837,12.378738,0.032139,30,30.89701,0.000338,0.152294,4916739,1.456668,1.704026,13.995679,0.458686,40.631793,0.659459,13.995267,-141.235297,27.982854,8167.5,0.205593,301,541.3,0.531072,10.033333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la11_x3.dzn,1,1.013289,0.986885,2.990033,838.233319,2.95082,301,0.000122,2105,6.993355,0.006612,6.033223,0.032139,60,60.797342,0.000341,0.190253,4831858,1.531664,2.495923,13.970555,0.715322,41.222905,0.830774,13.969713,-76.45221,27.932548,8026.5,0.120681,301,265.966667,1.108887,20.066667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack001.dzn,1,1.403226,0.712644,4.370968,222.71507,3.114943,22,0.50661,108,1.741935,1.020838,2.645161,1.032974,21,10.483871,1.344424,1.535008,34135,0.701296,1.096456,10.60548,0.216397,24.164783,1.946354,6.906194,-9.780068,2,389.5,1.180334,22,1,1.057419,3.431734
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la23_x2.dzn,1,1.0299,0.970968,2.990033,419.430962,2.903226,301,0.000087,3610,11.993355,0.009837,12.428571,0.032139,30,30.89701,0.000327,0.152294,4867078,1.456079,1.704026,13.981032,0.458686,40.589296,0.659459,13.980634,-141.235297,27.953832,8085,0.205593,301,535.933333,0.531072,10.033333
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/german-credit.dzn,1,1.000185,0.999816,25.375185,1008.965784,25.370504,2622,0.000086,999,0.092159,1.569353,507.058303,0.00137,1000,233.740959,4.581634,11.420666,22678,-1,2.952447,1.008966,-1,25.371331,1.748102,1.000001,0.721811,1,1000,1.748102,1,0.002004,4.060257,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la25_x2.dzn,1,1.0299,0.970968,2.990033,416.232152,2.903226,301,0.000093,3610,11.993355,0.009837,12.54485,0.032139,30,30.89701,0.000349,0.152295,4520327,1.45621,1.704026,13.874405,0.458686,40.279682,0.659459,13.873981,-141.235297,27.740042,7509,0.205593,301,497.566667,0.531072,10.033333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_5.dzn,1,1.525424,0.655556,4.237288,144.820143,2.777778,16,0.553156,94,0.79661,1.394266,2.872881,0.618315,14,6.152542,2.496501,3.315909,20999,0.740199,0.512718,10.344296,0.153742,18.143861,1.585884,5.931665,-4.140397,2,431.666667,1.146926,16,1,1.499435,0.708
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack002.dzn,1,1.364706,0.732759,4.305882,313.625161,3.155172,29,0.523584,143,1.682353,1.10828,2.658824,0.99977,28,12.611765,1.386499,1.589485,68144,0.736384,1.29252,11.200899,0.173196,25.468184,1.877937,7.085369,-10.219751,2,588.5,1.147278,29,1,1.178302,4.180328
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la22_x2.dzn,1,1.0299,0.970968,2.990033,415.140662,2.903226,301,0.000099,3610,11.993355,0.009837,12.554817,0.032139,30,30.89701,0.000369,0.152295,4407750,1.456995,1.704026,13.838022,0.458686,40.174004,0.659459,13.837573,-141.235297,27.666754,7322,0.205593,301,485,0.531072,10.033333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack004.dzn,1,1.468843,0.680808,4.059347,268.777412,2.763636,25,0.576668,123,0.364985,1.967165,2.925816,0.399321,24,6.367953,3.493338,3.631709,59139,0.808485,0.624688,11.199059,0.053361,18.087324,1.243282,5.839074,-1.925231,2,235.1,0.995055,25,1,1.995857,4.187865
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack006.dzn,1,1.463203,0.683432,4.069264,219.127523,2.781065,21,0.572444,103,0.445887,1.758767,2.909091,0.464606,20,6.311688,3.129632,3.287285,41809,0.785364,0.610957,10.956376,0.073244,18.087425,1.304563,5.795877,-2.277344,2,198.7,1.017834,21,1,1.79895,3.440426
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la24_x2.dzn,1,1.0299,0.970968,2.990033,417.47078,2.903226,301,0.000079,3610,11.993355,0.009837,12.458472,0.032139,30,30.89701,0.000294,0.152293,4651575,1.456341,1.704026,13.915693,0.458686,40.399683,0.659459,13.915335,-141.235297,27.823991,7727,0.205593,301,512.5,0.531072,10.033333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack007.dzn,1,1.455882,0.686869,4.080882,159.846373,2.80303,16,0.565965,78,0.573529,1.484875,2.882353,0.562241,15,6.102941,2.71388,2.704413,25719,0.749211,0.566537,10.656425,0.113274,18.148002,1.402972,5.770681,-2.825829,2,134.5,1.059947,16,1,1.573004,2.45045
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack010.dzn,1,1.454545,0.6875,4.085227,204.422063,2.808594,20,0.567942,98,0.556818,1.615466,2.886364,0.543333,19,6.522727,2.766934,2.960123,34660,0.775397,0.650926,10.759056,0.091983,18.309426,1.378303,5.796014,-2.810564,2,216.625,1.041136,20,1,1.657718,3.182197
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack012.dzn,1,1.465839,0.682203,4.065217,274.270623,2.773305,26,0.573582,128,0.397516,1.940903,2.919255,0.423791,25,6.565217,3.33482,3.46333,52416,0.8152,0.664037,10.970825,0.055524,17.909455,1.265611,5.754979,-2.138082,2,200.7,0.999288,26,1,1.957076,4.181818
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack013.dzn,1,1.457831,0.68595,4.078313,182.733533,2.797521,18,0.568422,88,0.53012,1.584572,2.891566,0.528738,17,6.240964,2.839011,2.857654,30992,0.768567,0.594371,10.749031,0.096293,18.1334,1.365629,5.774116,-2.609473,2,172.1,1.042982,18,1,1.637342,2.942393
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack014.dzn,1,1.464029,0.683047,4.068345,258.455829,2.77887,24,0.576037,118,0.42446,1.861551,2.913669,0.445675,23,6.496403,3.223038,3.229355,58168,0.805609,0.650544,11.23721,0.06281,18.44264,1.287934,5.909962,-2.230527,2,201.166667,1.007451,24,1,1.893757,3.687003
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack015.dzn,1,1.461538,0.684211,4.072398,220.627132,2.786378,21,0.572992,103,0.466063,1.735918,2.904977,0.479261,20,6.371041,3.056526,3.140525,44071,0.783905,0.622659,11.031357,0.076035,18.305744,1.317667,5.850693,-2.395357,2,209.3,1.021604,21,1,1.787659,3.437778
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack016.dzn,1,1.471513,0.679573,4.05501,375.928749,2.755674,33,0.582621,163,0.320236,2.225343,2.935167,0.35904,32,6.707269,3.764639,3.773729,114094,0.837212,0.695124,11.747773,0.037665,18.708039,1.207103,6.053668,-1.794413,2,245.642857,0.978157,33,1,2.240039,5.178779
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack017.dzn,1,1.468085,0.681159,4.061702,385.62562,2.766667,34,0.581507,168,0.357447,2.174486,2.92766,0.388446,33,6.982979,3.551643,3.723826,112536,0.836683,0.742713,11.685625,0.04037,18.820968,1.22986,6.05634,-2.042836,2,274.5,0.983292,34,1,2.186147,5.662651
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack018.dzn,1,1.466019,0.682119,4.065534,353.244954,2.773179,32,0.578386,158,0.383495,2.090574,2.92233,0.409498,31,6.961165,3.414018,3.804741,86618,0.829252,0.73975,11.394999,0.045162,18.514866,1.252804,5.942231,-2.155608,2,336.625,0.989354,32,1,2.1028,4.673433
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack019.dzn,1,1.465969,0.682143,4.065445,331.920434,2.773214,30,0.57874,148,0.387435,2.044917,2.921466,0.413551,29,6.827225,3.395168,3.597071,84029,0.826627,0.715398,11.445532,0.048124,18.603264,1.257056,5.971001,-2.156154,2,278.9,0.992197,30,1,2.062644,4.42756
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack021.dzn,1,1.537879,0.650246,4.223485,258.124283,2.746305,24,0.56881,118,0.44697,1.833156,2.909091,0.462214,23,6.507576,3.1342,3.42162,57564,0.781761,0.660743,11.222795,0.062939,18.732543,1.4252,6.185627,-2.268335,2,352.333333,1.029249,24,1,1.920656,1.420628
