@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC

@DATA
Qq2k3k3v50v50m1000s2,1,1,0.5025,50
Qq2k3k3v50v50m1000s3,1,1,0.496667,50
Qq2k3k3v50v50m1000s4,1,1,0.505167,50
Qq2k3k3v50v50m1000s5,1,1,0.505333,50
Qq2k3k3v50v50m1000s6,1,1,0.492333,50
Qq2k3k3v50v50m1000s7,1,1,0.504667,50
Qq2k3k3v50v50m1000s8,1,1,0.492333,50
Qq2k3k3v50v50m1000s9,1,1,0.505,50
Qq2k3k3v50v50m200s10,1,1,0.515833,50
Qq2k3k3v50v50m200s1,1,1,0.485,50
Qq2k3k3v50v50m200s2,1,1,0.506667,50
Qq2k3k3v50v50m200s3,1,1,0.5025,50
Qq2k3k3v50v50m200s4,1,1,0.5125,50
Qq2k3k3v50v50m200s5,1,1,0.513333,50
Qq2k3k3v50v50m200s6,1,1,0.511667,50
Qq2k3k3v50v50m200s7,1,1,0.4975,50
Qq2k3k3v50v50m200s8,1,1,0.510833,50
Qq2k3k3v50v50m200s9,1,1,0.504167,50
Qq2k3k3v50v50m300s10,1,1,0.508889,50
Qq2k3k3v50v50m300s1,1,1,0.488889,50
Qq2k3k3v50v50m300s2,1,1,0.495,50
Qq2k3k3v50v50m300s3,1,1,0.496111,50
Qq2k3k3v50v50m300s4,1,1,0.507778,50
Qq2k3k3v50v50m300s5,1,1,0.507222,50
Qq2k3k3v50v50m300s6,1,1,0.497778,50
Qq2k3k3v50v50m300s7,1,1,0.492222,50
Qq2k3k3v50v50m300s8,1,1,0.501111,50
Qq2k3k3v50v50m300s9,1,1,0.5,50
Qq2k3k3v50v50m400s10,1,1,0.502083,50
Qq2k3k3v50v50m400s1,1,1,0.4925,50
Qq2k3k3v50v50m400s2,1,1,0.495833,50
Qq2k3k3v50v50m400s3,1,1,0.492917,50
Qq2k3k3v50v50m400s4,1,1,0.514583,50
Qq2k3k3v50v50m400s5,1,1,0.507917,50
Qq2k3k3v50v50m400s6,1,1,0.490833,50
Qq2k3k3v50v50m400s7,1,1,0.500833,50
Qq2k3k3v50v50m400s8,1,1,0.504167,50
Qq2k3k3v50v50m400s9,1,1,0.503333,50
Qq2k3k3v50v50m500s10,1,1,0.501333,50
Qq2k3k3v50v50m500s1,1,1,0.498667,50
Qq2k3k3v50v50m500s2,1,1,0.503333,50
Qq2k3k3v50v50m500s3,1,1,0.495,50
Qq2k3k3v50v50m500s4,1,1,0.509,50
Qq2k3k3v50v50m500s5,1,1,0.507667,50
Qq2k3k3v50v50m500s6,1,1,0.492667,50
Qq2k3k3v50v50m500s7,1,1,0.5,50
Qq2k3k3v50v50m500s8,1,1,0.501,50
Qq2k3k3v50v50m500s9,1,1,0.504333,50
Qq2k3k3v50v50m600s10,1,1,0.499444,50
Qq2k3k3v50v50m600s1,1,1,0.501111,50
Qq2k3k3v50v50m600s2,1,1,0.509167,50
Qq2k3k3v50v50m600s3,1,1,0.496389,50
Qq2k3k3v50v50m600s4,1,1,0.506389,50
Qq2k3k3v50v50m600s5,1,1,0.501111,50
Qq2k3k3v50v50m600s6,1,1,0.4925,50
Qq2k3k3v50v50m600s7,1,1,0.501944,50
Qq2k3k3v50v50m600s8,1,1,0.494722,50
Qq2k3k3v50v50m600s9,1,1,0.500278,50
Qq2k3k3v50v50m700s10,1,1,0.500476,50
Qq2k3k3v50v50m700s1,1,1,0.497619,50
Qq2k3k3v50v50m700s2,1,1,0.511429,50
Qq2k3k3v50v50m700s3,1,1,0.493571,50
Qq2k3k3v50v50m700s4,1,1,0.506667,50
Qq2k3k3v50v50m700s5,1,1,0.500952,50
Qq2k3k3v50v50m700s6,1,1,0.495238,50
Qq2k3k3v50v50m700s7,1,1,0.50381,50
Qq2k3k3v50v50m700s8,1,1,0.494524,50
Qq2k3k3v50v50m700s9,1,1,0.502381,50
Qq2k3k3v50v50m800s10,1,1,0.497708,50
Qq2k3k3v50v50m800s1,1,1,0.500625,50
Qq2k3k3v50v50m800s2,1,1,0.509583,50
Qq2k3k3v50v50m800s3,1,1,0.491042,50
Qq2k3k3v50v50m800s4,1,1,0.503125,50
Qq2k3k3v50v50m800s5,1,1,0.503958,50
Qq2k3k3v50v50m800s6,1,1,0.492708,50
Qq2k3k3v50v50m800s7,1,1,0.504583,50
Qq2k3k3v50v50m800s8,1,1,0.495625,50
Qq2k3k3v50v50m800s9,1,1,0.504583,50
Qq2k3k3v50v50m900s10,1,1,0.496481,50
Qq2k3k3v50v50m900s1,1,1,0.498889,50
Qq2k3k3v50v50m900s2,1,1,0.507037,50
Qq2k3k3v50v50m900s3,1,1,0.494815,50
Qq2k3k3v50v50m900s4,1,1,0.500556,50
Qq2k3k3v50v50m900s5,1,1,0.505556,50
Qq2k3k3v50v50m900s6,1,1,0.491481,50
Qq2k3k3v50v50m900s7,1,1,0.503333,50
Qq2k3k3v50v50m900s8,1,1,0.49463,50
Qq2k3k3v50v50m900s9,1,1,0.504074,50
qshifter_3,1,1,0.5,8
qshifter_4,1,1,0.5,16
qshifter_5,1,1,0.5,32
qshifter_6,1,1,0.5,64
qshifter_7,1,1,0.5,128
qshifter_8,1,1,0.5,256
rankfunc10_unsigned_64,1,0.534431,0.533576,2000
rankfunc11_signed_32,1,0.586207,0.525058,1653
rankfunc12_unsigned_16,1,0.59418,0.521629,676
rankfunc14_signed_64,1,0.583476,0.527483,2966
rankfunc15_unsigned_32,1,0.584239,0.521959,3672
rankfunc16_signed_64,1,0.586201,0.526457,8567
rankfunc17_unsigned_16,1,0.559446,0.527813,1420
rankfunc18_signed_64,1,0.595681,0.526108,7467
rankfunc19_unsigned_16,1,0.563161,0.519507,2050
rankfunc1_signed_32,1,0.595823,0.52168,2585
rankfunc20_unsigned_32,1,0.523538,0.521844,1843
rankfunc21_signed_16,1,0.614723,0.523278,2216
rankfunc22_unsigned_32,1,0.596145,0.526776,1518
rankfunc23_signed_64,1,0.582396,0.524989,3149
rankfunc24_unsigned_64,1,0.565879,0.521806,3150
rankfunc25_signed_64,1,0.563284,0.523272,2962
rankfunc26_unsigned_32,1,0.590895,0.522777,3184
rankfunc27_signed_64,1,0.54587,0.516949,2062
rankfunc28_unsigned_16,1,0.635842,0.524965,998
rankfunc29_signed_16,1,0.570513,0.522181,936
rankfunc2_unsigned_64,1,0.518465,0.521003,2314
rankfunc30_signed_64,1,0.600768,0.526676,8945
rankfunc31_unsigned_16,1,0.554602,0.523084,1546
rankfunc32_signed_64,1,0.567552,0.515488,5979
rankfunc33_unsigned_32,1,0.591488,0.518965,1911
rankfunc34_signed_32,1,0.550567,0.520841,1353
rankfunc35_unsigned_32,1,0.56723,0.5121,2390
rankfunc36_signed_64,1,0.539076,0.51902,1739
rankfunc37_unsigned_32,1,0.481988,0.536529,261
rankfunc38_signed_32,1,0.487085,0.536125,263
rankfunc39_unsigned_64,1,0.576501,0.526295,5084
rankfunc3_signed_64,1,0.598442,0.520768,12087
rankfunc40_unsigned_64,1,0.538031,0.524538,2249
rankfunc41_signed_32,1,0.587573,0.526911,3120
rankfunc42_unsigned_16,1,0.579375,0.526579,1731
rankfunc43_signed_64,1,0.566767,0.528884,5670
rankfunc44_unsigned_32,1,0.607545,0.530261,1686
rankfunc45_signed_16,1,0.597403,0.51875,1277
rankfunc46_unsigned_32,1,0.570618,0.524108,2450
rankfunc47_signed_64,1,0.56569,0.519892,3667
rankfunc48_unsigned_16,1,0.562842,0.521286,1318
rankfunc49_signed_32,1,0.56385,0.519613,1400
rankfunc4_unsigned_16,1,0.518409,0.531845,245
rankfunc50_signed_64,1,0.590286,0.522241,3517
rankfunc51_signed_32,1,0.546819,0.5208,1901
rankfunc52_unsigned_32,1,0.590695,0.524118,1773
rankfunc53_signed_16,1,0.601856,0.531023,782
rankfunc54_signed_32,1,0.513956,0.525126,2406
rankfunc55_unsigned_32,1,0.557203,0.524667,1033
rankfunc56_signed_16,1,0.577311,0.524651,404
rankfunc57_unsigned_64,1,0.569757,0.523285,3146
rankfunc58_signed_32,1,0.597862,0.523633,1822
rankfunc59_unsigned_16,1,0.597698,0.524388,1143
rankfunc5_signed_64,1,0.563609,0.519808,2251
rankfunc60_unsigned_32,1,0.53531,0.529043,1104
rankfunc61_signed_32,1,0.602195,0.52113,1974
rankfunc6_unsigned_16,1,0.549339,0.51078,629
rankfunc7_signed_16,1,0.59822,0.520781,1000
rankfunc8_unsigned_32,1,0.624645,0.526188,1907
rankfunc9_signed_64,1,0.59801,0.525457,1739
ring_r4_ser--opt-11_-shuffled,1,0.863116,0.468079,182
ring_r6_ser---16_-shuffled,1,0.981155,0.468152,377
ring_r6_ser--opt-17_-shuffled,1,0.980029,0.468203,400
ring_r7_ser---19_-shuffled,1,0.993504,0.498462,514
robots_1_5_2_100.2,1,0.84294,0.477065,1914
robots_1_5_2_100.4,1,0.914571,0.456946,3776
robots_1_5_2_100.8,1,0.955229,0.446246,7500
robots_1_5_2_10.2,1,0.84294,0.477065,1914
robots_1_5_2_14.2,1,0.84294,0.477065,1914
robots_1_5_2_21.4,1,0.914571,0.456946,3776
robots_1_5_2_2.4,1,0.914571,0.456946,3776
robots_1_5_2_28.2,1,0.84294,0.477065,1914
robots_1_5_2_31.2,1,0.84294,0.477065,1914
robots_1_5_2_32.8,1,0.955229,0.446246,7500
robots_1_5_2_33.2,1,0.84294,0.477065,1914
robots_1_5_2_3.4,1,0.914571,0.456946,3776
robots_1_5_2_39.4,1,0.914571,0.456946,3776
robots_1_5_2_40.8,1,0.955229,0.446246,7500
robots_1_5_2_45.4,1,0.914571,0.456946,3776
robots_1_5_2_47.2,1,0.84294,0.477065,1914
robots_1_5_2_49.2,1,0.84294,0.477065,1914
robots_1_5_2_54.8,1,0.955229,0.446246,7500
robots_1_5_2_61.8,1,0.955229,0.446246,7500
robots_1_5_2_67.8,1,0.955229,0.446246,7500
robots_1_5_2_75.8,1,0.955229,0.446246,7500
robots_1_5_2_80.4,1,0.914571,0.456946,3776
robots_1_5_2_81.2,1,0.84294,0.477065,1914
robots_1_5_2_82.4,1,0.914571,0.456946,3776
robots_1_5_2_82.8,1,0.955229,0.446246,7500
robots_1_5_2_85.2,1,0.84294,0.477065,1914
robots_1_5_2_85.4,1,0.914571,0.456946,3776
robots_1_5_2_91.8,1,0.955229,0.446246,7500
robots_1_5_2_9.8,1,0.955229,0.446246,7500
robots_1_5_2_99.4,1,0.914571,0.456946,3776
robots_1_5_3_100.2,1,0.842842,0.477051,1914
robots_1_5_3_100.4,1,0.914514,0.456939,3776
robots_1_5_3_100.8,1,0.955198,0.446243,7500
robots_1_5_3_16.4,1,0.914514,0.456939,3776
robots_1_5_3_16.8,1,0.955198,0.446243,7500
robots_1_5_3_20.4,1,0.914514,0.456939,3776
robots_1_5_3_24.4,1,0.914514,0.456939,3776
robots_1_5_3_2.4,1,0.914514,0.456939,3776
robots_1_5_3_25.2,1,0.842842,0.477051,1914
robots_1_5_3_26.2,1,0.842842,0.477051,1914
robots_1_5_3_27.8,1,0.955198,0.446243,7500
robots_1_5_3_30.2,1,0.842842,0.477051,1914
robots_1_5_3_39.8,1,0.955198,0.446243,7500
robots_1_5_3_44.4,1,0.914514,0.456939,3776
robots_1_5_3_44.8,1,0.955198,0.446243,7500
robots_1_5_3_51.2,1,0.842842,0.477051,1914
robots_1_5_3_52.2,1,0.842842,0.477051,1914
robots_1_5_3_52.4,1,0.914514,0.456939,3776
robots_1_5_3_55.8,1,0.955198,0.446243,7500
robots_1_5_3_57.4,1,0.914514,0.456939,3776
robots_1_5_3_62.2,1,0.842842,0.477051,1914
robots_1_5_3_64.8,1,0.955198,0.446243,7500
robots_1_5_3_66.4,1,0.914514,0.456939,3776
robots_1_5_3_70.8,1,0.955198,0.446243,7500
robots_1_5_3_7.2,1,0.842842,0.477051,1914
robots_1_5_3_78.4,1,0.914514,0.456939,3776
robots_1_5_3_80.2,1,0.842842,0.477051,1914
robots_1_5_3_8.8,1,0.955198,0.446243,7500
robots_1_5_3_90.8,1,0.955198,0.446243,7500
robots_1_5_3_91.2,1,0.842842,0.477051,1914
robots_1_5_4_100.2,1,0.842745,0.477038,1914
robots_1_5_4_100.4,1,0.914456,0.456933,3776
robots_1_5_4_100.8,1,0.955167,0.44624,7500
robots_1_5_4_17.8,1,0.955167,0.44624,7500
robots_1_5_4_1.8,1,0.955167,0.44624,7500
robots_1_5_4_22.2,1,0.842745,0.477038,1914
robots_1_5_4_24.8,1,0.955167,0.44624,7500
robots_1_5_4_2.4,1,0.914456,0.456933,3776
robots_1_5_4_30.4,1,0.914456,0.456933,3776
robots_1_5_4_31.4,1,0.914456,0.456933,3776
robots_1_5_4_32.2,1,0.842745,0.477038,1914
robots_1_5_4_44.2,1,0.842745,0.477038,1914
robots_1_5_4_46.4,1,0.914456,0.456933,3776
robots_1_5_4_46.8,1,0.955167,0.44624,7500
robots_1_5_4_50.4,1,0.914456,0.456933,3776
robots_1_5_4_51.4,1,0.914456,0.456933,3776
robots_1_5_4_52.2,1,0.842745,0.477038,1914
robots_1_5_4_56.8,1,0.955167,0.44624,7500
robots_1_5_4_59.2,1,0.842745,0.477038,1914
robots_1_5_4_71.2,1,0.842745,0.477038,1914
robots_1_5_4_73.2,1,0.842745,0.477038,1914
robots_1_5_4_75.2,1,0.842745,0.477038,1914
robots_1_5_4_75.8,1,0.955167,0.44624,7500
robots_1_5_4_81.2,1,0.842745,0.477038,1914
robots_1_5_4_87.4,1,0.914456,0.456933,3776
robots_1_5_4_91.4,1,0.914456,0.456933,3776
robots_1_5_4_91.8,1,0.955167,0.44624,7500
robots_1_5_4_96.8,1,0.955167,0.44624,7500
robots_1_5_4_98.4,1,0.914456,0.456933,3776
robots_1_5_4_99.8,1,0.955167,0.44624,7500
robots_1_5_5_100.2,1,0.842647,0.477025,1914
robots_1_5_5_100.4,1,0.914399,0.456926,3776
robots_1_5_5_100.8,1,0.955135,0.446236,7500
robots_1_5_5_10.8,1,0.955135,0.446236,7500
robots_1_5_5_12.4,1,0.914399,0.456926,3776
robots_1_5_5_12.8,1,0.955135,0.446236,7500
robots_1_5_5_14.8,1,0.955135,0.446236,7500
robots_1_5_5_15.2,1,0.842647,0.477025,1914
robots_1_5_5_24.2,1,0.842647,0.477025,1914
robots_1_5_5_26.4,1,0.914399,0.456926,3776
robots_1_5_5_30.4,1,0.914399,0.456926,3776
robots_1_5_5_31.2,1,0.842647,0.477025,1914
robots_1_5_5_33.8,1,0.955135,0.446236,7500
robots_1_5_5_34.4,1,0.914399,0.456926,3776
robots_1_5_5_38.2,1,0.842647,0.477025,1914
robots_1_5_5_45.4,1,0.914399,0.456926,3776
robots_1_5_5_50.8,1,0.955135,0.446236,7500
robots_1_5_5_56.2,1,0.842647,0.477025,1914
robots_1_5_5_5.8,1,0.955135,0.446236,7500
robots_1_5_5_61.2,1,0.842647,0.477025,1914
robots_1_5_5_62.2,1,0.842647,0.477025,1914
robots_1_5_5_66.4,1,0.914399,0.456926,3776
robots_1_5_5_66.8,1,0.955135,0.446236,7500
robots_1_5_5_75.2,1,0.842647,0.477025,1914
robots_1_5_5_8.4,1,0.914399,0.456926,3776
robots_1_5_5_87.4,1,0.914399,0.456926,3776
robots_1_5_5_93.4,1,0.914399,0.456926,3776
robots_1_5_5_95.8,1,0.955135,0.446236,7500
robots_1_5_5_97.2,1,0.842647,0.477025,1914
robots_1_5_5_99.8,1,0.955135,0.446236,7500
s1196_d3_u-shuffled,1,0.286281,0.486507,2296
s1269_d3_s-shuffled,1,0.293148,0.496462,2481.5
s27_d5_u-shuffled,1,0.303347,0.492283,86
s298_d11_s-shuffled,1,0.276955,0.487995,2400
s298_d2_s-shuffled,1,0.264908,0.4933,298.5
s298_d5_s-shuffled,1,0.274607,0.489011,999
s298_d9_s-shuffled,1,0.276552,0.488169,1933
s3330_d10_u-shuffled,1,0.276658,0.49483,28844
s3330_d4_s-shuffled,1,0.271623,0.49627,10244
s386_d12_u-shuffled,1,0.282015,0.49473,3663
s499_d15_s-shuffled,1,0.283238,0.473502,4595.5
s499_d4_s-shuffled,1,0.280465,0.472942,1053.5
s510_d12_s-shuffled,1,0.295664,0.485533,4696
s510_d31_s-shuffled,1,0.295867,0.485345,12609.5
s510_d4_s-shuffled,1,0.294861,0.486277,1364
s713_d3_s-shuffled,1,0.257507,0.497191,1549
s713_d5_s-shuffled,1,0.26419,0.495887,2886
s820_d6_s-shuffled,1,0.278082,0.480382,3301.5
s820_d7_s-shuffled,1,0.278338,0.480286,3932.5
S-adeu-0,1,0.243196,0.629541,2611
S-adeu-1,1,0.246007,0.628269,2611
S-adeu-2,1,0.243196,0.629541,2611
S-adeu-3,1,0.246007,0.628269,2611
S-adeu-4,1,0.244126,0.629121,2611
S-adeu-5,1,0.244126,0.629121,2611
S-adeu-6,1,0.243196,0.629541,2611
S-adeu-7,1,0.246007,0.628269,2611
S-adeu-8,1,0.245063,0.628697,2611
S-adeu-9,1,0.246007,0.628269,2611
S-edau-0,1,0.243196,0.629541,2611
S-edau-1,1,0.246007,0.628269,2611
S-edau-2,1,0.243196,0.629541,2611
S-edau-3,1,0.246007,0.628269,2611
S-edau-4,1,0.244126,0.629121,2611
S-edau-5,1,0.244126,0.629121,2611
S-edau-6,1,0.243196,0.629541,2611
S-edau-7,1,0.246007,0.628269,2611
S-edau-8,1,0.245063,0.628697,2611
S-edau-9,1,0.246007,0.628269,2611
sortnetsort10.AE.stepl.005,1,0.171579,0.555247,4176
sortnetsort10.AE.stepl.012,1,0.171677,0.555198,9993
sortnetsort10.v.stepl.006,1,0.202758,0.627085,872
sortnetsort10.v.stepl.007,1,0.202774,0.627129,1017
sortnetsort10.v.stepl.012-shuffled,1,0.202813,0.627239,1742
sortnetsort5.AE.stepl.003,1,0.220339,0.564408,494
sortnetsort5.AE.stepl.005,1,0.22042,0.564321,816
sortnetsort5.AE.stepl.006,1,0.220441,0.564299,977
sortnetsort5.AE.stepl.007,1,0.220456,0.564283,1138
sortnetsort5.v.stepl.007-shuffled,1,0.244765,0.613015,212
sortnetsort6.AE.stepl.003,1,0.201654,0.56104,772
sortnetsort6.AE.stepl.006,1,0.201788,0.560938,1531
sortnetsort6.v.stepl.003-shuffled,1,0.230022,0.617354,140
sortnetsort7.AE.stepl.003,1,0.189868,0.558848,1113
sortnetsort7.AE.stepl.005,1,0.189984,0.558774,1845
sortnetsort7.AE.stepl.006,1,0.190013,0.558755,2211
sortnetsort7.AE.stepl.009,1,0.190062,0.558724,3309
sortnetsort7.v.stepl.004-shuffled,1,0.220011,0.621188,264
sortnetsort8.AE.stepl.005,1,0.181906,0.557244,2517
sortnetsort8.AE.stepl.007,1,0.181957,0.557215,3517
sortnetsort8.AE.stepl.009,1,0.181985,0.557199,4517
sortnetsort8.v.stepl.008-shuffled,1,0.212753,0.623989,710
sortnetsort9.AE.stepl.004,1,0.175991,0.556137,2639
sortnetsort9.AE.stepl.005,1,0.176034,0.556114,3294
sortnetsort9.AE.stepl.012,1,0.176136,0.556061,7879
sortnetsort9.v.stepl.006,1,0.207141,0.625687,692
sortnetsort9.v.stepl.012-shuffled,1,0.207198,0.625868,1382
ssa7552-159-00-shuffled,1,0.048866,0.666608,3557.5
ssa7552-159-50-shuffled,1,0.057282,0.579085,2880.5
ssa7552-159-90-shuffled,1,0.066478,0.580289,2331.5
ssa7552-160-50-shuffled,1,0.055914,0.579029,2951.5
stmt1_145_146,1,0.294355,0.509306,90
stmt11_643_645,1,0.237844,0.543226,536
stmt1_20_21,1,0.327957,0.519101,67
stmt124_966_965,1,0.238528,0.545926,640
stmt1_30_31,1,0.357143,0.51073,36
stmt137_903_911,1,0.239204,0.545778,657
stmt1_392_393,1,0.248734,0.537753,464
stmt16_0_1,1,0.238281,0.54616,123
stmt1_629_630,1,0.234643,0.546038,1317
stmt16_47_48,1,0.221758,0.551146,1873
stmt16_818_819,1,0.219512,0.547952,382
stmt17_143_144,1,0.25183,0.537102,184
stmt17_18_19,1,0.256822,0.543004,161
stmt17_63_70,1,0.237013,0.554563,6450
stmt17_63_78,1,0.236143,0.554767,7262
stmt17_82_94,1,0.233907,0.555288,11061
stmt1_787_788,1,0.251028,0.54296,1678
stmt17_99_98,1,0.227767,0.549843,2084
stmt1_811_812,1,0.209091,0.547647,256
stmt18_258_260,1,0.265052,0.538873,460
stmt19_125_302,1,0.280858,0.570362,3161
stmt19_133_257,1,0.286261,0.567541,2795
stmt19_137_313,1,0.280639,0.570025,3174
stmt19_142_261,1,0.282256,0.568293,2818
stmt19_177_302,1,0.280587,0.570139,3440
stmt1_919_920,1,0.237296,0.546384,623
stmt19_214_309,1,0.279854,0.570468,3608
stmt19_217_250,1,0.284545,0.568153,3235
stmt19_2_180,1,0.287852,0.569438,1415
stmt19_261_266,1,0.284808,0.567139,3878
stmt19_2_83,1,0.291124,0.570807,913
stmt19_313_318,1,0.277415,0.570964,4640
stmt19_313_412,1,0.275007,0.572518,5207
stmt19_3_177,1,0.286,0.570863,1563
stmt19_3_309,1,0.280055,0.570766,2634
stmt19_3_78,1,0.287944,0.572724,1061
stmt19_3_83,1,0.287785,0.57249,1063
stmt19_66_318,1,0.275852,0.572427,2921
stmt19_66_90,1,0.279905,0.57365,1339
stmt19_67_83,1,0.277705,0.574024,1094
stmt19_79_87,1,0.234455,0.555161,9814
stmt19_83_302,1,0.280296,0.570611,2890
stmt19_83_90,1,0.279656,0.573292,1344
stmt19_90_133,1,0.280203,0.572319,1590
stmt21_127_258,1,0.286336,0.567614,2792
stmt21_134_418,1,0.270206,0.575157,3795
stmt21_143_258,1,0.282323,0.568436,2813
stmt21_252_310,1,0.284022,0.568156,4202
stmt21_267_310,1,0.280815,0.569319,4245
stmt21_310_360,1,0.277344,0.571422,4973
stmt21_4_5,1,0.295656,0.571596,676
stmt21_70_258,1,0.286366,0.567815,2516
stmt21_71_304,1,0.276159,0.571483,2662
stmt21_71_70,1,0.277996,0.574461,1089
stmt21_79_314,1,0.280225,0.570484,2896
stmt21_79_91,1,0.279767,0.573482,1342
stmt22_179_182,1,0.284715,0.569708,2374
stmt22_6_80,1,0.291317,0.571072,911
stmt22_92_259,1,0.282147,0.568574,2540
stmt23_66_76,1,0.23655,0.554672,6856
stmt24_148_149,1,0.295567,0.504149,72
stmt24_292_293,1,0.265565,0.538781,473
stmt24_765_766,1,0.238819,0.54547,658
stmt24_7_8,1,0.297297,0.5,12
stmt25_52_53,1,0.221251,0.551175,1779
stmt25_597_598,1,0.252577,0.541221,850
stmt2_649_723,1,0.238758,0.543604,512
stmt2_649_776,1,0.230736,0.545724,599
stmt27_149_224,1,0.284034,0.570051,2403
stmt27_296_297,1,0.266049,0.538694,491
stmt27_93_98,1,0.227023,0.549927,1959
stmt28_68_81,1,0.23546,0.554926,8103
stmt29_21_275,1,0.284816,0.567931,2577
stmt2_976_999,1,0.236701,0.552552,10161
stmt31_100_276,1,0.284494,0.567847,2848
stmt31_22_23,1,0.294118,0.570423,811
stmt32_122_129,1,0.297468,0.495979,59
stmt32_153_277,1,0.284398,0.567767,3125
stmt32_228_277,1,0.282569,0.568839,3451
stmt3_639_640,1,0.237991,0.539854,392
stmt37_941_942,1,0.233213,0.549145,1789
stmt38_943_942,1,0.232862,0.549332,1766
stmt39_34_107,1,0.2893,0.570948,1119
stmt3_969_973,1,0.225888,0.543164,324
stmt41_235_286,1,0.281347,0.569733,3529
stmt41_262_275,1,0.244481,0.546367,941
stmt41_336_385,1,0.274905,0.57264,5308
stmt41_36_37,1,0.291354,0.572174,871
stmt44_107_108,1,0.31,0.480851,39
stmt44_107_113,1,0.302326,0.490132,48
stmt44_252_301,1,0.264843,0.539194,449
stmt44_40_162,1,0.287336,0.570533,1421
stmt44_40_41,1,0.290123,0.57247,921
stmt44_554_604,1,0.251345,0.541594,808
stmt46_163_289,1,0.282206,0.569253,3262
stmt47_239_290,1,0.280688,0.570114,3592
stmt50_167_293,1,0.28143,0.569873,3311
stmt52_117_295,1,0.281454,0.570045,3034
stmt52_295_394,1,0.275966,0.572349,5047
stmt52_54_55,1,0.288928,0.573444,958
stmt53_208_245,1,0.281635,0.571693,2715
stmt5_731_730,1,0.236668,0.546094,626
stmt6_13_14,1,0.381579,0.497268,29
stmt70_191_213,1,0.26571,0.539961,437
stmt70_495_501,1,0.251634,0.542027,796
stmt72_696_721,1,0.238425,0.546146,637
stmt7_33_34,1,0.283615,0.55988,876
stmt82_224_225,1,0.266284,0.539223,472
stmt85_64_122,1,0.287737,0.571541,1309
stmt86_889_890,1,0.232265,0.547394,742
stmt9_350_351,1,0.242739,0.540172,415
stmt9_445_446,1,0.262386,0.534422,604
szymanski-10-s-shuffled,1,0.599054,0.533411,7529.5
szymanski-24-s-shuffled,1,0.608318,0.531156,128279.5
T-adeu-0,1,0.216191,0.627156,2315
T-adeu-1,1,0.218843,0.625757,2315
T-adeu-2,1,0.216191,0.627156,2315
T-adeu-3,1,0.218843,0.625757,2315
T-adeu-4,1,0.217068,0.626694,2315
T-adeu-5,1,0.217068,0.626694,2315
T-adeu-6,1,0.216191,0.627156,2315
T-adeu-7,1,0.218843,0.625757,2315
T-adeu-8,1,0.217952,0.626228,2315
T-adeu-9,1,0.218843,0.625757,2315
T-edau-0,1,0.216191,0.627156,2315
T-edau-1,1,0.218843,0.625757,2315
T-edau-2,1,0.216191,0.627156,2315
T-edau-3,1,0.218843,0.625757,2315
T-edau-4,1,0.217068,0.626694,2315
T-edau-5,1,0.217068,0.626694,2315
T-edau-6,1,0.216191,0.627156,2315
T-edau-7,1,0.218843,0.625757,2315
T-edau-8,1,0.217952,0.626228,2315
T-edau-9,1,0.218843,0.625757,2315
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.253118,0.527428,505
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.244486,0.526379,92.083333
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.251615,0.527403,555
test1_quant2,1,0.628378,0.535206,343.5
test1_quant3,1,0.647368,0.533191,441
test1_quant_squaring2,1,0.628378,0.535206,343.5
test1_quant_squaring3,1,0.659483,0.53192,346
test3_quant2-shuffled,1,0.581649,0.540084,112
test3_quant4,1,0.621885,0.535759,162
test3_quant_squaring4,1,0.643392,0.533501,101
test4_quant2,1,0.544931,0.544384,151
test4_quant4,1,0.592193,0.539103,211
test4_quant_squaring2,1,0.544931,0.544384,151
test4_quant_squaring4,1,0.618831,0.53621,129.5
test5_quant5-shuffled,1,0.701382,0.527351,168
test5_quant_squaring5-shuffled,1,0.705631,0.527009,93.6
texas.ifetch1^4.E-f4-shuffled,1,0.333295,0.5714,1473
texas.ifetch1^9.E-f4-shuffled,1,0.333293,0.571399,1417.5
TOILET10.1.iv.20-shuffled,1,0.20262,0.687381,425
TOILET16.1.iv.32-shuffled,1,0.171138,0.73164,1064
TOILET7.1.iv.13-shuffled,1,0.226023,0.668761,198
TOILET7.1.iv.14-shuffled,1,0.224502,0.668876,213.5
toilet_a_02_01.2-shuffled,1,0.307692,0.604651,8
toilet_a_02_10.2-shuffled,1,0.073529,0.817768,44
toilet_a_04_10.2-shuffled,1,0.098434,0.8,68
toilet_a_06_01.4-shuffled,1,0.647149,0.530322,40
toilet_a_06_10.2-shuffled,1,0.237819,0.689793,92
toilet_a_08_01.4-shuffled,1,0.862083,0.508023,52
toilet_a_08_10.2-shuffled,1,0.52187,0.568655,116
