@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC

@DATA
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,0.7863,1.3919,0.7996,0.4571,0.7857,0.1648,1.4187,1.2632,2.6456,0.2469,0.189,2.9669,0.6521,0.093,0.1904,0.0718,5.4255,6,4,0.1466,0.7828,0.0232,2.9187,2.1268,0.6706,0.4097,0.3688,0.1312,0.0085,1.02,0.9818,0.9335,2.4529,1,0.8617,0.5079,33582,2.5241,0.0231,160817,0.0286,21.4444,6392.5,0.0089,21.3417,6451,9.4118,0.2814,6326.5,3.0185,0.0002,0.0002,0.0001,114078,5299.17,0.0011,0.0363,0.262,1.6154,5988.81,6413,31.6558,0,35.4358
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,0.8022,0.5946,0.3082,0.3661,0.9742,0.2231,0.6726,0.2647,1.8428,0.4287,0.0316,1.1258,0.0277,0.0545,0.0634,0.0571,19.8929,20,18,0.0822,0.1515,0.0004,0.1708,1.6687,0.1763,0.3263,0.519,0.0634,0.0396,0.3449,1,0.1957,1.8886,1,0.195,0.1452,280972,1.0399,0.0035,926808,0.0402,0,27926,0.0013,0,27926,0,0.1452,0,0.9825,0,0,0,698777,0,0,0.001,0.0145,0,27926,0,0,0,0
SAT_RACE2008/mizh-sha0-36-1.cnf,1,1.4379,0.4338,0.529,0.2106,0.5281,0.1709,1.0355,0.9172,0.5122,0.4093,0.0383,2.5579,0.0805,0.0308,0.0447,0.0262,13.4298,14,13,0.0189,0.0043,0.0002,0.1863,0.5196,0.0751,0.7493,1.9039,0.0416,0.0007,0.7275,0.3333,0.3643,0.5013,0.6771,0.0607,0.0001,50073,0.823,0.0005,210221,0.0222,6.7829,3946,0.0002,5.84,4008,4.4786,0,3915,2.3048,0.0002,0.0002,0.0001,120173,3918.33,0.0001,0.0002,0.0349,0.1558,3959.47,3915,7.0751,3914,7.2944
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,1.0195,0.6408,0.5668,0.275,0.6767,0.1979,1.2407,1.0487,1.6616,0.3613,0.0757,2.7394,0.1594,0.0475,0.1125,0.0287,10.6783,12,9,0.0605,0.1435,0.0004,0.257,2.6315,0.2064,0.3634,0.9054,0.0573,0.0114,0.9313,0.6842,0.4741,2.7306,0.9425,0.3326,0.0489,68779,1.9089,0.0148,234693,0.0233,10.5509,7119,0.0145,10.5509,7138,10.5509,0.0051,7081,2.2667,0.0001,0.0001,0.0001,172139,7081,0.0001,0.0147,0.0393,0,7119.38,7081,10.5509,7081,10.5509
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,1.6566,1.1056,0.6369,0.4371,0.6764,0.1596,1.7269,1.4869,0.8418,0.3177,0.1525,3.358,0.5198,0.0507,0.1313,0.0198,69.1094,90,47,0.1581,0.5772,0.0006,0.5484,0.7714,0.5461,0.569,0.5211,0.0885,0.0008,1.2405,0.9024,0.8741,0.8482,0.9996,0.8126,0.3081,73525,3.1708,0.0012,272059,0.0078,9.5938,8188,0.0005,7.3831,8239,4.5229,0.1133,8178,2.8264,0.0001,0.0001,0.0001,173391,5467.33,0.0001,0.001,0.0662,1.1766,8190.38,8178,10.7305,0,10.6738
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,4.9632,0.7273,0.4765,0.4612,0.4728,0.1317,1.8223,1.6729,1.3293,0.3733,0.1535,3.1213,0.1395,0.076,0.1478,0.0692,7.4933,9,6,0.1817,0.6214,0.0017,0.4,1.2498,0.569,1.3229,0.4482,0.1189,0.0002,0.8958,0.9699,0.8552,1.6168,1,0.748,0.4481,122550,2.8961,0.0039,362566,0.0193,10.5878,5531,0.0016,10.0815,5594,7.3067,0.106,5561.5,2.7113,0.0002,0.0002,0.0001,156080,5570,0.0002,0.0028,0.0368,0.6603,5532.08,5571,11.3362,5443,11.5937
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,2.0235,1.0129,0.7313,0.1896,0.9049,0.1589,1.3441,1.0214,0.6067,0.3592,0.1566,2.8992,0.5547,0.0149,0.032,0.0127,14.3333,15,14,0.2435,0.6233,0.0002,0.4178,0.578,0.5224,1.2975,0.591,0.0254,0,0.8839,0.8333,0.8583,0.5789,0.99,0.8045,0.213,208271,3.1284,0.0001,995953,0.0017,3.6547,23437.5,0.0001,3.6547,23391,3.6547,0.05,0,2.5665,0,0,0,433497,0,0,0.0001,0.1094,0,23437.5,0,3.6547,0,3.6547
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0.8373,0.8011,0.4947,0.2787,0.8666,0.243,1.1679,0.9636,0.9161,0.3653,0.0676,1.5153,0.316,0.0347,0.0466,0.0255,15.6037,17,14,0.0877,0.0917,0.0078,0.3086,0.9752,0.1355,0.3345,0.7626,0.0466,0.0117,0.6771,0.6,0.3212,1.0609,0.7477,0.1392,0.0717,8527,1.47,0.0072,25484,0.021,315.7998,937.5,0.0034,315.7998,964,315.7998,0.0567,941,1.3071,0.0006,0.0006,0.0004,19097,939,0.0004,0.0054,0.0994,0.2263,938.159,964,315.7998,910,315.7998
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,2.7128,0.7369,0.4981,0.4208,0.7464,0.1826,1.6108,1.4909,1.8004,0.4802,0.1834,2.4201,0.2964,0.0535,0.1154,0.0321,6.7339,7,6,0.149,0.3135,0.0026,0.7664,1.9878,0.325,1.0278,0.7168,0.0897,0.0199,0.8258,0.8824,0.548,1.3596,1,0.4877,0.1276,92464,2.3172,0.0026,276623,0.023,6.843,6320,0.0011,5.7553,6396,4.7006,0.0213,6217,2.0606,0.0001,0.0001,0.0001,136416,4163.33,0.0001,0.0029,0.185,0.996,5763.82,6217,9.6839,0,10.2761
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,0.505,0.4923,0.8986,0.4873,0.8995,0.0455,1.0811,0.7602,2.1049,0.783,0.2784,4.5317,0.8739,0.0307,0.1145,0.0003,4.0225,5,3,0.3729,0.9181,0.014,1.7932,1.4503,0.7907,0.0538,0.3555,0.0143,0,2.3106,0.9149,0.9805,1.618,1,0.9616,0.8003,10026,3.9569,0.02,154409,0,32.1761,2707,0.0045,30.7571,2735,30.5696,0.245,2705.5,4.3078,0.0005,0.0005,0.0003,146522,2427.9,0.0008,0.0145,0.2536,2.1309,2557.84,2731,33.7664,0,45.9007
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,0.9577,0.9273,0.712,0.0936,0.8599,0.1556,1.4317,1.0843,0.712,0.4109,0.1476,2.9482,0.5619,0.0192,0.0527,0.0055,18,18,18,0.2289,0.7311,0.0001,0.4479,0.6365,0.5423,0.5376,0.6282,0.0349,0,1.1222,0.7895,0.8905,0.8445,0.9739,0.846,0.1899,199290,2.8841,0.0001,1005792,0.0021,10.1818,18800.5,0.0001,6.6667,0,0,0.0369,0,2.6319,0,0,0,654137,0,0,0.0001,0.2572,0,18800.5,0,14.25,0,26.4876
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,1.497,0.5617,0.5969,0.2819,0.6015,0.1926,1.1752,1.0681,0.8314,0.3579,0.0635,2.0594,0.1585,0.0417,0.084,0.0261,7.6884,9,6,0.0434,0.1445,0.0009,0.2292,1.6177,0.2123,0.5434,0.7757,0.047,0.0219,0.8765,0.8182,0.4143,1.2663,0.9769,0.3664,0.066,33894,1.3678,0.0114,108759,0.0238,19.3227,2587,0.0066,14.9973,2608,14.9973,0.0378,2601.5,1.7293,0.0002,0.0002,0.0001,70467,2586.88,0.0001,0.0103,0.1417,0.3086,2477.17,2614,30.8252,2512,34.1021
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,1.0566,0.9923,0.7386,0.1412,0.8731,0.1766,1.3819,1.0302,0.5059,0.3891,0.1632,2.5571,0.5992,0.0163,0.0319,0.0159,15.5238,16,15,0.2639,0.7418,0.0001,0.4833,0.4896,0.5672,0.6855,0.5605,0.0272,0,0.8601,0.8,0.8793,0.5021,0.9366,0.8341,0.2339,218494,2.8798,0.0001,1013700,0.0041,13.1048,37717,0,13.1048,37717,13.1048,0.0783,0,2.3296,0,0,0,601416,0,0,0.0001,0.2348,0,37717,0,13.1048,0,13.1048
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0.1,1.0441,0.6143,0.2269,0.8258,0.1653,1.2617,0.4937,0,0.4517,0,0,0.8258,0.2074,0.2164,0.2069,3,3,3,0,0.8199,0.0833,1.002,0.1844,0.8191,0.0165,0.0129,0.2162,0.1983,0.0412,0,0.8301,0.3742,0.8306,0.8301,0.8082,264,0,0.0152,1476,0.1985,29.4306,95,0.0076,28.2622,105,28.2622,0.8078,95,2.0668,0.0152,0.0152,0.0083,1452,94.8488,0.032,0.0434,0.7815,1.2032,94.769,105,30.4915,85,30.9857
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0.8797,0.9044,0.6924,0.0818,0.8696,0.1437,1.4213,1.1035,0.7413,0.4038,0.1492,3.1284,0.5147,0.0165,0.0406,0.0122,19,19,19,0.227,0.7756,0.0001,0.4389,0.649,0.6313,0.4458,0.5061,0.0277,0,0.9534,0.84,0.9647,0.8533,1,0.8763,0.3367,259234,2.9565,0.0001,1387934,0.0016,7.2,51011,0,0,51011,0,0.0915,0,2.7349,0,0,0,959954,0,0,0.0001,0.1336,0,51011,0,25.186,0,16.0965
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.1995,0.2473,0.9517,0.5,0.0947,0.0187,0.3488,2.3583,3.9475,0.934,0.2174,1.6859,0.0489,0.1192,0.2738,0.0767,5.4074,6,5,0.375,0.9426,0.0082,0.5649,1.2183,0.8881,0.0417,0.1607,0.1747,0.0145,0.9717,0.9977,0.9916,4.443,1,0.9766,0.844,10420,1.2897,0.0199,484053,0.0334,19.4513,0,0.0198,19.4513,0,19.4513,0.7502,0,1.682,0.001,0.001,0.0002,464656,0,0.0001,0.001,0.2508,0,0,0,23.704,0,21.5777
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,2.4669,1.042,0.7449,0.2021,0.9247,0.1587,1.3132,0.9804,0.5463,0.3499,0.1606,2.8343,0.5664,0.0137,0.0304,0.0116,15.2222,16,15,0.2415,0.6219,0.0001,0.3881,0.5453,0.5108,1.5663,0.608,0.0237,0,0.9251,0.8095,0.8522,0.4992,0.9765,0.7929,0.191,293864,3.1,0.0001,1370917,0.0002,2.9091,14159.5,0.0001,2.9091,0,2.9091,0.0344,0,2.5859,0,0,0,534198,0,0,0.0001,0.1648,0,14159.5,0,2.9091,0,2.9091
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0.9256,0.7506,0.5384,0.3182,0.7765,0.216,1.2663,1.0411,1.1751,0.3507,0.0893,2.4922,0.1823,0.0552,0.1162,0.0417,11.4177,14,11,0.0764,0.1793,0.0003,0.2564,1.1866,0.2418,0.4018,0.7759,0.0635,0.0208,0.8133,0.8788,0.4822,1.4876,0.9649,0.3896,0.0869,96526,2.1353,0.0056,325263,0.0266,13.4373,10359,0.0035,12.6487,10391,12.6487,0.0433,10498,2.267,0.0001,0.0001,0,232037,10498,0,0.0029,0.0173,0,10345,10498,14.5316,10498,14.182
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,5.4037,0.7365,0.4802,0.4672,0.4527,0.1285,1.8388,1.6877,1.324,0.3681,0.1562,3.0601,0.1361,0.075,0.1485,0.0689,7.4714,9,6,0.19,0.6469,0.0009,0.3899,1.2382,0.5887,1.4366,0.4374,0.117,0.0003,0.8986,0.9437,0.8704,1.6396,1,0.768,0.4893,137935,2.8597,0.0023,408424,0.0168,10.6875,5888.5,0.0011,10,5932,8.5102,0.1117,5836.5,2.6551,0.0002,0.0002,0.0001,167619,4407.25,0.0001,0.0024,0.0369,0.9018,5386.25,5884,11.4475,0,12.1272
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,0.2445,0.5055,0.9282,0.5,0.9298,0.0442,1.0097,0.6196,5.4196,0.779,0.2958,4.169,0.9026,0.039,0.1494,0,4,4,4,0.4122,1,0.0008,2.0903,2.9422,0.9419,0.0235,0.1881,0.0309,0,2.2627,0.9698,1,4.3071,1,1,0.9747,245646,3.7165,0.003,4568332,0,0,0,0.0014,0,0,0,0.8871,0,3.9611,0,0,0,4463267,0,0,0.0032,0.1526,0,0,0,0,0,0
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428,0.17,1.0062,0.9027,0.6042,0.4053,0.0385,2.37,0.0723,0.0312,0.0486,0.0291,12.8214,14,12,0.0207,0.0106,0.0002,0.1825,0.4859,0.0824,0.7771,1.7399,0.0407,0.0001,0.5797,0.3333,0.3672,0.5864,0.6755,0.0886,0.0001,65604,0.9795,0.0005,273506,0.0231,6.1436,5147,0.0002,5.4741,5211,4.9052,0,5156.5,2.0686,0.0001,0.0001,0.0001,153907,5156.5,0,0.0002,0.0362,0.1058,4648.4,5131,7.1458,5131,7.3078
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,4.8499,0.7985,0.5484,1,0.697,0.2017,1.6778,1.496,0.8363,0.4569,0.156,3.1391,0.3102,0.0612,0.1416,0.0418,10.6159,12,8,0.1871,0.4213,0.0026,0.4278,0.7689,0.4248,2.4048,0.5749,0.0819,0.0026,1.1616,1,0.7506,0.8092,1,0.6103,0.2144,59265,3.3025,0.005,170983,0.0149,13.2039,2670,0.0024,13.2039,2714,13.2039,0.0927,2664.5,2.5421,0.0003,0.0003,0.0002,50218,2533.75,0.0003,0.0035,0.1393,2.5879,2630.41,2712,13.2039,2570,13.2039
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,1.4339,0.434,0.529,0.2106,0.5286,0.171,1.0358,0.9173,0.5122,0.4093,0.0382,2.5571,0.0806,0.0308,0.0447,0.0262,13.2568,14,13,0.0189,0.0044,0.0002,0.1863,0.5196,0.0751,0.747,1.9019,0.0417,0.0007,0.7284,0.2727,0.3646,0.5013,0.6533,0.0606,0.0001,50073,0.8222,0.0005,210235,0.0222,7.0551,3934.5,0.0002,6.1803,3979,5.4483,0,3924,2.3062,0.0002,0.0002,0.0001,120343,3929,0.0001,0.0002,0.0352,0.1269,3934,3924,7.9784,3902,8.1983
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,5.094,0.6954,0.454,0.4459,0.4697,0.1292,1.7689,1.6189,2.0604,0.3782,0.1473,2.877,0.121,0.0787,0.1462,0.0747,7.2857,8,7,0.1692,0.6287,0.001,0.3789,1.8014,0.5805,1.3411,0.4141,0.1224,0.0009,0.7651,0.9701,0.856,2.4172,1,0.7378,0.4563,252516,2.7665,0.0128,750877,0.0247,9.9241,11109,0.0065,8.7805,11478,8.3694,0.1751,5655.5,2.5195,0.0001,0.0001,0,320735,5655.5,0.0001,0.0073,0.0194,1.1905,9060.8,0,11.0382,0,10.9769
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,5.0535,0.7173,0.4731,0.4628,0.4602,0.1295,1.7932,1.6396,1.548,0.3744,0.1496,2.9175,0.1344,0.0744,0.1496,0.0705,7.5833,9,7,0.1729,0.6495,0.0009,0.3873,1.4393,0.5996,1.3278,0.4125,0.1174,0.0004,0.8306,0.9732,0.8688,1.923,1,0.7691,0.5015,237485,2.7152,0.0031,705220,0.0214,10.5034,10675,0.0014,10.2857,10690,6.2692,0.1582,5282.5,2.5433,0.0001,0.0001,0.0001,302951,5282.5,0.0001,0.002,0.0255,1.3282,10676.8,0,12.6182,0,13.2195
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,2.1698,1.0446,0.7593,0.2036,0.8903,0.181,1.378,1.0095,0.4221,0.3736,0.1557,2.7034,0.6253,0.0156,0.0323,0.0138,13.4396,14,13,0.2507,0.6652,0.0003,0.4499,0.4366,0.5442,1.5673,0.5521,0.0261,0,0.8575,0.75,0.8592,0.4414,0.9902,0.8049,0.2535,109073,3.0659,0.0002,488079,0.0031,3.2097,11517.5,0.0001,3.2097,11563,3.2097,0.0648,5803.5,2.4329,0.0001,0.0001,0.0001,190114,5803.5,0.0001,0.0002,0.2094,1.3999,11514.5,0,3.2097,0,3.2097
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,10.0823,0.5022,0.4298,0.4592,0.4899,0.0774,2.0001,1.819,1.9974,0.6506,0.2553,2.743,0.3719,0.0669,0.1038,0.0902,6.3103,7,6,0.147,0.8199,0.0185,1.1665,1.4871,0.7111,1.5657,0.33,0.1021,0.0003,0.7328,0.9695,0.862,2.0361,1,0.8322,0.6945,153834,1.9719,0.0039,459965,0.0093,5.0952,5093,0.0014,4.808,5137,4.4595,0.2632,5084,2.2962,0.0003,0.0003,0.0001,179278,4351.29,0.0003,0.0029,0.1304,0.6401,4870.58,5097,17.3579,0,16.8465
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,5.0047,0.6921,0.4409,0.4438,0.4649,0.1318,1.7743,1.6233,2.0191,0.377,0.1496,2.9907,0.1194,0.0798,0.1457,0.0782,7.4568,8,7,0.1717,0.616,0.0013,0.3762,1.7639,0.57,1.3499,0.4093,0.1192,0.0006,0.7502,0.9658,0.8304,2.3911,1,0.7342,0.4498,193845,2.8945,0.0145,575692,0.028,10.1202,8862,0.0073,9.8711,8965,8.7793,0.1922,4480.5,2.512,0.0001,0.0001,0.0001,244981,4480.5,0.0001,0.0084,0.0276,1.0512,8859.71,0,11.1929,0,12.6689
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,2.4155,0.959,0.711,0.2565,0.9389,0.1222,1.2614,0.955,0.6511,0.3621,0.164,3.2991,0.4945,0.0116,0.0348,0.0046,178.7241,180,178,0.2016,0.4122,0.0001,0.3362,0.589,0.4265,1.2404,0.7467,0.0209,0,1.2699,1,0.8405,0.6928,1,0.7388,0.1056,238008,3.2567,0.0001,1278025,0,16.5,24053.5,0.0001,12.9286,24004,7.6,0.0034,0,3.0818,0,0,0,570444,0,0,0.0001,0.1877,0,24053.5,0,34.8824,0,36.7547
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,0.0349,0.7281,0.2613,0.3045,0.6957,0.1578,1.2679,1.0556,5.0083,0.5025,0.0907,1.896,0.2282,0.0507,0.0982,0.0418,8.2442,9,8,0.1709,0.7185,0.0177,1.0239,3.6897,0.6427,0.0165,0.2727,0.058,0.0186,0.7489,0.6667,0.799,4.8421,0.9671,0.7591,0.5764,28902,2.0042,0.0406,179895,0.0292,3.9464,7981,0.0091,3.197,7994,3,0.3624,8095,1.4572,0.0001,0.0001,0.0001,176978,8095,0.0001,0.0104,0.0542,1.1563,6368,8051,5.375,8051,11.388
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,0.6534,0.5745,0.9107,0.1672,0.9107,0.0096,0.7123,0.5084,1.1094,0.4812,0.2902,4.0915,0.0237,0.0043,0.0109,0,3.6477,4,3,0.273,0.4765,0.0313,1.1006,0.9091,0.5245,0.0083,0.5017,0.0004,0,3.3878,0.9118,0.9523,0.8596,0.9758,0.6681,0.41,1584,2.5024,0.015,100116,0,69.4031,358,0.0076,69.4031,373,69.4031,0.1349,369.5,3.8886,0.0045,0.0045,0.0021,99290,342.071,0.002,0.0055,0.5671,0.4552,334.867,379,84.3966,338,98.1087
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,4.9941,0.692,0.4435,0.4444,0.468,0.1323,1.7696,1.6206,2.0163,0.3756,0.1496,2.9961,0.1194,0.0797,0.1457,0.0778,7.2931,8,7,0.1713,0.6142,0.0015,0.3744,1.7597,0.5682,1.3544,0.4113,0.1191,0.0006,0.7515,0.9658,0.8292,2.377,1,0.7335,0.4453,196306,2.8827,0.0142,582994,0.0282,9.7647,9123,0.0071,9.1748,9158,9.019,0.1894,4452.5,2.5155,0.0001,0.0001,0.0001,247614,4452.5,0.0001,0.0083,0.0309,1.0326,9073.25,0,12.1176,0,14.2198
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,5.0305,0.7099,0.4641,0.4633,0.4658,0.1299,1.7837,1.652,1.593,0.3732,0.1537,3.0083,0.1271,0.0782,0.1485,0.0745,7.3542,8,7,0.1754,0.6344,0.0013,0.4007,1.5149,0.5827,1.3238,0.4297,0.1204,0.0005,0.8194,0.9524,0.8626,1.8935,1,0.7569,0.4591,169072,2.8706,0.0077,501421,0.023,10.121,7744,0.0033,9.6677,7809,9.4315,0.1378,7620,2.5919,0.0001,0.0001,0.0001,215779,5118.67,0.0001,0.0056,0.0325,1.4056,6866.44,7620,11.6654,0,11.3302
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,1.0198,0.6562,0.5439,0.3051,0.7046,0.21,1.2385,1.0297,1.7504,0.3663,0.0677,2.4639,0.1576,0.0487,0.099,0.0353,10.125,11,10,0.0511,0.1435,0.0001,0.2352,2.1613,0.2099,0.4235,0.8557,0.0589,0.0209,0.8256,0.7143,0.4504,2.3605,0.9948,0.3799,0.0569,233177,1.6587,0.0054,782677,0.0249,6.7647,22834,0.0039,5.625,22834,5.625,0.0159,0,2.1163,0,0,0,549810,0,0,0.0039,0.023,0,22834,0,8.9091,0,10.6098
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,2.6721,1.072,0.764,0.2051,0.9232,0.1693,1.3235,0.964,0.4496,0.3537,0.1591,2.7397,0.6084,0.0138,0.0301,0.0119,14.64,15,14,0.2468,0.6386,0.0002,0.3951,0.4655,0.5253,1.8063,0.5767,0.0236,0,0.9099,0.7647,0.8513,0.4327,0.9483,0.7912,0.2262,226208,3.0789,0.0001,1021181,0.0008,3.5588,20241,0.0001,2.8636,20187,2.8636,0.047,0,2.5018,0,0,0,363891,0,0,0.0001,0.2187,0,20241,0,3.8537,0,3.9729
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0.9581,0.9243,0.7119,0.095,0.8596,0.155,1.4285,1.0802,0.7099,0.4131,0.1493,2.9663,0.5625,0.0199,0.0516,0.0068,21,21,21,0.2325,0.7734,0.0001,0.4568,0.6264,0.5813,0.5318,0.5785,0.0375,0,1.067,0.7895,0.9044,0.8463,1,0.8723,0.2554,199304,2.8898,0.0001,1005834,0.0021,0,37604,0.0001,0,37604,0,0.0516,0,2.6311,0,0,0,656617,0,0,0.0001,0.1931,0,37604,0,53.7582,0,26.8791
