@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE s_first_fail NUMERIC
@ATTRIBUTE s_goal NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gc_inverse NUMERIC
@ATTRIBUTE gc_circuit NUMERIC
@ATTRIBUTE gc_member NUMERIC
@ATTRIBUTE gc_regular NUMERIC
@ATTRIBUTE gc_range NUMERIC
@ATTRIBUTE gc_precede NUMERIC

@DATA
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp24_false.dzn,1,1.275332,0.78411,3.7058,185.064554,2.905753,51,0.520414,45,0.032145,1.875508,7.278826,0.270297,24,6.626136,4.584988,10.71421,10766,0.732728,0.321203,7.8009,0.901377,10.93993,2.598363,3.738283,0.413316,2,651,1.357043,48,0.666667,2.389337,0.269847,5303,2438.077293,1431,1248,9,1738.961004,3.18,651,0.709541,1.301456,0.94,1,1.341475,0.683836,0.262083,0.242263,7.52341,1.703758,1705.870722,2.304584,0.372478,6095,1825,0.471074,94,19965.373144,2729.553488,6822.367202,67.514521,0.18,-0.305588,0,2,5614.148227,694,73,1289,1289,0.001096,0,0.000548,86.529909,651,18.654336,4042,23118,8897,0,105,651,2,2,2,0.5,17,1,2,1,0.45431,1.801034,1136.65,1,0,0,0,4,2072109,0,1,0.151233,0.964361,0.035639,276,0.163836,0,299,1380,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp24_true.dzn,1,1.274854,0.784404,3.718648,192.865454,2.916922,51,0.51672,45,0.02989,1.910997,7.311241,0.254869,25,6.678363,4.66553,11.347081,10982,0.727242,0.320378,7.714618,0.896545,11.001508,2.570073,3.748743,0.398758,2,651,1.339446,50,0.657895,2.440016,0.268915,5723,2247.101386,1539,1348,9,1846.961004,3.36,651,0.706667,1.262536,1.11,1,1.299455,0.687054,0.131536,0.23533,7.135802,1.460105,1830.328323,2.26326,0.36629,6571,1962,0.471492,98,21584.95958,2947.827676,7355.033243,70.667686,0.19,-0.299623,2,2,6062.478113,748,76,1393,1393,0.001019,3,0.00051,91.230104,651,19.339733,3701,23761,8300,2,110,651,2,2,2,0.5,17,2,2,1,0.445904,1.793448,1020.12,1,0,0,0,4,2001476,0,1,0.146789,0.966862,0.033138,288,0.165138,0,324,1488,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp25_false.dzn,1,1.274497,0.784623,3.71512,196.655599,2.914969,53,0.520312,45,0.029851,1.912578,7.301752,0.262292,25,6.669695,4.686519,10.610443,12029,0.728313,0.321115,7.954196,0.897337,11.15388,2.580064,3.805479,0.41077,2,651,1.349672,50,0.666667,2.440891,0.26917,5725,2587.791269,1541,1350,9,1866.985456,3.37,651,0.70991,1.275215,1.12,1,1.312086,0.687373,0.254601,0.238226,7.80597,1.679293,1830.328323,2.272545,0.367865,6575,1964,0.471012,98,21906.221032,2947.827676,7473.960535,70.595723,0.2,-0.299411,0,2,6097.27655,748,76,1393,1393,0.001018,0,0.000509,83.397706,651,17.581858,4048,19779,8817,0,106,651,2,2,2,0.5,13,1,2,1,0.459113,1.935703,761.28,1,0,0,0,4,1493631,0,1,0.14664,0.965607,0.034393,288,0.164969,0,324,1488,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp25_true.dzn,1,1.274047,0.7849,3.727163,204.609795,2.925451,53,0.516805,45,0.027828,1.947455,7.332123,0.24782,26,6.718693,4.76917,11.142493,12253,0.723123,0.320318,7.869608,0.892702,11.212652,2.552946,3.815562,0.396456,2,651,1.332717,52,0.666667,2.490566,0.268301,6161,2371.818872,1653,1454,9,1978.985456,3.58,651,0.707178,1.238114,1.31,1,1.272143,0.690408,0.127762,0.23165,7.412583,1.434857,1958.901131,2.233066,0.362063,7069,2106,0.471382,102,23613.845263,3174.437093,8035.572853,73.754036,0.2,-0.293788,2,2,6565.431591,804,79,1501,1501,0.00095,3,0.000475,87.823635,651,18.205187,3764,21384,8292,2,113,651,2,2,2,0.5,13,2,2,1,0.453932,1.9269,683.942,1,0,0,0,4,1440381,0,1,0.14245,0.967937,0.032063,300,0.166192,0,350,1600,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_38_5.dzn,1,2.142857,0.466667,6.186813,468.874031,2.887179,91,0.000173,544,5.978022,0.225335,2.879121,0.087281,52,67.318681,0.001812,0.214002,47129,1.571187,2.1333,9.016808,0.14431,26.032755,0.299548,9.016614,-52.021942,18.00833,169.666667,0.185336,91,57.555556,0.200356,0.484902,563,7942.338889,91,191,5,820.504268,2.32,518,2.133334,4.620302,0.02,9.004165,1.742076,0.979487,2.303111,0.316725,517.901099,87.278449,236.568522,2.776246,0.154795,589,195,0.656478,89,5076.387207,212.97611,1758.239686,12.625641,0.27,-2.570906,3,509,831.630322,163,9,0,0,0.020513,2,0.015385,0.982813,169.666667,-9.486833,276,1234,738,6,93,509,3,4,0.333333,3,8,2,4,1,0.373984,0,111.887,3,1,0,1,1,21818,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_9.dzn,1,2.142857,0.466667,8.153846,801.349366,3.805128,91,0.000147,544,5.978022,0.10184,1.967033,0.087281,90,88.087912,0.001524,0.20347,43582,1.791511,3.278125,8.903882,0.14431,33.880085,0.258522,8.903718,-52.481371,17.786525,157.333333,0.14431,91,47.9,0.124545,0.367925,742,5470.051587,91,191,2,810.232009,2.33,479,3.278158,0.295806,0.01,8.893262,0.20906,0.979487,1.843682,0.090771,478.923077,60.110457,274.218697,2.322638,0.138611,589,195,0.776813,90,6606.616613,216.967412,1736.225102,14.512821,0.27,-5.075092,3,472,832.076965,194,10,0,0,0.020513,1,0.015385,0.985544,157.333333,-9.486833,18,683,165,7,92,472,3,4,0.333333,3,6,2,4,1,0.109091,0,20.4718,3,1,0,1,1,3992,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_7.dzn,1,2.142857,0.466667,8.153846,794.103052,3.805128,91,0.000067,544,5.978022,0.10184,1.967033,0.087281,90,88.087912,0.00069,0.209931,41220,1.782561,3.278125,8.823367,0.14431,33.573896,0.258522,8.823294,-52.390582,17.637148,150,0.14431,91,45.3,0.133512,0.367925,742,5185.670238,91,191,2,802.916833,2.32,453,3.27814,0.295806,0,8.818574,0.20906,0.979487,1.93447,0.090771,452.967033,56.985387,274.071822,2.555565,0.139719,589,195,0.776765,90,6546.909734,216.967412,1720.542233,14.584615,0.25,-4.734235,3,450,829.524281,194,10,0,0,0.020513,1,0.015385,0.99345,150,-9.486833,13,715,155,7,91,450,3,4,0.333333,3,2,2,4,1,0.083871,0,23.3744,3,1,0,1,1,4558,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/6ShipsMixed.dzn,1,1.158721,0.863021,3.050366,169.774477,2.632529,1449,0.749658,567,0.086534,2.529774,8.487969,0.772503,13,6.387386,8.422869,8.683602,1860019691,-1,0.555568,24.253497,-1,5.025424,2.565731,1.928623,0.612923,1,20000001,1.285116,1,0.012903,3.816994,-1,20410,1660008062.408094,6691,4032,14,10406.772133,10.62,20000001,1.210095,2.824645,8.07,1,3.272385,0.520057,0.525164,0.355358,277988.296368,248095.660201,8523.083498,-1,-1,20331,7753,-1,396,38962.115127,9921.086595,14952.614723,-1,0.43,-1,0,2,15333.695365,-1,391,5705,5711,0,0,-1,-1,-1,-1,7255,5577,14625,-1,62,-1,-1,0,-1,-1,46,1,0,1,0.496068,1.555747,1649.58,-1,0,-1,0,-1,12746297,-1,12,0.234103,0.78344,0.21656,1815,0.217206,6,1684,5242,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp27_false.dzn,1,1.272984,0.785556,3.732092,218.372246,2.931768,57,0.517761,45,0.025945,1.984644,7.343486,0.247759,27,6.749013,5.008644,12.013112,14697,0.720143,0.320883,8.169925,0.889733,11.526997,2.545253,3.921933,0.404413,2,820,1.33509,54,0.666667,2.540907,0.267946,6617,3056.494842,1773,1566,9,2134.738879,3.83,820,0.708623,1.225966,1.55,1,1.257308,0.693841,0.244365,0.230725,8.28934,1.723911,2091.58473,2.212399,0.359387,7589,2257,0.470862,106,26016.43245,3409.382089,8851.803329,76.77891,0.21,-0.288107,0,2,7119.850468,862,82,1613,1613,0.000886,0,0.000443,98.922229,820,19.550647,5622,4239,11406,0,114,820,2,2,2,0.5,1,1,2,1,0.492898,1.869738,105.524,1,0,0,0,4,237957,0,1,0.138237,0.967851,0.032149,312,0.167036,0,377,1716,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp26_true.dzn,1,1.273292,0.785366,3.735178,214.558446,2.933481,55,0.514727,45,0.025974,1.98324,7.351779,0.241191,27,6.756635,5.009831,12.935408,13461,0.719208,0.320238,7.946609,0.88901,11.37467,2.536351,3.865798,0.393739,2,820,1.326001,54,0.666667,2.540122,0.267725,6615,2664.318456,1771,1564,9,2113.945974,3.84,820,0.705837,1.214664,1.55,1,1.246042,0.69357,0.227427,0.228136,7.600791,1.504415,2091.58473,2.204089,0.357992,7585,2255,0.471279,106,25649.881144,3409.382089,8717.374594,76.847007,0.22,-0.288283,2,2,7081.310682,862,82,1613,1613,0.000887,3,0.000443,107.883515,820,21.334753,4129,18432,8991,2,123,820,2,2,2,0.5,10,2,2,1,0.459237,1.863929,218.789,1,0,0,0,4,493370,0,1,0.138359,0.968944,0.031056,312,0.167184,0,377,1716,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_2.dzn,1,1.054096,0.94868,3.285935,54.643856,3.117302,254,0.366077,35,0.057187,1.44013,55.945904,0.8342,50,11.588872,1.586767,3.416188,1946,1.067395,0.967267,5.972356,0.943266,5.26749,2.448381,1.562889,1.188258,2,99,1.600531,1,0.384615,0.887308,0.304327,2126,773.090229,647,255,166,864.172068,2.2,99,1.003572,1.920306,0.08,1,4.80358,0.3739,0.796348,0.340926,3.007728,1.194884,917.889755,3.306758,0.840615,1746,682,0.342493,51,3592.428333,978.679976,1065.89051,9.002933,0.07,-0.784026,2,2,1354.203425,50,13,493,493,0.195015,2,0.001466,32.915211,99,20.113351,90185,1031,180419,2,72,99,2,133,3,0.333333,0,2,0,1,0.499864,1.002113,9106.6,1,0,0,1,6,5882866,0,2,0.071848,0.607419,0.392581,49,0.215543,0,147,393,0,0,1,2,98,35,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/still_life/still_life.mzn_AND_benchmarks/still_life/7x7.dzn,1,1.164006,0.859102,3.233672,54.643856,2.778055,203,0.378687,0,0,1.70391,5.13643,0.537826,50,9.936139,1.042494,1.727756,2074,1.463112,0.979678,2.160964,0.976618,3.721881,2.042557,1.377936,1.361,1,50,1.346018,0,0.181818,0.784798,0.309246,2228,779.075758,689,559,8,881.720032,2.16,50,0.894815,2.41999,0.09,1,1.98998,0.697007,1.037174,0.338201,3.01016,1.130734,984.531699,2.914178,0.647085,2091,802,0.49405,75,2984.948559,957.789744,1105.104494,8.379052,0.03,-0.880168,2,2,1254.875861,179,11,486,486,0,3,0.001247,16.610415,50,14.974107,47046,6506,94378,1,62,50,49,0,0.265306,3.769231,26,1,0,0,0.498485,0.884918,15618.5,1,0,1,0,13,8215307,0,0,0.201995,0.70537,0.29463,162,0.100998,0,81,486,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_5.dzn,1,1.508091,0.66309,4.281553,441.823606,2.839056,91,0.497934,544,1.760518,1.432068,2.708738,0.900165,49,23.106796,1.527667,1.732868,47567,0.962717,1.403327,9.016808,0.07125,18.098391,1.637124,5.891451,-14.218053,2,172.666667,1.073276,91,1,1.584333,0.70068,1323,8896.108498,309,353,3,1038.509925,2.41,518,2.04538,2.227563,0.08,1,0.870346,0.757511,1.767899,0.167733,153.938511,28.789995,467.595332,4.365244,0.25401,1511,466,0.721926,117,8433.850065,611.512559,2745.41638,36.892704,0.29,-0.188925,3,2,1633.583924,329,41,218,218,0.008584,2,0.006438,3.319507,170.333333,1.518333,234,1038,612,2,92,511,3,4,0.333333,3,8,2,4,1,0.382353,1.523566,44.3455,3,1,1,1,1,20665,0,0,0,0.705502,0.294498,0,0.233906,0,109,218,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp27_true.dzn,1,1.272583,0.785803,3.742736,226.542171,2.941054,57,0.51459,45,0.0243,2.018387,7.370312,0.234943,28,6.792393,5.095914,12.733124,14937,0.715481,0.320141,8.090792,0.885462,11.58061,2.520273,3.931301,0.390695,2,820,1.319322,56,0.666667,2.588741,0.267184,7085,2798.519242,1893,1678,9,2254.738879,4.08,820,0.706148,1.192135,1.8,1,1.221073,0.696555,0.225165,0.224775,7.89065,1.478351,2228.37503,2.176261,0.35396,8119,2409,0.471199,110,27897.689084,3652.662973,9470.505162,79.946036,0.23,-0.283078,2,2,7627.447673,922,85,1729,1729,0.00083,3,0.000415,103.920466,820,20.196666,5399,3083,10899,2,121,820,2,2,2,0.5,1,2,2,1,0.495367,1.86172,92.3072,1,0,0,0,4,222368,0,1,0.134496,0.969889,0.030111,324,0.16812,0,405,1836,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_4.dzn,1,1.04222,0.959491,3.290712,69,3.157407,324,0.365357,35,0.044632,1.557935,56.240048,0.823487,64,13.891435,1.78152,3.8332,2490,1.083798,1.091544,6.321928,0.933654,5.327944,2.539175,1.551789,1.230564,2,125,1.687187,1,0.384615,0.891514,0.303886,2728,988.808178,829,325,214,1102.741763,2.25,125,1.095868,1.873858,0.12,1,4.61825,0.376157,0.793631,0.381122,3.003619,1.192772,1176.264336,3.149601,0.85032,2208,864,0.335579,65,4603.343189,1237.95361,1340.745544,9.115741,0.09,-0.780823,2,2,1705.556656,64,13,633,633,0.186343,2,0.001157,41.616466,125,22.798769,77683,1288,155431,2,83,125,2,161,3,0.333333,0,2,0,1,0.499791,1.001514,5444.41,1,0,0,1,6,4573304,0,2,0.072917,0.609168,0.390832,63,0.21875,0,189,505,0,0,1,2,126,35,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/kr-vs-kp.dzn,1,1,1,17.484474,3206.642052,17.484474,4937,0.000031,3195,0.280263,1.189852,4.553772,0.001309,3196,1172.467895,13.118832,27.531196,25994,-1,4.907241,1.00333,-1,17.485407,0.946583,1,-2.004774,1,3196,0.946583,1,0.000626,8.960358,-1,199323,12391.773837,11400,3264,9,11410.642052,413.65,3196,4.90896,2.398213,396.64,1,2.087582,0.286316,0.617675,0.250659,2.280175,1.086998,19976.369667,-1,-1,29327,11400,-1,3266,199333.642052,25525.162846,11400.00333,-1,14.55,-1,1,2,25525.167642,-1,3195,4937,4937,0,2,-1,-1,-1,-1,5481,12806,11185,-1,63,-1,-1,0,-1,-1,109,1,0,0,0.490031,0,162.595,-1,0,-1,0,-1,1822853,-1,0,0.280702,0.56693,0.43307,3200,0,0,0,6463,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_14.dzn,1,1.016643,0.98363,3.300999,168.33985,3.24696,814,0.360828,35,0.017594,1.884808,56.873514,0.798694,162,30.034237,2.718468,5.796764,6285,1.184868,1.742806,7.626457,0.891122,5.46025,2.452232,1.526528,1.313346,2,294,1.591759,1,0.384615,0.900409,0.302939,6942,2485.833819,2103,815,550,2769.302211,3.12,294,1.617137,1.787872,0.9,1,4.11099,0.381197,0.784631,0.628652,2.988588,1.182042,2984.886404,3.038898,0.879657,5442,2138,0.325035,163,11674.01345,3009.110361,3263.71686,9.367633,0.16,-0.774161,2,2,4121.134993,162,13,1613,1613,0.166978,2,0.000468,98.374224,294,35.819516,30505,4560,61181,2,190,294,2,357,3,0.333333,0,2,0,1,0.498603,0.998993,1974.13,1,0,0,1,6,4196995,0,2,0.075304,0.612934,0.387066,161,0.225912,0,483,1289,0,0,1,2,322,35,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,1.015953,0.984298,3.301276,175.400879,3.249439,849,0.360682,35,0.016864,1.895363,56.890611,0.797976,169,31.187785,2.845711,6.114581,6570,1.191659,1.780535,7.707896,0.891096,5.463866,2.449239,1.525825,1.315347,2,320,1.588551,1,0.384615,0.900646,0.302913,7243,2606.692793,2194,850,574,2888.307015,3.15,320,1.648402,1.784807,0.94,1,4.094571,0.381337,0.784301,0.643396,2.994531,1.188101,3114.073694,3.034858,0.880434,5673,2229,0.324886,170,12178.95675,3134.317136,3401.063261,9.374607,0.15,-0.773985,2,2,4292.371964,169,13,1683,1683,0.166442,2,0.000449,106.861492,320,37.200372,34074,5780,68379,2,246,320,2,371,3,0.333333,0,2,0,1,0.498311,0.998895,1538.68,1,0,0,1,6,3422022,0,2,0.07537,0.613036,0.386964,168,0.22611,0,504,1345,0,0,1,2,336,35,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp28_true.dzn,1,1.271917,0.786215,3.749876,236.697701,2.948209,59,0.512668,45,0.022784,2.05293,7.387816,0.229043,29,6.826152,5.344057,14.586279,16303,0.711932,0.320032,8.16199,0.882051,11.729061,2.504695,3.977374,0.387398,2,1016,1.312696,58,0.666667,2.636472,0.266675,7571,3126.528924,2019,1796,9,2397.95634,4.44,1016,0.704904,1.170475,2.12,1,1.197164,0.699377,0.219803,0.221558,8.074789,1.548553,2369.26823,2.149519,0.350195,8671,2568,0.471105,114,30120.228374,3904.280026,10213.897661,83.050623,0.25,-0.278146,2,2,8183.354657,984,88,1849,1849,0.000779,3,0.000389,125.823713,1016,23.357481,4460,3019,9012,2,112,1016,2,2,2,0.5,0,2,2,1,0.494896,1.782717,330.848,1,0,0,0,4,849617,0,1,0.130841,0.970778,0.029222,336,0.169003,0,434,1960,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_3.dzn,1,2.142857,0.466667,8.153846,820.236795,3.805128,91,0.000088,544,5.978022,0.10184,1.967033,0.087281,90,88.087912,0.000941,0.193953,50409,1.804976,3.278125,9.113742,0.14431,34.678756,0.258522,9.113642,-52.711772,18.214405,183,0.14431,91,55.4,0.110479,0.367925,742,6302.94127,91,191,2,829.337457,2.33,554,3.278144,0.295806,0.01,9.107202,0.20906,0.979487,1.613281,0.090771,553.945055,69.263091,274.462182,2.204966,0.13642,589,195,0.776687,90,6762.357448,216.967412,1777.160103,14.410256,0.26,-5.721214,3,549,838.632799,194,10,0,0,0.020513,1,0.015385,0.991073,183,-9.486833,24,715,172,8,91,549,3,4,0.333333,3,4,2,4,1,0.139535,0,19.8513,3,1,0,1,1,3871,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp29_false.dzn,1,1.271648,0.786381,3.747155,240.487772,2.946693,61,0.515492,45,0.022761,2.054188,7.380505,0.234899,29,6.819396,5.334021,13.487278,17684,0.712756,0.320602,8.370687,0.882713,11.859814,2.512683,4.025666,0.396955,2,1016,1.320834,58,0.666667,2.637182,0.266869,7573,3571.23809,2021,1798,9,2418.568547,4.41,1016,0.707497,1.180621,2.1,1,1.207284,0.699611,0.238064,0.223891,8.750124,1.767065,2369.26823,2.157005,0.351441,8675,2570,0.470738,114,30479.720976,3904.280026,10345.960474,82.985992,0.26,-0.277998,0,2,8220.092027,984,88,1849,1849,0.000778,0,0.000389,116.112644,1016,21.580837,3222,13549,6922,0,144,1016,2,2,2,0.5,5,1,2,1,0.465472,1.787698,302.839,1,0,0,0,4,777691,0,1,0.130739,0.969817,0.030183,336,0.168872,0,434,1960,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
