@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC

@DATA
rankfunc12_unsigned_16,1,0.59418,0.521629
rankfunc14_signed_64,1,0.583476,0.527483
rankfunc15_unsigned_32,1,0.584239,0.521959
rankfunc16_signed_64,1,0.586201,0.526457
rankfunc17_unsigned_16,1,0.559446,0.527813
rankfunc18_signed_64,1,0.595681,0.526108
rankfunc19_unsigned_16,1,0.563161,0.519507
rankfunc1_signed_32,1,0.595823,0.52168
rankfunc20_unsigned_32,1,0.523538,0.521844
rankfunc21_signed_16,1,0.614723,0.523278
rankfunc22_unsigned_32,1,0.596145,0.526776
rankfunc23_signed_64,1,0.582396,0.524989
rankfunc24_unsigned_64,1,0.565879,0.521806
rankfunc25_signed_64,1,0.563284,0.523272
rankfunc26_unsigned_32,1,0.590895,0.522777
rankfunc27_signed_64,1,0.54587,0.516949
rankfunc28_unsigned_16,1,0.635842,0.524965
rankfunc29_signed_16,1,0.570513,0.522181
rankfunc2_unsigned_64,1,0.518465,0.521003
rankfunc30_signed_64,1,0.600768,0.526676
rankfunc31_unsigned_16,1,0.554602,0.523084
rankfunc32_signed_64,1,0.567552,0.515488
rankfunc33_unsigned_32,1,0.591488,0.518965
rankfunc34_signed_32,1,0.550567,0.520841
rankfunc35_unsigned_32,1,0.56723,0.5121
rankfunc36_signed_64,1,0.539076,0.51902
rankfunc37_unsigned_32,1,0.481988,0.536529
rankfunc38_signed_32,1,0.487085,0.536125
rankfunc39_unsigned_64,1,0.576501,0.526295
rankfunc3_signed_64,1,0.598442,0.520768
rankfunc40_unsigned_64,1,0.538031,0.524538
rankfunc41_signed_32,1,0.587573,0.526911
rankfunc42_unsigned_16,1,0.579375,0.526579
rankfunc43_signed_64,1,0.566767,0.528884
rankfunc44_unsigned_32,1,0.607545,0.530261
rankfunc45_signed_16,1,0.597403,0.51875
rankfunc46_unsigned_32,1,0.570618,0.524108
rankfunc47_signed_64,1,0.56569,0.519892
rankfunc48_unsigned_16,1,0.562842,0.521286
rankfunc49_signed_32,1,0.56385,0.519613
rankfunc4_unsigned_16,1,0.518409,0.531845
rankfunc50_signed_64,1,0.590286,0.522241
rankfunc51_signed_32,1,0.546819,0.5208
rankfunc52_unsigned_32,1,0.590695,0.524118
rankfunc53_signed_16,1,0.601856,0.531023
rankfunc54_signed_32,1,0.513956,0.525126
rankfunc55_unsigned_32,1,0.557203,0.524667
rankfunc56_signed_16,1,0.577311,0.524651
rankfunc57_unsigned_64,1,0.569757,0.523285
rankfunc58_signed_32,1,0.597862,0.523633
rankfunc59_unsigned_16,1,0.597698,0.524388
rankfunc5_signed_64,1,0.563609,0.519808
rankfunc60_unsigned_32,1,0.53531,0.529043
rankfunc61_signed_32,1,0.602195,0.52113
rankfunc6_unsigned_16,1,0.549339,0.51078
rankfunc7_signed_16,1,0.59822,0.520781
rankfunc8_unsigned_32,1,0.624645,0.526188
rankfunc9_signed_64,1,0.59801,0.525457
ring_r4_ser--opt-11_-shuffled,1,0.863116,0.468079
ring_r6_ser---16_-shuffled,1,0.981155,0.468152
ring_r6_ser--opt-17_-shuffled,1,0.980029,0.468203
ring_r7_ser---19_-shuffled,1,0.993504,0.498462
robots_1_5_2_100.2,1,0.84294,0.477065
robots_1_5_2_100.4,1,0.914571,0.456946
robots_1_5_2_100.8,1,0.955229,0.446246
robots_1_5_2_10.2,1,0.84294,0.477065
robots_1_5_2_14.2,1,0.84294,0.477065
robots_1_5_2_21.4,1,0.914571,0.456946
robots_1_5_2_2.4,1,0.914571,0.456946
robots_1_5_2_28.2,1,0.84294,0.477065
robots_1_5_2_31.2,1,0.84294,0.477065
robots_1_5_2_32.8,1,0.955229,0.446246
robots_1_5_2_33.2,1,0.84294,0.477065
robots_1_5_2_3.4,1,0.914571,0.456946
robots_1_5_2_39.4,1,0.914571,0.456946
robots_1_5_2_40.8,1,0.955229,0.446246
robots_1_5_2_45.4,1,0.914571,0.456946
robots_1_5_2_47.2,1,0.84294,0.477065
robots_1_5_2_49.2,1,0.84294,0.477065
robots_1_5_2_54.8,1,0.955229,0.446246
robots_1_5_2_61.8,1,0.955229,0.446246
robots_1_5_2_67.8,1,0.955229,0.446246
robots_1_5_2_75.8,1,0.955229,0.446246
robots_1_5_2_80.4,1,0.914571,0.456946
robots_1_5_2_81.2,1,0.84294,0.477065
robots_1_5_2_82.4,1,0.914571,0.456946
robots_1_5_2_82.8,1,0.955229,0.446246
robots_1_5_2_85.2,1,0.84294,0.477065
robots_1_5_2_85.4,1,0.914571,0.456946
robots_1_5_2_91.8,1,0.955229,0.446246
robots_1_5_2_9.8,1,0.955229,0.446246
robots_1_5_2_99.4,1,0.914571,0.456946
robots_1_5_3_100.2,1,0.842842,0.477051
robots_1_5_3_100.4,1,0.914514,0.456939
robots_1_5_3_100.8,1,0.955198,0.446243
robots_1_5_3_16.4,1,0.914514,0.456939
robots_1_5_3_16.8,1,0.955198,0.446243
robots_1_5_3_20.4,1,0.914514,0.456939
robots_1_5_3_24.4,1,0.914514,0.456939
robots_1_5_3_2.4,1,0.914514,0.456939
robots_1_5_3_25.2,1,0.842842,0.477051
robots_1_5_3_26.2,1,0.842842,0.477051
robots_1_5_3_27.8,1,0.955198,0.446243
robots_1_5_3_30.2,1,0.842842,0.477051
robots_1_5_3_39.8,1,0.955198,0.446243
robots_1_5_3_44.4,1,0.914514,0.456939
robots_1_5_3_44.8,1,0.955198,0.446243
robots_1_5_3_51.2,1,0.842842,0.477051
robots_1_5_3_52.2,1,0.842842,0.477051
robots_1_5_3_52.4,1,0.914514,0.456939
robots_1_5_3_55.8,1,0.955198,0.446243
robots_1_5_3_57.4,1,0.914514,0.456939
robots_1_5_3_62.2,1,0.842842,0.477051
robots_1_5_3_64.8,1,0.955198,0.446243
robots_1_5_3_66.4,1,0.914514,0.456939
robots_1_5_3_70.8,1,0.955198,0.446243
robots_1_5_3_7.2,1,0.842842,0.477051
robots_1_5_3_78.4,1,0.914514,0.456939
robots_1_5_3_80.2,1,0.842842,0.477051
robots_1_5_3_8.8,1,0.955198,0.446243
robots_1_5_3_90.8,1,0.955198,0.446243
robots_1_5_3_91.2,1,0.842842,0.477051
robots_1_5_4_100.2,1,0.842745,0.477038
robots_1_5_4_100.4,1,0.914456,0.456933
robots_1_5_4_100.8,1,0.955167,0.44624
robots_1_5_4_17.8,1,0.955167,0.44624
robots_1_5_4_1.8,1,0.955167,0.44624
robots_1_5_4_22.2,1,0.842745,0.477038
robots_1_5_4_24.8,1,0.955167,0.44624
robots_1_5_4_2.4,1,0.914456,0.456933
robots_1_5_4_30.4,1,0.914456,0.456933
robots_1_5_4_31.4,1,0.914456,0.456933
robots_1_5_4_32.2,1,0.842745,0.477038
robots_1_5_4_44.2,1,0.842745,0.477038
robots_1_5_4_46.4,1,0.914456,0.456933
robots_1_5_4_46.8,1,0.955167,0.44624
robots_1_5_4_50.4,1,0.914456,0.456933
robots_1_5_4_51.4,1,0.914456,0.456933
robots_1_5_4_52.2,1,0.842745,0.477038
robots_1_5_4_56.8,1,0.955167,0.44624
robots_1_5_4_59.2,1,0.842745,0.477038
robots_1_5_4_71.2,1,0.842745,0.477038
robots_1_5_4_73.2,1,0.842745,0.477038
robots_1_5_4_75.2,1,0.842745,0.477038
robots_1_5_4_75.8,1,0.955167,0.44624
robots_1_5_4_81.2,1,0.842745,0.477038
robots_1_5_4_87.4,1,0.914456,0.456933
robots_1_5_4_91.4,1,0.914456,0.456933
robots_1_5_4_91.8,1,0.955167,0.44624
robots_1_5_4_96.8,1,0.955167,0.44624
robots_1_5_4_98.4,1,0.914456,0.456933
robots_1_5_4_99.8,1,0.955167,0.44624
robots_1_5_5_100.2,1,0.842647,0.477025
robots_1_5_5_100.4,1,0.914399,0.456926
robots_1_5_5_100.8,1,0.955135,0.446236
robots_1_5_5_10.8,1,0.955135,0.446236
robots_1_5_5_12.4,1,0.914399,0.456926
robots_1_5_5_12.8,1,0.955135,0.446236
robots_1_5_5_14.8,1,0.955135,0.446236
robots_1_5_5_15.2,1,0.842647,0.477025
robots_1_5_5_24.2,1,0.842647,0.477025
robots_1_5_5_26.4,1,0.914399,0.456926
robots_1_5_5_30.4,1,0.914399,0.456926
robots_1_5_5_31.2,1,0.842647,0.477025
robots_1_5_5_33.8,1,0.955135,0.446236
robots_1_5_5_34.4,1,0.914399,0.456926
robots_1_5_5_38.2,1,0.842647,0.477025
robots_1_5_5_45.4,1,0.914399,0.456926
robots_1_5_5_50.8,1,0.955135,0.446236
robots_1_5_5_56.2,1,0.842647,0.477025
robots_1_5_5_5.8,1,0.955135,0.446236
robots_1_5_5_61.2,1,0.842647,0.477025
robots_1_5_5_62.2,1,0.842647,0.477025
robots_1_5_5_66.4,1,0.914399,0.456926
robots_1_5_5_66.8,1,0.955135,0.446236
robots_1_5_5_75.2,1,0.842647,0.477025
robots_1_5_5_8.4,1,0.914399,0.456926
robots_1_5_5_87.4,1,0.914399,0.456926
robots_1_5_5_93.4,1,0.914399,0.456926
robots_1_5_5_95.8,1,0.955135,0.446236
robots_1_5_5_97.2,1,0.842647,0.477025
robots_1_5_5_99.8,1,0.955135,0.446236
s1196_d3_u-shuffled,1,0.286281,0.486507
s1269_d3_s-shuffled,1,0.293148,0.496462
s27_d5_u-shuffled,1,0.303347,0.492283
s298_d11_s-shuffled,1,0.276955,0.487995
s298_d2_s-shuffled,1,0.264908,0.4933
s298_d5_s-shuffled,1,0.274607,0.489011
s298_d9_s-shuffled,1,0.276552,0.488169
s3330_d10_u-shuffled,1,0.276658,0.49483
s3330_d4_s-shuffled,1,0.271623,0.49627
s386_d12_u-shuffled,1,0.282015,0.49473
s499_d15_s-shuffled,1,0.283238,0.473502
s499_d4_s-shuffled,1,0.280465,0.472942
s510_d12_s-shuffled,1,0.295664,0.485533
s510_d31_s-shuffled,1,0.295867,0.485345
s510_d4_s-shuffled,1,0.294861,0.486277
s713_d3_s-shuffled,1,0.257507,0.497191
s713_d5_s-shuffled,1,0.26419,0.495887
s820_d6_s-shuffled,1,0.278082,0.480382
s820_d7_s-shuffled,1,0.278338,0.480286
S-adeu-0,1,0.243196,0.629541
S-adeu-1,1,0.246007,0.628269
S-adeu-2,1,0.243196,0.629541
S-adeu-3,1,0.246007,0.628269
S-adeu-4,1,0.244126,0.629121
S-adeu-5,1,0.244126,0.629121
S-adeu-6,1,0.243196,0.629541
S-adeu-7,1,0.246007,0.628269
S-adeu-8,1,0.245063,0.628697
S-adeu-9,1,0.246007,0.628269
S-edau-0,1,0.243196,0.629541
S-edau-1,1,0.246007,0.628269
S-edau-2,1,0.243196,0.629541
S-edau-3,1,0.246007,0.628269
S-edau-4,1,0.244126,0.629121
S-edau-5,1,0.244126,0.629121
S-edau-6,1,0.243196,0.629541
S-edau-7,1,0.246007,0.628269
S-edau-8,1,0.245063,0.628697
S-edau-9,1,0.246007,0.628269
sortnetsort10.AE.stepl.005,1,0.171579,0.555247
sortnetsort10.AE.stepl.012,1,0.171677,0.555198
sortnetsort10.v.stepl.006,1,0.202758,0.627085
sortnetsort10.v.stepl.007,1,0.202774,0.627129
sortnetsort10.v.stepl.012-shuffled,1,0.202813,0.627239
sortnetsort5.AE.stepl.003,1,0.220339,0.564408
sortnetsort5.AE.stepl.005,1,0.22042,0.564321
sortnetsort5.AE.stepl.006,1,0.220441,0.564299
sortnetsort5.AE.stepl.007,1,0.220456,0.564283
sortnetsort5.v.stepl.007-shuffled,1,0.244765,0.613015
sortnetsort6.AE.stepl.003,1,0.201654,0.56104
sortnetsort6.AE.stepl.006,1,0.201788,0.560938
sortnetsort6.v.stepl.003-shuffled,1,0.230022,0.617354
sortnetsort7.AE.stepl.003,1,0.189868,0.558848
sortnetsort7.AE.stepl.005,1,0.189984,0.558774
sortnetsort7.AE.stepl.006,1,0.190013,0.558755
sortnetsort7.AE.stepl.009,1,0.190062,0.558724
sortnetsort7.v.stepl.004-shuffled,1,0.220011,0.621188
sortnetsort8.AE.stepl.005,1,0.181906,0.557244
sortnetsort8.AE.stepl.007,1,0.181957,0.557215
sortnetsort8.AE.stepl.009,1,0.181985,0.557199
sortnetsort8.v.stepl.008-shuffled,1,0.212753,0.623989
sortnetsort9.AE.stepl.004,1,0.175991,0.556137
sortnetsort9.AE.stepl.005,1,0.176034,0.556114
sortnetsort9.AE.stepl.012,1,0.176136,0.556061
sortnetsort9.v.stepl.006,1,0.207141,0.625687
sortnetsort9.v.stepl.012-shuffled,1,0.207198,0.625868
ssa7552-159-00-shuffled,1,0.048866,0.666608
ssa7552-159-50-shuffled,1,0.057282,0.579085
ssa7552-159-90-shuffled,1,0.066478,0.580289
ssa7552-160-50-shuffled,1,0.055914,0.579029
stmt1_145_146,1,0.294355,0.509306
stmt11_643_645,1,0.237844,0.543226
stmt1_20_21,1,0.327957,0.519101
stmt124_966_965,1,0.238528,0.545926
stmt1_30_31,1,0.357143,0.51073
stmt137_903_911,1,0.239204,0.545778
stmt1_392_393,1,0.248734,0.537753
stmt16_0_1,1,0.238281,0.54616
stmt1_629_630,1,0.234643,0.546038
stmt16_47_48,1,0.221758,0.551146
stmt16_818_819,1,0.219512,0.547952
stmt17_143_144,1,0.25183,0.537102
stmt17_18_19,1,0.256822,0.543004
stmt17_63_70,1,0.237013,0.554563
stmt17_63_78,1,0.236143,0.554767
stmt17_82_94,1,0.233907,0.555288
stmt1_787_788,1,0.251028,0.54296
stmt17_99_98,1,0.227767,0.549843
stmt1_811_812,1,0.209091,0.547647
stmt18_258_260,1,0.265052,0.538873
stmt19_125_302,1,0.280858,0.570362
stmt19_133_257,1,0.286261,0.567541
stmt19_137_313,1,0.280639,0.570025
stmt19_142_261,1,0.282256,0.568293
stmt19_177_302,1,0.280587,0.570139
stmt1_919_920,1,0.237296,0.546384
stmt19_214_309,1,0.279854,0.570468
stmt19_217_250,1,0.284545,0.568153
stmt19_2_180,1,0.287852,0.569438
stmt19_261_266,1,0.284808,0.567139
stmt19_2_83,1,0.291124,0.570807
stmt19_313_318,1,0.277415,0.570964
stmt19_313_412,1,0.275007,0.572518
stmt19_3_177,1,0.286,0.570863
stmt19_3_309,1,0.280055,0.570766
stmt19_3_78,1,0.287944,0.572724
stmt19_3_83,1,0.287785,0.57249
stmt19_66_318,1,0.275852,0.572427
stmt19_66_90,1,0.279905,0.57365
stmt19_67_83,1,0.277705,0.574024
stmt19_79_87,1,0.234455,0.555161
stmt19_83_302,1,0.280296,0.570611
stmt19_83_90,1,0.279656,0.573292
stmt19_90_133,1,0.280203,0.572319
stmt21_127_258,1,0.286336,0.567614
stmt21_134_418,1,0.270206,0.575157
stmt21_143_258,1,0.282323,0.568436
stmt21_252_310,1,0.284022,0.568156
stmt21_267_310,1,0.280815,0.569319
stmt21_310_360,1,0.277344,0.571422
stmt21_4_5,1,0.295656,0.571596
stmt21_70_258,1,0.286366,0.567815
stmt21_71_304,1,0.276159,0.571483
stmt21_71_70,1,0.277996,0.574461
stmt21_79_314,1,0.280225,0.570484
stmt21_79_91,1,0.279767,0.573482
stmt22_179_182,1,0.284715,0.569708
stmt22_6_80,1,0.291317,0.571072
stmt22_92_259,1,0.282147,0.568574
stmt23_66_76,1,0.23655,0.554672
stmt24_148_149,1,0.295567,0.504149
stmt24_292_293,1,0.265565,0.538781
stmt24_765_766,1,0.238819,0.54547
stmt24_7_8,1,0.297297,0.5
stmt25_52_53,1,0.221251,0.551175
stmt25_597_598,1,0.252577,0.541221
stmt2_649_723,1,0.238758,0.543604
stmt2_649_776,1,0.230736,0.545724
stmt27_149_224,1,0.284034,0.570051
stmt27_296_297,1,0.266049,0.538694
stmt27_93_98,1,0.227023,0.549927
stmt28_68_81,1,0.23546,0.554926
stmt29_21_275,1,0.284816,0.567931
stmt2_976_999,1,0.236701,0.552552
stmt31_100_276,1,0.284494,0.567847
stmt31_22_23,1,0.294118,0.570423
stmt32_122_129,1,0.297468,0.495979
stmt32_153_277,1,0.284398,0.567767
stmt32_228_277,1,0.282569,0.568839
stmt3_639_640,1,0.237991,0.539854
stmt37_941_942,1,0.233213,0.549145
stmt38_943_942,1,0.232862,0.549332
stmt39_34_107,1,0.2893,0.570948
stmt3_969_973,1,0.225888,0.543164
stmt41_235_286,1,0.281347,0.569733
stmt41_262_275,1,0.244481,0.546367
stmt41_336_385,1,0.274905,0.57264
stmt41_36_37,1,0.291354,0.572174
stmt44_107_108,1,0.31,0.480851
stmt44_107_113,1,0.302326,0.490132
stmt44_252_301,1,0.264843,0.539194
stmt44_40_162,1,0.287336,0.570533
stmt44_40_41,1,0.290123,0.57247
stmt44_554_604,1,0.251345,0.541594
stmt46_163_289,1,0.282206,0.569253
stmt47_239_290,1,0.280688,0.570114
stmt50_167_293,1,0.28143,0.569873
stmt52_117_295,1,0.281454,0.570045
stmt52_295_394,1,0.275966,0.572349
stmt52_54_55,1,0.288928,0.573444
stmt53_208_245,1,0.281635,0.571693
stmt5_731_730,1,0.236668,0.546094
stmt6_13_14,1,0.381579,0.497268
stmt70_191_213,1,0.26571,0.539961
stmt70_495_501,1,0.251634,0.542027
stmt72_696_721,1,0.238425,0.546146
stmt7_33_34,1,0.283615,0.55988
stmt82_224_225,1,0.266284,0.539223
stmt85_64_122,1,0.287737,0.571541
stmt86_889_890,1,0.232265,0.547394
stmt9_350_351,1,0.242739,0.540172
stmt9_445_446,1,0.262386,0.534422
szymanski-10-s-shuffled,1,0.599054,0.533411
szymanski-24-s-shuffled,1,0.608318,0.531156
T-adeu-0,1,0.216191,0.627156
T-adeu-1,1,0.218843,0.625757
T-adeu-2,1,0.216191,0.627156
T-adeu-3,1,0.218843,0.625757
T-adeu-4,1,0.217068,0.626694
T-adeu-5,1,0.217068,0.626694
T-adeu-6,1,0.216191,0.627156
T-adeu-7,1,0.218843,0.625757
T-adeu-8,1,0.217952,0.626228
T-adeu-9,1,0.218843,0.625757
T-edau-0,1,0.216191,0.627156
T-edau-1,1,0.218843,0.625757
T-edau-2,1,0.216191,0.627156
T-edau-3,1,0.218843,0.625757
T-edau-4,1,0.217068,0.626694
T-edau-5,1,0.217068,0.626694
T-edau-6,1,0.216191,0.627156
T-edau-7,1,0.218843,0.625757
T-edau-8,1,0.217952,0.626228
T-edau-9,1,0.218843,0.625757
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.253118,0.527428
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.244486,0.526379
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.251615,0.527403
test1_quant2,1,0.628378,0.535206
test1_quant3,1,0.647368,0.533191
test1_quant_squaring2,1,0.628378,0.535206
test1_quant_squaring3,1,0.659483,0.53192
test3_quant2-shuffled,1,0.581649,0.540084
test3_quant4,1,0.621885,0.535759
test3_quant_squaring4,1,0.643392,0.533501
test4_quant2,1,0.544931,0.544384
test4_quant4,1,0.592193,0.539103
test4_quant_squaring2,1,0.544931,0.544384
test4_quant_squaring4,1,0.618831,0.53621
test5_quant5-shuffled,1,0.701382,0.527351
test5_quant_squaring5-shuffled,1,0.705631,0.527009
texas.ifetch1^4.E-f4-shuffled,1,0.333295,0.5714
texas.ifetch1^9.E-f4-shuffled,1,0.333293,0.571399
TOILET10.1.iv.20-shuffled,1,0.20262,0.687381
TOILET16.1.iv.32-shuffled,1,0.171138,0.73164
TOILET7.1.iv.13-shuffled,1,0.226023,0.668761
TOILET7.1.iv.14-shuffled,1,0.224502,0.668876
toilet_a_02_01.2-shuffled,1,0.307692,0.604651
toilet_a_02_10.2-shuffled,1,0.073529,0.817768
toilet_a_04_10.2-shuffled,1,0.098434,0.8
toilet_a_06_01.4-shuffled,1,0.647149,0.530322
toilet_a_06_10.2-shuffled,1,0.237819,0.689793
toilet_a_08_01.4-shuffled,1,0.862083,0.508023
toilet_a_08_10.2-shuffled,1,0.52187,0.568655
toilet_a_10_01.11-shuffled,1,0.885894,0.506171
toilet_a_10_01.5-shuffled,1,0.946432,0.502566
toilet_a_10_10.2-shuffled,1,0.799844,0.517919
toilet_c_02_01.2-shuffled,1,0.162162,0.657895
toilet_c_04_01.4-shuffled,1,0.248649,0.663462
toilet_c_04_10.2-shuffled,1,0.051765,0.849015
toilet_c_06_01.5-shuffled,1,0.238342,0.664829
toilet_c_06_10.2-shuffled,1,0.049204,0.85486
toilet_c_08_01.13-shuffled,1,0.19165,0.69517
toilet_c_08_01.16-shuffled,1,0.185865,0.695098
toilet_c_08_01.4-shuffled,1,0.260486,0.695971
toilet_c_08_05.10-shuffled,1,0.060166,0.787035
toilet_c_08_05.6-shuffled,1,0.066781,0.791501
toilet_c_08_05.7-shuffled,1,0.064384,0.789884
toilet_c_08_05.8-shuffled,1,0.062611,0.788688
toilet_c_08_05.9-shuffled,1,0.061247,0.787767
toilet_c_08_10.2-shuffled,1,0.04995,0.867769
toilet_c_10_01.11-shuffled,1,0.192077,0.693956
toilet_c_10_01.15-shuffled,1,0.180371,0.699064
toilet_c_10_01.20-shuffled,1,0.172265,0.702703
toilet_c_10_01.4-shuffled,1,0.266453,0.665019
toilet_c_10_05.11-shuffled,1,0.054422,0.796672
toilet_c_10_05.12-shuffled,1,0.053516,0.796676
toilet_c_10_05.7-shuffled,1,0.060738,0.796643
toilet_c_10_05.9-shuffled,1,0.056856,0.79666
toilet_c_10_10.2-shuffled,1,0.051661,0.86
toilet_g_02_01.2-shuffled,1,0.181818,0.590909
toilet_g_04_01.2-shuffled,1,0.461538,0.6
toilet_g_08_01.2-shuffled,1,0.588235,0.6
toilet_g_20_01.2-shuffled,1,0.758621,0.507246
uclid-pipe2,1,0.30388,0.529593
uclid-pipe3a,1,0.307372,0.529412
Umbrella_tbm_05.tex.module.000011,1,0.506556,0.605864
Umbrella_tbm_05.tex.module.000015,1,0.506906,0.605764
Umbrella_tbm_05.tex.module.000025,1,0.509171,0.605115
Umbrella_tbm_05.tex.module.000030,1,0.511308,0.604504
Umbrella_tbm_05.tex.module.000039,1,0.51424,0.603667
Umbrella_tbm_05.tex.module.000043,1,0.516462,0.603033
Umbrella_tbm_05.tex.module.000053,1,0.520293,0.601943
Umbrella_tbm_05.tex.module.000064,1,0.529449,0.599347
Umbrella_tbm_05.tex.module.000065,1,0.530463,0.599061
Umbrella_tbm_05.tex.module.000079,1,0.533738,0.598136
Umbrella_tbm_05.tex.module.000088,1,0.532404,0.596476
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.757921,0.715794
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.757921,0.715794
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.756141,0.715031
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.757326,0.715584
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.759112,0.716348
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.758516,0.716137
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.757921,0.715927
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.757921,0.715794
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.758516,0.716137
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.758516,0.716137
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.757921,0.715794
Umbrella_tbm_21.tex.module.000024,1,0.516592,0.60255
Umbrella_tbm_21.tex.module.000029,1,0.51849,0.601991
Umbrella_tbm_21.tex.module.000044,1,0.525343,0.599979
Umbrella_tbm_21.tex.module.000049,1,0.525343,0.599979
Umbrella_tbm_21.tex.module.000056,1,0.526236,0.599717
Umbrella_tbm_21.tex.module.000069,1,0.524221,0.597031
Umbrella_tbm_21.tex.module.000079,1,0.525434,0.598526
Umbrella_tbm_21.tex.module.000129,1,0.526063,0.598325
Umbrella_tbm_21.tex.module.000134,1,0.527368,0.597908
Umbrella_tbm_21.tex.module.000139,1,0.52839,0.597581
Umbrella_tbm_21.tex.module.000149,1,0.529452,0.597243
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,0.758883,0.735109
Umbrella_tbm_24.tex.module.000066,1,0.534794,0.590762
Umbrella_tbm_24.tex.module.000103,1,0.539737,0.592382
Umbrella_tbm_24.tex.module.000131,1,0.543732,0.591454
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,0.73344,0.702534
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,0.73344,0.702534
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,0.73344,0.702534
Umbrella_tbm_25.tex.module.000003,1,0.500622,0.606721
Umbrella_tbm_25.tex.module.000031,1,0.500622,0.607284
Umbrella_tbm_25.tex.module.000041,1,0.501358,0.607064
Umbrella_tbm_25.tex.module.000084,1,0.511756,0.603978
Umbrella_tbm_25.tex.module.000087,1,0.511756,0.603978
Umbrella_tbm_25.tex.module.000099,1,0.512883,0.60335
Umbrella_tbm_25.tex.module.000106,1,0.509517,0.601989
Umbrella_tbm_25.tex.module.000121,1,0.510749,0.603901
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,0.726052,0.719906
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,0.727043,0.720399
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,0.726052,0.719906
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,0.726299,0.720244
Umbrella_tbm_26.tex.module.000004,1,0.520762,0.602396
Umbrella_tbm_26.tex.module.000021,1,0.519388,0.601727
Umbrella_tbm_26.tex.module.000041,1,0.528445,0.599071
Umbrella_tbm_26.tex.module.000061,1,0.528045,0.595788
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,0.709621,0.680265
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,0.708731,0.68011
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,0.709621,0.680265
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,0.709621,0.680265
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,0.708731,0.679964
Umbrella_tbm_29.tex.module.000009,1,0.503636,0.604422
Umbrella_tbm_29.tex.module.000010,1,0.504169,0.604346
Umbrella_tbm_29.tex.module.000078,1,0.521565,0.600542
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,0.713737,0.707383
vis.arbiter.E-f4-shuffled,1,0.333303,0.571406
vis.coherence^1.E-d4-shuffled,1,0.333303,0.571406
vis.elevator^1.E-f2-shuffled,1,0.333294,0.5714
vis.emodel.E-f4-shuffled,1,0.333295,0.5714
vis.prodcell^01.E-d4-shuffled,1,0.333315,0.571415
vis.prodcell^04.E-f4-shuffled,1,0.333325,0.571422
vis.prodcell^05.E-f4-shuffled,1,0.333325,0.571423
vis.prodcell^08.E-f4-shuffled,1,0.333327,0.571424
vis.prodcell^09.E-f2-shuffled,1,0.333313,0.571413
vis.prodcell^23.E-f4-shuffled,1,0.333327,0.571424
vis.prodcell^24.E-f3-shuffled,1,0.333323,0.571421
vonNeumann-ripple-carry-13-c-shuffled,1,0.33492,0.571215
vonNeumann-ripple-carry-15-c-shuffled,1,0.334724,0.57124
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.514338,0.58737
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.5342,0.606142
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.546084,0.603903
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.526622,0.606773
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.544599,0.599619
