@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1194590195-083.UNKNOWN.cnf,1,1272,1278,293,0.0103,0.0103,0.0102,73,73,0.0189,65.4046,0.0377,0.0079,58,65.3066,0.0137,0.3455,58,65,0.02,300,0.4401,12.5933,3998,18.8334,20.1418,65,20.805,10.4656,19.2337,4020.8571,0.0918,4,4062,0.0156,0.0071,19.4101,3951,0.005,20.805,3951,1.0029,0.1109,4022,0.0283,17.7927,4069,0.5917,0.0039,0.0795,0.0118,0.0659,0.0408,3.1503,0.3227,4069,0.1404,0.0261,0.0488,0.1095,0.2667,0.0894,4,0.2059,0.2564
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1822479556-014.UNKNOWN.cnf,1,1059,1065,242,0.0126,0.0126,0.0124,61,61,0.0246,53.8004,0.0453,0.0019,47,53.7911,0.0165,0.3512,47,54,0.0243,250,0.4928,10.8104,4069,16.4292,16.6258,54,16.8466,9.1371,16.4959,4097.5,0.1003,4.0083,4131,0.019,0.0076,16.4968,4066,0.0059,16.8466,4066,1.0446,0.1115,4087,0.0397,16.1346,4162,0.6466,0.0009,0.0862,0.0151,0.0713,0.0404,3.2808,0.628,4162,0.1576,0.0237,0.0496,0.1122,0.2288,0.1004,4,0.2217,0.2713
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1990987164-054.UNKNOWN.cnf,1,1267,1278,290,0.0105,0.0105,0.0103,72,72,0.0237,64.1323,0.0442,0.0079,57,64.1649,0.0172,0.3475,57,64,0.0205,300,0.4511,12.0077,3971,19.4465,20.0293,64,20.0929,10.207,19.6571,4022.8571,0.0944,4,4063,0.0162,0.0055,19.6154,3949,0.005,20.0929,3949,1.0071,0.1089,4019,0.0316,18.8645,4089,0.6785,0.0039,0.0832,0.0126,0.0712,0.0397,3.3462,0.295,4089,0.1701,0.0223,0.0482,0.1131,0.25,0.0911,4,0.2163,0.2832
SAT11/random/medium/unif-k7-r89-v50-c4450-S1087312438-073.SATISFIABLE.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1544,8.8677,0.011,0.011,6,8.9047,0.14,0.7049,6,9,0.011,50,1.9672,6.887,4552,19.5626,19.737,9,19.906,6.3861,19.7283,4564.8,0.2316,2,4589,?,?,19.6844,4502,0.0094,19.906,4502,2.2205,?,4564,?,19.4877,4617,0.7752,0.129,0.0001,0.013,0.0001,0.0001,2.0097,0.0001,4617,0.0001,0,0.113,0.0001,?,0.2317,2,0.0318,0
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S16302531-099.UNKNOWN.cnf,1,1912,1917,444,0.0068,0.0068,0.0068,108,108,0.0141,98.3777,0.0267,0.0052,89,98.2432,0.009,0.3201,89,98,0.0133,450,0.3488,17.1691,3875,24.3266,29.5185,98,29.8322,13.9752,24.808,3933.4286,0.0767,4,3980,0.0102,0.0031,25.9773,3865,0.0033,29.8322,3865,0.9302,0.1099,3917,0.0188,22.6823,4044,0.5415,0.0026,0.0851,0.0078,0.0742,0.0456,3.2552,0.3335,4044,0.1559,0.0253,0.0376,0.1142,0.2857,0.0746,4,0.2179,0.2584
SAT11/random/large/unif-k7-r85-v250-c21250-S894356234-063-UNKNOWN.cnf,1,21250,21250,250,0.028,0.028,0.028,48,48,0.0312,40.7991,0.0117,0.0117,34,41.3141,0.028,0.6239,35,41,0.0117,250,1.1942,21.9085,177,47.9149,49.7924,41,58.68,22.336,48.5123,224.9655,0.131,2,218,?,?,49.2665,161,0.0018,51.6884,162,1.5132,?,198,?,47.5667,241,0.7315,0.025,0.0001,0.0027,0.0001,0.0001,2.0712,0.0002,803,0.0002,0.0001,0.0623,0.0001,?,0.1311,2,0.0315,0
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1,125175,126000,29273,0.0001,0.0001,0.0001,6384,6475,0.0003,6384,0.0006,0,6384,6438.4,0.0002,0.2172,6372,6384,0.0002,30000,0.1999,802,3,61.25,94.3333,6449,191,726.6,75.3333,5.3441,0.0075,5.6207,7,0.0002,0,82.7053,1,0.0001,131.5,3,0.5616,0.1021,5,0.0005,51.2,9,0.2482,0,0.0923,0.0002,0.0792,0.047,3.3644,0.6259,16,0.1755,0.0276,0.0105,0.1245,0.4,0,5,0.2281,0.2959
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S428924146-076.UNKNOWN.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0833,15.2049,0.0463,0.0451,12,15.1949,0.0667,0.589,12,15,0.0462,75,1.334,7.3695,4358,18.5463,19.115,15,19.8891,6.4394,18.9122,4389.8571,0.1873,2.1757,4406,0.1579,0.1271,18.9309,4341,0.0124,19.8891,4341,1.7296,0.1509,4373,0.1904,18.3825,4481,0.7258,0.0501,0.0019,0.0194,0.0013,0.0009,2.8709,0.007,4481,0.0036,0.0007,0.0912,0.0022,0.176,0.1859,2,0.0763,0.0057
SAT11/random/medium/unif-k7-r89-v80-c7120-S1818856267-075.UNKNOWN.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0976,13.7501,0.0111,0.0111,10,13.7918,0.0875,0.6705,10,14,0.0111,80,1.7674,9.6261,4323,28.4539,29.0377,14,29.272,9.4217,28.7461,4407.6,0.1988,2,4454,?,?,28.6859,4318,0.0056,29.272,4318,1.9707,?,4407,?,27.92,4536,0.7538,0.082,0.0001,0.0074,0.0001,0.0001,2.06,0.0001,4536,0.0001,0,0.0938,0.0001,?,0.1986,2,0.0354,0
SAT11/random/medium/unif-k7-r89-v80-c7120-S513640009-027.SATISFIABLE.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0973,13.7333,0.0111,0.0111,10,13.8089,0.0875,0.6722,11,14,0.0111,80,1.7434,9.7041,4358,28.2267,28.4475,14,28.704,9.5472,28.3466,4430.4,0.1959,2,4455,?,?,28.3579,4355,0.0049,28.704,4355,1.9633,?,4390,?,28.065,4594,0.7584,0.0774,0.0001,0.0065,0.0001,0,2.0219,0.0002,4594,0.0001,0,0.0915,0.0001,?,0.1955,2,0.0299,0
SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1085,12.1622,0.0111,0.0111,9,12.1395,0.1,0.6783,9,12,0.0111,70,1.838,8.8458,4372,25.6189,25.6695,12,25.7735,8.6224,25.6632,4451.8,0.2093,2,4512,?,?,25.5665,4371,0.0065,25.7735,4371,2.0263,?,4412,?,25.1075,4592,0.7595,0.0928,0.0001,0.0085,0.0001,0,1.9822,0.0001,4592,0.0001,0,0.0998,0.0001,?,0.2076,2,0.0302,0
SAT11/random/large/unif-k7-r85-v150-c12750-S1290198737-013-UNKNOWN.cnf,1,12750,12750,150,0.0467,0.0467,0.0467,30,30,0.0517,25.1734,0.0117,0.0117,20,24.8333,0.0467,0.6426,20,25,0.0117,150,1.3881,14.2168,4033,45.8837,47.6458,25,47.6458,14.402,47.4671,4160.5,0.1512,2,4357,?,?,46.6295,4020,0.0027,47.6458,4020,1.6855,?,4232,?,45.5214,4357,0.7376,0.0415,0.0001,0.0038,0.0001,0.0001,2.1057,0.0003,4357,0.0002,0.0001,0.0688,0.0001,?,0.1603,2,0.0322,0
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,2970,2982,687,0.0044,0.0044,0.0044,164,164,0.0091,151.718,0.0178,0.003,140,151.884,0.0058,0.3021,140,152,0.0088,700,0.2802,24.0714,3662,33.885,37.8388,152,41.2414,18.6769,35.1636,3734.7143,0.0601,4.0087,3878,0.0066,0.0024,36.0624,3578,0.0021,41.2414,3578,0.8843,0.1062,3698,0.0145,33.7056,3907,0.5227,0.0017,0.089,0.0057,0.0765,0.0479,3.2961,0.3171,3907,0.1664,0.0269,0.0292,0.1143,0.2576,0.0589,4,0.2272,0.282
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S671776549-007.UNKNOWN.cnf,1,1049,1065,240,0.0127,0.0127,0.0125,60,60,0.0248,53.256,0.0467,0.0105,47,53.1393,0.0208,0.358,46,53,0.0245,250,0.4901,10.5867,4060,16.6392,17.5026,53,17.8591,8.7788,16.964,4108.5,0.1009,3.9958,4160,0.0194,0.0086,16.9423,4041,0.0065,17.8591,4041,1.0249,0.1123,4133,0.0362,15.7299,4173,0.6214,0.0057,0.0804,0.0143,0.0671,0.0436,3.2228,0.2901,4173,0.1514,0.0282,0.0501,0.1107,0.303,0.1,3,0.2156,0.2689
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,62579,63000,14630,0.0002,0.0002,0.0002,3245,3220,0.0005,2785.62,0.0012,0,0,3183.64,0.0004,0.2285,3127,3155.5,0.0004,15000,0.1555,576.125,8,55.3333,73.5556,3184,107,312,64.5714,10.972,0.0174,5.2826,13,0.0003,0.0001,66.2212,4,0.0001,89.875,6,0.7491,0.102,10,0.0008,47.7917,19,0.3007,0,0.0918,0.0003,0.0789,0.0471,3.3593,0.959,25,0.1748,0.0279,0.0276,0.1238,0.4,0.4044,5,0.2268,0.295
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0827,15.2253,0.0463,0.0445,12,15.2586,0.0667,0.5877,12,15,0.0462,75,1.3306,7.1388,4358,18.3511,19.1608,15,20.1767,6.1644,18.9595,4384,0.1875,2.2297,4420,0.1579,0.1265,18.8794,4300,0.0127,20.1767,4300,1.7394,0.1511,4367,0.1904,18.1096,4460,0.7224,0.0445,0.0019,0.0188,0.0014,0.0009,2.864,0.0128,4460,0.0036,0.0006,0.0933,0.0024,0.1748,0.1885,2,0.0785,0.0085
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,2757,2769,638,0.0047,0.0047,0.0047,152,152,0.0091,141.115,0.017,0.0022,130,141.129,0.0063,0.3113,130,141,0.0093,650,0.2897,22.2563,3610,32.7772,38.9713,141,39.3439,17.528,33.3249,3701.7143,0.0616,4.0094,3779,0.0071,0.0022,34.8757,3597,0.0023,39.3439,3597,0.9038,0.1077,3707,0.0134,32.5008,3828,0.522,0.0011,0.0911,0.0051,0.0801,0.0445,3.3675,0.4259,3828,0.1759,0.0269,0.0282,0.1197,0.3889,0.0662,4,0.2308,0.2698
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1569819208-064.UNKNOWN.cnf,1,1276,1278,297,0.0101,0.0101,0.0101,74,74,0.0212,66.1755,0.04,0.0078,59,66.2738,0.0135,0.3405,59,66,0.0195,300,0.4395,12.563,4039,18.8384,20.4213,66,20.9887,10.3757,19.4608,4042,0.0898,4,4069,0.0152,0.0071,19.4291,3963,0.0049,20.9887,3963,1.0019,0.1142,4054,0.029,17.4011,4073,0.6253,0.0039,0.084,0.0118,0.0717,0.0432,3.2306,0.303,4073,0.1625,0.0247,0.0443,0.1154,0.2527,0.0901,4,0.2196,0.2593
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,62573,63000,14620,0.0002,0.0002,0.0002,3247,3228,0.0007,2828.5,0.0015,0,0,3178.82,0.0004,0.2345,3120,3228,0.0004,15000,0.2151,789.875,8,51.6,70.1818,3172,112.4,341,60.875,11.4727,0.0172,5.1658,14,0.0003,0.0001,61.8875,5,0.0001,81.4444,7,0.8843,0.1021,11,0.0009,45.7778,18,0.2855,0,0.0919,0.0003,0.0784,0.0476,3.3607,0.8946,25,0.1737,0.0281,0.0494,0.1232,0.2857,0.4042,5,0.226,0.2925
SAT11/random/large/unif-k7-r85-v200-c17000-S1348818483-020-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,39,38,0.0389,33.0202,0.0117,0.0117,27,32.9251,0.035,0.6293,28,33,0.0117,200,1.2819,17.8799,3857,56.5709,57.6753,33,57.6753,18.4317,57.5764,3892.25,0.1304,2,4118,?,?,57.0618,3667,0.0022,57.6753,3667,1.5719,?,3927,?,56.4246,4118,0.7241,0.0321,0.0001,0.0032,0.0001,0.0001,2.0868,0.0002,4118,0.0002,0.0001,0.0566,0.0001,?,0.1412,2,0.0326,0
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1201608256-021-UNKNOWN.cnf,1,62572,63000,14596,0.0002,0.0002,0.0002,3227,3190,0.0007,3174.75,0.0015,0.0001,3107,3157.58,0.0004,0.2367,3106,3170,0.0004,15000,0.1243,496.75,8,53.1875,69.3,3154.5,108.25,287.417,60,10.7895,0.0131,5.0856,13,0.0003,0.0001,62.0086,4,0.0001,83,7,0.7036,0.1019,10,0.0009,46,17,0.2928,0,0.0929,0.0004,0.0796,0.0472,3.3739,0.7508,24,0.1774,0.0283,0.0175,0.1249,0.4286,0.0185,5,0.2287,0.295
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1491756361-004.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1146,10.435,0.046,0.046,8,10.4358,0.1,0.6215,8,10,0.046,50,1.5223,5.4193,4530,13.6395,14.0849,10,14.1458,4.6001,14.0435,4546.8333,0.2191,2,4576,0.2291,0.1934,13.899,4497,0.0195,14.1458,4497,1.8643,0.218,4555,0.2695,13.4923,4583,0.7411,0.0808,0.0018,0.031,0.0016,0.0011,2.7196,0.0065,4583,0.0029,0.0007,0.1084,0.0023,0.245,0.22,2,0.0874,0
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S266251785-083.UNKNOWN.cnf,1,1050,1065,242,0.0126,0.0126,0.0124,61,60,0.0257,53.7518,0.0457,0.0095,47,53.6064,0.0165,0.3578,47,54,0.0242,250,0.491,9.9598,4040,16.3455,17.4825,54,17.8782,8.3857,16.9151,4111.4286,0.0998,4,4171,0.0189,0.0067,16.9231,4017,0.0064,17.8782,4017,1.0513,0.1137,4104,0.0362,15.7972,4235,0.6546,0.0048,0.0933,0.0124,0.0785,0.043,3.2564,0.4147,4235,0.1785,0.0275,0.047,0.1283,0.25,0.0995,4,0.2311,0.2769
SAT11/random/medium/unif-k7-r89-v60-c5340-S1982873755-080.SATISFIABLE.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,13,0.1264,10.5357,0.011,0.011,8,10.4924,0.1167,0.691,8,10,0.011,60,1.8871,7.7881,4471,22.6156,22.7562,10,22.8034,7.4503,22.6569,4507.8,0.2164,2,4526,?,?,22.6799,4447,0.0069,22.8034,4447,2.1306,?,4496,?,22.5676,4599,0.763,0.1086,0.0001,0.0096,0.0001,0,1.9306,0.0001,4599,0.0001,0,0.1072,0.0001,?,0.2176,2,0.0294,0
SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,13,13,0.1287,10.4572,0.011,0.011,8,10.4763,0.1167,0.688,8,10,0.011,60,1.883,7.7947,4472,22.8055,23.073,10,23.1743,7.4282,22.8625,4521.2,0.2123,2,4552,?,?,22.8812,4450,0.0072,23.1743,4450,2.11,?,4513,?,22.4906,4619,0.7629,0.1064,0.0001,0.0097,0.0001,0.0001,1.981,0.0001,4619,0.0001,0,0.1066,0.0001,?,0.2152,2,0.0326,0
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,166883,168000,39005,0.0001,0.0001,0.0001,0,8498,0.0002,4315.5,0.0005,0,0,8475.5,0.0002,0.2301,8428,4315.5,0.0002,40000,0.562,9439,2,67,128.5,8477.5,284.5,1554,91.4,3.7065,0.0048,5.9459,5,0.0001,0,102.9543,1,0,158.5,1,2.5884,0.1021,3,0.0003,57,7,0.2436,0,0.0929,0.0001,0.0799,0.0478,3.3683,0.735,12,0.1758,0.0284,0.075,0.1251,0.4,1.4142,5,0.2282,0.2939
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S566093033-041.UNKNOWN.cnf,1,1272,1278,294,0.0103,0.0103,0.0102,73,73,0.0212,65.44,0.0377,0.0063,58,65.1348,0.0136,0.3319,58,65,0.0199,300,0.443,13.1185,4026,17.3298,18.7509,65,20.7992,11.1273,17.7844,4066.2857,0.0907,4,4099,0.0157,0.0055,18.1341,4021,0.005,20.7992,4021,1.0111,0.1109,4040,0.0267,16.6916,4194,0.576,0.0031,0.0882,0.0118,0.0745,0.0411,3.2614,0.4775,4194,0.174,0.0235,0.0445,0.1167,0.2545,0.0918,4,0.2222,0.2899
SAT11/random/large/unif-k7-r85-v400-c34000-S832901479-042-UNKNOWN.cnf,1,34000,34000,400,0.0175,0.0175,0.0175,75,74,0.0196,66.1917,0.0117,0.0117,58,65.587,0.0175,0.5944,56,66,0.0117,400,0.9352,33.7572,70,55.6344,61.4429,65,67.6301,32.6761,58.519,80.55,0.1083,2.0702,87,?,?,58.7361,60,0.0011,65.2823,67,1.4505,?,76,?,54.6479,109,0.6803,0.0156,0.0001,0.0016,0.0001,0.0001,2.1558,0.0003,124,0.0002,0.0001,0.0435,0.0001,?,0.1028,2,0.0341,0.0006
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S107514131-038.SATISFIABLE.cnf,1,2333,2343,540,0.0056,0.0056,0.0056,131,131,0.0124,120.795,0.0231,0.0034,111,120.894,0.0093,0.3187,111,121,0.011,550,0.3204,16.6051,3794,29.5092,34.6375,121,34.9125,13.5607,30.1616,3858.8571,0.0716,4,3964,0.0084,0.003,31.2912,3789,0.0028,34.9125,3789,0.909,0.1076,3833,0.0171,28.5678,4000,0.5274,0.0017,0.0904,0.0069,0.0785,0.0494,3.3359,0.316,4000,0.1665,0.0285,0.0354,0.1226,0.2857,0.0677,4,0.2294,0.265
SAT11/random/medium/unif-k7-r89-v60-c5340-S630613738-050.SATISFIABLE.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,14,0.1266,10.4863,0.011,0.011,8,10.53,0.1167,0.6902,8,10,0.011,60,1.891,7.8784,4467,22.7589,22.8238,10,23.2027,7.498,22.8112,4493.6,0.2174,2,4548,?,?,22.8548,4426,0.0079,23.2027,4426,2.1141,?,4473,?,22.6772,4554,0.7665,0.1071,0.0001,0.0114,0.0001,0,2.0469,0.0001,4554,0.0001,0,0.1044,0.0001,?,0.2213,2,0.0331,0
SAT11/random/large/unif-k7-r85-v300-c25500-S69399346-065-UNKNOWN.cnf,1,25500,25500,300,0.0233,0.0233,0.0233,57,58,0.0258,49.5859,0.0117,0.0117,42,49.3483,0.0233,0.6123,42,50,0.0117,300,1.118,25.9979,118,50.8392,53.6563,49,57.2759,26.1504,53.2899,144.1515,0.1282,2,153,?,?,52.4036,98,0.0015,55.5862,114,1.5223,?,136,?,48.5943,176,0.7011,0.0206,0.0001,0.0025,0.0001,0.0001,2.1348,0.0003,290,0.0002,0.0001,0.0572,0.0001,?,0.1292,2,0.0346,0
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S493397373-056-UNKNOWN.cnf,1,83502,84000,19529,0.0002,0.0002,0.0002,4272,4295,0.0004,4261.75,0.0009,0,4242,4256.75,0.0003,0.2255,4178,4262,0.0003,20000,0.1546,511,6,57.5,83.1667,4272.5,130.75,434.5,66.4167,8.901,0.0119,5.5676,12,0.0002,0,70.5679,3,0.0001,90.625,4,0.5098,0.1021,9,0.0007,49.2727,14,0.2653,0,0.0924,0.0003,0.0798,0.0471,3.3535,0.9309,20,0.1751,0.0276,0.0186,0.1236,0.4,0.0042,5,0.2258,0.2945
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S464722883-083.SATISFIABLE.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0515,24.7284,0.0466,0.0417,20,24.8304,0.04,0.5516,20,25,0.0451,125,1.0953,11.3635,4136,26.9466,28.3189,25,29.0392,10.301,27.4345,4215.5714,0.154,2.9677,4286,0.097,0.0781,27.6453,4127,0.0079,29.0392,4127,1.5447,0.0948,4205,0.1176,26.9448,4334,0.691,0.0308,0.0017,0.0124,0.0013,0.0009,2.7963,0.0064,4334,0.0033,0.0006,0.0722,0.0023,0.1148,0.1558,2,0.0721,0.0217
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S87195105-042.SATISFIABLE.cnf,1,1478,1491,337,0.0091,0.0091,0.0089,83,83,0.0169,75.2882,0.0318,0.0068,67,75.2597,0.0148,0.344,67,75,0.0179,350,0.4125,10.7536,3962,21.3221,22.8852,75,23.02,8.8975,21.8014,3995.8571,0.085,4,4052,0.0138,0.0054,21.8966,3897,0.0045,23.02,3897,0.9917,0.108,4002,0.025,20.3567,4057,0.6232,0.0034,0.0929,0.0101,0.0808,0.0492,3.3869,0.2793,4057,0.1773,0.0297,0.0408,0.1223,0.2778,0.0852,4,0.2351,0.2878
SAT11/random/medium/unif-k7-r89-v60-c5340-S1445862528-059.UNKNOWN.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,13,0.1285,10.5455,0.011,0.011,8,10.4787,0.1167,0.6912,8,10,0.011,60,1.8616,7.8786,4448,22.7933,22.9214,10,23.0514,7.4,22.8576,4498.4,0.2199,2,4518,?,?,22.8023,4432,0.0069,23.0514,4432,2.1089,?,4479,?,22.3876,4615,0.7646,0.1077,0.0001,0.0099,0.0001,0.0001,2.0504,0.0001,4615,0.0001,0,0.1071,0.0001,?,0.2211,2,0.0321,0
SAT11/random/medium/unif-k7-r89-v60-c5340-S1510638717-051.SATISFIABLE.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,14,0.1275,10.5303,0.011,0.011,8,10.504,0.1167,0.6896,8,10,0.011,60,1.8758,7.776,4478,22.7381,23.0343,10,23.1793,7.4179,22.7499,4517,0.2134,2,4530,?,?,22.828,4460,0.0072,23.1793,4460,2.1227,?,4505,?,22.4386,4612,0.7686,0.109,0.0001,0.0109,0.0001,0.0001,2.1537,0.0001,4612,0.0001,0,0.1072,0.0001,?,0.2169,2,0.0356,0
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S506401817-075.UNKNOWN.cnf,1,2545,2556,589,0.0051,0.0051,0.0051,140,140,0.0118,129.117,0.0232,0.0024,118,129.274,0.0085,0.3007,119,129,0.0101,600,0.2991,26.1164,3751,29.0458,34.5511,129,35.387,20.55,30.5273,3828.1429,0.0639,4.0187,3889,0.0078,0.0031,31.0528,3718,0.0025,35.387,3718,0.9225,0.106,3840,0.0165,26.8802,3985,0.5311,0.0012,0.0843,0.0067,0.0667,0.038,3.2785,0.5932,3985,0.1718,0.0217,0.0322,0.1117,0.2273,0.0653,4,0.2138,0.2809
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1800377425-032.UNKNOWN.cnf,1,2961,2982,678,0.0045,0.0045,0.0044,160,160,0.0122,148.745,0.0236,0.0034,137,148.842,0.0074,0.3099,137,149,0.009,700,0.2879,23.1112,3603,34.3883,40.0778,149,41.6419,18.3146,35.7073,3666,0.0584,4.003,3746,0.0068,0.0024,36.8412,3452,0.0021,41.6419,3452,0.8964,0.1056,3618,0.0159,34.2907,3997,0.5047,0.0017,0.0933,0.0057,0.0766,0.0463,3.399,0.3633,3997,0.1798,0.0268,0.0271,0.1252,0.25,0.0598,4,0.2391,0.2944
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,62642,63000,14672,0.0002,0.0002,0.0002,3232,3221,0.0007,2780.88,0.0014,0.0001,0,2913.42,0.0004,0.2275,3104,3155.5,0.0004,15000,0.2814,1315,8,52.2857,68.4545,3186,98.1429,487.167,60.5294,11.6273,0.3153,5.0481,14,0.0003,0.0001,61.1773,5,0.0001,77.7143,7,0.4481,0.1026,11,0.0009,46.2,18,0.2727,0,0.0922,0.0004,0.0787,0.0471,3.3574,0.7,28,0.1749,0.0279,0.2664,0.1241,0.4,0.4044,5,0.2262,0.2933
