@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC

@DATA
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,1.5064,0.4117
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0.902,0.9167
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,7.3461,0.9328
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,1.2804,1.5399
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0.1906,0.0365
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,55.2223,0.7297
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-17-s.cnf,1,2.4538,1.0367
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,0.8985,0.6256
SAT_RACE2008/maris-s03-gripper11.cnf,1,0.0948,0.6893
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-32-s100.cnf,1,1.2273,1.5261
SAT_Competition2007/industrial/industrial/narain/clauses-2.cnf,1,2.5456,1.0366
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g6bid.cnf,1,4.6204,0.7451
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l45_lambda.cnf,1,3.2129,0.6621
SAT_Competition2011/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,1.4339,0.434
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,10.5597,1.7701
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c6nidw_i.cnf,1,4.7944,0.7078
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,5.4295,0.5997
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf,1,0.6638,0.8781
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1,0.532,0.5472
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8_i.cnf,1,4.5128,0.7521
SAT_RACE2008/post-cbmc-zfcp-2.8-u2.cnf,1,?,?
SAT_RACE2006/SAT-Race_TS_2/een-pico-sr06-pr02-02.cnf,1,3.5801,0.729
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,7.4571,0.7658
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-2.cnf,1,1.4495,0.4372
SAT_RACE2008/ibm-2004-23-k80.cnf,1,1.9579,1.0564
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p0.cnf,1,0.8533,0.9154
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,1.3455,1.0769
SAT_Competition2011/SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,0.0107,0.7802
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,0.2206,0.5109
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,1.7657,0.7707
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i8mul.cnf,1,0.0227,0.7291
SAT_RACE2008/velev-vliw-uns-2.0-iq2.cnf,1,0.3455,0.5724
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-4.cnf,1,1.4471,0.4374
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom24.cnf,1,1.5255,0.6773
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog3_v01a.renamed-as.sat05-3963.cnf,1,0.7895,0.4806
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f7idw.cnf,1,5.3701,0.7139
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,1.4905,0.681
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-19-u.cnf,1,2.5426,1.0345
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,5.4897,1.0154
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-cha05-143.cnf,1,5.4037,0.7365
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0.0779,0.6954
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,1,1.744,0.9449
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11935.cnf,1,?,?
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,8.0676,0.5895
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,1.5569,0.6785
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,0.0492,0.9598
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf,1,1.4706,0.9239
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_13_UNKNOWN.cnf,1,0.5855,0.5415
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,5.7814,0.7214
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,5.0471,0.7385
SAT-Race-2010-CNF/mixed/grieu/vmpc_28.cnf,1,0,0.548
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,1.0142,0.9124
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-04.cnf,1,1.44,0.4539
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,1,5.7293,0.6123
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,0.195,0.7168
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1,0.9993,1.2613
SAT-Race-2010-CNF/hardware-verification/velev/16pipe_16_ooo.cnf,1,0.1126,0.4271
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.4541,0.8349
SAT_RACE2008/ibm-2004-23-k100.cnf,1,1.9157,1.0559
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0.8771,0.9157
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0,0.5485
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,3.0835,0.7079
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-11-u.cnf,1,1.1396,1.0072
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.1991,0.6316
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,0.4992,0.5407
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,0.5067,0.5374
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-21.cnf,1,1.6509,0.6166
SAT_Competition2007/industrial/industrial/grieu/vmpc_25.cnf,1,0,0.5485
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0.1208,0.9218
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l45_lambda.cnf,1,3.2129,0.6621
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0.1348,0.4526
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,0.0939,0.6587
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0.3071,0.9718
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,1.2975,1.5489
SAT_RACE2008/ibm-2004-29-k55.cnf,1,1.0551,1.0792
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,0.6324,0.6861
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.9554,0.9814
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0.1264,0.752
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,11.7334,1.9129
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c9.cnf,1,4.5996,0.7543
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-09.cnf,1,1.4365,0.4545
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,13.4324,1.4142
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,1.5488,0.6773
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0.1531,0.5083
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw_i.cnf,1,4.8307,0.7062
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9b.cnf,1,5.3772,0.7437
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,4.529,0.7563
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,1.2382,1.5323
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,1.0103,0.5567
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,5.3538,0.7417
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0.5973,1.2063
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,1.4758,0.7095
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,5.3838,0.7015
SAT_RACE2008/velev-npe-1.0-9dlx-b71.cnf,1,0.0107,0.7802
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,1.112,0.9354
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray32_32.cnf,1,0.9785,0.9039
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,1.4649,1.1177
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,2.1373,1.0416
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,10.0059,1.4699
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,0.3162,0.9713
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,3.152,0.7084
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,5.511,0.7427
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0.1609,0.5254
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,4.7995,0.7237
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,4.7893,0.6869
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,1.502,0.4122
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p1.cnf,1,0.5219,1.1196
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0.0057,0.7312
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-15-s.cnf,1,2.2454,1.0355
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,1.1192,0.7422
SAT_RACE2008/ibm-2004-01-k90.cnf,1,0.8505,1.0647
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,3.1325,0.7668
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,1.4352,0.4343
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,11.3104,1.9768
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,44.4789,0.7437
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0,0.5472
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,8.0676,0.5895
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0.2119,0.5968
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,0.0026,0.8021
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,0.7116,0.3851
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,1.227,1.5263
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,1.0956,0.7048
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,4.8499,0.7985
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,5.0468,0.7629
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0.6913,0.6663
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,2.2512,1.041
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,2.6083,0.6819
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,1.7234,0.6648
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,5.3701,0.7139
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,4.7113,0.7484
SAT_RACE2008/mizh-md5-47-5.cnf,1,1.5062,0.4132
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,0.1697,0.252
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,3.2513,0.6635
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,4.6452,0.6994
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,5.0606,0.7295
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,2.6744,0.6825
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0.8771,0.9157
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0,0.5485
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,2.6804,1.0499
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,0.6078,0.5649
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,0.1143,0.2672
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0.1111,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,0.8159,0.848
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0,0.5478
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,1,1.1333,1.0048
SAT_Competition2011/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,0.1843,0.9777
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0.6048,1.0739
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,3.5517,1.1055
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,3.1944,0.6614
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,2.1235,1.0387
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b10.cnf,1,0.1143,0.2668
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,1.4381,0.454
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_11-k25.cnf,1,2.5525,1.063
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,11.7334,1.9129
SAT_RACE2008/mizh-sha0-36-4.cnf,1,1.4339,0.434
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-2.0-b6.cnf,1,0.1766,0.9257
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0,0.5476
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,1.5153,0.6777
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0,0.5473
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,5.5755,0.7935
SAT_RACE2008/grieu-vmpc-27.cnf,1,0,0.5482
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0.1348,0.4526
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,2.0753,1.0417
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,7.2442,0.5352
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,0.7582,0.8291
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,0.1323,0.7766
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,0.2484,0.5229
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,2.7119,0.8225
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,1.5106,0.4127
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,2.9273,0.7175
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.0026,0.8021
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,0.8538,0.9115
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,1.3993,1.5626
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0.9516,0.9746
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.9057,0.6201
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,0.5535,0.5596
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0.5119,0.9887
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.6418,0.5611
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,4.9178,0.7145
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,2.2213,1.0796
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,2.4669,1.042
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,17.9275,0.9319
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,1.1266,1.0044
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,5.111,0.7162
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,1.2565,1.5371
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,5.2373,0.7359
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf,1,1.1404,0.8847
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,2.1144,1.0214
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-15-u.cnf,1,2.5299,1.0571
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,1.7422,0.9538
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,2.0124,1.033
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-03.cnf,1,0.1143,0.2668
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,0.0808,2.8765
SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf,1,2.5311,1.0286
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,2.5607,1.0697
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,1.9052,1.0276
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0.2245,0.5136
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,1.2975,1.5489
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,2.0124,1.033
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,1.7103,0.6622
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k50.cnf,1,1.9146,1.1775
SAT_RACE2008/ibm-2002-25r-k10.cnf,1,2.9072,1.3612
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,1.4489,0.4376
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,0.842,0.6895
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-10.cnf,1,1.4382,0.4541
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.133,1.0295
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0.4312,0.6341
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf,1,1.329,0.8781
SAT_RACE2008/schup-l2s-abp4-1-k31.cnf,1,2.1691,0.7834
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf,1,0.0178,0.7345
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0,0.5476
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,11.0285,0.675
SAT_RACE2008/anbul-part-10-15-s.cnf,1,1.092,0.9944
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0,0.7732
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0.0028,0.735
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,0.5952,0.5677
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,0.078,0.6954
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,7.3823,0.9215
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0.9512,0.9208
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,1.5726,0.685
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_10_UNSAT.cnf,1,0.6735,0.5715
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.1-6.cnf,1,0.5216,0.4716
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-06.cnf,1,3.161,0.7378
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,0.0026,0.8021
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf,1,4.6573,0.7061
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf,1,4.2642,0.7834
SAT_RACE2008/palac-uts-l06-ipc5-h34.cnf,1,13.0859,1.45
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,0.0753,0.593
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,4.7434,0.7083
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04-valves.cnf,1,2.8417,0.743
SAT_RACE2008/simon-s03-w08-15.cnf,1,1.4706,0.9239
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,0.7863,1.3919
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,0.8022,0.5946
SAT_RACE2008/mizh-sha0-36-1.cnf,1,1.4379,0.4338
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,1.0195,0.6408
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,1.6566,1.1056
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,4.9632,0.7273
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,2.0235,1.0129
