@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,2130,2111,0.0061,488,0.0123,0.0062,0.0062,108,0.003,118,99,99,108.479,500,15.8893,0.0102
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1614425450-034.cnf,1,1955,1946,0.0066,452,0.0131,0.0067,0.0067,101,0.0032,110,92,92,101.035,460,13.9946,0.0111
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1806027711-062.cnf,1,42000,41703,0.0003,9718,0.0006,0.0003,0.0003,2115,0.0002,2149,2071,2083,2003.84,10000,510.263,0.0006
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S970100151-015-UNKNOWN.cnf,1,147000,146031,0.0001,34109,0.0002,0.0001,0.0001,7472,0,7533,7338,7332,7374.5,35000,1336.5,0.0002
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S963265686-085-UNKNOWN.cnf,1,42000,41669,0.0003,9719,0.0006,0.0003,0.0003,2126,0.0002,2149,2082,2088,2022.14,10000,342,0.0006
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1703132040-12-SAT.cnf,1,6327,5932,0.0011,1744,0.0034,0.0017,0.0017,374.5,0.0008,394,358,357,375.371,2035,38.3651,0.0034
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S1163137157-19-SAT.cnf,1,7478,7102,0.001,2105,0.0027,0.0014,0.0014,449,0.0007,471,430,430,450.785,2405,48.4116,0.0029
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1206040031-030.cnf,1,5340,5340,0.1167,60,0.011,0.1167,0.1167,10,0.0071,13,8,8,10.4655,60,7.75,0.1167
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S1900558626-069.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0059,15,9,9,12.1073,70,8.8027,0.1
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S315403000-060.cnf,1,16000,16000,0.0063,800,0.0197,0.0063,0.0063,153,0.0012,166,140,140,152.88,800,44.0208,0.0063
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1734827769-099.UNKNOWN.cnf,1,2556,2548,0.0051,590,0.0101,0.0051,0.0051,131,0.0025,141,120,120,130.745,600,21.5571,0.0085
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S966156467-066-UNKNOWN.cnf,1,25500,25500,0.0233,300,0.0117,0.0233,0.0233,50,0.0015,57,42,43,49.609,300,25.666,0.0233
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S274764005-003.cnf,1,33600,33388,0.0004,7815,0.0008,0.0004,0.0004,1704,0.0002,1742,1642,1669,1642.7,8000,238.778,0.0006
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1517867865-16.cnf,1,18000,18000,0.0056,900,0.0179,0.0056,0.0056,172,0.001,185,158,159,172.616,900,49.9339,0.0056
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S2061874746-039.cnf,1,2380,2368,0.0055,546,0.011,0.0056,0.0056,121,0.0027,132,111,111,121.201,560,18.9514,0.0092
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S685953260-065.cnf,1,14000,14000,0.0071,700,0.0218,0.0071,0.0071,134,0.0014,148,122,124,133.872,700,38.0471,0.0071
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S145970304-01-UNSAT.cnf,1,14684,12571,0.0005,3997,0.0015,0.0008,0.0008,837,0.0004,861,810,806,830.816,5500,89.7021,0.0028
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S771170845-016-UNKNOWN.cnf,1,17000,17000,0.035,200,0.0117,0.035,0.035,33,0.0021,38,27,28,32.8646,200,17.8759,0.035
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S880121748-08.cnf,1,29400,29232,0.0004,6828,0.0009,0.0004,0.0004,1485,0.0002,1512,1459,1444,1494.2,7000,207.167,0.0009
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,4450,4450,0.14,50,0.011,0.14,0.14,9,0.009,12,6,6,8.9531,50,6.6892,0.14
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S2036658259-036.UNKNOWN.cnf,1,2982,2965,0.0044,685,0.0088,0.0044,0.0044,150,0.0021,162,138,138,149.999,700,28.4933,0.0073
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1805176884-064.UNKNOWN.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0066,15,9,9,12.1359,70,8.7522,0.1
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S915337037-05-SAT.cnf,1,14684,12427,0.0005,3944,0.0016,0.0008,0.0008,821,0.0004,853,801,797,821.844,5500,57.1135,0.0023
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S630613738-050.SATISFIABLE.cnf,1,5340,5340,0.1167,60,0.011,0.1167,0.1167,10,0.0079,13,8,8,10.4686,60,7.8323,0.1167
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1830776056-07.SAT.shuffled.cnf,1,4450,4450,0.14,50,0.011,0.14,0.14,9,0.0096,12,6,6,8.8905,50,6.872,0.14
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1238286461-19.SAT.shuffled.cnf,1,2343,2334,0.0056,540,0.011,0.0056,0.0056,119,0.0028,130,109,109,119.291,550,19.1958,0.0074
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S2084125686-20-SAT.cnf,1,7478,7049,0.001,2073,0.0029,0.0014,0.0014,441,0.0007,463,422,420,440.959,2405,40.6626,0.0034
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S87195105-042.SATISFIABLE.cnf,1,1491,1478,0.0089,337,0.0179,0.0091,0.0091,75,0.0045,84,67,67,75.462,350,10.8282,0.0148
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf,1,126000,125264,0.0001,29301,0.0002,0.0001,0.0001,6419,0.0001,6433,0,6247,4273.67,30000,5602.33,0.0002
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S476496922-18-SAT.cnf,1,7478,7014,0.001,2060,0.0029,0.0014,0.0014,440.5,0.0007,461,420,419,439.954,2405,41.1235,0.0034
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1307633938-08-UNSAT.cnf,1,14684,12455,0.0005,3995,0.0015,0.0008,0.0008,837,0.0004,864,811,807,836.241,5500,77.6667,0.0025
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S788797920-13.cnf,1,20400,20400,0.0292,240,0.0117,0.0292,0.0292,40,0.0019,47,34,33,40.1152,240,20.6458,0.0292
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1705860047-05-SAT.cnf,1,12014,10498,0.0006,3357,0.0018,0.0009,0.0009,710,0.0004,734,686,682,706.902,4500,59.2732,0.0027
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,15000,15000,0.0067,750,0.0207,0.0067,0.0067,143,0.0013,158,131,132,143,750,42.6021,0.0067
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S2058622508-076.SATISFIABLE.cnf,1,2343,2309,0.0056,531,0.0114,0.0057,0.0057,117,0.0029,127,107,106,117.134,550,18.3697,0.0094
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S31505198-038.UNKNOWN.cnf,1,3195,3195,0.0333,150,0.044,0.0333,0.0333,30,0.0059,35,24,24,29.6831,150,12.4345,0.0333
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S47926000-049.cnf,1,1917,1917,0.0556,90,0.0461,0.0556,0.0556,18,0.0099,22,14,14,18.2506,90,7.6047,0.0556
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,1704,1690,0.0077,389,0.0152,0.0078,0.0078,87,0.0038,96,78,78,87.0854,400,13.1571,0.0103
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1992353905-004.cnf,1,15300,15300,0.0389,180,0.0117,0.0389,0.0389,30,0.0025,36,24,25,29.5451,180,16.6911,0.0389
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,2662,2662,0.04,125,0.0453,0.04,0.04,25,0.0074,30,20,20,24.9617,125,10.7009,0.04
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S417670629-08.cnf,1,16800,16664,0.0008,3895,0.0016,0.0008,0.0008,848.5,0.0004,875,825,821,848.487,4000,109.522,0.0013
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1970010471-03.UNSAT.shuffled.cnf,1,2769,2753,0.0047,634,0.0095,0.0048,0.0048,140,0.0023,151,128,128,139.632,650,24.3205,0.0079
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S735137557-045.SATISFIABLE.cnf,1,2556,2544,0.0051,587,0.0103,0.0052,0.0052,130,0.0025,141,119,119,130.051,600,19.1089,0.0068
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S393518083-009.cnf,1,2130,2130,0.05,100,0.0458,0.05,0.05,20,0.0088,24,16,16,20.0705,100,9.0379,0.05
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,5177,4864,0.0014,1427,0.0042,0.0021,0.0021,307,0.001,321,290,290,307.416,1665,32.2037,0.0063
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,40000,40000,0.0025,2000,0.0091,0.0025,0.0025,387.5,0.0005,407,363,355,384.287,2000,104.27,0.0025
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1390822082-06.SAT.shuffled.cnf,1,4450,4450,0.14,50,0.011,0.14,0.14,9,0.0092,12,6,6,8.9087,50,6.7218,0.14
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S375894551-007.UNKNOWN.cnf,1,3195,3195,0.0333,150,0.0441,0.0333,0.0333,29,0.0066,35,24,24,29.4751,150,12.9061,0.0333
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,210000,208731,0.0001,48829,0.0001,0.0001,0.0001,10692,0,10692,10670,10532,10670,49999,2192,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1666821205-020.cnf,1,1870,1867,0.0069,437,0.0134,0.0069,0.0069,97,0.0032,106,88,88,97.1881,440,15.4733,0.0092
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,12750,12750,0.0467,150,0.0117,0.0467,0.0467,25,0.0027,30,20,20,25.0575,150,14.0031,0.0467
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1048256369-15.cnf,1,11900,11900,0.05,140,0.0117,0.05,0.05,23,0.003,28,19,19,23.3907,140,13.2673,0.05
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S155821307-034.cnf,1,22000,22000,0.0045,1100,0.0153,0.0045,0.0045,212,0.0008,229,194,197,210.132,1100,58.6331,0.0045
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S1568578307-064.cnf,1,18700,18700,0.0318,220,0.0117,0.0318,0.0318,36,0.0019,43,30,30,36.5425,220,19.8027,0.0318
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2142489608-055.cnf,1,6675,6675,0.0933,75,0.0111,0.0933,0.0933,13,0.0052,16,10,10,12.8764,75,9.4226,0.0933
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,2130,2119,0.0061,488,0.0123,0.0062,0.0062,107,0.0031,117,98,98,107.675,500,19.8686,0.0102
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,63000,62536,0.0002,14607,0.0004,0.0002,0.0002,3172,0.0001,3197,3108,3138,3186,15000,469.286,0.0004
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S820736259-091.cnf,1,2380,2356,0.0056,538,0.0113,0.0057,0.0057,118,0.0028,129,109,108,118.639,560,20.6554,0.0093
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1372215289-05.SAT.shuffled.cnf,1,5340,5340,0.1167,60,0.011,0.1167,0.1167,10,0.0068,14,8,8,10.4703,60,7.9674,0.1167
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S522321670-058.cnf,1,17000,17000,0.035,200,0.0117,0.035,0.035,33,0.0021,39,28,27,32.9696,200,17.9679,0.035
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1362286908-061.cnf,1,1785,1779,0.0072,414,0.0143,0.0073,0.0073,93,0.0037,102,83,84,92.4404,420,13.1069,0.0097
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S440198403-10.UNSAT.shuffled.cnf,1,2769,2751,0.0047,632,0.0096,0.0048,0.0048,139,0.0023,151,127,128,138.878,650,25.0552,0.0063
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1045096471-025.cnf,1,2125,2111,0.0062,484,0.0124,0.0063,0.0063,107,0.0031,117,98,98,107.487,500,16.6668,0.0103
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S16540223-14.cnf,1,18000,18000,0.0056,900,0.0179,0.0056,0.0056,172,0.001,187,159,158,171.652,900,51.0453,0.0056
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,10500,10419,0.0012,2436,0.0025,0.0012,0.0012,532,0.0006,554,513,508,532.135,2500,75.7847,0.0021
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1,126000,125175,0.0001,29273,0.0002,0.0001,0.0001,6341,0.0001,6362,6334,6281,6345,30000,840,0.0002
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1155415292-14.UNSAT.shuffled.cnf,1,2769,2769,0.0385,130,0.0447,0.0385,0.0385,26,0.0072,31,21,21,25.8654,130,10.8338,0.0385
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,168000,166834,0.0001,38972,0.0002,0.0001,0.0001,8506,0,8562,8473,0,8473,40000,1277,0.0001
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,30000,30000,0.0033,1500,0.0117,0.0033,0.0033,286,0.0006,308,269,269,286.551,1500,80.8432,0.0033
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1173369833-06.cnf,1,42000,41742,0.0003,9761,0.0006,0.0003,0.0003,2111.5,0.0002,2150,2093,2057,2130.19,10000,300.75,0.0006
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,2662,2662,0.04,125,0.0451,0.04,0.04,25,0.0071,30,20,20,24.8763,125,11.3034,0.04
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1857201443-029.cnf,1,16800,16705,0.0008,3904,0.0016,0.0008,0.0008,848,0.0004,871,823,820,838.829,4000,127.883,0.0013
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S962875623-008.cnf,1,14000,14000,0.0071,700,0.0217,0.0071,0.0071,135,0.0014,147,123,123,133.586,700,39.2304,0.0071
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1,30000,30000,0.0033,1500,0.0117,0.0033,0.0033,285,0.0006,308,267,265,286.73,1500,79.4764,0.0033
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S994434255-18-UNKNOWN.cnf,1,4234,4167,0.0018,1108,0.0053,0.0027,0.0027,240,0.0013,253,224,225,239.353,1170,35.3948,0.0045
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1481730841-18.SAT.shuffled.cnf,1,2769,2756,0.0047,636,0.0094,0.0048,0.0048,141,0.0023,152,129,130,140.969,650,21.3029,0.0079
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1879656894-046.cnf,1,2556,2556,0.0417,120,0.0453,0.0417,0.0417,24,0.0079,29,19,19,23.9585,120,9.7886,0.0417
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,63000,62579,0.0002,14630,0.0004,0.0002,0.0002,3163,0.0001,3217,0,3132,2837.78,15000,862.556,0.0004
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1513299405-10.SAT.shuffled.cnf,1,2769,2769,0.0385,130,0.0448,0.0385,0.0385,26,0.007,31,21,21,25.8907,130,10.8993,0.0385
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1468528501-076.SATISFIABLE.cnf,1,2556,2543,0.0051,585,0.0103,0.0052,0.0052,129,0.0026,140,118,118,129.567,600,20.8527,0.0085
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S448238512-10.cnf,1,67200,66744,0.0002,15585,0.0004,0.0002,0.0002,3403,0.0001,3429,0,3333,2903.71,16000,1116.43,0.0003
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S2092874799-044.cnf,1,42000,41732,0.0003,9767,0.0006,0.0003,0.0003,2134,0.0002,2170,2069,2095,2127.72,10000,283.167,0.0006
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1455331099-09-SAT.cnf,1,9344,8176,0.0008,2624,0.0023,0.0011,0.0011,554,0.0005,572,528,531,549.814,3500,43.6156,0.003
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1314186802-12.UNSAT.shuffled.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0064,15,9,9,12.1338,70,8.798,0.1
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,4450,4450,0.14,50,0.011,0.14,0.14,9,0.0081,12,6,6,8.9346,50,6.8672,0.14
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S1322153318-039.cnf,1,20000,20000,0.005,1000,0.0165,0.005,0.005,191,0.0009,207,178,177,191.686,1000,55.6,0.005
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1924575376-025.cnf,1,2040,2025,0.0065,463,0.013,0.0066,0.0066,103,0.0031,113,94,93,102.95,480,14.9697,0.0108
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S883878972-08.cnf,1,54600,54261,0.0002,12658,0.0005,0.0002,0.0002,2753,0.0001,2792,0,2693,2490.5,13000,491.1,0.0005
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1805843968-06.cnf,1,15300,15300,0.0389,180,0.0117,0.0389,0.0389,29,0.0024,35,24,24,29.6862,180,16.5992,0.0389
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S142115187-18.UNSAT.shuffled.cnf,1,2556,2556,0.0417,120,0.0453,0.0417,0.0417,24,0.0075,29,19,19,23.9765,120,10.0527,0.0417
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S839983432-073.cnf,1,6675,6675,0.0933,75,0.0111,0.0933,0.0933,13,0.0054,16,10,10,12.8824,75,9.3467,0.0933
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1041106011-094.cnf,1,1615,1605,0.0082,368,0.0161,0.0083,0.0083,82,0.004,90,73,74,81.8984,380,13.5078,0.0136
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S678706275-057.cnf,1,18000,18000,0.0056,900,0.018,0.0056,0.0056,172,0.001,184,159,158,172.089,900,50.4513,0.0056
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1,25500,25500,0.0233,300,0.0117,0.0233,0.0233,49,0.0015,57,42,42,49.5932,300,25.7282,0.0233
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1258122549-031.cnf,1,2125,2116,0.0061,491,0.0121,0.0062,0.0062,110,0.003,119,100,99,109.37,500,17.2444,0.0081
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1138392605-05-UNKNOWN.cnf,1,4234,4185,0.0018,1120,0.0052,0.0026,0.0026,245,0.0013,259,231,228,244.285,1170,30.9466,0.0045
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf,1,4005,4005,0.1556,45,0.011,0.1556,0.1556,8,0.0101,11,6,6,8.1217,45,6.236,0.1556
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1243695187-06.cnf,1,22000,22000,0.0045,1100,0.0153,0.0045,0.0045,211,0.0008,224,195,198,210.637,1100,59.4949,0.0045
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1,8010,8010,0.0778,90,0.0111,0.0778,0.0778,15,0.005,19,12,12,15.34,90,10.7083,0.0778
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S2140929154-062.cnf,1,17000,17000,0.035,200,0.0117,0.035,0.035,33,0.0023,39,27,27,33.1786,200,17.7833,0.035
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1786071619-083.SATISFIABLE.cnf,1,4450,4450,0.14,50,0.011,0.14,0.14,9,0.0086,11,6,6,8.88,50,6.8908,0.14
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1274869912-15.cnf,1,42000,41721,0.0003,9754,0.0006,0.0003,0.0003,2125,0.0002,2164,2048,2083,2013.78,10000,383.667,0.0006
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S791125864-16.cnf,1,67200,66744,0.0002,15590,0.0004,0.0002,0.0002,3413.5,0.0001,3494,3294,3339,3375.38,16000,430.5,0.0004
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,30000,30000,0.0033,1500,0.0117,0.0033,0.0033,286.5,0.0006,302,271,270,286.711,1500,84.0995,0.0033
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1301714489-09.UNSAT.shuffled.cnf,1,2769,2769,0.0385,130,0.0449,0.0385,0.0385,26,0.0068,31,21,21,25.7077,130,11.2626,0.0385
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1631976568-086.UNKNOWN.cnf,1,2769,2745,0.0047,636,0.0094,0.0048,0.0048,138.5,0.0023,150,128,127,138.846,650,26.298,0.0079
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,30000,30000,0.0033,1500,0.0117,0.0033,0.0033,290,0.0006,306,270,273,284.934,1500,81.9669,0.0033
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1540370200-13.SAT.shuffled.cnf,1,2556,2542,0.0051,585,0.0103,0.0052,0.0052,129,0.0026,140,118,119,129.243,600,22.0501,0.0085
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1551099861-042.cnf,1,5785,5785,0.1077,65,0.0111,0.1077,0.1077,11,0.0065,14,8,8,11.3371,65,8.4204,0.1077
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1693168158-005.UNKNOWN.cnf,1,2343,2329,0.0056,535,0.0113,0.0057,0.0057,118,0.0027,128,107,108,117.515,550,21.6133,0.0093
