@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC

@DATA
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm27-p0-q251.cnf,1,0.041,0.9325,0.0406,0.0408,16900,0,0,0,0.9323,0.0401,0.0406,0,0.0404,0,0,0.0001,0.3425,0.0413,0.9324,0,0,0,0,16225,675,0.9324,0.9815,0.0385,650,0,0.9815,0
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-4.cnf,1,0.0486,0.0886,0.0312,0.0407,274000,0.6042,0.4859,1.0062,0.0001,0.1699,0.0291,301.6,0.0231,261,191,1.7399,0.0207,0.1579,0.0824,380,152,483,0.5864,154000,65604,0.0106,0.0723,1.5081,26157,814,0.5428,0.413
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S744068878-072.cnf,1,0.0033,0.228,0.0017,0.0022,1917,0.095,0.0108,0.8472,0.0664,0.0469,0.0015,4313,0.001,4303,4277,0.7007,0.076,0.0084,0.1568,4385,4240,4454,0.2142,1917,90,0.13,0,0,90,4454,0,0.633
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-desmul.cnf,1,0.0982,0.7591,0.0507,0.058,180000,5.0083,3.6897,1.2679,0.5764,0.1578,0.0418,116.59,0.0292,104,83,0.2727,0.1709,0.3045,0.6427,139,52,234,4.8421,177000,28902,0.7185,0.2282,0.0349,27927,243,0.6957,0.7281
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S859578263-029.cnf,1,0.1766,0.5702,0.093,0.1261,42000,0.2908,0.2938,0.7078,0.2045,0.2339,0.0803,18.298,0.0475,17,14,0.5774,0.2295,0.6777,0.3929,22,12,27,0.4005,41748,10000,0.3868,0,0.024,9766,44,0.9664,0.5881
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1639151107-094.cnf,1,0.0001,0.0941,0.0001,0.0001,5340,0.0399,0,1.0017,0.0266,0.0112,0.0001,4495.2,0,4505,4439,0.7311,0.0313,0.0002,0.063,4512,4428,4633,0.1411,5340,60,0.0593,0,0,60,4633,0,0.6804
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.2345,0.95,0.0813,0.1492,11563,1.0956,0.2919,1.2069,0.6406,0.1267,0.0219,849.32,0.0119,892,732,0.4244,0.4796,0.3397,0.71,941,545,1037,1.0811,11563,1473,0.8355,0.2051,0.0055,1465,1318,0.8122,0.6183
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1572638390-17.SAT.shuffled.cnf,1,0.0001,0.0982,0.0001,0.0001,6675,0.0401,0,0.995,0.0265,0.0112,0.0001,4407.2,0,4403,4326,0.6998,0.0321,0.0002,0.0651,4484,4326,4497,0.1729,6675,75,0.0551,0,0,75,4497,0,0.6823
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1,0.003,0.4948,0.003,0.003,15260,0,0,0,0.4948,0.0286,0.003,0,0.003,0,0,0.0001,0.0097,0.003,0.4948,0,0,0,0,14700,560,0.4948,0.0286,0.3333,420,0,0.0286,0
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S316555917-14.SAT.shuffled.cnf,1,0.0001,0.0898,0.0001,0.0001,5785,0.037,0,1.0064,0.0329,0.0112,0.0001,4459.3,0,4443,4413,0.629,0.0325,0.0002,0.0658,4503,4392,4579,0.1469,5785,65,0.0654,0,0,65,4579,0,0.677
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-260-100.cnf,1,0.2296,0.5832,0.2295,0.2295,624,0,0.0213,0,0.5831,0.4167,0.2295,4515.3,0.2295,4513,4498,0.0001,0.3333,0.2296,0.5832,4549,4475,4553,0,624,260,0.5832,0.8333,0,260,4553,0.8333,0
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.4995,0.9053,0.3181,0.4982,16562,1.1569,0.8931,1.7767,0.7273,0.077,0.484,2757.3,0.0308,2930,2240,0.2059,0.6308,0.9987,0.7721,2958,1888,4109,1.4463,11488,942,0.7987,0.2907,0.0656,884,4109,0.4222,0.8975
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S49237390-14.cnf,1,0.1742,0.5699,0.0921,0.1243,79800,0.2894,0.2932,0.714,0.2056,0.2337,0.0791,8.8125,0.0468,8,6,0.5725,0.2288,0.7249,0.3947,11,5,14,0.3977,79322,19000,0.3916,0,0.025,18537,23,0.9653,0.5888
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,0.1752,0.5815,0.0927,0.1306,3195,0.289,0.2886,0.7011,0.2116,0.2315,0.0784,3395.6,0.0482,3493,3475,0.5581,0.2349,0.4398,0.4051,3544,2482,3596,0.4204,3175,750,0.4141,0,0.0204,735,3596,0.9685,0.5837
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,0.0387,0.7265,0.0207,0.0305,287000,0.3436,1.2953,1.3615,0.1248,0.2161,0.0183,418,0.0095,72,43,0.8951,0.0955,0.2846,0.3795,933,41,1010,0.7372,165000,95810,0.134,0.4538,1.6853,35680,1010,0.7422,0.8865
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,0.4994,0.8557,0.3353,0.4979,18089,1.1161,1.1045,1.9614,0.7425,0.0791,0.4867,2468.7,0.0232,2823,1802,0.204,0.6258,0.4999,0.7738,3125,1765,3207,1.6003,13665,1130,0.7984,0.2825,0.0453,1081,3207,0.4074,0.9243
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10bi_s.cnf,1,0.1473,0.7409,0.0786,0.1191,341000,2.1343,1.8478,1.8061,0.431,0.133,0.0786,279.8,0.0224,288,241,0.4416,0.1748,0.4657,0.5606,328,67,431,2.445,147000,115000,0.6042,0.114,4.8736,19546,592,0.4807,0.6846
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1,0.0001,0.0982,0.0001,0.0001,5340,0.0357,0,0.9926,0.0217,0.0112,0.0001,4505.8,0.0001,4513,4450,0.7676,0.0326,0.0001,0.0655,4552,4429,4619,0.1702,5340,60,0.0552,0,0,60,4619,0,0.6899
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1,0.1764,0.5696,0.0924,0.1243,42000,0.2884,0.2914,0.719,0.2108,0.2337,0.0785,18.586,0.0476,18,14,0.5717,0.2283,0.7425,0.395,22,11,28,0.3936,41691,10000,0.3888,0,0.0265,9742,46,0.9627,0.5894
SAT_Competition2011/SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0.0021,0.9425,0.0006,0.0005,28508,0.1525,0,0.7656,0.9302,0.0155,0.0002,606.38,0.0001,652,476,0.0169,0.65,0.0058,0.9345,751,150,852,0.3653,28058,450,0.9371,0.9893,0.0345,435,1328,0.9893,1.0138
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n300-s12830984-sat.cnf,1,0.2295,0.5832,0.2295,0.2295,720,0,0.0244,1.0972,0.5831,0.4167,0.2295,4273.7,0.2295,4370,4038,0.0001,0.3333,0.2295,0.5832,4428,3919,4432,0.3554,720,300,0.5832,0.8333,0,300,4432,0.8333,0.9873
SAT_Competition2007/crafted/spence/medium/s73-100.cnf,1,0.3195,0.0711,0.3081,0.3182,156,0.1609,0.056,0,0.0023,0.4679,0.3176,4331.9,0.3114,4349,4237,1.3545,0.0457,0.3209,0.0512,4417,4208,4544,0.2364,156,73,0.0127,0,0,73,4544,1,0
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g6bi.cnf,1,0.1595,0.7526,0.081,0.1186,69895,1.0653,0.9909,1.7997,0.313,0.145,0.0614,390.45,0.015,349,330,0.5322,0.1963,0.4567,0.5321,438,311,504,1.1917,29802,23891,0.6008,0.1486,4.529,4321,618,0.5003,0.7563
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-16.cnf,1,0.1092,0.3812,0.0515,0.0586,283000,1.0031,1.1875,1.258,0.0669,0.2115,0.0389,582.33,0.0259,579,544,0.8244,0.0664,0.2927,0.2247,624,544,624,1.3508,202000,84025,0.1654,0.1658,0.9694,42666,624,0.7275,0.7008
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.2345,0.95,0.0813,0.1492,11563,1.0956,0.2919,1.2069,0.6406,0.1267,0.0219,903.58,0.0119,895,782,0.4244,0.4796,0.3397,0.71,973,710,1094,1.0811,11563,1473,0.8355,0.2051,0.0055,1465,1318,0.8122,0.6183
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-21-step11.cnf,1,0.3083,0.9404,0.0687,0.0654,784000,0.8485,0.8107,0.9367,0.1359,0.1248,0.0033,0,0.002,0,0,0.6094,0.4272,0.4302,0.6327,0,0,0,0.9735,779000,99736,0.887,0.9544,0.0252,97280,0,0.9642,1.1142
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.4824,0.7167,0.4003,0.4675,11604,1.3545,0.471,2.402,0.2856,0.0232,0.4293,1303.4,0.361,1158,844,0.4894,0.5488,0.4996,0.5121,1592,712,2258,1.6938,10258,288,0.554,0.0013,0.2101,238,2746,0.005,0.7077
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_11_3_4_fbc.cnf,1,0.2739,0.9787,0.0479,0.0029,130000,2.0022,0.2607,1.2343,0.8811,0.0672,0.0011,77.735,0.0006,77,67,0.2755,0.6789,0.4105,0.8566,93,25,125,1.9336,130000,8713,0.9769,0.314,0.0005,8709,160,0.8334,0.5644
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-240-3.sat05-2205.reshuffled-07.cnf,1,0.042,0,0.042,0.042,960,0,0.0261,0.5623,0,0.25,0.042,4576.6,0.042,4582,4568,0,0,0.042,0,4589,4535,4609,0.2887,960,240,0,0,0,240,4609,1,0.5774
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1610649331-094.cnf,1,0.0001,0.0885,0.0001,0.0001,5785,0.039,0,0.9985,0.0252,0.0112,0.0001,4469.7,0,4486,4416,0.7626,0.0315,0.0002,0.0635,4529,4403,4552,0.1416,5785,65,0.0606,0,0,65,4552,0,0.6858
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,0.0036,0.2409,0.0019,0.0024,1597,0.1028,0.0085,0.8443,0.0525,0.047,0.0014,4384,0.0009,4367,4358,0.7273,0.0785,0.0128,0.161,4420,4300,4460,0.2163,1597,75,0.1463,0,0,75,4460,0,0.641
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-brn002.shuffled-as.sat05-3935.cnf,1,0.4997,0.8243,0.4491,0.499,15897,1.1941,1.3171,2.5376,0.6662,0.1674,0.496,1695.8,0.4729,1832,1516,0.1904,0.6139,0.9999,0.7366,1979,1169,2052,2.0884,13794,2401,0.7496,0.0801,0.0398,2309,2197,0.0909,0.8806
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-24_567.cnf,1,0,0.7404,0,0,42826,0.2425,0.0016,0,0.6877,0.0066,0,4368.3,0,4538,3945,0.0871,0.274,0,0.7269,4622,3945,4622,0.3562,42826,284,0.7083,0.0088,0,284,4622,0.9293,0
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1755163742-08.SAT.shuffled.cnf,1,0.0001,0.0947,0.0001,0.0001,4450,0.0387,0,0.9994,0.0345,0.0112,0.0001,4562.4,0,4569,4504,0.6806,0.0347,0.0002,0.0698,4604,4498,4637,0.1764,4450,50,0.0557,0,0,50,4637,0,0.68
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1573578038-005.cnf,1,0.005,0.2477,0.0027,0.0034,18000,0.1003,0.0816,0.8302,0.0705,0.05,0.0023,49.857,0.0014,49,42,0.6988,0.08,0.0146,0.1669,54,39,58,0.2378,18000,900,0.1476,0,0,900,118,0,0.6567
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.4901,0.8811,0.1252,0.0516,11816,0.8489,0.8599,1.7266,0.8064,0.0621,0.0129,4142.8,0.0094,4402,4389,0.1739,0.5924,0.9988,0.8158,4467,3313,4467,0.6156,7179,502,0.8708,0.5069,0.1256,446,4467,0.7427,0.9186
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf,1,0,0.9111,0,0,84809,0.2345,0,0.1006,0.8887,0.011,0,640.46,0,547,438,0.0202,0.3567,0.0013,0.8991,572,270,610,0.259,83857,952,0.8997,0.9747,0.0325,922,2806,0.9747,0.009
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,0.4995,0.9062,0.2564,0.4976,17199,0.9067,0.8505,1.73,0.734,0.0554,0.0597,4141,0.0314,4388,3959,0.2205,0.6768,0.9773,0.7786,4447,3770,4447,1.1395,12052,728,0.8059,0.2836,0.0898,668,4447,0.4222,0.9298
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,0.0039,0.2454,0.002,0.0025,1597,0.1029,0.006,0.8267,0.0764,0.047,0.0016,4381.8,0.001,4392,4352,0.7066,0.0842,0.0066,0.1741,4425,4320,4437,0.2339,1597,75,0.1615,0,0,75,4437,0,0.6436
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,0.043,0.1702,0.0344,0.0402,2756,0.0666,0.0745,0.5717,0.0297,0.2359,0.035,755.74,0.0296,554,483,0.7854,0.0316,0.0496,0.0981,603,468,1436,0.2145,2756,650,0.0722,0,0,650,3082,1,0.5772
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.4997,0.827,0.4406,0.499,18753,1.2917,1.3969,2.6066,0.667,0.1681,0.4958,1699.6,0.4765,1744,1636,0.2011,0.5979,0.9991,0.7353,1910,1426,1984,2.393,16937,2935,0.7771,0.075,0.0309,2847,2062,0.0933,0.8811
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S2131244303-19-SAT.cnf,1,0.2263,0.5945,0.1215,0.1669,4234,0.3452,0.3502,0.9673,0.2162,0.2647,0.108,1314.7,0.0634,926,853,0.574,0.247,0.5904,0.4101,1281,760,3238,0.4269,4156,1170,0.3983,0.0958,0.0636,1100,3304,0.9341,0.6462
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g2.cnf,1,0,0.802,0,0,43649,0.1645,0.1849,0.2703,0.7789,0.0168,0,575.54,0,328,291,0.0218,0.1734,0,0.7908,403,264,1461,0.1582,42889,760,0.7907,0.9256,0.0556,720,2159,0.9256,0.0277
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,0.4997,0.827,0.4398,0.499,18375,1.2378,1.4307,2.5844,0.6662,0.1612,0.4957,1731.1,0.4748,1950,1304,0.2029,0.6006,0.9999,0.7335,2049,893,2299,2.2033,16362,2737,0.7677,0.0724,0.0375,2638,2460,0.094,0.8748
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_18_SAT.cnf,1,0.0335,0.8717,0.0098,0.0077,219000,1.0662,1.0311,0.4864,0.1537,0.0089,0.0002,0,0,0,0,0.6888,0.2315,0.2159,0.5137,0,0,0,0.7924,217000,2888,0.5487,0.0194,0.4987,1927,0,0.9482,0.5166
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-20-10p1.cnf,1,0.0476,0.8826,0.0191,0.0351,1390000,0.7411,0.6533,1.4096,0.3041,0.1442,0.0094,0,0.0018,0,0,0.5156,0.2256,0.092,0.6207,0,0,0,0.8457,957000,259000,0.7772,0.515,0.8793,138000,0,0.8694,0.9088
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S680239195-053.cnf,1,0.1597,0.5323,0.0813,0.1065,1530,0.2896,0.2853,0.7,0.1797,0.2296,0.0682,4024.4,0.0403,4012,3987,0.5929,0.2231,0.322,0.369,4092,3966,4119,0.3881,1520,360,0.3789,0,0.0315,349,4119,0.9599,0.5872
SAT_Competition2007/crafted/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,1,0.058,0.3773,0.039,0.056,31795,0.6817,1.6799,0.9221,0.2107,0.2264,0.0314,780.36,0.0252,580,532,0.4423,0.0745,0.0699,0.2872,991,480,1219,0.9468,13274,9638,0.2618,0.1932,2.2073,3005,1560,0.9916,0.6854
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-7-13-sat.cnf,1,0.2892,0.7592,0.2892,0.2892,322,0,0.0189,0,0.7592,0.2826,0.2892,0,0.2892,0,0,0,0.0769,0.2892,0.7592,0,0,0,0,322,91,0.7592,0.8478,0,91,0,0.8478,0
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1283500452-05.cnf,1,0.0049,0.2393,0.0027,0.0033,14000,0.0967,0.0746,0.8363,0.0615,0.05,0.0023,70.931,0.0016,67,61,0.7173,0.0773,0.0153,0.162,78,54,88,0.2258,14000,700,0.1436,0,0,700,156,0,0.651
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1540921235-015.cnf,1,0.1821,0.5767,0.0905,0.1226,2210,0.3047,0.3021,0.7614,0.2143,0.2295,0.0754,3876.4,0.0431,3860,3800,0.5541,0.2387,0.3177,0.4003,4041,3710,4080,0.4355,2196,520,0.4039,0,0.0317,504,4080,0.9531,0.5865
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,0.032,0.833,0.0165,0.0278,843000,0.4687,0.469,1.3852,0.2365,0.1804,0.0159,274,0.0039,274,274,0.5448,0.2659,0.1348,0.572,274,274,274,0.4721,482000,185000,0.7371,0.6147,1.1247,86918,274,0.872,1.0001
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1141213963-005.cnf,1,0.1757,0.5697,0.0926,0.1245,75600,0.2877,0.2912,0.7087,0.2059,0.2339,0.0788,8.0313,0.0472,7,6,0.5755,0.2285,0.841,0.3945,9,5,12,0.3967,75093,18000,0.3895,0,0.0249,17563,22,0.9656,0.5865
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1516934767-080.cnf,1,0.1807,0.5731,0.0897,0.1277,1615,0.2785,0.2758,0.6352,0.2077,0.2324,0.0735,0,0.0434,0,0,0.5756,0.2147,0.2711,0.3996,0,0,0,0.3817,1609,380,0.3926,0,0.016,374,0,0.9826,0.5819
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb80-14-2.used-as.sat04-880.cnf,1,0,0.7746,0,0,43179,0.2301,0.2364,0.3284,0.7297,0.0248,0,964.53,0,902,648,0.0434,0.2119,0.0006,0.7531,966,592,1779,0.2122,41934,1120,0.7529,0.905,0.0769,1040,2185,0.905,0.0425
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl004.sat05-3825.reshuffled-07.cnf,1,0.4997,0.826,0.4382,0.499,15960,1.2324,1.3286,2.5306,0.6662,0.1631,0.4958,1999.7,0.4719,2052,1972,0.1873,0.6064,0.9999,0.7356,2169,1940,2225,2.4745,14145,2401,0.7526,0.0848,0.0407,2307,2543,0.0952,0.8811
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,0.4997,0.8293,0.448,0.499,18718,1.265,1.5123,2.605,0.6668,0.1721,0.496,1940,0.478,1978,1863,0.2056,0.6058,0.9999,0.7371,2073,1538,2171,2.5002,16697,2969,0.7778,0.0712,0.0331,2874,2290,0.0881,0.884
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-11.cnf,1,0.0867,0.9158,0.037,0.0585,4430000,10.628,12.484,1.4569,0.2238,0.1567,0.0221,0,0.0045,0,0,0.6148,0.2221,0.305,0.564,0,0,0,15.776,861000,1000000,0.5865,0.4719,6.4486,135000,0,0.7833,1.091
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_31_2-k25.cnf,1,0.0849,0.8108,0.0331,0.0451,129000,0.9423,0.7595,1.8346,0.2984,0.1562,0.0184,994.58,0.0059,1014,883,0.5044,0.1777,0.3221,0.561,1070,845,1117,0.8578,54690,31125,0.6283,0.5517,2.6433,8543,1383,0.6952,1.1117
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0200.sat05-1339.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT-Race-2010-CNF/mixed/diagnosis/UTI-20-10p0.cnf,1,0.0461,0.8883,0.0186,0.0342,1370000,0.7304,0.6447,1.4142,0.3512,0.1468,0.0094,0,0.0019,0,0,0.4739,0.2236,0.0861,0.6475,0,0,0,0.8378,942000,260000,0.7926,0.5243,0.8771,138000,0,0.8684,0.9157
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1054448974-13.cnf,1,0.1741,0.566,0.0922,0.1244,54600,0.2912,0.2948,0.7237,0.2039,0.2332,0.079,12.968,0.0472,12,9,0.5812,0.2272,0.8807,0.3926,15,8,19,0.4005,54236,13000,0.3848,0,0.0278,12648,37,0.9617,0.5883
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0.1348,0.0407,0.11,0.1226,1972,0.2685,0.1107,1.639,0.0094,0.1374,0.1069,2707.3,0.0955,3304,2362,1.4264,0.024,0.1642,0.0435,3728,495,3919,0.2431,1972,271,0.0199,0,0,271,3919,0,0.7998
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1738391204-028.cnf,1,0.0049,0.2298,0.0027,0.0034,18000,0.1014,0.0833,0.8348,0.0702,0.05,0.0023,50.689,0.0015,48,43,0.704,0.0756,0.017,0.1588,56,38,64,0.2261,18000,900,0.1414,0,0,900,90,0,0.6475
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0.5,0.7998,0.4456,0.4999,9177,3.9971,1.51,2.9826,0.6655,0.2035,0.4997,1559.3,0.4962,1519,967,0.259,0.5158,1,0.6891,2304,281,2662,2.6098,7397,2123,0.7469,0.083,0.4106,1505,2907,0.1232,0.8572
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9.cnf,1,0.1511,0.7856,0.071,0.114,45082,1.1783,1.0157,1.8041,0.3185,0.1489,0.0528,1198,0.0157,1257,1085,0.5307,0.2031,0.434,0.539,1360,975,1438,1.2256,18246,15214,0.5839,0.1605,4.5996,2717,1518,0.5778,0.7543
SAT_Competition2007/crafted/spence/medium/s81-100.cnf,1,0.3207,0.0715,0.3101,0.3201,172,0.1549,0.0537,0,0.0021,0.4709,0.3185,4211.9,0.3121,4201,4073,1.3879,0.0412,0.3222,0.0481,4252,4061,4553,0.2267,172,81,0.0151,0,0,81,4553,1,0
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf,1,0,0.6928,0,0,76775,0.0054,0.0846,0.6766,0.6928,0.0081,0,2663.7,0,2281,1631,0.003,0.5235,0,0.6929,4079,1631,4079,0.0054,76775,625,0.6928,0.3917,0,625,4079,0.9993,0.5485
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S467706592-03.cnf,1,0.0001,0.103,0.0001,0.0001,15300,0.0379,0,1.0049,0.0322,0.0118,0.0001,4113.8,0.0001,4201,3988,0.6982,0.0343,0.0003,0.0696,4337,3929,4337,0.1574,15300,180,0.061,0,0,180,4337,0,0.6786
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-025.sat05-1306.reshuffled-07.cnf,1,0,0.5745,0,0,14125,0,0,0.6391,0.5744,0.0425,0,3532.9,0,3661,3477,0.0001,0.3239,0,0.5745,3908,2460,3947,0.1734,14125,625,0.5745,0.0212,0.0417,600,3947,0.9982,0.5895
