@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S812011128-009.SATISFIABLE.cnf,1,2973,2982,688,0.0044,0.0044,0.0044,164,163,0.0091,151.853,0.0178,0.0034,140,152.028,0.0073,0.3058,141,152,0.0087,700,0.2798,22.1943,3596,34.402,39.8978,152,42.7725,17.6697,35.6602,3632.7143,0.0591,4.0029
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1059781282-048.UNKNOWN.cnf,1,2130,2130,100,0.05,0.05,0.05,24,24,0.0657,19.9199,0.0465,0.0441,16,19.9873,0.05,0.566,16,20,0.0458,100,1.2178,9.1957,4227,22.6494,23.8321,20,24.3319,8.3425,23.4563,4291.2857,0.167,2.7475
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1230934123-063.UNKNOWN.cnf,1,2944,2982,679,0.0045,0.0045,0.0044,162,161,0.0099,149.938,0.02,0.0007,138,149.55,0.0074,0.3071,138,150,0.0089,700,0.2778,25.7183,3640,33.9146,38.2768,150,38.4498,20.0438,36.0186,3746.7143,0.0601,4.1121
SAT11/random/large/unif-k7-r85-v250-c21250-S655589261-059-UNKNOWN.cnf,1,21250,21250,250,0.028,0.028,0.028,47,48,0.0307,41.0289,0.0117,0.0117,35,41.1507,0.028,0.6218,34,41,0.0117,250,1.1867,22.1548,181,47.0828,50.4122,41,60.7759,22.2811,48.861,245.963,0.1361,2
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1677156340-036.UNKNOWN.cnf,1,2543,2556,585,0.0052,0.0052,0.0051,140,140,0.0102,128.982,0.0204,0.0039,118,129.111,0.0068,0.3095,119,129,0.0103,600,0.3066,24.2649,3729,30.6715,34.8876,129,35.8885,18.8289,31.0973,3828,0.0652,4.0034
SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1,20000,20000,1000,0.005,0.005,0.005,206,204,0.0066,191.776,0.0216,0.0124,177,189.751,0.005,0.475,175,192,0.0165,1000,0.343,56.3932,38,52.8043,58.9524,191,69.2857,46.1079,56.0606,44.4141,0.0892,3
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S295912653-089.UNKNOWN.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0802,15.2511,0.0463,0.0451,12,15.2243,0.0667,0.5856,12,15,0.0462,75,1.3303,7.2961,4352,18.2838,18.9789,15,19.8559,6.3667,18.8662,4408.8571,0.1868,2.2162
SAT11/random/large/unif-k5-r20-v1500-c30000-S976428817-077-UNKNOWN.cnf,1,30000,30000,1500,0.0033,0.0033,0.0033,305,306,0.0043,288.557,0.0147,0.0086,270,288.099,0.0033,0.4628,268,290,0.0117,1500,0.2606,80.5423,20,61.1304,71.9091,288,103.3077,61.9618,67,24.1927,0.0543,3
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S761041117-050.UNKNOWN.cnf,1,1471,1491,341,0.0089,0.0089,0.0088,83,83,0.017,75.2184,0.0326,0.0068,67,75.1422,0.0147,0.3343,67,75,0.0173,350,0.4003,14.7335,3939,21.2002,23.4184,75,23.9008,12.0266,21.3371,3988.8571,0.0859,4
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1295196126-061.UNKNOWN.cnf,1,1061,1065,245,0.0124,0.0124,0.0122,62,62,0.0283,54.6603,0.0537,0.0104,48,54.7378,0.0204,0.3622,48,55,0.0238,250,0.4897,10.1513,4065,17.1792,18.4219,55,18.6303,8.351,18.1321,4090.1429,0.0995,4
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S313385224-076-UNKNOWN.cnf,1,83454,84000,19525,0.0002,0.0002,0.0002,4309,4268,0.0005,3413.6,0.001,0,0,4243.25,0.0003,0.2357,4165,4245,0.0003,20000,0.1109,1701.4,6,59.5833,85,4262,122.8,371.125,68,8.5196,0.0089,5.3036
SAT11/random/large/unif-k5-r20-v2000-c40000-S394483079-002-UNKNOWN.cnf,1,40000,40000,2000,0.0025,0.0025,0.0025,403,402,0.0034,379.273,0.0119,0.0067,366,382.659,0.0025,0.4588,365,382,0.0091,2000,0.2312,114.273,14,67.3182,81.5294,382,105.0909,80.3294,73.7333,17.3279,0.0374,3
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1,2333,2343,540,0.0056,0.0056,0.0056,131,131,0.0124,120.778,0.0244,0.0034,111,120.659,0.0093,0.3179,110,121,0.0111,550,0.3241,15.6901,3752,28.8143,34.216,121,34.6178,13.128,29.2537,3834.4286,0.0666,4
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S332580795-055.SATISFIABLE.cnf,1,2130,2130,100,0.05,0.05,0.05,24,24,0.0592,20.0608,0.0465,0.0437,16,19.9753,0.05,0.5636,16,20,0.0458,100,1.1963,9.1793,4258,23.0862,24.1271,20,24.8474,8.3003,23.3584,4299.4286,0.1681,2.6768
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1693168158-005.UNKNOWN.cnf,1,2329,2343,535,0.0057,0.0057,0.0056,128,128,0.0146,117.552,0.0279,0.0043,107,117.501,0.0093,0.3122,107,117,0.0113,550,0.3215,21.4891,3790,29.1189,32.2778,117,34.6534,17.4909,29.5715,3851.5714,0.0675,4.0037
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S900569154-026.SATISFIABLE.cnf,1,2964,2982,681,0.0045,0.0045,0.0044,163,163,0.0101,151.49,0.0199,0.0034,140,150.671,0.0073,0.3054,139,151,0.0089,700,0.2802,22.0317,3586,34.0771,39.5295,150,39.6789,17.5043,34.6768,3690.5714,0.0597,4
SAT11/random/medium/unif-k7-r89-v60-c5340-S1720200795-004.UNKNOWN.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,13,0.1266,10.5036,0.011,0.011,8,10.4695,0.1167,0.6907,8,10,0.011,60,1.8664,7.8269,4471,22.571,22.8019,10,23.0478,7.4108,22.7194,4513.8,0.2232,2
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,166834,168000,38972,0.0001,0.0001,0.0001,8467,8542,0.0003,8467,0.0005,0,8467,8533,0.0001,0.2273,8500,8467,0.0002,40000,0.5372,1450,2,75.25,122,8532,380,1521.5,94,3.7416,0.0034,5.9459
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1440346932-010.SATISFIABLE.cnf,1,1690,1704,383,0.008,0.008,0.0078,94,93,0.0166,84.9884,0.0325,0.0059,76,84.491,0.0104,0.3399,76,85,0.0158,400,0.3849,13.6041,3863,24.3142,26.8713,84,27.0924,11.2115,24.8235,3945.5714,0.0803,4
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S797651048-056.UNKNOWN.cnf,1,1487,1491,347,0.0087,0.0087,0.0086,85,85,0.0168,76.9038,0.0323,0.0081,69,76.9135,0.0115,0.3392,68,77,0.0169,350,0.4089,13.907,3912,21.7804,22.8178,77,25.1957,11.5727,22.2083,3960.8571,0.0854,4
SAT11/random/large/unif-k5-r20-v1500-c30000-S877088425-001-UNKNOWN.cnf,1,30000,30000,1500,0.0033,0.0033,0.0033,307,307,0.0044,286.345,0.0151,0.0085,269,287.566,0.0033,0.4669,266,288,0.0117,1500,0.2922,86.11,21,59.1905,72.1739,288,93.8824,64.7059,65.7872,25.2957,0.0518,3
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1565617179-002.UNKNOWN.cnf,1,2960,2982,678,0.0045,0.0045,0.0044,161,161,0.0108,149.234,0.023,0.0034,138,148.786,0.0074,0.3029,137,149,0.009,700,0.2854,25.8958,3615,33.4143,38.3474,149,38.5529,20.352,34.3028,3689.4286,0.068,4
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1,2114,2130,483,0.0063,0.0063,0.0062,117,116,0.0137,107.254,0.0265,0.0047,97,106.912,0.0104,0.3219,97,107,0.0126,500,0.3446,17.1815,3818,27.374,32.0406,107,32.6704,14.0873,27.4935,3887.5714,0.0735,4
SAT11/random/large/unif-k7-r85-v250-c21250-S977260632-016-UNKNOWN.cnf,1,21250,21250,250,0.028,0.028,0.028,49,48,0.0311,41.6383,0.0117,0.0117,35,41.2701,0.028,0.6208,34,41,0.0117,250,1.1964,21.7877,192,48.3456,49.7566,41,58.624,22.3092,49.2798,246.7857,0.1424,2
SAT11/random/medium/unif-k7-r89-v90-c8010-S1458811765-091.UNKNOWN.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0844,15.377,0.0111,0.0111,12,15.3204,0.0778,0.6634,12,15,0.0111,90,1.694,10.596,4327,31.1107,32.0388,15,32.0388,10.4899,31.5792,4370,0.1923,2
SAT11/random/medium/unif-k7-r89-v90-c8010-S423984545-074.UNKNOWN.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.084,15.3595,0.0111,0.0111,12,15.3338,0.0778,0.6645,12,15,0.0111,90,1.6918,10.5939,4328,31.017,31.4092,15,31.4092,10.5721,31.3231,4391.75,0.1883,2
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1,2328,2343,536,0.0057,0.0057,0.0056,128,129,0.0142,118.087,0.0288,0.0043,108,118.447,0.0093,0.3191,108,118,0.0113,550,0.3219,16.7774,3734,27.6306,32.4933,118,34.0454,13.8397,29.2033,3807.2857,0.0664,4
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S20037494-023.SATISFIABLE.cnf,1,2130,2130,100,0.05,0.05,0.05,24,24,0.0615,20.0553,0.0465,0.0437,16,20.0902,0.05,0.5661,16,20,0.0459,100,1.1902,9.0652,4282,22.9014,24.122,20,24.2407,8.1858,23.2037,4311,0.1665,2.697
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S436871389-051.SATISFIABLE.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0492,24.9746,0.0466,0.0417,20,24.9543,0.04,0.5548,20,25,0.045,125,1.0802,10.3031,4169,27.0441,28.252,25,29.5831,9.1173,27.627,4223.1429,0.159,2.9758
SAT11/random/medium/unif-k7-r89-v80-c7120-S153059456-076.SATISFIABLE.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.1006,13.6199,0.0111,0.0111,10,13.6103,0.0875,0.6704,10,13,0.0111,80,1.7346,9.8712,4360,28.5287,28.7514,14,28.8933,9.6618,28.6082,4397.4,0.1988,2
SAT11/random/medium/unif-k7-r89-v60-c5340-S1583005701-053.SATISFIABLE.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,14,0.1281,10.5359,0.011,0.011,8,10.5415,0.1167,0.6928,8,10,0.011,60,1.8555,7.6448,4461,22.6499,22.9035,10,23.1289,7.242,22.7725,4508,0.2161,2
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1836400953-011.UNKNOWN.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0429,29.6559,0.0463,0.0407,24,29.7213,0.0333,0.5409,24,30,0.0438,150,0.9982,12.542,4103,30.5654,32.0484,30,33.2484,11.4302,31.3919,4175.5714,0.1428,3
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S525505471-054-UNKNOWN.cnf,1,83408,84000,19487,0.0002,0.0002,0.0002,4244,4320,0.0004,3384.6,0.0008,0,0,4279.5,0.0003,0.2314,4188,4205,0.0003,20000,0.2566,1993.2,6,57.8889,77,4288.5,107,508,67.3333,8.6495,0.0126,5.3551
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S677627694-051-UNKNOWN.cnf,1,41704,42000,9738,0.0003,0.0003,0.0003,2153,2170,0.0008,2120.29,0.0018,0,2086,2027.3,0.0005,0.2385,2076,2119,0.0006,10000,0.1698,247.647,14,48.3,61,2129,86.4,211.05,52.8276,18.9138,0.2358,5.1082
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S735137557-045.SATISFIABLE.cnf,1,2544,2556,587,0.0052,0.0052,0.0051,141,141,0.0126,129.78,0.0236,0.0039,119,129.967,0.0068,0.3104,119,130,0.0103,600,0.2993,19.4681,3755,31.0642,32.326,130,34.9217,15.5496,32.1982,3819.2857,0.0657,4
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1116496771-020.SATISFIABLE.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0404,29.7138,0.046,0.0401,24,29.7261,0.0333,0.5399,24,30,0.0438,150,0.9956,12.68,4094,30.5198,32.8145,30,34.347,11.5634,31.4145,4174.5714,0.1431,3
SAT11/random/medium/unif-k7-r89-v60-c5340-S614849838-039.UNKNOWN.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,13,13,0.1264,10.4415,0.011,0.011,8,10.4431,0.1167,0.6896,8,10,0.011,60,1.8731,7.9314,4478,22.8044,23.0027,10,23.4932,7.4636,22.8186,4506.2,0.2183,2
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1,208528,210000,48710,0.0001,0.0001,0.0001,10567,10658,0.0002,10567,0.0004,0,10567,10650.3,0.0001,0.2276,10614,10567,0.0001,50000,0.4779,2075,1,72.8,118,10658,255,1790.33,93.3333,2.7033,0.0031,6
SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,13,0.13,10.5195,0.011,0.011,8,10.4559,0.1167,0.689,8,10,0.011,60,1.8712,7.8043,4485,22.7422,22.9084,10,23.274,7.3822,22.8706,4521.4,0.2157,2
SAT11/random/large/unif-k7-r85-v200-c17000-S72668411-025-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,39,39,0.0386,33.3103,0.0117,0.0117,28,33.3663,0.035,0.6273,28,33,0.0117,200,1.2754,17.9329,3719,56.7825,57.9055,33,57.9055,18.0451,56.7964,3774,0.1371,2
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1091905403-047-UNKNOWN.cnf,1,41730,42000,9756,0.0003,0.0003,0.0003,2151,2158,0.0009,2130.38,0.0019,0.0001,2106,2032.14,0.0005,0.2394,2097,2125.5,0.0006,10000,0.151,278.188,14,46.3636,57.6842,2133,80.6875,200.476,52.2308,18.2087,0.2295,5.0107
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1508981094-051.UNKNOWN.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0808,15.2119,0.0463,0.0457,12,15.1962,0.0667,0.5874,12,15,0.0463,75,1.3301,7.4321,4365,18.5726,19.4458,15,19.8551,6.4296,18.7938,4393.8571,0.1876,2.1081
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1781430408-009-UNKNOWN.cnf,1,20901,21000,4894,0.0006,0.0006,0.0006,1094,1095,0.0016,1053.7,0.0033,0.0004,1038,1067.24,0.001,0.2499,1040,1067.5,0.0013,5000,0.1038,153.359,37,39.7,44.4528,1064,55,89.5857,42.2353,47.3097,0.021,5
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1499315720-089.SATISFIABLE.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0416,29.8413,0.046,0.0401,24,29.8267,0.0333,0.5418,24,30,0.0438,150,1.0015,12.0462,4077,30.8556,33.2699,30,33.8752,10.9476,31.2691,4157,0.1441,3
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S831119356-083.SATISFIABLE.cnf,1,2116,2130,486,0.0063,0.0063,0.0062,117,117,0.0128,106.978,0.0241,0.0047,97,106.866,0.0103,0.3202,97,107,0.0123,500,0.3372,19.114,3832,26.9931,29.5889,107,30.4406,15.3626,27.3732,3889.5714,0.0753,4
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1468528501-076.SATISFIABLE.cnf,1,2543,2556,585,0.0052,0.0052,0.0051,139,140,0.0102,128.939,0.0204,0.0039,118,129.169,0.0085,0.3117,118,129,0.0103,600,0.3097,20.9065,3743,30.4691,33.6197,129,34.6451,16.9373,31.2469,3789.5714,0.0699,4
SAT11/random/medium/unif-k7-r89-v50-c4450-S675112162-053.SATISFIABLE.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1566,8.9034,0.011,0.011,6,8.9099,0.14,0.7041,6,9,0.011,50,1.9535,6.8169,4526,19.5996,19.8076,9,20.0175,6.3101,19.7841,4563.4,0.2336,2
SAT11/random/large/unif-k5-r20-v2000-c40000-S656892101-075-UNKNOWN.cnf,1,40000,40000,2000,0.0025,0.0025,0.0025,404,402,0.0035,381.076,0.0124,0.0057,360,376.122,0.0025,0.4614,357,386,0.0091,2000,0.2591,113.588,15,64.4737,80.1875,380.5,108.3684,84.4878,72.1333,17.5082,0.1213,3
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S419010076-063-UNKNOWN.cnf,1,146006,147000,34086,0.0001,0.0001,0.0001,7403,7417,0.0003,7459.5,0.0006,0,7403,5927.2,0.0002,0.2194,0,7459.5,0.0002,35000,1.0478,1750.5,3,64.5,112,7399,254,3701.6,86.5,4.1875,0.559,5.9318
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1223020224-097.UNKNOWN.cnf,1,1274,1278,296,0.0102,0.0102,0.0101,73,73,0.0235,65.5566,0.0455,0.0078,58,65.7347,0.0135,0.3417,58,66,0.0197,300,0.4368,11.9588,3968,19.2026,21.4165,66,21.7638,9.8276,19.4035,4029.8571,0.0897,4
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1750722942-074.UNKNOWN.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0883,15.2048,0.0463,0.0445,12,15.2299,0.0667,0.5878,12,15,0.0461,75,1.3387,7.375,4357,18.6155,19.4331,15,19.6619,6.3944,19.0843,4400,0.1875,2.2973
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1734827769-099.UNKNOWN.cnf,1,2548,2556,590,0.0051,0.0051,0.0051,141,142,0.0118,130.639,0.0228,0.0035,120,130.724,0.0085,0.3053,120,131,0.0101,600,0.3052,21.4197,3732,31.0944,32.5482,131,36.5753,17.2639,31.5922,3818,0.0655,4.0034
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S926207202-053-UNKNOWN.cnf,1,125199,126000,29259,0.0001,0.0001,0.0001,6341,6358,0.0003,6356,0.0007,0,6341,6359.6,0.0002,0.2221,6325,6356,0.0002,30000,0.1751,824.5,4,59.8333,90.8333,6332,149.5,681,74.2,5.8587,0.0083,5.678
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1760258375-046.UNKNOWN.cnf,1,2130,2130,100,0.05,0.05,0.05,24,24,0.061,19.8637,0.0465,0.0441,16,19.8492,0.05,0.5672,16,20,0.0458,100,1.2034,9.514,4269,23.1551,24.4636,20,24.4803,8.647,23.5744,4329.4286,0.1663,2.7273
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S466707249-079.SATISFIABLE.cnf,1,2756,2769,635,0.0048,0.0048,0.0047,151,152,0.0109,139.953,0.0203,0.0029,129,140.297,0.0079,0.3093,129,140,0.0095,650,0.2898,22.283,3735,32.6407,37.4362,140,39.2316,17.3368,33.4609,3780.5714,0.062,4.0079
SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,25000,25000,1250,0.004,0.004,0.004,256,253,0.0052,238.341,0.017,0.0103,220,238.466,0.004,0.4716,224,240,0.0137,1250,0.31,69.6738,28,57.6,66.1667,240,81.6607,53.6761,61.72,32.9174,0.0912,3
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1298436766-097-UNKNOWN.cnf,1,83430,84000,19534,0.0002,0.0002,0.0002,4256,4274,0.0004,3399,0.0009,0,0,4253,0.0003,0.2269,4220,4250,0.0003,20000,0.1699,1643,6,58.4286,80.3571,4244.5,138.25,436.75,69.375,8.7629,0.0079,5.3571
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S100095490-071.SATISFIABLE.cnf,1,3727,3727,175,0.0286,0.0286,0.0286,40,41,0.0365,34.5639,0.0461,0.0381,29,34.7825,0.0286,0.5317,29,35,0.0425,175,0.9278,13.9908,4023,34.4647,37.4465,35,38.5553,12.6459,35.7067,4110.5714,0.1332,3
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1,41713,42000,9745,0.0003,0.0003,0.0003,2134,2191,0.0008,2115.71,0.0017,0,2073,2130.19,0.0005,0.237,2081,2114,0.0006,10000,0.064,311.824,14,48.8333,60.64,2129,87.1538,153.429,54.5,18.7069,0.0185,5.0298
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S860541986-078.UNKNOWN.cnf,1,1054,1065,237,0.013,0.013,0.0127,59,59,0.0266,52.379,0.0493,0.0114,46,52.2684,0.0211,0.3557,45,52,0.0251,250,0.4927,11.5578,4041,16.463,17.4822,52,17.5305,9.6673,17.1039,4099.4286,0.1027,3.9958
SAT11/random/medium/unif-k7-r89-v70-c6230-S944754256-018.SATISFIABLE.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1093,12.1296,0.0111,0.0111,9,12.1134,0.1,0.6789,9,12,0.0111,70,1.8377,8.8222,4429,25.5212,25.6559,12,25.8035,8.4642,25.5929,4473.2,0.2111,2
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S960948361-055.UNKNOWN.cnf,1,2749,2769,631,0.0048,0.0048,0.0048,150,150,0.0105,138.727,0.0211,0.0033,128,138.776,0.0095,0.3066,128,139,0.0096,650,0.2936,25.6618,3678,31.8847,37.2278,138,38.3633,20.0993,32.7805,3765,0.0663,4.0079
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1914191877-004.SATISFIABLE.cnf,1,1480,1491,339,0.009,0.009,0.0088,84,84,0.0209,76.0748,0.0399,0.0068,68,76.0319,0.0147,0.3471,68,76,0.0176,350,0.4215,11.0254,3923,20.7999,23.2629,76,24.2411,9.1994,22.2919,3971.2857,0.0856,4
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S247862791-097.UNKNOWN.cnf,1,2119,2130,488,0.0062,0.0062,0.0061,117,117,0.0123,107.522,0.0241,0.0019,98,107.647,0.0082,0.3145,98,108,0.0123,500,0.3329,19.9135,3767,26.5278,29.6946,108,30.0545,15.7189,27.3074,3834.5714,0.0702,4.0103
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1227489160-001.UNKNOWN.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0827,15.1383,0.0463,0.0451,12,15.2032,0.0667,0.5854,12,15,0.0462,75,1.335,7.5089,4351,18.3321,19.0685,15,19.9973,6.5338,18.746,4389.8571,0.186,2.1892
SAT11/random/large/unif-k5-r20-v1250-c25000-S936047914-093-UNKNOWN.cnf,1,25000,25000,1250,0.004,0.004,0.004,256,256,0.0054,238.133,0.0182,0.0098,222,241.401,0.004,0.4699,227,239,0.0137,1250,0.307,67.6692,26,59,68.6522,241,81,52.2326,63.8387,31.6111,0.0533,3
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S664770261-061.SATISFIABLE.cnf,1,3188,3195,741,0.0041,0.0041,0.004,176,176,0.0078,163.359,0.0157,0.0031,151,163.926,0.0054,0.3047,151,163,0.0081,750,0.2723,27.6017,2983,36.8256,38.2313,164,41.0172,21.1173,37.9122,3105.6667,0.0584,4.0122
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S752966552-099.SATISFIABLE.cnf,1,3727,3727,175,0.0286,0.0286,0.0286,41,40,0.0346,34.6977,0.0456,0.0386,29,34.5182,0.0286,0.5339,29,35,0.0428,175,0.9402,14.4155,3998,34.4101,36.4054,34,37.5875,13.0962,35.4826,4102.5714,0.1317,3
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1,3167,3195,731,0.0042,0.0042,0.0041,174,174,0.0095,162.134,0.0186,0.0032,150,161.923,0.0055,0.2999,151,162,0.0083,750,0.2724,24.8407,3524,36.5333,39.5803,162,41.0457,19.5549,37.0756,3551.375,0.0629,4.0164
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S758437099-099-UNKNOWN.cnf,1,208588,210000,48797,0.0001,0.0001,0.0001,10536,10574,0.0002,10536,0.0005,0,10536,10583.7,0.0001,0.2206,10550,10536,0.0001,49999,0.5232,2703,1,71.75,133.3333,10574,233,1955.67,103.5,2.7889,0.0037,6
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S2036658259-036.UNKNOWN.cnf,1,2965,2982,685,0.0044,0.0044,0.0044,162,161,0.0115,150.165,0.0229,0.0034,139,149.648,0.0073,0.3033,139,150,0.0088,700,0.2819,28.4829,3671,33.5346,38.1613,150,39.2369,22.32,34.6087,3715.2857,0.0665,4
SAT11/random/medium/unif-k7-r89-v70-c6230-S1254276596-021.UNKNOWN.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1085,12.1327,0.0111,0.0111,9,12.0863,0.1,0.6779,9,12,0.0111,70,1.7967,8.7089,4413,25.4864,25.8216,12,26.0462,8.4211,25.7723,4458,0.204,2
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1787844685-006.SATISFIABLE.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0451,29.7308,0.0466,0.0391,24,29.7294,0.0333,0.5416,24,30,0.0439,150,0.9994,12.307,4107,30.7095,33.1407,30,33.7125,11.1482,31.8632,4172.2857,0.1433,2.9933
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1536900137-053.UNKNOWN.cnf,1,1689,1704,390,0.0078,0.0078,0.0077,95,94,0.0178,86.3007,0.0337,0.0059,77,85.9275,0.0128,0.3259,78,86,0.0152,400,0.3708,16.5341,3880,23.1814,24.7239,86,24.9014,13.4423,23.5809,3955.7143,0.0776,4
