@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC

@DATA
FolioSuite/HamiltonClumpy/22/clumpy-22x22_05.sm.gz,1,5.37,0,0,211
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_3.gph.lp.gz,1,?,?,?,?
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_12.gph.lp.gz,1,?,0,0,4292
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_5.gph.lp.gz,1,?,?,?,?
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_8.gph.lp.gz,1,?,0,0,4152
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_9.gph.lp.gz,1,?,0,0,8522
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_12.gph.lp.gz,1,?,0,0,3347
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_6.gph.lp.gz,1,73.22,0,0,4300
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_4.gph.lp.gz,1,?,0,0,6762
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_7.gph.lp.gz,1,?,?,?,?
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_1.gph.lp.gz,1,52.04,0,0,5358
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_4.gph.lp.gz,1,?,?,?,?
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_4.gph.lp.gz,1,?,?,?,?
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_7.gph.lp.gz,1,59.75,0,0,11001
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_9.gph.lp.gz,1,?,0,0,7822
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_0.gph.lp.gz,1,?,0,0,8491
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_12.gph.lp.gz,1,?,?,?,?
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_6.gph.lp.gz,1,?,0,0,6396
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_9.gph.lp.gz,1,?,0,0,4038
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_3.gph.lp.gz,1,?,0,0,3365
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_18.gph.lp.gz,1,77.72,0,0,6386
FolioSuite/HamiltonianPath/gryzzles.39.lp.gz,1,3.53,0,0,142
FolioSuite/HamiltonianPath/hampath.ngrnd.2.lp.gz,1,?,0,0,1629
FolioSuite/HamiltonianPath/gryzzles.3.lp.gz,1,4.07,0,0,204
FolioSuite/HamiltonianPath/gryzzles.1.lp.gz,1,3.66,0,0,145
FolioSuite/HamiltonianPath/gryzzles.19.lp.gz,1,3.91,0,0,211
FolioSuite/HamiltonianPath/gryzzles.49.lp.gz,1,5.03,0,0,300
FolioSuite/HamiltonianPath/gryzzles.25.lp.gz,1,4.16,0,0,185
FolioSuite/HamiltonianPath/gryzzles.29.lp.gz,1,2.86,0,0,164
FolioSuite/HamiltonianPath/gryzzles.26.lp.gz,1,3.73,0,0,181
FolioSuite/HamiltonianPath/gryzzles.2.lp.gz,1,2.92,0,0,125
FolioSuite/HamiltonianPath/gryzzles.8.lp.gz,1,2.96,0,0,140
FolioSuite/HamiltonianPath/gryzzles.21.lp.gz,1,4.26,0,0,161
FolioSuite/HamiltonianPath/gryzzles.9.lp.gz,1,3.2,0,0,146
FolioSuite/HamiltonianPath/gryzzles.47.lp.gz,1,5.04,0,0,284
FolioSuite/HamiltonianPath/gryzzles.17.lp.gz,1,3.59,0,0,171
FolioSuite/HamiltonianPath/gryzzles.11.lp.gz,1,4.14,0,0,167
FolioSuite/HamiltonianPath/gryzzles.34.lp.gz,1,4.54,0,0,248
FolioSuite/HamiltonianPath/hampath.ngrnd.6.lp.gz,1,20.3,0,0,1853
FolioSuite/HamiltonianPath/gryzzles.12.lp.gz,1,?,0,0,177
FolioSuite/HamiltonianPath/gryzzles.36.lp.gz,1,4.45,0,0,367
FolioSuite/HamiltonianPath/gryzzles.15.lp.gz,1,3.93,0,0,189
FolioSuite/HamiltonianPath/hampath.ngrnd.1.lp.gz,1,?,?,?,?
FolioSuite/HamiltonianPath/gryzzles.32.lp.gz,1,3.58,0,0,202
FolioSuite/HamiltonianPath/gryzzles.30.lp.gz,1,5.16,0,0,246
FolioSuite/HamiltonianPath/gryzzles.5.lp.gz,1,4.11,0,0,171
FolioSuite/HamiltonianPath/gryzzles.18.lp.gz,1,3.54,0,0,185
FolioSuite/HamiltonianPath/gryzzles.28.lp.gz,1,3.59,0,0,234
FolioSuite/HamiltonianPath/gryzzles.4.lp.gz,1,3.6,0,0,228
FolioSuite/HamiltonianPath/gryzzles.33.lp.gz,1,3.07,0,0,179
FolioSuite/LTL-BMC/dp_10.formula1-i-O2-b12.sm.gz,1,4.89,3,0.0857,836
FolioSuite/LTL-BMC/dp_8.formula1-i-O2-b10.sm.gz,1,3.95,1,0.0286,749
FolioSuite/LTL-BMC/dp_10.formula1-s-O2-b9.sm.gz,1,4.99,3,0.0857,481
FolioSuite/RicochetRobots/robo38.lp.gz,1,2.67,5408,0.9941,32717
FolioSuite/RicochetRobots/rr08-13.sm.gz,1,5.19,2746,0.9881,17360
FolioSuite/RicochetRobots/rr16-12.sm.gz,1,11.27,103,0.7464,1173
FolioSuite/RicochetRobots/rr10-07.sm.gz,1,7.34,1975,0.9836,5211
FolioSuite/RicochetRobots/rr05-05.sm.gz,1,4.75,2042,0.9841,1199
FolioSuite/RicochetRobots/rr08-09.sm.gz,1,3.93,1318,0.9763,8485
FolioSuite/RicochetRobots/rr01-05.sm.gz,1,3.15,564,0.9463,13827
FolioSuite/RicochetRobots/rr13-09.sm.gz,1,2.87,583,0.948,18979
FolioSuite/RicochetRobots/rr01-07.sm.gz,1,3.34,593,0.9488,20006
FolioSuite/RicochetRobots/rr06-08.sm.gz,1,3.89,0,0,2256
FolioSuite/RicochetRobots/rr13-08.sm.gz,1,2.74,1015,0.9685,15663
FolioSuite/RicochetRobots/rr02-10.sm.gz,1,3.56,773,0.9591,27547
FolioSuite/RicochetRobots/rr05-11.sm.gz,1,7.57,3073,0.9897,3569
FolioSuite/RicochetRobots/rr04-07.sm.gz,1,6.16,238,0.875,14964
FolioSuite/RicochetRobots/rr02-08.sm.gz,1,3.34,745,0.9588,23840
FolioSuite/RicochetRobots/rr01-09.sm.gz,1,3.34,758,0.9595,29088
FolioSuite/RicochetRobots/rr05-06.sm.gz,1,6.47,2458,0.9871,5354
FolioSuite/RicochetRobots/rr11-06.sm.gz,1,3.97,73,0.6952,15442
FolioSuite/RicochetRobots/robo27.lp.gz,1,2.81,3835,0.9917,32689
FolioSuite/RicochetRobots/robo33.lp.gz,1,9.99,5681,0.9944,19985
FolioSuite/RicochetRobots/rr10-11.sm.gz,1,4.36,1975,0.9836,5319
FolioSuite/RicochetRobots/robo39.lp.gz,1,2.21,2728,0.9884,15282
FolioSuite/RicochetRobots/rr07-03.sm.gz,1,?,1873,0.9822,834
FolioSuite/RicochetRobots/rr02-05.sm.gz,1,3.28,566,0.9465,14650
FolioSuite/RicochetRobots/robo28.lp.gz,1,3.81,5934,0.9946,33713
FolioSuite/RicochetRobots/rr08-08.sm.gz,1,1.91,3311,0.9904,14964
FolioSuite/RicochetRobots/rr03-07.sm.gz,1,8.44,2457,0.9871,5381
FolioSuite/RicochetRobots/rr08-12.sm.gz,1,5.58,2759,0.9882,13909
FolioSuite/RicochetRobots/rr09-02.sm.gz,1,?,?,?,?
FolioSuite/RicochetRobots/rr10-09.sm.gz,1,5.28,1975,0.9836,5265
FolioSuite/RicochetRobots/rr05-08.sm.gz,1,4.58,2040,0.9846,3491
FolioSuite/RicochetRobots/rr08-11.sm.gz,1,6.44,2712,0.9883,9139
FolioSuite/RicochetRobots/rr12-07.sm.gz,1,6.16,2698,0.9883,1313
FolioSuite/RicochetRobots/robo2.lp.gz,1,2.33,3878,0.9918,32696
FolioSuite/RicochetRobots/robo3.lp.gz,1,2.82,5188,0.9939,13048
FolioSuite/RicochetRobots/rr05-10.sm.gz,1,5.57,4227,0.9923,3039
FolioSuite/RicochetRobots/rr11-09.sm.gz,1,2.63,1126,0.9715,37373
FolioSuite/RicochetRobots/rr16-06.sm.gz,1,3.19,723,0.9576,11542
FolioSuite/RicochetRobots/rr02-06.sm.gz,1,4.48,1055,0.9706,17001
FolioSuite/RicochetRobots/robo25.lp.gz,1,2.43,5036,0.9937,13073
FolioSuite/RicochetRobots/rr11-07.sm.gz,1,2.7,593,0.9488,25646
FolioSuite/SchurCompetition/20.18.schur.lp.gz,1,8.28,0,0,618
FolioSuite/SchurCompetition/20.6.schur.lp.gz,1,6.12,0,0,370
FolioSuite/SchurCompetition/15.14.schur.lp.gz,1,9.65,0,0,566
FolioSuite/SchurCompetition/20.19.schur.lp.gz,1,6.81,0,0,463
FolioSuite/SchurCompetition/20.4.schur.lp.gz,1,6.27,0,0,520
FolioSuite/SchurCompetition/15.10.schur.lp.gz,1,11.33,0,0,751
FolioSuite/SchurCompetition/20.16.schur.lp.gz,1,7.56,0,0,487
FolioSuite/SchurCompetition/20.7.schur.lp.gz,1,5.05,0,0,449
FolioSuite/SchurCompetition/15.6.schur.lp.gz,1,11.23,0,0,743
FolioSuite/SchurCompetition/20.20.schur.lp.gz,1,5.93,0,0,506
FolioSuite/SchurCompetition/15.5.schur.lp.gz,1,9.78,0,0,623
FolioSuite/SchurCompetition/20.2.schur.lp.gz,1,7.33,0,0,538
FolioSuite/SchurCompetition/15.1.schur.lp.gz,1,8.02,0,0,582
FolioSuite/SchurCompetition/15.4.schur.lp.gz,1,10.3,0,0,627
FolioSuite/SchurNumbers/15.3.schur.sm.gz,1,9.83,0,0,665
FolioSuite/SchurNumbers/15.1.schur.sm.gz,1,9.07,0,0,617
FolioSuite/SchurNumbers/15.20.schur.sm.gz,1,12.36,0,0,535
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s2.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s2.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s2.dlv.dat.lp.lp.gz,1,?,0,0,164
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s2.dlv.dat.lp.lp.gz,1,15.49,0,0,578
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s3.dlv.dat.lp.lp.gz,1,?,0,0,667
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s5.dlv.dat.lp.lp.gz,1,18.3,0,0,1189
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s5.dlv.dat.lp.lp.gz,1,8.68,0,0,520
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s4.dlv.dat.lp.lp.gz,1,?,0,0,806
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s3.dlv.dat.lp.lp.gz,1,13.42,0,0,867
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s2.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s5.dlv.dat.lp.lp.gz,1,8.41,0,0,381
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s3.dlv.dat.lp.lp.gz,1,13.18,0,0,578
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s5.dlv.dat.lp.lp.gz,1,13.29,0,0,916
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s4.dlv.dat.lp.lp.gz,1,?,0,0,162
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s4.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g6_s4.dlv.dat.lp.lp.gz,1,?,0,0,656
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s5.dlv.dat.lp.lp.gz,1,?,0,0,1524
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g3_s3.dlv.dat.lp.lp.gz,1,9.26,0,0,339
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s5.dlv.dat.lp.lp.gz,1,?,0,0,162
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s4.dlv.dat.lp.lp.gz,1,?,0,0,148
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s4.dlv.dat.lp.lp.gz,1,?,0,0,1435
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s2.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s4.dlv.dat.lp.lp.gz,1,17.42,0,0,806
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g5_s6.dlv.dat.lp.lp.gz,1,7.28,0,0,518
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s4.dlv.dat.lp.lp.gz,1,?,0,0,168
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s3.dlv.dat.lp.lp.gz,1,10.86,0,0,349
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s2.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s5.dlv.dat.lp.lp.gz,1,8.29,0,0,326
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g5_s5.dlv.dat.lp.lp.gz,1,18.3,0,0,1189
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s5.dlv.dat.lp.lp.gz,1,?,0,0,168
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g4_s5.dlv.dat.lp.lp.gz,1,7.96,0,0,326
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s3.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g6_s5.dlv.dat.lp.lp.gz,1,13.29,0,0,916
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s6.dlv.dat.lp.lp.gz,1,9.26,0,0,504
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s6.dlv.dat.lp.lp.gz,1,10.86,0,0,349
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s4.dlv.dat.lp.lp.gz,1,8.17,0,0,262
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s5.dlv.dat.lp.lp.gz,1,?,0,0,162
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s2.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s4.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g2_s6.dlv.dat.lp.lp.gz,1,?,0,0,177
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s2.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s4.dlv.dat.lp.lp.gz,1,15.19,0,0,599
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s6.dlv.dat.lp.lp.gz,1,?,0,0,148
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s5.dlv.dat.lp.lp.gz,1,7.33,0,0,262
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g3_s2.dlv.dat.lp.lp.gz,1,7.73,0,0,310
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s4.dlv.dat.lp.lp.gz,1,?,0,0,806
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s4.dlv.dat.lp.lp.gz,1,14.39,0,0,1724
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s4.dlv.dat.lp.lp.gz,1,10.86,0,0,349
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g4_s4.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s2.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s3.dlv.dat.lp.lp.gz,1,?,0,0,168
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g3_s5.dlv.dat.lp.lp.gz,1,6.82,0,0,312
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s5.dlv.dat.lp.lp.gz,1,7.96,0,0,326
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g2_s2.dlv.dat.lp.lp.gz,1,?,0,0,164
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s3.dlv.dat.lp.lp.gz,1,15.48,0,0,889
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s5.dlv.dat.lp.lp.gz,1,10.86,0,0,349
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s3.dlv.dat.lp.lp.gz,1,?,0,0,145
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g6_s4.dlv.dat.lp.lp.gz,1,17.42,0,0,806
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g3_s6.dlv.dat.lp.lp.gz,1,7.64,0,0,294
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g2_s3.dlv.dat.lp.lp.gz,1,?,0,0,164
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g6_s4.dlv.dat.lp.lp.gz,1,17.42,0,0,806
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s2.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g6_s6.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s6.dlv.dat.lp.lp.gz,1,8.16,0,0,321
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g3_s4.dlv.dat.lp.lp.gz,1,7.66,0,0,248
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s6.dlv.dat.lp.lp.gz,1,7.3,0,0,411
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s3.dlv.dat.lp.lp.gz,1,?,0,0,578
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g5_s4.dlv.dat.lp.lp.gz,1,17.56,0,0,602
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s2.dlv.dat.lp.lp.gz,1,?,0,0,501
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s6.dlv.dat.lp.lp.gz,1,7.28,0,0,518
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g6_s3.dlv.dat.lp.lp.gz,1,17.7,0,0,667
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s6.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s6.dlv.dat.lp.lp.gz,1,?,0,0,162
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s3.dlv.dat.lp.lp.gz,1,?,0,0,164
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s3.dlv.dat.lp.lp.gz,1,12.6,0,0,716
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s6.dlv.dat.lp.lp.gz,1,7.28,0,0,518
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s2.dlv.dat.lp.lp.gz,1,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s6.dlv.dat.lp.lp.gz,1,8.37,0,0,413
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s3.dlv.dat.lp.lp.gz,1,?,0,0,1425
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s6.dlv.dat.lp.lp.gz,1,7.99,0,0,326
FolioSuite/Sokoban-Hard/handmade_soko013.lp-34-861.sm.gz,1,3.38,11,0.2558,817
FolioSuite/Sokoban-Hard/handmade_soko033.lp-17-20100.sm.gz,1,4.57,15,0.3191,818
FolioSuite/Sokoban-Hard/handmade_soko049.lp-15-1630.sm.gz,1,4.45,6,0.1579,295
FolioSuite/Sokoban-Hard/handmade_soko022.lp-20-14778.sm.gz,1,3.01,5,0.1316,338
FolioSuite/Sokoban-Hard/handmade_soko035.lp-21-269.sm.gz,1,3.49,15,0.3125,227
FolioSuite/Sokoban-Hard/handmade_soko026.lp-17-524.sm.gz,1,3.79,10,0.2381,1145
FolioSuite/Sokoban-Hard/handmade_soko029.lp-33-20100.sm.gz,1,2.79,10,0.2381,292
FolioSuite/Sokoban-Hard/handmade_soko009.lp-16-290.sm.gz,1,3.83,17,0.3469,441
FolioSuite/Sokoban-Hard/handmade_soko021.lp-17-1565.sm.gz,1,3.95,7,0.175,384
FolioSuite/Sokoban-Hard/handmade_soko022.lp-16-259.sm.gz,1,3.31,5,0.1351,168
FolioSuite/Sokoban-Hard/handmade_soko035.lp-25-1574.sm.gz,1,3.22,60,0.6522,296
FolioSuite/Sokoban-Hard/handmade_soko008.lp-32-20100.sm.gz,1,7.07,4,0.1111,452
FolioSuite/Sokoban-Hard/handmade_soko013.lp-36-9550.sm.gz,1,3.42,11,0.2558,821
FolioSuite/Sokoban-Hard/handmade_soko025.lp-22-13878.sm.gz,1,3.29,23,0.4182,683
FolioSuite/Sokoban-Hard/handmade_soko035.lp-27-4470.sm.gz,1,3.2,23,0.4182,594
FolioSuite/Sokoban-Hard/handmade_soko046.lp-19-19503.sm.gz,1,4.74,11,0.2558,474
FolioSuite/Sokoban-Hard/handmade_soko051.lp-14-2378.sm.gz,1,4.03,43,0.5733,261
FolioSuite/Sokoban-Hard/handmade_soko035.lp-26-2574.sm.gz,1,3.58,21,0.3962,348
FolioSuite/Sokoban-Hard/handmade_soko019.lp-20-836.sm.gz,1,4.75,6,0.1538,794
FolioSuite/Sokoban-Hard/handmade_soko001.lp-17-4145.sm.gz,1,3.86,7,0.1707,326
FolioSuite/Sokoban-Hard/handmade_soko042.lp-14-1747.sm.gz,1,3.55,34,0.5152,552
FolioSuite/Sokoban-Hard/handmade_soko047.lp-19-8149.sm.gz,1,3.28,11,0.2558,1158
FolioSuite/Sokoban-Hard/handmade_soko013.lp-31-337.sm.gz,1,3.25,11,0.2558,811
FolioSuite/Sokoban-Hard/handmade_soko031.lp-17-547.sm.gz,1,3.66,14,0.3043,189
FolioSuite/Sokoban-Hard/handmade_soko025.lp-23-20100.sm.gz,1,4.62,23,0.4182,710
FolioSuite/Sokoban-Hard/handmade_soko032.lp-15-488.sm.gz,1,3.22,19,0.3725,225
FolioSuite/Sokoban-Hard/handmade_soko026.lp-20-4343.sm.gz,1,5,17,0.34,419
FolioSuite/Sokoban-Hard/handmade_soko027.lp-16-343.sm.gz,1,3.2,5,0.1351,494
FolioSuite/Sokoban-Hard/handmade_soko035.lp-22-542.sm.gz,1,3.2,15,0.3191,221
FolioSuite/Sokoban-Hard/handmade_soko034.lp-13-207.sm.gz,1,4.47,11,0.2558,346
FolioSuite/Sokoban-Hard/handmade_soko044.lp-20-321.sm.gz,1,3.43,8,0.2,265
FolioSuite/Sokoban-Hard/handmade_soko049.lp-17-8160.sm.gz,1,4.47,5,0.1351,347
FolioSuite/Sokoban-Hard/handmade_soko019.lp-17-231.sm.gz,1,4.67,6,0.1579,771
FolioSuite/Sokoban-Hard/handmade_soko043.lp-18-20100.sm.gz,1,3.74,66,0.6735,244
FolioSuite/Sokoban-Hard/handmade_soko041.lp-14-1048.sm.gz,1,3.69,46,0.5897,365
FolioSuite/Sokoban-Hard/handmade_soko033.lp-16-10568.sm.gz,1,3.95,14,0.3043,815
FolioSuite/Sokoban-Hard/handmade_soko018.lp-20-8966.sm.gz,1,4,2,0.0588,438
FolioSuite/Sokoban-Hard/handmade_soko014.lp-22-20100.sm.gz,1,4.57,7,0.1795,428
FolioSuite/Sokoban-Hard/handmade_soko029.lp-32-6805.sm.gz,1,3.32,6,0.1579,224
FolioSuite/Sokoban-Hard/handmade_soko008.lp-30-5732.sm.gz,1,6.14,4,0.1111,402
FolioSuite/Sokoban-Hard/handmade_soko046.lp-16-372.sm.gz,1,3.83,34,0.5075,482
FolioSuite/Sokoban-Hard/handmade_soko021.lp-20-20100.sm.gz,1,4.04,31,0.4921,613
FolioSuite/Sokoban-Hard/handmade_soko047.lp-17-967.sm.gz,1,3.58,11,0.25,530
FolioSuite/Sokoban-Hard/handmade_soko047.lp-18-2698.sm.gz,1,3.58,5,0.1351,335
FolioSuite/Sokoban-Hard/handmade_soko008.lp-28-452.sm.gz,1,6.58,4,0.1111,368
FolioSuite/Sokoban-Hard/handmade_soko049.lp-14-734.sm.gz,1,4.2,6,0.1579,344
FolioSuite/Sokoban-Hard/handmade_soko051.lp-13-542.sm.gz,1,3.53,46,0.5897,227
FolioSuite/Sokoban-Hard/handmade_soko035.lp-30-14416.sm.gz,1,3.41,15,0.3191,1853
FolioSuite/Sokoban-Hard/handmade_soko013.lp-30-298.sm.gz,1,3.28,11,0.2558,809
FolioSuite/Sokoban-Hard/handmade_soko022.lp-18-1963.sm.gz,1,3,5,0.1351,335
FolioSuite/Sokoban-Hard/handmade_soko042.lp-16-20100.sm.gz,1,3.33,36,0.5294,570
FolioSuite/Sokoban-Hard/handmade_soko029.lp-28-261.sm.gz,1,3.36,6,0.1579,233
FolioSuite/Sokoban-Hard/handmade_soko026.lp-19-2385.sm.gz,1,4.47,21,0.3962,411
FolioSuite/Sokoban-Hard/handmade_soko041.lp-16-20100.sm.gz,1,2.81,78,0.7027,282
FolioSuite/Sokoban-Hard/handmade_soko025.lp-18-937.sm.gz,1,3.23,25,0.4237,368
FolioSuite/Sokoban-Hard/handmade_soko013.lp-35-893.sm.gz,1,3.85,11,0.2558,819
FolioSuite/Sokoban-Hard/handmade_soko046.lp-18-5132.sm.gz,1,3.23,12,0.2667,211
FolioSuite/Sokoban-Hard/handmade_soko049.lp-18-20100.sm.gz,1,4.9,4,0.1111,389
FolioSuite/Sokoban-Hard/handmade_soko013.lp-32-637.sm.gz,1,3.32,11,0.2558,813
FolioSuite/Sokoban-Hard/handmade_soko020.lp-27-482.sm.gz,1,3.79,2,0.0588,385
FolioSuite/Sokoban-Hard/handmade_soko018.lp-21-20100.sm.gz,1,4.59,2,0.0588,432
FolioSuite/Sokoban-Hard/handmade_soko029.lp-30-1707.sm.gz,1,4.16,6,0.1538,237
FolioSuite/Sokoban-Hard/handmade_soko001.lp-18-10105.sm.gz,1,3.99,15,0.3191,264
FolioSuite/Sokoban-Hard/handmade_soko042.lp-13-321.sm.gz,1,3.77,27,0.4576,510
FolioSuite/Sokoban-Hard/handmade_soko008.lp-29-1306.sm.gz,1,4.08,4,0.1111,382
FolioSuite/Sokoban-Hard/handmade_soko013.lp-39-16163.sm.gz,1,3.56,11,0.2558,827
FolioSuite/Sokoban-Hard/handmade_soko020.lp-28-1933.sm.gz,1,3.91,2,0.0588,909
FolioSuite/Sokoban-Hard/handmade_soko031.lp-18-1992.sm.gz,1,3.54,6,0.15,220
FolioSuite/Sokoban-Hard/handmade_soko018.lp-19-3046.sm.gz,1,4.17,2,0.0588,424
FolioSuite/Sokoban-Hard/handmade_soko020.lp-29-710.sm.gz,1,3.8,2,0.0588,412
