@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC

@DATA
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,0,0,0.8556,0.4885,0,?,0,0,0.9966,0.0128,1.0163,0.8886,?,0.8993,?,2,46074,?,?,0,45474,0.7195,?,0.9697,4.3551,2.5197,0,0.8899,288,?,0.422,0,14.9342,271,0.9147,0.9997,0.0153,272.236,0.0127,0,0.9051,269.869,255,0.1562,5.5758,0.328,?,0.9081,1986.25,0.0127,43.901,286,255,2361,?,698,1.8913,0.0025,0.3911,4735,151,0.0127,273,75.7054
SAT_Competition2009/CRAFTED/ramseycube/Q32inK10.cnf,1,0,0,0,1,0,?,0,0,0.9103,0.0012,0,0.2541,?,0.415,?,2,38430,?,?,0,38430,0.0164,?,0,0,0.3269,0,0.2821,9,?,0.989,0,0.2295,7,0.4833,0.9144,0.6782,6.6755,0.0011,0,0.4724,7.005,5,0.0836,9.3668,0.989,?,0.746,4706.3333,0.0011,9.0808,10,4,4716,?,4682,0.0856,0.0015,0,4721,4682,0.0011,6,17.5327
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0.4947,0.4956,1.3541,0.2464,0.4961,?,0.4942,0.4941,0.8687,0.0026,0.8062,0.095,?,0.1236,?,2,56970,?,?,0.4936,56970,0.0104,?,0,2.9504,0.0019,0,0.1106,20,?,0.0689,0.4931,0.1397,17,0.1355,0.8777,0.4844,17.211,0.0026,0.4921,0.1354,17.5818,15,0.0083,10.8929,0.047,?,0.5233,1402.5,0.0026,10.0636,21,14,1467,?,1280,0.0162,0.0007,0.2672,1548,1137,0.0026,17,19.2674
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,0,0,0.184,0.9972,0,?,0,0,0.9999,0.0088,0.013,0.8371,?,0.8882,?,3,266431,?,?,0,263417,0.9548,?,0.9548,4.9047,13.6186,0.1917,0.8577,1114,?,0.2795,0,0.1323,1092.5,0.9314,0.9994,0.0834,1093.82,0.001,0,0.9097,1091.42,1059,0.1949,27.4706,0.1625,?,0.8069,144.9565,0.0018,58.4792,1120,1066,155,?,141,1.8771,0.0008,0.1671,173,53,0.0029,1096,80.3556
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,1,0.1687,0.336,1.6144,0.4246,0.4369,0.5111,0.1065,0.0763,0.9156,0.1845,0.8237,0.3789,0.4642,0.6039,0.6892,5.4097,3122,0.0259,0.239,0.0233,2586,0.669,0.013,0.2796,2.5876,1.0513,0.6912,0.3082,124,3.949,0.7273,0.0029,0.1624,113,0.8487,0.8707,0.706,113.812,0.0023,0,0.806,113.576,104,1.3431,30.3414,0.206,0.0425,0.395,0,0.0051,46.3295,123,104,0,3.5358,0,0.3114,0.004,0.8884,0,0,0.0418,114,0
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,0.1109,0.1109,0.5818,0.5045,0.1424,0.5778,0.1109,0.1109,0.7394,0.3005,0.5791,0.2572,0.1018,0.258,0.0886,7.5532,632,0.4066,0.4942,0.1109,629,0.504,0.0178,0.0016,1.6536,0.0231,0,0.258,41,0.9875,0.2,0.1108,0.6242,35,0.3005,0.8136,0.0737,35.3655,0.0064,0.1001,0.2583,35.378,30,0.0118,9.3981,0.198,0.0207,0.1178,4600.3333,0.0064,2.6651,41,29,4689,1.0343,4529,0.0133,0.008,0.2711,4744,4178,0.0064,35,39.4478
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042,0.042,0.8737,0.25,0.5774,0,0.0354,0,0.0062,6.0306,920,0.3,0.3032,0.042,920,0.4783,0.0163,0,1.2142,0.0001,0.0155,0,60,0.0499,0,0.042,0.193,53,0,0.9292,0,52.8737,0.0054,0.042,0,52.863,46,0,18.2854,0,0.0163,0.5997,4488.5,0.0065,12.3905,60,46,4484,0.452,4431,0,0.0062,0.2903,4539,4365,0.0065,53,30.3778
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n800-d0.04-s362703357.sat05-548.reshuffled-07.cnf,1,0.0078,0.0097,1.0475,0.4768,0.015,0.4012,0.0038,0.0009,0.9767,0.0607,0.597,0.6196,0.3462,0.6616,0.5972,5.8691,10039,0.0385,0.1822,0.0001,9840,0.4178,0.0089,0,3.622,1.1035,0.3637,0.6158,191,4.8768,0.5,0,0.1081,178,0.8147,0.9682,0.1033,178.443,0.0014,0,0.6999,178.478,166,0.4827,43.715,0.3437,0.0546,0.2975,4408,0.0021,52.8468,191,166,4452,3.2361,4279,0.2504,0.0022,0.5242,4493,4279,0.0051,178,24.9025
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,0,0,0.8673,0.4865,0,?,0,0,1.003,0.0116,1.0202,0.8777,?,0.8872,?,2.9712,65612,?,?,0,64832,0.7289,?,0.966,4.5603,6.0433,0.0741,0.8779,370,?,0.4545,0,9.4462,353,0.9168,0.9998,0.0173,350.237,0.0079,0,0.8987,351.162,337,0.1686,12.3077,0.2823,?,0.8959,1189.4,0.0094,49.485,369,333,705,?,651,1.891,0.0019,0.3804,751,107,0.0116,352,95.9874
SAT_Competition2007/crafted/spence/hard/s113-100.cnf,1,0.3225,0.3237,0,1,0.3245,0.2,0.3148,0.3217,0.8008,0.4788,0,0.0398,0.086,0.0685,0.114,5.8661,236,0.1538,0.193,0.314,236,0.5,0.0401,0,0.1812,0.0597,0.0515,0.0143,20,0.4271,0.3333,0.3114,0.2789,16,0.2624,0.8523,1.6635,16.4638,0.0254,0.2203,0.0878,16.4703,13,0,2.6358,0.0236,0.0508,0.8204,4096.8889,0.0258,1.0829,20,13,4019,0.4271,3980,0,0.0133,0.1969,4039,3915,0.0339,16,19.8879
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,0,0,0.2474,0.9937,0,?,0,0,0.995,0.0149,0.0239,0.8062,?,0.8161,?,3,61409,?,?,0,60464,0.933,?,0.933,4.2225,3.7597,0.1686,0.8057,429,?,0.3737,0,10.3805,410,0.8572,0.9933,0.019,407.5,0.0024,0,0.8266,408.217,393,0.2642,95.0591,0.1769,?,0.817,1070.5,0.0047,89.7926,428,390,555,?,295,1.4728,0.0021,0.1433,2446,140,0.0071,409,96.9374
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-02-S350203913.sat05-486.reshuffled-07.cnf,1,0.0654,0.106,0.6539,0.4981,0.2235,0.2273,0.049,0.0389,0.838,0.1982,0.5809,0.4013,0.224,0.5791,0.2201,4,3500,0.0417,0.0918,0.0197,3492,0.5106,0.0066,0,2.4115,0.8106,0.2575,0.404,176,3.0103,0.7647,0.0114,0.1867,163,0.9208,0.8579,0.5707,163.59,0.0032,0.0007,0.7169,163.57,152,0.0958,44.5159,0.2135,0.0137,0.2678,3762.625,0.0086,34.9439,176,151,3731,2.0908,3684,0.053,0.0022,0.357,3886,3672,0.0175,164,34.9246
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,0.0656,0.0675,1.5309,0.4509,0.0755,?,0.0398,0.0613,0.9981,0.0424,0.7348,0.8039,?,0.792,?,3,4549,?,?,0.0071,4389,0.5161,?,0.1741,3.8009,0.7234,0.4159,0.7824,65,?,0.8228,0.0071,0.2586,57,0.9067,0.9983,0.0642,56.8456,0.0068,0.0071,0.8955,56.8157,49,1.0423,3.4114,0.2915,?,0.7763,3376.3333,0.0151,2.9682,65,48,3488,?,2728,0.7614,0.0076,0.715,3786,2455,0.0221,57,29.821
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0.5,0.5,0,1,0.5,?,0.4992,0.5,0.9312,0.0001,0,0,?,0,?,2,831600,?,?,0.4996,831600,0.5,?,0,0,0.0035,0,0,10,?,0,0.4972,3.4641,9.5,0,0.9561,0,8.5455,0.0001,0.4908,0,9.75,6,0,1.1818,0,?,0.7917,0,0.0001,0.25,13,6,0,?,0,0,0.0909,0,0,0,0.0001,9,0
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,0.1729,0.2451,0.9319,0.483,0.9364,0.4667,0.1295,0.1071,0.8472,0.2406,0.6025,0.3887,0.3406,0.5581,0.306,5.0044,4103,0.0545,0.1567,0.0541,3795,0.4777,0.0055,0.0053,2.4615,0.8697,0.3972,0.3799,206,3.2352,1,0.0267,0.2102,193,1,0.8513,0.6238,193.087,0.0005,0.0017,0.712,193.349,180,0.4159,25.2567,0.2619,0.0142,0.109,3507.5714,0.0048,23.4996,207,180,3723,2.9908,3590,0.1208,0.0016,0.4895,3810,2138,0.0121,193,32.6405
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1,0.0141,0.0141,0.8832,0.4855,0.0143,?,0.0139,0.0139,0.9996,0.0351,1.0211,0.9236,?,0.9238,?,3,24825,?,?,0.0137,23955,0.729,?,0.9646,2.6553,0.0164,0.2638,0.9236,410,?,0.3176,0.0135,0,392,0.9246,0.9979,0.0003,391.688,0.0035,0.0132,0.9241,392.28,373,0.1573,9.5266,0.3176,?,0.9993,288.3611,0.0062,1,411,372,285,?,278,1.7386,0.0017,0.3318,318,27,0.0101,393,116.3704
SAT_Competition2009/CRAFTED/Hard/contest03/others/color-11-3.sat05-445.reshuffled-07.cnf,1,0,0,2.1245,0.362,0.0001,?,0,0,0.9578,0.0263,0.7739,0.0628,?,0.075,?,2,9559,?,?,0,9196,0.2022,?,0.0132,3.7668,0.7768,0,0.0623,54,?,0.005,0,0.2615,48,0.116,0.9561,0.3394,48.0066,0.0262,0,0.0922,48.0353,42,1.3966,17.9454,0.005,?,0.6158,3574.3333,0.0262,17.9931,55,42,3455,?,3424,0.1939,0.0039,0.3655,3506,3359,0.0262,48,49.8716
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,0.0097,0.153,1.1488,0.4629,0.282,?,0.0293,0.0002,0.9924,0.0364,0.9819,0.9007,?,0.9959,?,17.4254,93221,?,?,0.0001,80602,0.6068,?,0.6772,4.2289,2.0729,0.4811,0.9796,1257,?,1,0,0.9625,1236,1,1.0049,0.1957,1213.47,0.0001,0,0.9966,1220.36,1203,0.8001,118.306,0.4764,?,0.4079,1127.7,0.0009,14.4943,1265,1202,1189,?,867,0.4041,0.0005,0.6857,1403,748,0.0023,1232.5,22.7825
SAT_Competition2009/CRAFTED/modcircuits/owp_4vars_5gates.cnf,1,0.357,0.3684,2.111,0.4328,1,?,0.1866,0.1456,0.9983,0.0173,0.5817,0.402,?,0.8272,?,3.5854,23747,?,?,0.0036,9529,0.4795,?,0.0554,3.3858,1.0139,0.493,0.1863,41,?,1,0.0001,0.1164,35,1,0.9895,0.932,35.0953,0.0012,0,0.9202,34.9899,29,1.5123,7.7352,0.2609,?,0.4212,3036,0.0064,10.9392,41,30,3036,?,3036,0.2986,0.013,0.7863,3036,3036,0.0136,35,13.2289
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l5.sat05-522.reshuffled-07.cnf,1,0.137,0.139,1.3388,0.4115,0.2519,?,0.1037,0.13,0.7429,0.1543,0.8334,0.0825,?,0,?,11.0553,18519,?,?,0.06,18083,0.382,?,0.0758,1.9874,0.4828,2.1587,0,471,?,0.6364,0.0136,1.1474,450,0.9265,0.7674,2.4564,449.198,0.0003,0,0.2382,447.391,433,0.7741,92.7117,0.0336,?,0.2109,3851,0.0005,104.574,467,436,4663,?,3039,0.1705,0.0005,2.5677,4663,3039,0.009,453,46.3402
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-139-100.cnf,1,0.3244,0.325,0,1,0.3253,0.2,0.3175,0.3226,0.7984,0.4829,0,0.0327,0.0718,0.057,0.0979,6,292,0.1538,0.1953,0.3163,292,0.5,0.0319,0,0.1532,0.0469,0.0423,0.0115,24,0.3311,0.3333,0.314,0.3092,20,0.2146,0.8397,1.6501,20.3054,0.0205,0.2646,0.074,20.2415,16,0,2.7255,0.0236,0.0411,0.8033,3965,0.0208,1.1049,24,16,3877,0.3311,3838,0,0.0106,0.1786,4003,3790,0.024,20,22.5999
SAT_Competition2007/crafted/Medium/contest05/sabharwal/counting-easier-fphp-012-010.sat05-1214.reshuffled-07.cnf,1,0.0445,0.0447,1.0377,0.4536,0.0452,0.1818,0.0432,0.0433,0.9988,0.0989,1.0614,0.8375,0.315,0.8394,1.3496,3,1212,0.0161,0.1519,0.042,1092,0.7042,0.0297,0.8846,2.1619,0.0298,0.1797,0.8373,50,1.1481,0.2667,0.0415,0,43,0.8424,0.9988,0.0026,43.3665,0.0275,0.0407,0.8404,43.3166,37,0.3797,2,0.2667,0.239,0.976,4829.5714,0.041,2,50,37,4839,1.4824,4828,0.9233,0.013,0.287,4847,4760,0.0531,43,44.295
SAT_Competition2009/CRAFTED/edgematching/compact/em_14_7_3_cmp.cnf,1,0.206,0.2437,1.1674,0.5095,0.367,?,0.14,0.1553,1.2988,0.0796,0.5581,0.8011,?,0.9208,?,5.0779,305744,?,?,0.0612,305744,0.5887,?,0.2533,2.6425,0.5929,0.2476,0.7964,8350,?,0.8571,0.0567,2.1372,8289,0.9627,1.0105,0.1685,5588.67,0,0,0.9396,7123.71,0,1.0838,1218.67,0.7004,?,0.0417,14.4,0.0009,4911.43,8335,0,13,?,8,1.4235,0.0001,2.3773,17,7,0.001,8350,265.8571
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-145-100.cnf,1,0.3245,0.3249,0,1,0.3255,0.2,0.3178,0.3231,0.7974,0.4833,0,0.0321,0.0709,0.0218,0.0968,6,300,0.1538,0.1954,0.3169,300,0.5,0.031,0,0.15,0.0472,0.0418,0.0124,25,0.3251,0.3333,0.3117,0.3176,21,0.2181,0.8397,1.673,20.8592,0.02,0.264,0.0768,20.7639,17,0,2.7717,0.023,0.04,0.8011,3860.4545,0.0202,1.1103,25,17,3792,0.3251,3728,0,0.0103,0.1764,4101,3666,0.0233,21,20.0544
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes2.cnf,1,0,0,0.1806,0.9974,0.0224,?,0.0001,0,1.0074,0.0085,0.0124,0.8534,?,0.9354,?,3,305320,?,?,0,301942,0.956,?,0.956,4.9937,9.2119,0.1963,0.8998,1218,?,0.2857,0,3.8315,1204,0.9994,0.9994,0.1762,1206.58,0.0008,0,0.9532,1135.16,1136,0.1903,32.0833,0.1618,?,0.8182,127.9,0.0016,536.684,1228,1176,153,?,77,1.9057,0.0007,0.1723,156,74,0.0026,1212,75.7273
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0.1212,0.1771,0.6649,0.5006,0.298,0.2778,0.0918,0.0788,0.8447,0.2318,0.5791,0.4124,0.2433,0.5834,0.2305,4,2550,0.0556,0.1084,0.0509,2537,0.5262,0.0076,0,2.3268,0.6066,0.26,0.4024,142,2.9008,1,0.0326,0.2593,131,1,0.855,0.5608,131.049,0.0039,0.008,0.7395,131.007,120,0.1183,17.9594,0.2367,0.0142,0.3168,3754.75,0.0102,14.4642,141,120,3789,2.2775,3718,0.0527,0.0027,0.3677,3826,3635,0.0197,131,39.0994
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n150-s89334302-unsat.cnf,1,0.3246,0.3251,0.5658,0.5021,0.3256,0.2,0.3183,0.3231,0.7984,0.4842,0.5773,0.031,0.0692,0.0314,0.0947,6.0132,316,0.1538,0.1956,0.317,316,0.5,0.0294,0,1.6358,0.0449,0.0407,0.0121,26,0.3138,0.3333,0.3147,0.3089,22,0.2138,0.8376,1.682,22.022,0.019,0.2649,0.0654,21.9514,18,0,2.7718,0.0218,0.038,0.7973,4022.3,0.0192,1.1042,26,18,3948,0.3138,3883,0,0.0098,0.4893,4111,3855,0.0222,22,25.0658
SAT_Competition2007/crafted/Hard/contest05/others/linvrinv8.sat05-567.reshuffled-07.cnf,1,0.0709,0.1423,1.4236,0.4488,0.3125,0.4967,0.0696,0.0676,0.8209,0.1679,0.7024,0.1281,0.5031,0.3223,0.4832,5.889,6337,0.0476,0.1515,0.0459,5479,0.4333,0.0113,0.0245,2.4929,0.7943,1.2222,0.0743,160,3.4948,0.6667,0,0.1398,150,0.6563,0.7905,1.0803,150.083,0.0009,0,0.3261,150.626,141,0.8998,30.8918,0.0545,0.0378,0.3283,871.8571,0.003,50.275,161,140,707,2.599,555,0.7111,0.0015,0.9333,908,528,0.0126,150.5,31.3921
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,0.4604,0.465,0.9683,0.3607,0.4665,0.7818,0.4603,0.4604,0.9073,0.5131,0.8907,0.0527,0.6793,0.0012,0.0857,28.3108,12722,0.1176,0.157,0.4604,2103,0.3091,0.0074,0.0019,1.8201,0.0115,0.1404,0,75,0.6357,0.5,0.4587,0.2663,67,0.6039,0.9073,2.679,67.419,0.0024,0.3839,0.4413,67.2428,60,0.0375,7.5932,0.0384,0.0086,0.3055,699.0595,0.0058,7.6465,75,60,410,0.8544,216,0.0262,0.0011,0.6669,847,173,0.0062,67,14.5051
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp.cnf,1,0.0654,0.1838,1.5651,0.5367,0.364,?,0.0631,0.0281,0.9558,0.0641,0.6123,0.6048,?,0.858,?,5.9091,255871,?,?,0.0042,238724,0.8151,?,0.1515,3.4073,1.4975,1.3869,0.7424,4397,?,0.9584,0,0.0412,4342,0.9872,0.951,0.5227,4342.4,0,0,0.9291,4340.6,4284,1.2653,551.4,0.311,?,0.0464,781,0.0002,673.9,4393,4268,837,?,713,0.3437,0.0002,2.0011,891,291,0.0065,4338,19.2524
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn003.shuffled-as.sat05-3843.cnf,1,0.499,0.4997,2.5972,0.309,0.9999,?,0.4488,0.4959,0.9016,0.173,0.8703,0.7349,?,0.8264,?,4.8973,18767,?,?,0.4766,16577,0.1264,?,0.07,1.6754,0.3244,1.4465,0.7731,146,?,1,0.1511,0.1424,133,1,0.8817,0.2049,133.535,0.0001,0,0.8546,133.031,121,2.1369,42.0964,0.6,?,0.2312,1834.4,0.0029,52.2011,146,122,2049,?,1695,0.3783,0.0002,2.4213,2174,925,0.0206,133,18.9898
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,0,0.0004,0.0801,0.9993,0.0244,?,0.0005,0,0.9999,0.0058,0.0052,0.8972,?,0.9482,?,2,356340,?,?,0,354225,0.9818,?,0.9818,4.4148,4.6063,0,0.9206,1022,?,0.5203,0,0.1356,995,0.9996,0.9676,0.0997,964.774,0.0058,0,0.962,998.122,976,0.1024,2864.03,0.341,?,0.887,222.75,0.0058,32.561,1031,976,287,?,56,2.4442,0.0009,0.2844,351,43,0.0058,995,91.0687
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_10gates_u2_autoenc.cnf,1,0.0064,0.0134,2.086,0.3991,0.0659,?,0.0059,0.0018,0.9954,0.005,0.6142,0.4001,?,0.8346,?,3.2493,117796,?,?,0,76120,0.3415,?,0.0203,4.0079,2.0099,0.3551,0.3067,119,?,0.9426,0,0.2918,107,0.9705,0.9957,0.9586,106.948,0.0002,0,0.9473,107.246,96,1.3003,8.6415,0.229,?,0.2773,913.5217,0.002,9.2686,120,96,925,?,816,0.3932,0.0046,0.8123,1075,663,0.003,107,16.6452
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp.cnf,1,0.0693,0.2564,1.6172,0.5223,0.3675,?,0.0706,0.0356,0.9457,0.0857,0.6433,0.5595,?,0.8276,?,6.3155,63275,?,?,0.0083,57412,0.7811,?,0.1829,3.1606,1.4073,1.0999,0.6671,1419,?,0.9391,0.0002,0.0606,1369,0.9771,0.939,0.5835,1347.98,0.0001,0,0.9197,1366.34,1332,1.3248,208.603,0.3127,?,0.07,1398,0.0005,269.253,1405,1324,1393,?,1194,0.3171,0.0005,1.518,1550,1180,0.0114,1370,20.4516
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm27-p0-q251.cnf,1,0.0629,0.063,0,1,0.063,?,0.0629,0.0629,0.9992,0.0418,0,0.9375,?,0.9376,?,2,14927,?,?,0.0629,14306,0.9823,?,0.9823,0,0.0006,0,0.9375,294,?,0.3623,0.0629,42.9767,278,0.9376,0.9997,0,277.904,0.0417,0.0629,0.9376,277.729,262,0.0889,0.0023,0.3623,?,1,0,0.0417,1.6708,294,262,0,?,0,2.2849,0.0033,0,0,0,0.0417,278,0
SAT_Competition2009/CRAFTED/ramseycube/Q32inK09.cnf,1,0.0008,0.0008,0,1,0.0008,?,0.0008,0.0008,0.9168,0.0045,0,0.0817,?,0.0837,?,2,7938,?,?,0.0008,7938,0.0476,?,0,0,0.0034,0,0.0818,9,?,0.9672,0.0008,0.5284,6,0.0845,0.9411,0.0237,5.9621,0.0044,0.0008,0.0841,6.0015,3,0.1914,2.0424,0.9672,?,0.8606,4732,0.0044,1.6749,9,3,4737,?,4726,0.1466,0.0053,0,4740,4725,0.0044,6,17.5635
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_11gates_b2_restricted.cnf,1,0.0011,0.0096,1.7338,0.3733,1,?,0.0272,0.0007,0.9732,0.0213,0.8042,0.1265,?,0.0649,?,3.8464,746634,?,?,0.0005,41312,0.3877,?,0.0556,3.5553,5.7252,1.1031,0.0368,229,?,1,0,0.2539,208,1,0.9588,1.8321,206.763,0.0005,0,0.5584,204.147,186,1.3159,76.7732,0.0534,?,0.2332,2227.4444,0.0022,65.7895,225,188,2498,?,1789,0.4679,0.0017,1.5317,2589,1447,0.0175,209,27.5937
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,0.042,0.0421,0.5623,0.5,0.0421,0.419,0.042,0.042,0.8754,0.25,0.5774,0,0.0723,0,0.0142,6.0526,840,0.3,0.3084,0.042,840,0.5071,0.0178,0,1.2542,0.0007,0.0358,0,55,0.1914,0,0.042,0.2031,48,0,0.9315,0,48.2081,0.006,0.042,0,48.271,42,0,17.1697,0,0.0179,0.5796,4460.8333,0.0071,11.6652,55,42,4484,0.7553,4381,0,0.0072,0.287,4501,4307,0.0071,48,25.6962
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,0.0805,0.0847,1.2909,0.3991,0.1045,?,0.0719,0.0759,0.7243,0.1528,0.8272,0.1245,?,0.3296,?,7.56,324873,?,?,0.0619,317822,0.3528,?,0.0131,2.1574,0.1737,2.1758,0.0684,7740,?,0.3333,0.0585,0.072,7804,0.7005,0.7776,1.1224,7740,0,0,0.3339,7806,7803,0.5468,4726,0.0304,?,0.0055,449.7,0,3242,7804,7740,492,?,361,0.116,0,2.0428,517,339,0.0008,7740,35.2301
