@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC

@DATA
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4231.cnf,1,0.0188,0.0561,0.0236,0.997,0.4481,?,0.0187,0.0047,0.9333,0.0421,0.0509,0.593,?,0.6752,?,3.5248,100397,?,?,0.0013,100330,0.0997,?,0,2.9257,1.8126,0.2303,0.6234,996,?,1,0.0004
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0,0,0.0977,0.9991,0.0001,?,0,0,0.9999,0.0064,0.0066,0.9031,?,0.9285,?,2,253275,?,?,0,251637,0.979,?,0.979,5.5454,9.4155,0,0.91,787,?,0.5797,0
SAT_Competition2011/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0.0001,0.0001,0.104,0.9983,0.0005,?,0,0,1.0007,0.0185,0.0122,0.891,?,0.904,?,2,25396,?,?,0,24913,0.9725,?,0.9725,3.1503,1.5649,0,0.8913,226,?,0.7606,0
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.0653,0.183,1.5703,0.5329,0.3587,?,0.0625,0.0276,0.959,0.0636,0.6201,0.603,?,0.8569,?,5.9362,257551,?,?,0.004,240404,0.8164,?,0.1575,3.4229,1.4915,1.3877,0.7402,4454,?,0.9437,0
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0.453,0.4557,1.3935,0.3839,0.4557,0.4805,0.4309,0.4241,0.8523,0.183,0.6736,0,0.084,0,0.2163,4.35,224,0.3871,0.4422,0.4211,224,0.2545,0.1945,0,1.6738,0.0476,0.1038,0,6,1.3518,0,0.4001
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0.3698,0.3732,1.2485,0.3851,0.3789,0.4805,0.3478,0.3625,0.7654,0.2669,0.8726,0,0.0581,0,0.1238,5.9615,314,0.4,0.4433,0.3188,296,0.3074,0.0686,0,1.2311,0.0722,0.0864,0,11,1.3229,0,0.3132
SAT_Competition2009/CRAFTED/sgi/satsgi-n18himBHm21-p0-q167.cnf,1,0.0749,0.0749,0,1,0.075,0.1111,0.0749,0.0749,1,0.0543,0,0.9228,0.3404,0.9229,3.1814,2,7011,0.0019,0.0845,0.0749,6633,0.9769,0.0072,0.9769,0,0.0004,0,0.9228,176,0.7854,0.3585,0.0749
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0,0,0.2453,0.9938,0,?,0,0,0.9996,0.0149,0.0237,0.8069,?,0.8164,?,3,61409,?,?,0,60464,0.9335,?,0.9335,4.2751,5.6995,0.1851,0.8066,428,?,0.3136,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,0,0,0.1337,0.9979,0.0002,?,0,0,1.0077,0.0129,0.0123,0.8774,?,0.8904,?,2,50773,?,?,0,50102,0.9668,?,0.9668,4.2032,3.7055,0,0.8792,321,?,0.4657,0
SAT_Competition2011/SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0.8907,0.9908,1.6398,0.4569,0.9999,0.9614,0.4023,0.4691,0.9819,0.2104,0.9899,0.7976,0.5747,1,1.1763,5.0817,16587,0.0208,0.3762,0.0083,2448,0.5507,0.013,0.7141,2.4063,0.9923,0.8789,0.8568,101,3.91,1,0.0033
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.0516,0.4901,1.7266,0.4494,0.9988,0.9633,0.1252,0.0129,0.9925,0.0621,0.9186,0.8158,0.9633,0.8811,1.1403,4.1933,11816,0.0228,0.2496,0.0094,7179,0.5384,0.0139,0.5069,3.3345,1.6789,0.8599,0.8707,146,3.6147,1,0.0038
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,1,0.0684,0.2511,1.5974,0.5269,0.3598,?,0.0662,0.0293,0.9654,0.073,0.6375,0.5946,?,0.8395,?,6.0588,134672,?,?,0.0056,124435,0.8009,?,0.1772,3.2986,1.4419,1.2527,0.7454,2642,?,0.9308,0.0002
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes8.cnf,1,0,0,0.1842,0.9973,0.006,?,0,0,0.9999,0.0085,0.0126,0.8507,?,0.9334,?,3,305320,?,?,0,302680,0.9547,?,0.9547,4.952,6.2683,0.201,0.8983,1224,?,0.2823,0
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,0.0595,0.1617,1.5446,0.5436,0.357,?,0.0592,0.0373,0.9942,0.0552,0.604,0.6096,?,0.8272,?,6.5455,457280,?,?,0.0036,430817,0.8325,?,0.1499,3.5052,1.5059,1.499,0.7555,6818,?,0.9528,0.0002
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0,0.0002,0.0631,0.9995,0.0139,?,0.0002,0,0.9999,0.0058,0.0049,0.9044,?,0.9491,?,2,333838,?,?,0,331857,0.9856,?,0.9856,5.5624,5.1594,0,0.9263,945,?,0.6644,0
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf,1,0.2523,0.2639,1.5076,0.4534,0.3131,0.1819,0.1442,0.167,0.9962,0.0667,0.6586,0.719,0.3102,0.7547,0.9485,3.0382,2387,0.0492,0.1404,0.0295,2370,0.473,0.0844,0.0713,3.6815,0.6998,0.3838,0.7202,48,2.2821,0.75,0.0284
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,0.1393,0.1393,0.7691,0.4807,0.2554,?,0.1039,0.1389,0.7559,0.1396,0.3924,0.0897,?,0.0014,?,10.9265,18555,?,?,0.0572,18124,0.5045,?,0.0763,1.2674,0.5147,2.1024,0,427,?,0.6667,0.0137
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0.1109,0.1109,0.5582,0.4896,0.1109,0.5714,0.1102,0.1109,0.7434,0.2995,0.579,0.2594,0.1021,0.258,0.09,8.1677,562,0.381,0.4939,0.1108,561,0.4991,0.02,0.0018,1.522,0.0381,0,0.258,37,1.0278,0.2727,0.1101
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,0,0,0.2507,0.9936,0,?,0,0,0.9996,0.0149,0.0241,0.8042,?,0.8126,?,3,61409,?,?,0,60464,0.9317,?,0.9317,4.1188,4.9332,0.1582,0.8037,424,?,0.3265,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,1,0.2295,0.2295,0,1,0.2296,0.4,0.2295,0.2295,0.8996,0.4167,0,0.5832,0.3252,0.5832,0.8944,5,696,0.0952,0.3492,0.2295,696,0.8333,0.0096,0.8333,0,0.0001,0.0216,0.5832,85,0.4506,0.3333,0.2295
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,0,0,0,1,0.0002,?,0,0,0.9951,0.0151,0,0.6502,?,0.6688,?,2.9958,15812,?,?,0,15812,0.1119,?,0,3.9393,2.1397,0.0703,0.6083,98,?,0.7744,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-15_218.cnf,1,0,0.0001,0,1,0.0002,?,0,0,0.9936,0.0163,0,0.6338,?,0.6531,?,2.9954,13362,?,?,0,13362,0.119,?,0,3.9401,2.1374,0.0707,0.5926,88,?,0.7561,0
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0319,0.0411,1.1251,0.4781,0.0534,?,0.0176,0.0113,0.9999,0.0074,0.6553,0.9117,?,0.9599,?,3.0211,174298,?,?,0.0047,173273,0.5046,?,0.0899,5.1798,0.8541,0.7166,0.8962,537,?,0.9313,0.0009
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.02-s1099787414.sat05-542.reshuffled-07.cnf,1,0.0086,0.0108,1.0516,0.4775,0.0149,0.3957,0.0043,0.0011,0.9772,0.0638,0.5956,0.6241,0.3284,0.6612,0.5958,6.4183,14216,0.0363,0.1931,0.0001,13920,0.4488,0.0058,0,3.6269,1.0447,0.3342,0.6211,278,4.7849,0.5,0.0001
SAT_Competition2009/CRAFTED/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf,1,0.0697,0.1344,1.4049,0.4464,0.3135,0.4967,0.0692,0.067,0.8141,0.1673,0.7084,0.1134,0.5373,0.104,0.4913,5.9183,9154,0.0419,0.1398,0.0454,7910,0.4239,0.0085,0.0212,2.4349,0.7472,1.3782,0.0363,225,3.3314,0.6667,0
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_40_1520_u.cnf,1,0.3325,0.3325,0.8321,0.2574,0.3575,?,0.3151,0.3325,0.7072,0.2676,0.9871,0.0192,?,0.0069,?,749.343,123900,?,?,0.3316,117774,0.2613,?,0.0073,0.2133,0.2287,1.1315,0.0002,4335,?,0.9024,0.3284
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,0.499,0.4997,2.605,0.3059,0.9999,?,0.448,0.496,0.9035,0.1721,0.884,0.7371,?,0.8293,?,4.8832,18718,?,?,0.478,16697,0.1382,?,0.0712,1.6619,0.3226,1.5123,0.7778,145,?,1,0.1486
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,0.0017,0.0045,2.0236,0.3972,0.0574,?,0.0029,0.0004,0.9887,0.0042,0.6234,0.398,?,0.8411,?,3.1601,153478,?,?,0,103568,0.3296,?,0.019,4.1834,3.2781,0.3629,0.2797,137,?,0.9465,0
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.0618,0.0929,0.8703,0.4912,0.1757,0.619,0.0599,0.0552,0.7735,0.2315,0.6081,0.2138,0.4325,0.3972,1.2008,12.2374,18492,0.0258,0.3476,0.0505,16563,0.4899,0.002,0.0138,1.9839,0.3102,0.9719,0.1444,679,2.1288,0.4,0.0455
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,0.499,0.4997,2.5821,0.3198,0.9999,?,0.4433,0.4958,0.8991,0.1657,0.8637,0.7314,?,0.8287,?,4.874,18046,?,?,0.4752,16036,0.1321,?,0.074,1.6841,0.3214,1.3894,0.7656,143,?,1,0.1479
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0.348,0.348,0,1,0.348,0.0556,0.348,0.348,1,0.0789,0,0.6098,0.7001,0.6098,0.6539,2,2016,0.0055,0.0174,0.348,1824,0.7697,0.0917,0.0789,0,0,0,0.6098,39,0.7941,0.0278,0.348
SAT_Competition2011/SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.0279,0.1533,1.2717,0.6035,0.318,?,0.0363,0.0005,0.9857,0.072,0.5509,0.8053,?,0.9642,?,5.6971,33572,?,?,0.0001,33572,0.7631,?,0.4286,2.5553,1.7941,0.3176,0.9566,1046,?,0.8621,0.0001
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,0.1506,0.3479,1.6241,0.4385,0.4482,0.5111,0.1098,0.0775,0.8981,0.1915,0.7898,0.3838,0.4203,0.5997,0.6603,5.2997,2276,0.0341,0.2611,0.024,1869,0.6549,0.0159,0.2547,2.5615,1.0565,0.5957,0.3352,92,3.7949,0.8421,0.003
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf,1,0,0,0.1833,0.9972,0,?,0,0,0.9999,0.0088,0.013,0.8382,?,0.8874,?,3,266431,?,?,0,263277,0.9552,?,0.9552,4.9595,14.3093,0.188,0.86,1110,?,0.3028,0
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,0.1008,0.1182,1.603,0.3671,0.1737,0.6522,0.0962,0.0934,0.9656,0.1445,0.8453,0.0311,0.1655,0.0263,0.3417,6.2098,2416,0.3012,0.4461,0.084,2416,0.2632,0.0198,0,1.8637,0.1653,0.1208,0.0114,63,2.5663,0.2,0.082
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1,0.3148,0.3149,0,1,0.3149,0.1818,0.3148,0.3148,0.9473,0.381,0,0.6799,0.3375,0.6799,0.6149,2.7436,105,0.0606,0.153,0.3148,105,0.7619,0.1451,0.7619,0,0.0001,0.0481,0.6799,15,0.5489,0.1111,0.3148
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,0.4999,0.5,2.9945,0.301,0.9999,?,0.4256,0.4997,0.9604,0.2135,0.8888,0.6858,?,0.7999,?,4.0301,7095,?,?,0.4972,5771,0.1313,?,0.097,1.3622,0.4299,1.5093,0.7491,76,?,1,0.056
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-73-100.cnf,1,0.3189,0.3198,0,1,0.3211,0.2,0.3082,0.3175,0.8099,0.4679,0,0.052,0.0952,0.0715,0.1235,5,156,0.1538,0.1911,0.3112,156,0.5,0.0614,0,0.2497,0.0607,0.056,0.0139,14,0.4896,0.3333,0.2625
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,0.1513,0.1513,1.159,0.4527,0.1562,0.1176,0.1478,0.1467,0.9983,0.1092,1.0476,0.8663,0.3364,0.8718,1.1641,3,2160,0.0125,0.0998,0.1424,2142,0.6097,0.0294,0.8613,2.1843,0.0295,0.1711,0.8675,109,0.6248,0,0.1423
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-sat-gt-030.sat05-1295.reshuffled-07.cnf,1,0,0,0.6266,0.5001,0,0.0678,0,0,0.9998,0.035,0.5881,0.5268,0.0703,0.5268,0.4743,3,24824,0.0347,0.0437,0,24824,0.5101,0.0046,0.0175,3.1658,0.0142,0.0004,0.5268,292,0.1265,0.3412,0
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0.0069,0.0072,0.9981,0.3715,0.0076,0.0813,0.0064,0.0064,0.845,0.0641,0.6637,0.0235,0.0877,0.0333,0.0443,3,3432,0.0456,0.0597,0.006,3432,0.1911,0.0548,0,2.6091,0.0972,0.0283,0.0192,45,2.3648,0.0263,0.0056
SAT_Competition2007/crafted/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0.2687,0.2691,0.9947,0.3542,0.3072,0.4664,0.2682,0.2685,0.717,0.2005,0.9486,0,0.0124,0,0.0166,5.1887,802,0.3783,0.4256,0.2681,798,0.2932,0.0362,0,1.3673,0.0174,0,0,26,0.275,0,0.2675
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0.1131,0.1312,1.6062,0.3785,0.1703,0.6621,0.105,0.1022,0.9649,0.1414,0.7894,0.0404,0.151,0.0318,0.2296,6.0645,2200,0.3062,0.445,0.0901,2200,0.2682,0.0222,0,1.8918,0.1721,0.1138,0.0196,56,2.5435,0.25,0.085
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.0337,0.0366,1.0987,0.4855,0.1769,?,0.025,0.011,0.9829,0.0519,0.9628,0.5599,?,0.9499,?,8.934,200640,?,?,0.0107,108135,0.6825,?,0.7881,2.96,1.2059,0.7407,0.9256,1922,?,0.9107,0.0063
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_20_50_3-dir.shuffled-as.sat03-114.cnf,1,0,0,0.8149,0.4921,0.0003,?,0,0,0.9998,0.012,1.0111,0.9087,?,0.9216,?,2,49070,?,?,0,48470,0.7464,?,0.9787,4.3811,2.6608,0,0.9129,289,?,0.6349,0
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp.cnf,1,0.0651,0.1792,1.5652,0.5368,0.3634,?,0.0631,0.0283,0.9657,0.064,0.6123,0.6032,?,0.8552,?,6.117,287938,?,?,0.0041,268755,0.815,?,0.1518,3.398,1.4969,1.4455,0.7415,4892,?,0.9584,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-17x27.cnf,1,0,0,0,1,0,?,0,0,0.9785,0.0072,0,0.3358,?,0.3491,?,2,194157,?,?,0,192321,0.7518,?,0.0072,0,0,0,0.3426,376,?,0.0024,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,1,?,?,?,?,?,0,?,?,?,?,?,?,0,?,0,?,?,0,0,?,?,?,0,?,?,?,?,?,?,0,?,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.4675,0.4824,2.402,0.3847,0.4996,?,0.4003,0.4293,0.9884,0.0232,0.7077,0.5121,?,0.7167,?,4.2025,11604,?,?,0.361,10258,0.0446,?,0.0013,2.771,0.2276,0.471,0.554,15,?,0.9866,0.2747
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1,0,0,0,1,0,?,0,0,0.9967,0.0093,0,0.7095,?,0.7265,?,2.145,21509,?,?,0,21509,0.0782,?,0.0124,4.7203,2.3077,0.002,0.6884,90,?,0.8326,0
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,0.4999,0.5,2.9444,0.2811,1,?,0.4542,0.4998,0.9575,0.2134,0.9151,0.6878,?,0.7998,?,4.0727,8961,?,?,0.4984,7160,0.1137,?,0.083,1.1832,0.357,1.4973,0.7274,76,?,1,0.1278
SAT_Competition2007/crafted/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,0.1785,0.2056,1.2909,0.3991,0.264,?,0.1465,0.1431,0.7182,0.1528,0.8272,0.1398,?,0.3663,?,7.5,324873,?,?,0.1152,317822,0.3528,?,0.0131,2.1574,0.2929,2.1758,0.0733,7656,?,0.3333,0.0947
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,0.2295,0.2295,0,1,0.2296,0.4,0.2295,0.2295,0.9052,0.4167,0,0.5832,0.3252,0.5832,0.8944,4.0144,336,0.0952,0.3492,0.2295,336,0.8333,0.0198,0.8333,0,0.0001,0.0382,0.5832,44,0.4506,0.3333,0.2295
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0.4945,0.495,1.349,0.245,0.496,?,0.494,0.494,0.8713,0.0026,0.8063,0.0818,?,0.1323,?,2,58358,?,?,0.4938,58358,0.0106,?,0,3.0141,0.0018,0,0.084,21,?,0.0858,0.4933
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,0.2006,0.2009,1.0987,0.4599,0.2198,0.1858,0.1935,0.1925,0.995,0.1636,1.0372,0.8139,0.3794,0.8242,0.9449,3,672,0.0248,0.1446,0.185,660,0.6424,0.0594,0.8121,1.9213,0.0479,0.231,0.8154,49,0.8485,0,0.1848
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042,0.042,0.8688,0.25,0.5774,0,0.0718,0,0.0146,6.1398,1120,0.3,0.3076,0.042,1120,0.4893,0.0133,0,1.2316,0.0001,0.0366,0,71,0.1985,0,0.042
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0.0484,0.0973,1.6338,0.414,0.3135,0.7746,0.0473,0.0293,0.8578,0.1667,0.7332,0.0271,0.2662,0.0265,0.4993,5.2443,896,0.2419,0.3683,0.0239,792,0.3662,0.0477,0.0101,1.9721,1.0528,0.688,0.0038,28,3.1441,0.3878,0.0154
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042,0.042,0.8732,0.25,0.5774,0,0.0531,0,0.0102,6.0723,1000,0.3,0.305,0.042,1000,0.488,0.015,0,1.1809,0.0001,0.0256,0,64,0.1132,0,0.042
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,0.3415,0.3701,1.6272,0.5839,0.9037,?,0.2742,0.3064,0.9336,0.165,0.6266,0.3044,?,0.4433,?,3.8986,10578,?,?,0.2437,6940,0.6326,?,0.272,1.6262,0.3744,2.0222,0.2272,226,?,1,0.0865
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,0.0076,0.0097,1.057,0.4797,0.0174,0.4108,0.0037,0.0009,0.977,0.0618,0.5977,0.6201,0.3198,0.66,0.5743,6.1792,14011,0.044,0.187,0.0001,13728,0.4436,0.0061,0,3.6396,1.1198,0.3314,0.6148,268,4.7777,0.5,0
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.02/connm-ue-csp-sat-n800-d0.02-s111845174.used-as.sat04-958.cnf,1,0.0083,0.0103,1.0041,0.6631,0.0186,0.4074,0.0041,0.001,0.9765,0.0615,0.4669,0.6228,0.3248,0.6666,0.5895,5.8962,9601,0.0381,0.1905,0.0001,9408,0.8423,0.0091,0,2.3799,1.1344,0.3445,0.6213,186,4.8436,0.5,0
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07.cnf,1,0.3832,0.3832,0.9999,0.3607,0.3832,0.5325,0.3831,0.3831,0.7353,0.25,0.9599,0,0,0,0,7.1583,560,0.5325,0.5325,0.3831,560,0.2911,0.0375,0,1.3383,0.0001,0.0909,0,16,0,0,0.3831
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf,1,0.4999,0.5,3.0218,0.299,1,?,0.4424,0.4997,0.9621,0.2174,0.8977,0.6813,?,0.7998,?,4.0535,8169,?,?,0.4979,6620,0.1305,?,0.0937,1.3955,0.3929,1.4889,0.7331,76,?,1,0.0799
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,0.0076,0.0097,1.057,0.4797,0.0174,0.4108,0.0037,0.0009,0.9763,0.0618,0.5977,0.6201,0.3198,0.66,0.5743,6.1792,14011,0.044,0.187,0.0001,13728,0.4436,0.0061,0,3.6396,1.1198,0.3314,0.6148,270,4.7777,0.5,0
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_9gates_u2.cnf,1,0.1569,0.255,2.1011,0.4223,1,?,0.0994,0.0904,0.9996,0.0071,0.6233,0.3975,?,0.8573,?,3.5542,81513,?,?,0,45915,0.4051,?,0.0321,3.8413,1.2742,0.4687,0.1209,85,?,1,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,0,0,0.8556,0.4885,0,?,0,0,0.9966,0.0128,1.0163,0.8886,?,0.8993,?,2,46074,?,?,0,45474,0.7195,?,0.9697,4.3551,2.5197,0,0.8899,288,?,0.422,0
SAT_Competition2009/CRAFTED/ramseycube/Q32inK10.cnf,1,0,0,0,1,0,?,0,0,0.9103,0.0012,0,0.2541,?,0.415,?,2,38430,?,?,0,38430,0.0164,?,0,0,0.3269,0,0.2821,9,?,0.989,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0.4947,0.4956,1.3541,0.2464,0.4961,?,0.4942,0.4941,0.8687,0.0026,0.8062,0.095,?,0.1236,?,2,56970,?,?,0.4936,56970,0.0104,?,0,2.9504,0.0019,0,0.1106,20,?,0.0689,0.4931
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,0,0,0.184,0.9972,0,?,0,0,0.9999,0.0088,0.013,0.8371,?,0.8882,?,3,266431,?,?,0,263417,0.9548,?,0.9548,4.9047,13.6186,0.1917,0.8577,1114,?,0.2795,0
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,1,0.1687,0.336,1.6144,0.4246,0.4369,0.5111,0.1065,0.0763,0.9156,0.1845,0.8237,0.3789,0.4642,0.6039,0.6892,5.4097,3122,0.0259,0.239,0.0233,2586,0.669,0.013,0.2796,2.5876,1.0513,0.6912,0.3082,124,3.949,0.7273,0.0029
