@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC

@DATA
SAT_Competition2007/crafted/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.0618,0.0929,0.8703,0.4912,0.1757,0.619,0.0599
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,0.1379,0.1391,1.336,0.4109,0.2383,?,0.1038
SAT_Competition2009/CRAFTED/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.0909,0.2249,1.5195,0.4493,0.3069,0.4967,0.0715
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-myciel6-cn.used-as.sat04-319.sat05-4201.reshuffled-07.cnf,1,0,0,1.3096,0.4563,0.1947,?,0.0006
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,0.1393,0.1393,0.7325,0.484,0.2515,?,0.104
SAT_Competition2007/crafted/Hard/contest04/others/ramsey.sat05-511.reshuffled-07.cnf,1,0.0005,0.0005,1.1311,0.3057,0.0005,?,0.0005
SAT_Competition2011/SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,0.0389,0.4728,1.7272,0.4455,0.9752,0.9595,0.0934
SAT_Competition2011/SAT05/crafted/lynce05/social-golfer-problem/sgp_5-6-8.shuffled-as.sat05-2669.cnf,1,0.0351,0.0357,1.0911,0.4876,0.1793,?,0.0261
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.0233,0.044,0.7256,0.8222,0.1236,?,0.0179
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,0,0,0,1,0,?,0
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2.cnf,1,0.4782,0.489,2.002,0.4024,1,?,0.2603
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p30-s30907550.cnf,1,0.0409,0.0645,0.0895,0.9994,0.5,?,0.027
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,0,0,0.8437,0.4902,0.0002,?,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,0,0,0.5956,0.5011,0,?,0
SAT_Competition2007/crafted/Hard/contest02/hgen3-v500-s1349121860.sat05-473.reshuffled-07.cnf,1,0.0844,0.0892,0.562,0.4998,0.1008,0.125,0.0763
SAT_Competition2007/crafted/Hard/contest02/hgen3-v400-s553296708.sat05-471.reshuffled-07.cnf,1,0.0844,0.0887,0.5461,0.4905,0.0995,0.125,0.0763
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-018-017.sat05-1231.reshuffled-07.cnf,1,0.0373,0.0377,0.9762,0.4732,0.0379,0.1193,0.0369
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00070.sat05-1324.reshuffled-07.cnf,1,0.4811,0.4922,2.4294,0.2359,0.4988,?,0.4324
SAT_Competition2007/crafted/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,0.4976,0.4995,1.73,0.387,0.9773,0.9635,0.2564
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0.1378,0.1391,1.3329,0.4114,0.2391,?,0.1038
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,0,0,0.5956,0.5011,0,?,0
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_27_s.cnf,1,0.3322,0.3484,1.8292,0.4874,0.3874,?,0.2727
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_80_28_70_8-dir.shuffled-as.sat03-215.cnf,1,0,0,0.8062,0.4914,0.0001,?,0
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,0.1452,0.1491,1.0078,0.4708,0.1533,0.085,0.1417
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl009.sat05-3830.reshuffled-07.cnf,1,0.4991,0.4997,2.6103,0.3088,0.9999,?,0.4523
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-clqcolor-16-11-14.sat05-1261.reshuffled-07.cnf,1,0.1521,0.1589,1.1742,0.4545,0.1752,?,0.076
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n26-03-S540351185.sat05-490.reshuffled-07.cnf,1,0.0493,0.0993,1.7084,0.4119,0.3187,0.7229,0.0486
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-02-S1127428711.sat05-484.reshuffled-07.cnf,1,0.3304,0.3613,1.2829,0.4492,0.4418,0.5357,0.2955
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.4999,0.5,3.0201,0.3176,1,?,0.4428
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,0.1513,0.1513,1.159,0.4527,0.1562,0.1176,0.1478
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_28_40_7-log.shuffled-as.sat03-127.cnf,1,0.4946,0.495,1.3553,0.2485,0.4955,?,0.4938
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,0,0,0.8433,0.4902,0.0001,?,0
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf,1,0.1109,0.1109,0.5554,0.4958,0.1199,0.5778,0.1108
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0.0042,0.1559,1.1223,0.4605,0.2997,?,0.0289
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1100-m7545-k4-l4-s310659001.sat05-524.reshuffled-07.cnf,1,0.109,0.1806,1.0229,0.3762,0.2946,0.4387,0.0748
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_8_cmp.cnf,1,0.0563,0.1026,1.2275,0.4416,0.1926,0.3571,0.0361
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,1,0.002,0.0051,2.0877,0.3982,0.0635,?,0.0035
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,0.499,0.4997,2.5879,0.3067,0.9996,?,0.4491
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1,0.2577,0.2577,0,1,0.2577,0.1053,0.2577
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i5_pp.cnf,1,0.1249,0.2627,1.5938,0.4705,0.3715,0.5556,0.0895
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0,0,0.2333,0.9949,0,?,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07.cnf,1,0.4604,0.465,0.9815,0.3719,0.4665,0.7818,0.4604
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,0.2295,0.2295,0,1,0.2296,0.4,0.2295
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-109-100.cnf,1,0.322,0.3231,0,1,0.3238,0.2,0.3146
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-11-unsat.cnf,1,0.0468,0.0468,0,1,0.0469,0.087,0.0467
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.0455,0.0647,1.4994,0.4544,0.0651,0.4062,0.032
SAT_Competition2007/crafted/Hard/contest05/others/sgp_9-8-8.sat05-2674.reshuffled-07.cnf,1,0.4073,0.5,1.0349,0.4896,0.5,?,0.2207
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i7_pp_ci_ce.cnf,1,0.0693,0.2604,1.6228,0.5163,0.3597,?,0.0697
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,0,0,0.2641,0.9927,0,?,0
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,0.499,0.4997,2.5725,0.3124,0.9999,?,0.4359
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-27-sat.cnf,1,0.2046,0.2046,0,1,0.2046,0.069,0.2046
SAT_Competition2009/CRAFTED/modcircuits/mod5block_1var_7gates.cnf,1,0.3328,0.3501,2.1041,0.4253,1,?,0.1606
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1875077647.sat05-530.reshuffled-07.cnf,1,0.0084,0.0105,1.0504,0.479,0.0173,0.4187,0.0042
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-21x33.cnf,1,0,0.0025,0,1,0.0272,?,0.0011
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes2.cnf,1,0,0,0.1884,0.9971,0,?,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf,1,0,0,0.1919,0.9969,0,?,0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4231.cnf,1,0.0188,0.0561,0.0236,0.997,0.4481,?,0.0187
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0,0,0.0977,0.9991,0.0001,?,0
SAT_Competition2011/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0.0001,0.0001,0.104,0.9983,0.0005,?,0
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.0653,0.183,1.5703,0.5329,0.3587,?,0.0625
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0.453,0.4557,1.3935,0.3839,0.4557,0.4805,0.4309
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0.3698,0.3732,1.2485,0.3851,0.3789,0.4805,0.3478
SAT_Competition2009/CRAFTED/sgi/satsgi-n18himBHm21-p0-q167.cnf,1,0.0749,0.0749,0,1,0.075,0.1111,0.0749
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0,0,0.2453,0.9938,0,?,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,0,0,0.1337,0.9979,0.0002,?,0
SAT_Competition2011/SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0.8907,0.9908,1.6398,0.4569,0.9999,0.9614,0.4023
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.0516,0.4901,1.7266,0.4494,0.9988,0.9633,0.1252
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,1,0.0684,0.2511,1.5974,0.5269,0.3598,?,0.0662
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes8.cnf,1,0,0,0.1842,0.9973,0.006,?,0
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,0.0595,0.1617,1.5446,0.5436,0.357,?,0.0592
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0,0.0002,0.0631,0.9995,0.0139,?,0.0002
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf,1,0.2523,0.2639,1.5076,0.4534,0.3131,0.1819,0.1442
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,0.1393,0.1393,0.7691,0.4807,0.2554,?,0.1039
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0.1109,0.1109,0.5582,0.4896,0.1109,0.5714,0.1102
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,0,0,0.2507,0.9936,0,?,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,1,0.2295,0.2295,0,1,0.2296,0.4,0.2295
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,0,0,0,1,0.0002,?,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-15_218.cnf,1,0,0.0001,0,1,0.0002,?,0
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0319,0.0411,1.1251,0.4781,0.0534,?,0.0176
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.02-s1099787414.sat05-542.reshuffled-07.cnf,1,0.0086,0.0108,1.0516,0.4775,0.0149,0.3957,0.0043
SAT_Competition2009/CRAFTED/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf,1,0.0697,0.1344,1.4049,0.4464,0.3135,0.4967,0.0692
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_40_1520_u.cnf,1,0.3325,0.3325,0.8321,0.2574,0.3575,?,0.3151
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,0.499,0.4997,2.605,0.3059,0.9999,?,0.448
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,0.0017,0.0045,2.0236,0.3972,0.0574,?,0.0029
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.0618,0.0929,0.8703,0.4912,0.1757,0.619,0.0599
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,0.499,0.4997,2.5821,0.3198,0.9999,?,0.4433
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0.348,0.348,0,1,0.348,0.0556,0.348
SAT_Competition2011/SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.0279,0.1533,1.2717,0.6035,0.318,?,0.0363
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,0.1506,0.3479,1.6241,0.4385,0.4482,0.5111,0.1098
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf,1,0,0,0.1833,0.9972,0,?,0
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,0.1008,0.1182,1.603,0.3671,0.1737,0.6522,0.0962
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1,0.3148,0.3149,0,1,0.3149,0.1818,0.3148
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,0.4999,0.5,2.9945,0.301,0.9999,?,0.4256
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-73-100.cnf,1,0.3189,0.3198,0,1,0.3211,0.2,0.3082
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,0.1513,0.1513,1.159,0.4527,0.1562,0.1176,0.1478
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-sat-gt-030.sat05-1295.reshuffled-07.cnf,1,0,0,0.6266,0.5001,0,0.0678,0
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0.0069,0.0072,0.9981,0.3715,0.0076,0.0813,0.0064
SAT_Competition2007/crafted/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0.2687,0.2691,0.9947,0.3542,0.3072,0.4664,0.2682
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0.1131,0.1312,1.6062,0.3785,0.1703,0.6621,0.105
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.0337,0.0366,1.0987,0.4855,0.1769,?,0.025
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_20_50_3-dir.shuffled-as.sat03-114.cnf,1,0,0,0.8149,0.4921,0.0003,?,0
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp.cnf,1,0.0651,0.1792,1.5652,0.5368,0.3634,?,0.0631
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-17x27.cnf,1,0,0,0,1,0,?,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,1,?,?,?,?,?,0,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.4675,0.4824,2.402,0.3847,0.4996,?,0.4003
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1,0,0,0,1,0,?,0
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,0.4999,0.5,2.9444,0.2811,1,?,0.4542
SAT_Competition2007/crafted/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,0.1785,0.2056,1.2909,0.3991,0.264,?,0.1465
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,0.2295,0.2295,0,1,0.2296,0.4,0.2295
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0.4945,0.495,1.349,0.245,0.496,?,0.494
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,0.2006,0.2009,1.0987,0.4599,0.2198,0.1858,0.1935
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0.0484,0.0973,1.6338,0.414,0.3135,0.7746,0.0473
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,0.3415,0.3701,1.6272,0.5839,0.9037,?,0.2742
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,0.0076,0.0097,1.057,0.4797,0.0174,0.4108,0.0037
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.02/connm-ue-csp-sat-n800-d0.02-s111845174.used-as.sat04-958.cnf,1,0.0083,0.0103,1.0041,0.6631,0.0186,0.4074,0.0041
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07.cnf,1,0.3832,0.3832,0.9999,0.3607,0.3832,0.5325,0.3831
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf,1,0.4999,0.5,3.0218,0.299,1,?,0.4424
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,0.0076,0.0097,1.057,0.4797,0.0174,0.4108,0.0037
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_9gates_u2.cnf,1,0.1569,0.255,2.1011,0.4223,1,?,0.0994
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,0,0,0.8556,0.4885,0,?,0
SAT_Competition2009/CRAFTED/ramseycube/Q32inK10.cnf,1,0,0,0,1,0,?,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0.4947,0.4956,1.3541,0.2464,0.4961,?,0.4942
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,0,0,0.184,0.9972,0,?,0
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,1,0.1687,0.336,1.6144,0.4246,0.4369,0.5111,0.1065
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,0.1109,0.1109,0.5818,0.5045,0.1424,0.5778,0.1109
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n800-d0.04-s362703357.sat05-548.reshuffled-07.cnf,1,0.0078,0.0097,1.0475,0.4768,0.015,0.4012,0.0038
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,0,0,0.8673,0.4865,0,?,0
SAT_Competition2007/crafted/spence/hard/s113-100.cnf,1,0.3225,0.3237,0,1,0.3245,0.2,0.3148
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,0,0,0.2474,0.9937,0,?,0
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-02-S350203913.sat05-486.reshuffled-07.cnf,1,0.0654,0.106,0.6539,0.4981,0.2235,0.2273,0.049
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,0.0656,0.0675,1.5309,0.4509,0.0755,?,0.0398
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0.5,0.5,0,1,0.5,?,0.4992
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,0.1729,0.2451,0.9319,0.483,0.9364,0.4667,0.1295
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1,0.0141,0.0141,0.8832,0.4855,0.0143,?,0.0139
SAT_Competition2009/CRAFTED/Hard/contest03/others/color-11-3.sat05-445.reshuffled-07.cnf,1,0,0,2.1245,0.362,0.0001,?,0
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,0.0097,0.153,1.1488,0.4629,0.282,?,0.0293
SAT_Competition2009/CRAFTED/modcircuits/owp_4vars_5gates.cnf,1,0.357,0.3684,2.111,0.4328,1,?,0.1866
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l5.sat05-522.reshuffled-07.cnf,1,0.137,0.139,1.3388,0.4115,0.2519,?,0.1037
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-139-100.cnf,1,0.3244,0.325,0,1,0.3253,0.2,0.3175
SAT_Competition2007/crafted/Medium/contest05/sabharwal/counting-easier-fphp-012-010.sat05-1214.reshuffled-07.cnf,1,0.0445,0.0447,1.0377,0.4536,0.0452,0.1818,0.0432
SAT_Competition2009/CRAFTED/edgematching/compact/em_14_7_3_cmp.cnf,1,0.206,0.2437,1.1674,0.5095,0.367,?,0.14
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-145-100.cnf,1,0.3245,0.3249,0,1,0.3255,0.2,0.3178
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes2.cnf,1,0,0,0.1806,0.9974,0.0224,?,0.0001
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0.1212,0.1771,0.6649,0.5006,0.298,0.2778,0.0918
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n150-s89334302-unsat.cnf,1,0.3246,0.3251,0.5658,0.5021,0.3256,0.2,0.3183
SAT_Competition2007/crafted/Hard/contest05/others/linvrinv8.sat05-567.reshuffled-07.cnf,1,0.0709,0.1423,1.4236,0.4488,0.3125,0.4967,0.0696
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,0.4604,0.465,0.9683,0.3607,0.4665,0.7818,0.4603
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp.cnf,1,0.0654,0.1838,1.5651,0.5367,0.364,?,0.0631
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn003.shuffled-as.sat05-3843.cnf,1,0.499,0.4997,2.5972,0.309,0.9999,?,0.4488
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,0,0.0004,0.0801,0.9993,0.0244,?,0.0005
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_10gates_u2_autoenc.cnf,1,0.0064,0.0134,2.086,0.3991,0.0659,?,0.0059
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp.cnf,1,0.0693,0.2564,1.6172,0.5223,0.3675,?,0.0706
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm27-p0-q251.cnf,1,0.0629,0.063,0,1,0.063,?,0.0629
