@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE csp_log_search_vars NUMERIC

@DATA
patt/leighton/leighton-15/lei450-15c-14.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15b-08.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15c-15.xml,1,10,0,3.872983,3.872983,12.720672,8.813781
patt/leighton/leighton-15/lei450-15a-15.xml,1,10,0,3.872983,3.872983,12.720672,8.813781
patt/leighton/leighton-15/lei450-15d-10.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15d-08.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15d-05.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15c-08.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15a-10.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15d-15.xml,1,10,0,3.872983,3.872983,12.720672,8.813781
patt/leighton/leighton-15/lei450-15c-12.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15c-05.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15c-10.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15b-14.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15d-14.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15a-14.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15b-05.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15a-05.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15a-12.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15b-15.xml,1,10,0,3.872983,3.872983,12.720672,8.813781
patt/leighton/leighton-15/lei450-15b-10.xml,1,?,?,?,?,?,?
patt/leighton/leighton-15/lei450-15a-08.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-69_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-3_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-5_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-1_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-41_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-79_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-64_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-66_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-56_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-4_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-52_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-81_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-34_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-75_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-61_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-89_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-24_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-9_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-63_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-84_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-25_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-93_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-42_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-96_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-22_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-62_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-65_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-35_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-82_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-16_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-44_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-23_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-99_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-60_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-38_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-95_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-92_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-43_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-94_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-37_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-55_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-51_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-27_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-78_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-59_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-12_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-76_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-21_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-13_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-71_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-46_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-19_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-18_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-14_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-17_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-57_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-53_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-70_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-73_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-68_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-85_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-29_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-72_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-32_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-31_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-83_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-6_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-67_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-87_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-54_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-10_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-26_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-39_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-80_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-74_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-28_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-58_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-30_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-98_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-48_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-7_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-90_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-50_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-36_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-91_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-40_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-86_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-77_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-49_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-20_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-45_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-97_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-2_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-88_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-47_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-33_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-15_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-8_glb.xml,1,?,?,?,?,?,?
patt/bqwh-15-106_glb/bqwh-15-106-11_glb.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-5.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-4.xml,1,43.372781,23.964497,10.411532,10.677078,17.399478,10.501837
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-1.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-10.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-2.xml,1,43.372781,23.964497,10.521407,10.908712,17.4293,10.501837
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-6.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-7.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-9.xml,1,43.372781,23.964497,10.392305,11,17.394228,10.501837
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-8.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-3.xml,1,43.372781,23.964497,10.425929,10.86278,17.403403,10.501837
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-7.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-5.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-4.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-10.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-8.xml,1,43.372781,23.964497,11.614646,12.369317,17.710571,10.501837
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-3.xml,1,43.372781,23.964497,11.428036,12.288206,17.664433,10.501837
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-2.xml,1,43.372781,23.964497,11.743083,12.60952,17.741908,10.501837
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-9.xml,1,43.372781,23.964497,11.785584,12.569805,17.752204,10.501837
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-6.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-1.xml,1,43.372781,23.964497,11.593101,12.247449,17.705281,10.501837
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-8.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-3.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-7.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-4.xml,1,43.372781,23.964497,10.611315,11.224972,17.45348,10.501837
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-5.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-2.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-6.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-9.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-1.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-10.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-5.xml,1,43.372781,23.964497,11.28273,11.661904,17.627997,10.501837
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-8.xml,1,43.372781,23.964497,11.148991,11.532563,17.594055,10.501837
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-10.xml,1,43.372781,23.964497,11.108555,11.532563,17.583715,10.501837
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-1.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-6.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-4.xml,1,43.372781,23.964497,11.135529,11.532563,17.590616,10.501837
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-7.xml,1,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-3.xml,1,43.372781,23.964497,10.986355,11.269428,17.552241,10.501837
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-2.xml,1,43.372781,23.964497,11.287161,11.575837,17.629115,10.501837
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-9.xml,1,43.372781,23.964497,11.117554,11.489125,17.586019,10.501837
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-1.xml,1,43.372781,23.964497,11.326959,11.789826,17.639136,10.501837
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-2.xml,1,43.372781,23.964497,11.545562,12.124356,17.693575,10.501837
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-3.xml,1,43.372781,23.964497,11.238327,11.789826,17.616771,10.501837
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-5.xml,1,43.372781,23.964497,11.532563,11.916375,17.690366,10.501837
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-6.xml,1,43.372781,23.964497,11.584472,12.165525,17.70316,10.501837
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-4.xml,1,43.372781,23.964497,11.458621,11.958261,17.672045,10.501837
patt/hos/ash331GPIA-4.xml,1,?,?,?,?,?,?
patt/hos/ash331GPIA-3.xml,1,?,?,?,?,?,?
patt/hos/abb313GPIA-8.xml,1,10,0,2.828427,2.828427,13.604553,10.604553
patt/hos/ash608GPIA-4.xml,1,?,?,?,?,?,?
patt/hos/abb313GPIA-9.xml,1,10,0,3,3,13.774478,10.604553
patt/hos/will199GPIA-6.xml,1,?,?,?,?,?,?
patt/hos/abb313GPIA-7.xml,1,10,0,2.645751,2.645751,13.411908,10.604553
patt/hos/abb313GPIA-10.xml,1,?,?,?,?,?,?
patt/hos/abb313GPIA-5.xml,1,?,?,?,?,?,?
patt/hos/ash958GPIA-3.xml,1,?,?,?,?,?,?
patt/hos/will199GPIA-5.xml,1,?,?,?,?,?,?
patt/hos/ash958GPIA-4.xml,1,?,?,?,?,?,?
patt/hos/will199GPIA-7.xml,1,?,?,?,?,?,?
patt/hos/ash608GPIA-3.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-31.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-28.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-30.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-10.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-20.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-15.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-25.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-05.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-25.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-05.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-15.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-15.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-10.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-10.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-05.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-20.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-40.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-29.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-05.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-25.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-20.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-30.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-47.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-31.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-25.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-31.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-45.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-30.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-28.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-20.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-05.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-31.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-25.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-10.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-35.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-15.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-48.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-30.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-20.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-29.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-46.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-49.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-10.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-15.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-29.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-30.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-28.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-28.xml,1,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-29.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-28.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-20.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-46.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-05.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-20.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-48.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-49.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-30.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-30.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-40.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-05.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-27.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-25.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-15.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-25.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-20.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-10.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-05.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-30.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-47.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-10.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-35.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-27.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-15.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-28.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-25.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-29.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-29.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-15.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-45.xml,1,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-10.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-50.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-30.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-20.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-05.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-27.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-40.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-10.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-55.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-26.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-25.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-26.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-30.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-61.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-25.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-28.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-10.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-60.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-05.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-15.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-15.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-27.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-20.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-29.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-28.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-63.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-29.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-35.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-65.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-10.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-30.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-25.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-64.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-45.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-05.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-62.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-20.xml,1,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-15.xml,1,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-10.xml,1,?,?,?,?,?,?
patt/register/inithx/inithx-i-3-30.xml,1,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-52.xml,1,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-51.xml,1,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-30.xml,1,?,?,?,?,?,?
patt/register/inithx/inithx-i-2-05.xml,1,?,?,?,?,?,?
patt/register/inithx/inithx-i-3-15.xml,1,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-53.xml,1,?,?,?,?,?,?
