@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE csp_log_search_vars NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE csp_percent_ext NUMERIC
@ATTRIBUTE csp_num_alldiff NUMERIC
@ATTRIBUTE csp_percent_cumulative NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE csp_log_constants NUMERIC
@ATTRIBUTE csp_perten_binext NUMERIC
@ATTRIBUTE csp_log_extra_values NUMERIC
@ATTRIBUTE csp_perten_largeext NUMERIC
@ATTRIBUTE csp_perten_naryext NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE csp_percent_element NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE direct_reducedClauses NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE direct_VG-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE direct_reducedVars NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE directorder_nvarsOrig NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE support_reducedClauses NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_VCG-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-VAR-mean NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE direct_nvarsOrig NUMERIC
@ATTRIBUTE support_VCG-VAR-min NUMERIC
@ATTRIBUTE support_VG-min NUMERIC
@ATTRIBUTE support_nvarsOrig NUMERIC
@ATTRIBUTE direct_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE directorder_VG-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_HORNY-VAR-min NUMERIC
@ATTRIBUTE directorder_nclausesOrig NUMERIC
@ATTRIBUTE support_VCG-VAR-max NUMERIC
@ATTRIBUTE direct_TRINARY+ NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE support_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_nclauses NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-mean NUMERIC
@ATTRIBUTE direct_VG-min NUMERIC
@ATTRIBUTE direct_VCG-VAR-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE direct_VCG-VAR-max NUMERIC
@ATTRIBUTE support_HORNY-VAR-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_vars-clauses-ratio NUMERIC
@ATTRIBUTE directorder_nvars NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE direct_VCG-VAR-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE direct_HORNY-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE support_VG-coeff-variation NUMERIC
@ATTRIBUTE direct_nvars NUMERIC
@ATTRIBUTE directorder_VG-coeff-variation NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-min NUMERIC
@ATTRIBUTE support_HORNY-VAR-max NUMERIC
@ATTRIBUTE direct_nclausesOrig NUMERIC

@DATA
patt/super-os/super-os-taillard-15/super-os-taillard-15-2.xml,1,49.069767,29.302326,30.115703,30.935417,24.068038,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,23.031666,-1,8.813781,20,6.430062,5.307536,-1,0,-1,2,0,12.25886,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-1.xml,1,49.069767,29.302326,30.117031,30.91925,24.068165,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,23.921126,-1,8.813781,20,6.443533,5.590382,-1,0,-1,2,0,13.484068,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-28.xml,1,49.069767,29.302326,28.680927,29.495762,23.927507,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,24.161398,-1,8.813781,20,6.301181,4.941095,-1,0,-1,2,0,13.229269,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-26.xml,1,49.069767,29.302326,29.368691,30.182777,23.995724,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,24.213711,-1,8.813781,20,6.458047,5.707419,-1,0,-1,2,0,14.400346,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-11.xml,1,49.069767,29.302326,30.90365,31.685959,24.142405,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,23.301096,-1,8.813781,20,6.444306,5.587453,-1,0,-1,2,0,12.872867,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-3.xml,1,49.069767,29.302326,29.191551,29.983329,23.978307,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,23.364155,-1,8.813781,20,6.427122,5.348157,-1,0,-1,2,0,12.994353,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-20.xml,1,49.069767,29.302326,30.552323,31.336879,24.109482,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,24.257245,-1,8.813781,20,6.314092,4.888945,-1,0,-1,2,0,13.896805,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-29.xml,1,49.069767,29.302326,29.227689,30.049958,23.981869,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,24.060421,-1,8.813781,20,6.560613,6.705029,-1,0,-1,2,0,13.86496,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-17.xml,1,49.069767,29.302326,30.493059,31.272992,24.103892,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,24.263411,-1,8.813781,20,6.206331,4.903177,-1,0,-1,2,0,12.620907,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-9.xml,1,49.069767,29.302326,30.037606,30.838288,24.060562,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,24.058921,-1,8.813781,20,6.355008,4.885579,-1,0,-1,2,0,12.755931,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-27.xml,1,49.069767,29.302326,28.910667,29.732137,23.950474,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,23.631221,-1,8.813781,20,6.442243,5.40401,-1,0,-1,2,0,12.851749,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-25.xml,1,49.069767,29.302326,29.831527,30.692019,24.040741,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,23.632454,-1,8.813781,20,6.428723,5.295234,-1,0,-1,2,0,12.84451,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-18.xml,1,49.069767,29.302326,30.242281,31.016125,24.080114,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,24.222206,-1,8.813781,20,6.630069,7.545935,-1,0,-1,2,0,13.993823,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-14.xml,1,49.069767,29.302326,30.733406,31.511903,24.126498,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,22.70231,-1,8.813781,20,6.415714,5.112857,-1,0,-1,2,0,11.633449,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-10.xml,1,49.069767,29.302326,29.773217,30.57777,24.035108,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,23.129218,-1,8.813781,20,6.421523,5.143596,-1,0,-1,2,0,12.454042,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-21.xml,1,49.069767,29.302326,29.309308,30.133038,23.989897,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,23.818379,-1,8.813781,20,6.45666,5.665487,-1,0,-1,2,0,13.384379,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-23.xml,1,49.069767,29.302326,28.410327,29.223278,23.90022,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,23.804457,-1,8.813781,20,6.465793,5.66351,-1,0,-1,2,0,13.561646,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-4.xml,1,49.069767,29.302326,29.959009,30.757113,24.053019,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,22.885326,-1,8.813781,20,6.419951,5.109473,-1,0,-1,2,0,12.218866,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-24.xml,1,49.069767,29.302326,29.164057,29.983329,23.975595,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,23.574662,-1,8.813781,20,6.490784,6.066597,-1,0,-1,2,0,13.069785,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-19.xml,1,49.069767,29.302326,30.826251,31.606961,24.135184,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,23.927502,-1,8.813781,20,6.308157,4.867818,-1,0,-1,2,0,12.400879,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-8.xml,1,49.069767,29.302326,29.471945,30.265492,24.005828,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,24.174754,-1,8.813781,20,6.26437,4.949243,-1,0,-1,2,0,13.581789,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-12.xml,1,49.069767,29.302326,30.902355,31.701735,24.142284,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,23.881675,-1,8.813781,20,6.235344,4.978595,-1,0,-1,2,0,11.071462,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-16.xml,1,49.069767,29.302326,30.959974,31.733263,24.147648,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,24.050905,-1,8.813781,20,6.183222,5.477302,-1,0,-1,2,0,11.613329,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-30.xml,1,49.069767,29.302326,28.973168,29.799329,23.95669,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,24.097678,-1,8.813781,20,6.439586,5.493419,-1,0,-1,2,0,13.765493,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-22.xml,1,49.069767,29.302326,29.307944,30.149627,23.989763,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,23.918934,-1,8.813781,20,6.511419,6.279662,-1,0,-1,2,0,13.560572,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-5.xml,1,49.069767,29.302326,30.658115,31.496031,24.119435,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,22.926011,-1,8.813781,20,6.411878,5.110856,-1,0,-1,2,0,12.008429,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-7.xml,1,49.069767,29.302326,29.712399,30.512293,24.029221,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,23.684851,-1,8.813781,20,6.456551,5.62908,-1,0,-1,2,0,13.048998,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-15/super-os-taillard-15-15.xml,1,49.069767,29.302326,31.462994,32.280025,24.194058,8.813781,14.802466,14.206099,100,100,-1,100,14.206099,24.24201,-1,8.813781,20,6.320765,5.289129,-1,0,-1,2,0,13.141469,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
