@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Avg_LBD_Levels-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Constraints NUMERIC
@ATTRIBUTE Frac_Other_Constraints NUMERIC
@ATTRIBUTE Choices-1 NUMERIC
@ATTRIBUTE Conflicts/Choices-1 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-1 NUMERIC
@ATTRIBUTE Removed_Nogoods-1 NUMERIC
@ATTRIBUTE Learnt_Binary-1 NUMERIC
@ATTRIBUTE Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Learnt_Others-1 NUMERIC
@ATTRIBUTE Running_Avg_LBD-1 NUMERIC
@ATTRIBUTE Choices-2 NUMERIC
@ATTRIBUTE Conflicts/Choices-2 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-2 NUMERIC
@ATTRIBUTE Avg_LBD_Levels-2 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-1 NUMERIC
@ATTRIBUTE Longest_Backjumping-1 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-1 NUMERIC
@ATTRIBUTE Frac_Removed_Nogood-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Others-1 NUMERIC
@ATTRIBUTE Frac_Binary_Constraints NUMERIC
@ATTRIBUTE Ternary_Constraints NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-4 NUMERIC
@ATTRIBUTE Free_Problem_Variables NUMERIC
@ATTRIBUTE Constraints NUMERIC
@ATTRIBUTE Constraints/Vars NUMERIC
@ATTRIBUTE Created_Bodies NUMERIC
@ATTRIBUTE Program_Atoms NUMERIC
@ATTRIBUTE SCCS NUMERIC
@ATTRIBUTE Assigned_Problem_Variables NUMERIC
@ATTRIBUTE Problem_Variables NUMERIC
@ATTRIBUTE Binary_Constraints NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Pos_Body NUMERIC
@ATTRIBUTE Frac_Unary_Rules NUMERIC
@ATTRIBUTE Frac_Binary_Rules NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Frac_Integrity_Rules NUMERIC
@ATTRIBUTE Nodes_in_Positive_BADG NUMERIC
@ATTRIBUTE Rules NUMERIC
@ATTRIBUTE Normal_Rules NUMERIC
@ATTRIBUTE Cardinality_Rules NUMERIC
@ATTRIBUTE Body-Body_Equivalences NUMERIC
@ATTRIBUTE Other_Equivalences NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Equivalences NUMERIC
@ATTRIBUTE Frac_Weight_Rules NUMERIC
@ATTRIBUTE Weight_Rules NUMERIC

@DATA
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.41_6.lp.gz,1,3.47,0,0,387,0,1,0,1,32,162,6,0.2754,0.0094,315,0.1016,40.875,0,4,2,26,1.92,441,0.1451,30.6094,4.5469,13.08,34,8.3438,0.125,0,0.0625,267,0.8125,0.7151,4724,19,4689,17151,0.9848,16022,7696,0,12726,17415,12265,1,0.8256,0.0039,0.1155,0.868,0.4738,0,19545,19381,82,85,16329,0.0091,0.0051,0.9858,150,16564,0,0
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.42_6.lp.gz,1,3.86,0,0,223,0,1,0,1,32,166,2.6562,0.2754,0.0094,228,0.1404,13.0625,0,2,3,27,0.85,349,0.1834,15.1094,3.0312,4.18,37,7.0312,0.0625,0,0.0938,225,0.8438,0.7151,4844,16.79,4809,17586,0.9852,16411,7881,0,13042,17851,12576,1,0.8256,0.0038,0.1154,0.8682,0.4737,0,20018,19850,84,87,16723,0.0089,0.0051,0.986,151,16961,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_2.gph.lp.gz,1,49.34,0,0,2446,0,1,0,1,32,301,36.4062,0.159,0.2883,76,0.4211,39.9375,0,0,0,32,11.65,188,0.3404,61.5625,43.6875,12.78,3,1.1875,0,0,0,38,1,0.5527,166,81.78,663,1044,1.2069,935,3392,0,202,865,577,1,0.9463,0.7492,0.1079,0.0626,0.054,0,3724,3238,1,1,3984,0.3994,0.0002,0.6005,2650,6635,0.0765,285
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_12.gph.lp.gz,1,40.48,0,0,1862,0,1,0,1,32,227,30.8125,0.1645,0.2895,65,0.4923,32.6875,0,0,0,32,9.86,165,0.3939,47.9231,36.0462,10.46,2,1.0625,0,0,0,34,1,0.5459,129,62.8,502,784,1.1988,704,2532,0,152,654,428,1,0.9461,0.7474,0.1082,0.0647,0.0543,0,2783,2413,2,0,2983,0.398,0,0.602,1972,4955,0.0783,218
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_7.gph.lp.gz,1,37.36,0,0,1869,0,1,0,1,32,226,27.3438,0.1611,0.3009,70,0.4571,30.0625,0,0,0,32,8.75,172,0.3721,46.7812,33.0781,9.62,3,1.3125,0,0,0,42,1,0.5379,121,60.13,492,751,1.1661,699,2538,0,152,644,404,1,0.9461,0.7493,0.1081,0.0629,0.0542,0,2784,2413,2,0,2973,0.3999,0,0.6001,1981,4954,0.0787,219
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_1.gph.lp.gz,1,52.15,0,0,2412,0,1,0,1,32,300,39.1875,0.1619,0.3036,85,0.3765,43.6875,0,0,0,32,12.54,224,0.2857,70.0312,44.6406,13.98,3,1.375,0,0,0,44,1,0.5344,160,89.75,654,988,1.1542,931,3392,0,202,856,528,1,0.9462,0.75,0.1083,0.0621,0.054,0,3720,3224,2,2,3970,0.4005,0.0003,0.5992,2653,6625,0.079,294
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_8.gph.lp.gz,1,50.44,0,0,2364,0,1,0,1,32,288,33.4688,0.161,0.288,73,0.4384,41.25,0,0,0,32,10.71,205,0.3122,62.9688,42.6875,13.2,2,1.0938,0,0,0,35,1,0.551,161,83.6,641,1000,1.1862,924,3394,0,202,843,551,1,0.9462,0.7515,0.1082,0.0624,0.0541,0,3715,3238,1,1,3949,0.402,0.0002,0.5979,2655,6605,0.0743,276
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_1.gph.lp.gz,1,25.77,0,0,1256,0,1,0,1,32,150,18.2812,0.1667,0.2907,61,0.5246,21.6562,0,0,0,32,5.85,157,0.4076,32.375,22.4688,6.93,3,1.3125,0,0,0,42,1,0.5426,86,40.53,333,516,1.1862,470,1700,0,102,435,280,1,0.9464,0.7488,0.1082,0.0632,0.0541,0,1867,1620,1,1,1998,0.3986,0.0003,0.6011,1325,3324,0.0782,146
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_8.gph.lp.gz,1,27.79,0,0,1318,0,1,0,1,33,149,19.9697,0.1558,0.3137,63,0.5238,21.8788,0,0,1,32,6.59,161,0.4099,35.0303,24.3182,7.22,3,1.3333,0,0,0.0303,44,0.9697,0.5305,74,41.45,320,475,1.1256,463,1684,0,102,422,252,1,0.9458,0.7495,0.109,0.0629,0.0548,0,1844,1597,1,0,1963,0.4015,0,0.5985,1317,3280,0.0792,146
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_8.gph.lp.gz,1,38.66,0,0,1963,0,1,0,1,34,225,28.5294,0.1667,0.2863,80,0.425,32,0,0,0,34,9.7,181,0.3702,49.7463,34.3582,10.88,5,1.5,0,0,0,51,1,0.5471,131,62.27,501,786,1.2037,705,2544,0,152,653,430,1,0.9464,0.7482,0.1087,0.0633,0.054,0,2796,2428,1,3,2994,0.3983,0.0006,0.6011,1984,4981,0.0776,217
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_4.gph.lp.gz,1,50.23,0,0,2480,0,1,0,1,32,298,38.7812,0.1624,0.3044,82,0.3902,42.75,0,0,0,32,12.41,216,0.2963,69.875,46.6719,13.68,4,1.25,0,0,0,40,1,0.5332,159,88.53,650,979,1.1491,929,3392,0,202,852,522,1,0.9462,0.7504,0.1084,0.0627,0.0541,0,3718,3223,1,2,3963,0.4009,0.0003,0.5988,2653,6618,0.0791,294
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_3.gph.lp.gz,1,27.91,0,0,1321,0,1,0,1,32,150,20.875,0.1556,0.3112,67,0.4776,21.5,0,0,0,32,6.68,147,0.4422,32.4,23.1846,6.88,5,1.5,0,0,0,48,1,0.5332,75,40.89,322,482,1.1368,464,1696,0,102,424,257,1,0.9461,0.7507,0.1082,0.0609,0.0544,0,1857,1610,1,0,1978,0.4017,0,0.5983,1328,3306,0.0786,146
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_6.gph.lp.gz,1,49.56,0,0,2503,0,1,0,1,32,301,34.5938,0.159,0.29,87,0.3678,38.125,0,0,0,32,11.07,208,0.3077,61.3906,43.7812,12.2,4,1.5938,0,0,0,51,1,0.5511,165,82.16,663,1038,1.2,935,3382,0,202,865,572,1,0.9461,0.7485,0.1082,0.0635,0.0541,0,3714,3226,4,1,3975,0.3992,0.0002,0.6006,2642,6618,0.0765,284
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_11.gph.lp.gz,1,40.76,0,0,1887,0,1,0,1,33,234,27.303,0.1565,0.3184,82,0.4024,29.7576,0,0,0,33,9.01,196,0.3316,50.6615,33.9385,9.82,5,1.6667,0,0,0,55,1,0.5252,115,66.1,495,735,1.136,701,2542,0,152,647,386,1,0.9462,0.7491,0.1082,0.0606,0.0541,0,2790,2409,1,1,2983,0.3996,0.0002,0.6002,1986,4970,0.0824,230
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_5.gph.lp.gz,1,26.51,0,0,1248,0,1,0,1,32,156,19.6875,0.1573,0.3029,56,0.5714,21.3125,0,0,0,32,6.3,158,0.4177,34.6364,22.9848,6.82,2,1.125,0,0,0,36,1,0.5398,81,44.77,334,515,1.1812,470,1690,0,102,436,278,1,0.9461,0.7474,0.1082,0.0619,0.0544,0,1857,1607,2,0,1990,0.3981,0,0.6019,1316,3306,0.0797,148
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_13.gph.lp.gz,1,24.78,0,0,1145,0,1,0,1,32,151,17.5,0.1644,0.299,57,0.5614,17.9375,0,0,0,32,5.6,131,0.4962,29.6923,20.9077,5.74,3,1.2812,0,0,0,41,1,0.5366,83,40.15,328,505,1.1744,467,1678,0,102,430,271,1,0.9457,0.747,0.1091,0.063,0.0548,0,1842,1594,1,0,1966,0.3982,0,0.6018,1301,3267,0.0798,147
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_11.gph.lp.gz,1,54.39,0,0,2541,0,1,0,1,32,303,47.7812,0.1634,0.3,161,0.1988,89.875,0,0,1,31,15.29,293,0.2184,92.7344,53.8125,28.76,25,2.2188,0,0,0.0312,71,0.9688,0.5366,165,89.02,663,1010,1.1676,935,3390,0,202,865,542,1,0.9463,0.7491,0.108,0.0629,0.054,0,3722,3224,1,1,3981,0.3992,0.0002,0.6006,2646,6628,0.0798,297
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_17.gph.lp.gz,1,36.71,0,0,1782,0,1,0,1,33,229,26.1818,0.151,0.3262,66,0.5,28.5152,0,0,0,33,8.64,170,0.3882,47.2121,33.3636,9.41,3,1.1818,0,0,0,39,1,0.5228,106,61.11,476,702,1.1178,692,2532,0,152,628,367,1,0.9459,0.7506,0.1093,0.0581,0.0545,0,2771,2396,1,2,2939,0.4016,0.0004,0.598,1974,4915,0.0808,224
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_7.gph.lp.gz,1,26.7,0,0,1214,0,1,0,1,33,151,17.7576,0.1633,0.3008,67,0.4925,19.3333,0,0,0,33,5.86,145,0.4552,31.1818,21.7424,6.38,4,1.3939,0,0,0,46,1,0.5359,82,42.42,327,502,1.1647,467,1686,0,104,431,269,1,0.946,0.7477,0.1086,0.0632,0.0546,0,1851,1602,2,1,1974,0.3986,0.0003,0.6011,1309,3284,0.0794,147
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_6.gph.lp.gz,1,26.48,0,0,1279,0,1,0,1,34,147,18.5,0.1578,0.3012,57,0.5965,21.2353,0,0,0,34,6.29,131,0.5115,31.6269,22.6269,7.22,3,1.1471,0,0,0,39,1,0.541,77,41.24,320,488,1.1564,463,1694,0,102,422,264,1,0.9461,0.7508,0.1084,0.062,0.0545,0,1854,1611,1,0,1971,0.4016,0,0.5984,1323,3294,0.0766,142
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_6.gph.lp.gz,1,40.49,0,0,2013,0,1,0,1,33,233,27.7576,0.1634,0.2884,66,0.5,29.7273,0,0,0,33,9.16,196,0.3367,48.4394,35.8333,9.81,2,1.1212,0,0,0,37,1,0.5483,132,63.42,512,808,1.2169,709,2540,0,152,664,443,1,0.9464,0.7468,0.1077,0.0644,0.054,0,2796,2422,1,0,3007,0.3967,0,0.6033,1977,4984,0.0798,223
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_9.gph.lp.gz,1,52.1,0,0,2644,0,1,0,1,33,303,39.0909,0.1625,0.2897,92,0.3587,45.697,0,0,0,33,12.9,219,0.3014,67.8182,48.1212,15.08,3,1.3636,0,0,0,45,1,0.5478,170,87.22,668,1046,1.2023,938,3390,0,202,870,573,1,0.9463,0.7485,0.1082,0.0634,0.054,0,3725,3233,2,2,3990,0.3986,0.0003,0.6011,2646,6638,0.0779,290
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_2.gph.lp.gz,1,25.64,0,0,1290,0,1,0,1,33,148,19.6667,0.166,0.2996,62,0.5323,22.4848,0,0,0,33,6.49,139,0.4676,33.9231,22.8154,7.42,4,1.303,0,0,0,43,1,0.5344,82,40.58,326,494,1.1542,466,1690,0,102,428,264,1,0.946,0.7491,0.1085,0.0642,0.0545,0,1853,1606,1,0,1977,0.4,0,0.6,1318,3295,0.0788,146
FolioSuite/WeightedSpanningTree/205_rand_32_140_1344655193_0.gph.lp.gz,1,12.86,0,0,321,0,1,0,1,32,206,5.9375,0.9683,0.0027,370,0.0865,49.2188,0,1,2,29,1.9,592,0.1098,55.6,10.2154,15.75,33,9.7188,0.0312,0,0.0625,311,0.9062,0.029,73930,45.19,1197,76347,0.9869,77416,1702,0,76167,77364,2211,1,0.9867,0.004,0.0036,0.0326,0.9563,0,79684,77729,839,64,2676,0.1022,0.021,0.8768,312,3052,0.0004,28
FolioSuite/WeightedSpanningTree/205_rand_32_140_1344634881_0.gph.lp.gz,1,13.36,0,0,32,0,1,0,1,32,204,1,0.9684,0.0027,126,0.254,3.9375,0,0,0,32,0.32,373,0.1743,43.8154,4.1538,1.26,5,3.9375,0,0,0,126,1,0.029,73930,67.12,1197,76346,0.9869,77416,1702,0,76166,77363,2212,1,0.9867,0.004,0.0036,0.0326,0.9563,0,79684,77731,839,65,2677,0.1025,0.0213,0.8763,313,3055,0.0003,26
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872928657_0.gph.lp.gz,1,14.69,0,0,414,0,1,0,1,34,210,10.9706,0.9693,0.0027,425,0.08,66.9412,0,2,1,31,3.73,552,0.1196,59.5758,11.8636,22.76,32,10.3824,0.0588,0,0.0294,353,0.9118,0.0281,76568,47.73,1190,78997,0.9873,80063,1717,0,78826,80016,2219,1,0.9872,0.0039,0.0035,0.0305,0.9576,0,82341,80353,870,64,2690,0.1047,0.0208,0.8745,322,3076,0.0004,30
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872937623_0.gph.lp.gz,1,16.39,0,0,433,0,1,0,1,32,220,12.6875,0.9684,0.0028,660,0.0485,36.25,0,1,1,30,4.06,908,0.0705,42.4531,12.1562,11.6,53,19.9688,0.0312,0,0.0312,639,0.9375,0.0288,76560,56.23,1216,79056,0.9872,80064,1717,0,78865,80081,2276,1,0.9872,0.0039,0.002,0.0259,0.9569,0,82402,80230,1056,64,2688,0.1047,0.0208,0.8744,322,3074,0.0003,28
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077101081_0.gph.lp.gz,1,15.18,0,0,32,0,1,0,1,32,221,1,0.9705,0.0025,94,0.3404,2.9375,0,0,0,32,0.32,302,0.2152,34.1538,6.0923,0.94,3,2.9375,0,0,0,94,1,0.027,86944,72.06,1372,89585,0.9865,91023,1921,0,89440,90812,2420,1,0.9869,0.0037,0.0056,0.0292,0.9581,0,93552,91276,988,70,3100,0.0896,0.0201,0.8903,312,3482,0.0003,27
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077119725_0.gph.lp.gz,1,13.69,0,0,32,0,1,0,1,32,220,1,0.9685,0.0025,84,0.381,2.625,0,0,0,32,0.32,218,0.2936,13.1875,6.4844,0.84,4,2.625,0,0,0,84,1,0.029,86955,43.32,1366,89780,0.9867,91029,1921,0,89626,90992,2605,1,0.9869,0.0037,0.0019,0.0346,0.9564,0,93722,91448,988,71,3103,0.0898,0.0204,0.8899,313,3487,0.0003,26
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872928606_0.gph.lp.gz,1,8.58,0,0,32,0,1,0,1,32,214,1,0.9688,0.0027,126,0.254,3.9375,0,0,0,32,0.32,400,0.16,10.4688,1.2656,1.26,4,3.9375,0,0,0,126,1,0.0285,76566,105,1201,79029,0.9873,80064,1717,0,78848,80049,2249,1,0.9872,0.0039,0.0027,0.0293,0.9572,0,82372,80322,932,64,2690,0.1047,0.0208,0.8745,322,3076,0.0004,30
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872937399_0.gph.lp.gz,1,9.37,0,0,32,0,1,0,1,32,209,1,0.97,0.0026,92,0.3478,2.875,0,0,0,32,0.32,213,0.3005,17.6719,4.0312,0.92,3,2.875,0,0,0,92,1,0.0273,76567,42.8,1177,78931,0.9872,80030,1717,0,78775,79952,2155,1,0.9875,0.0043,0.0035,0.0294,0.9583,0,82279,80323,870,64,2687,0.1051,0.0208,0.8741,323,3074,0.0004,29
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077113361_0.gph.lp.gz,1,14.57,0,0,447,0,1,0,1,32,222,8.125,0.9678,0.0025,513,0.0624,95.4375,0,1,1,30,2.6,736,0.087,75.4062,14,30.54,33,12.125,0.0312,0,0.0312,388,0.9375,0.0298,86958,49.17,1401,89854,0.9867,91067,1921,0,89663,91064,2674,1,0.9866,0.0034,0.0019,0.0368,0.9556,0,93793,91512,956,71,3110,0.0893,0.0203,0.8904,312,3493,0.0003,30
FolioSuite/WeightedSpanningTree/209_rand_45_138_1119566817_0.gph.lp.gz,1,9.33,0,0,32,0,1,0,1,32,264,1,0.9711,0.0018,332,0.0964,10.375,0,0,0,32,0.32,627,0.1021,10.4062,1.1875,3.32,11,10.375,0,0,0,332,1,0.0271,142853,60.09,2227,147109,0.9865,149432,2801,0,146893,149120,3992,1,0.9865,0.0021,0.005,0.0363,0.9587,0,153497,150034,1323,90,4801,0.0616,0.0173,0.9211,321,5212,0.0002,28
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872947197_0.gph.lp.gz,1,10.34,0,0,32,0,1,0,1,32,210,1,0.9689,0.0027,93,0.3441,2.9062,0,0,0,32,0.32,268,0.2388,37.0469,3.1719,0.93,3,2.9062,0,0,0,93,1,0.0284,76565,51.13,1209,79022,0.9872,80059,1717,0,78835,80044,2247,1,0.9872,0.0039,0.0027,0.0282,0.9573,0,82366,80292,963,64,2680,0.105,0.0209,0.8741,322,3066,0.0003,24
FolioSuite/WeightedSpanningTree/209_rand_45_138_1119567351_0.gph.lp.gz,1,14.14,0,0,32,0,1,0,1,32,267,1,0.9704,0.0018,96,0.3333,3,0,0,0,32,0.32,241,0.2697,9.4615,5.2769,0.96,5,3,0,0,0,96,1,0.0277,142855,42.42,2214,147206,0.9866,149436,2801,0,146998,149212,4084,1,0.9865,0.0021,0.0038,0.0371,0.9581,0,153588,150080,1366,92,4807,0.0619,0.0176,0.9205,323,5222,0.0002,29
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077111672_0.gph.lp.gz,1,7.53,0,0,32,0,1,0,1,32,213,1,0.9686,0.0024,262,0.1221,8.1875,0,0,0,32,0.32,738,0.0867,35.1875,3.0156,2.62,9,8.1875,0,0,0,262,1,0.0291,86960,40.19,1413,89782,0.9867,91062,1921,0,89577,90990,2609,1,0.9866,0.0034,0.0034,0.0379,0.9564,0,93722,91548,852,70,3103,0.0893,0.0201,0.8906,311,3484,0.0003,27
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077106370_0.gph.lp.gz,1,10.96,0,0,350,0,1,0,1,33,226,7.1212,0.9685,0.0025,435,0.0759,60.3939,0,1,2,30,2.35,804,0.0808,52.8,7.4769,19.93,33,10.303,0.0303,0,0.0606,340,0.9091,0.0289,86950,43.74,1415,89774,0.9866,91064,1921,0,89577,90992,2598,1,0.9866,0.0033,0.0034,0.0324,0.9564,0,93724,91377,1022,70,3107,0.0892,0.0201,0.8908,311,3488,0.0003,30
FolioSuite/benchmarks/schur.4-45.lp.gz,1,7.41,0,0,437,0,1,0,1,33,341,8.303,0.2741,0.0482,51,0.6471,14.2121,0,0,0,33,2.74,98,0.6735,12.7424,7.8182,4.69,6,1.2424,0,0,0,41,1,0.6778,1940,14.19,392,7079,2.6296,4771,770,0,2300,2692,4798,1,0.9656,0.0038,0.3573,0.0344,0.6389,0,13100,13100,0,180,369,0.088,0.299,0.613,53,602,0,0
FolioSuite/benchmarks/qeq.11.lp.gz,1,5.12,0,0,5332,0,1,0,1,32,486,5.125,0.1888,0.0284,66,0.4848,6.125,0,0,0,32,1.64,102,0.6275,5.9219,5.3594,1.96,15,1.9375,0,0,0,62,1,0.7828,3234,5.18,2345,17130,4.5999,3724,512,0,1379,3724,13410,1,0.9162,0.0025,0.2796,0.69,0.0002,0,8673,8673,0,243,268,0.0413,0.4559,0.5028,22,533,0,0
FolioSuite/benchmarks/knight-53.lp.gz,1,?,?,?,?,?,?,?,?,?,3046,?,0.002,0.0279,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.9702,214,?,6305,109314,1.1142,102079,10469,0,91805,98110,106054,1,0.9704,0.0001,0.1837,0.8148,0.8157,0,116564,116458,53,3699,17176,0.1446,0.1516,0.7038,3528,24403,0,0
FolioSuite/benchmarks/15-puzzle.18.lp.gz,1,3.57,0,0,753,0,1,0,1,32,580,3.6875,0.2871,0.0182,93,0.3441,11.4688,0,1,1,30,1.18,176,0.3636,9.7969,3.6719,3.67,49,2.6562,0.0312,0,0.0312,85,0.9375,0.6947,9125,9.09,9485,31788,3.1189,15089,5945,0,707,10192,22083,1,0.609,0.0044,0.1429,0.8527,0.0128,0,19928,19928,0,175,7927,0.0343,0.0209,0.9448,288,8390,0,0
FolioSuite/benchmarks/qeq.10.lp.gz,1,4.72,0,0,4597,0,1,0,1,34,402,4.6176,0.1885,0.0311,58,0.5862,5.2353,0,0,0,34,1.57,101,0.6634,5.1343,4.7015,1.78,14,1.6176,0,0,0,55,1,0.7804,2440,5.03,1822,12943,4.5478,2846,426,0,1024,2846,10101,1,0.9076,0.0031,0.2775,0.6887,0.0003,0,6505,6505,0,201,224,0.0449,0.4517,0.5034,20,445,0,0
FolioSuite/benchmarks/15-puzzle.20.lp.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/benchmarks/prime-18-18.lp.gz,1,6.86,0,0,524,0,1,0,1,33,3575,4.9091,0.0264,0.1654,92,0.3587,9.4242,0,4,2,27,1.62,150,0.44,10.6667,6.697,3.11,14,2.4242,0.1212,0,0.0606,80,0.8182,0.8082,570,14.12,5237,21608,3.331,64267,25251,0,1250,6487,17463,1,0.8413,0.002,0.1869,0.4002,0.3218,0,78364,78364,0,4496,26438,0.2859,0.1038,0.6103,12384,43318,0,0
FolioSuite/coala/blocksworld/coala_b13_19.lparse.gz,1,4.57,0,0,328,0,1,0,1,32,6480,2.3438,0.0131,0.0044,456,0.0702,25.3438,0,19,1,12,0.75,610,0.1049,18.7344,3.6719,8.11,35,13.75,0.5938,0,0.0312,440,0.375,0.9825,19188,22.48,31842,1463906,1.2012,1246132,27454,0,1186878,1218720,1438238,1,0.8887,0,0.1009,0.8991,0.8915,0,2523495,2523495,0,13320,54848,0.0011,0.1952,0.8037,74,68242,0,0
FolioSuite/coala/blocksworld/coala_b14_21.lparse.gz,1,3.48,0,0,694,0,1,0,1,32,7980,3.0938,0.012,0.0041,462,0.0693,44.0625,0,18,0,14,0.99,575,0.1113,28.8125,2.8125,14.1,35,13.375,0.5625,0,0,428,0.4375,0.984,23598,27.51,39178,1970200,1.1924,1685757,33578,0,1613065,1652243,1938622,1,0.8946,0,0.0959,0.9041,0.8972,0,3417306,3417306,0,16321,67054,0.0009,0.1956,0.8035,79,83454,0,0
FolioSuite/coala/blocksworld/coala_b14_20.lparse.gz,1,3.7,0,0,694,0,1,0,1,32,7581,3.0938,0.012,0.004,413,0.0775,41.0312,0,18,0,14,0.99,516,0.124,27.1562,2.9219,13.13,33,11.9062,0.5625,0,0,381,0.4375,0.984,22458,27.53,37278,1875542,1.1919,1605558,32019,0,1536305,1573583,1845503,1,0.8944,0,0.0961,0.9039,0.897,0,3255311,3255311,0,15561,63975,0.001,0.1955,0.8036,78,79614,0,0
FolioSuite/coala/blocksworld/coala_b15_22.lparse.gz,1,4.83,0,0,98,0,1,0,1,32,9240,1.9688,0.011,0.0037,251,0.1275,18.375,0,22,3,7,0.63,567,0.1146,29.6923,3.0769,5.88,21,7.4062,0.6875,0,0.0938,237,0.2188,0.9853,27340,36.25,45400,2488998,1.1838,2141241,38785,0,2057123,2102523,2452418,1,0.8998,0,0.0916,0.9084,0.9021,0,4344844,4344844,0,18880,77463,0.0009,0.1958,0.8033,83,96426,0,0
