@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE csp_log_search_vars NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC

@DATA
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-1.xml,1,?,?,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-6.xml,1,?,?,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-4.xml,1,43.372781,23.964497,11.135529,11.532563,17.590616,10.501837,11.100005,10.5216
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-7.xml,1,?,?,?,?,?,?,?,?
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-3.xml,1,43.372781,23.964497,10.986355,11.269428,17.552241,10.501837,11.100005,10.5216
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-2.xml,1,43.372781,23.964497,11.287161,11.575837,17.629115,10.501837,11.100005,10.5216
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-9.xml,1,43.372781,23.964497,11.117554,11.489125,17.586019,10.501837,11.100005,10.5216
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-1.xml,1,43.372781,23.964497,11.326959,11.789826,17.639136,10.501837,11.100005,10.5216
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-2.xml,1,43.372781,23.964497,11.545562,12.124356,17.693575,10.501837,11.100005,10.5216
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-3.xml,1,43.372781,23.964497,11.238327,11.789826,17.616771,10.501837,11.100005,10.5216
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-5.xml,1,43.372781,23.964497,11.532563,11.916375,17.690366,10.501837,11.100005,10.5216
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-6.xml,1,43.372781,23.964497,11.584472,12.165525,17.70316,10.501837,11.100005,10.5216
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-4.xml,1,43.372781,23.964497,11.458621,11.958261,17.672045,10.501837,11.100005,10.5216
patt/hos/ash331GPIA-4.xml,1,?,?,?,?,?,?,?,?
patt/hos/ash331GPIA-3.xml,1,?,?,?,?,?,?,?,?
patt/hos/abb313GPIA-8.xml,1,10,0,2.828427,2.828427,13.604553,10.604553,16.194603,-1
patt/hos/ash608GPIA-4.xml,1,?,?,?,?,?,?,?,?
patt/hos/abb313GPIA-9.xml,1,10,0,3,3,13.774478,10.604553,16.194603,-1
patt/hos/will199GPIA-6.xml,1,?,?,?,?,?,?,?,?
patt/hos/abb313GPIA-7.xml,1,10,0,2.645751,2.645751,13.411908,10.604553,16.194603,-1
patt/hos/abb313GPIA-10.xml,1,?,?,?,?,?,?,?,?
patt/hos/abb313GPIA-5.xml,1,?,?,?,?,?,?,?,?
patt/hos/ash958GPIA-3.xml,1,?,?,?,?,?,?,?,?
patt/hos/will199GPIA-5.xml,1,?,?,?,?,?,?,?,?
patt/hos/ash958GPIA-4.xml,1,?,?,?,?,?,?,?,?
patt/hos/will199GPIA-7.xml,1,?,?,?,?,?,?,?,?
patt/hos/ash608GPIA-3.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-31.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-28.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-30.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-10.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-20.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-15.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-25.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-05.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-25.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-05.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-15.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-15.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-10.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-10.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-05.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-20.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-40.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-29.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-05.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-25.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-20.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-30.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-47.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-31.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-25.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-31.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-45.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-30.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-28.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-20.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-05.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-31.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-25.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-10.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-35.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-15.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-48.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-30.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-20.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-2-29.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-46.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-1-49.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-10.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-15.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-29.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-4-30.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-5-28.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-28.xml,1,?,?,?,?,?,?,?,?
patt/register/mulsol/mulsol-i-3-29.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-28.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-20.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-46.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-05.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-20.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-48.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-49.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-30.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-30.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-40.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-05.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-27.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-25.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-15.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-25.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-20.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-10.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-05.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-30.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-47.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-10.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-35.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-27.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-15.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-28.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-25.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-2-29.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-3-29.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-15.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-45.xml,1,?,?,?,?,?,?,?,?
patt/register/zeroin/zeroin-i-1-10.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-50.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-30.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-20.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-05.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-27.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-40.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-10.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-55.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-26.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-25.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-26.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-30.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-61.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-25.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-28.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-10.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-60.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-05.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-15.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-15.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-27.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-20.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-2-29.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-28.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-63.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-29.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-35.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-65.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-10.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-30.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-25.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-64.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-45.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-05.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-1-62.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-20.xml,1,?,?,?,?,?,?,?,?
patt/register/fpsol/fpsol2-i-3-15.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-10.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-3-30.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-52.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-51.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-30.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-2-05.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-3-15.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-53.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-45.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-3-10.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-2-30.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-3-25.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-40.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-54.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-3-31.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-2-31.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-3-05.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-2-15.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-05.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-20.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-50.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-3-20.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-2-28.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-2-20.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-15.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-35.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-1-25.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-2-29.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-3-29.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-3-28.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-2-25.xml,1,?,?,?,?,?,?,?,?
patt/register/inithx/inithx-i-2-10.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1000-25.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles750-20.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles750-30.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles750-5.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles750-31.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1500-20.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1500-73.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles250-6.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1500-40.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles500-19.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1000-38.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles750-15.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles500-20.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles500-15.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1000-20.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1500-50.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1000-42.xml,1,10,0,6.480741,6.480741,12.392317,7,11.740202,-1
patt/sgb/miles/miles500-18.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles250-7.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1500-71.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles750-25.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles750-28.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1500-55.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1500-30.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles500-10.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles500-5.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1000-41.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles750-29.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles250-8.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1000-5.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1000-30.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1500-65.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1000-35.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1000-40.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles750-10.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1000-15.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1500-72.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1500-10.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1000-10.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1000-39.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1500-70.xml,1,?,?,?,?,?,?,?,?
patt/sgb/miles/miles1500-60.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen14-14-16.xml,1,10,0,4,4,11.61471,7.61471,12.095397,-1
patt/sgb/queen/queen13-13-13.xml,1,10,0,3.605551,3.605551,11.101319,7.400879,11.773139,-1
patt/sgb/queen/queen11-11-10.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen8-12-12.xml,1,10,0,3.464102,3.464102,10.169925,6.584963,10.548822,-1
patt/sgb/queen/queen8-8-9.xml,1,10,0,3,3,9.169925,6,9.67948,-1
patt/sgb/queen/queen12-12-11.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen10-10-12.xml,1,10,0,3.464102,3.464102,10.228819,6.643856,10.638436,-1
patt/sgb/queen/queen10-10-9.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen12-12-13.xml,1,10,0,3.605551,3.605551,10.870365,7.169925,11.432542,-1
patt/sgb/queen/queen11-11-12.xml,1,10,0,3.464102,3.464102,10.503826,6.918863,11.06002,-1
patt/sgb/queen/queen16-16-18.xml,1,10,0,4.242641,4.242641,12.169925,8,12.671762,-1
patt/sgb/queen/queen14-14-14.xml,1,10,0,3.741657,3.741657,11.422065,7.61471,12.095397,-1
patt/sgb/queen/queen5-5-4.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen13-13-12.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen13-13-14.xml,1,10,0,3.741657,3.741657,11.208234,7.400879,11.773139,-1
patt/sgb/queen/queen8-12-11.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen11-11-9.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen12-12-14.xml,1,10,0,3.741657,3.741657,10.97728,7.169925,11.432542,-1
patt/sgb/queen/queen16-16-15.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen13-13-11.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen14-14-13.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen14-14-15.xml,1,10,0,3.872983,3.872983,11.5216,7.61471,12.095397,-1
patt/sgb/queen/queen14-14-12.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen10-10-10.xml,1,10,0,3.162278,3.162278,9.965784,6.643856,10.638436,-1
patt/sgb/queen/queen9-9-10.xml,1,10,0,3.162278,3.162278,9.661778,6.33985,10.173677,-1
patt/sgb/queen/queen15-15-17.xml,1,10,0,4.123106,4.123106,11.901244,7.813781,12.384784,-1
patt/sgb/queen/queen7-7-6.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen8-8-8.xml,1,10,0,2.828427,2.828427,9,6,9.67948,-1
patt/sgb/queen/queen9-9-8.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen13-13-10.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen16-16-17.xml,1,10,0,4.123106,4.123106,12.087463,8,12.671762,-1
patt/sgb/queen/queen6-6-6.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen12-12-12.xml,1,10,0,3.464102,3.464102,10.754888,7.169925,11.432542,-1
patt/sgb/queen/queen15-15-13.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen8-12-8.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen15-15-15.xml,1,10,0,3.872983,3.872983,11.720672,7.813781,12.384784,-1
patt/sgb/queen/queen8-12-10.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen11-11-8.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen9-9-9.xml,1,10,0,3,3,9.509775,6.33985,10.173677,-1
patt/sgb/queen/queen7-7-7.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen16-16-16.xml,1,10,0,4,4,12,8,12.671762,-1
patt/sgb/queen/queen15-15-14.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen15-15-16.xml,1,10,0,4,4,11.813781,7.813781,12.384784,-1
patt/sgb/queen/queen16-16-14.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen12-12-10.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen5-5-5.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen11-11-11.xml,1,10,0,3.316625,3.316625,10.378295,6.918863,11.06002,-1
patt/sgb/queen/queen6-6-7.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen10-10-8.xml,1,?,?,?,?,?,?,?,?
patt/sgb/queen/queen10-10-11.xml,1,10,0,3.316625,3.316625,10.103288,6.643856,10.638436,-1
patt/sgb/book/huck-5.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/jean-7.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/homer-11.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/david-10.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/jean-10.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/homer-8.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/anna-9.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/homer-5.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/david-9.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/huck-10.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/anna-11.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/anna-10.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/anna-8.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/huck-11.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/huck-8.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/homer-10.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/anna-5.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/huck-9.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/jean-9.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/homer-13.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/david-11.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/homer-12.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/david-8.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/jean-8.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/david-5.xml,1,?,?,?,?,?,?,?,?
patt/sgb/book/jean-5.xml,1,?,?,?,?,?,?,?,?
patt/sgb/games/games120-7.xml,1,?,?,?,?,?,?,?,?
patt/sgb/games/games120-5.xml,1,?,?,?,?,?,?,?,?
patt/sgb/games/games120-8.xml,1,?,?,?,?,?,?,?,?
patt/sgb/games/games120-9.xml,1,?,?,?,?,?,?,?,?
patt/school/school1-13.xml,1,?,?,?,?,?,?,?,?
patt/school/school1-nsh-13.xml,1,?,?,?,?,?,?,?,?
patt/school/school1-14.xml,1,?,?,?,?,?,?,?,?
patt/school/school1-16.xml,1,?,?,?,?,?,?,?,?
patt/school/school1-15.xml,1,?,?,?,?,?,?,?,?
patt/school/school1-nsh-15.xml,1,10,0,3.872983,3.872983,12.366322,8.459432,14.586253,-1
patt/school/school1-nsh-14.xml,1,?,?,?,?,?,?,?,?
patt/school/school1-nsh-12.xml,1,?,?,?,?,?,?,?,?
patt/mknap/mknap-1-4.xml,1,?,?,?,?,?,?,?,?
patt/mknap/mknap-1-3.xml,1,?,?,?,?,?,?,?,?
patt/mknap/mknap-1-5.xml,1,?,?,?,?,?,?,?,?
patt/mknap/mknap-1-2.xml,1,?,?,?,?,?,?,?,?
patt/mknap/mknap-1-6.xml,1,0,0,1.414214,1.414214,18.41798,6.087463,8.049849,9.011227
patt/mknap/mknap-1-0.xml,1,?,?,?,?,?,?,?,?
patt/cjss/ft06x2-55.xml,1,20,0,7.432804,7.483315,13.675737,11.923327,11.924813,8.5157
patt/cjss/ft06x2-54.xml,1,?,?,?,?,?,?,?,?
patt/cjss/ft06x3-55.xml,1,20,0,7.449524,7.483315,14.249854,12.471421,12.472945,8.651052
patt/cjss/la04x3-570.xml,1,20,0,23.816489,23.895606,18.661131,7.228819,17.085804,11.536247
patt/cjss/la04x2-572.xml,1,20,0,23.818829,23.937418,18.089523,6.643856,16.524756,11.516685
patt/cjss/la03x2-593.xml,1,20,0,24.251365,24.372115,18.22443,6.643856,16.67451,11.538674
patt/cjss/ft10x3-838.xml,1,20,0,28.917399,28.965497,19.757961,8.228819,18.126558,12.80292
