@RELATION 'FEATURE_VALUES-SAT11-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC

@DATA
./SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0.0151,0.5451,0.5895,0.7081,0.0403,0.2961,0.0741,50.6299,0.2556,0.3964,28.2328,0.0632,0.1052,0.005,0.0136,22.6167,8.0676,0.3764,753.6,0.138,3366,2.9004,50.6299,0.0215,0.0002,0.084,0.8882,0.0068,26,21.0031,3331,0.3972,0.0198,0.0001,0.0001,1.9082,1.6474,0.0001,0.7014,0.0008,0.0558,0.0013,3330,1.2703,0.1967,1.3437,0.0159,0.9845,404326,1.5502,3412,924,0.0022,0.7057,0.3241,16,0.0255,0,3366,28.1063,0.0069,1102,164,1000
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,0.0058,1.1904,0.7532,0.9574,0.243,0.1916,0.1894,0,0.9999,0.4198,0,0.2085,0.137,0.2292,0.2292,0,3.1085,0,180.75,0.3981,4169,1.4633,0,0.0313,0.0003,0.3159,0.8969,0.0574,9,7.6804,4059,0.6102,0.1546,0,0.0001,2.4957,2.9157,0.0001,0.8062,0.0154,0.6103,0.0063,4116,1.0571,0.3496,0.8587,0.0095,1,194006,1.5832,4187,0,?,?,0,7,2.2318,0,4133,0,0.0123,0,0,0
./SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,0.0133,1.0745,1.5427,0.9253,0.0425,0.6282,0.6596,0,0.1731,0.1914,0,0.8522,0.1525,0.004,0.0114,0,1.2843,0,297.625,0.4615,4146,0.6546,0,0.0216,0.0004,0.0561,0.9372,0.2382,10,8.3451,4025,0.8917,0.7505,0.0001,0.0001,1.8764,2.3597,0.0001,0.5646,0.0015,0.9741,0.0021,4022,0.7594,0.7523,0.34,0.0127,0.9718,95104,1.1386,4158,0,0.0034,0.4636,0,7,0.0423,0.0001,4100,0,0.0275,0,0,0
./SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,0.0098,0.822,0.8668,0.7604,0.062,0.5561,0.4984,41.868,0.2921,0.4762,32.1773,0.4975,0.1238,0.1525,0.0537,27.4591,0.6988,0.2228,14.8987,0.2148,482,0.3377,41.868,0.0208,0.0021,0.0945,0.874,0.1461,7,6.6737,446,0.582,0.3233,0.0011,0.0011,1.9923,2.5807,0.0008,0.8914,0.0027,0.8328,0.0099,443,0.7973,0.4793,0.4649,0.0327,0.9963,8881,1.4349,485,1855,0.0354,0.396,0.1847,6,0.4866,0.0008,465,32.8255,0.0186,2482,1566,2329
./SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,0.0052,0.3644,0.7882,0.6082,0.0373,0.4589,0.3049,36.863,0.3276,0.4833,25.9926,0.2704,0.0928,0.0139,0.0355,23.4669,2.5053,0.1396,72.856,0.2755,395,1.006,30.7381,0.0127,0.0013,0.0543,0.8821,0.0387,8,6.6926,359,0.5288,0.1008,0.0008,0.0012,2.2852,2.544,0.0009,1.1838,0.0048,0.2429,0.0092,359,0.684,0.2971,0.7362,0.0371,1,16804,1.4047,394,503,0.0329,0.5331,0.6004,5,0.0869,0.0006,378,24.6144,0.0212,727,410,589
./SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0.0117,0.3086,0.8011,0.3212,0.0466,0.1694,0.316,0,0.2787,0.3653,0,0.0917,0.0676,0.01,0.0219,0,0.8373,0,214.17,0.5938,964,0.3345,0,0.021,0.0004,0.0466,0.8326,0.0567,17,15.6136,917,0.4947,0.0717,0.0005,0.0004,1.3071,1.47,0.0003,0.6771,0.0034,0.5163,0.0054,915,0.9752,0.1355,0.7626,0.1507,0.7477,25484,1.1679,958,0,0.0106,0.5649,0,14,0.0848,0.0003,946,0,0.1038,0,0,0
./SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w8.shuffled.cnf,1,0,0.8023,1.0326,0.6926,0.0002,2.8642,0.7657,0,1,0.4471,0,0.4921,0.0352,0.0013,0.0119,0,0.1567,0,1098.56,0.4873,3251,0.0052,0,0,0.0007,0.0148,0.9928,0.2921,7,5.68,0,0.5948,0.3765,0,0.0002,4.5933,0.0896,0.0001,4.398,0.0013,1.6093,0.0035,3161,0.8254,0.4926,0.3017,0.3754,1,271393,1.2198,3217,0,?,?,0,5,0.1102,0,3179,0,0.0481,0,0,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,0.0169,0.7063,0.6827,0.5945,0.168,0.1681,0.1544,49.2159,0.2404,0.4407,36.8879,0.1584,0.2397,0.0068,0.015,26.5318,1.5701,0.2539,222.391,1.3316,2114,0.5577,49.2159,0.0547,0.0005,0.2402,0.8776,0.0054,6,5.5863,2042,0.3871,0.0452,0.0001,0.0003,2.3827,2.3887,0.0002,0.7506,0.0022,2.6968,0.008,2038,1.4523,0.2662,0.886,0.2184,0.9779,66333,1.5391,2105,2311,0.0364,0.776,0.1309,4,0.0949,0.0001,2070,34.916,0.325,3189,2311,2922
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom15.cnf,1,0.0212,0.7069,0.6797,0.5937,0.17,0.1465,0.1424,33.7874,0.2404,0.4362,31.1839,0.1577,0.2415,0.0071,0.0132,30.9132,1.5656,0.0958,135.846,0.2893,2764,0.5509,33.7874,0.0587,0.0004,0.2402,0.8786,0.0037,6,5.5526,2689,0.3838,0.0409,0.0001,0.0002,2.3559,2.3483,0.0001,0.7338,0.0019,0.6178,0.0071,2670,1.5579,0.267,0.8897,0.0139,0.9848,86411,1.532,2763,1894,?,?,0.2394,4,0.0846,0.0001,2737,33.6315,0.0146,2836,1487,2483
./SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,0.0018,0.8084,0.2793,0.9629,0.0293,4.2519,0.816,0,0.3971,0.8901,0,0.8581,0.1983,0.0056,0.0984,0,1.9864,0,2.7871,0.1526,64,2.2089,0,0.0064,0.0241,0.1345,0.9904,0.5489,5,4.1233,50,0.832,0.727,0.003,0.0136,3.077,3.8051,0.0114,1.6867,0.0284,0.4948,0.0503,50,0.4914,0.7976,0.233,0.0985,0.9918,5423,0.9256,64,0,0.245,0.6903,0,4,0.4944,0.003,57,0,0.0057,0,0,0
./SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,0.0001,0.7067,0.1301,0.7546,0.0419,2.1647,0.8536,42.4251,0.1168,0.9634,33.9205,0.7047,0.1777,0.0442,0.0763,31.5698,0.4109,0.1316,1.9512,0.1795,119,0.2727,42.4251,0.0015,0.0122,0.088,0.9826,0.5707,5,3.9727,99,0.8536,0.6004,0.003,0.005,2.9305,1.9147,0.0042,1.1553,0.0129,6.1817,0.0526,99,0.7071,0.6848,0.1449,0.0736,1,4625,0.3247,120,3683,0.0875,0.5329,0.0726,3,2.6724,0.0039,109,31.8119,0.0197,3825,3117,3742
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,0,2.9956,0.9348,1,0.4147,10.2159,0.9717,0,0.5,0.5285,0,0.9504,0.3148,0.0134,1.4142,0,0.0444,0,536830,0,0,0.0056,0,0.0003,0.0003,0.4977,1.0094,0.103,19,15.4,0,0.9717,0.3718,0,0,3.1963,3.2216,0,1.2572,0.0009,0,0.0009,0,1.131,0.7306,0.4804,0,1,2742601,0.8648,0,0,?,?,0,13,1.3693,0,0,0,0,0,0,0
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0,1.7785,0.9218,0.9748,0.0369,5.33,0.9636,550.5,0.4918,0.5336,239.8172,0.9018,0.309,0.0429,0.6667,121.0741,0.1208,0.7535,72661,0,0,0.0113,550.5,0,0.0002,0.4295,1.0217,0.0342,19,14.4828,0,0.9636,0.3695,0,0,3.087,3.0942,0,1.9078,0.0007,0,0.0007,0,0.9857,0.6805,0.5287,0,1,1029036,0.896,22358,15,?,?,0.669,11,1.9563,0,0,171.8,0,54,6,38
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_5_keyfind_1.cnf,1,0.0164,0.1624,0.5919,0.2247,0.1115,0.3364,0.0149,51.5068,0.135,0.4671,38.1191,0.0252,0.0678,0.0374,0.0604,22.0616,0.4801,0.3105,49.1803,0.2113,125,0.1505,51.5068,0.0186,0.0024,0.1317,0.7764,0,10,8.2616,107,0.4053,0.0027,0.0019,0.0027,1.9276,1.7617,0.0019,0.6715,0.0035,0.1246,0.004,107,0.2757,0.0719,1.3328,0.0613,0.3961,4312,1.383,125,2244,0.0136,0.1736,0.1759,6,0.1019,0.0013,116,40.0373,0.0385,2864,1915,2494
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step15.cnf,1,0,2.9933,0.9351,1,0.4214,9.7596,0.9718,0,0.5,0.5283,0,0.9512,0.3145,0.0057,1.4142,0,0.0446,0,478513,0,0,0.0059,0,0.0002,0.0003,0.4978,1.0039,0.1062,18,15,0,0.9718,0.3636,0,0,3.2084,3.2353,0,1.2569,0.0009,0,0.0009,0,1.1339,0.7285,0.483,0,1,2509375,0.865,0,0,?,?,0,12,1.2983,0,0,0,0,0,0,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,0.0016,0.4264,0.7079,0.6831,0.0834,0.4345,0.2783,20.7296,0.2115,0.5141,16.1606,0.4565,0.1405,0.0217,0.0121,14.3323,3.0835,0.1513,1174.5,0.7657,7909,1.126,20.7296,0.0217,0.0001,0.1467,0.9095,0.132,17,14.6074,7909,0.4486,0.2868,0,0.0001,2.2597,2.8674,0,0.8881,0.0003,0.8832,0.0012,7838,1.4257,0.4251,0.4502,0.0044,0.9788,345359,1.7997,8034,1138,?,?,0.182,11,0.2517,0,7933.5,15.848,0.0514,1597,969,1541
./SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,0.0097,0.5796,0.252,0.9943,0.1586,3.6675,0.0489,25.7726,0.5,0.9314,23.5424,0.9504,0.2294,0,0,21.3122,0.1697,0.0947,1402,0,0,0.0264,25.7726,0.035,0.0001,0.2478,1.1716,0.7606,5,5,0,0.9632,0.8557,0,0.0002,1.6176,1.2135,0.0008,1.0004,0.0173,0,0.001,0,1.2573,0.8989,0.1422,0,1,481346,0.3595,0,409,?,?,0.343,5,0,0,0,25.7726,0,836,409,836
./SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,1,0.0006,1.2677,0.6574,0.6423,0.2401,0.5823,0.1409,36.3921,0.2721,0.4795,24.6571,0.1864,0.3252,0.0061,0.0176,19.657,3.552,0.2116,186.358,0.1509,1491,1.5913,36.3921,0.031,0.0012,0.2403,0.9322,0.0837,8,6.0613,1435,0.5882,0.1524,0.0003,0.0004,2.5499,3.2571,0.0004,0.8071,0.0053,0.4881,0.0326,1432,1.484,0.2662,0.8637,0.1253,1,63664,1.749,1497,1455,0.0429,0.6694,0.2551,5,0.0745,0.0002,1458,24.3065,0.0747,1652,1217,1517
SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0.0008,0.6552,1.1177,0.8864,0.0477,0.5432,0.5867,19.2019,0.7341,0.3431,15.0612,0.5462,0.1523,0.0025,0.0053,12.9157,1.4649,0.2435,2183,0,13576,0.7439,19.2019,0.0057,0.0001,0.0872,0.9507,0.085,49,44.9182,13576,0.6251,0.2419,0,0,2.8477,3.3371,0,1.1492,0.0002,0,0.0005,13529,0.6814,0.5169,0.576,0,1,457628,1.7444,13664,801,0.0012,0.535,0.2459,43,0.0213,0,13576,15.0811,0,1295,786,1079
SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,0.0002,0.4904,0.6381,0.7854,0.0835,0.3687,0.1794,24.1732,0.2089,0.5453,20.523,0.5885,0.1227,0.0036,0.0086,18.623,5.3935,0.1258,2469.33,1.1194,6832,1.6362,24.1732,0.0088,0.0001,0.115,0.9258,0.1098,10,8.9267,0,0.4962,0.3165,0,0.0001,2.537,2.5871,0.0001,0.915,0.0008,1.291,0.0017,6747,1.4777,0.5105,0.4979,0.8661,1,460862,1.7862,6883,1679,?,?,0.0473,7,0.0232,0,6832,18.7729,0.3181,1880,1679,1825
./SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,0.0253,0.8792,0.7192,0.6048,0.1021,1.1858,0.2829,42.1483,0.4681,0.4959,42.1483,0.3073,0.1872,0,0,42.1483,2.2389,0,21127,0,0,0.8767,42.1483,0.0282,0,0.1301,0.9027,0.0675,7,6.4894,0,0.5362,0.0986,0,0,1.9755,2.2935,0,0.7006,0.0009,0,0.0019,19867,2.8746,0.3356,0.7146,0,1,746444,1.477,19867,391,?,?,0,6,0,0,0,42.1483,0,391,391,391
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_2_keyfind_1.cnf,1,0.0035,0.2575,0.7394,0.1518,0.1343,0.2911,0.0623,40.1166,0.1449,0.4086,27.8822,0.0099,0.0542,0.04,0.0587,24.5916,0.25,0.1771,51.1516,0.2266,125,0.1194,36.0027,0.0286,0.002,0.1402,0.7304,0,8,7.2766,107,0.2608,0,0.0019,0.0025,2.0727,1.3517,0.001,0.6562,0.0026,0.1598,0.0043,107,0.508,0.0484,1.5697,0.0663,0.4241,5176,1.6866,124,813,0.0175,0.2135,0.3313,6,0.1144,0.0011,116,26.9426,0.0785,1367,684,1158
./SAT02/industrial/goldberg/rand_net/rand_net60-30-1.shuffled.cnf,1,0.0102,0.7633,0.8706,0.7345,0.0556,0.4231,0.526,0,0.2851,0.4804,0,0.4862,0.107,0.0516,0.0588,0,0.6028,0,49.9349,0.2167,616,0.3049,0,0.019,0.0015,0.0846,0.8575,0.1681,13,12.3599,564,0.598,0.3234,0.0009,0.0009,1.8453,2.4104,0.0006,0.8549,0.0017,0.3685,0.0081,562,0.8175,0.4699,0.4467,0.0335,0.999,10681,1.3585,609,0,0.0338,0.3636,0,11,0.6935,0.0006,587,0,0.0194,0,0,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf,1,0.0032,0.3386,0.7469,0.6679,0.0583,0.3206,0.2859,17.5205,0.2229,0.4964,12.1679,0.385,0.1074,0.0052,0.0123,9.8833,2.0286,0.2536,4150.5,0.9297,0,0.7663,17.5205,0.0154,0.0001,0.0829,0.8861,0.0928,15,13.766,0,0.4972,0.2245,0,0.0001,2.2975,2.991,0,0.7793,0.0004,1.097,0.001,8402,0.8975,0.3893,0.5425,1.4142,0.9957,296405,1.582,8643,501,0.002,0.5841,0.3394,12,0.0373,0,4314.5,11.534,0.381,904,330,706
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf,1,0.0165,0.1635,0.6051,0.2247,0.1112,0.3658,0.0161,31.5659,0.135,0.4648,28.9047,0.0252,0.0683,0.0404,0.0679,27.1097,0.515,0.0934,39.6968,0.2315,102,0.172,31.5659,0.0188,0.003,0.1317,0.7813,0.0001,9,7.5624,86,0.4036,0.0027,0.0024,0.0033,1.9881,1.7705,0.0024,0.6657,0.0044,0.1742,0.005,85,0.2773,0.0721,1.3317,0.0716,0.3961,3488,1.3961,102,3120,0.0171,0.1725,0.0704,6,0.1115,0.0017,94,30.6519,0.348,3627,3109,3459
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top21.cnf,1,0.0242,0.5407,0.6702,0.586,0.0784,0.2281,0.1582,30.9532,0.2397,0.3944,20.0386,0.5318,0.1801,0.0084,0.0062,16.2277,1.7399,0.2764,1149.2,0.5926,4651,0.707,30.9532,0.0588,0.0002,0.1751,0.8785,0.0306,6,5.4821,0,0.4236,0.1536,0.0001,0.0001,1.9891,2.1233,0.0001,0.7274,0.0016,0.6471,0.0037,4598,1.5509,0.3949,0.5833,0.5592,0.9924,162526,1.2752,4662,909,?,?,0.4071,4,0.1151,0.0001,4613,18.3185,0.167,1687,793,1098
SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1,0.0016,0.3822,0.7011,0.91,0.1204,1.113,0.1239,28.7568,0.4428,0.3773,18.3807,0.6558,0.1472,0.041,0.0129,12.2343,5.3071,0.4014,22804,0,0,1.3572,28.7568,0.0224,0,0.1477,0.9238,0.1619,8,7.25,0,0.4692,0.5549,0,0,2.3933,2.6359,0,0.7594,0.0038,0,0.0043,19023,1.8225,0.6217,0.4157,0,1,1291714,1.7856,19023,111,?,?,0.6925,7,0.4623,0,0,14.1512,0,542,111,172
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,0,0.9288,0.5657,0.9394,0.0003,16.0824,0.028,85.9658,0.1719,0.4564,85.9658,0.5447,0.2792,0.0069,0.2058,85.9658,0.675,0,85.6923,0.3803,298,0.013,85.9658,0,0.0024,0.0232,0.9983,0.1419,4,3.6632,268,0.8911,0.4761,0.0001,0.0026,4.0078,2.6677,0.0035,3.105,0.0096,0.599,0.0068,263,0.9001,0.5441,0.4329,0.2073,0.9638,68055,0.6857,295,3827,?,?,0,3,0.3909,0.0001,283.5,85.9658,0.008,3827,3827,3827
./SAT05/industrial/maris05/DriverLog/driverlog1_ks99i.renamed-as.sat05-3951.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?
./SAT05/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf,1,0,0.292,0.5473,0.6917,0,54.62,0.3937,50.0518,0,0.5955,45.2346,0.6917,0.0013,0.0055,0.1304,46.3645,0,0.1218,410.075,0.1404,576,0,50.0518,0,0.0013,0,1.0005,0.6917,3,3,533,0.9996,0.6917,0.0022,0.0017,0.6027,0.2903,0.0023,0,0.0023,6.8721,0.0013,529,0.0747,0.6918,0.0017,0.1439,0.6984,194072,0.6745,580,1319,?,?,0.4865,3,3.7923,0.0007,561,48.5565,0.1861,1852,248,1506
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step15.cnf,1,0,1.7765,0.9221,0.9749,0.0373,3.9763,0.9636,99.6,0.4918,0.5334,84.681,0.9015,0.3087,0.0001,0.005,77.4545,0.1213,0.1218,15374,0,0,0.0115,99.6,0,0.0003,0.4295,0.9998,0.0342,18,13.6774,0,0.9636,0.3693,0,0,3.1002,3.111,0,1.9068,0.0008,0,0.0008,20476,0.9885,0.6803,0.5291,0,1,943492,0.8961,20677,33,?,?,0.5212,11,0.1198,0,0,88.625,0,96,30,45
./SAT09/APPLICATIONS/crypto/md5gen/gus-md5-12.cnf,1,0.0004,0.1787,0.4535,0.3927,0.0398,0.2457,0.0613,10.4082,0.2404,0.4092,6.4861,0.0144,0.0429,0.0043,0.0099,5.1576,1.4405,0.2494,2023.5,0.2118,5563,0.3883,8.8908,0.0227,0,0.0566,0.8581,0,24,20.7778,5563,0.5125,0.0015,0,0.0001,2.0382,1.0549,0.0001,0.6349,0.0002,0.101,0.0002,5554,0.4551,0.0981,1.5924,0.0005,0.7455,226752,1.057,5686,170,0.0009,0.1747,0.3269,16,0.0152,0,5565,6.0949,0.0183,275,142,216
./SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf,1,0.0099,0.6972,0.8781,0.747,0.0586,0.4472,0.5295,40.996,0.2866,0.4756,29.2582,0.5113,0.1128,0.0116,0.0265,23.8426,0.6638,0.2024,37.3879,0.2044,790,0.3255,40.996,0.0197,0.0012,0.0881,0.8662,0.1599,9,7.9962,735,0.5972,0.333,0.0006,0.0007,1.9148,2.502,0.0005,0.8343,0.0022,0.4946,0.0066,740,0.7172,0.4864,0.4461,0.0268,0.9853,14281,1.4245,793,794,0.0236,0.3768,0.3135,6,0.0879,0.0005,765,30.3055,0.015,1484,633,1235
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.0112,5.9293,1.205,0.9961,0.3129,6.8181,0.9909,0,0.6587,0.4067,0,0.9451,0.2287,0,0,0,0.7286,0,998376,0,0,0.3399,0,0.028,0.0002,0.4052,1.7555,0.5199,33,33,0,0.9909,0.6155,0,0,1.2974,1.2974,0,1.0248,0.0008,0,0.001,0,0.7826,0.8145,0.3021,0,1,6175026,0.7353,0,0,?,?,0,33,0,0,0,0,0,0,0,0
./SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0,0.291,0.5475,0.6916,0,51.9241,0.3933,50.7928,0,0.5952,43.8617,0.6916,0.0014,0.0002,0.1169,39.8247,0,0.1135,401.571,0.1513,512,0,50.7928,0,0.0014,0,0.9998,0.6916,3,3,470,0.9996,0.6916,0.0025,0.002,0.6298,0.2999,0.0025,0,0.0025,7.9125,0.0015,467,0.0766,0.6917,0.0019,0.1258,0.6988,161664,0.6748,511,616,?,?,0.6588,3,0.1206,0.0008,492.5,45.6118,0.1213,1115,425,823
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,0.0197,0.7066,0.6813,0.5941,0.1696,0.1608,0.1483,36.2144,0.2404,0.4383,31.9828,0.1579,0.2407,0.0048,0.0117,29.0711,1.5671,0.1052,133.471,0.3577,2423,0.5537,36.2144,0.0575,0.0005,0.2402,0.8789,0.0045,6,5.5756,2368,0.3855,0.043,0.0001,0.0002,2.3667,2.3742,0.0001,0.742,0.002,0.666,0.0075,2363,1.5061,0.2669,0.8887,0.0097,0.9757,76038,1.5356,2429,790,0.0342,0.8054,0.3106,4,0.0843,0.0001,2392,33.2734,0.0177,1656,760,1364
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1,0.0008,0.6509,0.8031,0.9056,0.1374,0.1797,0.3526,22.4466,0.2916,0.4059,18.2862,0.1553,0.1631,0.0031,0.0109,16.4391,1.7907,0.1647,1222.5,0.9025,4568,0.4047,22.4466,0.0033,0.0002,0.1411,0.9086,0,106,104.6185,0,0.5969,0,0.0001,0.0001,2.6686,1.8473,0.0001,1.0059,0.0023,0.6462,0.0038,4520,1.7416,0.3276,1.1372,0.6667,0.9948,177980,1.6361,4620,460,?,?,0.4042,100,0.0383,0,4548.5,18.8377,0.1323,685,451,501
