@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE csp_log_search_vars NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE csp_percent_ext NUMERIC
@ATTRIBUTE csp_num_alldiff NUMERIC
@ATTRIBUTE csp_percent_cumulative NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE csp_log_constants NUMERIC
@ATTRIBUTE csp_perten_binext NUMERIC
@ATTRIBUTE csp_log_extra_values NUMERIC
@ATTRIBUTE csp_perten_largeext NUMERIC
@ATTRIBUTE csp_perten_naryext NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE csp_percent_element NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE direct_reducedClauses NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC

@DATA
patt/sgb/queen/queen8-8-9.xml,1,10,0,3,3,9.169925,6,9.67948,-1,100,100,-1,100,-1,22.291956,-1,6,20,13.285768,12.731637,0,0,-1,2,12.637363,15.527782,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.898043,1.219768,0.2,0.358648,0.934089,0.912752,0.545455,0.052134,0.041195,0.898043,0.898043,0.242932,0.042488,0.420821,0.313163,0.811789,1.226388,0.148914,0.009062,0.098558,0.022727,0.090628,0.296125,0.007467,0.148914,0.069032,0.018116,1
patt/sgb/queen/queen12-12-11.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.91479,1.410737,0.2,0.309048,0.95074,0.925905,0.5,0.048209,0.022391,0.91479,0.91479,0.19633,0.03042,0.369937,0.296835,0.840678,1.414238,0.121517,0.007444,0.071213,0.009921,0.062694,0.264105,0.002799,0.121517,0.045211,0.00832,1
patt/sgb/queen/queen10-10-12.xml,1,10,0,3.464102,3.464102,10.228819,6.643856,10.638436,-1,100,100,-1,100,-1,22.253899,-1,6.643856,20,13.339,13.594913,0,0,-1,2,8.435374,15.460808,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.92319,1.491182,0.035714,0.289114,0.946184,0.936474,0.533333,0.014248,0.024462,0.92319,0.92319,0.209602,0.0225,0.435027,0.349072,0.859933,1.491547,0.157218,0.009531,0.070981,0.014667,0.073386,0.236562,0.00362,0.157218,0.051858,0.012138,1
patt/sgb/queen/queen10-10-9.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.896233,1.224131,0.2,0.357877,0.947125,0.908297,0.545455,0.052864,0.033047,0.896233,0.896233,0.206895,0.037269,0.365655,0.277974,0.80504,1.230415,0.119363,0.007287,0.09056,0.014545,0.072703,0.30646,0.004891,0.119363,0.056145,0.011858,1
patt/sgb/queen/queen12-12-13.xml,1,10,0,3.605551,3.605551,10.870365,7.169925,11.432542,-1,100,100,-1,100,-1,22.321288,-1,7.169925,20,11.550486,11.488262,0,0,-1,2,6.471495,14.366732,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.928295,1.573966,0.2,0.272953,0.947242,0.93998,0.470588,0.044335,0.018842,0.928295,0.928295,0.206558,0.028159,0.409311,0.336218,0.868344,1.573746,0.142408,0.00867,0.062245,0.009804,0.064064,0.227024,0.002355,0.142408,0.043281,0.008294,1
patt/sgb/queen/queen11-11-12.xml,1,10,0,3.464102,3.464102,10.503826,6.918863,11.06002,-1,100,100,-1,100,-1,22.1037,-1,6.918863,20,12.670585,12.144854,0,0,-1,2,7.828283,14.440739,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.922609,1.493042,0.032258,0.290277,0.950972,0.934901,0.533333,0.01288,0.022285,0.922609,0.922609,0.195642,0.020383,0.41138,0.331914,0.857623,1.494259,0.143563,0.008744,0.06857,0.012121,0.066856,0.240774,0.003094,0.143563,0.04774,0.010127,1
patt/sgb/queen/queen16-16-18.xml,1,10,0,4.242641,4.242641,12.169925,8,12.671762,-1,100,100,-1,100,-1,21.919624,-1,8,20,10.530208,10.838905,0,0,-1,2,3.243671,13.859729,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.947617,1.928428,0.021739,0.214223,0.959215,0.957463,0.458333,0.008929,0.010196,0.947617,0.947617,0.170431,0.013476,0.41699,0.361693,0.905298,1.921331,0.146727,0.008873,0.043545,0.005534,0.048942,0.175925,0.000972,0.146727,0.031014,0.004858,1
patt/sgb/queen/queen14-14-14.xml,1,10,0,3.741657,3.741657,11.422065,7.61471,12.095397,-1,100,100,-1,100,-1,22.082559,-1,7.61471,20,14.320835,14.435338,0,0,-1,2,4.538939,13.872483,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.932861,1.652159,0.025,0.25861,0.957958,0.94335,0.5,0.010116,0.015015,0.932861,0.932861,0.17438,0.015654,0.389953,0.326991,0.87619,1.65143,0.131884,0.008056,0.055424,0.00737,0.054054,0.217649,0.001624,0.131884,0.037135,0.006335,1
patt/sgb/queen/queen5-5-4.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.776224,0.575832,0.076923,0.531646,1,0.776224,1.333333,0.005542,0.20979,0.776224,0.776224,0,0.072917,0.331826,0.160303,0.560137,0.575832,0.103093,0.005542,0.29036,0.08,0.104895,0.531646,0.047552,0.103093,0.13986,0.056503,1
patt/sgb/queen/queen13-13-12.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.921711,1.495738,0.027027,0.290228,0.958382,0.9324,0.533333,0.010803,0.018917,0.921711,0.921711,0.173053,0.017078,0.371501,0.304023,0.854027,1.49796,0.122309,0.007496,0.064355,0.008679,0.056752,0.247385,0.002239,0.122309,0.041194,0.007357,1
patt/sgb/queen/queen13-13-14.xml,1,10,0,3.741657,3.741657,11.208234,7.400879,11.773139,-1,100,100,-1,100,-1,21.678675,-1,7.400879,20,13.213466,14.596536,0,0,-1,2,5.168269,14.963935,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.933184,1.651034,0.027027,0.258686,0.954794,0.944324,0.5,0.010933,0.016145,0.933184,0.933184,0.18415,0.016931,0.407568,0.3399,0.877571,1.649494,0.14144,0.008607,0.056986,0.008547,0.058122,0.214901,0.001911,0.14144,0.039582,0.007303,1
patt/sgb/queen/queen8-12-11.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.916094,1.407071,0.2,0.309282,0.939477,0.929368,0.5,0.047778,0.02751,0.916094,0.916094,0.228403,0.034484,0.420709,0.331609,0.845737,1.409732,0.14885,0.009616,0.07709,0.014881,0.077029,0.255271,0.003897,0.14885,0.054523,0.01224,1
patt/sgb/queen/queen11-11-9.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.895571,1.225632,0.2,0.358897,0.951886,0.906639,0.545455,0.053163,0.030071,0.895571,0.895571,0.192923,0.035489,0.343541,0.264299,0.802577,1.231648,0.108582,0.006632,0.087184,0.012021,0.066156,0.310246,0.004175,0.108582,0.051349,0.00988,1
patt/sgb/queen/queen12-12-14.xml,1,10,0,3.741657,3.741657,10.97728,7.169925,11.432542,-1,100,100,-1,100,-1,22.352929,-1,7.169925,20,12.066706,12.030487,0,0,-1,2,6.471495,14.766011,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.93356,1.649678,0.029412,0.258162,0.951115,0.945435,0.5,0.01189,0.017459,0.93356,0.93356,0.195218,0.018399,0.426996,0.354464,0.879166,1.647078,0.152486,0.009236,0.058676,0.010031,0.062852,0.211744,0.002182,0.152486,0.042374,0.00851,1
patt/sgb/queen/queen16-16-15.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.936934,1.726576,0.2,0.245854,0.958263,0.946484,0.45,0.04161,0.012276,0.936934,0.936934,0.173426,0.022268,0.374862,0.320061,0.88336,1.725403,0.124022,0.007598,0.049953,0.005469,0.049102,0.20874,0.00117,0.124022,0.032516,0.004765,1
patt/sgb/queen/queen13-13-11.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.914358,1.411883,0.2,0.309465,0.954473,0.924728,0.5,0.048378,0.020694,0.914358,0.914358,0.185128,0.029135,0.351548,0.284631,0.838994,1.415524,0.112421,0.0069,0.068995,0.008453,0.057943,0.267067,0.002449,0.112421,0.042046,0.007134,1
patt/sgb/queen/queen14-14-13.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.927563,1.576323,0.2,0.273315,0.95464,0.937851,0.470588,0.044558,0.0162,0.927563,0.927563,0.184619,0.02571,0.372807,0.310155,0.865315,1.577349,0.122973,0.007537,0.058708,0.007203,0.05508,0.232841,0.001752,0.122973,0.03783,0.006172,1
patt/sgb/queen/queen14-14-15.xml,1,10,0,3.872983,3.872983,11.5216,7.61471,12.095397,-1,100,100,-1,100,-1,22.043305,-1,7.61471,20,13.537198,14.312221,0,0,-1,2,4.538939,14.688086,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.937438,1.724728,0.2,0.24555,0.952429,0.948081,0.45,0.041465,0.013992,0.937438,0.937438,0.191301,0.024102,0.40608,0.343086,0.885594,1.72198,0.140616,0.008553,0.052545,0.007143,0.055966,0.204127,0.001513,0.140616,0.036465,0.006162,1
patt/sgb/queen/queen14-14-12.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.921357,1.496747,0.025,0.290011,0.961307,0.931391,0.533333,0.009994,0.017588,0.921357,0.921357,0.163769,0.015788,0.354546,0.292473,0.8526,1.499257,0.113877,0.006995,0.062504,0.007483,0.052764,0.250027,0.001902,0.113877,0.03855,0.00638,1
patt/sgb/queen/queen10-10-10.xml,1,10,0,3.162278,3.162278,9.965784,6.643856,10.638436,-1,100,100,-1,100,-1,21.961933,-1,6.643856,20,13.067821,14.833948,0,0,-1,2,8.435374,15.792231,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.907101,1.318934,0.035714,0.331214,0.952663,0.919672,0.583333,0.013983,0.029586,0.907101,0.907101,0.190599,0.022789,0.390835,0.303203,0.827059,1.323737,0.132353,0.008083,0.082712,0.015,0.071006,0.279569,0.004379,0.132353,0.054645,0.012295,1
patt/sgb/queen/queen9-9-10.xml,1,10,0,3.162278,3.162278,9.661778,6.33985,10.173677,-1,100,100,-1,100,-1,22.372387,-1,6.33985,20,13.144884,12.653538,0,0,-1,2,9.375,15.369359,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.907876,1.316903,0.04,0.332819,0.947496,0.921638,0.583333,0.015668,0.032815,0.907876,0.907876,0.205822,0.025623,0.416948,0.320685,0.829993,1.321487,0.146704,0.008937,0.086034,0.018519,0.078755,0.274749,0.00551,0.146704,0.060107,0.015016,1
patt/sgb/queen/queen15-15-17.xml,1,10,0,4.123106,4.123106,11.901244,7.813781,12.384784,-1,100,100,-1,100,-1,22.508622,-1,7.813781,20,11.700877,12.034902,0,0,-1,2,3.243243,14.730735,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.944697,1.862617,0.2,0.223697,0.953957,0.95498,0.434783,0.039021,0.011511,0.944697,0.944697,0.186695,0.021932,0.418988,0.360201,0.899877,1.856515,0.147865,0.008945,0.046548,0.006184,0.052949,0.183582,0.001187,0.147865,0.033244,0.005391,1
patt/sgb/queen/queen7-7-6.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.857741,0.890523,0.1,0.409044,1,0.857741,1.2,0.006727,0.073222,0.857741,0.857741,0,0.093839,0.353044,0.22841,0.706897,0.890523,0.113147,0.006727,0.153613,0.040816,0.073222,0.409044,0.015541,0.113147,0.087866,0.030228,1
patt/sgb/queen/queen8-8-8.xml,1,10,0,2.828427,2.828427,9,6,9.67948,-1,100,100,-1,100,-1,22.18205,-1,6,20,13.008076,11.278954,0,0,-1,2,12.637363,14.862201,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.884346,1.117845,0.045455,0.391397,0.953271,0.898438,0.666667,0.01718,0.046729,0.884346,0.884346,0.188769,0.029614,0.39149,0.282561,0.78436,1.126172,0.132701,0.008068,0.109743,0.024306,0.084112,0.328503,0.00847,0.132701,0.071429,0.019191,1
patt/sgb/queen/queen9-9-8.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.883313,1.120123,0.04,0.392436,0.958436,0.89595,0.666667,0.015149,0.041564,0.883313,0.883313,0.172883,0.026206,0.362617,0.265268,0.780514,1.127841,0.117849,0.007166,0.104851,0.019204,0.074815,0.333891,0.006979,0.117849,0.063849,0.015344,1
patt/sgb/queen/queen13-13-10.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.905481,1.322911,0.027027,0.331773,0.963457,0.915456,0.583333,0.0106,0.022839,0.905481,0.905481,0.156796,0.017299,0.330126,0.264055,0.820916,1.327654,0.102308,0.006274,0.074554,0.008876,0.054814,0.28973,0.002703,0.102308,0.042933,0.007438,1
patt/sgb/queen/queen16-16-17.xml,1,10,0,4.123106,4.123106,12.087463,8,12.671762,-1,100,100,-1,100,-1,21.692932,-1,8,20,11.976991,12.620593,0,0,-1,2,3.243671,13.977995,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.944482,1.86354,0.2,0.223725,0.956774,0.954256,0.434783,0.03907,0.010806,0.944482,0.944482,0.178064,0.021065,0.403674,0.348325,0.898861,1.858626,0.139291,0.008464,0.045458,0.005435,0.04971,0.185788,0.00103,0.139291,0.0315,0.004762,1
patt/sgb/queen/queen6-6-6.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.861905,0.888957,0.117647,0.401491,1,0.861905,1.2,0.007945,0.085714,0.861905,0.861905,0,0.111029,0.392305,0.248541,0.714004,0.888957,0.133136,0.007945,0.16296,0.055556,0.085714,0.401491,0.02,0.133136,0.102857,0.040265,1
patt/sgb/queen/queen12-12-12.xml,1,10,0,3.464102,3.464102,10.754888,7.169925,11.432542,-1,100,100,-1,100,-1,21.793524,-1,7.169925,20,13.760704,13.995536,0,0,-1,2,6.471495,14.738145,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.922124,1.494519,0.029412,0.289761,0.95498,0.933559,0.533333,0.011748,0.020464,0.922124,0.922124,0.183584,0.018557,0.390337,0.317055,0.855682,1.496335,0.132088,0.008073,0.06637,0.010185,0.061392,0.244335,0.002558,0.132088,0.044226,0.008577,1
patt/sgb/queen/queen15-15-13.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.927269,1.577231,0.2,0.273607,0.957613,0.936975,0.470588,0.044663,0.015138,0.927269,0.927269,0.175458,0.02475,0.35708,0.299204,0.864091,1.578649,0.115116,0.007074,0.05714,0.006275,0.05147,0.23521,0.001561,0.115116,0.035588,0.005403,1
patt/sgb/queen/queen8-12-8.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.882692,1.121376,0.038462,0.390989,0.961538,0.894444,0.666667,0.013944,0.038462,0.882692,0.882692,0.163024,0.024029,0.344313,0.254476,0.77821,1.128739,0.108949,0.007045,0.101643,0.016204,0.069231,0.337121,0.005449,0.108949,0.059259,0.013039,1
patt/sgb/queen/queen15-15-15.xml,1,10,0,3.872983,3.872983,11.720672,7.813781,12.384784,-1,100,100,-1,100,-1,22.337522,-1,7.813781,20,11.333411,11.234971,0,0,-1,2,3.243243,14.050699,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.937169,1.725726,0.2,0.245883,0.955536,0.947237,0.45,0.041536,0.013078,0.937169,0.937169,0.18188,0.02313,0.389793,0.330975,0.884407,1.723855,0.131799,0.008048,0.051203,0.006222,0.05231,0.206572,0.001348,0.131799,0.034377,0.005397,1
patt/sgb/queen/queen8-12-10.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.907295,1.318439,0.038462,0.332036,0.951368,0.920168,0.583333,0.014425,0.030395,0.907295,0.907295,0.194468,0.023518,0.397546,0.30765,0.827795,1.323196,0.135952,0.008817,0.083576,0.015625,0.072948,0.278359,0.004306,0.135952,0.056022,0.012773,1
patt/sgb/queen/queen11-11-8.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.881807,1.123141,0.032258,0.390689,0.965965,0.89228,0.666667,0.012213,0.034035,0.881807,0.881807,0.148499,0.021106,0.316832,0.23845,0.77493,1.129889,0.09628,0.005843,0.096662,0.012856,0.061262,0.341722,0.004725,0.09628,0.052663,0.010449,1
patt/sgb/queen/queen9-9-9.xml,1,10,0,3,3,9.509775,6.33985,10.173677,-1,100,100,-1,100,-1,22.252686,-1,6.33985,20,13.036873,12.784331,0,0,-1,2,9.375,15.215381,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.897039,1.22228,0.2,0.359922,0.94132,0.910296,0.545455,0.052487,0.036675,0.897039,0.897039,0.223319,0.039683,0.39114,0.294008,0.808044,1.228741,0.132515,0.008083,0.094328,0.017957,0.080685,0.301853,0.006158,0.132515,0.061927,0.014495,1
patt/sgb/queen/queen7-7-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.867725,1.003756,0.2,0.435209,0.938272,0.88296,0.625,0.058091,0.061728,0.867725,0.867725,0.231697,0.052151,0.391884,0.26792,0.754069,1.013966,0.132911,0.008036,0.131173,0.030612,0.098765,0.360985,0.013102,0.132911,0.084337,0.023666,1
patt/sgb/queen/queen16-16-16.xml,1,10,0,4,4,12,8,12.671762,-1,100,100,-1,100,-1,22.128877,-1,8,20,10.981378,11.459132,0,0,-1,2,3.243671,13.800394,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.940948,1.796343,0.021739,0.234212,0.96092,0.950625,0.47619,0.008875,0.011494,0.940948,0.940948,0.165011,0.013538,0.38965,0.334466,0.891603,1.793405,0.131723,0.008039,0.04758,0.00558,0.048276,0.196671,0.001096,0.131723,0.032,0.004875,1
patt/sgb/queen/queen15-15-14.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.932581,1.653112,0.023256,0.258926,0.960708,0.942489,0.5,0.009414,0.014033,0.932581,0.932581,0.165686,0.014576,0.373913,0.315447,0.874985,1.653005,0.123537,0.007571,0.053976,0.00642,0.050518,0.220063,0.001447,0.123537,0.034973,0.005548,1
patt/sgb/queen/queen15-15-16.xml,1,10,0,4,4,11.813781,7.813781,12.384784,-1,100,100,-1,100,-1,22.197688,-1,7.813781,20,12.128801,14.234298,0,0,-1,2,3.243243,15.350801,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.941173,1.795456,0.023256,0.23421,0.95837,0.951364,0.47619,0.009493,0.012244,0.941173,0.941173,0.173091,0.014486,0.404795,0.34587,0.892634,1.791586,0.139907,0.008506,0.048746,0.006349,0.051426,0.19448,0.001263,0.139907,0.033801,0.005521,1
patt/sgb/queen/queen16-16-14.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.932335,1.653924,0.021739,0.258859,0.963122,0.941723,0.5,0.0088,0.013171,0.932335,0.932335,0.157894,0.01362,0.359249,0.305044,0.873923,1.654303,0.116183,0.007139,0.052631,0.005642,0.047415,0.222199,0.001255,0.116183,0.033048,0.004898,1
patt/sgb/queen/queen12-12-10.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.905932,1.321843,0.029412,0.331429,0.96045,0.916645,0.583333,0.011528,0.024718,0.905932,0.905932,0.16651,0.018794,0.347947,0.275379,0.822629,1.326668,0.110686,0.006781,0.077014,0.010417,0.059324,0.286887,0.00309,0.110686,0.046237,0.008676,1
patt/sgb/queen/queen5-5-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.831579,0.745862,0.111111,0.453374,1,0.831579,1.25,0.007757,0.157895,0.831579,0.831579,0,0.105507,0.392674,0.221697,0.658667,0.745862,0.133333,0.007757,0.214842,0.08,0.105263,0.453374,0.036842,0.133333,0.131579,0.057053,1
patt/sgb/queen/queen11-11-11.xml,1,10,0,3.316625,3.316625,10.378295,6.918863,11.06002,-1,100,100,-1,100,-1,21.755724,-1,6.918863,20,13.382576,15.08026,0,0,-1,2,7.828283,15.034369,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.915299,1.409355,0.2,0.309724,0.946341,0.927273,0.5,0.048013,0.02439,0.915299,0.915299,0.20915,0.03202,0.390569,0.31075,0.842657,1.41259,0.132212,0.00808,0.073644,0.011806,0.068293,0.260637,0.003386,0.132212,0.048889,0.009827,1
patt/sgb/queen/queen6-6-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.869496,0.999794,0.2,0.432683,0.927942,0.88716,0.625,0.057225,0.072058,0.869496,0.869496,0.258929,0.056936,0.43266,0.291497,0.760923,1.011371,0.155812,0.009414,0.13877,0.041667,0.115292,0.352413,0.016813,0.155812,0.098054,0.031625,1
patt/sgb/queen/queen10-10-8.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.882485,1.121775,0.035714,0.389797,0.962575,0.893939,0.666667,0.013516,0.037425,0.882485,0.882485,0.159673,0.02327,0.338028,0.250794,0.777441,1.129022,0.10598,0.006438,0.100521,0.015556,0.067365,0.338199,0.005539,0.10598,0.05772,0.012547,1
patt/sgb/queen/queen10-10-11.xml,1,10,0,3.316625,3.316625,10.103288,6.643856,10.638436,-1,100,100,-1,100,-1,22.160318,-1,6.643856,20,12.834611,13.271652,0,0,-1,2,8.435374,15.353939,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0.915908,1.407608,0.2,0.308583,0.941082,0.928882,0.5,0.047833,0.026781,0.915908,0.915908,0.22398,0.033856,0.413876,0.326818,0.845018,1.410432,0.144966,0.00883,0.07632,0.014286,0.074987,0.25652,0.003964,0.144966,0.053217,0.011784,1
patt/sgb/book/huck-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.831214,0.745483,0.272727,0.46087,0.996491,0.831214,1.973214,0.057496,0.383237,0.831214,0.831214,0.077101,0.140891,0.473694,0.259538,0.680303,0.745964,0.181523,0.057516,0.235523,0.035714,0.12948,0.453956,0.061272,0.181523,0.340462,0.024613,0.996532
patt/sgb/book/jean-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.859168,0.995872,0.333333,0.471759,0.887996,0.885782,1.72752,0.078773,0.495274,0.859168,0.859168,0.440513,0.096253,0.582084,0.391934,0.795183,1.008985,0.268822,0.11233,0.161876,0.032698,0.17344,0.379484,0.036862,0.268822,0.645498,0.022558,0.993184
