@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,0.1623,0.5641,0.0865,0.1176,2556,0.2717,0.2685,0.6768,0.2087,0.2314,0.0746,3773.5,0.0462,3767,3754,0.5784
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_3_6_exp.cnf,1,0.053,0.9624,0.0259,0.0413,22887,0.5431,0.2908,1.117,0.7421,0.064,0.0269,946.74,0.0033,973,699,0.3375
SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.0485,0.0878,0.0312,0.0407,279000,0.6085,0.4883,1.0047,0.0001,0.1696,0.0291,334.15,0.0231,310,210,1.7491
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes2.cnf,1,0,0.8248,0,0,84314,0.1278,0.1531,0.2361,0.808,0.0132,0,292.37,0,237,198,0.0151
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,0,0.9513,0.0001,0,409000,0.173,0,0.0992,0.863,0.0048,0,208.63,0,64,21,0.1398
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S614849838-039.UNKNOWN.cnf,1,0.0001,0.0978,0.0001,0.0001,5340,0.033,0,1.0059,0.0294,0.0112,0.0001,4495,0,4487,4464,0.6969
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S195213520-027.cnf,1,0.1771,0.5744,0.0936,0.1258,33600,0.2929,0.2967,0.7087,0.2052,0.2337,0.0806,24.908,0.0477,23,19,0.5824
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0.0321,0.8136,0.0155,0.0256,697000,0.4014,0.4245,1.3816,0.2631,0.1832,0.0138,105,0.0034,72,44,0.547
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-17-sat.cnf,1,0.2417,0.8147,0.2417,0.2417,865,0,0.0356,0,0.8147,0.1965,0.2417,4845.8,0.2417,4840,4832,0
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes1.cnf,1,0,0.808,0,0,43649,0.1859,0.1822,0.2677,0.7818,0.0169,0,2016.2,0,1832,1174,0.0247
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,0.1985,0.985,0.0477,0.031,304000,2.1893,1.6158,1.0185,0.7268,0.0402,0.0004,300.17,0,183,117,0.3936
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,1,0.1384,0.0347,0.1092,0.119,2332,0.275,0.114,1.6431,0.0032,0.1398,0.1042,2439.7,0.0923,2695,2029,1.5117
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_b_unsat.cnf,1,0.1005,0.341,0.0244,0.0192,743000,1.308,0.9599,0.4399,0.0271,0.0349,0.0006,0,0,0,0,1.1245
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S602463346-055.cnf,1,0.1714,0.5726,0.0899,0.1186,2125,0.298,0.2937,0.7401,0.2279,0.2305,0.0745,3845,0.0482,3847,3806,0.5477
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0.006,0.5077,0.006,0.006,10976,0,0,0,0.5077,0.0319,0.006,3501,0.006,3577,3425,0.0001
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,0,0.8934,0,0,69990,0.1973,0,0.8872,0.8659,0.0126,0,847.64,0,519,423,0.0202
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g4.cnf,1,0,0.8411,0,0,112000,0.1587,0.1779,0.2195,0.8242,0.012,0,216.25,0,209,196,0.016
SAT_Competition2009/CRAFTED/sgi/new-difficult-28-302-26-75.cnf,1,0,0.9129,0,0,48442,0.1409,0,0.0857,0.8939,0.0147,0,1876.7,0,596,529,0.018
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,0.1658,0.5909,0.0868,0.1162,2130,0.2676,0.2663,0.6404,0.2012,0.2331,0.0736,3836.5,0.0463,3832,3782,0.5854
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1909130260-19-SAT.cnf,1,0.3079,0.6158,0.1819,0.242,9344,0.4184,0.4475,1.3895,0.2253,0.3186,0.1673,1845,0.1031,2126,1281,0.5932
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,0.3093,0.9337,0.1139,0.1797,583000,1.1171,1.0814,0.5004,0.1641,0.0054,0.071,27,0.0042,27,27,0.644
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,0.0003,0.6339,0.0001,0.0001,7308,0.2614,0.0721,0,0.5437,0.0219,0,4631,0,4635,4616,0.1774
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0.3483,1,0.0821,0.0811,711000,2.8108,2.1164,1.0469,0.8727,0.0302,0.0026,401,0,401,401,0.2871
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S104085281-076.cnf,1,0.1621,0.5497,0.0833,0.1147,1700,0.2946,0.2909,0.7227,0.1935,0.2308,0.071,3928.6,0.0409,3947,3886,0.5744
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1724014998-099.cnf,1,0.0051,0.2441,0.0028,0.0036,16000,0.1021,0.0817,0.8401,0.0747,0.05,0.0023,58.175,0.0015,55,49,0.687
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_9_fbc.cnf,1,0.0718,0.9657,0.0286,0.0493,28863,0.7553,0.3691,1.0946,0.7768,0.058,0.0179,2022,0,2147,1996,0.2412
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1375c111739gyes10.cnf,1,0,0.8429,0,0,112000,0.2318,0.2133,0.222,0.8217,0.012,0,391.93,0,265,223,0.0187
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.1-03.cnf,1,0.3607,1,0.0967,0.2063,4680000,3.3795,2.3481,0.8953,0.7695,0.0178,0.0003,0,0,0,0,0.4202
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g4.cnf,1,0,0.8121,0,0,43649,0.1906,0.1982,0.2611,0.7846,0.0169,0,3229.7,0,4291,1096,0.0257
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp_ci_ce.cnf,1,0.2554,0.8266,0.0695,0.0693,63935,1.3182,1.1015,1.6226,0.1757,0.0847,0.0352,1372.7,0.008,1361,1113,0.586
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,0.0387,0.7257,0.0208,0.0305,294000,0.3379,1.3051,1.3614,0.1247,0.2156,0.0183,485.6,0.0095,737,43,0.9308
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm27-p0-q251.cnf,1,0.041,0.9325,0.0406,0.0408,16900,0,0,0,0.9323,0.0401,0.0406,0,0.0404,0,0,0.0001
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-4.cnf,1,0.0486,0.0886,0.0312,0.0407,274000,0.6042,0.4859,1.0062,0.0001,0.1699,0.0291,301.6,0.0231,261,191,1.7399
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S744068878-072.cnf,1,0.0033,0.228,0.0017,0.0022,1917,0.095,0.0108,0.8472,0.0664,0.0469,0.0015,4313,0.001,4303,4277,0.7007
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-desmul.cnf,1,0.0982,0.7591,0.0507,0.058,180000,5.0083,3.6897,1.2679,0.5764,0.1578,0.0418,116.59,0.0292,104,83,0.2727
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S859578263-029.cnf,1,0.1766,0.5702,0.093,0.1261,42000,0.2908,0.2938,0.7078,0.2045,0.2339,0.0803,18.298,0.0475,17,14,0.5774
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1639151107-094.cnf,1,0.0001,0.0941,0.0001,0.0001,5340,0.0399,0,1.0017,0.0266,0.0112,0.0001,4495.2,0,4505,4439,0.7311
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.2345,0.95,0.0813,0.1492,11563,1.0956,0.2919,1.2069,0.6406,0.1267,0.0219,849.32,0.0119,892,732,0.4244
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1572638390-17.SAT.shuffled.cnf,1,0.0001,0.0982,0.0001,0.0001,6675,0.0401,0,0.995,0.0265,0.0112,0.0001,4407.2,0,4403,4326,0.6998
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1,0.003,0.4948,0.003,0.003,15260,0,0,0,0.4948,0.0286,0.003,0,0.003,0,0,0.0001
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S316555917-14.SAT.shuffled.cnf,1,0.0001,0.0898,0.0001,0.0001,5785,0.037,0,1.0064,0.0329,0.0112,0.0001,4459.3,0,4443,4413,0.629
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-260-100.cnf,1,0.2296,0.5832,0.2295,0.2295,624,0,0.0213,0,0.5831,0.4167,0.2295,4515.3,0.2295,4513,4498,0.0001
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.4995,0.9053,0.3181,0.4982,16562,1.1569,0.8931,1.7767,0.7273,0.077,0.484,2757.3,0.0308,2930,2240,0.2059
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S49237390-14.cnf,1,0.1742,0.5699,0.0921,0.1243,79800,0.2894,0.2932,0.714,0.2056,0.2337,0.0791,8.8125,0.0468,8,6,0.5725
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,0.1752,0.5815,0.0927,0.1306,3195,0.289,0.2886,0.7011,0.2116,0.2315,0.0784,3395.6,0.0482,3493,3475,0.5581
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,0.0387,0.7265,0.0207,0.0305,287000,0.3436,1.2953,1.3615,0.1248,0.2161,0.0183,418,0.0095,72,43,0.8951
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,0.4994,0.8557,0.3353,0.4979,18089,1.1161,1.1045,1.9614,0.7425,0.0791,0.4867,2468.7,0.0232,2823,1802,0.204
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10bi_s.cnf,1,0.1473,0.7409,0.0786,0.1191,341000,2.1343,1.8478,1.8061,0.431,0.133,0.0786,279.8,0.0224,288,241,0.4416
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1,0.0001,0.0982,0.0001,0.0001,5340,0.0357,0,0.9926,0.0217,0.0112,0.0001,4505.8,0.0001,4513,4450,0.7676
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1,0.1764,0.5696,0.0924,0.1243,42000,0.2884,0.2914,0.719,0.2108,0.2337,0.0785,18.586,0.0476,18,14,0.5717
SAT_Competition2011/SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0.0021,0.9425,0.0006,0.0005,28508,0.1525,0,0.7656,0.9302,0.0155,0.0002,606.38,0.0001,652,476,0.0169
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n300-s12830984-sat.cnf,1,0.2295,0.5832,0.2295,0.2295,720,0,0.0244,1.0972,0.5831,0.4167,0.2295,4273.7,0.2295,4370,4038,0.0001
SAT_Competition2007/crafted/spence/medium/s73-100.cnf,1,0.3195,0.0711,0.3081,0.3182,156,0.1609,0.056,0,0.0023,0.4679,0.3176,4331.9,0.3114,4349,4237,1.3545
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g6bi.cnf,1,0.1595,0.7526,0.081,0.1186,69895,1.0653,0.9909,1.7997,0.313,0.145,0.0614,390.45,0.015,349,330,0.5322
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-16.cnf,1,0.1092,0.3812,0.0515,0.0586,283000,1.0031,1.1875,1.258,0.0669,0.2115,0.0389,582.33,0.0259,579,544,0.8244
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.2345,0.95,0.0813,0.1492,11563,1.0956,0.2919,1.2069,0.6406,0.1267,0.0219,903.58,0.0119,895,782,0.4244
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-21-step11.cnf,1,0.3083,0.9404,0.0687,0.0654,784000,0.8485,0.8107,0.9367,0.1359,0.1248,0.0033,0,0.002,0,0,0.6094
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.4824,0.7167,0.4003,0.4675,11604,1.3545,0.471,2.402,0.2856,0.0232,0.4293,1303.4,0.361,1158,844,0.4894
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_11_3_4_fbc.cnf,1,0.2739,0.9787,0.0479,0.0029,130000,2.0022,0.2607,1.2343,0.8811,0.0672,0.0011,77.735,0.0006,77,67,0.2755
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-240-3.sat05-2205.reshuffled-07.cnf,1,0.042,0,0.042,0.042,960,0,0.0261,0.5623,0,0.25,0.042,4576.6,0.042,4582,4568,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1610649331-094.cnf,1,0.0001,0.0885,0.0001,0.0001,5785,0.039,0,0.9985,0.0252,0.0112,0.0001,4469.7,0,4486,4416,0.7626
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,0.0036,0.2409,0.0019,0.0024,1597,0.1028,0.0085,0.8443,0.0525,0.047,0.0014,4384,0.0009,4367,4358,0.7273
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-brn002.shuffled-as.sat05-3935.cnf,1,0.4997,0.8243,0.4491,0.499,15897,1.1941,1.3171,2.5376,0.6662,0.1674,0.496,1695.8,0.4729,1832,1516,0.1904
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-24_567.cnf,1,0,0.7404,0,0,42826,0.2425,0.0016,0,0.6877,0.0066,0,4368.3,0,4538,3945,0.0871
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1755163742-08.SAT.shuffled.cnf,1,0.0001,0.0947,0.0001,0.0001,4450,0.0387,0,0.9994,0.0345,0.0112,0.0001,4562.4,0,4569,4504,0.6806
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1573578038-005.cnf,1,0.005,0.2477,0.0027,0.0034,18000,0.1003,0.0816,0.8302,0.0705,0.05,0.0023,49.857,0.0014,49,42,0.6988
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.4901,0.8811,0.1252,0.0516,11816,0.8489,0.8599,1.7266,0.8064,0.0621,0.0129,4142.8,0.0094,4402,4389,0.1739
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf,1,0,0.9111,0,0,84809,0.2345,0,0.1006,0.8887,0.011,0,640.46,0,547,438,0.0202
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,0.4995,0.9062,0.2564,0.4976,17199,0.9067,0.8505,1.73,0.734,0.0554,0.0597,4141,0.0314,4388,3959,0.2205
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,0.0039,0.2454,0.002,0.0025,1597,0.1029,0.006,0.8267,0.0764,0.047,0.0016,4381.8,0.001,4392,4352,0.7066
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,0.043,0.1702,0.0344,0.0402,2756,0.0666,0.0745,0.5717,0.0297,0.2359,0.035,755.74,0.0296,554,483,0.7854
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.4997,0.827,0.4406,0.499,18753,1.2917,1.3969,2.6066,0.667,0.1681,0.4958,1699.6,0.4765,1744,1636,0.2011
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S2131244303-19-SAT.cnf,1,0.2263,0.5945,0.1215,0.1669,4234,0.3452,0.3502,0.9673,0.2162,0.2647,0.108,1314.7,0.0634,926,853,0.574
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g2.cnf,1,0,0.802,0,0,43649,0.1645,0.1849,0.2703,0.7789,0.0168,0,575.54,0,328,291,0.0218
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,0.4997,0.827,0.4398,0.499,18375,1.2378,1.4307,2.5844,0.6662,0.1612,0.4957,1731.1,0.4748,1950,1304,0.2029
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_18_SAT.cnf,1,0.0335,0.8717,0.0098,0.0077,219000,1.0662,1.0311,0.4864,0.1537,0.0089,0.0002,0,0,0,0,0.6888
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-20-10p1.cnf,1,0.0476,0.8826,0.0191,0.0351,1390000,0.7411,0.6533,1.4096,0.3041,0.1442,0.0094,0,0.0018,0,0,0.5156
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S680239195-053.cnf,1,0.1597,0.5323,0.0813,0.1065,1530,0.2896,0.2853,0.7,0.1797,0.2296,0.0682,4024.4,0.0403,4012,3987,0.5929
SAT_Competition2007/crafted/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,1,0.058,0.3773,0.039,0.056,31795,0.6817,1.6799,0.9221,0.2107,0.2264,0.0314,780.36,0.0252,580,532,0.4423
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-7-13-sat.cnf,1,0.2892,0.7592,0.2892,0.2892,322,0,0.0189,0,0.7592,0.2826,0.2892,0,0.2892,0,0,0
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1283500452-05.cnf,1,0.0049,0.2393,0.0027,0.0033,14000,0.0967,0.0746,0.8363,0.0615,0.05,0.0023,70.931,0.0016,67,61,0.7173
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1540921235-015.cnf,1,0.1821,0.5767,0.0905,0.1226,2210,0.3047,0.3021,0.7614,0.2143,0.2295,0.0754,3876.4,0.0431,3860,3800,0.5541
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,0.032,0.833,0.0165,0.0278,843000,0.4687,0.469,1.3852,0.2365,0.1804,0.0159,274,0.0039,274,274,0.5448
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1141213963-005.cnf,1,0.1757,0.5697,0.0926,0.1245,75600,0.2877,0.2912,0.7087,0.2059,0.2339,0.0788,8.0313,0.0472,7,6,0.5755
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1516934767-080.cnf,1,0.1807,0.5731,0.0897,0.1277,1615,0.2785,0.2758,0.6352,0.2077,0.2324,0.0735,0,0.0434,0,0,0.5756
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb80-14-2.used-as.sat04-880.cnf,1,0,0.7746,0,0,43179,0.2301,0.2364,0.3284,0.7297,0.0248,0,964.53,0,902,648,0.0434
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl004.sat05-3825.reshuffled-07.cnf,1,0.4997,0.826,0.4382,0.499,15960,1.2324,1.3286,2.5306,0.6662,0.1631,0.4958,1999.7,0.4719,2052,1972,0.1873
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,0.4997,0.8293,0.448,0.499,18718,1.265,1.5123,2.605,0.6668,0.1721,0.496,1940,0.478,1978,1863,0.2056
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-11.cnf,1,0.0867,0.9158,0.037,0.0585,4430000,10.628,12.484,1.4569,0.2238,0.1567,0.0221,0,0.0045,0,0,0.6148
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_31_2-k25.cnf,1,0.0849,0.8108,0.0331,0.0451,129000,0.9423,0.7595,1.8346,0.2984,0.1562,0.0184,994.58,0.0059,1014,883,0.5044
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0200.sat05-1339.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT-Race-2010-CNF/mixed/diagnosis/UTI-20-10p0.cnf,1,0.0461,0.8883,0.0186,0.0342,1370000,0.7304,0.6447,1.4142,0.3512,0.1468,0.0094,0,0.0019,0,0,0.4739
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1054448974-13.cnf,1,0.1741,0.566,0.0922,0.1244,54600,0.2912,0.2948,0.7237,0.2039,0.2332,0.079,12.968,0.0472,12,9,0.5812
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0.1348,0.0407,0.11,0.1226,1972,0.2685,0.1107,1.639,0.0094,0.1374,0.1069,2707.3,0.0955,3304,2362,1.4264
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1738391204-028.cnf,1,0.0049,0.2298,0.0027,0.0034,18000,0.1014,0.0833,0.8348,0.0702,0.05,0.0023,50.689,0.0015,48,43,0.704
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0.5,0.7998,0.4456,0.4999,9177,3.9971,1.51,2.9826,0.6655,0.2035,0.4997,1559.3,0.4962,1519,967,0.259
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9.cnf,1,0.1511,0.7856,0.071,0.114,45082,1.1783,1.0157,1.8041,0.3185,0.1489,0.0528,1198,0.0157,1257,1085,0.5307
SAT_Competition2007/crafted/spence/medium/s81-100.cnf,1,0.3207,0.0715,0.3101,0.3201,172,0.1549,0.0537,0,0.0021,0.4709,0.3185,4211.9,0.3121,4201,4073,1.3879
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf,1,0,0.6928,0,0,76775,0.0054,0.0846,0.6766,0.6928,0.0081,0,2663.7,0,2281,1631,0.003
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S467706592-03.cnf,1,0.0001,0.103,0.0001,0.0001,15300,0.0379,0,1.0049,0.0322,0.0118,0.0001,4113.8,0.0001,4201,3988,0.6982
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-025.sat05-1306.reshuffled-07.cnf,1,0,0.5745,0,0,14125,0,0,0.6391,0.5744,0.0425,0,3532.9,0,3661,3477,0.0001
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-2.cnf,1,0.0485,0.0878,0.0312,0.0407,279000,0.6084,0.4882,1.0045,0.0001,0.1696,0.0291,315.94,0.0231,292,239,1.7499
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1326039470-063.cnf,1,0.174,0.5908,0.0903,0.1245,1700,0.2777,0.2762,0.6885,0.2369,0.23,0.0765,3937.6,0.0478,3978,3879,0.5318
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,0.088,0.7378,0.0284,0.0419,4625,0.4925,0.7071,0.3247,0.6004,0.1112,0.0179,3713.8,0.0015,3742,3683,0.1449
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0044,0.911,0.0044,0.0044,31500,0,0.2382,0.8941,0.9109,0.0321,0.0044,331.24,0.0044,289,238,0.0001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,0.1748,0.564,0.0918,0.1238,63000,0.2909,0.2949,0.7138,0.2016,0.2338,0.0789,10.175,0.0471,9,8,0.5807
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.4919,0.7594,0.4067,0.4741,9322,1.2736,0.3985,2.5647,0.3487,0.031,0.4335,1129.5,0.372,957,704,0.4412
