@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S241605246-015.SATISFIABLE.cnf,1,1597,1597,0.0667,75,0.0461,0.0667,0.0667,15,0.0123,19,12,12,15.2297,75,7.308,0.0667,15,6.3536,0.0451,0.0539,0.5863,1.7322,15.2321,0.001,19,0.0056,2.3108,0.0008,4373,0.1885,0.0808,0.0014,1.331,18.4288,4352,0.1874,0.1822,0.0207,4317,0.1575,0.1334,0.0463,4317,0.1509,4385,0.7178,0.0022,18.916,0.0017,0.003,4449,4455,0.3161,3.2383,0.047,19.0566,0.0107,2.7622,0.0922,0.0086,0.1735,18.5669,0.2684,0.1606
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,7120,7120,0.0875,80,0.0111,0.0875,0.0875,14,0.0058,17,10,10,13.7115,80,9.6934,0.0875,14,9.5683,0.0111,0.0815,0.6721,1.9772,13.7643,0,17,0.0037,2,0,4388,0.1938,0.0962,0.0001,1.7757,28.0219,4315,0.1993,?,0.0087,4289,?,?,0.0111,4289,?,4404.8,0.7603,0.0001,28.4243,0.0001,0.0001,4506,4526,0.2524,3.719,0.0112,28.5149,0.0219,2.0253,0.0945,0,?,28.3642,0.2976,0.0652
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S36357048-10.cnf,1,22000,22000,0.0045,1100,0.0153,0.0045,0.0045,209,0.0008,226,195,192,211.438,1100,59.1176,0.0045,212,47.8121,0.0113,0.0032,0.4745,1.0311,208.691,0.0015,227,0.0003,3,0.001,36,0.058,0.006,0.0023,0.328,49.1395,31,0.0985,?,0.0015,22,?,?,0.019,28,?,38.2137,0.587,0.0034,58.8,0.0028,0.0051,42,85,0.1706,3.689,0.05,57.8631,0.2674,3.0248,0.07,0.0856,?,53.7586,0.2401,0.1689
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1748152762-086.cnf,1,16000,16000,0.0063,800,0.0197,0.0063,0.0063,153,0.0012,167,141,139,152.739,800,44.1183,0.0063,153,36.5858,0.0144,0.0041,0.4882,1.0767,153.011,0.0015,167,0.0004,3,0.001,56,0.0767,0.0084,0.0024,0.3852,48.1039,51,0.0696,?,0.002,38,?,?,0.025,46,?,59.1504,0.6037,0.0035,52.6792,0.0028,0.0055,64,126,0.1917,3.6984,0.05,53.0002,0.2274,3.0319,0.0302,0.0824,?,50.4754,0.2257,0.1692
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,3195,3186,0.0041,739,0.0081,0.0041,0.0041,163,0.002,177,151,152,163.061,750,25.606,0.0054,163,20.2465,0.0025,0.0013,0.3,0.8551,164.001,0.0415,175,0.0003,4.0108,0.0249,3279,0.0587,0.0085,0.0712,0.27,30.4223,2047,0.0585,0.0122,0.0053,963,0.0062,0.0022,0.0163,1203,0.1057,2739.9091,0.495,0.1233,36.4282,0.0879,0.1753,3389,3533,0.2457,2.695,0.232,35.4255,0.3301,3.347,0.0276,0.2834,0.2727,33.5721,0.2049,0.396
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S527248282-10-UNSAT.cnf,1,7478,7002,0.001,2055,0.0029,0.0014,0.0014,434.5,0.0007,455,418,416,435.322,2405,55.8052,0.0034,436,42.075,0.0001,0.0001,0.2313,0.6564,435.617,0.0811,456,0,5.1037,0.0456,1100,0.0592,0.0051,0.1349,0.1373,26.5845,954,0.0352,0.0066,0.0023,733,0.0021,0.0004,0.0103,828,0.143,1223.0625,0.4511,0.2048,31.8063,0.149,0.2692,1528,1842,0.2407,2.6065,0.2935,31.4914,0.296,3.1328,0.0176,0.3873,0.5,28.5147,0.2347,0.4199
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1023920765-089.SATISFIABLE.cnf,1,1704,1696,0.0076,393,0.0149,0.0077,0.0077,88,0.0039,97,79,79,87.8293,400,13.1941,0.0127,88,10.9644,0.0059,0.0029,0.3347,0.9707,87.842,0.047,96,0.0006,4,0.0275,3885,0.0768,0.0147,0.0804,0.387,22.2991,3863,0.0794,0.0206,0.0088,3849,0.0115,0.0035,0.0283,3849,0.1112,3895.4286,0.619,0.1245,24.6048,0.0921,0.1788,3930,3972,0.3049,2.6448,0.2317,24.7939,0.0103,3.3141,0.0363,0.2677,0.2857,23.9974,0.2051,0.3913
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S554804223-012.cnf,1,2040,2026,0.0064,466,0.0129,0.0065,0.0065,104,0.0033,114,95,95,104.027,480,14.9659,0.0107,104,12.1787,0.0059,0.003,0.3252,0.938,104.149,0.0494,114,0.0005,4,0.0297,3870,0.0734,0.0128,0.0813,0.3556,24.541,3817,0.0711,0.0202,0.0074,3779,0.0098,0.0039,0.0262,3779,0.1082,3872.5,0.5716,0.1155,27.158,0.0908,0.1666,3985,4005,0.3182,2.6308,0.23,28.1551,0.0202,3.3396,0.0331,0.2605,0.2308,26.6395,0.2083,0.4126
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1586629899-14.cnf,1,12000,12000,0.0083,600,0.0242,0.0083,0.0083,115,0.0016,127,104,104,114.732,600,34.5262,0.0083,115,28.2188,0.0173,0.0054,0.4949,1.1468,115.059,0.0016,126,0.0007,3,0.0011,90,0.0844,0.0106,0.0023,0.4606,43.8056,80,0.0734,?,0.0027,59,?,?,0.0288,71,?,93.9859,0.6246,0.0035,47.3919,0.0028,0.005,101,183,0.3404,3.6533,0.05,47.4025,0.2432,3.0243,0.0317,0.0742,?,45.1176,0.2607,0.171
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1,21250,21250,0.028,250,0.0117,0.028,0.028,41.5,0.0018,48,35,35,41.0952,250,22.1134,0.028,41,22.0238,0.0117,0.0242,0.6167,1.5365,41.4469,0.0001,48,0.0011,2,0.0001,194,0.1359,0.0308,0.0001,1.1545,45.965,177,0.1234,?,0.0027,143,?,?,0.0117,166,?,217.3158,0.7265,0.0001,48.8563,0.0001,0.0002,213,733,0.1851,4.3923,0.0118,48.7429,0.4428,2.1115,0.0574,0,?,47.1969,0.2636,0.0656
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S515665970-021.cnf,1,2556,2556,0.0417,120,0.0453,0.0417,0.0417,24,0.0075,29,19,19,23.8712,120,10.3707,0.0417,24,9.4256,0.043,0.0305,0.5548,1.5532,23.8181,0.001,29,0.0039,2.9496,0.0007,4228,0.1559,0.0493,0.0014,1.1147,26.2564,4175,0.1575,0.1185,0.0129,4164,0.1005,0.0833,0.0466,4164,0.0984,4238.625,0.6974,0.0022,27.1338,0.0017,0.003,4322,4394,0.2665,3.445,0.0469,26.856,0.0178,2.8631,0.0744,0.0175,0.1228,26.2595,0.2503,0.1598
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S221596758-009.cnf,1,50400,50131,0.0003,11751,0.0005,0.0003,0.0003,2566.5,0.0001,2603,2526,2486,2566.43,12000,337.143,0.0004,2568,183.8,0.0001,0,0.2329,0.6166,2556.15,0.0484,2588,0,5.0247,0.0285,13,0.0161,0.0006,0.0803,0.0605,43.7857,11,0.0163,0.0009,0.0004,7,0.0004,0.0001,0.0013,9,0.1032,13.9498,0.2934,0.1262,53.9167,0.0939,0.1787,16,34,0.3528,2.7053,0.2344,55.7457,0.3217,3.3584,0.0075,0.2911,0.3333,48.4167,0.4147,0.3947
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S332580795-055.SATISFIABLE.cnf,1,2130,2130,0.05,100,0.0458,0.05,0.05,20,0.0089,24,16,16,20.0646,100,9.1994,0.05,20,8.2806,0.0437,0.0366,0.5657,1.5997,20.0444,0.0009,24,0.0042,2.6768,0.0007,4285,0.168,0.0592,0.0014,1.1999,23.0009,4258,0.168,0.1427,0.0131,4213,0.12,0.0962,0.0465,4213,0.1163,4289.75,0.7082,0.0022,23.3584,0.0017,0.003,4334,4424,0.2873,3.3694,0.0469,23.5146,0.0146,2.739,0.0815,0.014,0.1361,23.1274,0.2605,0.1487
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1142849726-12.UNSAT.shuffled.cnf,1,2556,2556,0.0417,120,0.0453,0.0417,0.0417,24,0.0075,29,19,19,23.903,120,10.2985,0.0417,24,9.3627,0.0434,0.0321,0.5563,1.5379,23.8953,0.001,29,0.0043,2.9328,0.0006,4195,0.1553,0.0509,0.0015,1.1029,25.4937,4162,0.1531,0.1189,0.0121,4158,0.1006,0.0802,0.0466,4158,0.0981,4219.375,0.6999,0.0021,27.0884,0.0018,0.0033,4308,4384,0.2683,3.4875,0.0469,26.9354,0.0183,2.8826,0.0727,0.0166,0.1169,26.1692,0.2497,0.1614
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1971221253-16.cnf,1,20000,20000,0.005,1000,0.0165,0.005,0.005,193,0.0009,205,177,178,191.187,1000,53.8637,0.005,192,43.5589,0.012,0.0034,0.4785,1.0471,191.996,0.0015,206,0.0003,3,0.0011,42,0.0787,0.0066,0.0023,0.3414,50.0811,37,0.0591,?,0.0015,26,?,?,0.0206,33,?,43.877,0.576,0.0035,57.2361,0.0028,0.0052,47,84,0.1747,3.6897,0.05,56.7372,0.2458,3.0443,0.0268,0.084,?,52.9773,0.2266,0.1733
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S1661921212-08.cnf,1,20400,20400,0.0292,240,0.0117,0.0292,0.0292,40,0.0018,47,34,33,39.9692,240,21.113,0.0292,40,21.7232,0.0117,0.0253,0.621,1.534,39.7869,0.0001,46,0.001,2,0.0001,231,0.1298,0.0323,0.0001,1.2217,44.4118,206,0.1338,?,0.0026,170,?,?,0.0117,179,?,258.9167,0.7248,0.0001,48.3323,0.0001,0.0002,260,1009,0.1914,4.2893,0.0118,48.5411,0.5475,2.0978,0.0566,0,?,46.9588,0.2498,0.0668
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S793374232-15.cnf,1,12000,12000,0.0083,600,0.0244,0.0083,0.0083,115,0.0015,126,104,104,115.177,600,34.7189,0.0083,115,28.5613,0.0185,0.006,0.4913,1.1382,115.216,0.0015,128,0.0005,3,0.001,85,0.0879,0.0109,0.0023,0.4673,42.9579,79,0.073,?,0.0027,65,?,?,0.0301,72,?,91.241,0.6033,0.0034,46.4302,0.0027,0.0048,96,224,0.2847,3.6599,0.05,46.7069,0.263,2.9774,0.0338,0.0736,?,44.422,0.2508,0.1671
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,2769,2746,0.0048,627,0.0097,0.0049,0.0049,139,0.0024,150,128,128,139.012,650,20.7285,0.008,139,16.6873,0.004,0.0022,0.3108,0.8924,139.21,0.0465,150,0,4,0.026,3713,0.0621,0.0109,0.0756,0.3006,30.6193,3698,0.0655,0.0149,0.0062,3635,0.0074,0.0022,0.0211,3635,0.1042,3731.75,0.531,0.1202,33.3719,0.0898,0.1736,3800,3874,0.265,2.7189,0.2283,34.3028,0.0186,3.3677,0.0408,0.2878,0.2857,32.869,0.2063,0.4041
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1568932519-011.cnf,1,1917,1917,0.0556,90,0.0461,0.0556,0.0556,18,0.01,22,14,14,18.1658,90,8.026,0.0556,18,7.2047,0.0449,0.0402,0.5733,1.6315,18.1464,0.0009,22,0.0052,2.4382,0.0007,4334,0.1745,0.0662,0.0015,1.2407,20.9336,4307,0.1759,0.1596,0.0156,4257,0.1326,0.1075,0.0464,4257,0.1276,4339.875,0.7353,0.0021,21.7094,0.0018,0.0036,4430,4458,0.3206,3.3827,0.0469,21.656,0.0153,2.8363,0.0844,0.0089,0.1484,21.3708,0.2651,0.1612
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1163324878-032.cnf,1,2556,2556,0.0417,120,0.0453,0.0417,0.0417,24,0.0084,29,19,19,24.0494,120,9.7235,0.0417,24,8.6952,0.043,0.0348,0.557,1.5394,24.0851,0.0011,29,0.0043,2.9412,0.0006,4201,0.1555,0.0513,0.0017,1.0971,25.8895,4186,0.1561,0.1244,0.0133,4164,0.1006,0.0751,0.0466,4164,0.0982,4242.75,0.7201,0.0026,27.0327,0.0019,0.0034,4358,4426,0.2991,3.4496,0.0469,26.9759,0.021,2.9222,0.0732,0.0166,0.1211,26.5575,0.253,0.1672
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1531283922-009.cnf,1,1700,1692,0.0077,391,0.0153,0.0078,0.0078,86,0.0036,95,78,78,86.4488,400,14.7813,0.0128,86,12.326,0.0059,0.003,0.3306,0.9846,86.3263,0.0486,95,0.0006,4,0.0284,3916,0.08,0.0207,0.0813,0.3885,22.0772,3845,0.0782,0.0248,0.0089,3772,0.0117,0.0041,0.039,3772,0.1098,3918.1429,0.5684,0.1325,23.5079,0.0952,0.1807,4005,4058,0.2678,2.721,0.2311,23.5274,0.0225,3.4091,0.0363,0.2933,0.25,22.2397,0.2049,0.3926
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S2054922493-058.cnf,1,22000,22000,0.0045,1100,0.0153,0.0045,0.0045,211,0.0009,224,197,197,210.733,1100,59.2369,0.0045,210,47.943,0.011,0.0031,0.4742,1.0178,211.004,0.0016,226,0.0004,3,0.001,35,0.0549,0.0061,0.0023,0.3309,51.5161,31,0.0536,?,0.0015,23,?,?,0.0192,29,?,37.9621,0.5814,0.0035,57.9574,0.0028,0.0049,43,75,0.1364,3.6825,0.05,58.8488,0.2476,3.0389,0.0253,0.0843,?,54.5946,0.204,0.1691
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S1723900160-044.cnf,1,2556,2556,0.0417,120,0.0452,0.0417,0.0417,24,0.0077,29,19,19,23.9396,120,10.5267,0.0417,24,9.4657,0.0426,0.0321,0.5545,1.5567,23.9575,0.001,29,0.0043,2.9664,0.0005,4211,0.1559,0.0544,0.0016,1.118,25.6963,4181,0.1569,0.124,0.0117,4153,0.1009,0.0806,0.0466,4153,0.0985,4229.5,0.7102,0.0023,26.7643,0.0018,0.0036,4326,4394,0.2711,3.6014,0.0469,26.7254,0.019,2.8559,0.0734,0.018,0.1201,26.3861,0.2499,0.1635
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S377647456-019.cnf,1,50400,50088,0.0003,11707,0.0005,0.0003,0.0003,2546,0.0001,2574,2477,2514,2365.64,12000,444.929,0.0004,2551,183.19,0.0001,0,0.2277,0.6544,2541.95,0.048,2574,0,5.0138,0.0288,13,0.2882,0.0007,0.0807,0.0616,43.7143,11,0.0118,0.001,0.0005,6,0.0004,0.0001,0.0016,9,0.1025,14.2009,0.3071,0.1242,55.0909,0.0934,0.1763,17,37,1.2121,2.7097,0.2337,56.4431,0.3597,3.3812,0.007,0.2919,0.4,48.8182,0.8272,0.3956
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0069,15,9,9,12.1541,70,8.7373,0.1,12,8.4206,0.0111,0.0917,0.6765,2.0217,12.0718,0,15,0.0045,2,0,4440,0.2042,0.1098,0.0001,1.8045,25.4345,4412,0.2064,?,0.009,4395,?,?,0.0111,4395,?,4470.2,0.7604,0.0001,25.7122,0.0001,0.0001,4507,4597,0.2772,3.83,0.0112,25.6934,0.0166,2.1174,0.1008,0,?,25.509,0.3138,0.0716
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1,210000,208736,0.0001,48819,0.0001,0.0001,0.0001,10665,0,10692,10625,10632,10625,50000,2051,0.0001,10625,2281.25,0,0,0.2142,1.0185,10686.8,0.047,10625,0,6,0.0274,2,0,0.0002,0.0792,0.6545,54.3333,1,0.0066,0.0003,0.0001,1,0.0001,0,0.0004,1,0.1021,2.9143,0.2445,0.1241,96.6667,0.0921,0.1755,4,12,0,2.7113,0.2339,109.5941,0.6666,3.3563,0.0847,0.2928,0.4,76.6667,0,0.3915
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1,2769,2742,0.0047,635,0.0094,0.0048,0.0048,139,0.0024,151,128,128,139.645,650,23.5813,0.0079,139,18.9185,0.0022,0.0011,0.3017,0.8947,139.44,0.0432,151,0,4.0047,0.0239,3786,0.0661,0.0091,0.0736,0.2849,30.3606,3763,0.0631,0.0146,0.0062,3615,0.0072,0.0026,0.0193,3615,0.1061,3800.125,0.5336,0.1204,32.3293,0.0886,0.1728,3953,4030,0.2627,2.6847,0.2316,32.8485,0.0332,3.3037,0.0296,0.2829,0.2727,32.1833,0.2098,0.3853
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S2083487609-068.cnf,1,2343,2343,0.0455,110,0.0456,0.0455,0.0455,22,0.0082,27,18,18,22.0702,110,9.2759,0.0455,22,8.3006,0.044,0.0354,0.5602,1.5694,22.072,0.001,27,0.0047,2.8899,0.0006,4266,0.1592,0.0585,0.0015,1.1345,24.105,4257,0.1602,0.1374,0.0141,4219,0.1094,0.0905,0.0465,4219,0.1068,4291.875,0.6953,0.0024,25.3718,0.002,0.004,4379,4431,0.3035,3.5161,0.0469,25.0792,0.0159,2.9109,0.0774,0.0138,0.1289,24.6072,0.2558,0.1736
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S942849-099.UNKNOWN.cnf,1,2982,2973,0.0043,692,0.0086,0.0044,0.0044,152,0.0022,163,140,141,151.692,700,28.5428,0.0058,152,22.1453,0.002,0.001,0.2999,0.8856,152.025,0.043,163,0,4.0145,0.025,3707,0.0593,0.0098,0.0714,0.2781,33.1688,3666,0.058,0.0124,0.0057,3462,0.0065,0.0017,0.0188,3462,0.1075,3668.125,0.5029,0.1184,35.3213,0.0865,0.1666,3810,3829,0.2003,2.6532,0.2328,35.8661,0.0348,3.3421,0.0278,0.2729,0.3333,34.3506,0.2023,0.3827
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S289069074-070.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.006,15,9,9,12.0939,70,8.7119,0.1,12,8.4533,0.0111,0.0917,0.6806,2.0427,12.0604,0,15,0.0034,2,0,4409,0.205,0.1088,0.0001,1.7942,25.5534,4398,0.2046,?,0.0079,4380,?,?,0.0111,4380,?,4456,0.7579,0.0001,25.9236,0.0001,0.0001,4489,4604,0.2622,3.6803,0.0112,25.8502,0.0186,2.0136,0.0995,0,?,25.7406,0.3137,0.0609
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1136894336-075.cnf,1,17000,17000,0.035,200,0.0117,0.035,0.035,33,0.0022,39,27,28,32.9092,200,18.2006,0.035,33,18.2888,0.0117,0.0315,0.6295,1.5916,33.0481,0.0001,38,0.0012,2,0.0001,3845,0.1375,0.0386,0.0001,1.2503,56.4796,3840,0.1374,?,0.0034,3601,?,?,0.0117,3601,?,3788,0.7169,0.0001,57.5701,0.0001,0.0002,3866,3866,0.2628,4.2243,0.0118,57.4955,0.0286,2.0684,0.0609,0,?,57.4081,0.26,0.0643
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,3727,3727,0.0286,175,0.0428,0.0286,0.0286,34,0.0054,41,29,29,34.6043,175,14.0058,0.0286,34,12.6116,0.04,0.0228,0.5331,1.4344,34.6306,0.001,41,0.0021,3,0.0007,4097,0.1352,0.037,0.0016,0.9329,34.7464,4042,0.1307,0.0859,0.0086,4026,0.0698,0.0526,0.0456,4026,0.0703,4125,0.7073,0.0024,36.1178,0.0019,0.0036,4208,4301,0.2521,3.5846,0.047,36.2249,0.0238,2.9893,0.061,0.029,0.0947,35.081,0.2387,0.175
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S579205610-033.cnf,1,33600,33371,0.0004,7800,0.0008,0.0004,0.0004,1710,0.0002,1733,1662,1661,1703.77,8000,216.727,0.0008,1704.5,209.576,0.0001,0.0001,0.2409,0.5745,1657.33,0.0468,1730,0,5.0065,0.0279,23,0.0204,0.0011,0.0791,0.1788,42.0385,19,0.1804,0.0015,0.0006,13,0.0006,0.0001,0.0024,16,0.1021,24.2326,0.3148,0.1238,50.4194,0.0919,0.175,28,49,0.2058,2.7194,0.2337,50.7601,0.3104,3.359,0.5679,0.2956,0.4,46.7551,0.3103,0.3918
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1536861174-069.SATISFIABLE.cnf,1,3408,3387,0.0039,779,0.0078,0.0039,0.0039,172,0.0019,185,160,160,172.084,800,24.3038,0.0077,172,19.8401,0.003,0.0015,0.2988,0.8506,171.71,0.0446,185,0.0003,4.0167,0.0272,1080,0.0573,0.0097,0.0757,0.2654,27.3676,839,0.062,0.0124,0.005,695,0.006,0.0021,0.0192,758,0.1046,1458.65,0.4794,0.1256,30.2515,0.0914,0.1818,2172,3369,0.2612,2.7579,0.23,31.864,0.5965,3.3549,0.0386,0.3022,0.25,28.6412,0.2079,0.3965
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1490740667-05.SAT.shuffled.cnf,1,2130,2120,0.0061,490,0.0121,0.0062,0.0062,109,0.003,118,99,99,108.949,500,17.9146,0.0082,109,14.5753,0.0047,0.0024,0.3174,0.9292,108.616,0.0467,119,0.0005,4,0.0249,3857,0.0698,0.0127,0.0753,0.3344,25.7321,3787,0.072,0.0208,0.0075,3599,0.0094,0.0038,0.0245,3599,0.1068,3837.375,0.5825,0.12,27.3853,0.0886,0.1613,3953,3986,0.2702,2.7197,0.2311,27.6984,0.0305,3.3022,0.0372,0.288,0.2222,27.0287,0.2101,0.4017
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1574817612-041.SATISFIABLE.cnf,1,2130,2130,0.05,100,0.046,0.05,0.05,20,0.0086,25,16,16,20.1386,100,8.6265,0.05,20,7.724,0.0437,0.038,0.5664,1.5901,20.2238,0.0011,25,0.0038,2.6061,0.0006,4294,0.1693,0.0653,0.0014,1.189,22.3815,4260,0.1665,0.1502,0.0136,4213,0.1201,0.0934,0.0465,4213,0.1164,4302.125,0.7234,0.0023,23.4741,0.0018,0.0034,4353,4464,0.3161,3.4075,0.0469,23.2161,0.017,2.815,0.0805,0.0129,0.1382,22.6668,0.2606,0.1537
