@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC

@DATA
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1886449473-022-UNKNOWN.cnf,1,145976,147000,34091,0.0001,0.0001,0.0001,0,7410,0.0003,3753,0.0006,0,0,7412.75,0.0002,0.2317
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S334650851-022.SATISFIABLE.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0426,29.8363,0.0463,0.0401,25,29.7988,0.0333,0.5415
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1,2542,2556,585,0.0052,0.0052,0.0051,141,141,0.0118,129.41,0.0228,0.0039,119,129.887,0.0068,0.3103
SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,40000,40000,2000,0.0025,0.0025,0.0025,403,400,0.0037,380.664,0.013,0.0063,364,382.634,0.0025,0.4621
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S628307658-028.SATISFIABLE.cnf,1,2968,2982,686,0.0044,0.0044,0.0044,163,163,0.0104,151.729,0.0206,0.002,140,151.562,0.0073,0.3071
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1,3727,3727,175,0.0286,0.0286,0.0286,41,40,0.0357,34.7165,0.0451,0.0386,29,34.5739,0.0286,0.5342
SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1,25500,25500,300,0.0233,0.0233,0.0233,57,57,0.0263,49.6315,0.0117,0.0117,42,49.2554,0.0233,0.6137
SAT11/random/medium/unif-k7-r89-v60-c5340-S388186442-035.SATISFIABLE.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,13,13,0.1258,10.486,0.011,0.011,8,10.4687,0.1167,0.6898
SAT11/random/large/unif-k7-r85-v400-c34000-S94779963-093-UNKNOWN.cnf,1,34000,34000,400,0.0175,0.0175,0.0175,75,75,0.0194,66.305,0.0117,0.0117,57,65.6032,0.0175,0.6062
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S610796494-086.SATISFIABLE.cnf,1,2548,2556,592,0.0051,0.0051,0.0051,142,142,0.0102,130.841,0.0212,0.0039,120,130.695,0.0084,0.3114
SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,39,39,0.0386,33.089,0.0117,0.0117,27,33.3207,0.035,0.6281
SAT11/random/large/unif-k5-r20-v750-c15000-S976181807-056-UNKNOWN.cnf,1,15000,15000,750,0.0067,0.0067,0.0067,156,156,0.0086,143.52,0.0249,0.0143,132,143.987,0.0067,0.4828
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1990278523-047.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1174,10.3689,0.046,0.046,8,10.3806,0.1,0.6202
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S534787376-095.UNKNOWN.cnf,1,1054,1065,241,0.0126,0.0126,0.0124,62,62,0.0304,54.6405,0.0512,0.0095,48,54.6257,0.0207,0.3557
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1201761407-024-UNKNOWN.cnf,1,10457,10500,2452,0.0012,0.0012,0.0012,557,560,0.0027,535.35,0.0054,0.0006,515,536.277,0.002,0.2628
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1431779634-058.UNKNOWN.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0858,15.2462,0.0463,0.0451,12,15.175,0.0667,0.5861
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S38529837-091-UNKNOWN.cnf,1,62631,63000,14668,0.0002,0.0002,0.0002,3231,3247,0.0005,2796.25,0.0011,0.0001,0,3199.09,0.0004,0.2268
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S862932513-073.UNKNOWN.cnf,1,1271,1278,294,0.0103,0.0103,0.0102,73,73,0.0205,65.3616,0.0378,0.0079,58,65.4528,0.0136,0.3384
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1554089933-067.UNKNOWN.cnf,1,2330,2343,537,0.0057,0.0057,0.0056,128,129,0.0129,118.371,0.0258,0.0009,109,118.217,0.0093,0.315
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1,208736,210000,48819,0.0001,0.0001,0.0001,10713,10595,0.0002,10713,0.0004,0,10713,10599.3,0.0001,0.2055
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S386300535-065-UNKNOWN.cnf,1,166873,168000,38998,0.0001,0.0001,0.0001,8557,8575,0.0003,8557,0.0005,0,8557,8520,0.0002,0.2237
SAT11/random/medium/unif-k7-r89-v90-c8010-S2039249975-038.SATISFIABLE.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.086,15.4687,0.0111,0.0111,12,15.3145,0.0778,0.6657
SAT11/random/medium/unif-k7-r89-v90-c8010-S818753762-096.UNKNOWN.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0871,15.2416,0.0111,0.0111,12,15.3776,0.0778,0.66
SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0864,15.3947,0.0111,0.0111,12,15.4342,0.0778,0.6628
SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,39,39,0.0387,32.8502,0.0117,0.0117,27,33.3577,0.035,0.6301
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1705279286-077.UNKNOWN.cnf,1,1482,1491,341,0.0089,0.0089,0.0088,84,84,0.0189,75.7019,0.0364,0.0074,68,75.7286,0.0117,0.34
SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1,34000,34000,400,0.0175,0.0175,0.0175,75,76,0.0201,66.0196,0.0117,0.0117,56,66.7287,0.0175,0.6
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1261029273-036.SATISFIABLE.cnf,1,2758,2769,638,0.0047,0.0047,0.0047,153,152,0.0091,141.36,0.0174,0.0015,130,141.451,0.0078,0.3058
SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0934,13.7518,0.0111,0.0111,10,13.7107,0.0875,0.669
SAT11/random/large/unif-k7-r85-v200-c17000-S862393334-098-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,39,39,0.0415,33.0553,0.0117,0.0117,27,33.3796,0.035,0.6269
SAT11/random/large/unif-k5-r20-v1000-c20000-S698025027-034-UNKNOWN.cnf,1,20000,20000,1000,0.005,0.005,0.005,206,204,0.0066,190.776,0.0205,0.0122,177,189.427,0.005,0.4751
SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1,30000,30000,1500,0.0033,0.0033,0.0033,306,304,0.0043,287,0.0148,0.0088,271,286.437,0.0033,0.4656
SAT11/random/medium/unif-k7-r89-v80-c7120-S1637697223-097.UNKNOWN.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0942,13.7098,0.0111,0.0111,10,13.7379,0.0875,0.6694
SAT11/random/large/unif-k5-r20-v1000-c20000-S541740666-063-UNKNOWN.cnf,1,20000,20000,1000,0.005,0.005,0.005,208,208,0.0069,190.93,0.0216,0.0119,176,191.524,0.005,0.4797
SAT11/random/large/unif-k7-r85-v300-c25500-S966156467-066-UNKNOWN.cnf,1,25500,25500,300,0.0233,0.0233,0.0233,57,57,0.0258,49.3873,0.0117,0.0117,42,49.9278,0.0233,0.612
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,10396,10500,2425,0.0013,0.0013,0.0012,552,551,0.0032,527.115,0.0064,0.0006,506,526.6,0.0025,0.2661
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,166818,168000,38960,0.0001,0.0001,0.0001,0,8488,0.0002,4263.5,0.0005,0,0,8484.5,0.0002,0.22
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1061710238-001.UNKNOWN.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0492,24.8268,0.0466,0.0421,20,24.9705,0.04,0.5527
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1060672754-058.SATISFIABLE.cnf,1,1484,1491,343,0.0089,0.0089,0.0087,85,84,0.0222,76.2747,0.0418,0.0027,68,76.0461,0.0117,0.3379
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0852,15.1466,0.0463,0.0451,12,15.1687,0.0667,0.5866
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S788239782-034.UNKNOWN.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0407,29.5492,0.046,0.0407,24,29.692,0.0333,0.5412
SAT11/random/large/unif-k7-r85-v400-c34000-S586055573-067-UNKNOWN.cnf,1,34000,34000,400,0.0175,0.0175,0.0175,77,76,0.0195,66.7571,0.0117,0.0117,58,66.5633,0.0175,0.6066
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,2114,2130,489,0.0062,0.0062,0.0061,120,119,0.0142,109.453,0.0274,0.0028,99,109.454,0.0082,0.3274
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1879031150-062.UNKNOWN.cnf,1,1911,1917,444,0.0068,0.0068,0.0068,108,108,0.0131,98.3288,0.0246,0.0052,89,98.5697,0.009,0.3263
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1,3181,3195,734,0.0041,0.0041,0.0041,174,175,0.0088,161.902,0.0173,0.0031,150,162.308,0.0068,0.3012
SAT11/random/medium/unif-k7-r89-v70-c6230-S250627100-039.UNKNOWN.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1087,12.0816,0.0111,0.0111,9,12.0653,0.1,0.6761
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1183,10.4175,0.046,0.046,8,10.4178,0.1,0.6205
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S360859187-040.UNKNOWN.cnf,1,2130,2130,100,0.05,0.05,0.05,25,25,0.0601,20.1389,0.0465,0.0427,16,20.2004,0.05,0.5673
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S913455068-085.SATISFIABLE.cnf,1,1691,1704,391,0.0078,0.0078,0.0077,96,96,0.016,86.957,0.0308,0.0059,78,86.788,0.0102,0.3351
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1,41691,42000,9742,0.0003,0.0003,0.0003,2169,2167,0.0009,2022.06,0.0018,0,2096,2130.37,0.0005,0.2415
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1245124682-071.UNKNOWN.cnf,1,2540,2556,584,0.0052,0.0052,0.0051,139,139,0.011,128.214,0.0224,0.0039,118,128.775,0.0086,0.3065
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S427778075-026.UNKNOWN.cnf,1,1063,1065,247,0.0122,0.0122,0.0121,62,62,0.0226,55.2093,0.0423,0.0094,48,55.068,0.0162,0.3607
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,1485,1491,344,0.0088,0.0088,0.0087,85,85,0.0195,76.7263,0.0343,0.0027,69,76.7786,0.0116,0.3376
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.082,15.2177,0.0463,0.0445,12,15.2666,0.0667,0.5872
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1233052734-067-UNKNOWN.cnf,1,104344,105000,24371,0.0001,0.0001,0.0001,5284,5372,0.0004,3538.33,0.0007,0,0,5299.17,0.0003,0.2251
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1,1695,1704,390,0.0078,0.0078,0.0077,95,96,0.0159,86.4966,0.0307,0.0059,78,86.5795,0.0128,0.3328
SAT11/random/medium/unif-k7-r89-v80-c7120-S1494985128-003.UNKNOWN.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0955,13.67,0.0111,0.0111,10,13.7078,0.0875,0.6752
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S196779284-038.SATISFIABLE.cnf,1,2130,2130,100,0.05,0.05,0.05,25,25,0.0606,20.2748,0.0465,0.0437,16,20.2583,0.05,0.5695
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S204737200-067.SATISFIABLE.cnf,1,2111,2130,481,0.0064,0.0064,0.0062,116,116,0.0185,106.608,0.0369,0.0047,97,106.557,0.0104,0.3285
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S29470018-050.UNKNOWN.cnf,1,2742,2769,630,0.0048,0.0048,0.0048,150,150,0.0109,138.712,0.0212,0.0036,127,138.648,0.0079,0.3046
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S8215859-049.SATISFIABLE.cnf,1,3182,3195,736,0.0041,0.0041,0.0041,176,175,0.0101,163.249,0.0195,0.0031,151,162.655,0.0068,0.3003
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S525571208-063.SATISFIABLE.cnf,1,2752,2769,632,0.0048,0.0048,0.0047,151,152,0.0105,139.951,0.02,0.0036,129,140.283,0.0095,0.3097
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1971541934-090.UNKNOWN.cnf,1,2968,2982,685,0.0044,0.0044,0.0044,162,162,0.0091,150.576,0.0179,0.0034,139,150.77,0.0058,0.3012
SAT11/random/large/unif-k5-r20-v1500-c30000-S1180959030-088-UNKNOWN.cnf,1,30000,30000,1500,0.0033,0.0033,0.0033,307,307,0.0047,286.632,0.016,0.0073,268,287.744,0.0033,0.4705
SAT11/random/medium/unif-k7-r89-v50-c4450-S879384975-017.SATISFIABLE.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1515,8.8739,0.011,0.011,6,8.9038,0.14,0.705
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1194590195-083.UNKNOWN.cnf,1,1272,1278,293,0.0103,0.0103,0.0102,73,73,0.0189,65.4046,0.0377,0.0079,58,65.3066,0.0137,0.3455
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1822479556-014.UNKNOWN.cnf,1,1059,1065,242,0.0126,0.0126,0.0124,61,61,0.0246,53.8004,0.0453,0.0019,47,53.7911,0.0165,0.3512
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1990987164-054.UNKNOWN.cnf,1,1267,1278,290,0.0105,0.0105,0.0103,72,72,0.0237,64.1323,0.0442,0.0079,57,64.1649,0.0172,0.3475
SAT11/random/medium/unif-k7-r89-v50-c4450-S1087312438-073.SATISFIABLE.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1544,8.8677,0.011,0.011,6,8.9047,0.14,0.7049
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S16302531-099.UNKNOWN.cnf,1,1912,1917,444,0.0068,0.0068,0.0068,108,108,0.0141,98.3777,0.0267,0.0052,89,98.2432,0.009,0.3201
SAT11/random/large/unif-k7-r85-v250-c21250-S894356234-063-UNKNOWN.cnf,1,21250,21250,250,0.028,0.028,0.028,48,48,0.0312,40.7991,0.0117,0.0117,34,41.3141,0.028,0.6239
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1,125175,126000,29273,0.0001,0.0001,0.0001,6384,6475,0.0003,6384,0.0006,0,6384,6438.4,0.0002,0.2172
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S428924146-076.UNKNOWN.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0833,15.2049,0.0463,0.0451,12,15.1949,0.0667,0.589
SAT11/random/medium/unif-k7-r89-v80-c7120-S1818856267-075.UNKNOWN.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0976,13.7501,0.0111,0.0111,10,13.7918,0.0875,0.6705
SAT11/random/medium/unif-k7-r89-v80-c7120-S513640009-027.SATISFIABLE.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0973,13.7333,0.0111,0.0111,10,13.8089,0.0875,0.6722
SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1085,12.1622,0.0111,0.0111,9,12.1395,0.1,0.6783
SAT11/random/large/unif-k7-r85-v150-c12750-S1290198737-013-UNKNOWN.cnf,1,12750,12750,150,0.0467,0.0467,0.0467,30,30,0.0517,25.1734,0.0117,0.0117,20,24.8333,0.0467,0.6426
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,2970,2982,687,0.0044,0.0044,0.0044,164,164,0.0091,151.718,0.0178,0.003,140,151.884,0.0058,0.3021
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S671776549-007.UNKNOWN.cnf,1,1049,1065,240,0.0127,0.0127,0.0125,60,60,0.0248,53.256,0.0467,0.0105,47,53.1393,0.0208,0.358
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,62579,63000,14630,0.0002,0.0002,0.0002,3245,3220,0.0005,2785.62,0.0012,0,0,3183.64,0.0004,0.2285
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0827,15.2253,0.0463,0.0445,12,15.2586,0.0667,0.5877
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,2757,2769,638,0.0047,0.0047,0.0047,152,152,0.0091,141.115,0.017,0.0022,130,141.129,0.0063,0.3113
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1569819208-064.UNKNOWN.cnf,1,1276,1278,297,0.0101,0.0101,0.0101,74,74,0.0212,66.1755,0.04,0.0078,59,66.2738,0.0135,0.3405
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,62573,63000,14620,0.0002,0.0002,0.0002,3247,3228,0.0007,2828.5,0.0015,0,0,3178.82,0.0004,0.2345
SAT11/random/large/unif-k7-r85-v200-c17000-S1348818483-020-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,39,38,0.0389,33.0202,0.0117,0.0117,27,32.9251,0.035,0.6293
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1201608256-021-UNKNOWN.cnf,1,62572,63000,14596,0.0002,0.0002,0.0002,3227,3190,0.0007,3174.75,0.0015,0.0001,3107,3157.58,0.0004,0.2367
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1491756361-004.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1146,10.435,0.046,0.046,8,10.4358,0.1,0.6215
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S266251785-083.UNKNOWN.cnf,1,1050,1065,242,0.0126,0.0126,0.0124,61,60,0.0257,53.7518,0.0457,0.0095,47,53.6064,0.0165,0.3578
SAT11/random/medium/unif-k7-r89-v60-c5340-S1982873755-080.SATISFIABLE.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,13,0.1264,10.5357,0.011,0.011,8,10.4924,0.1167,0.691
SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,13,13,0.1287,10.4572,0.011,0.011,8,10.4763,0.1167,0.688
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,166883,168000,39005,0.0001,0.0001,0.0001,0,8498,0.0002,4315.5,0.0005,0,0,8475.5,0.0002,0.2301
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S566093033-041.UNKNOWN.cnf,1,1272,1278,294,0.0103,0.0103,0.0102,73,73,0.0212,65.44,0.0377,0.0063,58,65.1348,0.0136,0.3319
SAT11/random/large/unif-k7-r85-v400-c34000-S832901479-042-UNKNOWN.cnf,1,34000,34000,400,0.0175,0.0175,0.0175,75,74,0.0196,66.1917,0.0117,0.0117,58,65.587,0.0175,0.5944
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S107514131-038.SATISFIABLE.cnf,1,2333,2343,540,0.0056,0.0056,0.0056,131,131,0.0124,120.795,0.0231,0.0034,111,120.894,0.0093,0.3187
SAT11/random/medium/unif-k7-r89-v60-c5340-S630613738-050.SATISFIABLE.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,14,0.1266,10.4863,0.011,0.011,8,10.53,0.1167,0.6902
SAT11/random/large/unif-k7-r85-v300-c25500-S69399346-065-UNKNOWN.cnf,1,25500,25500,300,0.0233,0.0233,0.0233,57,58,0.0258,49.5859,0.0117,0.0117,42,49.3483,0.0233,0.6123
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S493397373-056-UNKNOWN.cnf,1,83502,84000,19529,0.0002,0.0002,0.0002,4272,4295,0.0004,4261.75,0.0009,0,4242,4256.75,0.0003,0.2255
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S464722883-083.SATISFIABLE.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0515,24.7284,0.0466,0.0417,20,24.8304,0.04,0.5516
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S87195105-042.SATISFIABLE.cnf,1,1478,1491,337,0.0091,0.0091,0.0089,83,83,0.0169,75.2882,0.0318,0.0068,67,75.2597,0.0148,0.344
SAT11/random/medium/unif-k7-r89-v60-c5340-S1445862528-059.UNKNOWN.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,13,0.1285,10.5455,0.011,0.011,8,10.4787,0.1167,0.6912
SAT11/random/medium/unif-k7-r89-v60-c5340-S1510638717-051.SATISFIABLE.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,14,0.1275,10.5303,0.011,0.011,8,10.504,0.1167,0.6896
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S506401817-075.UNKNOWN.cnf,1,2545,2556,589,0.0051,0.0051,0.0051,140,140,0.0118,129.117,0.0232,0.0024,118,129.274,0.0085,0.3007
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1800377425-032.UNKNOWN.cnf,1,2961,2982,678,0.0045,0.0045,0.0044,160,160,0.0122,148.745,0.0236,0.0034,137,148.842,0.0074,0.3099
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,62642,63000,14672,0.0002,0.0002,0.0002,3232,3221,0.0007,2780.88,0.0014,0.0001,0,2913.42,0.0004,0.2275
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1733949620-064.UNKNOWN.cnf,1,1472,1491,336,0.0091,0.0091,0.0089,82,82,0.019,73.9117,0.0374,0.0082,66,73.7664,0.0149,0.3413
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S49783605-066-UNKNOWN.cnf,1,10419,10500,2421,0.0013,0.0013,0.0012,550,549,0.0035,527.622,0.0069,0.0008,508,529.739,0.0021,0.2676
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf,1,125264,126000,29301,0.0001,0.0001,0.0001,6322,6401,0.0003,6356,0.0006,0,6322,6400,0.0002,0.2357
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,2540,2556,589,0.0051,0.0051,0.0051,142,142,0.011,131.283,0.0213,0.0039,120,131.074,0.0068,0.3091
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,41695,42000,9734,0.0003,0.0003,0.0003,2139,2164,0.0008,2112.24,0.0017,0,2061,2119.32,0.0006,0.2364
SAT11/random/medium/unif-k7-r89-v70-c6230-S1516725086-012.UNKNOWN.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1085,12.1034,0.0111,0.0111,9,12.0995,0.1,0.6801
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0477,24.7375,0.0466,0.0424,20,24.7861,0.04,0.5527
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,20877,21000,4876,0.0006,0.0006,0.0006,1084,1095,0.0016,1043.89,0.0033,0.0003,1036,1061.6,0.001,0.2497
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,3388,3408,781,0.0039,0.0039,0.0038,185,185,0.0089,172.751,0.0174,0.003,160,172.411,0.0064,0.3
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf,1,2964,2982,683,0.0044,0.0044,0.0044,162,161,0.0094,149.873,0.0192,0.003,139,150.241,0.0073,0.3036
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S950666065-093-UNKNOWN.cnf,1,145983,147000,34090,0.0001,0.0001,0.0001,0,7464,0.0003,3684.5,0.0006,0,0,7472.25,0.0002,0.225
SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,12750,12750,150,0.0467,0.0467,0.0467,30,30,0.0518,24.8051,0.0117,0.0117,20,24.9804,0.0467,0.6426
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1,3184,3195,738,0.0041,0.0041,0.0041,175,175,0.0091,162.732,0.0182,0.0031,151,162.597,0.0054,0.2955
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,2752,2769,633,0.0048,0.0048,0.0047,150,149,0.0102,138.868,0.0189,0.0036,128,138.437,0.0079,0.3053
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S370067727-038.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1202,10.3746,0.046,0.0451,8,10.3585,0.1,0.6166
SAT11/random/medium/unif-k7-r89-v90-c8010-S775210372-041.UNKNOWN.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0849,15.3234,0.0111,0.0111,12,15.3326,0.0778,0.6658
