@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC

@DATA
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S897388318-05.cnf,1,0.1787,0.5692,0.093,0.1246,42000,0.2898,0.2926,0.7203,0.2059,0.2332,0.079,18.322,0.0469,17,14,0.5797,0.2283,0.9127,0.3944,21,12,27,0.4013,41729,10000,0.3883,0,0.0274,9733,37,0.9633,0.5888,2175,0.4958,36.563,47.286,5.0265,0.7068,2132.8,0.085,0.4949,44.059,0.1725,3.3712,52.846,6,8,0.0279,0.1635,0.0655,0.102,5,0.8528,0.3333,0.6825,0.2453,0.8274,0.0022,0.3072,2.9686,2125,2.3435,0.665,0
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,0.3072,1,0.0879,0.1563,5960000,3.6815,2.3891,1.7401,0.8424,0.1458,0.0033,0,0,0,0,0.3898,0.229,0.5,0.8194,0,0,0,2.7486,1960000,1990000,0.9971,0.4402,5.9733,285000,0,0.7758,0.7687,0,0.5,0,0,11,1,0,0.1733,0.4577,0,0.2238,3.2103,0,11,0,0,1.4866,2.9214,?,11,3.9674,?,32.919,?,1.1572,0.003,0,?,0,2.6864,1.4628,0
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,0.0301,0.7912,0.0138,0.0236,1020000,0.4496,0.4655,1.3235,0.2262,0.1693,0.0119,33,0.0008,41,34,0.5767,0.2468,0.2051,0.5253,44,13,44,0.4327,364000,226000,0.6386,0.6085,2.6721,61601,44,0.9232,1.072,20239,0.3537,2.8636,3.5588,14.591,0.8513,20249,0.047,0.764,2.8636,0.1591,3.0789,3.8537,15,13,0,0.964,0.3951,0.1527,14,1.5551,0.6111,4.1984,0.5808,0.9069,0.0001,0.3668,3.4945,20249,2.5018,0.9099,0
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,0.1482,0.7318,0.0791,0.1206,283000,1.3359,1.2956,1.7915,0.4146,0.1341,0.0736,416.53,0.0227,418,380,0.4577,0.1757,0.439,0.5529,446,335,579,1.5948,123000,95863,0.6132,0.127,4.7944,16544,599,0.4697,0.7077,4496,0.3755,9.2138,10.458,7.4959,0.8482,4145.9,0.1103,0.4583,9.5169,0.1548,2.9405,11.406,9,151,0.0004,1.6385,0.3926,?,7,1.3182,?,1.8014,?,0.9232,0.007,0.2353,?,4463.5,2.6479,0.8465,0
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,0.0001,0.0998,0.0001,0.0001,4450,0.0326,0,0.9902,0.0296,0.0112,0.0001,4574,0,4566,4561,0.6311,0.0368,0.0001,0.0739,4578,4552,4613,0.1232,4450,50,0.0796,0,0,50,4613,0,0.6665,12,0.3111,19.6,19.685,2,0.1296,8.8931,0.0133,0.0584,19.6,0.0239,2.0427,19.687,2,4552,0,0,0,?,2,0.8902,?,2.2044,?,0.8741,0.011,0.0046,?,9,2.7041,0.3063,0.011
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,0.043,0.1702,0.0344,0.0402,2756,0.0666,0.0745,0.5717,0.0297,0.2359,0.035,750.97,0.0296,554,483,0.7854,0.0316,0.0496,0.0981,603,468,1436,0.2145,2756,650,0.0722,0,0,650,3082,1,0.5772,148,0.5058,25.667,27.275,4,0.2096,137.51,0.0124,0.5087,26.587,0.0374,0.8404,28.141,4,427,0.0252,0,0,0.1049,4,0.8389,0.1111,0.8557,0.053,0.8219,0.0094,0.8066,1.3123,138,1.7365,0.2024,0.0065
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,0.1513,0.8718,0.1478,0.1513,2160,0,0.1711,1.159,0.8628,0.1092,0.1467,4854.5,0.1424,4859,4841,0.0051,0,0.1563,0.8663,4860,4823,4891,0.3953,2142,252,0.8675,0.8613,0.0769,234,4891,0.8613,1.0476,109,0.4527,54.84,54.851,3,0.8719,99.489,0.8625,0.6097,54.84,0,0,55.67,3,4823,0.1423,0.4213,1.1687,0.0998,3,0.9983,0.1177,4.4414,1.1641,0.9985,0.042,0.0043,0.6249,100,2.1843,0.0295,0.0215
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S650356257-052.cnf,1,0.1758,0.5688,0.0924,0.1246,50400,0.2926,0.2958,0.7176,0.2047,0.2335,0.0789,14.14,0.0469,13,11,0.5781,0.2282,0.759,0.3937,17,9,20,0.3964,50039,12000,0.3834,0,0.0272,11682,32,0.9627,0.5881,2584,0.4955,39.125,49.615,5.0346,0.7073,2539.2,0.0886,0.4919,46.455,0.1719,3.369,57.4,6,6,0.0278,0.1643,0.0652,0.1018,5,0.8883,0.3333,0.6497,0.2441,0.8322,0.0016,0.3259,2.971,2531,2.325,0.6618,0.0001
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00200.sat05-1329.reshuffled-07.cnf,1,0.495,0.7552,0.4295,0.4827,22684,1.092,0.4367,2.7723,0.3992,0.0295,0.4553,493.98,0.4094,433,331,0.453,0.5983,0.4999,0.5649,620,250,871,1.7956,21331,725,0.6138,0.0006,0.1526,629,1382,0.0059,0.8386,27,0.2677,9.5969,12.316,4.785,0.8567,21.62,0.1254,0.0437,11.438,0.2968,4.1448,14.238,5,40,0.3257,2.0941,0.2496,?,4,0.9937,?,5.1133,?,0.9906,0.005,0.4982,?,22,2.7228,0.1789,0.0003
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S1916548023-003.cnf,1,0.1818,0.5954,0.0969,0.1279,2295,0.3128,0.3096,0.7733,0.2367,0.2299,0.0854,3819.9,0.0507,3814,3751,0.5443,0.2434,0.344,0.4152,3911,3744,3924,0.4356,2279,540,0.408,0,0.0305,524,3924,0.9522,0.5942,127,0.5015,28.334,28.999,4,0.7214,115.96,0.107,0.4757,28.334,0.1738,3.3564,29.572,4,3744,0.0287,0.2144,0.088,0.1058,4,0.8559,0.2424,0.9081,0.2676,0.8477,0.0268,0.0199,3.0462,116,2.3719,0.6311,0.0044
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1582455625-10.cnf,1,0.0049,0.245,0.0028,0.0036,18000,0.1002,0.0813,0.8264,0.0832,0.05,0.0024,50.069,0.0015,47,43,0.6804,0.0816,0.0204,0.171,54,38,64,0.2332,18000,900,0.1488,0,0,900,108,0,0.6486,184,0.3736,45.444,50.842,3,0.3331,170.93,0.0317,0.1839,48.655,0.0622,3.0218,54.304,3,32,0.001,0,0,?,3,0.8577,?,1.0594,?,0.8412,0.0222,0.2467,?,171,2.8593,0.6484,0.0132
SAT_Competition2009/CRAFTED/sgi/sgi-difficult4.cnf,1,0.0074,0.9038,0.0034,0.0047,15156,0.1713,0.1871,0.075,0.8906,0.0315,0.0017,0,0.0007,0,0,0.0127,0.3881,0.0327,0.8981,0,0,0,0.1987,14673,483,0.8993,0.9737,0.0455,462,0,0.9737,0.0102,227,0.9988,0,0,2.9544,0.9119,212.16,0.8855,0.9737,0,0.0437,2.6566,0,3,0,0.0004,0.1505,1.8622,?,2,1,?,16.235,?,0.9995,0.0314,0,?,212,3.1543,1.4026,0.0042
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-11.cnf,1,0.086,0.5313,0.0421,0.0519,78082,4.1207,4.5384,1.4764,0.0573,0.171,0.0309,535.5,0.0111,634,437,0.9127,0.1047,0.2947,0.3089,634,437,634,6.5399,58154,20192,0.2351,0.2844,1.0308,9943,634,0.6675,0.7942,1905,0.3269,14.048,14.048,8.9695,0.7364,1866.6,0.0235,0.6193,14.048,0.148,2.1412,23.442,11,437,0.0023,1.3303,0.3541,?,7,0.9485,?,1.3701,?,0.8735,0.046,0.1839,?,1870,2.2888,1.0732,0.0001
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1239472001-19-UNSAT.cnf,1,0.2618,0.5828,0.1443,0.2016,4026,0.3701,0.3979,1.2153,0.2184,0.2917,0.1317,3832,0.0769,3845,3827,0.5744,0.2626,0.7208,0.4075,3877,3722,3889,0.4465,3764,1295,0.4003,0.1772,0.1794,1098,3889,0.8632,0.7116,247,0.4823,30.907,31.211,4.8514,0.7279,232.83,0.0921,0.5151,30.907,0.1875,3.1077,31.313,5,3722,0.045,0.9212,0.2222,0.1423,4,0.8477,0.6667,0.749,0.3842,0.8345,0.0167,0.0155,3.0924,233,2.1742,0.5795,0.0011
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes1.cnf,1,0,0.8239,0,0,84314,0.1248,0.1528,0.2377,0.8073,0.0132,0,580.86,0,322,197,0.015,0.163,0,0.8156,538,163,1292,0.1201,83164,1150,0.8153,0.9374,0.0455,1100,2857,0.9374,0.0211,524,0.9946,53.054,56.199,3,0.831,499.49,0.7997,0.9374,53.152,0.0377,2.713,59.034,3,69,0,0.2502,1.5579,?,3,0.9924,?,30.581,?,0.9939,0.0059,1.2123,?,502,4.1895,8.2502,0.002
SAT_Competition2007/crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.0366,0.9499,0.025,0.0337,201000,0.6974,0.7407,1.0987,0.0899,0.0519,0.011,505.53,0.0107,454,331,0.7311,0.5184,0.1769,0.5599,643,323,913,0.7924,108000,18450,0.9256,0.7881,2.2847,5617,972,0.8951,0.9628,1923,0.4855,17.512,22.76,8.9482,0.9623,1858.2,0.0297,0.6825,22.161,0.4019,1.6759,24.806,11,142,0.0063,0.6919,0.5578,?,6,0.9826,?,5.9201,?,0.9677,0.0013,0.3971,?,1886,2.96,1.2059,0.0001
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf,1,0,0.7281,0,0,21294,0.2394,0.002,0,0.6646,0.0094,0,4644,0,4673,4668,0.1022,0.2853,0,0.71,4696,4539,4696,0.357,21294,200,0.689,0.0124,0,200,4696,0.9218,0,88,1,37.823,37.891,2.1457,0.7882,78.533,0.6491,0.0782,37.823,0.1566,3.5574,38.186,3,4539,0,0.3469,1.0967,?,2,0.995,?,22.282,?,0.9969,0.0093,0.0132,?,78,4.7177,2.2552,0.0093
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1775402689-01.SAT.shuffled.cnf,1,0.1742,0.5757,0.0923,0.1235,2556,0.2949,0.2917,0.7084,0.2207,0.2308,0.0798,3808.8,0.0454,3824,3773,0.5658,0.2278,0.4124,0.4027,3882,3694,3904,0.3957,2543,600,0.39,0,0.0221,587,3904,0.9689,0.5871,141,0.4956,29.765,30.771,4.0034,0.7126,130.34,0.0893,0.4742,29.765,0.1706,3.3603,31.638,5,3694,0.0281,0.1494,0.0663,0.1068,4,0.858,0.2857,0.9172,0.2472,0.8457,0.0201,0.0169,2.9813,130,2.2859,0.6617,0.0039
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S973075635-083.SATISFIABLE.cnf,1,0.1685,0.5856,0.0903,0.123,3195,0.28,0.2772,0.6821,0.2159,0.2318,0.0781,2225.2,0.0482,2930,947,0.5688,0.2284,0.4447,0.4034,3226,920,3389,0.3824,3175,750,0.3922,0,0.019,736,3727,0.9745,0.583,176,0.4949,27.988,28.706,4.0218,0.7198,163.23,0.0937,0.4838,28.271,0.1778,3.3078,36.325,5,849,0.029,0.1319,0.0665,0.1069,4,0.854,0.2857,0.8705,0.2432,0.8417,0.0183,0.513,2.9433,163,2.2728,0.6293,0.0013
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,0.0559,0.9011,0.0331,0.0424,93904,0.8045,0.7561,1.1292,0.7562,0.2405,0.0314,0,0.0216,0,0,0.3302,0.1827,0.1739,0.7575,0,0,0,0.9456,55442,31248,0.853,0.6633,1.3431,13336,0,0.9396,1.5565,4023,0.188,0,0,8.4672,0.9252,3882,0.3044,0.8961,0,0.1522,2.3661,0,10,0,0.0134,0.9808,1.0765,0.1715,7,0.9434,0.5333,1.0945,0.9091,0.9539,0.0022,0,3.8011,3963,1.8747,0.562,0.0001
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-035.sat05-1308.reshuffled-07.cnf,1,0,0.5098,0,0,39900,0,0,0.6179,0.5098,0.0298,0,2161,0,2137,2054,0,0.3267,0,0.5098,2191,1926,2516,0.1853,39900,1225,0.5098,0.0149,0.0294,1190,3191,0.9991,0.5865,408,0.5011,42.523,46.002,3,0.5098,387.85,0.5098,0.4964,45.41,0,0,48.056,3,1333,0,0.0846,0.3075,?,3,0.9997,?,12.682,?,1.0035,0.0033,0.1873,?,389,3.2541,0.0005,0.0033
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S559732886-091.cnf,1,0.0034,0.2165,0.0018,0.0022,1917,0.0946,0.0105,0.8199,0.0539,0.0469,0.0015,4331.4,0.0009,4305,4300,0.7879,0.0709,0.0075,0.1465,4409,4272,4428,0.2294,1917,90,0.1288,0,0,90,4428,0,0.6534,22,0.3701,20.792,21.343,2.573,0.312,18.122,0.0149,0.1753,20.792,0.061,2.7471,21.836,3,4272,0.0007,0,0,0.1277,2,0.8753,0.1538,1.6413,0.0581,0.8609,0.0464,0.0124,4.0733,18,2.7567,0.7213,0.0443
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,0.3055,0.9521,0.0668,0.0696,308000,0.692,0.8331,1.0792,0.2508,0.1503,0.0102,650,0.0014,578,555,0.5743,0.3876,0.5,0.6302,647,297,1173,0.919,273000,53919,0.8313,0.8949,0.3162,40965,1173,0.9609,0.9713,14355,0.4914,23.074,25.531,11.289,0.9557,14250,0.0474,0.9011,23.074,0.2933,3.0324,31.263,13,297,0.001,0.4712,0.9419,0.2255,10,1.252,0.7,4.3658,1.3779,0.9811,0.0005,0.4418,3.0467,14201,2.7226,1.6817,0
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,0.1748,0.5721,0.0825,0.0787,210000,1.9765,1.6359,1.2551,0.1547,0.1962,0.0638,1272.3,0.0611,868,843,0.5759,0.1602,0.2461,0.3998,2089,690,2491,1.856,123000,65983,0.5463,0.1503,1.7276,24191,2491,0.834,0.6669,6111,0.3895,11.245,11.422,5.4795,0.5853,6064.8,0.0288,0.4237,11.245,0.1829,2.1138,16.809,6,690,0.0258,1.1412,0.5495,?,4,1.0164,?,1.4048,?,0.8781,0.0033,0.5192,?,6063.5,1.9687,0.7137,0
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes3.cnf,1,0,0.8271,0,0,84314,0.1729,0.1817,0.2361,0.8081,0.0133,0,524.33,0,287,258,0.0179,0.181,0,0.8184,320,248,1286,0.1658,82883,1150,0.8175,0.9391,0.0455,1100,3045,0.9391,0.0209,527,0.9948,41.371,44.048,3.0309,0.8378,505.93,0.8011,0.9391,42.024,0.0442,2.847,48.908,4,112,0,0.2467,1.5472,?,3,0.9922,?,30.177,?,0.9997,0.0056,1.3752,?,508,4.4866,10.184,0.0016
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,0.2295,0.5832,0.2295,0.2295,624,0,0.0213,1.118,0.5832,0.4167,0.2295,4426.6,0.2295,4434,4392,0.0001,0.3333,0.2295,0.5832,4459,4351,4466,0.4023,624,260,0.5832,0.8333,0,260,4466,0.8333,0.8947,77,0.5237,38.04,38.86,4.973,0.5832,67.047,0.5831,0.6298,38.04,0,0,40.303,5,4351,0.2294,0.4506,0.4472,0.3492,4,0.9288,0.4,1.0416,0.8944,0.9004,0.0192,0.0087,0.4506,67,1.4287,0.0001,0.0176
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1,0.1411,0.7814,0.0688,0.1374,178000,2.1732,1.7416,1.6361,0,0.1437,0.0364,529.7,0.0033,462,430,1.1363,0.1148,0.2916,0.3283,572,377,897,1.388,127000,50797,0.1554,0.3526,1.7907,18202,1227,0.5175,0.8031,4635,0.4059,9.1061,12.462,104.39,0.9056,4335,0,0.5969,12.075,0.1631,1.8473,15.976,106,357,0.0008,1.421,0.6509,?,100,0.968,?,1.482,?,0.9222,0.0038,0.3785,?,4580,2.6686,1.0083,0
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm24-p0-q209.cnf,1,0.0554,0.9294,0.0552,0.0552,11638,0,0,0,0.9293,0.0455,0.0552,0,0.0551,0,0,0.0001,0.3438,0.0556,0.9293,0,0,0,0,11110,528,0.9293,0.9792,0.0435,506,0,0.9792,0,248,1,0,0,2,0.9294,233.04,0.9293,0.9792,0,0,0,0,2,0,0.055,0.1011,2.1539,0.0683,2,1.0011,0.0909,11.508,3.3625,0.9995,0.0455,0,0.7796,233,0,0.0029,0.0455
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S2007547542-039.cnf,1,0.0032,0.2104,0.0016,0.002,1917,0.0952,0.0138,0.8086,0.0571,0.0469,0.0013,4328.6,0.0009,4344,4296,0.7135,0.0687,0.0051,0.1434,4408,4213,4433,0.2128,1917,90,0.1234,0,0,90,4433,0,0.6617,22,0.3642,21.305,21.339,2.3933,0.2872,17.997,0.0201,0.1648,21.305,0.0523,2.7831,21.615,3,4213,0.0007,0,0,0.1272,2,0.8744,0.1498,1.6385,0.0546,0.8581,0.0464,0.016,4.0221,18,2.6395,0.6358,0.0423
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1309933981-04.UNSAT.shuffled.cnf,1,0.0037,0.2484,0.0018,0.0022,2130,0.0922,0.0139,0.8121,0.0709,0.0469,0.0015,4290.5,0.001,4278,4269,0.6869,0.0816,0.0079,0.1697,4370,4209,4389,0.2227,2130,100,0.1578,0,0,100,4389,0,0.6548,24,0.3668,22.66,22.958,2.7071,0.3303,20.035,0.0181,0.1578,22.66,0.0607,2.9352,23.376,3,4209,0.0007,0,0,0.1164,2,0.8731,0.1421,1.6005,0.0595,0.8585,0.0465,0.0132,4.1153,20,2.6024,0.7027,0.0437
SAT_Competition2009/CRAFTED/sgi/satsgi-n17himBHm20-p0-q146.cnf,1,0.0787,0.9196,0.0786,0.0786,5967,0,0,0,0.9195,0.0574,0.0786,0,0.0786,0,0,0,0.36,0.0787,0.9195,0,0,0,0,5627,340,0.9195,0.9758,0.0526,323,0,0.9758,0,158,1,0,0,2,0.9196,146.4,0.9195,0.9758,0,0,0,0,2,0,0.0786,0.1139,1.9263,0.0895,2,0.9996,0.1177,9.3198,3.1027,0.9997,0.0572,0,0.7885,147,0,0.0003,0.0572
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1271018787-049.cnf,1,0.179,0.5753,0.094,0.1254,16800,0.2889,0.2915,0.7093,0.2015,0.2339,0.081,59.531,0.0481,55,49,0.5815,0.2338,0.5177,0.3965,65,42,78,0.4024,16701,4000,0.3915,0,0.0241,3906,134,0.9668,0.5873,881,0.4957,31.892,37.424,4.9996,0.7085,847.27,0.0818,0.4941,35.469,0.1715,3.3849,39.7,5,37,0.028,0.1529,0.064,0.1031,4,0.8476,0.3333,0.6387,0.2454,0.8358,0.0038,0.2977,2.9667,857,2.3395,0.6496,0.0004
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1533440099-09.SAT.shuffled.cnf,1,0.0001,0.0875,0.0001,0.0001,6230,0.039,0,0.9966,0.0288,0.0112,0.0001,4453,0,4447,4394,0.7611,0.0296,0.0001,0.0598,4485,4384,4555,0.1728,6230,70,0.0501,0,0,70,4555,0,0.6802,15,0.3107,25.171,25.582,2,0.111,12.012,0.011,0.061,25.171,0.0237,1.9805,25.771,2,4384,0,0,0,?,2,0.8837,?,2.046,?,0.871,0.0111,0.0141,?,12,2.999,0.4072,0.0111
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,0.1109,0.258,0.1109,0.1109,632,0.0177,0,0.5818,0.258,0.3005,0.1109,4564.6,0.1109,4683,4529,0.0737,0.198,0.1424,0.2572,4689,4178,4744,0.2711,629,190,0.258,0.0016,0.0053,189,4744,1,0.5791,41,0.5045,32.835,34.348,7.5532,0.2583,35.363,0.2579,0.504,32.835,0.0171,0.0916,34.559,11,4178,0.1108,0.0118,0.0133,0.4942,7,0.8123,0.5778,0.8559,0.0886,0.7389,0.0064,0.0452,0.9875,35,1.6536,0.0231,0.0064
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,0.061,0.9992,0.0232,0.0356,927000,0.2855,0.1226,0.0613,0.9732,0.0039,0.0082,14.677,0.001,7,3,0.0519,0.3791,0.5,0.9779,15,2,18,0.3124,923000,3651,0.9938,0.987,0.0167,3591,177,0.987,0.0035,1786,0.9996,86.167,116,3,1,1749.6,0.9507,0.987,108.36,0.0877,3.4963,139.88,3,1,0,0.0929,2.7455,?,3,1.0071,?,124.11,?,1,0.0039,2.1199,?,1752,6.1546,1.505,0.0002
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i3_pp.cnf,1,0.004,0,0.004,0.004,80,0,0,0.6932,0,0.25,0.004,0,0.004,0,0,0,0,0.004,0,0,0,0,0,12,39,0,1,12,3,0,1,1,1,0.5,0,0,2,0,1,0,0.75,0,0,0,0,2,0,0.004,0,0,0.6429,2,0,0.6429,0,0,0,0.1667,0,0,1,0,0,0.1667
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S648763183-023.cnf,1,0.1757,0.5679,0.0917,0.1226,58800,0.2901,0.2936,0.7144,0.2034,0.2335,0.0787,11.818,0.0466,11,8,0.5798,0.2253,0.9336,0.3922,14,7,17,0.3993,58433,14000,0.3848,0,0.0262,13643,33,0.9636,0.5881,3013,0.4938,35.235,51.333,5.0813,0.7059,2971.1,0.0881,0.4909,46.571,0.1709,3.3637,60.875,6,5,0.0276,0.1618,0.0647,0.1018,5,0.8993,0.4,0.6992,0.2438,0.8313,0.0014,0.4011,2.9645,2968,2.3276,0.6616,0
SAT-Race-2010-CNF/cryptography/desgen/gss-16-s100.cnf,1,0.0559,0.9011,0.0331,0.0424,93904,0.8045,0.7561,1.1292,0.7562,0.2405,0.0314,0,0.0216,0,0,0.3302,0.1827,0.1739,0.7575,0,0,0,0.9456,55442,31248,0.853,0.6633,1.3431,13336,0,0.9396,1.5565,4013,0.188,0,0,8.5154,0.9252,3955.7,0.3044,0.8961,0,0.1522,2.3661,0,10,0,0.0134,0.9808,1.0765,0.1715,7,0.9099,0.5333,0.8978,0.9091,0.939,0.0022,0,3.8011,3962.5,1.8747,0.562,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,0.0001,0.0902,0.0001,0.0001,8010,0.0335,0,0.9989,0.0363,0.0112,0.0001,4364.8,0,4335,4279,0.6154,0.0335,0.0001,0.0676,4466,4262,4482,0.1609,8010,90,0.0618,0,0,90,4482,0,0.6781,19,0.3123,30.465,31.166,2,0.1236,15.298,0.0208,0.063,30.465,0.0214,2.066,31.254,2,4262,0,0,0,?,2,0.8776,?,1.9327,?,0.874,0.0111,0.0212,?,15,3.0765,0.3462,0.0111
