@RELATION 'FEATURE_VALUES-SAT11-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC

@DATA
./SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0,0.4929,0.9963,0.8816,0.0256,2.0432,0.6156,10.9058,0.1302,0.3934,10.9058,0.7477,0.1616,0,0,10.9058,1.0588,0,91530,0,0,0.7045,10.9058,0.0053,0,0.0304,0.941,0.0715,17,16.1176,0,0.7444
./SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,0.0023,0.7675,0.8913,0.8193,0.0305,0.3856,0.4499,11.5147,0.2826,0.4177,3.8801,0.1335,0.0966,0.015,0.0036,1.1951,1.6646,0.9599,978,0,9586,0.7215,11.5147,0.0095,0.0002,0.0387,0.8407,0.0001,48,47.4551,9586,0.5946
./SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.0131,1.0757,1.5626,0.9251,0.0428,0.6282,0.666,0,0.1708,0.1869,0,0.851,0.1526,0.0043,0.0106,0,1.3993,0,253.444,0.2783,3902,0.7384,0,0.0218,0.0004,0.0559,0.9377,0.2826,10,8.6168,3769,0.8972
SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0.0027,0.6092,1.0647,0.8666,0.0497,0.9366,0.5476,16.7733,0.2337,0.3638,12.2902,0.5714,0.1445,0.1002,0.559,11.3588,0.8505,0.2736,1045,0,10675,0.2995,16.7733,0.0071,0.0001,0.0892,0.9809,0.0795,89,69.0244,10675,0.6184
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0,1.2804,0.5316,0.9253,0.0032,21.8953,0.0214,73.7838,0.2181,0.4162,73.7838,0.459,0.3258,0.0075,0.491,73.7838,0.5311,0,124.5,0.5256,572,0.0055,73.7838,0,0.0016,0.0339,1.0001,0.0377,4,4,0,0.9384
./SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf,1,0.0001,0.4645,0.9326,0.8873,0.0349,7.9267,0.5979,123.1111,0.0899,0.4223,40.083,0.7146,0.1456,1.7021,0.866,26.8678,1.0083,0.8257,32526,0,0,0.5992,123.1111,0.0023,0,0.0535,53.048,0.0496,18,17,0,0.7241
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0,1.1962,1.0137,0.9648,0.0363,0.9116,0.9287,14.8154,0.4575,0.4784,13.188,0.7361,0.3206,0.0008,0.0095,12.7871,0.1227,0.1312,7104.25,0.8717,9901,0.0435,14.8154,0.0001,0.0003,0.2568,0.9928,0.0546,11,9.5203,0,0.9289
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top29.cnf,1,0.0302,0.5719,0.6618,0.5899,0.0818,0.4988,0.1424,27.5458,0.2453,0.3822,17.6575,0.5498,0.1838,0.0428,0.0083,13,1.7053,0.287,3128.5,0.4383,0,0.6966,27.5458,0.0625,0.0001,0.1748,0.9003,0.0302,6,5.4,0,0.4254
./SAT02/industrial/aloul/Bart/bart17.shuffled.cnf,1,0.2186,1.0481,1.0462,0.8328,0.2386,2.0855,0.7749,39.9411,0.2661,0.4432,39.2767,0.8159,0.1403,0.0052,0.0878,38.6123,0.05,0.0169,0.4058,0.1157,92,0.0095,39.9411,0.2199,0.0423,0.2658,0.9816,0.7242,4,3.1553,73,0.5844
./SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0,2.2587,0.5254,1,0.0769,1355.73,0.9225,0,0.5,0.7702,0,0.9985,0.2482,0,0,0,0.1609,0,859199,0,0,0.0198,0,0,0,0.3237,2.4788,0.4286,4,4,0,0.9381
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.160-NOTKNOWN.cnf,1,0.0087,3.3298,0.5043,0.9945,0.0575,30.1882,0.9607,0,0.5,0.7888,0,0.9834,0.3258,0,0,0,0.288,0,2081590,0,0,0.323,0,0.0105,0.0001,0.0734,1.7454,0.948,130,130,0,0.9607
./SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w9.shuffled.cnf,1,0,0.8758,1.026,0.7443,0.0006,6.2955,0.7903,33.5661,1,0.4516,33.5661,0.5575,0.0364,0.1661,0.332,33.5661,0.1385,0,774.875,0.4493,3695,0.0046,33.5661,0,0.0006,0.0269,1.0452,0.3365,6,5.6818,0,0.595
./SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0,0.4568,0.9243,0.9044,0.0375,1.3859,0.5625,53.7582,0.095,0.4131,29.3626,0.7734,0.1493,0,0,0,0.9581,0.7569,72572,0,0,0.5318,53.7582,0.0021,0,0.0516,0.9279,0.0516,22,21.0645,0,0.7119
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf,1,0.0016,0.4267,0.7078,0.683,0.0834,0.6142,0.2785,18.8487,0.2116,0.5142,14.7029,0.456,0.1406,0.3867,0.3318,12.9385,3.0841,0.1384,2968.33,1.1305,7024,1.1271,18.8487,0.0216,0.0001,0.1466,1.0211,0.1311,16,13.7263,0,0.4489
./SAT11/application/fuhs/AProVE11/AProVE11-13.cnf,1,0.0423,0.2115,0.5296,0.6289,0.1447,3.7759,0.1302,0,0.2831,0.3736,0,0.1397,0.0451,0,0,0,1.0217,0,135797,0,0,0.3407,0,0.0588,0,0.1659,2.1481,0.0053,21,19.3333,0,0.5595
./SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,0,2.3975,0.5109,1,0.0569,3940.39,0.9227,0,1,0.7796,0,0.999,0.2583,0,0,0,0.2206,0,1543100,0,0,0.0245,0,0,0,0.2975,2.9781,0.5377,4,4,0,0.9389
./SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0.1813,1.0232,1.0802,0.8378,0.1962,3.1828,0.8293,35.0124,0.2149,0.4359,34.2882,0.8295,0,0.0029,0.078,34.1958,0.1,0.012,4.042,0.0906,114,0.0152,35.0124,0.1818,0.031,0.2047,0.9955,0.8089,3,3,93,0.6375
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,1,0,0.2647,0.7842,1,0.0283,4.6808,0.1875,0,0.2751,0.4512,0,0.2925,0.0891,0,0,0,4.3407,0,30590,0,0,1.9441,0,0.0022,0,0.0366,1.6708,0.053,4,3.9892,0,0.5422
./SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.3092,0.0783,0.8021,0.9047,0.5,0.4998,0.0097,12.3497,1,0.3965,10.6917,0.1973,0.2887,0.115,0.2509,10.8053,0.0026,0.1972,432.7,0.4855,1151,0.0121,12.2145,0.493,0.0006,0.5,0.9571,0.1958,22,19.2239,1079,0.0104
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,0,1.7641,0.748,0.9919,0.0758,1.2611,0.4233,0,0.4958,0.5183,0,0.7375,0.1727,0.0207,0.0035,0,4.7455,0,14187,0,0,1.8101,0,0.0006,0.0001,0.1291,0.9429,0.1241,9,8.6923,0,0.4774
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf,1,0,2.3455,0.5468,1,0.0363,1136.87,0.8664,0,0.5,0.7451,0,1,0.2785,0,0,0,0.3551,0,1701280,0,0,0.038,0,0,0,0.1777,3.7276,0.8514,4,4,0,0.9141
./SAT11/application/fuhs/AProVE11/AProVE11-10.cnf,1,0.0231,0.2117,0.5413,0.5343,0.0675,1.6475,0.1104,0,0.2705,0.3846,0,0.0484,0.056,0,0,0,1.0284,0,68621,0,0,0.3356,0,0.03,0,0.0869,0.9293,0.0037,15,13.4737,0,0.5247
./SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0,0.4389,0.9044,0.9647,0.0277,2.8392,0.5147,32,0.0818,0.4038,16.0965,0.7756,0.1492,0,0,7.2,0.8797,0.8063,132653,0,0,0.4458,32,0.0016,0,0.0406,0.9853,0.0915,19,19,0,0.6924
./SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.0008,0.7076,0.6316,0.8762,0.0327,1.2622,0.2501,38.74,0.1732,0.6721,28.6354,0.8121,0.1953,0.0915,0.3324,26.1894,0.1991,0.1326,134.778,0.3596,1692,0.1658,33.2763,0.0015,0.0007,0.0636,0.9956,0.7783,7,6.4259,0,0.9245
./SAT11/application/leberre/2dimensionalstrippacking/E02F20.cnf,1,0.0179,0.5251,0.2748,0.9894,0.1655,3.4266,0.0591,26.9666,0.5,0.9202,23.7207,0.9441,0.2278,0,0,21.2061,0.1593,0.1015,1658,0,0,0.0102,26.9666,0.0371,0.0001,0.2563,1.1297,0.757,5,5,0,0.9498
SAT_RACE06/velev-pipe-sat-1.0-b9.cnf,1,0,3.0913,0.2672,1,0.0024,217.49,0.9262,0,0.5,0.9184,0,1,0.276,0,0,0,0.1143,0,377895,0,0,0.0053,0,0,0,0.2273,1.024,0.537,4,4,0,0.976
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.080-SAT.cnf,1,0,1.2913,0.6823,0.9828,0,2.1258,0.9589,0,0.1855,0.6739,0,0.9335,0.2546,1.4142,1.4142,0,0.3931,0,314786,0,0,0.607,0,0,0.0001,0.0012,0.4977,0.7947,82,81.9048,0,0.9589
./SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf,1,0.0119,1.2985,1.0819,0.9786,0.1473,2.9888,0.5361,0,0.5,0.397,0,0.9117,0.1574,0,0,0,2.2681,0,315831,0,0,1.6181,0,0.0143,0,0.2967,1.3775,0.779,10,9.1429,0,0.8946
./SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.0219,0.2271,0.6201,0.4283,0.0509,0.3791,0.1439,31.4925,0.3026,0.3691,24.9198,0.115,0.061,0.0196,0.0112,21.7994,0.9057,0.144,2008,0,6723,0.3203,31.4925,0.0249,0,0.066,0.8431,0.0084,11,10.8435,6723,0.5382
./SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf,1,0,0.4464,1.0416,0.8601,0.0259,1.1747,0.6153,28.8132,0.2053,0.371,15.8863,0.6568,0.1565,0.2018,0.6667,2.9593,2.1373,0.8137,2702,0,14736,1.5201,28.8132,0.0028,0.0001,0.0322,0.9897,0.0608,15,13.8491,14736,0.7552
./SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,0.0132,1.0851,1.5399,0.9253,0.0427,0.6848,0.6586,0,0.1713,0.1919,0,0.8516,0.1543,0.0641,0.1547,0,1.2804,0,341.75,0.5005,4135,0.6504,0,0.0216,0.0004,0.0561,0.9475,0.2418,10,8.2892,4051,0.8909
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_2_keyfind_1.cnf,1,0.0026,0.2662,0.7312,0.0909,0.1293,0.2222,0.0263,24.3351,0.1504,0.3526,18.6967,0.0021,0.018,0.0297,0.0414,16.428,0.25,0.1755,105.686,0.2218,230,0.0568,23.9314,0.0151,0.0006,0.1391,0.7277,0,8,7.2846,208,0.1326
./SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0,0.3881,1.042,0.8521,0.0238,2.6196,0.5664,2.9091,0.2029,0.3499,2.9091,0.6216,0.1606,0.3407,1.4142,2.9091,2.4669,0,56891,0,0,1.5663,2.9091,0.0002,0,0.0305,1.1927,0.0319,16,15.1304,0,0.7449
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,0.0341,0.723,0.6774,0.6014,0.1711,0.408,0.1166,29.0547,0.2404,0.4206,24.6532,0.1568,0.246,0.1436,0.4042,22.4328,1.5204,0.0987,481.5,0.319,7706,0.5274,29.0547,0.0626,0.0002,0.2402,0.9346,0.0003,6,5.1154,7706,0.3812
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf,1,0.0111,0.4194,0.7574,0.7988,0.1098,0.7823,0.2421,9.8414,0.4333,0.4649,7.585,0.4468,0.1293,0.188,0.3515,6.7131,3.218,0.1532,427.4,0.7044,5205,1.0977,9.1094,0.0402,0.0002,0.1372,0.9871,0.1295,28,22.9414,5139,0.4528
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,0,1.2744,0.6861,0.9722,0.0004,6.1808,0.9582,217.6667,0.1731,0.6714,155.1447,0.924,0.2533,0.3539,0.866,124.0233,0.6324,0.284,35036,0,0,0.9067,217.6667,0,0.0002,0.0023,1.2509,0.8661,42,41.3393,0,0.9582
SAT_RACE08/cnf/ibm-2004-23-k100.cnf,1,0.0002,0.8021,1.0559,0.9077,0.0529,2.2437,0.5298,40.7059,0.2809,0.3504,16.0321,0.6023,0.1663,0.2205,0.866,7.4078,1.9157,0.8907,25555,0,0,0.6502,40.7059,0.0025,0.0001,0.0942,1.0951,0.1394,100,99.2727,0,0.6114
./SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,0.0005,0.1277,3.1488,0.999,0.3316,7.8218,0.0403,0,0.5,0.0398,0,0.6451,0.0396,0,0,0,0.012,0,108827,0,0,0.002,0,0.0276,0,0.3343,1.0608,0.2294,13,13,0,0.0879
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0,0.9915,0.5611,0.956,0.0003,19.2712,0.0266,109.3197,0.1696,0.448,101.4682,0.5237,0.2909,0.013,0.2273,93.6167,0.6418,0.0774,77.5789,0.5205,340,0.0109,109.3197,0,0.0022,0.0215,0.9996,0.1242,4,3.613,299,0.9016
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,0.0087,2.3778,0.0678,0.9917,0.4887,25.1042,0.8901,0,0.4992,0.9925,0,0.8251,0.1926,0,0.1725,0,1709.2885,0,0,0.1177,19,446.0031,0,0.4752,0.0461,0.4887,1,0.5813,3,2.2258,12,0.9249
./SAT02/industrial/biere/dinphil/dp04s04.shuffled.cnf,1,0.0013,0.4393,0.8211,0.6623,0.0707,1.2264,0.3327,0,0.1317,0.4597,0,0.3608,0.1177,0.0361,0.0893,0,3.6537,0,9.6933,0.1879,73,1.8499,0,0.0037,0.0127,0.091,0.9161,0.0661,7,5.8478,59,0.5443
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,0.0258,0.5495,0.6669,0.5853,0.0787,0.3576,0.1503,29.155,0.2461,0.3895,16.9046,0.5463,0.1829,0.1196,0.3515,11.4223,1.7276,0.3863,2893,0.7769,6047,0.7024,29.155,0.0611,0.0002,0.1748,0.9123,0.0288,6,5.475,0,0.4237
./SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0,5.0719,0.9887,1,0.0069,5.3348,0.9796,0,0.5,0.5029,0,0.9994,0.077,0.3318,1.4142,0,0.5119,0,296952,0,0,0.4697,0,0.0001,0.0008,0.0244,1.3051,0.9758,26,25.1579,0,0.9795
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,0.0251,0.5459,0.6681,0.5847,0.0786,0.2743,0.1526,32.8959,0.2429,0.3911,25.3198,0.5424,0.182,0.0184,0.0121,23.7751,1.7313,0.1547,2820.25,0.8104,5562,0.7036,32.8959,0.0606,0.0002,0.1749,0.8846,0.0306,6,5.4659,0,0.4237
./SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,0.0073,0.45,0.6164,0.8839,0.1038,4.6039,0.0831,0,1,0.5095,0,0.6491,0.1402,0.0044,0.0099,0,4.321,0,3968,0,0,1.6019,0,0.047,0,0.1088,0.9969,0.3759,6,6,0,0.4301
./SAT11/application/leberre/2dimensionalstrippacking/E05X15.cnf,1,0.0011,0.7226,0.6395,0.8746,0.0162,1.3358,0.2503,49.4717,0.1545,0.6659,33.4735,0.8111,0.2054,0.0818,0.2671,26.3995,0.1724,0.2169,96.9333,0.3143,1752,0.0362,41.6843,0.0024,0.0007,0.0678,0.9861,0.7998,7,6.3737,1655,0.92
./SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,0.0183,0.2741,0.8403,0.5181,0.0471,1.144,0.3288,260.0822,0.2258,0.3469,81.3222,0.2191,0.0648,0.6894,0.5591,22.9753,0.9439,1.2695,1800,0.466,4543,0.3421,260.0822,0.0194,0.0001,0.0471,1.2274,0.0195,7,5.4933,4543,0.5018
./SAT09/APPLICATIONS/diagnosis/UTI-20-10t0.cnf,1,0,0.3325,0.9665,0.8445,0.021,1.937,0.5038,73.2,0.2529,0.3625,37.2449,0.3994,0.1632,0.0306,0.002,15,2.431,0.6021,43376,0,0,1.2752,73.2,0,0,0.036,0.9409,0.0026,180,178.8929,0,0.7152
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp2-tseitin.cnf,1,0.0041,1.1914,0.7719,0.9616,0.2448,0.6262,0.1966,0,0.9999,0.415,0,0.2095,0.136,0.5731,0.2295,0,3.0739,0,649.125,1.1584,4325,1.4621,0,0.0287,0.0003,0.3184,1.0705,0.0672,9,8.3301,0,0.6098
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom20.cnf,1,0.0277,0.7127,0.677,0.5953,0.1707,0.5352,0.1253,26.7148,0.2404,0.4272,25.4821,0.1568,0.2443,0.4969,0.288,24.8612,1.5443,0.0327,418.2,0.6546,4833,0.5367,26.7148,0.062,0.0002,0.2402,1.0189,0.0011,6,5.3814,4805,0.3808
./SAT11/application/leberre/2dimensionalstrippacking/E03N17.cnf,1,0.0008,0.5982,0.5638,0.905,0.0099,1.4697,0.209,43.3796,0.1681,0.7161,32.711,0.826,0.2025,0.0662,0.4412,27.4827,0.3225,0.2021,423.5,0.697,2156,0.5273,43.3796,0.0017,0.0005,0.0516,1.0038,0.8049,8,6.6183,0,0.9401
./SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,0.0021,0.5296,0.9538,0.4357,0.0458,0.4268,0.3255,96.0387,0.2852,0.3756,96.0387,0.1413,0.0528,0.0278,0.0078,96.0387,1.7422,0,1391,0.1117,6644,0.6143,96.0387,0.0098,0.0002,0.0519,0.9029,0.0335,36,35.9791,6644,0.5425
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0.0075,5.4759,1.2277,0.9955,0.3149,273.033,0.9898,0,0.616,0.3976,0,0.9466,0.2283,1.3897,0,0,0.5414,0,1247610,0,0,0.1982,0,0.0235,0.0002,0.4058,109.309,0.5193,43,43,0,0.9899
./SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0,0.4407,0.9208,0.901,0.0373,1.3333,0.5497,49.25,0.0912,0.4095,4.8208,0.7472,0.1478,0,0,2,0.9512,1.9967,81856,0,0,0.5277,19.875,0.002,0,0.0499,0.9252,0.0509,22,21.0323,0,0.7052
./SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,0.0002,0.3797,0.6614,0.8211,0.1186,0.5427,0.1844,24.4632,1,0.4967,17.9173,0.6829,0.1635,0.0287,0.1519,15.105,3.1944,0.2142,256.714,0.0411,1919,1.4043,24.4632,0.0154,0.0004,0.1247,0.9695,0.2764,6,5.3503,1799,0.5413
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,0.0039,1.1576,0.7668,0.9631,0.2412,0.2334,0.1969,0,0.9998,0.4166,0,0.2168,0.1354,0.0027,0.0111,0,3.1325,0,350.8,0.7828,3764,1.4935,0,0.0282,0.0004,0.3082,0.9367,0.0621,9,8.3036,0,0.606
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,1,0.0026,0.3802,0.8043,0.7507,0.0603,0.6273,0.3179,22.8062,0.2413,0.4621,19.4708,0.4133,0.1362,0.0409,0.0045,16.1355,2.811,0.1713,1745,0,11029,1.2377,22.8062,0.0058,0.0001,0.1015,0.9033,0.0599,11,10.6667,11029,0.5349
./SAT03/industrial/maris/CNF/gripper13u.shuffled-as.sat03-395.cnf,1,0.0063,0.6965,1.0071,0.962,0.1011,0.8801,0.9227,30.9565,0.3191,0.4863,20.1581,0.7917,0.2708,0.0018,0.0207,17.5682,0.0835,0.1696,23.9647,0.1994,1308,0.0841,24.3436,0.0063,0.0008,0.1016,0.9721,0.433,27,21.1439,1234,0.7119
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.170-NOTKNOWN.cnf,1,0.0087,3.3352,0.5036,0.9945,0.0575,30.609,0.9607,0,0.5,0.7893,0,0.9835,0.326,0,0,0,0.2666,0,2271160,0,0,0.2984,0,0.0104,0.0001,0.0733,1.8083,0.9481,140,140,0,0.9607
./SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,0.0012,0.417,0.7887,0.6628,0.0676,1.2836,0.3215,0,0.1444,0.4764,0,0.4123,0.1196,0.0407,0.1043,0,4.0305,0,8.5386,0.1851,53,2.0635,0,0.004,0.0176,0.0983,0.9189,0.0659,6,5.3006,40,0.5197
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,0.0346,1.1645,1.0851,0.8869,0.1622,6.6793,0.9691,0,0.5,0.4532,0,0.8149,0.3246,0.0027,0,0,0.0194,0,614440,0,0,0.0035,0,0.1182,0,0.3126,1.0744,0.0271,13,11.2857,0,0.9692
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,0.0007,0.6366,0.7578,0.907,0.1389,0.3658,0.3255,23.8002,0.2916,0.4178,17.838,0.0205,0.1509,0.0695,0.2669,13.9695,1.1242,0.2028,948.667,0.3807,3729,0.2104,23.8002,0.0031,0.0002,0.1396,0.9265,0,26,24.6047,3681,0.5903
SAT_RACE08/cnf/ibm-2002-30r-k85.cnf,1,0.0013,0.7966,1.3182,0.9363,0.0541,1.286,0.6204,9.9467,0.3217,0.2687,9.9467,0.626,0.2054,0.0006,0.004,9.9467,1.072,0,41784,0,0,0.3169,9.9467,0.0047,0,0.1211,0.9601,0.0623,84,82.75,0,0.7078
./SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0,0.4303,0.9116,0.9322,0.0338,2.4396,0.5174,26.5,0.0812,0.4002,7.2103,0.785,0.1481,0,0,3,0.8556,1.001,108936,0,0,0.4435,19.85,0.002,0,0.0457,0.9624,0.1312,21,21,0,0.6953
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,0.0092,0.7793,0.8865,0.7364,0.0305,0.6957,0.4538,54.3372,0.2846,0.421,14.3346,0.134,0.0978,0.1965,0.559,1.4419,1.6853,1.2945,673,0,9443,0.7388,54.3372,0.0095,0.0002,0.0387,0.9153,0.0001,47,46.5,9443,0.5989
./SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,0.0221,0.2127,0.5567,0.4356,0.052,1.9833,0.1172,0,0.2679,0.381,0,0.0739,0.0517,0.5852,1.4142,0,1.0103,0,42144,0,0,0.3442,0,0.0253,0,0.0668,1.4559,0.0027,17,15.9643,0,0.5277
./SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.0052,0.3822,0.8381,0.5712,0.0562,0.467,0.2182,66.4489,0.3216,0.3438,44.9029,0.1765,0.0924,0.0227,0.0487,31.3475,0.4448,0.2824,51.1631,0.2536,217,0.1759,61.4565,0.0294,0.0022,0.0724,0.846,0.0341,10,8.7221,191,0.5005
./SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,0.0138,1.0717,1.5323,0.9253,0.0422,0.6798,0.6557,0,0.1715,0.1934,0,0.8512,0.1512,0.0542,0.1625,0,1.2382,0,780.5,1.1653,4252,0.6208,0,0.0215,0.0004,0.0558,0.9467,0.2366,9,8.0728,0,0.8898
./SAT05/industrial/grieu05/vmpc/vmpc_29.renamed-as.sat05-1916.cnf,1,0,0.2893,0.5479,0.6929,0,47.7262,0.3927,49.345,0,0.5947,46.4963,0.6916,0.0016,0.0902,0.0969,44.9236,0,0.0434,126.02,0.124,421,0,49.345,0,0.0017,0,0.9917,0.6916,3,3,389,0.9995
./SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-3.035-NOTKNOWN.cnf,1,0,4.347,1.045,1,0.0155,19.6946,0.9765,0,0.5,0.4746,0,0.9973,0.066,0.8464,1.4142,0,0.3628,0,287487,0,0,0.3406,0,0.0007,0.0006,0.0575,2.4858,0.9492,36,35.2381,0,0.9763
./SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf,1,0,1.0399,0.5762,0.9573,0.0003,19.2745,0.0244,83.9941,0.1681,0.4888,83.9941,0.5241,0.2908,0.0038,0.2719,83.9941,0.6418,0,82.8,0.2143,347,0.0102,83.9941,0,0.0021,0.0218,0.9985,0.1252,4,3.5528,284,0.9015
./SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,0,0.9274,0.9776,0.9628,0.0444,2.7129,0.4366,0,0.3243,0.3194,0,0.7886,0.2327,0.038,0.559,0,6.3238,0,1703.5,1.0088,4635,1.0411,0,0,0.0003,0.0888,0.994,0.1796,17,15.1493,0,0.672
