@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_34.dzn,1,3.22,0.310559,12.08,394.175312,3.751553,50,0.000228,398,7.96,0.136857,1.96,0.141441,49,47.12,0.003183,0.637871
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_40.dzn,1,1.592369,0.627995,4.271084,110.09775,2.682219,26,0.518473,206,0.413655,2.150441,2.949799,0.307986,15,5.84739,3.43681,2.720533
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_35.dzn,1,1.624638,0.615522,4.585507,405.984709,2.82248,50,0.529192,398,0.576812,2.334996,2.928986,0.385301,49,8.052174,3.285155,3.43256
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_14.dzn,1,1.495512,0.668667,4.048474,166.483309,2.707083,50,0.520834,398,0.357271,2.586357,2.956014,0.270599,23,6.342908,3.550448,1.978035
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_18.dzn,1,2.18,0.458716,10,388.895259,4.587156,50,0.000354,398,7.96,0.136857,1.96,0.141441,49,47.12,0.004002,0.514432
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_24.dzn,1,1.516932,0.659225,4.083167,242.304468,2.691727,50,0.537278,398,0.198207,3.181451,2.975598,0.171656,30,5.967131,4.814631,2.6673
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_22.dzn,1,1.52911,0.653975,4.136986,226.44896,2.705487,50,0.53645,398,0.340753,2.696948,2.958048,0.261078,28,6.606164,4.030979,3.124383
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/vowel.dzn,1,1.000206,0.999794,20.469033,998.951285,20.464822,1488,0.000092,989,0.101749,2.11795,267.861728,0.001511,990,146.973868,4.768062,10.606112
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_28.dzn,1,1.515004,0.660064,4.132392,365.512149,2.727643,50,0.525562,398,0.17564,3.330075,2.978376,0.156006,49,5.929391,4.376506,1.696845
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3037_3.dzn,1,1.527027,0.654867,4.162162,103.706874,2.725664,16,0.532462,94,1.27027,1.189555,2.783784,0.826126,10,6.324324,1.890712,2.157117
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_43.dzn,1,1.617808,0.61812,4.553425,370.922925,2.814564,50,0.518696,398,0.545205,2.377526,2.932877,0.369963,49,7.884932,3.191829,2.540179
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_38.dzn,1,1.577061,0.634091,4.231183,247.00859,2.682955,50,0.536182,398,0.356631,2.648048,2.956093,0.270232,30,6.539427,4.017326,3.362805
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_d_301.dzn,1,1.2601,0.793588,3.057583,1001.959073,2.42646,101,0.865127,1025,0.087182,4.637852,5.487114,0.071986,100,4.328995,8.771334,1.839955
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_43.dzn,1,1.714953,0.583106,4.953271,167.856138,2.888283,26,0.483428,206,0.962617,1.653635,2.883178,0.562219,25,7.214953,2.317919,2.163239
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/vehicle.dzn,1,1.000221,0.999779,31.289107,854.724514,31.282196,1786,0.000108,845,0.09335,1.689449,151.762815,0.001611,846,163.760274,4.237672,9.971267
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_36.dzn,1,1.538121,0.650144,4.179078,405.757768,2.717003,50,0.540493,398,0.176418,3.324883,2.97828,0.156554,49,5.933511,5.140504,2.879901
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_30.dzn,1,1.532692,0.652447,4.161538,226.979771,2.715182,50,0.521639,398,0.382692,2.593622,2.952885,0.284971,31,6.742308,3.521672,2.370462
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_20.dzn,1,1.514912,0.660104,4.131579,405.301688,2.727273,50,0.540719,398,0.174561,3.335371,2.978509,0.155245,49,5.923684,5.148341,2.849763
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_39.dzn,1,1.557564,0.642028,4.172691,236.489725,2.678986,50,0.537023,398,0.266399,2.879486,2.967202,0.216226,29,6.210174,4.436748,3.013723
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_46.dzn,1,1.581749,0.632212,4.236692,220.181254,2.678486,50,0.524482,398,0.378327,2.594427,2.953422,0.282526,29,6.595057,3.668144,2.562948
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_31.dzn,1,1.523677,0.656307,4.104457,209.771887,2.693784,50,0.52594,398,0.277159,2.850298,2.965877,0.222935,28,6.194986,3.980072,2.068374
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_44.dzn,1,1.517252,0.659086,4.084433,865.938366,2.691994,102,0.545773,814,0.082606,4.894839,2.98975,0.083935,101,5.973615,6.476012,1.834644
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_16.dzn,1,1.493548,0.669546,4.039247,220.397472,2.704464,50,0.528287,398,0.213978,3.083428,2.973118,0.182306,29,5.975269,4.335386,0.735501
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_5.dzn,1,1.489943,0.671167,4.08477,222.717497,2.741562,50,0.533777,398,0.571839,2.273915,2.929598,0.382911,28,7.284483,3.228851,3.61931
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_40.dzn,1,1.547201,0.646328,4.143249,220.991634,2.6779,50,0.538351,398,0.218441,3.067336,2.973106,0.18528,27,5.959385,4.753912,2.97785
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_3.dzn,1,1.485366,0.673235,4.253659,395.501656,2.863711,50,0.536656,398,0.485366,2.461364,2.939024,0.33993,49,7.578049,3.494746,1.961389
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3046_6.dzn,1,1.8125,0.551724,6.875,142.497688,3.793103,16,0.009936,94,5.875,0.15048,1.625,0.33729,15,13.875,0.067696,0.116774
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_44.dzn,1,1.537786,0.650286,4.177504,368.654536,2.716571,50,0.526682,398,0.174868,3.333748,2.978471,0.155461,49,5.925308,4.446639,1.749946
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_45.dzn,1,1.666667,0.6,4.482558,209.092955,2.689535,50,0.507346,398,0.771318,2.092825,2.905039,0.472794,28,8.151163,2.730607,2.563815
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3011_8.dzn,1,1.5,0.666667,5.25,117.822986,3.5,16,0.005134,94,5.875,0.116422,1.6875,0.33729,12,13.875,0.033528,0.217039
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_12.dzn,1,1.496087,0.66841,4.093043,355.612004,2.735833,50,0.521089,398,0.173043,3.344765,2.978261,0.154172,49,5.921739,4.167665,0.327579
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_47.dzn,1,1.563235,0.639699,4.186029,207.345963,2.677799,50,0.528092,398,0.292647,2.789771,2.963971,0.232457,27,6.330882,4.03634,2.334385
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2506.dzn,1,2.038462,0.490566,5.807692,114.435936,2.849057,26,0.002133,128,4.923077,0.187906,2.653846,0.235193,18,20.615385,0.009398,0.434482
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_7.dzn,1,1.492978,0.669802,4.043539,232.24401,2.708373,50,0.531119,398,0.279494,2.83648,2.96559,0.224381,30,6.136236,4.131432,2.485276
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_32.dzn,1,1.519883,0.657945,4.084211,185.446313,2.687187,50,0.524638,398,0.232749,2.987333,2.971345,0.194701,25,5.934503,4.101018,2.145959
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_10.dzn,1,1.5,0.666667,4.857143,150.665912,3.238095,16,0.476274,94,2.238095,0.878418,2.619048,1.087203,15,8.428571,1.270551,1.33064
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_4.dzn,1,1.490909,0.670732,4.309091,146.597088,2.890244,16,0.548352,94,0.854545,1.375352,2.854545,0.647408,15,6.290909,2.389119,2.700359
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_d_244.dzn,1,1.260298,0.793463,3.057169,986.573327,2.425751,101,0.860875,1040,0.086544,4.666316,5.487393,0.070695,100,4.311059,8.650494,2.005016
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_6.dzn,1,1.5,0.666667,4.818182,146.096709,3.212121,16,0.480182,94,2.136364,0.929335,2.636364,1.068311,15,8.272727,1.317663,1.427234
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_1.dzn,1,1.527778,0.654545,5.055556,150.41859,3.309091,16,0.445591,94,2.611111,0.785852,2.583333,1.140983,15,9.111111,1.115945,1.197119
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_37.dzn,1,1.656934,0.603524,4.478102,221.523421,2.702643,50,0.521227,398,0.726277,2.114735,2.910584,0.453503,27,8.339416,2.936181,3.150536
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_48.dzn,1,1.546436,0.646648,4.144708,219.525813,2.680168,50,0.527229,398,0.214903,3.105982,2.973542,0.182924,29,5.987041,4.305803,2.023393
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_8.dzn,1,1.5,0.666667,4.947368,154.315686,3.298246,16,0.462116,94,2.473684,0.838497,2.578947,1.123958,15,8.736842,1.170054,1.26107
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j309_3.dzn,1,1.5,0.666667,4.25641,117.552475,2.837607,16,0.532219,94,1.205128,1.199742,2.794872,0.801254,12,6.846154,1.952571,2.315652
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_8.dzn,1,1.490385,0.670968,4.326923,156.768167,2.903226,16,0.554018,94,0.903846,1.331977,2.846154,0.671273,15,6.365385,2.325067,2.619048
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j301_7.dzn,1,1.482143,0.674699,3.821429,83.42214,2.578313,16,0.506993,94,1.678571,0.942973,2.785714,0.959489,9,5.535714,1.563668,2.07647
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3021_1.dzn,1,1.5125,0.661157,4.125,100.927571,2.727273,16,0.535703,94,1.175,1.185184,2.8,0.789386,10,6.325,1.984726,2.240137
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3021_9.dzn,1,1.515625,0.659794,4.09375,96.474584,2.701031,16,0.515867,94,1.46875,1.090243,2.75,0.895601,10,6.59375,1.718905,2.08639
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j309_4.dzn,1,1.511905,0.661417,4.27381,125.833241,2.826772,16,0.533527,94,1.119048,1.227958,2.809524,0.766712,13,6.642857,2.039517,2.359155
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_1.dzn,1,1.516667,0.659341,4.316667,132.722894,2.846154,16,0.516339,94,1.566667,1.028716,2.75,0.926585,13,7.2,1.650151,1.737759
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_4.dzn,1,1.5,0.666667,4.153333,127.411699,2.768889,16,0.554828,94,0.626667,1.510922,2.893333,0.525757,13,5.92,2.838195,2.83208
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_8.dzn,1,1.523256,0.656489,4.290698,134.446971,2.816794,16,0.54042,94,1.093023,1.234751,2.813953,0.755879,13,6.55814,2.077057,2.526508
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_6.dzn,1,1.511628,0.661538,4.267442,125.015135,2.823077,16,0.534402,94,1.093023,1.242516,2.813953,0.755879,13,6.581395,2.069104,2.382723
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_1.dzn,1,1.5,0.666667,4.409091,143.433636,2.939394,16,0.536912,94,1.068182,1.272633,2.829545,0.745364,15,6.590909,2.092571,2.382445
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_3.dzn,1,1.54,0.649351,4.46,131.427799,2.896104,16,0.493581,94,1.88,0.973193,2.68,1.012314,13,7.84,1.451027,1.614587
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2514.dzn,1,1.961538,0.509804,5.807692,130.155893,2.960784,26,0.001606,128,4.923077,0.174347,2.230769,0.235193,20,21.923077,0.008467,0.322527
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_3.dzn,1,1.525641,0.655462,4.512821,149.334749,2.957983,16,0.530803,94,1.205128,1.192424,2.794872,0.801254,15,6.846154,1.952824,2.097346
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_4.dzn,1,1.506667,0.663717,4.253333,144.980039,2.823009,16,0.55303,94,0.626667,1.501323,2.893333,0.525757,15,5.92,2.830082,3.113655
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_6.dzn,1,1.493396,0.669615,4.05566,228.050431,2.71573,50,0.538256,398,0.375472,2.605283,2.95283,0.280922,28,6.49434,3.904901,3.442217
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_5.dzn,1,1.491071,0.670659,4.303571,155.900857,2.886228,16,0.555795,94,0.839286,1.376251,2.857143,0.639857,15,6.267857,2.425428,2.755209
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3033_4.dzn,1,1.586957,0.630137,3.978261,38.661344,2.506849,16,0.472076,94,2.043478,0.601448,2.673913,1.04943,4,5,1.363302,1.389436
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_9.dzn,1,1.522727,0.656716,4.318182,153.754476,2.835821,16,0.554953,94,0.712121,1.428185,2.878788,0.573719,15,6.060606,2.659882,2.765137
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3037_7.dzn,1,1.510417,0.662069,4.083333,79.374727,2.703448,16,0.543661,94,0.979167,1.241436,2.84375,0.706237,8,5.916667,2.208679,2.794559
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_4.dzn,1,1.496519,0.668218,4.093995,384.120986,2.735679,50,0.532874,398,0.173194,3.345162,2.978242,0.154278,49,5.923412,4.771821,0.464447
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_10.dzn,1,1.533898,0.651934,4.254237,122.263066,2.773481,16,0.549994,94,0.79661,1.389442,2.864407,0.618315,12,6.135593,2.496127,2.631514
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_19.dzn,1,1.554662,0.643226,4.482315,409.735245,2.883144,50,0.535444,398,0.639871,2.274681,2.921222,0.414907,49,8.385852,3.143098,3.419096
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_2.dzn,1,1.548077,0.645963,4.288462,133.05356,2.770186,16,0.536755,94,0.903846,1.332562,2.846154,0.671273,14,6.346154,2.30579,2.580395
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_3.dzn,1,1.533333,0.652174,4.266667,142.37895,2.782609,16,0.550861,94,0.783333,1.422305,2.866667,0.611482,14,6.133333,2.516678,3.098679
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_4.dzn,1,1.528302,0.654321,4.264151,128.887007,2.790123,16,0.544455,94,0.886792,1.354178,2.858491,0.663108,13,6.283019,2.344565,2.902689
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_8.dzn,1,1.54878,0.645669,4.341463,125.039522,2.80315,16,0.535472,94,1.146341,1.208066,2.817073,0.777877,12,6.634146,2.017348,2.422299
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_6.dzn,1,1.513158,0.66087,4.164474,117.018529,2.752174,16,0.553738,94,0.618421,1.520909,2.894737,0.520965,12,5.842105,2.853265,3.629715
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_10.dzn,1,1.537975,0.650206,4.303797,148.308309,2.798354,16,0.553683,94,0.594937,1.543773,2.898734,0.507151,15,5.886076,2.918082,3.240314
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_1.dzn,1,1.533898,0.651934,4.372881,150.563204,2.850829,16,0.548279,94,0.79661,1.417318,2.864407,0.618315,15,6.186441,2.49424,2.804363
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_2.dzn,1,1.518293,0.658635,4.256098,150.501345,2.803213,16,0.557945,94,0.573171,1.573133,2.902439,0.494122,15,5.829268,2.982901,4.238954
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_3.dzn,1,1.537313,0.650485,4.343284,145.662097,2.825243,16,0.548251,94,0.701493,1.47291,2.880597,0.567916,15,6.029851,2.662467,3.22582
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_7.dzn,1,1.531746,0.65285,4.349206,155.511221,2.839378,16,0.554101,94,0.746032,1.425241,2.873016,0.591939,15,6.095238,2.593315,3.051271
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_5.dzn,1,1.527027,0.654867,4.337838,132.290251,2.840708,16,0.530191,94,1.27027,1.179875,2.783784,0.826126,13,6.918919,1.88954,2.126299
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_8.dzn,1,1.552632,0.644068,4.342105,145.893272,2.79661,16,0.549416,94,0.618421,1.527013,2.894737,0.520965,15,5.907895,2.851741,3.291729
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_4.dzn,1,1.5625,0.64,4.575,143.998693,2.928,16,0.523631,94,1.175,1.2114,2.8,0.789386,15,6.75,1.979009,2.11802
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_5.dzn,1,1.538462,0.65,4.423077,148.216709,2.875,16,0.542555,94,0.903846,1.329333,2.846154,0.671273,15,6.346154,2.313252,2.594094
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_23.dzn,1,1.523944,0.656192,4.114085,238.215255,2.69963,50,0.539199,398,0.280282,2.86732,2.965493,0.224868,29,6.292958,4.389051,3.145044
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3027_4.dzn,1,1.625,0.615385,5.6875,122.945951,3.5,16,0.004891,94,5.875,0.15103,1.6875,0.33729,13,13.75,0.034391,0.27297
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_4.dzn,1,1.497559,0.667753,4.045149,903.78509,2.701161,102,0.551432,814,0.082774,4.89206,2.989628,0.084075,101,5.978849,7.017237,0.295548
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j305_7.dzn,1,1.489796,0.671233,4.081633,99.815673,2.739726,16,0.54703,94,0.959184,1.271884,2.836735,0.697132,10,6.122449,2.23818,2.780931
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j305_9.dzn,1,1.5,0.666667,4.14,98.734441,2.76,16,0.496847,94,1.88,0.953618,2.68,1.012314,10,7,1.452464,1.795691
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_9.dzn,1,1.55,0.645161,4.55,148.101662,2.935484,16,0.528641,94,1.175,1.224618,2.8,0.789386,15,6.725,1.980521,2.190417
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3026_10.dzn,1,1.75,0.571429,6.0625,131.563092,3.464286,16,0.006964,94,5.875,0.133631,1.5625,0.33729,13,14,0.049337,0.234113
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j309_2.dzn,1,1.480769,0.675325,4.115385,107.468216,2.779221,16,0.54745,94,0.903846,1.332135,2.846154,0.671273,11,6.173077,2.315623,3.032741
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la01_x2.dzn,1,1.039604,0.961905,2.970297,249.524798,2.857143,101,0.00039,705,6.980198,0.019518,5.891089,0.080136,20,20.792079,0.001686,0.201935
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3033_6.dzn,1,1.59375,0.627451,3.90625,60.290921,2.45098,16,0.413668,94,2.9375,0.506355,2.875,1.168645,6,5.125,0.996231,1.196242
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3037_8.dzn,1,1.545455,0.647059,4.172727,103.739527,2.7,16,0.548288,94,0.854545,1.329391,2.854545,0.647408,10,5.963636,2.401082,2.836716
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_8.dzn,1,1.495135,0.668836,4.038378,226.150837,2.701012,50,0.537311,398,0.215135,3.076191,2.973514,0.183079,28,5.943784,4.701124,2.78232
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la01_x3.dzn,1,1.02649,0.974194,2.980132,391.836072,2.903226,151,0.000249,1055,6.986755,0.013117,5.887417,0.057459,30,30.794702,0.000921,0.19686
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3014_2.dzn,1,1.4375,0.695652,6.125,153.772236,4.26087,16,0.006603,94,5.875,0.133631,1.5625,0.33729,15,14,0.044997,0.12676
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la04_x2.dzn,1,1.039604,0.961905,2.970297,245.834926,2.857143,101,0.000413,705,6.980198,0.019518,5.841584,0.080136,20,20.792079,0.001758,0.20194
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la04_x3.dzn,1,1.02649,0.974194,2.980132,386.301263,2.903226,151,0.000263,1055,6.986755,0.013117,5.834437,0.057459,30,30.794702,0.00096,0.196862
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la05_x3.dzn,1,1.02649,0.974194,2.980132,382.250329,2.903226,151,0.000269,1055,6.986755,0.013117,6.013245,0.057459,30,30.794702,0.000971,0.196862
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la06_x2.dzn,1,1.02649,0.974194,2.980132,388.88688,2.903226,151,0.000269,1055,6.986755,0.013117,5.89404,0.057459,30,30.794702,0.000985,0.196863
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j309_5.dzn,1,1.519608,0.658065,4.27451,133.329867,2.812903,16,0.539963,94,0.921569,1.307138,2.843137,0.679659,14,6.411765,2.279388,2.433809
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x2.dzn,1,1.02649,0.974194,2.980132,386.1225,2.903226,151,0.000205,1055,6.986755,0.013117,6.02649,0.057459,30,30.794702,0.000747,0.196854
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la08_x2.dzn,1,1.02649,0.974194,2.980132,387.037321,2.903226,151,0.000282,1055,6.986755,0.013117,6.125828,0.057459,30,30.794702,0.001029,0.196864
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_2.dzn,1,1.520408,0.657718,4.234694,124.65329,2.785235,16,0.539573,94,0.959184,1.30568,2.846939,0.697132,13,6.346939,2.228291,2.892043
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x2.dzn,1,1.02649,0.974194,2.980132,391.7296,2.903226,151,0.00025,1055,6.986755,0.013117,5.834437,0.057459,30,30.794702,0.000923,0.19686
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la10_x2.dzn,1,1.02649,0.974194,2.980132,389.189394,2.903226,151,0.000258,1055,6.986755,0.013117,6.02649,0.057459,30,30.794702,0.000948,0.196861
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_6.dzn,1,1.52381,0.65625,4.261905,151.686593,2.796875,16,0.558279,94,0.559524,1.571626,2.904762,0.485839,15,5.821429,3.028125,3.429015
