@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC

@DATA
normalized-rand-2-40-40-135-650-97_ext.xml.mzn_AND_NODATA,1,0.296296
normalized-rand-2-40-40-135-650-96_ext.xml.mzn_AND_NODATA,1,0.296296
normalized-rand-2-40-80-103-800-13_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-52_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-21_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-46_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-42_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-56_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-19-443-230-fcd-38_ext.xml.mzn_AND_NODATA,1,0.024567
normalized-rand-2-40-40-135-650-87_ext.xml.mzn_AND_NODATA,1,0.296296
normalized-rand-2-40-80-103-800-57_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-19-443-230-fcd-40_ext.xml.mzn_AND_NODATA,1,0.024624
normalized-rand-2-40-80-103-800-58_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-5_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-10_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-19-443-230-fcd-3_ext.xml.mzn_AND_NODATA,1,0.024342
normalized-rand-2-40-80-103-800-61_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-65_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-69_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-25-180-500-22_ext.xml.mzn_AND_NODATA,1,0.035467
normalized-rand-2-40-19-443-230-fcd-36_ext.xml.mzn_AND_NODATA,1,0.024412
normalized-rand-2-40-80-103-800-6_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-40-135-650-5_ext.xml.mzn_AND_NODATA,1,0.296296
normalized-rand-2-40-80-103-800-32_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-54_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-44_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-48_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-39_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-19-443-230-fcd-41_ext.xml.mzn_AND_NODATA,1,0.02454
normalized-rand-2-40-80-103-800-60_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-19-443-230-fcd-35_ext.xml.mzn_AND_NODATA,1,0.02405
normalized-rand-2-40-40-135-650-54_ext.xml.mzn_AND_NODATA,1,0.296296
normalized-rand-2-40-80-103-800-63_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-25-180-500-1_ext.xml.mzn_AND_NODATA,1,0.036156
normalized-rand-2-40-80-103-800-16_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-64_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-83_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-67_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-43_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-19-443-230-fcd-6_ext.xml.mzn_AND_NODATA,1,0.025415
normalized-rand-2-40-80-103-800-27_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-25-180-500-23_ext.xml.mzn_AND_NODATA,1,0.036005
normalized-rand-2-40-80-103-800-45_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-patat-02-comp-2.xml.mzn_AND_NODATA,1,0.674973
normalized-rand-2-40-80-103-800-66_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-85_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-35_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-19-443-230-fcd-46_ext.xml.mzn_AND_NODATA,1,0.025253
normalized-rand-2-40-25-180-500-18_ext.xml.mzn_AND_NODATA,1,0.033513
normalized-rand-2-40-19-443-230-fcd-43_ext.xml.mzn_AND_NODATA,1,0.024394
normalized-rand-2-40-80-103-800-4_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-78_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-92_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-87_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-0_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-62_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-76_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-81_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-71_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-79_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-74_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-96_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-99_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-53_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-88_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-73_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-19-443-230-fcd-17_ext.xml.mzn_AND_NODATA,1,0.023602
normalized-rand-2-40-80-103-800-40_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-89_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-90_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-15_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-98_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-77_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-19-443-230-fcd-39_ext.xml.mzn_AND_NODATA,1,0.023802
normalized-rand-2-40-8-753-100-13_ext.xml.mzn_AND_NODATA,1,0.067976
normalized-rand-2-40-80-103-800-93_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-47_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-25-180-500-37_ext.xml.mzn_AND_NODATA,1,0.037457
normalized-rand-2-40-80-103-800-91_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-7_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-80_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-86_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-25-180-500-36_ext.xml.mzn_AND_NODATA,1,0.036332
normalized-rand-2-40-80-103-800-82_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-25-180-500-24_ext.xml.mzn_AND_NODATA,1,0.034471
normalized-rand-2-40-80-103-800-8_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-51_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-19-443-230-fcd-5_ext.xml.mzn_AND_NODATA,1,0.025486
normalized-rand-2-40-80-103-800-9_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-75_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-8-753-100-12_ext.xml.mzn_AND_NODATA,1,0.070783
normalized-rand-2-40-8-753-100-26_ext.xml.mzn_AND_NODATA,1,0.068637
normalized-rand-2-40-8-753-100-11_ext.xml.mzn_AND_NODATA,1,0.070244
normalized-rand-2-40-8-753-100-0_ext.xml.mzn_AND_NODATA,1,0.070189
normalized-rand-2-40-8-753-100-32_ext.xml.mzn_AND_NODATA,1,0.071344
normalized-rand-2-40-80-103-800-72_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-8-753-100-36_ext.xml.mzn_AND_NODATA,1,0.069619
normalized-rand-2-40-25-180-500-40_ext.xml.mzn_AND_NODATA,1,0.039135
normalized-rand-2-40-80-103-800-30_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-8-753-100-17_ext.xml.mzn_AND_NODATA,1,0.070922
normalized-rand-2-40-8-753-100-21_ext.xml.mzn_AND_NODATA,1,0.069944
normalized-rand-2-40-8-753-100-38_ext.xml.mzn_AND_NODATA,1,0.070313
normalized-rand-2-40-8-753-100-19_ext.xml.mzn_AND_NODATA,1,0.069565
normalized-rand-2-40-8-753-100-22_ext.xml.mzn_AND_NODATA,1,0.070658
normalized-rand-2-40-8-753-100-40_ext.xml.mzn_AND_NODATA,1,0.0697
normalized-rand-2-40-8-753-100-43_ext.xml.mzn_AND_NODATA,1,0.068939
normalized-rand-2-40-8-753-100-30_ext.xml.mzn_AND_NODATA,1,0.069916
normalized-rand-2-40-8-753-100-28_ext.xml.mzn_AND_NODATA,1,0.068979
normalized-rand-2-40-25-180-500-53_ext.xml.mzn_AND_NODATA,1,0.040136
normalized-rand-2-40-8-753-100-33_ext.xml.mzn_AND_NODATA,1,0.069085
normalized-rand-2-40-8-753-100-35_ext.xml.mzn_AND_NODATA,1,0.069297
normalized-rand-2-40-80-103-800-95_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-80-103-800-59_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-8-753-100-31_ext.xml.mzn_AND_NODATA,1,0.070671
normalized-rand-2-40-80-103-800-97_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-8-753-100-55_ext.xml.mzn_AND_NODATA,1,0.069458
normalized-rand-2-40-8-753-100-53_ext.xml.mzn_AND_NODATA,1,0.069404
normalized-rand-2-40-8-753-100-37_ext.xml.mzn_AND_NODATA,1,0.069444
normalized-rand-2-40-8-753-100-58_ext.xml.mzn_AND_NODATA,1,0.071386
normalized-rand-2-40-8-753-100-27_ext.xml.mzn_AND_NODATA,1,0.070189
normalized-rand-2-40-8-753-100-10_ext.xml.mzn_AND_NODATA,1,0.069378
normalized-rand-2-40-8-753-100-64_ext.xml.mzn_AND_NODATA,1,0.069971
normalized-rand-2-40-80-103-800-34_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-8-753-100-47_ext.xml.mzn_AND_NODATA,1,0.070053
normalized-rand-2-40-8-753-100-70_ext.xml.mzn_AND_NODATA,1,0.06974
normalized-rand-2-40-80-103-800-25_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-8-753-100-6_ext.xml.mzn_AND_NODATA,1,0.069178
normalized-rand-2-40-8-753-100-49_ext.xml.mzn_AND_NODATA,1,0.069592
normalized-rand-2-40-8-753-100-72_ext.xml.mzn_AND_NODATA,1,0.06993
normalized-rand-2-40-8-753-100-76_ext.xml.mzn_AND_NODATA,1,0.069378
normalized-rand-2-40-8-753-100-74_ext.xml.mzn_AND_NODATA,1,0.07008
normalized-rand-2-40-8-753-100-48_ext.xml.mzn_AND_NODATA,1,0.070093
normalized-rand-2-40-8-753-100-77_ext.xml.mzn_AND_NODATA,1,0.070699
normalized-rand-2-40-8-753-100-81_ext.xml.mzn_AND_NODATA,1,0.071628
normalized-rand-2-40-8-753-100-41_ext.xml.mzn_AND_NODATA,1,0.071245
normalized-rand-2-40-19-443-230-fcd-48_ext.xml.mzn_AND_NODATA,1,0.02491
normalized-rand-2-40-8-753-100-5_ext.xml.mzn_AND_NODATA,1,0.070644
normalized-rand-2-40-8-753-100-82_ext.xml.mzn_AND_NODATA,1,0.069552
normalized-rand-2-40-19-443-230-fcd-44_ext.xml.mzn_AND_NODATA,1,0.024489
normalized-rand-2-40-8-753-100-85_ext.xml.mzn_AND_NODATA,1,0.069673
normalized-rand-2-40-25-180-500-20_ext.xml.mzn_AND_NODATA,1,0.03376
normalized-rand-2-40-25-180-500-25_ext.xml.mzn_AND_NODATA,1,0.033822
normalized-rand-2-40-8-753-100-62_ext.xml.mzn_AND_NODATA,1,0.068794
normalized-rand-2-40-8-753-100-60_ext.xml.mzn_AND_NODATA,1,0.069124
normalized-rand-2-40-80-103-800-70_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-8-753-100-29_ext.xml.mzn_AND_NODATA,1,0.07081
normalized-rand-2-40-80-103-800-94_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-8-753-100-94_ext.xml.mzn_AND_NODATA,1,0.069632
normalized-rand-2-40-8-753-100-16_ext.xml.mzn_AND_NODATA,1,0.070148
normalized-rand-2-40-25-180-500-14_ext.xml.mzn_AND_NODATA,1,0.032985
normalized-rand-2-40-25-180-500-3_ext.xml.mzn_AND_NODATA,1,0.036963
normalized-rand-2-40-8-753-100-1_ext.xml.mzn_AND_NODATA,1,0.069592
normalized-rand-2-40-25-180-500-33_ext.xml.mzn_AND_NODATA,1,0.035519
normalized-rand-2-40-80-103-800-3_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-8-753-100-7_ext.xml.mzn_AND_NODATA,1,0.068571
normalized-rand-2-40-8-753-100-65_ext.xml.mzn_AND_NODATA,1,0.070922
normalized-rand-2-40-40-135-650-90_ext.xml.mzn_AND_NODATA,1,0.296296
normalized-rand-2-40-8-753-100-88_ext.xml.mzn_AND_NODATA,1,0.07063
normalized-rand-2-40-8-753-100-20_ext.xml.mzn_AND_NODATA,1,0.069351
normalized-rand-2-40-8-753-100-46_ext.xml.mzn_AND_NODATA,1,0.068742
normalized-rand-2-40-8-753-100-69_ext.xml.mzn_AND_NODATA,1,0.069592
normalized-rand-2-40-8-753-100-3_ext.xml.mzn_AND_NODATA,1,0.069971
normalized-rand-2-40-8-753-100-39_ext.xml.mzn_AND_NODATA,1,0.070671
normalized-rand-2-40-8-753-100-91_ext.xml.mzn_AND_NODATA,1,0.069619
normalized-rand-2-40-8-753-100-83_ext.xml.mzn_AND_NODATA,1,0.069713
normalized-rand-2-40-25-180-500-50_ext.xml.mzn_AND_NODATA,1,0.038102
normalized-rand-2-40-8-753-100-51_ext.xml.mzn_AND_NODATA,1,0.070685
normalized-rand-2-40-8-753-100-8_ext.xml.mzn_AND_NODATA,1,0.069862
normalized-rand-2-40-8-753-100-54_ext.xml.mzn_AND_NODATA,1,0.069727
normalized-rand-2-40-8-753-100-63_ext.xml.mzn_AND_NODATA,1,0.070175
normalized-rand-2-40-80-103-800-2_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-8-753-100-79_ext.xml.mzn_AND_NODATA,1,0.069822
normalized-rand-2-40-8-753-100-95_ext.xml.mzn_AND_NODATA,1,0.069889
normalized-rand-2-40-8-753-100-57_ext.xml.mzn_AND_NODATA,1,0.068389
normalized-rand-2-40-8-753-100-78_ext.xml.mzn_AND_NODATA,1,0.069032
normalized-rand-2-40-8-753-100-98_ext.xml.mzn_AND_NODATA,1,0.070299
normalized-rand-2-40-8-753-100-44_ext.xml.mzn_AND_NODATA,1,0.069471
normalized-rand-2-40-8-753-100-99_ext.xml.mzn_AND_NODATA,1,0.069957
normalized-rand-2-40-8-753-100-45_ext.xml.mzn_AND_NODATA,1,0.070367
normalized-rand-2-40-8-753-100-86_ext.xml.mzn_AND_NODATA,1,0.068966
normalized-rand-2-40-8-753-100-90_ext.xml.mzn_AND_NODATA,1,0.070121
normalized-rand-2-40-8-753-100-59_ext.xml.mzn_AND_NODATA,1,0.069458
normalized-rand-2-40-8-753-100-97_ext.xml.mzn_AND_NODATA,1,0.069045
normalized-rand-2-40-8-753-100-80_ext.xml.mzn_AND_NODATA,1,0.07133
normalized-rand-2-40-8-753-100-4_ext.xml.mzn_AND_NODATA,1,0.070093
normalized-rand-2-40-8-753-100-2_ext.xml.mzn_AND_NODATA,1,0.069849
normalized-rand-2-40-8-753-100-73_ext.xml.mzn_AND_NODATA,1,0.069754
normalized-rand-2-40-80-103-800-23_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-25-180-500-4_ext.xml.mzn_AND_NODATA,1,0.036145
normalized-rand-2-40-80-103-800-50_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-8-753-100-9_ext.xml.mzn_AND_NODATA,1,0.06974
normalized-rand-2-40-80-103-800-84_ext.xml.mzn_AND_NODATA,1,0.38835
normalized-rand-2-40-8-753-100-56_ext.xml.mzn_AND_NODATA,1,0.069337
normalized-haystacks-47.xml.mzn_AND_NODATA,1,0.742667
normalized-rand-2-40-25-180-500-41_ext.xml.mzn_AND_NODATA,1,0.035512
normalized-rand-2-40-19-443-230-fcd-47_ext.xml.mzn_AND_NODATA,1,0.024424
normalized-rand-2-40-19-443-230-fcd-4_ext.xml.mzn_AND_NODATA,1,0.02483
normalized-rand-2-40-25-180-500-29_ext.xml.mzn_AND_NODATA,1,0.033754
normalized-rand-2-40-25-180-500-38_ext.xml.mzn_AND_NODATA,1,0.034967
normalized-rand-2-40-19-443-230-fcd-45_ext.xml.mzn_AND_NODATA,1,0.024503
normalized-rand-2-40-25-180-500-79_ext.xml.mzn_AND_NODATA,1,0.043577
normalized-rand-2-40-19-443-230-fcd-8_ext.xml.mzn_AND_NODATA,1,0.024205
normalized-rand-2-40-25-180-500-46_ext.xml.mzn_AND_NODATA,1,0.037695
normalized-rand-2-40-19-443-230-fcd-49_ext.xml.mzn_AND_NODATA,1,0.024141
normalized-rand-2-40-25-180-500-2_ext.xml.mzn_AND_NODATA,1,0.032515
normalized-rand-2-40-19-443-230-fcd-9_ext.xml.mzn_AND_NODATA,1,0.024309
normalized-rand-2-40-19-443-230-fcd-7_ext.xml.mzn_AND_NODATA,1,0.024834
normalized-rand-2-40-25-180-500-68_ext.xml.mzn_AND_NODATA,1,0.039155
normalized-rand-2-40-25-180-500-31_ext.xml.mzn_AND_NODATA,1,0.033981
normalized-rand-2-40-25-180-500-43_ext.xml.mzn_AND_NODATA,1,0.035177
normalized-rand-2-40-25-180-500-76_ext.xml.mzn_AND_NODATA,1,0.040668
normalized-rand-2-40-25-180-500-63_ext.xml.mzn_AND_NODATA,1,0.037545
normalized-rand-2-40-25-180-500-51_ext.xml.mzn_AND_NODATA,1,0.036767
normalized-rand-2-40-25-180-500-67_ext.xml.mzn_AND_NODATA,1,0.037703
normalized-rand-2-40-25-180-500-66_ext.xml.mzn_AND_NODATA,1,0.037934
normalized-rand-2-40-25-180-500-58_ext.xml.mzn_AND_NODATA,1,0.036336
normalized-rand-2-40-25-180-500-61_ext.xml.mzn_AND_NODATA,1,0.037587
normalized-rand-2-40-25-180-500-55_ext.xml.mzn_AND_NODATA,1,0.035859
normalized-rand-2-40-25-180-500-42_ext.xml.mzn_AND_NODATA,1,0.034518
normalized-rand-2-40-25-180-500-64_ext.xml.mzn_AND_NODATA,1,0.037102
normalized-rand-2-40-25-180-500-48_ext.xml.mzn_AND_NODATA,1,0.036353
normalized-rand-2-40-25-180-500-34_ext.xml.mzn_AND_NODATA,1,0.033785
normalized-rand-2-40-25-180-500-39_ext.xml.mzn_AND_NODATA,1,0.033407
normalized-rand-2-40-25-180-500-47_ext.xml.mzn_AND_NODATA,1,0.033687
normalized-patat-08-comp-13.xml.mzn_AND_NODATA,1,0.669348
normalized-rand-2-40-25-180-500-96_ext.xml.mzn_AND_NODATA,1,0.043753
normalized-rand-2-40-25-180-500-73_ext.xml.mzn_AND_NODATA,1,0.036574
normalized-rand-2-40-25-180-500-6_ext.xml.mzn_AND_NODATA,1,0.035398
normalized-rand-2-40-25-180-500-70_ext.xml.mzn_AND_NODATA,1,0.037069
normalized-rand-2-40-25-180-500-21_ext.xml.mzn_AND_NODATA,1,0.031932
normalized-rand-2-40-25-180-500-49_ext.xml.mzn_AND_NODATA,1,0.034436
normalized-rand-2-40-25-180-500-62_ext.xml.mzn_AND_NODATA,1,0.036642
normalized-rand-2-40-19-443-230-fcd-50_ext.xml.mzn_AND_NODATA,1,0.024239
normalized-rand-2-40-25-180-500-78_ext.xml.mzn_AND_NODATA,1,0.037056
normalized-rand-2-40-25-180-500-85_ext.xml.mzn_AND_NODATA,1,0.037928
normalized-rand-2-40-25-180-500-90_ext.xml.mzn_AND_NODATA,1,0.040057
normalized-rand-2-40-25-180-500-94_ext.xml.mzn_AND_NODATA,1,0.038264
normalized-rand-2-40-25-180-500-56_ext.xml.mzn_AND_NODATA,1,0.034904
normalized-rand-2-40-25-180-500-77_ext.xml.mzn_AND_NODATA,1,0.035595
normalized-rand-2-40-25-180-500-54_ext.xml.mzn_AND_NODATA,1,0.034835
normalized-rand-2-40-25-180-500-74_ext.xml.mzn_AND_NODATA,1,0.035664
normalized-rand-2-40-25-180-500-59_ext.xml.mzn_AND_NODATA,1,0.036872
normalized-rand-2-40-25-180-500-80_ext.xml.mzn_AND_NODATA,1,0.037102
normalized-rand-2-40-25-180-500-86_ext.xml.mzn_AND_NODATA,1,0.038372
normalized-rand-2-40-25-180-500-57_ext.xml.mzn_AND_NODATA,1,0.034431
normalized-patat-08-comp-16.xml.mzn_AND_NODATA,1,0.66853
normalized-rand-2-40-25-180-500-99_ext.xml.mzn_AND_NODATA,1,0.038307
normalized-rand-2-40-25-180-500-97_ext.xml.mzn_AND_NODATA,1,0.037358
normalized-rand-2-40-25-180-500-82_ext.xml.mzn_AND_NODATA,1,0.036737
normalized-rand-2-40-25-180-500-81_ext.xml.mzn_AND_NODATA,1,0.03598
normalized-rand-2-40-25-180-500-98_ext.xml.mzn_AND_NODATA,1,0.037831
normalized-rand-2-40-25-180-500-95_ext.xml.mzn_AND_NODATA,1,0.038712
normalized-rand-2-40-25-180-500-69_ext.xml.mzn_AND_NODATA,1,0.035152
normalized-rand-2-40-25-180-500-8_ext.xml.mzn_AND_NODATA,1,0.037523
normalized-rand-2-40-25-180-500-87_ext.xml.mzn_AND_NODATA,1,0.035413
normalized-rand-2-40-25-180-500-65_ext.xml.mzn_AND_NODATA,1,0.033838
normalized-rand-2-40-25-180-500-75_ext.xml.mzn_AND_NODATA,1,0.035562
normalized-rand-2-40-25-180-500-52_ext.xml.mzn_AND_NODATA,1,0.032949
normalized-rand-2-40-25-180-500-7_ext.xml.mzn_AND_NODATA,1,0.034621
normalized-rand-2-40-25-180-500-89_ext.xml.mzn_AND_NODATA,1,0.033608
normalized-rand-2-40-25-180-500-71_ext.xml.mzn_AND_NODATA,1,0.035479
normalized-rand-2-40-25-180-500-91_ext.xml.mzn_AND_NODATA,1,0.037033
normalized-rand-2-40-25-180-500-92_ext.xml.mzn_AND_NODATA,1,0.033085
normalized-rand-2-40-25-180-500-9_ext.xml.mzn_AND_NODATA,1,0.034031
normalized-rand-2-40-25-180-500-44_ext.xml.mzn_AND_NODATA,1,0.032579
normalized-rand-2-40-25-180-500-88_ext.xml.mzn_AND_NODATA,1,0.034977
normalized-rand-2-40-25-180-500-5_ext.xml.mzn_AND_NODATA,1,0.032292
normalized-rand-2-40-25-180-500-93_ext.xml.mzn_AND_NODATA,1,0.03306
normalized-rand-2-40-25-180-500-72_ext.xml.mzn_AND_NODATA,1,0.031913
normalized-rand-2-40-25-180-500-84_ext.xml.mzn_AND_NODATA,1,0.032841
normalized-qcp-25-264-12_ext.xml.mzn_AND_NODATA,1,0.097478
normalized-rand-2-40-25-180-500-83_ext.xml.mzn_AND_NODATA,1,0.031075
normalized-qcp-25-264-0_ext.xml.mzn_AND_NODATA,1,0.097478
normalized-qcp-25-264-10_ext.xml.mzn_AND_NODATA,1,0.097478
normalized-qcp-25-264-11_ext.xml.mzn_AND_NODATA,1,0.097478
normalized-rand-24-24-276-139-52021_ext.xml.mzn_AND_NODATA,1,0.015408
normalized-rand-24-24-276-139-56021_ext.xml.mzn_AND_NODATA,1,0.015408
normalized-rand-24-24-276-139-49021_ext.xml.mzn_AND_NODATA,1,0.015408
normalized-qcp-25-264-14_ext.xml.mzn_AND_NODATA,1,0.097478
normalized-rand-24-24-276-139-51021_ext.xml.mzn_AND_NODATA,1,0.015408
normalized-rand-24-24-276-139-55021_ext.xml.mzn_AND_NODATA,1,0.015408
normalized-rand-24-24-276-139-50021_ext.xml.mzn_AND_NODATA,1,0.015408
normalized-rand-24-24-276-139-48021_ext.xml.mzn_AND_NODATA,1,0.015408
normalized-rand-24-24-276-139-53021_ext.xml.mzn_AND_NODATA,1,0.015408
normalized-rand-24-24-276-139-57021_ext.xml.mzn_AND_NODATA,1,0.015408
normalized-rcpsp25-21.xml.mzn_AND_NODATA,1,0.543478
normalized-rcpsp25-22.xml.mzn_AND_NODATA,1,0.555556
normalized-qcp-25-264-13_ext.xml.mzn_AND_NODATA,1,0.097478
normalized-rcpsp20-05.xml.mzn_AND_NODATA,1,1.333333
normalized-rcpsp25-28.xml.mzn_AND_NODATA,1,0.555556
normalized-rcpsp25-32.xml.mzn_AND_NODATA,1,0.543478
normalized-rcpsp25-33.xml.mzn_AND_NODATA,1,0.581395
normalized-rcpsp25-34.xml.mzn_AND_NODATA,1,0.555556
normalized-rcpsp20-16.xml.mzn_AND_NODATA,1,1.25
normalized-rcpsp20-17.xml.mzn_AND_NODATA,1,1.111111
normalized-qcp-25-264-4_ext.xml.mzn_AND_NODATA,1,0.097478
normalized-qcp-25-264-1_ext.xml.mzn_AND_NODATA,1,0.097478
normalized-rcpsp25-37.xml.mzn_AND_NODATA,1,0.581395
normalized-rcpsp25-23.xml.mzn_AND_NODATA,1,0.555556
normalized-rcpsptight25-21.xml.mzn_AND_NODATA,1,0.543478
normalized-qcp-25-264-8_ext.xml.mzn_AND_NODATA,1,0.097478
normalized-rcpsptight25-22.xml.mzn_AND_NODATA,1,0.555556
normalized-rcpsptight25-25.xml.mzn_AND_NODATA,1,0.520833
normalized-qcp-25-264-7_ext.xml.mzn_AND_NODATA,1,0.097478
normalized-rcpsptight25-29.xml.mzn_AND_NODATA,1,0.568182
normalized-rcpsptight25-34.xml.mzn_AND_NODATA,1,0.555556
normalized-rcpsptight25-38.xml.mzn_AND_NODATA,1,0.595238
normalized-rcpsp20-07.xml.mzn_AND_NODATA,1,1.176471
normalized-rcpsp20-18.xml.mzn_AND_NODATA,1,1.111111
normalized-rcpsptight20-12.xml.mzn_AND_NODATA,1,1.176471
normalized-rcpsp25-39.xml.mzn_AND_NODATA,1,0.555556
normalized-rcpsp25-25.xml.mzn_AND_NODATA,1,0.520833
normalized-rcpsptight25-33.xml.mzn_AND_NODATA,1,0.581395
normalized-rcpsptight25-28.xml.mzn_AND_NODATA,1,0.555556
normalized-rcpsptight25-40.xml.mzn_AND_NODATA,1,0.595238
normalized-rcpsptight25-32.xml.mzn_AND_NODATA,1,0.543478
normalized-ruler-44-10-a3.xml.mzn_AND_NODATA,1,0.050926
normalized-ruler-44-10-a4.xml.mzn_AND_NODATA,1,0.016103
normalized-qcp-25-264-2_ext.xml.mzn_AND_NODATA,1,0.097478
