@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC

@DATA
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf,1,56.1184,0.1862,0.6314,0.3881,0.5754,0.1004,58.8889,0,0.518,0.3465,7.3162,0.5753,5.6869,0.5309,3.6188,158884
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g3.cnf,1,17.2473,0.1771,1.7082,0.746,0.8092,0.935,27.7963,0.935,1.4697,0.799,27.2878,0.05,5.6708,0.9192,31.7811,61409
./SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,1.314,1.1215,0.5661,0.9026,0.7821,0.8678,0.4731,0.8678,1.1841,0.7821,2.0881,0,0,0.9352,1.6108,484
./SAT11/crafted/skvortsov/battleship/battleship-14-26-sat.cnf,1,3.0925,0.3998,3.0013,0.9133,0.8576,0.9235,2.0751,0.9235,1.663,0.8576,3.1342,0,0.0001,0.9309,2.4473,2562
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,8.5144,0.3366,0.3406,0.5613,0.0235,0.1911,6.9131,0,0.0431,0.0098,1.1968,0,0.0972,0.7223,0.6477,3432
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf,1,30.05,3.4665,0.3541,0.8431,0.8477,0.9534,163.536,0.9534,1.8777,0.85,44.148,0.0323,5.946,0.8934,56.0238,266431
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,48.5625,3.9212,0.1256,0.8938,0.8765,0.9787,367.591,0.9787,2.3189,0.863,86.8379,0.0232,5.8258,0.9431,100.697,409171
./SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,21.908,0.1331,0.1869,0.595,0.7422,0.899,38.0049,0.899,1.0872,0.7183,13.9961,0.0833,4.141,0.8453,16.2065,34275
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_507.cnf,1,18.9212,2.4556,4.1296,0.6712,0.7211,0.073,25.1441,0.0098,1.1667,0.6805,27.8847,0,2.4452,0.8191,30.9129,34289
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf,1,258.667,0.1366,5.6891,0.8349,0.828,0.9474,43.8333,0.9474,1.7418,0.8037,40.591,0.037,9.0037,0.9416,46.979,171155
./SAT03/handmade/anton/UNSAT/SGI_30_60_28_40_7-log.shuffled-as.sat03-127.cnf,1,11.2556,0.1564,0.2247,0.5359,0.1178,0.0108,10.5,0,0.0155,0.0793,1.3847,0,0.0018,0.6233,0.7819,58376
./SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,346,0.0151,0.0253,0.5788,0.3396,0.7515,342.6,0.0062,0.5803,0.3114,22.0749,0.3333,0,0.6277,18.2245,259616
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34308.cnf,1,1968,0.7222,0,0.3409,0,0.5,3073.5,0,0,0,0.9995,0,0.3436,0.3462,1.4417,708168
./SAT02/handmade/zhang-lintao/xor-chain/x1_80.shuffled.cnf,1,3.0502,0.2928,0.6593,0.9798,0,0.3339,1.0464,0,0.0858,0,1.0815,0.4167,0.0776,0.9978,0.7377,634
./SAT11/crafted/spence/sgen/sgen3-n150-s89334302-unsat.cnf,1,2.7662,0.3165,0.5482,0.799,0.031,0.5,1.1066,0,0,0.0033,0.7227,0,0.0449,0.9613,0.426,316
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf,1,14.9565,2.858,3.0278,0.8242,0.7912,0.926,27.0925,0.926,1.3894,0.7805,24.2802,0.0556,3.6683,0.9343,28.427,43649
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf,1,1554.67,0.195,5.6544,0.9206,0.9118,0.9824,28.641,0.9824,2.2384,0.896,72.3544,0.0249,10.5209,0.9807,68.3338,256038
./SAT11/crafted/spence/sgen/sgen3-n180-s33098896-unsat.cnf,1,2.7727,0.3397,0.573,0.7838,0.0271,0.5376,1.1284,0,0,0.0027,0.6674,0,0.0418,0.9624,0.3967,372
./SAT11/crafted/manthey/sudoku-single-hard/sudoku_81x81_unknown.cnf,1,936.6,0.0505,0.0791,0.0843,0.8441,0.9647,811.4,0.9658,0.5154,0.8182,6.5932,0,0.1614,0.3438,1.9607,284829
./SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-log.shuffled-as.sat03-137.cnf,1,5.3724,0.3088,0.2406,0.6165,0.1226,0.0107,4.4525,0,0.0172,0.0264,1.946,0,0.0006,0.7248,1.172,25452
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,12.6667,1.9499,0.2013,0.8202,0.79,0.9252,25.0514,0.9252,1.3906,0.7788,24.5001,0.0556,4.4328,0.9206,28.6976,43649
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1,21.7803,0.2212,0.2333,0.344,0,0.5,18.2654,0,0,0,1.0373,0,1.5402,0.4786,0.3731,4478
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,17107.2,2.9298,2.8186,0.9236,0.9809,0.9843,3650.67,0.9843,2.677,0.9797,141.382,0.0174,1.5773,0.9629,146.78,974465
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,49.6294,0.1672,13.1308,0.8223,0.7908,0.9258,22.1683,0.9258,1.3926,0.7805,24.2421,0.0556,3.9088,0.9343,28.4488,43649
./SAT11/crafted/skvortsov/battleship/battleship-10-17-sat.cnf,1,2.4871,0.3632,0.3175,0.8884,0.8147,0.8844,1.5387,0.8844,1.2845,0.8147,2.4561,0,0.0001,0.9121,1.9042,865
./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-020-019.shuffled-as.sat05-1190.cnf,1,1.2808,0,9.9459,0.9142,0.8845,0.6632,1,0.897,1.4088,0.8846,4.5762,0.0556,0.0269,0.9396,4.7498,3630
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes10.cnf,1,93.8012,0.1605,11.0332,0.8191,0.8049,0.9322,27.4315,0.9322,1.4782,0.7945,26.9294,0.05,4.5109,0.937,31.9688,61409
./SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,24.5913,0.204,0.2982,0.1082,0.3887,0.4777,23.8656,0.0053,0.1208,0.1848,0.7752,0.1939,0.8697,0.3542,0.2326,4103
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,13.3454,0.2447,0.272,0.6992,0.7115,0.08,20.1135,0.0027,1.1401,0.6662,25.538,0,2.454,0.8216,29.008,28738
./SAT11/crafted/mosoi/289/289-unsat-21x33.cnf,1,721.308,2.3821,0.0081,0.5435,0.2623,0.7512,1803.81,0.0047,0.5796,0.1834,27.4735,0.3333,3.3285,0.5843,34.6561,448371
./SAT11/crafted/mosoi/289/289-unsat-17x30.cnf,1,310.733,0.0207,0.0115,0.6037,0.3425,0.7516,313.028,0.0064,0.5804,0.3164,20.1738,0.3333,13.8583,0.6464,17.7417,240210
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-2.shuffled-as.sat05-2519.cnf,1,26.4392,0.1333,0.1377,0.211,0.0371,0.266,26.639,0,0.1328,0.0033,1.5787,0,0.1958,0.5008,1.0254,2376
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf,1,46.7153,10.9352,9.1973,0.8775,0.899,0.9747,135.818,0.9747,2.0143,0.8884,42.2892,0.0325,3.729,0.9546,42.0517,84809
./SAT11/crafted/skvortsov/battleship/battleship-7-13-sat.cnf,1,1.2777,1.588,0.5283,0.9008,0.7592,0.8478,0.291,0.8478,1.0754,0.7592,1.8976,0,0,0.9324,1.4121,322
./SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0.0018,0,23.8956,0.9954,0,0.5,0,0,0,0,6.8622,0,0,0.9983,7.0992,75600
./SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,2.403,0.2152,0.6225,0.9868,0,0.3074,1.0246,0,0.0885,0,1.4077,0.4937,0.0722,0.9978,1.0317,314
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,29.8182,5.3311,0.2786,0.8404,0.847,0.9533,765.909,0.9533,1.8814,0.8498,44.9314,0.0323,7.0027,0.9042,56.4598,266431
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,31.0909,0.1238,0.4932,0.7866,0.8378,0.9549,59.7429,0.9549,1.8737,0.8042,46.5878,0.0323,10.8147,0.8878,55.389,266431
./SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,9.0305,0.316,0.1635,0.5393,0.1415,0.0094,8.04,0,0.0158,0.1008,1.5264,0,0.002,0.6874,0.8114,48342
./SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0,0,0,0.9999,0.5946,0.7742,0,0.0968,0.6232,0.5946,3.1003,0.3333,0,1,3.1078,1400
./SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.439,3.9083,10.5967,0.9549,0.9062,0.9647,0.0864,0.9647,2.575,0.9062,5.0102,0,0.0005,0.9664,4.2083,16308
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535.cnf,1,27.4687,0.1284,0.1338,0.2063,0.04,0.2701,27.5746,0,0.1386,0.006,1.5742,0,0.1618,0.5122,0.9992,2492
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,17.021,0.2639,0.2769,0.3468,0.6768,0.0636,14.5495,0,0.4064,0.4881,4.1236,0.2459,1.1925,0.5877,1.9777,12692
./SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,83.9466,0.1186,0.2679,0.2221,0.0895,0.5094,91.1585,0.0761,0.1556,0,0.4278,0.7748,0.5139,0.6262,0.1482,18603
./SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,8.2267,0.2143,0.1817,0.8026,0.7088,0.8462,7.7293,0.8462,1.0197,0.7087,2.7313,0,0.001,0.8411,2.0909,936
./SAT04/handmade/hirsch03/hgen8-n320-01-S1432474240.shuffled-as.sat03-890.used-as.sat04-841.cnf,1,2.3419,0.1778,0.515,0.7836,0.5725,0.5831,1.0314,0.6675,0.5727,0.5314,0.9835,0.413,0.1613,0.9528,0.713,486
./SAT11/crafted/mosoi/289/289-unsat-13x32.cnf,1,170.833,0.0121,0.0071,0.6304,0.3481,0.752,169.286,0.008,0.5812,0.336,16.5006,0.3333,0,0.7139,12.3941,157664
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_527.cnf,1,17.0213,0.2607,1.5292,0.3487,0.6752,0.0646,14.0146,0,0.4074,0.4881,4.0379,0.2524,1.2079,0.5548,1.9582,12647
./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf,1,12.5333,15.3122,14.6545,0.9484,0.9351,0.709,29.8486,0.9495,2.1263,0.9339,9.2063,0.0263,0.0182,0.9603,9.5495,30460
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,17.5804,9.5449,0.1849,0.7653,0.8199,0.9399,169.014,0.9399,1.5532,0.8098,30.4136,0.0455,5.8339,0.9017,36.1765,84314
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,112.958,0.1675,3.7035,0.932,0.9044,0.9856,39.7419,0.9856,2.3114,0.8857,73.4583,0.0232,5.1594,0.9722,76.508,333838
./SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,21.0262,0.1837,0.2439,0.591,0,0.4889,14.1429,0,0,0,1.1498,0,0.0001,0.8498,0.4358,1080
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,595.746,0.1023,8.1348,0.9091,0.9012,0.9765,23.61,0.9765,2.0942,0.8908,55.2371,0.0289,12.4248,0.9555,60.385,150604
./SAT11/crafted/spence/sgen/sgen3-n160-s73223945-unsat.cnf,1,2.7557,0.3315,0.5571,0.7928,0.0298,0.4759,1.1181,0,0,0.0031,0.7042,0,0.0438,0.9609,0.4197,332
./SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,271.312,0.0051,1.8947,0.0796,0.7502,0.6159,1189.03,0.1089,0.9943,0.5789,3.3189,0.0005,0.8951,0.2582,2.3361,99699
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,26.4802,0.2166,6.4725,0.704,0.6807,0.0959,28.4274,0,1.039,0.6353,18.8954,0,2.363,0.8152,21.0358,33487
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,1452.43,3.5278,3.6638,0.8525,0.8953,0.9808,316.25,0.9808,2.3907,0.8857,89.2754,0.022,6.1062,0.9513,97.2264,405748
./SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.176,59,54.5069,0.9768,0.5238,0.759,0.0029,0.0361,0.5946,0.5238,6.0923,0.3333,0.0008,0.9983,6.0804,8613
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes10.cnf,1,90.8413,0.168,11.4825,0.7492,0.8101,0.9349,27.5841,0.9349,1.4622,0.7975,26.8798,0.05,5.8904,0.8756,31.5227,61409
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,11.0587,0.2609,0.5163,0.6897,0.6849,0.0913,15.2177,0.0035,1.033,0.6319,19.7836,0,2.3225,0.8062,21.7488,16458
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,26.3855,0.1645,6.0045,0.8207,0.8069,0.9335,26.634,0.9335,1.4759,0.7964,27.2324,0.05,5.6995,0.9492,31.8114,61409
./SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,11.9521,1.163,0.2827,0.4274,0.7773,0.3203,16.6934,0.277,0.4761,0.7126,4.8892,0.0824,0.8876,0.6883,2.0005,17262
./SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,125.654,0.1308,9.2854,0.3611,0.8496,0.8734,36.9167,0.6948,0.599,0.9343,8.0759,0.0017,1.3461,0.8369,6.7771,62900
./SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,28.9713,0.2086,0.3209,0.479,0.345,0.4719,31.2137,0.15,0.2891,0.1766,1.2034,0.0204,0.5246,0.8471,0.5926,2576
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,15.8854,0.1757,0.4807,0.101,0.2901,0.6077,18.6697,0.2516,1.1012,0.0884,1.3886,1.4746,0.3565,0.4645,0.3403,11382
./SAT11/crafted/mosoi/289/289-unsat-21x40.cnf,1,4843.88,0.0186,2.1366,0.4936,0.6443,0.751,1211.3,0.0038,0.5792,0.5804,27.0221,0.3333,0.4481,0.5592,36.6697,661080
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,18.125,0.2292,2.7702,0.1245,0.0454,0.2734,31.424,0.0168,0.0859,0.0014,0.2033,1.0539,0.3145,0.2957,0.0444,14950
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,27.6702,0.1282,0.134,0.2071,0.0311,0.2632,27.8031,0,0.1346,0.0013,1.5881,0,0.1653,0.4684,1.0335,2416
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,9.0547,0.2863,0.4779,0.6754,0.6068,0.1352,10.9104,0,0.7857,0.5437,9.8199,0,1.9621,0.8018,9.4588,7308
./SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,9.3642,0.2154,0.1978,0.6446,0.5832,0.6592,5.3078,0.8333,0.4472,0.5831,1.0231,0,0.0001,0.8242,0.5007,672
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,32.4,0.1601,2.7006,0.8286,0.828,0.9439,40,0.9439,1.6673,0.8114,36.1085,0.04,5.4116,0.9294,42.1967,133795
./SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,1.5771,17.717,18.1704,0.9984,0.9034,0.6868,1.6938,0.9444,1.3603,0.903,9.5531,0.0556,0.0151,0.9992,9.5683,7050
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g2.cnf,1,13.2179,0.1751,0.2165,0.8133,0.7908,0.9256,23.8801,0.9256,1.3923,0.7789,24.0726,0.0556,4.4549,0.9178,28.6289,43649
./SAT11/crafted/spence/sgen/sgen3-n120-s12930489-sat.cnf,1,4.6461,0.3051,0.2849,0.7127,0.5832,0.6389,2.6744,0.8333,0.4472,0.5831,1.2365,0,0.0001,0.8495,0.7297,288
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf,1,523.5,0.1222,4.2163,0.7922,0.8528,0.9558,62.9355,0.9558,1.9071,0.8568,47.4667,0.0313,7.7666,0.8919,56.5636,305320
./SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,2.7731,0.3447,0.5719,0.7796,0.0246,0.4879,1.127,0,0,0.0016,0.6401,0,0.0406,0.9637,0.3764,412
./SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,5.1343,0.237,0.2337,0.9257,0.8775,0.9395,5.0373,0.9395,1.907,0.8774,3.6752,0,0.0002,0.9402,3.1604,4777
./SAT03/handmade/bevan/cnf/marg3x3add8ch.shuffled-as.sat03-1448.cnf,1,1.1502,0,0.4609,0.9963,0,0.1801,1,0,0.1674,0,1.5827,0,0.0796,0.999,1.5966,272
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_381.cnf,1,12.9001,0.2449,0.5695,0.6505,0.6985,0.082,16.9921,0.013,1.0618,0.6524,21.73,0,2.3167,0.7833,23.0998,19482
./SAT03/handmade/anton/UNSAT/SGI_30_70_18_80_10-dir.shuffled-as.sat03-140.cnf,1,4.1787,13.4332,0.2254,0.9377,0.881,0.7307,18.9142,0.9642,1.7708,0.8635,35.5231,0.0345,3.9795,0.9693,32.5914,40510
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g1.cnf,1,29.7778,0.1236,0.12,0.8025,0.8373,0.9547,60.4583,0.9547,1.8728,0.8028,46.7519,0.0323,12.0931,0.9054,55.7324,266431
