@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC

@DATA
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,1826.5,1.2437,0.0595,0.0373,0.0036,0.1617,0.4939,1.5446,1.5059,3.5571,0.8325,0,0.0065,0.0614,0.357,16.6589,0,0.1499,2.4461,0.0911,457280,0.3593,3.628,16.6589,0.8272,0.3815,0.604,0.5436,16.6589,0.0592,6.5455,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,39.525,0.1075,0,0,0,0.0002,0.0803,0.0631,5.1594,74.7725,0.9856,0.4801,0.002,0.006,0.0139,80.0114,0.931,0.9856,82.3654,0.8228,333838,2.3114,5.652,85.1176,0.9491,0.8857,0.0049,0.9995,76.4914,0.0002,2,0.0004
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf,1,1.7898,0.925,0.2523,0.167,0.0295,0.2639,0.0562,1.5076,0.6998,5.9679,0.473,0.5927,0.0506,0.0072,0.3131,20.8614,0,0.0713,4.948,0.6754,2387,0.7269,1.4501,22.9158,0.7547,0.6924,0.6586,0.4534,20.7917,0.1442,3.0382,0
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,89.2759,0.594,0.1393,0.1389,0.0572,0.1393,2.3696,0.7691,0.5147,0.4437,0.5045,0,0.034,0.0238,0.2554,27.8036,0,0.0763,0.1459,0,18555,0.156,1.2878,31.9306,0.0014,0,0.3924,0.4807,27.8036,0.1039,10.9265,0.0001
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,2.7666,0.0131,0.1109,0.1109,0.1108,0.1109,0.105,0.5582,0.0381,0.8985,0.4991,0.0976,0.0196,0.0018,0.1109,32.215,0,0.0018,0.3963,0.2576,562,0.0141,0.0646,32.2453,0.258,0.258,0.579,0.4896,32.215,0.1102,8.1677,0.0036
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,25.76,0.2667,0,0,0,0,0.0177,0.2507,4.9332,27.4365,0.9317,0.7687,0.005,0.0156,0,48.4569,0.8333,0.9317,32.0867,0.7864,61409,1.4738,4.6745,48.9292,0.8126,0.7944,0.0241,0.9936,46.7458,0,3,0.0014
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,1,5.4004,0.4506,0.2295,0.2295,0.2295,0.2295,0.0001,0,0.0001,1.0185,0.8333,0.583,0.0086,0,0.2296,41.9663,1,0.8333,0.4881,0.5831,696,0.4472,0,42.5971,0.5832,0.5831,0,1,41.9663,0.2295,5,0.0057
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,17.3993,0.3506,0,0,0,0,0.1387,0,2.1397,13.8283,0.1119,0.5745,0.0254,0,0.0002,44.0871,1,0,13.8502,0.5892,15812,0.92,4.6626,44.0871,0.6688,0.5977,0,1,44.0871,0,2.9958,0.0009
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-15_218.cnf,1,17.5203,0.3649,0,0,0,0.0001,0.1503,0,2.1374,12.8311,0.119,0.5548,0.0275,0,0.0002,39.446,1,0,13.1134,0.5694,13362,0.8775,4.4783,39.9779,0.6531,0.5764,0,1,39.446,0,2.9954,0.0011
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,5.7703,0.5951,0.0319,0.0113,0.0047,0.0411,0.0533,1.1251,0.8541,44.2738,0.5046,0.8158,0.0065,0.0059,0.0534,54.5885,0,0.0899,35.7769,0.852,174298,1.3324,1.4758,55.4087,0.9599,0.8778,0.6553,0.4781,52.2281,0.0176,3.0211,0
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.02-s1099787414.sat05-542.reshuffled-07.cnf,1,69.8599,0.4842,0.0086,0.0011,0.0001,0.0108,0.0974,1.0516,1.0447,3.2293,0.4488,0.4472,0.0114,0.0213,0.0149,37.8938,0.1429,0,2.9852,0.5468,14216,0.2492,3.2135,40.9598,0.6612,0.5836,0.5956,0.4775,37.8938,0.0043,6.4183,0.0001
SAT_Competition2009/CRAFTED/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf,1,72.8034,0.8756,0.0697,0.067,0.0454,0.1344,1.2075,1.4049,0.7472,0.5335,0.4239,0,0.0124,0.1573,0.3135,20.5381,0,0.0212,0.2143,0.0056,9154,0.7512,1.4097,21.7319,0.104,0.0125,0.7084,0.4464,19.5199,0.0692,5.9183,0.0001
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_40_1520_u.cnf,1,608.333,0.163,0.3325,0.3325,0.3316,0.3325,3.1172,0.8321,0.2287,0.1948,0.2613,0,0.0013,0.052,0.3575,0,0,0.0073,0.1166,0.0001,123900,0.0583,0.5885,0,0.0069,0.0001,0.9871,0.2574,0,0.3151,749.343,0
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,53.651,2.1405,0.499,0.496,0.478,0.4997,0.2056,2.605,0.3226,0.6431,0.1382,0,0.0201,0.121,0.9999,15.9059,0,0.0712,0.073,0.6212,18718,0.3789,3.3933,16.43,0.8293,0.6668,0.884,0.3059,13.264,0.448,4.8832,0
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,26.7669,1.2459,0.0017,0.0004,0,0.0045,0.9987,2.0236,3.2781,14.2347,0.3296,0.0002,0.0477,0.4819,0.0574,10.3777,0,0.019,10.1396,0.0054,153478,0.4218,4.8836,11.7953,0.8411,0.0073,0.6234,0.3972,9.7701,0.0029,3.1601,0.0002
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,244.243,0.3627,0.0618,0.0552,0.0505,0.0929,0.7436,0.8703,0.3102,0.4342,0.4899,0,0.0094,0.1165,0.1757,26.0959,0,0.0138,0.1727,0.0433,18492,0.0999,1.109,30.987,0.3972,0.0661,0.6081,0.4912,26.0959,0.0599,12.2374,0.0001
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,50.3324,2.1194,0.499,0.4958,0.4752,0.4997,0.2069,2.5821,0.3214,0.6785,0.1321,0,0.021,0.1253,0.9999,15.0643,0,0.074,0.0799,0.6,18046,0.3801,3.3578,15.8545,0.8287,0.6661,0.8637,0.3198,13.9404,0.4433,4.874,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0,0.7941,0.348,0.348,0.348,0.348,0,0,0,3.5492,0.7697,0.6097,0.0395,0.1053,0.348,0,1,0.0789,3.5509,0.6098,2016,0.6149,0,0,0.6098,0.6098,0,1,0,0.348,2,0.0203
SAT_Competition2011/SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,29.3832,1.1418,0.0279,0.0005,0.0001,0.1533,0.3275,1.2717,1.7941,3.5283,0.7631,0.0184,0.0058,0,0.318,27.9477,0,0.4286,2.6269,0.326,33572,0.6689,2.7982,32.0173,0.9642,0.8262,0.5509,0.6035,27.6049,0.0363,5.6971,0.0001
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,25.4555,1.3525,0.1506,0.0775,0.024,0.3479,0.7045,1.6241,1.0565,1.2272,0.6549,0.0004,0.0503,0.2178,0.4482,0,0,0.2547,0.7439,0.0656,2276,0.3087,2.9104,0,0.5997,0.138,0.7898,0.4385,0,0.1098,5.2997,0.0011
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf,1,60.4333,0.194,0,0,0,0,0.0812,0.1833,14.3093,47.0055,0.9552,0.5503,0.0021,0.012,0,54.8372,0.75,0.9552,54.5343,0.7334,266431,1.8716,5.5209,55.7167,0.8874,0.7988,0.013,0.9972,54.8372,0,3,0.0004
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,27.7553,0.7705,0.1008,0.0934,0.084,0.1182,1.76,1.603,0.1653,1.5854,0.2632,0,0.0364,0,0.1737,8.6334,0,0,1.0263,0.0003,2416,0.1346,1.1936,26.1901,0.0263,0.0013,0.8453,0.3671,4.2951,0.0962,6.2098,0.0012
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1,1.0026,0.5489,0.3148,0.3148,0.3148,0.3149,0,0,0.0001,1.5126,0.7619,0.6799,0.0857,0,0.3149,0,1,0.7619,1.3422,0.6799,105,0.7454,0,0,0.6799,0.6799,0,1,0,0.3148,2.7436,0.0381
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,14.6779,2.62,0.4999,0.4997,0.4972,0.5,0.2415,2.9945,0.4299,0.9987,0.1313,0,0.7117,0.2294,0.9999,18.7332,0,0.097,0.3287,0.5001,7095,0.4521,3.0231,20.4658,0.7999,0.6127,0.8888,0.301,17.749,0.4256,4.0301,0
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-73-100.cnf,1,1.0479,0,0.3189,0.3175,0.3112,0.3198,1.3217,0,0.0607,0.9873,0.5,0,0.0577,0,0.3211,12.8168,1,0,0.6282,0.0008,156,0,0.3995,13.0216,0.0715,0.0034,0,1,12.8168,0.3082,5,0.0192
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,4.0691,0.4213,0.1513,0.1467,0.1424,0.1513,0.0051,1.159,0.0295,4.4434,0.6097,0.8573,0.0159,0.0084,0.1562,54.8395,0,0.8613,4.5015,0.8625,2160,1.1687,0,54.8509,0.8718,0.8628,1.0476,0.4527,54.8395,0.1478,3,0.0023
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-sat-gt-030.sat05-1295.reshuffled-07.cnf,1,1.5383,0.0975,0,0,0,0,0.0015,0.6266,0.0142,11.0512,0.5101,0.5186,0.0035,0,0,34.4539,0,0.0175,9.12,0.5267,24824,0.3031,0.023,38.0447,0.5268,0.5267,0.5881,0.5001,29.1252,0,3,0.0011
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,6.955,0.1898,0.0069,0.0064,0.006,0.0072,0.8221,0.9981,0.0972,1.2007,0.1911,0.0001,0.0227,0,0.0076,43.7532,0,0,0.6632,0.0024,3432,0.0431,1.0701,43.8499,0.0333,0.0098,0.6637,0.3715,43.7532,0.0064,3,0.002
SAT_Competition2007/crafted/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,1.2419,0.0175,0.2687,0.2685,0.2681,0.2691,0,0.9947,0.0174,0.834,0.2932,0,0.0251,0.005,0.3072,34.7528,0,0,0.4069,0,802,0.0125,0.131,35.0143,0,0,0.9486,0.3542,34.7528,0.2682,5.1887,0.0038
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,24.2664,0.7698,0.1131,0.1022,0.0901,0.1312,1.6104,1.6062,0.1721,1.5791,0.2682,0,0.0273,0,0.1703,8.2371,0,0,1.0629,0.0004,2200,0.1243,1.2709,30.7859,0.0318,0.0037,0.7894,0.3785,8.2371,0.105,6.0645,0.0014
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,231.901,0.6919,0.0337,0.011,0.0107,0.0366,0.7311,1.0987,1.2059,6.3258,0.6825,0,0.0011,0.8555,0.1769,22.1611,0,0.7881,2.2192,0.0297,200640,0.5578,1.7332,22.7605,0.9499,0.0899,0.9628,0.4855,17.512,0.025,8.934,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_20_50_3-dir.shuffled-as.sat03-114.cnf,1,5.4467,0.1227,0,0,0,0,0.0217,0.8149,2.6608,38.6652,0.7464,0.8552,0.0071,0.0124,0.0003,64.6269,0,0.9787,37.7164,0.8796,49070,1.8278,4.206,73.157,0.9216,0.8978,1.0111,0.4921,64.6269,0,2,0.0009
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp.cnf,1,894,1.2654,0.0651,0.0283,0.0041,0.1792,0.5228,1.5652,1.4969,11.3153,0.815,0,0.0081,0.0714,0.3634,12.6386,0,0.1518,1.1167,0.0611,287938,0.3443,3.625,15.023,0.8552,0.346,0.6123,0.5368,12.6386,0.0631,6.117,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-17x27.cnf,1,381.339,0.6008,0,0,0,0,0.0608,0,0,16.5566,0.7518,0.2658,0.0043,0.0095,0,24.3441,1,0.0072,14.4065,0.3045,194157,0.5808,0,24.7419,0.3491,0.3242,0,1,21.9932,0,2,0.0022
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,1.8297,1.54,0.4675,0.4293,0.361,0.4824,0.4894,2.402,0.2276,7.662,0.0446,0.0088,0.2934,0.1312,0.4996,10.1159,0,0.0013,6.7005,0.1544,11604,0.2485,4.2116,11.0323,0.7167,0.2856,0.7077,0.3847,9.9442,0.4003,4.2025,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1,15.4951,0.3469,0,0,0,0,0.1024,0,2.3077,22.4421,0.0782,0.6213,0.0291,0,0,36.5443,1,0.0124,23.7639,0.6474,21509,1.0967,4.9825,36.5443,0.7265,0.6648,0,1,36.5443,0,2.145,0.0008
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,14.663,2.5695,0.4999,0.4998,0.4984,0.5,0.2528,2.9444,0.357,0.8446,0.1137,0,0.5561,0.2515,1,14.7314,0,0.083,0.2383,0.5,8961,0.4218,3.2787,16.688,0.7998,0.6638,0.9151,0.2811,9.5417,0.4542,4.0727,0
SAT_Competition2007/crafted/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,3121,0.5468,0.1785,0.1431,0.1152,0.2056,1.149,1.2909,0.2929,1.2211,0.3528,0,0.0016,0.0222,0.264,18.4045,0,0.0131,0.2281,0.0014,324873,0.116,0.8746,18.4045,0.3663,0.0087,0.8272,0.3991,18.4045,0.1465,7.5,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,3.0112,0.4506,0.2295,0.2295,0.2295,0.2295,0.0001,0,0.0001,1.1946,0.8333,0.583,0.0179,0,0.2296,27.7831,1,0.8333,0.6742,0.5831,336,0.4472,0,28.1629,0.5832,0.5832,0,1,27.7831,0.2295,4.0144,0.0119
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,10.6667,0.0081,0.4945,0.494,0.4938,0.495,0.727,1.349,0.0018,1.3212,0.0106,0.0004,0.1071,0,0.496,16.5315,0,0,0.7356,0.005,58358,0.016,1.727,16.7714,0.1323,0.0256,0.8063,0.245,16.085,0.494,2,0.0002
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,2,0.5281,0.2006,0.1925,0.185,0.2009,0.0152,1.0987,0.0479,2.9668,0.6424,0.7776,0.0333,0.0182,0.2198,29.0587,0,0.8121,3.0037,0.8041,672,0.9539,0,29.1234,0.8242,0.806,1.0372,0.4599,29.0587,0.1935,3,0.003
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,14.6895,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.1605,0.4893,0,0.0107,0,0.042,32.469,0.3333,0,0.4142,0,1120,0,0,33.8378,0,0,0.5774,0.5,32.469,0.042,6.1398,0.0027
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,4.3383,1.1922,0.0484,0.0293,0.0239,0.0973,2.4373,1.6338,1.0528,1.2878,0.3662,0,0.0808,0.1313,0.3135,16.9175,0,0.0101,0.9729,0.0001,896,0.2693,1.7267,17.8042,0.0265,0.0007,0.7332,0.414,16.9175,0.0473,5.2443,0.0038
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,13.426,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.1817,0.488,0,0.012,0,0.042,28.7972,0.3333,0,0.4501,0,1000,0,0,30.085,0,0,0.5774,0.5,28.7972,0.042,6.0723,0.003
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,18.6261,1.5594,0.3415,0.3064,0.2437,0.3701,0.8553,1.6272,0.3744,1.5339,0.6326,0.001,0.2187,0.5242,0.9037,14.0461,0,0.272,0.4045,0.0409,10578,1.0135,2.0374,14.4882,0.4433,0.0979,0.6266,0.5839,11.4377,0.2742,3.8986,0
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,71.5679,0.4848,0.0076,0.0009,0.0001,0.0097,0.0998,1.057,1.1198,3.2797,0.4436,0.4283,0.0093,0.0206,0.0174,30.0677,0.1429,0,3.062,0.5431,14011,0.2487,3.2918,32.9994,0.66,0.5731,0.5977,0.4797,30.0677,0.0037,6.1792,0.0003
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.02/connm-ue-csp-sat-n800-d0.02-s111845174.used-as.sat04-958.cnf,1,49.689,0.4852,0.0083,0.001,0.0001,0.0103,0.1203,1.0041,1.1344,3.4215,0.8423,0.4603,0.0136,0.0205,0.0186,30.2186,0.3333,0,3.297,0.5231,9601,0.2484,3.4805,30.2186,0.6666,0.5709,0.4669,0.6631,30.2186,0.0041,5.8962,0.0028
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07.cnf,1,2.8028,0,0.3832,0.3831,0.3831,0.3832,0,0.9999,0.0001,1.1076,0.2911,0,0.0286,0,0.3832,22.5259,0,0,0.5229,0,560,0,0,23.1863,0,0,0.9599,0.3607,22.017,0.3831,7.1583,0.0036
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf,1,15.1362,2.613,0.4999,0.4997,0.4979,0.5,0.265,3.0218,0.3929,0.9178,0.1305,0,0.6255,0.234,1,15.168,0,0.0937,0.3001,0.5,8169,0.4298,3.3298,16.7246,0.7998,0.6249,0.8977,0.299,14.3944,0.4424,4.0535,0
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,71.484,0.4848,0.0076,0.0009,0.0001,0.0097,0.0998,1.057,1.1198,3.3304,0.4436,0.4283,0.0093,0.0206,0.0174,30.0677,0.1429,0,3.083,0.5431,14011,0.2487,3.2918,32.9994,0.66,0.5731,0.5977,0.4797,30.0677,0.0037,6.1792,0.0003
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_9gates_u2.cnf,1,13.3142,1.4162,0.1569,0.0904,0,0.255,1.0318,2.1011,1.2742,11.347,0.4051,0,0.0657,0.7753,1,14.4375,0,0.0321,11.8134,0.0001,81513,0.3454,4.2303,15.7919,0.8573,0.0013,0.6233,0.4223,9.8645,0.0994,3.5542,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,43.901,0.1562,0,0,0,0,0.0153,0.8556,2.5197,36.2933,0.7195,0.8478,0.0071,0.0132,0,54.5587,0,0.9697,37.4118,0.8699,46074,1.8913,4.2017,66.4901,0.8993,0.8797,1.0163,0.4885,54.5587,0,2,0.001
SAT_Competition2009/CRAFTED/ramseycube/Q32inK10.cnf,1,9.0808,0.0836,0,0,0,0,0.6782,0,0.3269,4.6116,0.0164,0.0016,0.2638,0,0,17.3258,1,0,4.2884,0.0097,38430,0.0856,0,17.3258,0.415,0.0868,0,1,17.3258,0,2,0.0015
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,10.0636,0.0083,0.4947,0.4941,0.4936,0.4956,0.4844,1.3541,0.0019,1.2754,0.0104,0.0052,0.0983,0,0.4961,15.9336,0,0,0.7365,0.0064,56970,0.0162,2.0084,16.4167,0.1236,0.0972,0.8062,0.2464,15.5136,0.4942,2,0.0003
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,58.4792,0.1949,0,0,0,0,0.0834,0.184,13.6186,45.3942,0.9548,0.4863,0.0023,0.0114,0,58.0489,0.8182,0.9548,55.3902,0.7268,266431,1.8771,5.4654,59.1988,0.8882,0.8001,0.013,0.9972,48.9463,0,3,0.0005
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,1,46.3295,1.3431,0.1687,0.0763,0.0233,0.336,0.706,1.6144,1.0513,1.253,0.669,0.0001,0.048,0.2073,0.4369,0,0,0.2796,0.7477,0.0306,3122,0.3114,2.9151,0,0.6039,0.1611,0.8237,0.4246,0,0.1065,5.4097,0.0008
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,2.6651,0.0118,0.1109,0.1109,0.1109,0.1109,0.0737,0.5818,0.0231,0.8565,0.504,0.0063,0.0159,0.0048,0.1424,32.8345,0,0.0016,0.3662,0.2579,632,0.0133,0.0916,34.3478,0.258,0.258,0.5791,0.5045,32.8345,0.1109,7.5532,0.0032
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,12.3905,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.1923,0.4783,0,0.013,0,0.042,27.4371,0.3333,0,0.4712,0,920,0,0,28.5816,0,0,0.5774,0.5,27.4371,0.042,6.0306,0.0033
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n800-d0.04-s362703357.sat05-548.reshuffled-07.cnf,1,52.8468,0.4827,0.0078,0.0009,0.0001,0.0097,0.1033,1.0475,1.1035,3.4949,0.4178,0.4456,0.0146,0.0202,0.015,23.1129,0.1429,0,3.3356,0.5382,10039,0.2504,3.3782,23.1129,0.6616,0.5711,0.597,0.4768,23.1129,0.0038,5.8691,0.0004
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,49.485,0.1686,0,0,0,0,0.0173,0.8673,6.0433,38.9673,0.7289,0.8414,0.0062,0.012,0,58.1121,0,0.966,41.1905,0.8587,65612,1.891,4.1532,59.6866,0.8872,0.8655,1.0202,0.4865,58.1121,0,2.9712,0.0006
SAT_Competition2007/crafted/spence/hard/s113-100.cnf,1,1.0829,0,0.3225,0.3217,0.314,0.3237,1.6635,0,0.0597,0.8256,0.5,0.0001,0.0508,0,0.3245,16.0966,1,0,0.4971,0.0011,236,0,0.3057,17.1418,0.0685,0.0033,0,1,16.0966,0.3148,5.8661,0.0127
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,89.7926,0.2642,0,0,0,0,0.019,0.2474,3.7597,27.0111,0.933,0.7668,0.0055,0.0156,0,54.2475,0.8462,0.933,32.0536,0.7867,61409,1.4728,4.8047,54.7514,0.8161,0.7959,0.0239,0.9937,54.2475,0,3,0.0014
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-02-S350203913.sat05-486.reshuffled-07.cnf,1,34.9439,0.0958,0.0654,0.0389,0.0197,0.106,0.5707,0.6539,0.8106,0.9761,0.5106,0.0031,0.0089,0.0023,0.2235,28.8724,0,0,0.3062,0.0756,3500,0.053,2.7539,29.7467,0.5791,0.2131,0.5809,0.4981,28.8724,0.049,4,0.0003
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,2.9682,1.0423,0.0656,0.0613,0.0071,0.0675,0.0642,1.5309,0.7234,9.111,0.5161,0.7646,0.0383,0.0365,0.0755,23.3893,0,0.1741,7.3915,0.7658,4549,0.7614,1.5065,26.096,0.792,0.7684,0.7348,0.4509,23.3893,0.0398,3,0.0005
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0.25,0,0.5,0.5,0.4996,0.5,0,0,0.0035,12.7085,0.5,0,0.1818,0,0.5,0,1,0,11.1731,0,831600,0,0,0,0,0,0,1,0,0.4992,2,0.0909
