@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC

@DATA
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0.6857,0.5229,0.3614,0.0026,0.0021,18.386
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_29.renamed-as.sat05-1916.cnf,1,0.6863,0.5255,0,0.0031,0.0016,131.189
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,0,0.1952,2.3887,0.0002,0.2397,247.638
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c7idw_s.cnf,1,0,0.1746,2.94,0.0001,0.1539,1019.94
SAT_Competition2007/industrial/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf,1,0,0.2341,3.8206,0.0002,0.2312,1116.4
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.180-SAT.cnf,1,0.0003,0.4264,1.6503,0,0.3261,1953510
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,0,0.1091,2.1336,0,0.1515,2380.83
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p1.cnf,1,0,0.2247,2.9245,0,0.1477,11354
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-20-s100.cnf,1,0,0.1798,2.3252,0.0001,0.1504,946.64
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-17-u.cnf,1,0,0.247,3.0708,0,0.1596,12267.5
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0,0.2325,2.8898,0,0.1493,41184.5
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-16.cnf,1,0,0.04,1.3141,0.0001,0.065,1337.83
SAT_Competition2009/APPLICATION/SAT07/industrial/narain/clauses-8.cnf,1,0,0.3221,1.7972,0,0.1574,131383
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-r4b1k1.1.cnf,1,0,0.149,2.5823,0.0006,0.1272,67.7307
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand032.cnf,1,0,0.157,2.5396,0.0002,0.1824,390.802
SAT_RACE2008/marijn-philips.cnf,1,0.0002,0.068,1.8379,0.0019,0.0898,42.7814
SAT_Competition2011/SAT_RACE08/cnf/ibm-2002-30r-k85.cnf,1,0,0.2324,3.4396,0,0.2054,9674.33
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-9007.cnf,1,0,0.2259,3.3433,0,0.207,9954
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g7nidw.cnf,1,0,0.1879,2.9736,0.0001,0.1583,843.115
SAT_Competition2007/industrial/industrial/grieu/vmpc_26.cnf,1,0.6858,0.524,0.0313,0.0039,0.0019,61.0472
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf,1,0,0.1909,2.7473,0,0.1615,7349
SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf,1,0,0.0189,0.8229,0.0001,0.0383,1921.69
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-03.cnf,1,0,0.3863,3.8171,0,0.2074,7438
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-22.cnf,1,0.0001,0.0504,1.4576,0.0005,0.0912,307.406
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,1,0,0.4033,4.2559,0.0003,0.3112,965.714
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04a.cnf,1,0.0006,0.3446,4.0084,0.0003,0.2222,308.679
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,0,0.4314,3.997,0.0001,0.3097,1492.67
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0,0.4835,4.1235,0,0.2697,1721100
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.120-NOTKNOWN.cnf,1,0.0001,0.426,1.7403,0,0.3259,478087
SAT_RACE2008/manol-pipe-c6bidw_i.cnf,1,0,0.1761,2.9427,0.0001,0.1541,694.5
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0,0.4721,4.2533,0.0001,0.2722,2240
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0,0.3087,3.0266,0,0.278,1308120
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,0,0.2093,3.2477,0,0.1635,5302.67
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop01-75.cnf,1,0,0.1398,2.5977,0.0001,0.1587,454.667
SAT_Competition2011/SAT07/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,0,0.6241,0.6838,0,0.2132,1182
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf,1,0,0.2344,2.869,0,0.1456,3614.67
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0,0.3087,3.0266,0,0.278,1422580
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_28.cnf,1,0.6861,0.5251,0.0178,0.0033,0.0017,21.6514
SAT_RACE2006/SAT-Race-Benchmarks/aloul-chnl11-13.cnf,1,0.8451,0,0,0.007,0,4
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-dalumul.cnf,1,0,0.152,2.2168,0.0001,0.072,500.28
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02-w08-18.cnf,1,0.0001,0.1657,3.2054,0,0.1293,2638.75
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,0,0.1619,2.2935,0,0.1872,10703.5
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L200_coli.sat.cnf,1,0,0.3877,1.9366,0,0.1266,4195
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-25.cnf,1,0,0.1275,2.5841,0.0004,0.127,260.439
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-3.cnf,1,0,0.0207,0.9811,0.0001,0.0385,3631
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf,1,0,0.1466,2.5241,0.0001,0.189,462
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-13-u.cnf,1,0,0.2674,2.8797,0,0.161,12701.5
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-02.cnf,1,0,0.1174,2.7421,0.0007,0.1443,159.823
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9n.cnf,1,0,0.2019,2.9581,0.0001,0.1506,1037
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0,0.3389,1.2996,0,0.2283,697200
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,1,0,0.1104,1.9804,0,0.0905,13311
SAT_Competition2007/industrial/industrial/narain/clauses-10.cnf,1,0,0.3241,1.7079,0,0.1567,251627
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,0,0.1193,2.5871,0.0001,0.1227,1627.19
SAT_Competition2007/industrial/industrial/palacios/hard/safe-50-h50-sat.cnf,1,0,0.4207,4.1321,0.0004,0.3197,1104.33
SAT-Race-2010-CNF/hardware-verification/manolios/c9idw.cnf,1,0,0.176,2.8639,0,0.1503,1116.67
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10bi_s.cnf,1,0,0.1748,2.8998,0.0001,0.1474,2085.33
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-k2mul.cnf,1,0,0.1598,1.9969,0.0001,0.0773,662.7
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,0,0.3775,4.1025,0.0008,0.2891,479.611
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,0.0001,0.1289,2.5713,0.0005,0.1284,264.606
SAT_Competition2007/industrial/industrial/narain/clauses-6.cnf,1,0,0.3185,1.9619,0,0.1586,22368
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,1,0,0.1312,2.6911,0,0.104,1442.67
SAT_RACE2008/manol-pipe-c9n_i.cnf,1,0,0.1923,3.0438,0.0003,0.1567,270.61
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,0,0.0232,1.6893,0,0.0396,12350
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-16.cnf,1,0,0.04,1.3141,0.0001,0.065,1470.7
SAT-Race-2010-CNF/hardware-verification/velev/9dlx_vliw_at_b_iq9.cnf,1,0,0.3466,4.2401,0,0.2583,1491160
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.1408,0.0023,0.0896,0.0001,0.0352,4205.29
SAT_Competition2011/SAT03/industrial/li/li-test4/li-test4-100.shuffled-as.sat03-370.cnf,1,0,0.1611,1.6395,0,0.2885,1163.83
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf,1,0,0.1835,2.3725,0.0001,0.1537,1016.48
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-23-k100.cnf,1,0,0.2144,3.6888,0,0.1663,3870.67
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9n.cnf,1,0,0.2019,2.9581,0.0001,0.1506,1248.83
SAT-Race-2010-CNF/cryptography/desgen/gss-20-s100.cnf,1,0,0.1798,2.3252,0.0001,0.1504,941.449
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-19-k90.cnf,1,0.0001,0.1993,3.5458,0,0.1627,8218
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0.7958,0,0,0.0049,0,4.0618
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,0,0.1025,2.0293,0,0.1487,2532.4
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,0,0.2267,2.9701,0,0.1485,15287
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-10.cnf,1,0,0.089,2.3058,0.0001,0.1144,3092.6
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,0,0.2092,3.2519,0,0.1636,2579
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-uns-1.0-8.cnf,1,0,0.5096,4.249,0.0001,0.2785,3413
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12072.cnf,1,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,1,0.0001,0.1453,2.9871,0,0.1362,3057.2
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g6bi.cnf,1,0,0.1963,3.2307,0.0003,0.1599,151.015
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.0009,0.2629,2.3353,0.0031,0.2909,118.267
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-rotmul.cnf,1,0,0.1757,2.122,0.0001,0.1102,181.694
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-300.cnf,1,0,0.1403,2.8083,0.0001,0.1629,1388.64
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq1.cnf,1,0,0.2912,3.9885,0.0001,0.2492,563.714
SAT_Competition2011/SAT03/industrial/maris/CNF/gripper13u.shuffled-as.sat03-395.cnf,1,0.0093,0.4788,1.6906,0.0004,0.2708,27.0427
SAT_RACE2008/een-tip-sat-nusmv-t5.B.cnf,1,0,0.1867,3.2998,0.0001,0.1555,491.262
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,0.0003,0.147,1.9719,0.0001,0.2553,1132.68
SAT_RACE2008/een-pico-prop00-75.cnf,1,0.0007,0.2112,3.1686,0,0.1764,1298.4
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,0,0.4833,4.1238,0,0.2698,1509940
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b7.cnf,1,0,0.5811,4.251,0,0.276,55753
SAT_Competition2011/SAT03/industrial/kukula/addm_bench/am_7_7.shuffled-as.sat03-363.cnf,1,0.0001,0.0601,0.7916,0.0004,0.072,274.324
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-g10nid.cnf,1,0,0.1737,2.7281,0,0.151,1863.2
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc950.cnf,1,?,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,0.0007,0.1515,2.5807,0.0008,0.1238,68.319
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf,1,0,0.0189,0.8229,0.0001,0.0383,1831.19
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf,1,0,0.0544,1.8154,0,0.078,2602.57
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,0.0731,0.3662,1.2868,0.0009,0.2169,1152
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,1,0.0001,0.0784,1.8955,0.0008,0.065,102.921
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-13.cnf,1,0,0.0301,1.1386,0,0.0451,79942
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-11r1-k45.cnf,1,0,0.1854,3.3902,0,0.1587,3241
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10id.cnf,1,0,0.1714,2.8021,0.0001,0.1552,1732.38
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0,0.0205,0.9718,0.0001,0.0385,2383.44
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0,0.2339,2.9386,0,0.1447,38315.5
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,0,0.2527,3.8107,0.0001,0.2514,4459
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,0,0.1842,2.3826,0.0001,0.1543,960.413
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0.0494,0.0218,0.7626,0.0002,0.0948,6120.67
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,0,0.0949,2.6334,0.0001,0.1396,311.32
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-17-s.cnf,1,0,0.2406,3.0933,0,0.1604,18590.5
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,0,0.0406,1.4328,0,0.0603,22125
SAT_RACE2008/maris-s03-gripper11.cnf,1,0.0557,0.473,1.7838,0.0006,0.2615,20.9883
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-32-s100.cnf,1,0,0.1839,2.371,0.0001,0.1534,1029.75
SAT_Competition2007/industrial/industrial/narain/clauses-2.cnf,1,0.0011,0.3212,2.5689,0.0001,0.1801,1234.55
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g6bid.cnf,1,0,0.1936,3.1643,0.0002,0.1651,278.127
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l45_lambda.cnf,1,0,0.3627,3.1514,0.0002,0.1635,367.935
SAT_Competition2011/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0,0.0189,0.8222,0.0001,0.0382,1796.56
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,0,0.3995,4.2573,0.0004,0.313,609.375
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c6nidw_i.cnf,1,0,0.1757,2.9405,0.0001,0.1548,728.4
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,0.0002,0.1131,2.536,0.0001,0.1379,1039.29
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf,1,0.0003,0.1511,2.502,0.0005,0.1128,111.869
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1,0.0016,0.2365,2.3509,0.0011,0.326,432
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8_i.cnf,1,0,0.2026,3.3936,0.0006,0.1737,108.338
SAT_RACE2008/post-cbmc-zfcp-2.8-u2.cnf,1,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/een-pico-sr06-pr02-02.cnf,1,0.0002,0.1646,3.0422,0.0001,0.1687,398.583
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,0,0.2095,3.0671,0,0.2209,6377
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-2.cnf,1,0,0.0194,0.8464,0.0001,0.0385,1711.67
SAT_RACE2008/ibm-2004-23-k80.cnf,1,0,0.2145,3.6727,0,0.1667,2519
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p0.cnf,1,0,0.2237,2.8545,0,0.149,7342
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,0.0002,0.1559,3.2534,0,0.1507,3002.2
SAT_Competition2011/SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,0,0.3747,3.7126,0,0.2114,1498140
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,0,0.3466,4.2401,0,0.2583,1588350
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,0,0.1649,2.3703,0.0001,0.1798,1390.11
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i8mul.cnf,1,0,0.166,1.9511,0.0001,0.0815,1072.58
SAT_RACE2008/velev-vliw-uns-2.0-iq2.cnf,1,0,0.3185,4.0364,0.0001,0.2563,2492
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-4.cnf,1,0,0.0194,0.8469,0.0001,0.0385,1876
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom24.cnf,1,0,0.2071,2.2144,0.0001,0.2461,1313.09
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog3_v01a.renamed-as.sat05-3963.cnf,1,0.0542,0.4735,3.4393,0.0166,0.2633,1.861
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f7idw.cnf,1,0,0.1818,2.7419,0,0.1566,2279
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,0.0001,0.1434,3.0191,0.0001,0.1249,967.952
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-19-u.cnf,1,0,0.2387,3.1176,0,0.1604,4240
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,0.0002,0.2194,3.768,0.0006,0.2149,269.606
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-cha05-143.cnf,1,0,0.19,2.8597,0.0001,0.1562,1991.23
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0,0.4835,4.1235,0,0.2697,1490280
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,1,0,0.0775,1.7671,0.0002,0.0582,415.218
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11935.cnf,1,?,?,?,?,?,?
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0,0.0609,1.6474,0.0001,0.1052,1089.47
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,0,0.2,2.2983,0.0001,0.2432,601.571
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,0,0.5517,3.1007,0,0.3198,652690
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf,1,0,0.166,3.2044,0,0.1287,11336.8
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_13_UNKNOWN.cnf,1,0.0002,0.2468,2.4324,0.0021,0.3107,155.111
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,0,0.1888,2.8031,0,0.1536,2737.5
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,0,0.1864,3.0185,0.0001,0.1447,526.522
SAT-Race-2010-CNF/mixed/grieu/vmpc_28.cnf,1,0.6861,0.5251,0.0178,0.0033,0.0017,21.4917
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0,0.065,1.7069,0.0005,0.084,47.3995
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-04.cnf,1,0,0.0248,1.053,0.0001,0.0417,2177.6
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,1,0,0.1278,2.7601,0.0001,0.1006,1367.08
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,0,0.0552,1.0348,0.0001,0.0643,636.231
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1,0.0009,0.1844,2.2997,0,0.1615,12294
SAT-Race-2010-CNF/hardware-verification/velev/16pipe_16_ooo.cnf,1,0,0.6129,4.1932,0,0.2972,2374600
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0,0.0776,2.0475,0.0011,0.0901,67.872
SAT_RACE2008/ibm-2004-23-k100.cnf,1,0,0.2144,3.6888,0,0.1663,3594
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0,0.2236,2.9027,0,0.1493,15227
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0.6857,0.5235,0.0335,0.0042,0.002,19.313
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,0.0001,0.1478,2.8674,0,0.1405,1730.75
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-11-u.cnf,1,0,0.2705,2.8699,0,0.1603,16470.5
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.2096,0.3707,1.5739,0.0011,0.1953,221.778
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,0.0008,0.2276,2.1905,0.001,0.3364,580
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,0.001,0.2325,2.2106,0.0009,0.3401,743
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-21.cnf,1,0,0.0654,1.7903,0.0015,0.0957,85.1377
SAT_Competition2007/industrial/industrial/grieu/vmpc_25.cnf,1,0.6857,0.5235,0.0335,0.0042,0.002,26.9309
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0,0.436,3.0942,0,0.309,131
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l45_lambda.cnf,1,0,0.3627,3.1514,0.0002,0.1635,368.49
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0,0.5489,4.2103,0,0.2832,43379
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,0,0.4235,3.9358,0,0.267,66942
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0,0.3882,2.83,0.0001,0.2947,151.316
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0001,0.182,2.3542,0.0001,0.1523,946.795
SAT_RACE2008/ibm-2004-29-k55.cnf,1,0,0.1943,3.3281,0.0001,0.1604,1047.06
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,0.0027,0.3242,1.9018,0,0.2533,26664
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0,0.2625,2.821,0,0.1635,12090
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0,0.4607,4.0488,0,0.2587,119737
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0,0.3911,4.2037,0.0003,0.3368,790.571
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c9.cnf,1,0,0.2031,3.3994,0.0006,0.1665,116.986
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-09.cnf,1,0,0.0251,1.0554,0.0001,0.0425,2131.18
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0,0.4074,4.2501,0.0003,0.3093,856.167
