@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,0.0068,131.283,30.4811,2540,0.0051,0.0051,2556
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,0.0006,2112.24,46.2174,41695,0.0003,0.0003,42000
SAT11/random/medium/unif-k7-r89-v70-c6230-S1516725086-012.UNKNOWN.cnf,1,0.1,12.1034,25.5539,6230,0.1,0.1,6230
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,0.04,24.7375,26.9424,2662,0.04,0.04,2662
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,0.001,1043.89,39.4516,20877,0.0006,0.0006,21000
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.0064,172.751,30.0532,3388,0.0039,0.0039,3408
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf,1,0.0073,149.873,34.3311,2964,0.0044,0.0044,2982
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S950666065-093-UNKNOWN.cnf,1,0.0002,3684.5,65.1667,145983,0.0001,0.0001,147000
SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,0.0467,24.8051,46.1431,12750,0.0467,0.0467,12750
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1,0.0054,162.732,36.8206,3184,0.0041,0.0041,3195
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,0.0079,138.868,32.2619,2752,0.0048,0.0048,2769
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S370067727-038.UNKNOWN.cnf,1,0.1,10.3746,13.5067,1065,0.1,0.1,1065
SAT11/random/medium/unif-k7-r89-v90-c8010-S775210372-041.UNKNOWN.cnf,1,0.0778,15.3234,31.09,8010,0.0778,0.0778,8010
SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1,0.035,33.1544,56.7299,17000,0.035,0.035,17000
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1139883571-082.UNKNOWN.cnf,1,0.1,10.4172,13.5265,1065,0.1,0.1,1065
SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf,1,0.1,12.1252,25.5954,6230,0.1,0.1,6230
SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,0.0175,65.7616,55.4,34000,0.0175,0.0175,34000
SAT11/random/large/unif-k7-r85-v200-c17000-S949556727-080-UNKNOWN.cnf,1,0.035,33.1793,57.9082,17000,0.035,0.035,17000
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,0.0002,6382.5,68,125223,0.0001,0.0001,126000
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,0.0081,109.205,26.5744,2125,0.0061,0.0061,2130
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,0.0003,5302.67,59,104318,0.0001,0.0001,105000
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S236776564-037.SATISFIABLE.cnf,1,0.04,24.9214,26.8549,2662,0.04,0.04,2662
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,0.0002,8420,70.8,166810,0.0001,0.0001,168000
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,0.0116,77.2648,20.8393,1487,0.0087,0.0087,1491
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,0.0003,4273,54.8,83386,0.0002,0.0002,84000
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1077220429-098.SATISFIABLE.cnf,1,0.0117,76.1705,21.486,1485,0.0089,0.0089,1491
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,0.1,10.396,13.8381,1065,0.1,0.1,1065
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,0.04,24.8672,27.0869,2662,0.04,0.04,2662
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1650617512-037.SATISFIABLE.cnf,1,0.0333,29.7731,30.9129,3195,0.0333,0.0333,3195
SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,0.1,12.079,25.4359,6230,0.1,0.1,6230
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,0.0068,161.409,34.2463,3162,0.0042,0.0042,3195
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S794554332-033.UNKNOWN.cnf,1,0.009,97.2171,24.786,1909,0.0068,0.0068,1917
SAT11/random/medium/unif-k7-r89-v50-c4450-S324945930-048.UNKNOWN.cnf,1,0.14,8.9152,19.7225,4450,0.14,0.14,4450
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,0.0073,152.622,33.5201,2969,0.0044,0.0044,2982
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S2098066936-001.UNKNOWN.cnf,1,0.05,20.0325,22.5196,2130,0.05,0.05,2130
SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,0.004,238.322,57.44,25000,0.004,0.004,25000
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S367251957-028.UNKNOWN.cnf,1,0.009,98.0387,25.1162,1910,0.0068,0.0068,1917
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,0.001,1053.48,38.0714,20880,0.0006,0.0006,21000
SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,0.0778,15.366,31.1226,8010,0.0778,0.0778,8010
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf,1,0.0119,75.298,21.4639,1478,0.009,0.009,1491
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1129651135-081.SATISFIABLE.cnf,1,0.0667,15.2672,18.3623,1597,0.0667,0.0667,1597
SAT11/random/large/unif-k7-r85-v200-c17000-S771170845-016-UNKNOWN.cnf,1,0.035,33.4122,56.9753,17000,0.035,0.035,17000
SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1,0.14,8.8747,19.5486,4450,0.14,0.14,4450
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,0.0074,119.88,29.5488,2334,0.0056,0.0056,2343
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1778371838-017-UNKNOWN.cnf,1,0.0003,3378.2,59.4,83458,0.0002,0.0002,84000
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1,0.008,138.815,32.9427,2747,0.0049,0.0049,2769
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,0.0667,15.3301,18.4206,1597,0.0667,0.0667,1597
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S91768321-029.SATISFIABLE.cnf,1,0.0051,175.072,27.6341,3391,0.0038,0.0038,3408
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,0.0001,10514,71.25,208731,0.0001,0.0001,210000
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1404138730-025.UNKNOWN.cnf,1,0.0116,75.919,20.783,1485,0.0088,0.0088,1491
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1663503036-045.UNKNOWN.cnf,1,0.0112,118.568,27.4254,2323,0.0056,0.0056,2343
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,0.0074,121.013,28.4081,2337,0.0056,0.0056,2343
SAT11/random/large/unif-k7-r85-v200-c17000-S181603592-089-UNKNOWN.cnf,1,0.035,33.0867,56.4382,17000,0.035,0.035,17000
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S846876765-035.SATISFIABLE.cnf,1,0.0065,170.361,28.9319,3372,0.0039,0.0039,3408
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1635333981-027.UNKNOWN.cnf,1,0.0102,86.8472,23.4171,1698,0.0077,0.0077,1704
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S963265686-085-UNKNOWN.cnf,1,0.0006,2146.35,46.9655,41669,0.0003,0.0003,42000
SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,0.0875,13.7323,28.3642,7120,0.0875,0.0875,7120
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,0.04,24.786,27.0335,2662,0.04,0.04,2662
SAT11/random/large/unif-k7-r85-v300-c25500-S942666749-061-UNKNOWN.cnf,1,0.0233,49.248,50.005,25500,0.0233,0.0233,25500
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S689381858-022.UNKNOWN.cnf,1,0.04,24.8501,27.0361,2662,0.04,0.04,2662
SAT11/random/medium/unif-k7-r89-v60-c5340-S384085843-009.UNKNOWN.cnf,1,0.1167,10.5091,22.6245,5340,0.1167,0.1167,5340
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,0.0117,75.7638,20.6127,1483,0.0088,0.0088,1491
SAT11/random/medium/unif-k7-r89-v50-c4450-S1034575833-022.UNKNOWN.cnf,1,0.14,8.9162,19.5392,4450,0.14,0.14,4450
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1573194644-097.UNKNOWN.cnf,1,0.0091,97.2641,24.2559,1907,0.0069,0.0069,1917
SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,0.0467,25.011,46.4508,12750,0.0467,0.0467,12750
SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,0.0233,49.5223,49.8189,25500,0.0233,0.0233,25500
SAT11/random/large/unif-k5-r20-v1000-c20000-S1950850246-038-UNKNOWN.cnf,1,0.005,190.698,52.1509,20000,0.005,0.005,20000
SAT11/random/medium/unif-k7-r89-v80-c7120-S1957603206-080.SATISFIABLE.cnf,1,0.0875,13.7354,28.3595,7120,0.0875,0.0875,7120
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S591042619-090.UNKNOWN.cnf,1,0.0093,118.562,28.422,2330,0.0057,0.0057,2343
SAT11/random/large/unif-k7-r85-v150-c12750-S93401285-051-UNKNOWN.cnf,1,0.0467,25.012,46.6506,12750,0.0467,0.0467,12750
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1397126856-076.UNKNOWN.cnf,1,0.0204,54.3492,16.5091,1060,0.0124,0.0124,1065
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,0.008,138.999,32.869,2746,0.0049,0.0049,2769
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,0.0082,108.043,27.7558,2117,0.0063,0.0063,2130
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S173446080-001.UNKNOWN.cnf,1,0.0148,74.4914,20.3423,1477,0.0091,0.0091,1491
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf,1,0.0001,8505,70,166841,0.0001,0.0001,168000
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,0.0002,6405,62.3333,125239,0.0001,0.0001,126000
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1,0.001,1068.61,38.814,20886,0.0006,0.0006,21000
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S873866006-055.UNKNOWN.cnf,1,0.0333,29.6737,30.5441,3195,0.0333,0.0333,3195
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S769368248-036.UNKNOWN.cnf,1,0.0103,107.384,26.8709,2115,0.0063,0.0063,2130
SAT11/random/large/unif-k5-r20-v2000-c40000-S319509287-085-UNKNOWN.cnf,1,0.0025,377.561,66.0625,40000,0.0025,0.0025,40000
SAT11/random/medium/unif-k7-r89-v50-c4450-S1027567260-047.UNKNOWN.cnf,1,0.14,8.8875,19.5731,4450,0.14,0.14,4450
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,0.0002,5231.33,61.8333,104392,0.0001,0.0001,105000
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S602837755-005.UNKNOWN.cnf,1,0.0667,15.1739,18.3961,1597,0.0667,0.0667,1597
SAT11/random/medium/unif-k7-r89-v60-c5340-S1458986015-022.SATISFIABLE.cnf,1,0.1167,10.4776,22.7094,5340,0.1167,0.1167,5340
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1268831169-016-UNKNOWN.cnf,1,0.0002,3751,70.8333,145991,0.0001,0.0001,147000
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,0.0079,138.764,31.9593,2748,0.0048,0.0048,2769
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S2038462183-033.SATISFIABLE.cnf,1,0.0667,15.2091,18.4862,1597,0.0667,0.0667,1597
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S2092454698-027.UNKNOWN.cnf,1,0.04,24.5745,27.2292,2662,0.04,0.04,2662
SAT11/random/large/unif-k7-r85-v150-c12750-S313239685-087-UNKNOWN.cnf,1,0.0467,25.1164,46.8973,12750,0.0467,0.0467,12750
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S874492400-019-UNKNOWN.cnf,1,0.0001,10752,74,208679,0.0001,0.0001,210000
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S34055288-072.SATISFIABLE.cnf,1,0.04,25.0603,26.882,2662,0.04,0.04,2662
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,0.0138,96.6725,25.1132,1902,0.007,0.007,1917
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1,0.0114,97.2253,25.9238,1905,0.007,0.007,1917
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1880411078-058.SATISFIABLE.cnf,1,0.05,20.1518,22.7858,2130,0.05,0.05,2130
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1090604743-089.UNKNOWN.cnf,1,0.0149,74.7683,20.2705,1476,0.0091,0.0091,1491
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1,0.0079,139.788,32.0277,2742,0.0048,0.0048,2769
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,0.0063,140.526,32.4729,2741,0.0047,0.0047,2769
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S2124915970-046.UNKNOWN.cnf,1,0.0333,29.6366,30.6987,3195,0.0333,0.0333,3195
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S60874767-043.UNKNOWN.cnf,1,0.0667,15.2222,18.7201,1597,0.0667,0.0667,1597
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S815408325-054.UNKNOWN.cnf,1,0.05,20.01,22.9728,2130,0.05,0.05,2130
SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,0.005,191.135,53.02,20000,0.005,0.005,20000
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1864619158-076.SATISFIABLE.cnf,1,0.0102,87.0077,23.3404,1697,0.0077,0.0077,1704
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,0.0054,163.284,36.2689,3186,0.0041,0.0041,3195
SAT11/random/large/unif-k7-r85-v300-c25500-S415002759-031-UNKNOWN.cnf,1,0.0233,49.4247,49.6446,25500,0.0233,0.0233,25500
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1,0.04,24.8436,26.7082,2662,0.04,0.04,2662
SAT11/random/medium/unif-k7-r89-v70-c6230-S289144908-090.UNKNOWN.cnf,1,0.1,12.0706,25.5719,6230,0.1,0.1,6230
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1094982880-055.UNKNOWN.cnf,1,0.0103,106.75,26.2891,2116,0.0063,0.0063,2130
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1863077195-052.SATISFIABLE.cnf,1,0.0073,150.957,34.387,2960,0.0044,0.0044,2982
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1920335371-069-UNKNOWN.cnf,1,0.0002,4191.5,70.875,166901,0.0001,0.0001,168000
SAT11/random/large/unif-k7-r85-v150-c12750-S541704841-072-UNKNOWN.cnf,1,0.0467,24.9472,46.5148,12750,0.0467,0.0467,12750
SAT11/random/medium/unif-k7-r89-v90-c8010-S2127424322-078.UNKNOWN.cnf,1,0.0778,15.3073,31.203,8010,0.0778,0.0778,8010
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1507171828-044.SATISFIABLE.cnf,1,0.0147,75.1492,20.2451,1483,0.0089,0.0089,1491
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1205196501-095.UNKNOWN.cnf,1,0.0102,107.917,26.4648,2120,0.0062,0.0062,2130
SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf,1,0.1,12.0729,25.509,6230,0.1,0.1,6230
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,0.009,99.2951,26.0143,1912,0.0068,0.0068,1917
SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,0.0067,143.199,49.5357,15000,0.0067,0.0067,15000
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1097024859-001.SATISFIABLE.cnf,1,0.0113,98.39,26.0057,1907,0.0069,0.0069,1917
SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,0.035,33.222,57.6211,17000,0.035,0.035,17000
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S984689729-080.UNKNOWN.cnf,1,0.0204,54.9558,16.2597,1060,0.0123,0.0123,1065
SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,0.005,191.49,52.3409,20000,0.005,0.005,20000
SAT11/random/large/unif-k5-r20-v2000-c40000-S837431592-027-UNKNOWN.cnf,1,0.0025,379.279,65.2143,40000,0.0025,0.0025,40000
SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1,0.028,41.3419,47.433,21250,0.028,0.028,21250
SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1,0.1,12.146,25.6696,6230,0.1,0.1,6230
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,0.0021,532.906,32.9196,10419,0.0012,0.0012,10500
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,0.0064,173.818,26.9359,3397,0.0038,0.0038,3408
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,0.0073,150.854,33.434,2951,0.0045,0.0045,2982
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S869604189-077.UNKNOWN.cnf,1,0.0068,130.254,30.4264,2549,0.0051,0.0051,2556
SAT11/random/large/unif-k5-r20-v1250-c25000-S1245360321-088-UNKNOWN.cnf,1,0.004,237.264,55.9286,25000,0.004,0.004,25000
SAT11/random/medium/unif-k7-r89-v80-c7120-S1147977026-087.SATISFIABLE.cnf,1,0.0875,13.6797,28.4262,7120,0.0875,0.0875,7120
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,0.002,534.768,32.5912,10451,0.0012,0.0012,10500
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,0.0086,129.201,29.9447,2539,0.0052,0.0052,2556
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S768688898-014.UNKNOWN.cnf,1,0.0136,65.5118,18.0214,1272,0.0103,0.0103,1278
SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1,0.14,8.8298,19.6784,4450,0.14,0.14,4450
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,0.0085,130.588,30.9963,2545,0.0051,0.0051,2556
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,0.0001,10678,71.75,208521,0.0001,0.0001,210000
SAT11/random/medium/unif-k7-r89-v80-c7120-S1968028041-077.UNKNOWN.cnf,1,0.0875,13.7458,28.3618,7120,0.0875,0.0875,7120
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S2065143904-035.UNKNOWN.cnf,1,0.0078,140.838,33.0101,2756,0.0048,0.0048,2769
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,0.0102,108.239,26.9171,2111,0.0062,0.0062,2130
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1469984978-038.UNKNOWN.cnf,1,0.0136,65.3668,18.2687,1272,0.0102,0.0102,1278
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,0.0064,171.461,27.9331,3383,0.0039,0.0039,3408
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S912026804-034-UNKNOWN.cnf,1,0.0012,1046.6,38.6129,20886,0.0006,0.0006,21000
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S964643921-035-UNKNOWN.cnf,1,0.0001,10647,72,208679,0.0001,0.0001,210000
SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,0.0025,381.312,65.2,40000,0.0025,0.0025,40000
SAT11/random/medium/unif-k7-r89-v90-c8010-S1321406709-042.UNKNOWN.cnf,1,0.0778,15.4029,31.2116,8010,0.0778,0.0778,8010
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,0.0102,86.3363,23.0941,1698,0.0077,0.0077,1704
SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,0.005,191.114,53.383,20000,0.005,0.005,20000
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1,0.0085,129.149,30.9531,2545,0.0052,0.0052,2556
SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1,0.0175,65.6786,55.8784,34000,0.0175,0.0175,34000
SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,0.14,8.8965,19.7677,4450,0.14,0.14,4450
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S823305148-084.SATISFIABLE.cnf,1,0.0129,86.0264,23.5092,1689,0.0079,0.0079,1704
SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,0.0467,25.0953,46.5139,12750,0.0467,0.0467,12750
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S936020932-012-UNKNOWN.cnf,1,0.001,1048.51,38.3684,20870,0.0006,0.0006,21000
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1098107876-060-UNKNOWN.cnf,1,0.0002,7579.5,64.25,146043,0.0001,0.0001,147000
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S206772908-015.UNKNOWN.cnf,1,0.05,19.9148,22.6919,2130,0.05,0.05,2130
SAT11/random/large/unif-k5-r20-v1250-c25000-S540595895-046-UNKNOWN.cnf,1,0.004,238.192,57.7143,25000,0.004,0.004,25000
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S456969343-019.SATISFIABLE.cnf,1,0.0065,170.773,28.2537,3362,0.0039,0.0039,3408
SAT11/random/medium/unif-k7-r89-v50-c4450-S708803296-021.UNKNOWN.cnf,1,0.14,8.923,19.7203,4450,0.14,0.14,4450
SAT11/random/medium/unif-k7-r89-v80-c7120-S1980280938-088.UNKNOWN.cnf,1,0.0875,13.6854,28.1934,7120,0.0875,0.0875,7120
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S910125393-002.UNKNOWN.cnf,1,0.0079,139.451,32.1048,2751,0.0048,0.0048,2769
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1,0.0074,118.485,28.7132,2328,0.0056,0.0056,2343
SAT11/random/medium/unif-k7-r89-v90-c8010-S1897189325-062.UNKNOWN.cnf,1,0.0778,15.3116,31.2543,8010,0.0778,0.0778,8010
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1502652578-043.UNKNOWN.cnf,1,0.0333,29.7301,30.9095,3195,0.0333,0.0333,3195
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S528475885-007.SATISFIABLE.cnf,1,0.0091,98.124,25.5049,1908,0.0069,0.0069,1917
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S944656226-046.UNKNOWN.cnf,1,0.0079,139.375,31.8061,2748,0.0048,0.0048,2769
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,0.0667,15.2214,18.403,1597,0.0667,0.0667,1597
SAT11/random/large/unif-k7-r85-v400-c34000-S1163171897-095-UNKNOWN.cnf,1,0.0175,65.5625,56.7963,34000,0.0175,0.0175,34000
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1617626827-069.SATISFIABLE.cnf,1,0.0113,97.9389,25.8077,1908,0.0069,0.0069,1917
SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,0.14,8.941,19.9324,4450,0.14,0.14,4450
SAT11/random/large/unif-k5-r20-v750-c15000-S888530894-020-UNKNOWN.cnf,1,0.0067,143.892,49.2778,15000,0.0067,0.0067,15000
SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,0.0033,286.293,62.35,30000,0.0033,0.0033,30000
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S648064606-012.UNKNOWN.cnf,1,0.0116,76.1915,21.102,1483,0.0088,0.0088,1491
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,0.0129,86.1168,21.891,1692,0.0078,0.0078,1704
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S448503257-098-UNKNOWN.cnf,1,0.0002,3683,67.3333,146049,0.0001,0.0001,147000
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1847541883-049.UNKNOWN.cnf,1,0.0333,29.6801,30.5269,3195,0.0333,0.0333,3195
