@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC

@DATA
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,1,0,0.4033,4.2559,0.0003,0.3112
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04a.cnf,1,0.0006,0.3446,4.0084,0.0003,0.2222
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,0,0.4314,3.997,0.0001,0.3097
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0,0.4835,4.1235,0,0.2697
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.120-NOTKNOWN.cnf,1,0.0001,0.426,1.7403,0,0.3259
SAT_RACE2008/manol-pipe-c6bidw_i.cnf,1,0,0.1761,2.9427,0.0001,0.1541
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0,0.4721,4.2533,0.0001,0.2722
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0,0.3087,3.0266,0,0.278
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,0,0.2093,3.2477,0,0.1635
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop01-75.cnf,1,0,0.1398,2.5977,0.0001,0.1587
SAT_Competition2011/SAT07/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,0,0.6241,0.6838,0,0.2132
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf,1,0,0.2344,2.869,0,0.1456
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0,0.3087,3.0266,0,0.278
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_28.cnf,1,0.6861,0.5251,0.0178,0.0033,0.0017
SAT_RACE2006/SAT-Race-Benchmarks/aloul-chnl11-13.cnf,1,0.8451,0,0,0.007,0
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-dalumul.cnf,1,0,0.152,2.2168,0.0001,0.072
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02-w08-18.cnf,1,0.0001,0.1657,3.2054,0,0.1293
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,0,0.1619,2.2935,0,0.1872
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L200_coli.sat.cnf,1,0,0.3877,1.9366,0,0.1266
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-25.cnf,1,0,0.1275,2.5841,0.0004,0.127
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-3.cnf,1,0,0.0207,0.9811,0.0001,0.0385
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf,1,0,0.1466,2.5241,0.0001,0.189
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-13-u.cnf,1,0,0.2674,2.8797,0,0.161
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-02.cnf,1,0,0.1174,2.7421,0.0007,0.1443
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9n.cnf,1,0,0.2019,2.9581,0.0001,0.1506
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0,0.3389,1.2996,0,0.2283
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,1,0,0.1104,1.9804,0,0.0905
SAT_Competition2007/industrial/industrial/narain/clauses-10.cnf,1,0,0.3241,1.7079,0,0.1567
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,0,0.1193,2.5871,0.0001,0.1227
SAT_Competition2007/industrial/industrial/palacios/hard/safe-50-h50-sat.cnf,1,0,0.4207,4.1321,0.0004,0.3197
SAT-Race-2010-CNF/hardware-verification/manolios/c9idw.cnf,1,0,0.176,2.8639,0,0.1503
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10bi_s.cnf,1,0,0.1748,2.8998,0.0001,0.1474
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-k2mul.cnf,1,0,0.1598,1.9969,0.0001,0.0773
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,0,0.3775,4.1025,0.0008,0.2891
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,0.0001,0.1289,2.5713,0.0005,0.1284
SAT_Competition2007/industrial/industrial/narain/clauses-6.cnf,1,0,0.3185,1.9619,0,0.1586
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,1,0,0.1312,2.6911,0,0.104
SAT_RACE2008/manol-pipe-c9n_i.cnf,1,0,0.1923,3.0438,0.0003,0.1567
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,0,0.0232,1.6893,0,0.0396
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-16.cnf,1,0,0.04,1.3141,0.0001,0.065
SAT-Race-2010-CNF/hardware-verification/velev/9dlx_vliw_at_b_iq9.cnf,1,0,0.3466,4.2401,0,0.2583
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.1408,0.0023,0.0896,0.0001,0.0352
SAT_Competition2011/SAT03/industrial/li/li-test4/li-test4-100.shuffled-as.sat03-370.cnf,1,0,0.1611,1.6395,0,0.2885
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf,1,0,0.1835,2.3725,0.0001,0.1537
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-23-k100.cnf,1,0,0.2144,3.6888,0,0.1663
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9n.cnf,1,0,0.2019,2.9581,0.0001,0.1506
SAT-Race-2010-CNF/cryptography/desgen/gss-20-s100.cnf,1,0,0.1798,2.3252,0.0001,0.1504
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-19-k90.cnf,1,0.0001,0.1993,3.5458,0,0.1627
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0.7958,0,0,0.0049,0
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,0,0.1025,2.0293,0,0.1487
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,0,0.2267,2.9701,0,0.1485
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-10.cnf,1,0,0.089,2.3058,0.0001,0.1144
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,0,0.2092,3.2519,0,0.1636
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-uns-1.0-8.cnf,1,0,0.5096,4.249,0.0001,0.2785
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12072.cnf,1,?,?,?,?,?
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,1,0.0001,0.1453,2.9871,0,0.1362
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g6bi.cnf,1,0,0.1963,3.2307,0.0003,0.1599
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.0009,0.2629,2.3353,0.0031,0.2909
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-rotmul.cnf,1,0,0.1757,2.122,0.0001,0.1102
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-300.cnf,1,0,0.1403,2.8083,0.0001,0.1629
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq1.cnf,1,0,0.2912,3.9885,0.0001,0.2492
SAT_Competition2011/SAT03/industrial/maris/CNF/gripper13u.shuffled-as.sat03-395.cnf,1,0.0093,0.4788,1.6906,0.0004,0.2708
SAT_RACE2008/een-tip-sat-nusmv-t5.B.cnf,1,0,0.1867,3.2998,0.0001,0.1555
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,0.0003,0.147,1.9719,0.0001,0.2553
SAT_RACE2008/een-pico-prop00-75.cnf,1,0.0007,0.2112,3.1686,0,0.1764
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,0,0.4833,4.1238,0,0.2698
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b7.cnf,1,0,0.5811,4.251,0,0.276
SAT_Competition2011/SAT03/industrial/kukula/addm_bench/am_7_7.shuffled-as.sat03-363.cnf,1,0.0001,0.0601,0.7916,0.0004,0.072
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-g10nid.cnf,1,0,0.1737,2.7281,0,0.151
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc950.cnf,1,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,0.0007,0.1515,2.5807,0.0008,0.1238
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf,1,0,0.0189,0.8229,0.0001,0.0383
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf,1,0,0.0544,1.8154,0,0.078
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,0.0731,0.3662,1.2868,0.0009,0.2169
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,1,0.0001,0.0784,1.8955,0.0008,0.065
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-13.cnf,1,0,0.0301,1.1386,0,0.0451
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-11r1-k45.cnf,1,0,0.1854,3.3902,0,0.1587
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10id.cnf,1,0,0.1714,2.8021,0.0001,0.1552
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0,0.0205,0.9718,0.0001,0.0385
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0,0.2339,2.9386,0,0.1447
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,0,0.2527,3.8107,0.0001,0.2514
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,0,0.1842,2.3826,0.0001,0.1543
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0.0494,0.0218,0.7626,0.0002,0.0948
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,0,0.0949,2.6334,0.0001,0.1396
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-17-s.cnf,1,0,0.2406,3.0933,0,0.1604
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,0,0.0406,1.4328,0,0.0603
SAT_RACE2008/maris-s03-gripper11.cnf,1,0.0557,0.473,1.7838,0.0006,0.2615
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-32-s100.cnf,1,0,0.1839,2.371,0.0001,0.1534
SAT_Competition2007/industrial/industrial/narain/clauses-2.cnf,1,0.0011,0.3212,2.5689,0.0001,0.1801
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g6bid.cnf,1,0,0.1936,3.1643,0.0002,0.1651
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l45_lambda.cnf,1,0,0.3627,3.1514,0.0002,0.1635
SAT_Competition2011/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0,0.0189,0.8222,0.0001,0.0382
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,0,0.3995,4.2573,0.0004,0.313
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c6nidw_i.cnf,1,0,0.1757,2.9405,0.0001,0.1548
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,0.0002,0.1131,2.536,0.0001,0.1379
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf,1,0.0003,0.1511,2.502,0.0005,0.1128
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1,0.0016,0.2365,2.3509,0.0011,0.326
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8_i.cnf,1,0,0.2026,3.3936,0.0006,0.1737
SAT_RACE2008/post-cbmc-zfcp-2.8-u2.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/een-pico-sr06-pr02-02.cnf,1,0.0002,0.1646,3.0422,0.0001,0.1687
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,0,0.2095,3.0671,0,0.2209
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-2.cnf,1,0,0.0194,0.8464,0.0001,0.0385
SAT_RACE2008/ibm-2004-23-k80.cnf,1,0,0.2145,3.6727,0,0.1667
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p0.cnf,1,0,0.2237,2.8545,0,0.149
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,0.0002,0.1559,3.2534,0,0.1507
SAT_Competition2011/SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,0,0.3747,3.7126,0,0.2114
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,0,0.3466,4.2401,0,0.2583
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,0,0.1649,2.3703,0.0001,0.1798
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i8mul.cnf,1,0,0.166,1.9511,0.0001,0.0815
SAT_RACE2008/velev-vliw-uns-2.0-iq2.cnf,1,0,0.3185,4.0364,0.0001,0.2563
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-4.cnf,1,0,0.0194,0.8469,0.0001,0.0385
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom24.cnf,1,0,0.2071,2.2144,0.0001,0.2461
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog3_v01a.renamed-as.sat05-3963.cnf,1,0.0542,0.4735,3.4393,0.0166,0.2633
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f7idw.cnf,1,0,0.1818,2.7419,0,0.1566
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,0.0001,0.1434,3.0191,0.0001,0.1249
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-19-u.cnf,1,0,0.2387,3.1176,0,0.1604
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,0.0002,0.2194,3.768,0.0006,0.2149
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-cha05-143.cnf,1,0,0.19,2.8597,0.0001,0.1562
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0,0.4835,4.1235,0,0.2697
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,1,0,0.0775,1.7671,0.0002,0.0582
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11935.cnf,1,?,?,?,?,?
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0,0.0609,1.6474,0.0001,0.1052
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,0,0.2,2.2983,0.0001,0.2432
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,0,0.5517,3.1007,0,0.3198
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf,1,0,0.166,3.2044,0,0.1287
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_13_UNKNOWN.cnf,1,0.0002,0.2468,2.4324,0.0021,0.3107
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,0,0.1888,2.8031,0,0.1536
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,0,0.1864,3.0185,0.0001,0.1447
SAT-Race-2010-CNF/mixed/grieu/vmpc_28.cnf,1,0.6861,0.5251,0.0178,0.0033,0.0017
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0,0.065,1.7069,0.0005,0.084
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-04.cnf,1,0,0.0248,1.053,0.0001,0.0417
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,1,0,0.1278,2.7601,0.0001,0.1006
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,0,0.0552,1.0348,0.0001,0.0643
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1,0.0009,0.1844,2.2997,0,0.1615
SAT-Race-2010-CNF/hardware-verification/velev/16pipe_16_ooo.cnf,1,0,0.6129,4.1932,0,0.2972
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0,0.0776,2.0475,0.0011,0.0901
SAT_RACE2008/ibm-2004-23-k100.cnf,1,0,0.2144,3.6888,0,0.1663
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0,0.2236,2.9027,0,0.1493
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0.6857,0.5235,0.0335,0.0042,0.002
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,0.0001,0.1478,2.8674,0,0.1405
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-11-u.cnf,1,0,0.2705,2.8699,0,0.1603
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.2096,0.3707,1.5739,0.0011,0.1953
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,0.0008,0.2276,2.1905,0.001,0.3364
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,0.001,0.2325,2.2106,0.0009,0.3401
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-21.cnf,1,0,0.0654,1.7903,0.0015,0.0957
SAT_Competition2007/industrial/industrial/grieu/vmpc_25.cnf,1,0.6857,0.5235,0.0335,0.0042,0.002
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0,0.436,3.0942,0,0.309
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l45_lambda.cnf,1,0,0.3627,3.1514,0.0002,0.1635
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0,0.5489,4.2103,0,0.2832
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,0,0.4235,3.9358,0,0.267
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0,0.3882,2.83,0.0001,0.2947
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0001,0.182,2.3542,0.0001,0.1523
SAT_RACE2008/ibm-2004-29-k55.cnf,1,0,0.1943,3.3281,0.0001,0.1604
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,0.0027,0.3242,1.9018,0,0.2533
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0,0.2625,2.821,0,0.1635
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0,0.4607,4.0488,0,0.2587
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0,0.3911,4.2037,0.0003,0.3368
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c9.cnf,1,0,0.2031,3.3994,0.0006,0.1665
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-09.cnf,1,0,0.0251,1.0554,0.0001,0.0425
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0,0.4074,4.2501,0.0003,0.3093
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,0,0.2013,2.2716,0.0001,0.2438
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0,0.4721,4.2533,0.0001,0.2722
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw_i.cnf,1,0,0.1711,2.9052,0.0001,0.1516
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9b.cnf,1,0,0.198,2.9372,0.0001,0.1487
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,0,0.1963,3.2307,0.0003,0.1599
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,0,0.1807,2.3427,0.0001,0.1512
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,0,0.031,1.1657,0,0.0517
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,0,0.1955,3.1591,0.0002,0.1543
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0,0.3405,1.2721,0,0.229
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,0,0.0784,2.2136,0.0001,0.0911
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,0,0.1739,2.6349,0,0.1505
SAT_RACE2008/velev-npe-1.0-9dlx-b71.cnf,1,0,0.3747,3.7126,0,0.2114
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0,0.2368,2.8283,0,0.1482
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray32_32.cnf,1,0,0.0599,1.6701,0,0.0572
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0,0.166,3.3371,0,0.1523
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,0,0.2499,3.0829,0,0.1565
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,0,0.3621,4.2307,0.0005,0.2997
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,0,0.3876,3.0324,0,0.2933
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,0,0.1069,2.6693,0.0001,0.1051
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,0,0.2015,3.1477,0.0002,0.156
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0,0.3497,4.2244,0,0.2482
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,0,0.1876,3.0642,0.0003,0.1568
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,0,0.1668,2.7777,0,0.1486
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,0,0.0205,0.9694,0.0001,0.0384
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p1.cnf,1,0,0.1353,2.2905,0,0.1577
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0,0.1546,2.0429,0.0002,0.0712
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-15-s.cnf,1,0,0.2446,3.1086,0,0.1574
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,0,0.0821,1.6253,0,0.065
SAT_RACE2008/ibm-2004-01-k90.cnf,1,0,0.1717,3.0442,0,0.1445
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,0,0.1847,2.897,0.0001,0.1354
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,0,0.0189,0.8225,0.0001,0.0382
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0,0.3921,4.2176,0.0003,0.3374
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,0,0.0741,2.2611,0.0001,0.081
