@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_35.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.585507,640,640,2,0.709188,2,3,1,3.285155,8.285402,0.529192,2.82248,0,1.624638,0.615522
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_14.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.048474,1064,1064,2,0.677071,2,3,1,3.550448,7.238405,0.520834,2.707083,0,1.495512,0.668667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_18.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,7.915728,15.831456,10,0,0,1,0.944954,238,2,20.416667,0.004002,7.936638,0.000354,4.587156,0,2.18,0.458716
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_24.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.083167,1958,1958,2,0.676625,2,3,1,4.814631,8.076816,0.537278,2.691727,0,1.516932,0.659225
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_22.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.136986,1118,1118,2,0.683651,2,3,1,4.030979,8.087463,0.53645,2.705487,0,1.52911,0.653975
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/vowel.dzn,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,20.469033,5444,5444,2,0.223719,2,1802,0.002268,4.768062,1.009042,0.000092,20.464822,0,1.000206,0.999794
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_28.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.132392,2216,2216,2,0.675502,2,3,1,4.376506,7.459432,0.525562,2.727643,0,1.515004,0.660064
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3037_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.162162,58,58,2,0.707965,2,3,1,1.890712,10.370687,0.532462,2.725664,0,1.527027,0.654867
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_43.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.553425,680,680,2,0.707028,2,3,1,3.191829,7.569856,0.518696,2.814564,0,1.617808,0.61812
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_38.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.231183,1066,1066,2,0.69375,2,3,1,4.017326,8.23362,0.536182,2.682955,0,1.577061,0.634091
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_d_301.dzn,1,0,1,0,2,1,0,0,0,5,0,5,0,1,0,2,1,2,3.057583,8742,8742,4,0.409585,2,6,1,8.771334,10.019591,0.865127,2.42646,0,1.2601,0.793588
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_43.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,26,0,2,1,2,4.953271,188,188,2,0.72752,2,3,1,2.317919,6.714246,0.483428,2.888283,0,1.714953,0.583106
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/vehicle.dzn,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,31.289107,5166,5166,2,0.23647,2,1258,0.002491,4.237672,1.010313,0.000108,31.282196,0,1.000221,0.999779
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_36.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.179078,2206,2206,2,0.680403,2,3,1,5.140504,8.280771,0.540493,2.717003,0,1.538121,0.650144
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_30.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.161538,990,990,2,0.685696,2,3,1,3.521672,7.321928,0.521639,2.715182,0,1.532692,0.652447
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_20.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.131579,2230,2230,2,0.675449,2,3,1,5.148341,8.271463,0.540719,2.727273,0,1.514912,0.660104
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_39.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.172691,1444,1444,2,0.687151,2,3,1,4.436748,8.154818,0.537023,2.678986,0,1.557564,0.642028
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_46.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.236692,1002,1002,2,0.695313,2,3,1,3.668144,7.592457,0.524482,2.678486,0,1.581749,0.632212
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_31.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.104457,1386,1386,2,0.68053,2,3,1,3.980072,7.491853,0.52594,2.693784,0,1.523677,0.656307
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_44.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,2,1,2,4.084433,9752,9752,2,0.673467,2,3,1,6.476012,8.573647,0.545773,2.691994,0,1.517252,0.659086
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_16.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,3,1,2,4.039247,1810,1810,2,0.672066,2,3,1,4.335386,7.599913,0.528287,2.704464,0,1.493548,0.669546
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_5.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.08477,646,646,2,0.682739,2,3,1,3.228851,7.954196,0.533777,2.741562,0,1.489943,0.671167
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_40.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.143249,1772,1772,2,0.683576,2,3,1,4.753912,8.184875,0.538351,2.6779,0,1.547201,0.646328
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_3.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,3,1,2,4.253659,770,770,2,0.678982,2,3,1,3.494746,8.071462,0.536656,2.863711,0,1.485366,0.673235
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3046_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,6,9.26801,18.536019,6.875,0,0,1,0.862069,525,2,87.5,0.067696,9.499846,0.009936,3.793103,0,1.8125,0.551724
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_44.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.177504,2226,2226,2,0.680286,2,3,1,4.446639,7.523562,0.526682,2.716571,0,1.537786,0.650286
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_45.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.482558,466,466,2,0.722093,2,3,1,2.730607,7.467606,0.507346,2.689535,0,1.666667,0.6
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3011_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,8,9.712031,19.424062,5.25,0,0,1,0.833333,779,2,97.375,0.033528,9.818582,0.005134,3.5,0,1.5,0.666667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_12.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,3,1,2,4.093043,2250,2250,2,0.671316,2,3,1,4.167665,7.257388,0.521089,2.735833,0,1.496087,0.66841
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_47.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.186029,1310,1310,2,0.689087,2,3,1,4.03634,7.67948,0.528092,2.677799,0,1.563235,0.639699
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2506.dzn,1,0,1,1,2,1,0,0,0,3,0,3,0,26,0,9,6.321477,12.642954,5.807692,0,0,1,0.943396,78,5,8.2,0.009398,6.357552,0.002133,2.849057,0,2.038462,0.490566
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_7.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.043539,1374,1374,2,0.674036,2,3,1,4.131432,7.741467,0.531119,2.708373,0,1.492978,0.669802
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_32.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.084211,1660,1660,2,0.678338,2,3,1,4.101018,7.417853,0.524638,2.687187,0,1.519883,0.657945
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.857143,26,26,2,0.730159,2,3,1,1.270551,10.044394,0.476274,3.238095,0,1.5,0.666667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.309091,94,94,2,0.689024,2,3,1,2.389119,9.773139,0.548352,2.890244,0,1.490909,0.670732
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_d_244.dzn,1,0,1,0,2,1,0,0,0,5,0,5,0,1,0,2,1,2,3.057169,8937,8937,4,0.409574,2,6,1,8.650494,9.865733,0.860875,2.425751,0,1.260298,0.793463
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.818182,28,28,2,0.727273,2,3,1,1.317663,9.739781,0.480182,3.212121,0,1.5,0.666667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,5.055556,20,20,2,0.745455,2,3,1,1.115945,10.027906,0.445591,3.309091,0,1.527778,0.654545
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_37.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.478102,498,498,2,0.719163,2,3,1,2.936181,8.204571,0.521227,2.702643,0,1.656934,0.603524
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_48.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.144708,1802,1802,2,0.68331,2,3,1,4.305803,7.569856,0.527229,2.680168,0,1.546436,0.646648
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.947368,22,22,2,0.736842,2,3,1,1.170054,10.287712,0.462116,3.298246,0,1.5,0.666667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j309_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.25641,62,62,2,0.700855,2,3,1,1.952571,9.79604,0.532219,2.837607,0,1.5,0.666667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.326923,88,88,2,0.690323,2,3,1,2.325067,10.451211,0.554018,2.903226,0,1.490385,0.670968
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j301_7.dzn,1,0,1,1,2,1,0,0,0,3,0,3,0,16,0,2,1,2,3.821429,40,40,2,0.722892,2,4,1,1.563668,9.269127,0.506993,2.578313,0,1.482143,0.674699
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3021_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.125,64,64,2,0.702479,2,3,1,1.984726,10.092757,0.535703,2.727273,0,1.5125,0.661157
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3021_9.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.09375,48,48,2,0.71134,2,3,1,1.718905,9.647458,0.515867,2.701031,0,1.515625,0.659794
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j309_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.27381,68,68,2,0.700787,2,3,1,2.039517,9.67948,0.533527,2.826772,0,1.511905,0.661417
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.316667,44,44,2,0.714286,2,3,1,1.650151,10.209453,0.516339,2.846154,0,1.516667,0.659341
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.153333,134,134,2,0.684444,2,3,1,2.838195,9.8009,0.554828,2.768889,0,1.5,0.666667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.290698,70,70,2,0.70229,2,3,1,2.077057,10.342075,0.54042,2.816794,0,1.523256,0.656489
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.267442,70,70,2,0.7,2,3,1,2.069104,9.616549,0.534402,2.823077,0,1.511628,0.661538
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.409091,72,72,2,0.69697,2,3,1,2.092571,9.562242,0.536912,2.939394,0,1.5,0.666667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.46,34,34,2,0.727273,2,3,1,1.451027,10.109831,0.493581,2.896104,0,1.54,0.649351
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2514.dzn,1,0,1,1,2,1,0,0,0,3,0,3,0,26,0,6,6.475369,12.950738,5.807692,0,0,1,0.941176,87,3,10.111111,0.008467,6.507795,0.001606,2.960784,0,1.961538,0.509804
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.512821,62,62,2,0.705882,2,3,1,1.952824,9.95565,0.530803,2.957983,0,1.525641,0.655462
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.253333,134,134,2,0.685841,2,3,1,2.830082,9.665336,0.55303,2.823009,0,1.506667,0.663717
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_6.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,3,1,2,4.05566,1010,1010,2,0.677195,2,3,1,3.904901,8.144658,0.538256,2.71573,0,1.493396,0.669615
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.303571,96,96,2,0.688623,2,3,1,2.425428,10.39339,0.555795,2.886228,0,1.491071,0.670659
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3033_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,3.978261,30,30,2,0.739726,2,3,1,1.363302,9.665336,0.472076,2.506849,0,1.586957,0.630137
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_9.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.318182,116,116,2,0.691542,2,3,1,2.659882,10.250298,0.554953,2.835821,0,1.522727,0.656716
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3037_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.083333,80,80,2,0.696552,2,3,1,2.208679,9.921841,0.543661,2.703448,0,1.510417,0.662069
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_4.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,3,1,2,4.093995,2248,2248,2,0.671416,2,3,1,4.771821,7.839204,0.532874,2.735679,0,1.496519,0.668218
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.254237,102,102,2,0.696133,2,3,1,2.496127,10.188589,0.549994,2.773481,0,1.533898,0.651934
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_19.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.482315,572,572,2,0.698035,2,3,1,3.143098,8.361944,0.535444,2.883144,0,1.554662,0.643226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.288462,88,88,2,0.701863,2,3,1,2.30579,9.503826,0.536755,2.770186,0,1.548077,0.645963
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.266667,104,104,2,0.695652,2,3,1,2.516678,10.169925,0.550861,2.782609,0,1.533333,0.652174
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.264151,90,90,2,0.697531,2,3,1,2.344565,9.914385,0.544455,2.790123,0,1.528302,0.654321
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.341463,66,66,2,0.708661,2,3,1,2.017348,10.41996,0.535472,2.80315,0,1.54878,0.645669
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.164474,136,136,2,0.686957,2,3,1,2.853265,9.751544,0.553738,2.752174,0,1.513158,0.66087
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.303797,142,142,2,0.691358,2,3,1,2.918082,9.887221,0.553683,2.798354,0,1.537975,0.650206
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.372881,102,102,2,0.696133,2,3,1,2.49424,10.037547,0.548279,2.850829,0,1.533898,0.651934
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.256098,148,148,2,0.686747,2,3,1,2.982901,10.033423,0.557945,2.803213,0,1.518293,0.658635
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.343284,118,118,2,0.694175,2,3,1,2.662467,9.710806,0.548251,2.825243,0,1.537313,0.650485
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.349206,110,110,2,0.694301,2,3,1,2.593315,10.367415,0.554101,2.839378,0,1.531746,0.65285
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.337838,58,58,2,0.707965,2,3,1,1.88954,10.176173,0.530191,2.840708,0,1.527027,0.654867
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.342105,136,136,2,0.694915,2,3,1,2.851741,9.726218,0.549416,2.79661,0,1.552632,0.644068
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.575,64,64,2,0.712,2,3,1,1.979009,9.599913,0.523631,2.928,0,1.5625,0.64
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.423077,88,88,2,0.7,2,3,1,2.313252,9.881114,0.542555,2.875,0,1.538462,0.65
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_23.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,50,0,2,1,2,4.114085,1370,1370,2,0.680684,2,3,1,4.389051,8.214319,0.539199,2.69963,0,1.523944,0.656192
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3027_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,6,9.347893,18.695786,5.6875,0,0,1,0.846154,604,2,87.875,0.034391,9.457381,0.004891,3.5,0,1.625,0.615385
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_4.dzn,1,0,1,1,2,1,0,0,0,6,0,6,0,102,0,3,1,2,4.045149,9732,9732,2,0.669179,2,3,1,7.017237,8.948367,0.551432,2.701161,0,1.497559,0.667753
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j305_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.081633,82,82,2,0.691781,2,3,1,2.23818,9.981567,0.54703,2.739726,0,1.489796,0.671233
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j305_9.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.14,34,34,2,0.72,2,3,1,1.452464,9.873444,0.496847,2.76,0,1.5,0.666667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_9.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.55,64,64,2,0.709677,2,3,1,1.980521,9.873444,0.528641,2.935484,0,1.55,0.645161
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3026_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,7,9.958139,19.916277,6.0625,0,0,1,0.857143,889,2,123.666667,0.049337,10.120238,0.006964,3.464286,0,1.75,0.571429
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j309_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.115385,88,88,2,0.688312,2,3,1,2.315623,9.769838,0.54745,2.779221,0,1.480769,0.675325
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la01_x2.dzn,1,0,1,1,2,1,0,0,0,5,0,5,0,101,0,20,12.463854,24.927709,2.970297,0,0,5,0.952381,5601,8,280.05,0.001686,12.47624,0.00039,2.857143,0,1.039604,0.961905
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3033_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,2,1,2,3.90625,16,16,2,0.764706,2,5,1,0.996231,10.048487,0.413668,2.45098,0,1.59375,0.627451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3037_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,16,0,3,1,2,4.172727,94,94,2,0.7,2,3,1,2.401082,10.373953,0.548288,2.7,0,1.545455,0.647059
