@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC

@DATA
dubois-24_ext.xml.minion.converted.minion.gz,1,0,0,0.055556,72,72,72,48,0.041667
dubois-25_ext.xml.minion.converted.minion.gz,1,0,0,0.053333,75,75,75,50,0.04
dubois-26_ext.xml.minion.converted.minion.gz,1,0,0,0.051282,78,78,78,52,0.038462
dubois-27_ext.xml.minion.converted.minion.gz,1,0,0,0.049383,81,81,81,54,0.037037
dubois-28_ext.xml.minion.converted.minion.gz,1,0,0,0.047619,84,84,84,56,0.035714
dubois-29_ext.xml.minion.converted.minion.gz,1,0,0,0.045977,87,87,87,58,0.034483
dubois-30_ext.xml.minion.converted.minion.gz,1,0,0,0.044444,90,90,90,60,0.033333
dubois-50_ext.xml.minion.converted.minion.gz,1,0,0,0.026667,150,150,150,100,0.02
ehi-85-297-0_ext.xml.minion.gz,1,0,0,0.093139,297,297,297,4094,0.006734
ehi-85-297-10_ext.xml.minion.gz,1,0,0,0.09323,297,297,297,4098,0.006734
ehi-85-297-11_ext.xml.minion.gz,1,0,0,0.093275,297,297,297,4100,0.006734
ehi-85-297-12_ext.xml.minion.gz,1,0,0,0.093252,297,297,297,4099,0.006734
ehi-85-297-13_ext.xml.minion.gz,1,0,0,0.093321,297,297,297,4102,0.006734
ehi-85-297-14_ext.xml.minion.gz,1,0,0,0.093525,297,297,297,4111,0.006734
ehi-85-297-15_ext.xml.minion.gz,1,0,0,0.094026,297,297,297,4133,0.006734
ehi-85-297-16_ext.xml.minion.gz,1,0,0,0.093389,297,297,297,4105,0.006734
ehi-85-297-17_ext.xml.minion.gz,1,0,0,0.093321,297,297,297,4102,0.006734
ehi-85-297-18_ext.xml.minion.gz,1,0,0,0.09373,297,297,297,4120,0.006734
ehi-85-297-19_ext.xml.minion.gz,1,0,0,0.093685,297,297,297,4118,0.006734
ehi-85-297-1_ext.xml.minion.gz,1,0,0,0.093548,297,297,297,4112,0.006734
ehi-85-297-20_ext.xml.minion.gz,1,0,0,0.093412,297,297,297,4106,0.006734
ehi-85-297-21_ext.xml.minion.gz,1,0,0,0.09323,297,297,297,4098,0.006734
ehi-85-297-22_ext.xml.minion.gz,1,0,0,0.093434,297,297,297,4107,0.006734
ehi-85-297-23_ext.xml.minion.gz,1,0,0,0.093867,297,297,297,4126,0.006734
ehi-85-297-24_ext.xml.minion.gz,1,0,0,0.093389,297,297,297,4105,0.006734
ehi-85-297-25_ext.xml.minion.gz,1,0,0,0.093207,297,297,297,4097,0.006734
ehi-85-297-26_ext.xml.minion.gz,1,0,0,0.093321,297,297,297,4102,0.006734
ehi-85-297-27_ext.xml.minion.gz,1,0,0,0.09373,297,297,297,4120,0.006734
ehi-85-297-28_ext.xml.minion.gz,1,0,0,0.093275,297,297,297,4100,0.006734
ehi-85-297-29_ext.xml.minion.gz,1,0,0,0.093503,297,297,297,4110,0.006734
ehi-85-297-2_ext.xml.minion.gz,1,0,0,0.09373,297,297,297,4120,0.006734
ehi-85-297-30_ext.xml.minion.gz,1,0,0,0.093753,297,297,297,4121,0.006734
ehi-85-297-31_ext.xml.minion.gz,1,0,0,0.093275,297,297,297,4100,0.006734
ehi-85-297-32_ext.xml.minion.gz,1,0,0,0.093685,297,297,297,4118,0.006734
ehi-85-297-33_ext.xml.minion.gz,1,0,0,0.093139,297,297,297,4094,0.006734
ehi-85-297-34_ext.xml.minion.gz,1,0,0,0.093525,297,297,297,4111,0.006734
ehi-85-297-35_ext.xml.minion.gz,1,0,0,0.093503,297,297,297,4110,0.006734
ehi-85-297-36_ext.xml.minion.gz,1,0,0,0.093571,297,297,297,4113,0.006734
ehi-85-297-37_ext.xml.minion.gz,1,0,0,0.093207,297,297,297,4097,0.006734
ehi-85-297-38_ext.xml.minion.gz,1,0,0,0.09373,297,297,297,4120,0.006734
ehi-85-297-39_ext.xml.minion.gz,1,0,0,0.093889,297,297,297,4127,0.006734
ehi-85-297-3_ext.xml.minion.gz,1,0,0,0.09348,297,297,297,4109,0.006734
ehi-85-297-40_ext.xml.minion.gz,1,0,0,0.094117,297,297,297,4137,0.006734
ehi-85-297-41_ext.xml.minion.gz,1,0,0,0.092979,297,297,297,4087,0.006734
ehi-85-297-42_ext.xml.minion.gz,1,0,0,0.09398,297,297,297,4131,0.006734
ehi-85-297-43_ext.xml.minion.gz,1,0,0,0.093525,297,297,297,4111,0.006734
ehi-85-297-44_ext.xml.minion.gz,1,0,0,0.093958,297,297,297,4130,0.006734
ehi-85-297-45_ext.xml.minion.gz,1,0,0,0.092957,297,297,297,4086,0.006734
ehi-85-297-46_ext.xml.minion.gz,1,0,0,0.093434,297,297,297,4107,0.006734
ehi-85-297-47_ext.xml.minion.gz,1,0,0,0.093343,297,297,297,4103,0.006734
ehi-85-297-48_ext.xml.minion.gz,1,0,0,0.093548,297,297,297,4112,0.006734
ehi-85-297-49_ext.xml.minion.gz,1,0,0,0.093821,297,297,297,4124,0.006734
ehi-85-297-4_ext.xml.minion.gz,1,0,0,0.093707,297,297,297,4119,0.006734
ehi-85-297-50_ext.xml.minion.gz,1,0,0,0.093616,297,297,297,4115,0.006734
ehi-85-297-51_ext.xml.minion.gz,1,0,0,0.09348,297,297,297,4109,0.006734
ehi-85-297-52_ext.xml.minion.gz,1,0,0,0.09323,297,297,297,4098,0.006734
ehi-85-297-53_ext.xml.minion.gz,1,0,0,0.093548,297,297,297,4112,0.006734
ehi-85-297-54_ext.xml.minion.gz,1,0,0,0.093412,297,297,297,4106,0.006734
ehi-85-297-55_ext.xml.minion.gz,1,0,0,0.093753,297,297,297,4121,0.006734
ehi-85-297-56_ext.xml.minion.gz,1,0,0,0.093321,297,297,297,4102,0.006734
ehi-85-297-57_ext.xml.minion.gz,1,0,0,0.093616,297,297,297,4115,0.006734
ehi-85-297-58_ext.xml.minion.gz,1,0,0,0.093798,297,297,297,4123,0.006734
ehi-85-297-59_ext.xml.minion.gz,1,0,0,0.093412,297,297,297,4106,0.006734
ehi-85-297-5_ext.xml.minion.gz,1,0,0,0.09323,297,297,297,4098,0.006734
ehi-85-297-60_ext.xml.minion.gz,1,0,0,0.093707,297,297,297,4119,0.006734
ehi-85-297-61_ext.xml.minion.gz,1,0,0,0.09373,297,297,297,4120,0.006734
ehi-85-297-62_ext.xml.minion.gz,1,0,0,0.093343,297,297,297,4103,0.006734
ehi-85-297-63_ext.xml.minion.gz,1,0,0,0.09373,297,297,297,4120,0.006734
ehi-85-297-64_ext.xml.minion.gz,1,0,0,0.093571,297,297,297,4113,0.006734
ehi-85-297-65_ext.xml.minion.gz,1,0,0,0.093639,297,297,297,4116,0.006734
ehi-85-297-66_ext.xml.minion.gz,1,0,0,0.093321,297,297,297,4102,0.006734
ehi-85-297-67_ext.xml.minion.gz,1,0,0,0.093184,297,297,297,4096,0.006734
ehi-85-297-68_ext.xml.minion.gz,1,0,0,0.093867,297,297,297,4126,0.006734
ehi-85-297-69_ext.xml.minion.gz,1,0,0,0.093594,297,297,297,4114,0.006734
ehi-85-297-6_ext.xml.minion.gz,1,0,0,0.092843,297,297,297,4081,0.006734
ehi-85-297-70_ext.xml.minion.gz,1,0,0,0.09307,297,297,297,4091,0.006734
ehi-85-297-71_ext.xml.minion.gz,1,0,0,0.093503,297,297,297,4110,0.006734
ehi-85-297-72_ext.xml.minion.gz,1,0,0,0.093594,297,297,297,4114,0.006734
ehi-85-297-73_ext.xml.minion.gz,1,0,0,0.093457,297,297,297,4108,0.006734
ehi-85-297-74_ext.xml.minion.gz,1,0,0,0.093525,297,297,297,4111,0.006734
ehi-85-297-75_ext.xml.minion.gz,1,0,0,0.093525,297,297,297,4111,0.006734
ehi-85-297-76_ext.xml.minion.gz,1,0,0,0.093366,297,297,297,4104,0.006734
ehi-85-297-77_ext.xml.minion.gz,1,0,0,0.093662,297,297,297,4117,0.006734
ehi-85-297-78_ext.xml.minion.gz,1,0,0,0.093343,297,297,297,4103,0.006734
ehi-85-297-79_ext.xml.minion.gz,1,0,0,0.093434,297,297,297,4107,0.006734
ehi-85-297-7_ext.xml.minion.gz,1,0,0,0.093525,297,297,297,4111,0.006734
ehi-85-297-80_ext.xml.minion.gz,1,0,0,0.093503,297,297,297,4110,0.006734
ehi-85-297-81_ext.xml.minion.gz,1,0,0,0.093616,297,297,297,4115,0.006734
ehi-85-297-82_ext.xml.minion.gz,1,0,0,0.093457,297,297,297,4108,0.006734
ehi-85-297-83_ext.xml.minion.gz,1,0,0,0.093252,297,297,297,4099,0.006734
ehi-85-297-84_ext.xml.minion.gz,1,0,0,0.093525,297,297,297,4111,0.006734
ehi-85-297-85_ext.xml.minion.gz,1,0,0,0.093116,297,297,297,4093,0.006734
ehi-85-297-86_ext.xml.minion.gz,1,0,0,0.093093,297,297,297,4092,0.006734
ehi-85-297-87_ext.xml.minion.gz,1,0,0,0.093912,297,297,297,4128,0.006734
ehi-85-297-88_ext.xml.minion.gz,1,0,0,0.093707,297,297,297,4119,0.006734
ehi-85-297-89_ext.xml.minion.gz,1,0,0,0.093503,297,297,297,4110,0.006734
ehi-85-297-8_ext.xml.minion.gz,1,0,0,0.093503,297,297,297,4110,0.006734
ehi-85-297-90_ext.xml.minion.gz,1,0,0,0.093571,297,297,297,4113,0.006734
ehi-85-297-91_ext.xml.minion.gz,1,0,0,0.093571,297,297,297,4113,0.006734
ehi-85-297-92_ext.xml.minion.gz,1,0,0,0.093412,297,297,297,4106,0.006734
ehi-85-297-93_ext.xml.minion.gz,1,0,0,0.093389,297,297,297,4105,0.006734
ehi-85-297-94_ext.xml.minion.gz,1,0,0,0.093321,297,297,297,4102,0.006734
ehi-85-297-95_ext.xml.minion.gz,1,0,0,0.093321,297,297,297,4102,0.006734
ehi-85-297-96_ext.xml.minion.gz,1,0,0,0.093707,297,297,297,4119,0.006734
ehi-85-297-97_ext.xml.minion.gz,1,0,0,0.093161,297,297,297,4095,0.006734
ehi-85-297-98_ext.xml.minion.gz,1,0,0,0.093821,297,297,297,4124,0.006734
ehi-85-297-99_ext.xml.minion.gz,1,0,0,0.093616,297,297,297,4115,0.006734
ehi-85-297-9_ext.xml.minion.gz,1,0,0,0.093685,297,297,297,4118,0.006734
ehi-90-315-0_ext.xml.minion.gz,1,0,0,0.087817,315,315,315,4343,0.006349
ehi-90-315-10_ext.xml.minion.gz,1,0,0,0.08806,315,315,315,4355,0.006349
ehi-90-315-11_ext.xml.minion.gz,1,0,0,0.088383,315,315,315,4371,0.006349
ehi-90-315-12_ext.xml.minion.gz,1,0,0,0.088343,315,315,315,4369,0.006349
ehi-90-315-13_ext.xml.minion.gz,1,0,0,0.088788,315,315,315,4391,0.006349
ehi-90-315-14_ext.xml.minion.gz,1,0,0,0.088505,315,315,315,4377,0.006349
ehi-90-315-15_ext.xml.minion.gz,1,0,0,0.088586,315,315,315,4381,0.006349
ehi-90-315-16_ext.xml.minion.gz,1,0,0,0.088626,315,315,315,4383,0.006349
ehi-90-315-17_ext.xml.minion.gz,1,0,0,0.088444,315,315,315,4374,0.006349
ehi-90-315-18_ext.xml.minion.gz,1,0,0,0.088565,315,315,315,4380,0.006349
ehi-90-315-19_ext.xml.minion.gz,1,0,0,0.088383,315,315,315,4371,0.006349
ehi-90-315-1_ext.xml.minion.gz,1,0,0,0.088727,315,315,315,4388,0.006349
ehi-90-315-20_ext.xml.minion.gz,1,0,0,0.088545,315,315,315,4379,0.006349
ehi-90-315-21_ext.xml.minion.gz,1,0,0,0.088727,315,315,315,4388,0.006349
ehi-90-315-22_ext.xml.minion.gz,1,0,0,0.088323,315,315,315,4368,0.006349
ehi-90-315-23_ext.xml.minion.gz,1,0,0,0.088464,315,315,315,4375,0.006349
ehi-90-315-24_ext.xml.minion.gz,1,0,0,0.088525,315,315,315,4378,0.006349
ehi-90-315-25_ext.xml.minion.gz,1,0,0,0.088929,315,315,315,4398,0.006349
ehi-90-315-26_ext.xml.minion.gz,1,0,0,0.088363,315,315,315,4370,0.006349
ehi-90-315-27_ext.xml.minion.gz,1,0,0,0.088444,315,315,315,4374,0.006349
ehi-90-315-28_ext.xml.minion.gz,1,0,0,0.088343,315,315,315,4369,0.006349
ehi-90-315-29_ext.xml.minion.gz,1,0,0,0.088606,315,315,315,4382,0.006349
ehi-90-315-2_ext.xml.minion.gz,1,0,0,0.088606,315,315,315,4382,0.006349
ehi-90-315-30_ext.xml.minion.gz,1,0,0,0.088282,315,315,315,4366,0.006349
ehi-90-315-31_ext.xml.minion.gz,1,0,0,0.088848,315,315,315,4394,0.006349
ehi-90-315-32_ext.xml.minion.gz,1,0,0,0.088565,315,315,315,4380,0.006349
ehi-90-315-33_ext.xml.minion.gz,1,0,0,0.088222,315,315,315,4363,0.006349
ehi-90-315-34_ext.xml.minion.gz,1,0,0,0.088768,315,315,315,4390,0.006349
ehi-90-315-35_ext.xml.minion.gz,1,0,0,0.088646,315,315,315,4384,0.006349
ehi-90-315-36_ext.xml.minion.gz,1,0,0,0.088525,315,315,315,4378,0.006349
ehi-90-315-37_ext.xml.minion.gz,1,0,0,0.088444,315,315,315,4374,0.006349
ehi-90-315-38_ext.xml.minion.gz,1,0,0,0.088606,315,315,315,4382,0.006349
ehi-90-315-39_ext.xml.minion.gz,1,0,0,0.08895,315,315,315,4399,0.006349
ehi-90-315-3_ext.xml.minion.gz,1,0,0,0.088484,315,315,315,4376,0.006349
ehi-90-315-40_ext.xml.minion.gz,1,0,0,0.088586,315,315,315,4381,0.006349
ehi-90-315-41_ext.xml.minion.gz,1,0,0,0.088606,315,315,315,4382,0.006349
ehi-90-315-42_ext.xml.minion.gz,1,0,0,0.088424,315,315,315,4373,0.006349
ehi-90-315-43_ext.xml.minion.gz,1,0,0,0.088262,315,315,315,4365,0.006349
ehi-90-315-44_ext.xml.minion.gz,1,0,0,0.08897,315,315,315,4400,0.006349
ehi-90-315-45_ext.xml.minion.gz,1,0,0,0.088343,315,315,315,4369,0.006349
ehi-90-315-46_ext.xml.minion.gz,1,0,0,0.088121,315,315,315,4358,0.006349
ehi-90-315-47_ext.xml.minion.gz,1,0,0,0.088565,315,315,315,4380,0.006349
ehi-90-315-48_ext.xml.minion.gz,1,0,0,0.088626,315,315,315,4383,0.006349
ehi-90-315-49_ext.xml.minion.gz,1,0,0,0.088201,315,315,315,4362,0.006349
ehi-90-315-4_ext.xml.minion.gz,1,0,0,0.088505,315,315,315,4377,0.006349
ehi-90-315-50_ext.xml.minion.gz,1,0,0,0.088666,315,315,315,4385,0.006349
ehi-90-315-51_ext.xml.minion.gz,1,0,0,0.088444,315,315,315,4374,0.006349
ehi-90-315-52_ext.xml.minion.gz,1,0,0,0.088424,315,315,315,4373,0.006349
ehi-90-315-53_ext.xml.minion.gz,1,0,0,0.088788,315,315,315,4391,0.006349
ehi-90-315-54_ext.xml.minion.gz,1,0,0,0.088383,315,315,315,4371,0.006349
ehi-90-315-55_ext.xml.minion.gz,1,0,0,0.088586,315,315,315,4381,0.006349
ehi-90-315-56_ext.xml.minion.gz,1,0,0,0.088586,315,315,315,4381,0.006349
ehi-90-315-57_ext.xml.minion.gz,1,0,0,0.088606,315,315,315,4382,0.006349
ehi-90-315-58_ext.xml.minion.gz,1,0,0,0.088626,315,315,315,4383,0.006349
ehi-90-315-59_ext.xml.minion.gz,1,0,0,0.088565,315,315,315,4380,0.006349
ehi-90-315-5_ext.xml.minion.gz,1,0,0,0.088444,315,315,315,4374,0.006349
ehi-90-315-60_ext.xml.minion.gz,1,0,0,0.088464,315,315,315,4375,0.006349
ehi-90-315-61_ext.xml.minion.gz,1,0,0,0.088707,315,315,315,4387,0.006349
ehi-90-315-62_ext.xml.minion.gz,1,0,0,0.088464,315,315,315,4375,0.006349
ehi-90-315-63_ext.xml.minion.gz,1,0,0,0.088586,315,315,315,4381,0.006349
ehi-90-315-64_ext.xml.minion.gz,1,0,0,0.088343,315,315,315,4369,0.006349
ehi-90-315-65_ext.xml.minion.gz,1,0,0,0.088707,315,315,315,4387,0.006349
ehi-90-315-66_ext.xml.minion.gz,1,0,0,0.087898,315,315,315,4347,0.006349
ehi-90-315-67_ext.xml.minion.gz,1,0,0,0.088141,315,315,315,4359,0.006349
ehi-90-315-68_ext.xml.minion.gz,1,0,0,0.088464,315,315,315,4375,0.006349
ehi-90-315-69_ext.xml.minion.gz,1,0,0,0.088687,315,315,315,4386,0.006349
ehi-90-315-6_ext.xml.minion.gz,1,0,0,0.088262,315,315,315,4365,0.006349
ehi-90-315-70_ext.xml.minion.gz,1,0,0,0.088666,315,315,315,4385,0.006349
ehi-90-315-71_ext.xml.minion.gz,1,0,0,0.088525,315,315,315,4378,0.006349
ehi-90-315-72_ext.xml.minion.gz,1,0,0,0.088525,315,315,315,4378,0.006349
ehi-90-315-73_ext.xml.minion.gz,1,0,0,0.087959,315,315,315,4350,0.006349
ehi-90-315-74_ext.xml.minion.gz,1,0,0,0.088505,315,315,315,4377,0.006349
ehi-90-315-75_ext.xml.minion.gz,1,0,0,0.088565,315,315,315,4380,0.006349
ehi-90-315-76_ext.xml.minion.gz,1,0,0,0.088121,315,315,315,4358,0.006349
ehi-90-315-77_ext.xml.minion.gz,1,0,0,0.088484,315,315,315,4376,0.006349
ehi-90-315-78_ext.xml.minion.gz,1,0,0,0.088484,315,315,315,4376,0.006349
ehi-90-315-79_ext.xml.minion.gz,1,0,0,0.088444,315,315,315,4374,0.006349
ehi-90-315-7_ext.xml.minion.gz,1,0,0,0.088464,315,315,315,4375,0.006349
ehi-90-315-80_ext.xml.minion.gz,1,0,0,0.088909,315,315,315,4397,0.006349
ehi-90-315-81_ext.xml.minion.gz,1,0,0,0.088586,315,315,315,4381,0.006349
ehi-90-315-82_ext.xml.minion.gz,1,0,0,0.088464,315,315,315,4375,0.006349
ehi-90-315-83_ext.xml.minion.gz,1,0,0,0.088363,315,315,315,4370,0.006349
ehi-90-315-84_ext.xml.minion.gz,1,0,0,0.088666,315,315,315,4385,0.006349
ehi-90-315-85_ext.xml.minion.gz,1,0,0,0.088363,315,315,315,4370,0.006349
ehi-90-315-86_ext.xml.minion.gz,1,0,0,0.088404,315,315,315,4372,0.006349
ehi-90-315-87_ext.xml.minion.gz,1,0,0,0.088889,315,315,315,4396,0.006349
ehi-90-315-88_ext.xml.minion.gz,1,0,0,0.088929,315,315,315,4398,0.006349
ehi-90-315-89_ext.xml.minion.gz,1,0,0,0.088646,315,315,315,4384,0.006349
ehi-90-315-8_ext.xml.minion.gz,1,0,0,0.088222,315,315,315,4363,0.006349
ehi-90-315-90_ext.xml.minion.gz,1,0,0,0.088262,315,315,315,4365,0.006349
ehi-90-315-91_ext.xml.minion.gz,1,0,0,0.088505,315,315,315,4377,0.006349
ehi-90-315-92_ext.xml.minion.gz,1,0,0,0.088889,315,315,315,4396,0.006349
ehi-90-315-93_ext.xml.minion.gz,1,0,0,0.088505,315,315,315,4377,0.006349
ehi-90-315-94_ext.xml.minion.gz,1,0,0,0.088565,315,315,315,4380,0.006349
ehi-90-315-95_ext.xml.minion.gz,1,0,0,0.088404,315,315,315,4372,0.006349
ehi-90-315-96_ext.xml.minion.gz,1,0,0,0.088808,315,315,315,4392,0.006349
ehi-90-315-97_ext.xml.minion.gz,1,0,0,0.088484,315,315,315,4376,0.006349
ehi-90-315-98_ext.xml.minion.gz,1,0,0,0.088424,315,315,315,4373,0.006349
ehi-90-315-99_ext.xml.minion.gz,1,0,0,0.088302,315,315,315,4367,0.006349
ehi-90-315-9_ext.xml.minion.gz,1,0,0,0.088363,315,315,315,4370,0.006349
frb30-15-1-mgd_ext.xml.minion.gz,1,0,0,0.478161,30,30,30,208,0.066667
frb30-15-2-mgd_ext.xml.minion.gz,1,0,0,0.498851,30,30,30,217,0.066667
frb30-15-3-mgd_ext.xml.minion.gz,1,0,0,0.489655,30,30,30,213,0.066667
frb30-15-4-mgd_ext.xml.minion.gz,1,0,0,0.487356,30,30,30,212,0.066667
frb30-15-5-mgd_ext.xml.minion.gz,1,0,0,0.482759,30,30,30,210,0.066667
frb35-17-1-mgd_ext.xml.minion.gz,1,0,0,0.440336,35,35,35,262,0.057143
frb35-17-2-mgd_ext.xml.minion.gz,1,0,0,0.436975,35,35,35,260,0.057143
frb35-17-3-mgd_ext.xml.minion.gz,1,0,0,0.447059,35,35,35,266,0.057143
frb35-17-4-mgd_ext.xml.minion.gz,1,0,0,0.440336,35,35,35,262,0.057143
frb35-17-5-mgd_ext.xml.minion.gz,1,0,0,0.458824,35,35,35,273,0.057143
frb40-19-1-mgd_ext.xml.minion.gz,1,0,0,0.411538,40,40,40,321,0.05
frb40-19-2-mgd_ext.xml.minion.gz,1,0,0,0.411538,40,40,40,321,0.05
frb40-19-3-mgd_ext.xml.minion.gz,1,0,0,0.394872,40,40,40,308,0.05
frb40-19-4-mgd_ext.xml.minion.gz,1,0,0,0.417949,40,40,40,326,0.05
frb40-19-5-mgd_ext.xml.minion.gz,1,0,0,0.417949,40,40,40,326,0.05
frb45-21-1-mgd_ext.xml.minion.gz,1,0,0,0.39798,45,45,45,394,0.044444
frb45-21-2-mgd_ext.xml.minion.gz,1,0,0,0.383838,45,45,45,380,0.044444
frb45-21-3-mgd_ext.xml.minion.gz,1,0,0,0.372727,45,45,45,369,0.044444
frb45-21-4-mgd_ext.xml.minion.gz,1,0,0,0.381818,45,45,45,378,0.044444
frb45-21-5-mgd_ext.xml.minion.gz,1,0,0,0.378788,45,45,45,375,0.044444
frb50-23-1-mgd_ext.xml.minion.gz,1,0,0,0.35102,50,50,50,430,0.04
frb50-23-2-mgd_ext.xml.minion.gz,1,0,0,0.363265,50,50,50,445,0.04
frb50-23-3-mgd_ext.xml.minion.gz,1,0,0,0.372245,50,50,50,456,0.04
frb50-23-4-mgd_ext.xml.minion.gz,1,0,0,0.355102,50,50,50,435,0.04
frb50-23-5-mgd_ext.xml.minion.gz,1,0,0,0.349388,50,50,50,428,0.04
frb53-24-1-mgd_ext.xml.minion.gz,1,0,0,0.344702,53,53,53,475,0.037736
frb53-24-2-mgd_ext.xml.minion.gz,1,0,0,0.343977,53,53,53,474,0.037736
frb53-24-3-mgd_ext.xml.minion.gz,1,0,0,0.341074,53,53,53,470,0.037736
frb53-24-4-mgd_ext.xml.minion.gz,1,0,0,0.343251,53,53,53,473,0.037736
frb53-24-5-mgd_ext.xml.minion.gz,1,0,0,0.345428,53,53,53,476,0.037736
frb56-25-1-mgd_ext.xml.minion.gz,1,0,0,0.335714,56,56,56,517,0.035714
frb56-25-2-mgd_ext.xml.minion.gz,1,0,0,0.331818,56,56,56,511,0.035714
frb56-25-3-mgd_ext.xml.minion.gz,1,0,0,0.331818,56,56,56,511,0.035714
frb56-25-4-mgd_ext.xml.minion.gz,1,0,0,0.340909,56,56,56,525,0.035714
frb56-25-5-mgd_ext.xml.minion.gz,1,0,0,0.332468,56,56,56,512,0.035714
frb59-26-1-mgd_ext.xml.minion.gz,1,0,0,0.324956,59,59,59,556,0.033898
frb59-26-2-mgd_ext.xml.minion.gz,1,0,0,0.320865,59,59,59,549,0.033898
frb59-26-3-mgd_ext.xml.minion.gz,1,0,0,0.319696,59,59,59,547,0.033898
frb59-26-4-mgd_ext.xml.minion.gz,1,0,0,0.32671,59,59,59,559,0.033898
frb59-26-5-mgd_ext.xml.minion.gz,1,0,0,0.31502,59,59,59,539,0.033898
geo50-20-d4-75-100_ext.xml.minion.gz,1,0,0,0.320816,50,50,50,393,0.04
geo50-20-d4-75-10_ext.xml.minion.gz,1,0,0,0.374694,50,50,50,459,0.04
geo50-20-d4-75-11_ext.xml.minion.gz,1,0,0,0.350204,50,50,50,429,0.04
geo50-20-d4-75-12_ext.xml.minion.gz,1,0,0,0.42449,50,50,50,520,0.04
geo50-20-d4-75-13_ext.xml.minion.gz,1,0,0,0.349388,50,50,50,428,0.04
geo50-20-d4-75-14_ext.xml.minion.gz,1,0,0,0.364898,50,50,50,447,0.04
geo50-20-d4-75-15_ext.xml.minion.gz,1,0,0,0.356735,50,50,50,437,0.04
geo50-20-d4-75-16_ext.xml.minion.gz,1,0,0,0.343673,50,50,50,421,0.04
geo50-20-d4-75-17_ext.xml.minion.gz,1,0,0,0.334694,50,50,50,410,0.04
geo50-20-d4-75-18_ext.xml.minion.gz,1,0,0,0.342041,50,50,50,419,0.04
geo50-20-d4-75-19_ext.xml.minion.gz,1,0,0,0.406531,50,50,50,498,0.04
geo50-20-d4-75-1_ext.xml.minion.gz,1,0,0,0.385306,50,50,50,472,0.04
geo50-20-d4-75-20_ext.xml.minion.gz,1,0,0,0.356735,50,50,50,437,0.04
geo50-20-d4-75-21_ext.xml.minion.gz,1,0,0,0.308571,50,50,50,378,0.04
geo50-20-d4-75-22_ext.xml.minion.gz,1,0,0,0.355102,50,50,50,435,0.04
geo50-20-d4-75-23_ext.xml.minion.gz,1,0,0,0.350204,50,50,50,429,0.04
geo50-20-d4-75-24_ext.xml.minion.gz,1,0,0,0.320816,50,50,50,393,0.04
geo50-20-d4-75-25_ext.xml.minion.gz,1,0,0,0.318367,50,50,50,390,0.04
geo50-20-d4-75-26_ext.xml.minion.gz,1,0,0,0.325714,50,50,50,399,0.04
geo50-20-d4-75-27_ext.xml.minion.gz,1,0,0,0.342857,50,50,50,420,0.04
geo50-20-d4-75-28_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462,0.04
geo50-20-d4-75-29_ext.xml.minion.gz,1,0,0,0.350204,50,50,50,429,0.04
geo50-20-d4-75-2_ext.xml.minion.gz,1,0,0,0.380408,50,50,50,466,0.04
geo50-20-d4-75-30_ext.xml.minion.gz,1,0,0,0.327347,50,50,50,401,0.04
geo50-20-d4-75-31_ext.xml.minion.gz,1,0,0,0.307755,50,50,50,377,0.04
geo50-20-d4-75-32_ext.xml.minion.gz,1,0,0,0.339592,50,50,50,416,0.04
geo50-20-d4-75-33_ext.xml.minion.gz,1,0,0,0.33551,50,50,50,411,0.04
geo50-20-d4-75-34_ext.xml.minion.gz,1,0,0,0.324898,50,50,50,398,0.04
geo50-20-d4-75-35_ext.xml.minion.gz,1,0,0,0.369796,50,50,50,453,0.04
geo50-20-d4-75-36_ext.xml.minion.gz,1,0,0,0.276735,50,50,50,339,0.04
geo50-20-d4-75-37_ext.xml.minion.gz,1,0,0,0.305306,50,50,50,374,0.04
geo50-20-d4-75-38_ext.xml.minion.gz,1,0,0,0.349388,50,50,50,428,0.04
geo50-20-d4-75-39_ext.xml.minion.gz,1,0,0,0.290612,50,50,50,356,0.04
geo50-20-d4-75-3_ext.xml.minion.gz,1,0,0,0.321633,50,50,50,394,0.04
geo50-20-d4-75-40_ext.xml.minion.gz,1,0,0,0.307755,50,50,50,377,0.04
geo50-20-d4-75-41_ext.xml.minion.gz,1,0,0,0.382857,50,50,50,469,0.04
geo50-20-d4-75-42_ext.xml.minion.gz,1,0,0,0.328163,50,50,50,402,0.04
geo50-20-d4-75-43_ext.xml.minion.gz,1,0,0,0.352653,50,50,50,432,0.04
geo50-20-d4-75-44_ext.xml.minion.gz,1,0,0,0.307755,50,50,50,377,0.04
geo50-20-d4-75-45_ext.xml.minion.gz,1,0,0,0.326531,50,50,50,400,0.04
