@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC

@DATA
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1,0.0016,0.2365
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8_i.cnf,1,0,0.2026
SAT_RACE2008/post-cbmc-zfcp-2.8-u2.cnf,1,?,?
SAT_RACE2006/SAT-Race_TS_2/een-pico-sr06-pr02-02.cnf,1,0.0002,0.1646
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,0,0.2095
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-2.cnf,1,0,0.0194
SAT_RACE2008/ibm-2004-23-k80.cnf,1,0,0.2145
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p0.cnf,1,0,0.2237
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,0.0002,0.1559
SAT_Competition2011/SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,0,0.3747
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,0,0.3466
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,0,0.1649
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i8mul.cnf,1,0,0.166
SAT_RACE2008/velev-vliw-uns-2.0-iq2.cnf,1,0,0.3185
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-4.cnf,1,0,0.0194
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom24.cnf,1,0,0.2071
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog3_v01a.renamed-as.sat05-3963.cnf,1,0.0542,0.4735
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f7idw.cnf,1,0,0.1818
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,0.0001,0.1434
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-19-u.cnf,1,0,0.2387
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,0.0002,0.2194
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-cha05-143.cnf,1,0,0.19
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0,0.4835
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,1,0,0.0775
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11935.cnf,1,?,?
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0,0.0609
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,0,0.2
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,0,0.5517
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf,1,0,0.166
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_13_UNKNOWN.cnf,1,0.0002,0.2468
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,0,0.1888
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,0,0.1864
SAT-Race-2010-CNF/mixed/grieu/vmpc_28.cnf,1,0.6861,0.5251
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0,0.065
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-04.cnf,1,0,0.0248
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,1,0,0.1278
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,0,0.0552
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1,0.0009,0.1844
SAT-Race-2010-CNF/hardware-verification/velev/16pipe_16_ooo.cnf,1,0,0.6129
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0,0.0776
SAT_RACE2008/ibm-2004-23-k100.cnf,1,0,0.2144
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0,0.2236
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0.6857,0.5235
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,0.0001,0.1478
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-11-u.cnf,1,0,0.2705
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.2096,0.3707
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,0.0008,0.2276
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,0.001,0.2325
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-21.cnf,1,0,0.0654
SAT_Competition2007/industrial/industrial/grieu/vmpc_25.cnf,1,0.6857,0.5235
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0,0.436
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l45_lambda.cnf,1,0,0.3627
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0,0.5489
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,0,0.4235
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0,0.3882
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0001,0.182
SAT_RACE2008/ibm-2004-29-k55.cnf,1,0,0.1943
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,0.0027,0.3242
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0,0.2625
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0,0.4607
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0,0.3911
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c9.cnf,1,0,0.2031
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-09.cnf,1,0,0.0251
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0,0.4074
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,0,0.2013
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0,0.4721
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw_i.cnf,1,0,0.1711
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9b.cnf,1,0,0.198
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,0,0.1963
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,0,0.1807
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,0,0.031
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,0,0.1955
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0,0.3405
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,0,0.0784
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,0,0.1739
SAT_RACE2008/velev-npe-1.0-9dlx-b71.cnf,1,0,0.3747
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0,0.2368
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray32_32.cnf,1,0,0.0599
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0,0.166
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,0,0.2499
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,0,0.3621
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,0,0.3876
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,0,0.1069
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,0,0.2015
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0,0.3497
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,0,0.1876
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,0,0.1668
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,0,0.0205
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p1.cnf,1,0,0.1353
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0,0.1546
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-15-s.cnf,1,0,0.2446
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,0,0.0821
SAT_RACE2008/ibm-2004-01-k90.cnf,1,0,0.1717
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,0,0.1847
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,0,0.0189
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0,0.3921
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,0,0.0741
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0.6878,0.5277
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,0,0.0609
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0,0.2798
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,0,0.514
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,0,0.184
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,0,0.0699
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,0,0.1871
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,0,0.1942
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0,0.0526
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0,0.2459
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,0,0.0881
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,0,0.1594
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,0,0.1818
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,0.0001,0.1975
SAT_RACE2008/mizh-md5-47-5.cnf,1,0,0.0207
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,0.0081,0.3746
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,0,0.3606
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,0,0.1703
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,0,0.1816
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,0,0.0884
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0,0.2236
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0.6857,0.5235
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,0,0.2398
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,0,0.2698
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,0,0.5808
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0.842,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,0,0.0927
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0.6865,0.526
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,1,0,0.2691
SAT_Competition2011/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,0,0.5126
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0,0.1553
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,0.0001,0.1798
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,0,0.3637
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,0,0.2483
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b10.cnf,1,0,0.5811
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0,0.0249
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_11-k25.cnf,1,0,0.1874
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0,0.3911
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0,0.0189
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-2.0-b6.cnf,1,0,0.3368
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0.6868,0.5264
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,0,0.2087
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0.6875,0.5274
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,0,0.1895
SAT_RACE2008/grieu-vmpc-27.cnf,1,0.6859,0.5246
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0,0.5489
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0,0.2519
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,0.0016,0.1981
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,0,0.0963
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,0,0.4428
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,0,0.3443
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0,0.2013
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0,0.0207
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,0,0.1636
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,0,0.2234
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.0001,0.1828
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0,0.2609
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0,0.0413
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,0,0.2471
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0,0.2944
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.0009,0.2629
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,0,0.1465
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,0,0.3241
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0,0.2415
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0.0001,0.3766
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0,0.2693
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,0,0.1796
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,0,0.1826
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,0,0.1981
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf,1,0.0001,0.1289
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,0,0.22
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-15-u.cnf,1,0,0.2436
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,0,0.0767
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0,0.249
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-03.cnf,1,0,0.5811
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,0,0.0231
SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf,1,0,0.2379
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,0,0.2499
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,0.0024,0.1575
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0,0.346
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0001,0.182
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0,0.249
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,0,0.1624
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k50.cnf,1,0,0.191
SAT_RACE2008/ibm-2002-25r-k10.cnf,1,0,0.1811
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0,0.0194
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,0.0032,0.3234
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-10.cnf,1,0,0.0251
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.3402,0.0064
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0,0.2636
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf,1,0,0.1275
SAT_RACE2008/schup-l2s-abp4-1-k31.cnf,1,0.0006,0.1741
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf,1,0,0.1664
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0.6868,0.5264
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,0,0.3765
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0,0.2637
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0.6857,0.5235
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0,0.161
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,0,0.268
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,0,0.4834
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,0,0.249
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0,0.2293
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,0,0.1963
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_10_UNSAT.cnf,1,0.002,0.302
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.1-6.cnf,1,0,0.3978
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-06.cnf,1,0.0003,0.4893
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf,1,0,0.177
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf,1,0,0.2046
SAT_RACE2008/palac-uts-l06-ipc5-h34.cnf,1,0,0.4063
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,0,0.5002
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,0,0.1837
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04-valves.cnf,1,0,0.1772
SAT_RACE2008/simon-s03-w08-15.cnf,1,0,0.166
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,0,0.1466
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,0,0.0822
SAT_RACE2008/mizh-sha0-36-1.cnf,1,0,0.0189
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,0,0.0605
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,0.0003,0.1581
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,0,0.1817
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,0,0.2435
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0,0.0877
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,0,0.149
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,0,0.3729
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,0,0.2289
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,0,0.0434
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,0,0.2639
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0.7941,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0,0.227
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.0193,0.375
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0,0.2415
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0,0.0764
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,0,0.19
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,0,0.4122
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0,0.0207
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,0,0.1871
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0,0.0189
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,0,0.1692
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,0,0.1729
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,0,0.2507
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,0.0003,0.147
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,0,0.1717
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,0,0.2016
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,0.0003,0.1709
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,0.0006,0.273
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,0,0.1713
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,0,0.1754
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,0,0.0511
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,0,0.2468
