@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-VAR-entropy NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE csp_percent_ext NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE direct_VG-min NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_VG-coeff-variation NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_nclausesOrig NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-entropy NUMERIC

@DATA
real/fapp06-10/fapp07/fapp07-0600-1.xml,1,0,43.125834,68.280347,13.518999,17.378147,9.228819,3.512157,-1,20,-1,?,-1,?,0.860617,?,?,?,-1,?,0,?,13.257535,?,?,?,100,?,?,16.742652,?,?,?,-1,0,1,?,2,?,13.135068,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp07/fapp07-0600-7.xml,1,0,43.125834,68.280347,13.518999,17.378147,9.228819,3.512157,-1,20,-1,?,-1,?,0.860617,?,?,?,-1,?,0,?,13.231821,?,?,?,100,?,?,16.742652,?,?,?,-1,0,1,?,2,?,13.135068,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp07/fapp07-0600-0.xml,1,0,43.125834,68.280347,13.518999,17.378147,9.228819,3.512157,-1,20,-1,?,-1,?,0.860617,?,?,?,-1,?,0,?,13.289875,?,?,?,100,?,?,16.742652,?,?,?,-1,0,1,?,2,?,13.135068,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp07/fapp07-0600-2.xml,1,0,43.125834,68.280347,13.518999,17.378147,9.228819,3.512157,-1,20,-1,?,-1,?,0.860617,?,?,?,-1,?,0,?,13.257535,?,?,?,100,?,?,16.742652,?,?,?,-1,0,1,?,2,?,13.135068,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp07/fapp07-0600-8.xml,1,0,43.125834,68.280347,13.518999,17.378147,9.228819,3.512157,-1,20,-1,?,-1,?,0.860617,?,?,?,-1,?,0,?,13.231821,?,?,?,100,?,?,16.742652,?,?,?,-1,0,1,?,2,?,13.135068,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp07/fapp07-0600-6.xml,1,0,43.125834,68.280347,13.518999,17.378147,9.228819,3.512157,-1,20,-1,?,-1,?,0.860617,?,?,?,-1,?,0,?,13.236612,?,?,?,100,?,?,16.742652,?,?,?,-1,0,1,?,2,?,13.135068,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp07/fapp07-0600-9.xml,1,0,43.125834,68.280347,13.518999,17.378147,9.228819,3.512157,-1,20,-1,?,-1,?,0.860617,?,?,?,-1,?,0,?,15.21504,?,?,?,100,?,?,16.742652,?,?,?,-1,0,5.321928,?,2,?,13.135068,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp07/fapp07-0600-3.xml,1,0,43.125834,68.280347,13.518999,17.378147,9.228819,3.512157,-1,20,-1,?,-1,?,0.860617,?,?,?,-1,?,0,?,13.248076,?,?,?,100,?,?,16.742652,?,?,?,-1,0,1,?,2,?,13.135068,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp07/fapp07-0600-5.xml,1,0,43.125834,68.280347,13.518999,17.378147,9.228819,3.512157,-1,20,-1,?,-1,?,0.860617,?,?,?,-1,?,0,?,13.245998,?,?,?,100,?,?,16.742652,?,?,?,-1,0,1,?,2,?,13.135068,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp07/fapp07-0600-10.xml,1,0,43.125834,68.280347,13.518999,17.378147,9.228819,3.512157,-1,20,-1,?,-1,?,0.860617,?,?,?,-1,?,0,?,14.421736,?,?,?,100,?,?,16.742652,?,?,?,-1,0,4.321928,?,2,?,13.135068,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp09/fapp09-0800-2.xml,1,0,42.615042,68.221727,12.340178,18.708287,9.643856,2.904137,-1,20,-1,?,-1,?,0.789325,?,?,?,-1,?,0,?,14.252739,?,?,?,100,?,?,16.894439,?,?,?,-1,0,5.087463,?,2,?,13.131696,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp09/fapp09-0800-0.xml,1,0,42.615042,68.221727,12.340178,18.708287,9.643856,2.904137,-1,20,-1,?,-1,?,0.789325,?,?,?,-1,?,0,?,14.512987,?,?,?,100,?,?,16.894439,?,?,?,-1,0,4.954196,?,2,?,13.131696,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp09/fapp09-0800-4.xml,1,0,42.615042,68.221727,12.340178,18.708287,9.643856,2.904137,-1,20,-1,?,-1,?,0.789325,?,?,?,-1,?,0,?,13.987086,?,?,?,100,?,?,16.894439,?,?,?,-1,0,4.523562,?,2,?,13.131696,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp09/fapp09-0800-7.xml,1,0,42.615042,68.221727,12.340178,18.708287,9.643856,2.904137,-1,20,-1,?,-1,?,0.789325,?,?,?,-1,?,0,?,13.884361,?,?,?,100,?,?,16.894439,?,?,?,-1,0,4.459432,?,2,?,13.131696,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp09/fapp09-0800-8.xml,1,0,42.615042,68.221727,12.340178,18.708287,9.643856,2.904137,-1,20,-1,?,-1,?,0.789325,?,?,?,-1,?,0,?,15.625794,?,?,?,100,?,?,16.894439,?,?,?,-1,0,7.507795,?,2,?,13.131696,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp09/fapp09-0800-9.xml,1,0,42.615042,68.221727,12.340178,18.708287,9.643856,2.904137,-1,20,-1,?,-1,?,0.789325,?,?,?,-1,?,0,?,15.419137,?,?,?,100,?,?,16.894439,?,?,?,-1,0,7.189825,?,2,?,13.131696,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp09/fapp09-0800-3.xml,1,0,42.615042,68.221727,12.340178,18.708287,9.643856,2.904137,-1,20,-1,?,-1,?,0.789325,?,?,?,-1,?,0,?,14.361944,?,?,?,100,?,?,16.894439,?,?,?,-1,0,5.169925,?,2,?,13.131696,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp09/fapp09-0800-1.xml,1,0,42.615042,68.221727,12.340178,18.708287,9.643856,2.904137,-1,20,-1,?,-1,?,0.789325,?,?,?,-1,?,0,?,13.815583,?,?,?,100,?,?,16.894439,?,?,?,-1,0,4.169925,?,2,?,13.131696,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp09/fapp09-0800-5.xml,1,0,42.615042,68.221727,12.340178,18.708287,9.643856,2.904137,-1,20,-1,?,-1,?,0.789325,?,?,?,-1,?,0,?,13.457637,?,?,?,100,?,?,16.894439,?,?,?,-1,0,3,?,2,?,13.131696,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp09/fapp09-0800-10.xml,1,0,42.615042,68.221727,12.340178,18.708287,9.643856,2.904137,-1,20,-1,?,-1,?,0.789325,?,?,?,-1,?,0,?,15.266494,?,?,?,100,?,?,16.894439,?,?,?,-1,0,7.169925,?,2,?,13.131696,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp09/fapp09-0800-6.xml,1,0,42.615042,68.221727,12.340178,18.708287,9.643856,2.904137,-1,20,-1,?,-1,?,0.789325,?,?,?,-1,?,0,?,14.128639,?,?,?,100,?,?,16.894439,?,?,?,-1,0,4.954196,?,2,?,13.131696,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp06/fapp06-0500-3.xml,1,0,43.008728,68.217731,14.698571,17.029386,8.965784,4.014747,-1,20,-1,?,-1,?,0.861907,?,?,?,-1,?,0,?,12.916066,?,?,?,100,?,?,16.720992,?,?,?,-1,0,1,?,2,?,12.673088,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp06/fapp06-0500-6.xml,1,0,43.008728,68.217731,14.698571,17.029386,8.965784,4.014747,-1,20,-1,?,-1,?,0.861907,?,?,?,-1,?,0,?,13.754888,?,?,?,100,?,?,16.720992,?,?,?,-1,0,3.321928,?,2,?,12.673088,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp06/fapp06-0500-0.xml,1,0,43.008728,68.217731,14.698571,17.029386,8.965784,4.014747,-1,20,-1,?,-1,?,0.861907,?,?,?,-1,?,0,?,12.969207,?,?,?,100,?,?,16.720992,?,?,?,-1,0,1,?,2,?,12.673088,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp06/fapp06-0500-10.xml,1,0,43.008728,68.217731,14.698571,17.029386,8.965784,4.014747,-1,20,-1,?,-1,?,0.861907,?,?,?,-1,?,0,?,15.021457,?,?,?,100,?,?,16.720992,?,?,?,-1,0,5.954196,?,2,?,12.673088,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp06/fapp06-0500-1.xml,1,0,43.008728,68.217731,14.698571,17.029386,8.965784,4.014747,-1,20,-1,?,-1,?,0.861907,?,?,?,-1,?,0,?,12.931292,?,?,?,100,?,?,16.720992,?,?,?,-1,0,1,?,2,?,12.673088,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp06/fapp06-0500-7.xml,1,0,43.008728,68.217731,14.698571,17.029386,8.965784,4.014747,-1,20,-1,?,-1,?,0.861907,?,?,?,-1,?,0,?,14.323688,?,?,?,100,?,?,16.720992,?,?,?,-1,0,4.247928,?,2,?,12.673088,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp06/fapp06-0500-8.xml,1,0,43.008728,68.217731,14.698571,17.029386,8.965784,4.014747,-1,20,-1,?,-1,?,0.861907,?,?,?,-1,?,0,?,15.21185,?,?,?,100,?,?,16.720992,?,?,?,-1,0,5.930737,?,2,?,12.673088,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp06/fapp06-0500-4.xml,1,0,43.008728,68.217731,14.698571,17.029386,8.965784,4.014747,-1,20,-1,?,-1,?,0.861907,?,?,?,-1,?,0,?,12.910268,?,?,?,100,?,?,16.720992,?,?,?,-1,0,1,?,2,?,12.673088,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp06/fapp06-0500-9.xml,1,0,43.008728,68.217731,14.698571,17.029386,8.965784,4.014747,-1,20,-1,?,-1,?,0.861907,?,?,?,-1,?,0,?,15.209263,?,?,?,100,?,?,16.720992,?,?,?,-1,0,5.954196,?,2,?,12.673088,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp06/fapp06-0500-2.xml,1,0,43.008728,68.217731,14.698571,17.029386,8.965784,4.014747,-1,20,-1,?,-1,?,0.861907,?,?,?,-1,?,0,?,12.92574,?,?,?,100,?,?,16.720992,?,?,?,-1,0,1,?,2,?,12.673088,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp06/fapp06-0500-5.xml,1,0,43.008728,68.217731,14.698571,17.029386,8.965784,4.014747,-1,20,-1,?,-1,?,0.861907,?,?,?,-1,?,0,?,12.904258,?,?,?,100,?,?,16.720992,?,?,?,-1,0,1,?,2,?,12.673088,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp10/fapp10-0900-8.xml,1,0,42.855637,68.221597,14.819844,19.026298,9.813781,4.138972,-1,20,-1,?,-1,?,0.847926,?,?,?,-1,?,0,?,15.201971,?,?,?,100,?,?,17.592698,?,?,?,-1,0,5.97728,?,2,?,13.47434,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp10/fapp10-0900-3.xml,1,0,42.855637,68.221597,14.819844,19.026298,9.813781,4.138972,-1,20,-1,?,-1,?,0.847926,?,?,?,-1,?,0,?,13.798067,?,?,?,100,?,?,17.592698,?,?,?,-1,0,3,?,2,?,13.47434,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp10/fapp10-0900-0.xml,1,0,42.855637,68.221597,14.819844,19.026298,9.813781,4.138972,-1,20,-1,?,-1,?,0.847926,?,?,?,-1,?,0,?,13.584023,?,?,?,100,?,?,17.592698,?,?,?,-1,0,1.584963,?,2,?,13.47434,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp10/fapp10-0900-2.xml,1,0,42.855637,68.221597,14.819844,19.026298,9.813781,4.138972,-1,20,-1,?,-1,?,0.847926,?,?,?,-1,?,0,?,13.798067,?,?,?,100,?,?,17.592698,?,?,?,-1,0,3,?,2,?,13.47434,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp10/fapp10-0900-7.xml,1,0,42.855637,68.221597,14.819844,19.026298,9.813781,4.138972,-1,20,-1,?,-1,?,0.847926,?,?,?,-1,?,0,?,14.830515,?,?,?,100,?,?,17.592698,?,?,?,-1,0,5.169925,?,2,?,13.47434,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp10/fapp10-0900-6.xml,1,0,42.855637,68.221597,14.819844,19.026298,9.813781,4.138972,-1,20,-1,?,-1,?,0.847926,?,?,?,-1,?,0,?,14.179443,?,?,?,100,?,?,17.592698,?,?,?,-1,0,4.087463,?,2,?,13.47434,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp10/fapp10-0900-10.xml,1,0,42.855637,68.221597,14.819844,19.026298,9.813781,4.138972,-1,20,-1,?,-1,?,0.847926,?,?,?,-1,?,0,?,15.483343,?,?,?,100,?,?,17.592698,?,?,?,-1,0,6.629357,?,2,?,13.47434,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp10/fapp10-0900-4.xml,1,0,42.855637,68.221597,14.819844,19.026298,9.813781,4.138972,-1,20,-1,?,-1,?,0.847926,?,?,?,-1,?,0,?,13.789839,?,?,?,100,?,?,17.592698,?,?,?,-1,0,3,?,2,?,13.47434,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp10/fapp10-0900-1.xml,1,0,42.855637,68.221597,14.819844,19.026298,9.813781,4.138972,-1,20,-1,?,-1,?,0.847926,?,?,?,-1,?,0,?,13.798067,?,?,?,100,?,?,17.592698,?,?,?,-1,0,3,?,2,?,13.47434,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp10/fapp10-0900-5.xml,1,0,42.855637,68.221597,14.819844,19.026298,9.813781,4.138972,-1,20,-1,?,-1,?,0.847926,?,?,?,-1,?,0,?,13.773448,?,?,?,100,?,?,17.592698,?,?,?,-1,0,3,?,2,?,13.47434,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/fapp06-10/fapp10/fapp10-0900-9.xml,1,0,42.855637,68.221597,14.819844,19.026298,9.813781,4.138972,-1,20,-1,?,-1,?,0.847926,?,?,?,-1,?,0,?,15.261728,?,?,?,100,?,?,17.592698,?,?,?,-1,0,6.228819,?,2,?,13.47434,?,?,?,?,?,?,?,?,?,?,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?
real/compet08/patat-08-comp-3.xml,1,88.335451,30,30,3.787809,5.91608,-1,71.686256,13.728346,40,0,0.512285,-1,0.699297,28.571429,0.792601,0.813554,0.861709,-1,3.720821,11.664549,0.267047,21.299742,0.424697,0.999837,0.568135,0,0.978659,0.427514,15.002024,0,0.217158,5.144089,8.370687,0,8.813781,0.001998,15,0.00005,16.626123,0.070492,0,0.000278,0.064804,0.000004,4.084131,0.069673,0.010488,0.806377,0.807351,-1,0.827125,0.982043,0.829695,100,0.39417,4.618372,0,0.14435,0.655499,2.726881,1.487211,0.493109,1778395,3.780214
real/compet08/patat-08-comp-7.xml,1,87.557355,30,30,3.130894,4.898979,-1,64.36675,12.466586,40,0,0.501022,-1,0.747134,20,0.815786,0.794325,0.875617,-1,3.785014,12.442645,0.293122,22.178705,0.6258,0.996791,0.587451,0,0.982063,0.46479,13.885124,0,0.42492,4.907967,8.174926,0,10.587778,0.004188,15,0.000147,15.494731,0.098711,0,0.000671,0.108586,0.000014,3.688765,0.098131,0.018781,0.828733,0.626963,-1,0.789433,0.913456,0.817424,100,0.408558,4.628928,0,0.164259,0.710891,2.543619,1.294896,0.478829,507461,3.819203
real/compet08/patat-08-comp-9.xml,1,98.483654,30,30,3.849513,5.744563,-1,67.142973,15.9581,40,0,0.681261,-1,0.999914,22.222222,0.581868,0.631551,0.720886,-1,3.455669,1.516346,0.180919,21.804471,0.348746,0.999866,0.544084,0,0.896641,0.654646,17.085566,0,0.225709,4.582558,9.463524,0,8.686501,0.000507,24,0.000023,17.625195,0.137367,0,0.000192,0.055653,0.000002,3.733129,0.136093,0.015942,0.599979,1.225907,-1,0.698155,1.428968,0.650241,100,0.612584,3.83743,0,0.312783,0.58819,2.635379,1.735434,0.674534,4307924,3.611357
real/compet08/patat-08-comp-14.xml,1,69.668543,30,30,3.11729,5.09902,-1,63.312173,10.632995,40,0,0.33129,-1,0.431744,12.5,0.927601,0.926097,0.947791,-1,3.791936,30.331457,0.323185,21.763058,0.667809,0.986445,0.507986,0,0.983122,0.261674,12.753635,0,0.870083,5.084664,7.924813,0,10.818582,0.007709,15,0.000267,15.433488,0.055723,0,0.001007,0.122313,0.000016,3.112522,0.055666,0.014698,0.934069,0.415642,-1,0.862719,0.861359,0.941752,100,0.298416,4.982346,0,0.074278,0.696902,2.585702,1.149388,0.306522,445692,3.498347
real/compet08/patat-08-comp-12.xml,1,99.104317,30,30,4.014349,5.830952,-1,63.995828,15.994,40,0,0.695043,-1,1.067757,12.5,0.497276,0.545373,0.664933,-1,3.426685,0.895683,0.187404,22.151251,0.369527,0.999837,0.539809,0,0.847025,0.765186,17.128609,0,0.224152,4.538998,9.394463,0,9.896332,0.000509,23,0.000027,17.300469,0.183768,0,0.000216,0.077695,0.000002,3.568311,0.185766,0.01796,0.51563,1.137008,-1,0.621464,1.347635,0.565047,100,0.737424,3.722558,0.012346,0.412212,0.587445,2.539696,1.493955,0.694503,4007255,3.754304
real/compet08/patat-08-comp-1.xml,1,98.667981,30,30,3.835362,5.830952,-1,69.360015,16.153117,40,0,0.687629,-1,1.01994,28.571429,0.559641,0.610937,0.705684,-1,3.384903,1.332019,0.17101,22.077624,0.37672,0.999863,0.539271,0,0.895397,0.679816,17.264195,0,0.223027,4.509496,9.445015,0,9.002815,0.000484,25,0.000022,17.720151,0.145215,0,0.000177,0.058221,0.000002,3.644496,0.144123,0.016189,0.576739,1.307337,-1,0.679005,1.478731,0.628929,100,0.639061,3.759517,0.002398,0.333789,0.579111,2.618074,1.795509,0.682873,4592659,3.573052
real/compet08/patat-08-comp-4.xml,1,85.790495,30,30,3.809528,5.91608,-1,66.926737,13.343463,40,0,0.474743,-1,0.636857,22.222222,0.818999,0.839235,0.879147,-1,3.710105,14.209505,0.287932,21.378015,0.3644,0.999831,0.579127,0,0.981618,0.391942,14.695663,0,0.21563,5.202632,8.422065,0,9.142107,0.002194,15,0.000053,16.505641,0.063696,0,0.000258,0.056408,0.000004,4.099528,0.063302,0.010306,0.83162,0.741092,-1,0.842682,0.948005,0.854393,100,0.36992,4.70792,0,0.127194,0.678843,2.705412,1.379114,0.455018,1635520,3.7221
real/compet08/patat-08-comp-15.xml,1,76.199804,30,30,3.089094,5.09902,-1,60.156711,11.356452,40,0,0.366055,-1,0.517082,10,0.902731,0.892074,0.933869,-1,3.732103,23.800196,0.332018,22.210335,0.632832,0.992116,0.579976,0,0.982684,0.322041,13.123313,0,0.64,5.088062,8.033423,0,11.083479,0.006892,15,0.000184,15.550025,0.064076,0,0.00082,0.109813,0.000015,3.357987,0.063414,0.015047,0.910696,0.492784,-1,0.841124,0.825513,0.909265,100,0.32531,4.920898,0,0.092917,0.748096,2.598395,1.158981,0.342837,470857,3.610344
real/compet08/patat-08-comp-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.505262,?,0.699285,?,0.797903,0.812678,0.866376,?,3.762852,?,0.278975,?,0.354965,0.999821,0.584794,?,0.983494,0.430984,?,0,0.219486,5.309322,?,?,?,0.001895,?,0.000051,?,0.07434,0,0.000253,0.058926,0.000004,4.100849,0.074053,0.010874,0.812077,0.774807,?,0.827198,0.939635,0.829556,?,0.391828,4.842158,0,0.145737,0.681936,2.647468,1.462467,0.485031,1695649,3.918422
real/compet08/patat-08-comp-13.xml,1,98.773006,30,30,3.902403,6,-1,66.609079,15.512494,40,0,0.689301,-1,1.040089,13.333333,0.55476,0.588341,0.702159,-1,3.546204,1.226994,0.213904,21.959999,0.450399,0.999811,0.546241,0,0.930576,0.713796,16.686637,0,0.234683,4.703215,9.255029,0,9.848623,0.000726,24,0.000034,17.018091,0.169928,0,0.000506,0.100495,0.000002,3.728337,0.16995,0.017583,0.574898,1.026039,-1,0.667135,1.244884,0.612165,100,0.670148,4.040894,0,0.363435,0.610564,2.584114,1.394265,0.68395,3105329,3.805929
real/compet08/patat-08-comp-11.xml,1,86.900369,30,30,4.00406,5.744563,-1,61.404604,13.572227,40,0,0.518969,-1,0.712033,10,0.78767,0.807696,0.859426,-1,3.785799,13.099631,0.276024,21.664773,0.321411,0.999824,0.576483,0,0.978261,0.436302,14.907548,0,0.221096,5.326874,8.495855,0,9.337622,0.00177,15,0.000049,16.557942,0.075646,0,0.000525,0.053575,0.000004,4.098736,0.07479,0.010991,0.802055,0.834361,-1,0.824607,0.948016,0.824504,100,0.404332,4.743527,0,0.151323,0.671072,2.731685,1.471766,0.499356,1787587,3.980048
