@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE reducedVars NUMERIC

@DATA
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,0,0.1069,2.6693,0.0001,0.1051,1607.33,0,0.3256,0,0.0002,0.0002,0.0001,21481,1.464,0.5408,3.152
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,0,0.2015,3.1477,0.0002,0.156,291.048,0.0001,0.6039,0,0.0005,0.0005,0.0003,7513,1.1627,0.7576,5.511
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0,0.3497,4.2244,0,0.2482,844216,0,0.9985,0,0,0,0,263670,7.9283,1,0.1609
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,0,0.1876,3.0642,0.0003,0.1568,264.181,0.0001,0.5979,0,0.0006,0.0006,0.0003,6384,1.4024,0.7969,4.7995
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,0,0.1668,2.7777,0,0.1486,1498.38,0,0.647,0,0.0001,0.0001,0.0001,30891,1.9251,0.7467,4.7893
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,0,0.0205,0.9694,0.0001,0.0384,2336.12,0,0.0103,0,0.0001,0.0001,0.0001,26735,0.6089,0.0878,1.502
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p1.cnf,1,0,0.1353,2.2905,0,0.1577,73056,0,0.3573,0,0,0,0,250809,0.7945,0.7937,0.5219
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0,0.1546,2.0429,0.0002,0.0712,234.755,0.0002,0.6913,0,0.0007,0.0007,0.0004,4709,3.6102,0.7383,0.0057
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-15-s.cnf,1,0,0.2446,3.1086,0,0.1574,1840,0,0.6295,0,0.0001,0.0001,0,46943,0.5176,0.8005,2.2454
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,0,0.0821,1.6253,0,0.065,20812,0,0.1051,0,0,0,0,170050,1.0386,0.2324,1.1192
SAT_RACE2008/ibm-2004-01-k90.cnf,1,0,0.1717,3.0442,0,0.1445,2088.43,0,0.5719,0,0.0001,0.0001,0.0001,34963,1.0046,0.7817,0.8505
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,0,0.1847,2.897,0.0001,0.1354,429.71,0,0.2166,0,0.0003,0.0003,0.0001,15324,1.976,0.5054,3.1325
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,0,0.0189,0.8225,0.0001,0.0382,1790.81,0,0.0044,0,0.0002,0.0002,0.0001,20562,0.5123,0.061,1.4352
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0,0.3921,4.2176,0.0003,0.3374,742.5,0,0.8382,0,0.0005,0.0005,0.0002,11109,2.2682,0.964,11.3104
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,0,0.0741,2.2611,0.0001,0.081,472.111,0,0.0551,0,0.0012,0.0012,0.0003,5958,2.4239,0.1125,44.4789
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0.6878,0.5277,0.2847,0.0021,0.0012,640.476,0.0006,0.6918,0.0021,0.0021,0.0021,0.0016,1225,0.0033,0.6918,0
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,0,0.0609,1.6474,0.0001,0.1052,1164.83,0,0.0632,0,0.0003,0.0003,0.0001,14948,1.273,0.2249,8.0676
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0,0.2798,3.8605,0.0009,0.2111,122.567,0.0004,0.873,0,0.0016,0.0016,0.001,1973,1.8009,0.9183,0.2119
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747,1.3217,0,0.2887,724.714,0,0.1973,0,0.0013,0.0013,0.0003,6212,0.2994,0.618,0.0026
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,0,0.514,4.0371,0,0.3273,48552,0,0.9995,0,0,0,0,81164,3.3798,1,0.7116
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,0,0.184,2.3683,0.0001,0.1536,996.405,0.0001,0.85,0,0.0002,0.0002,0.0001,14508,0.7942,0.9005,1.227
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,0,0.0699,2.1136,0.0003,0.0874,400.426,0.0002,0.1538,0,0.0006,0.0006,0.0004,5515,1.1156,0.3555,1.0956
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,0,0.1871,3.3025,0.0001,0.156,459.492,0,0.4213,0,0.0003,0.0003,0.0002,10131,0.8363,0.6103,4.8499
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,0,0.1942,3.177,0.0002,0.1506,261.27,0.0001,0.5911,0,0.0006,0.0006,0.0003,6477,1.3145,0.7634,5.0468
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0,0.0526,1.793,0.0047,0.0707,20.2838,0.0035,0.0253,0.0014,0.0118,0.0118,0.0067,298,0.3063,0.0984,0.6913
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0,0.2459,3.1086,0,0.1578,914,0,0.6354,0,0.0001,0.0001,0,46737,0.4931,0.8014,2.2512
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,0,0.0881,1.7663,0,0.0959,4382,0,0.156,0,0.0001,0.0001,0,41759,5.2283,0.1919,2.6083
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,0,0.1594,2.0728,0,0.1815,1363.5,0,0.5502,0,0.0001,0.0001,0.0001,26201,2.0188,0.5724,1.7234
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,0,0.1818,2.7419,0,0.1566,2339.6,0,0.6619,0,0.0001,0.0001,0,41290,1.5285,0.7547,5.3701
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,0.0001,0.1975,3.2379,0.0003,0.1656,192.492,0.0001,0.5921,0,0.0008,0.0008,0.0004,4815,1.2781,0.815,4.7113
SAT_RACE2008/mizh-md5-47-5.cnf,1,0,0.0207,0.9786,0.0001,0.0385,2635.18,0,0.0107,0,0.0001,0.0001,0.0001,26177,0.6044,0.0889,1.5062
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,0.0081,0.3746,1.2135,0.0008,0.2294,1300,0,0.9504,0,0.0009,0.0009,0.0002,8908,3.7387,0.9756,0.1697
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,0,0.3606,3.1553,0.0002,0.1634,356.719,0,0.6824,0,0.0005,0.0005,0.0003,7238,1.4299,0.7361,3.2513
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,0,0.1703,2.8856,0.0001,0.1509,809.077,0,0.6209,0,0.0002,0.0002,0.0001,21668,1.5836,0.7475,4.6452
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,0,0.1816,2.88,0.0001,0.1528,818.077,0,0.6232,0,0.0002,0.0002,0.0001,19993,1.324,0.7516,5.0606
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,0,0.0884,1.783,0,0.0964,3043.25,0,0.156,0,0.0001,0.0001,0,41484,5.2424,0.1919,2.6744
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0,0.2236,2.9027,0,0.1493,12999,0,0.7926,0,0,0,0,138309,0.7304,0.8883,0.8771
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0.6857,0.5235,0.0335,0.0042,0.002,23.1712,0.0012,0.6928,0.0041,0.0042,0.0042,0.0032,625,0.0054,0.6928,0
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,0,0.2398,3.1308,0,0.1585,4888,0,0.6145,0,0,0,0,62370,0.5536,0.7834,2.6804
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,0,0.2698,2.5287,0.0016,0.2938,10211,0,0.5049,0,0.0026,0.0026,0.0012,1698,1.1334,0.7359,0.6078
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,0,0.5808,4.2466,0,0.276,175689,0,1,0,0,0,0,105928,6.9967,1,0.1143
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0.842,0,0,0.0077,0,6.0005,0.0744,0.8422,0.0077,0.0154,0.0154,0.0085,234,0,0.8422,0.1111
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,0,0.0927,1.8815,0.0005,0.0733,140.422,0.0005,0.1062,0.0001,0.0011,0.0011,0.0008,2564,0.5042,0.3209,0.8159
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0.6865,0.526,0.3102,0.0029,0.0015,23.1181,0.0009,0.6916,0.0028,0.0029,0.0029,0.0022,900,0.0042,0.6916,0
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,1,0,0.2691,2.8578,0,0.1606,22929.5,0,0.7424,0,0,0,0,88808,0.4365,0.8343,1.1333
SAT_Competition2011/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,0,0.5126,4.3219,0.0001,0.2988,700,0,0.7346,0,0.0002,0.0002,0.0001,14409,3.289,0.9394,0.1843
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0,0.1553,2.4933,0,0.1592,16931,0,0.4139,0,0,0,0,136456,0.7751,0.8067,0.6048
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,0.0001,0.1798,3.2023,0.0001,0.1595,575.295,0.0001,0.5068,0,0.0003,0.0003,0.0002,11939,0.7088,0.7553,3.5517
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,0,0.3637,3.1443,0.0002,0.1635,393.786,0,0.6829,0,0.0004,0.0004,0.0003,7889,1.4706,0.7361,3.1944
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,0,0.2483,3.0745,0,0.1573,1461.5,0,0.6509,0,0.0001,0.0001,0,44556,0.468,0.8074,2.1235
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b10.cnf,1,0,0.5811,4.251,0,0.276,343830,0,1,0,0,0,0,105929,6.9937,1,0.1143
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0,0.0249,1.0519,0.0001,0.0423,2114.67,0,0.0144,0,0.0001,0.0001,0.0001,28340,0.586,0.1034,1.4381
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_11-k25.cnf,1,0,0.1874,3.4636,0.0001,0.1541,1081.17,0,0.6199,0,0.0002,0.0002,0.0001,22098,1.3404,0.8123,2.5525
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0,0.3911,4.2037,0.0003,0.3368,709.571,0,0.8347,0,0.0004,0.0004,0.0002,11635,2.2761,0.9613,11.7334
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0,0.0189,0.8222,0.0001,0.0382,1886.06,0,0.0044,0,0.0002,0.0002,0.0001,20573,0.5122,0.0606,1.4339
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-2.0-b6.cnf,1,0,0.3368,4.0226,0,0.2413,856562,0,0.9814,0,0,0,0,200509,3.6816,0.9995,0.1766
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0.6868,0.5264,0.3038,0.0027,0.0015,23.1901,0.0008,0.6915,0.0026,0.0027,0.0027,0.0021,961,0.004,0.6915,0
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,0,0.2087,2.1792,0,0.2463,1556.33,0,0.1568,0,0.0001,0.0001,0.0001,29052,2.3473,0.5573,1.5153
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0.6875,0.5274,0.2903,0.0023,0.0013,25.6813,0.0007,0.6917,0.0022,0.0023,0.0023,0.0017,1156,0.0034,0.6917,0
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,0,0.1895,3.3051,0.0002,0.1578,275.667,0,0.4203,0,0.0005,0.0005,0.0003,6113,0.843,0.614,5.5755
SAT_RACE2008/grieu-vmpc-27.cnf,1,0.6859,0.5246,0.0208,0.0036,0.0018,100.773,0.0011,0.692,0.0035,0.0036,0.0036,0.0027,729,0.0048,0.692,0
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0,0.5489,4.2103,0,0.2832,39889,0,1,0,0,0,0,77804,4.2053,1,0.1348
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0,0.2519,3.0704,0,0.158,3912,0,0.6654,0,0,0,0,58111,0.4429,0.8097,2.0753
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,0.0016,0.1981,2.6728,0.0002,0.2634,181.512,0.0001,0.7195,0,0.0009,0.0009,0.0004,4857,1.4927,0.8612,7.2442
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,0,0.0963,1.6763,0.0001,0.0669,581.643,0.0001,0.106,0,0.0003,0.0003,0.0002,10688,0.6926,0.3246,0.7582
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,0,0.4428,4.0721,0,0.2523,30006,0,0.9963,0,0,0,0,84942,6.6383,0.9999,0.1323
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,0,0.3443,4.2629,0,0.2634,261388,0,0.9918,0,0,0,0,168000,6.4535,0.9996,0.2484
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0,0.2013,3.0151,0.0001,0.201,483.686,0,0.5328,0,0.0003,0.0003,0.0001,13777,1.1694,0.7722,2.7119
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0,0.0207,0.9811,0.0001,0.0385,2567.75,0,0.0107,0,0.0001,0.0001,0.0001,26131,0.604,0.0896,1.5106
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,0,0.1636,2.5145,0,0.1635,44327,0,0.293,0,0,0,0,250821,1.2742,0.5,2.9273
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747,1.3217,0,0.2887,730.955,0,0.1973,0,0.0013,0.0013,0.0003,6212,0.2994,0.618,0.0026
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,0,0.2234,2.8848,0,0.1489,10038,0,0.772,0,0,0,0,121873,0.7451,0.8723,0.8538
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.0001,0.1828,2.3663,0.0002,0.1526,889.83,0.0001,0.851,0.0001,0.0002,0.0002,0.0002,13016,0.7968,0.9005,1.3993
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0,0.2609,2.8377,0,0.164,13134,0,0.7465,0,0,0,0,134612,0.5839,0.8374,0.9516
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0,0.0413,1.4789,0,0.061,2563.8,0,0.115,0,0.0001,0.0001,0.0001,35008,0.8164,0.3699,0.9057
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,0,0.2471,2.2962,0.0014,0.3059,240,0,0.4507,0,0.0022,0.0022,0.001,2029,1.1443,0.7741,0.5535
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0,0.2944,1.1015,0,0.077,111617,0,0.9994,0,0,0,0,186483,3.9022,1,0.5119
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.0009,0.2629,2.3353,0.0031,0.2909,92.6,0.0001,0.5234,0.0001,0.0049,0.0049,0.0023,871,1.0847,0.6183,0.6418
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,0,0.1465,2.5292,0.0001,0.1742,1558.38,0,0.3083,0,0.0001,0.0001,0.0001,27841,1.9297,0.5116,4.9178
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,0,0.3241,1.7079,0,0.1567,239353,0,0.9491,0,0,0,0,704970,21.5128,0.981,2.2213
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0,0.2415,3.1,0,0.1606,16630.5,0,0.6216,0,0,0,0,84762,0.5463,0.7928,2.4669
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0.0001,0.3766,4.1022,0.0007,0.2886,355.897,0,0.667,0,0.0009,0.0009,0.0003,7174,1.8208,0.9035,17.9275
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0,0.2693,2.8726,0,0.1605,4171.5,0,0.7454,0,0,0,0,77396,0.4359,0.8338,1.1266
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,0,0.1796,2.8421,0.0001,0.1533,1036.25,0,0.6433,0,0.0001,0.0001,0.0001,27573,1.471,0.7629,5.111
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,0,0.1826,2.3635,0.0001,0.1527,980.024,0.0001,0.8519,0.0001,0.0002,0.0002,0.0001,14053,0.7986,0.9009,1.2565
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,0,0.1981,3.047,0.0002,0.1543,321.341,0.0001,0.6239,0,0.0005,0.0005,0.0002,8609,1.4488,0.8234,5.2373
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf,1,0.0001,0.1289,2.5713,0.0005,0.1284,263.901,0.0003,0.3926,0.0001,0.0009,0.0009,0.0006,3611,3.1498,0.6173,1.1404
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,0,0.22,3.6848,0,0.1665,3070.5,0,0.6641,0,0.0001,0.0001,0,61381,1.1991,0.8364,2.1144
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-15-u.cnf,1,0,0.2436,3.0716,0,0.1605,5573,0,0.6275,0,0,0,0,76323,0.4986,0.7929,2.5299
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,0,0.0767,1.6859,0,0.0528,3105,0,0.1413,0,0.0001,0.0001,0.0001,27388,1.714,0.2217,1.7422
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0,0.249,3.0563,0,0.1596,3686,0,0.6584,0,0,0,0,72951,0.4883,0.8106,2.0124
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-03.cnf,1,0,0.5811,4.251,0,0.276,242174,0,1,0,0,0,0,105929,6.9937,1,0.1143
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,0,0.0231,1.5295,0,0.0473,835,0,0.2169,0,0.0001,0.0001,0.0001,36225,1.9375,0.3697,0.0808
SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf,1,0,0.2379,3.1155,0,0.1603,32166,0,0.6135,0,0,0,0,93918,0.6189,0.785,2.5311
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,0,0.2499,3.0524,0,0.158,4736.67,0,0.6597,0,0,0,0,54315,0.4247,0.797,2.5607
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,0.0024,0.1575,2.9996,0.0001,0.1535,1011.35,0,0.5967,0,0.0001,0.0001,0.0001,23698,0.8486,0.8276,1.9052
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0,0.346,4.2501,0,0.2614,1098360,0,0.9978,0,0,0,0,303312,8.0329,1,0.2245
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0001,0.182,2.3542,0.0001,0.1523,954.426,0.0001,0.8535,0.0001,0.0002,0.0002,0.0001,13682,0.7993,0.9016,1.2975
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0,0.249,3.0563,0,0.1596,3248.5,0,0.6594,0,0,0,0,72951,0.4883,0.8104,2.0124
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,0,0.1624,2.0616,0,0.1831,1532.62,0,0.5521,0,0.0001,0.0001,0.0001,32750,2.138,0.5714,1.7103
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k50.cnf,1,0,0.191,3.4368,0.0001,0.1559,1328.62,0,0.6625,0,0.0001,0.0001,0.0001,25496,1.0048,0.8195,1.9146
SAT_RACE2008/ibm-2002-25r-k10.cnf,1,0,0.1811,3.5614,0.0001,0.1677,1256,0,0.7539,0,0.0002,0.0002,0.0001,15726,1.8206,0.8918,2.9072
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0,0.0194,0.846,0.0001,0.0385,1921.71,0,0.0061,0,0.0002,0.0002,0.0001,19882,0.5098,0.0669,1.4489
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,0.0032,0.3234,2.0274,0.0001,0.2521,55,0,0.9218,0,0.0001,0.0001,0.0001,35876,0.9312,0.9305,0.842
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-10.cnf,1,0,0.0251,1.0562,0.0001,0.0427,2391.64,0,0.0145,0,0.0001,0.0001,0.0001,28506,0.5847,0.1034,1.4382
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.3402,0.0064,0.1101,0.0002,0.0716,220.864,0.0001,0.5923,0,0.0006,0.0006,0.0003,5735,0.7872,0.6665,0.133
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0,0.2636,3.7609,0.001,0.2187,116.865,0.0004,0.8705,0,0.0019,0.0019,0.0012,1730,1.4201,0.9185,0.4312
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf,1,0,0.1275,2.5841,0.0004,0.127,263.747,0.0002,0.3841,0,0.0008,0.0008,0.0005,3830,1.5349,0.5615,1.329
SAT_RACE2008/schup-l2s-abp4-1-k31.cnf,1,0.0006,0.1741,2.8668,0.0003,0.1434,326.405,0.0002,0.3672,0,0.0007,0.0007,0.0004,4673,0.6535,0.5558,2.1691
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf,1,0,0.1664,1.7756,0.0001,0.0709,343.4,0.0001,0.7121,0,0.0004,0.0004,0.0002,8607,4.2715,0.7423,0.0178
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0.6868,0.5264,0.3038,0.0027,0.0015,210.421,0.0008,0.6915,0.0026,0.0027,0.0027,0.0021,961,0.004,0.6915,0
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,0,0.3765,3.1177,0,0.2184,4805.5,0,0.6051,0,0.0001,0.0001,0,51366,1.9876,0.8778,11.0285
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0,0.2637,2.898,0,0.1634,10047,0,0.7406,0,0,0,0,124771,0.5067,0.837,1.092
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0.6857,0.5235,0.0335,0.0025,0.002,41.1237,0.0012,0.6928,0.0016,0.0042,0.0042,0.0032,625,0.0054,0.6928,0
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0,0.161,1.779,0.0003,0.0603,105.559,0.0003,0.7088,0,0.0011,0.0011,0.0006,3221,3.34,0.7437,0.0028
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,0,0.268,2.3232,0.0017,0.2945,266.5,0,0.5353,0,0.0028,0.0028,0.0013,1581,1.1546,0.7013,0.5952
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,0,0.4834,4.1266,0,0.2697,1474280,0,0.9987,0,0,0,0,483468,13.3791,1,0.078
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,0,0.249,3.7986,0.0001,0.249,4513,0,0.6386,0,0.0001,0.0001,0,43082,4.1274,0.8785,7.3823
