@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-VAR-entropy NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE csp_percent_ext NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE direct_VG-min NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_VG-coeff-variation NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_nclausesOrig NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE support_VCG-VAR-max NUMERIC
@ATTRIBUTE csp_percent_cumulative NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE csp_log_search_vars NUMERIC
@ATTRIBUTE support_VG-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_CG-mean NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE support_VG-mean NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE direct_horn-clauses-fraction NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_cluster-coeff-min NUMERIC
@ATTRIBUTE support_VCG-VAR-entropy NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_VG-max NUMERIC
@ATTRIBUTE directorder_CG-min NUMERIC
@ATTRIBUTE directorder_Basic-featuretime NUMERIC
@ATTRIBUTE support_reducedVars NUMERIC
@ATTRIBUTE direct_VG-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_reducedClauses NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE direct_nvarsOrig NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_nclauses NUMERIC
@ATTRIBUTE support_VCG-VAR-min NUMERIC
@ATTRIBUTE direct_HORNY-VAR-min NUMERIC
@ATTRIBUTE directorder_CG-featuretime NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_Pre-featuretime NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE direct_reducedVars NUMERIC
@ATTRIBUTE direct_reducedClauses NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE direct_VCG-VAR-entropy NUMERIC
@ATTRIBUTE support_VG-max NUMERIC
@ATTRIBUTE direct_TRINARY+ NUMERIC
@ATTRIBUTE csp_percent_element NUMERIC
@ATTRIBUTE direct_VCG-VAR-min NUMERIC
@ATTRIBUTE directorder_CG-max NUMERIC
@ATTRIBUTE direct_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE directorder_nvarsOrig NUMERIC
@ATTRIBUTE directorder_CG-entropy NUMERIC
@ATTRIBUTE directorder_VCG-VAR-min NUMERIC
@ATTRIBUTE directorder_cluster-coeff-mean NUMERIC
@ATTRIBUTE directorder_VG-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-min NUMERIC
@ATTRIBUTE support_nvarsOrig NUMERIC
@ATTRIBUTE directorder_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE directorder_KLB-featuretime NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-mean NUMERIC
@ATTRIBUTE directorder_VCG-VAR-mean NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-max NUMERIC
@ATTRIBUTE support_HORNY-VAR-min NUMERIC

@DATA
patt/super-os/super-os-taillard-5/super-os-taillard-5-3.xml,1,?,?,?,?,?,?,?,?,?,?,0.564422,?,0.720086,?,0.248428,0.417514,0.622246,?,1.038504,?,0.077752,?,0.003702,0.999697,0.032401,?,0.307692,0.661357,?,0,2.5375,2.307673,?,?,?,0.023691,?,0.000924,?,0.783404,?,0.002134,0.000303,?,4.530551,0.783021,0.081789,?,0.153102,?,0.989621,0.78336,?,?,2.072081,1.809391,0.008723,0.783531,?,1.745296,1.984544,?,330389,1.589311,?,0.003844,?,0.846868,?,0.000198,?,-1,?,0.00153,0.00192,?,?,?,0.049966,1.011465,-1,5.74691,1.996291,?,-1,0.05,0,?,0.002293,0.002293,0,?,?,?,0.156382,330289,0.000316,?,60.03,?,0,1.09,0.023196,?,?,?,0.918309,?,0.002104,?,?,?,0,?,27114,-512,0.000018,-1,0.000085,0.000009,13882,0,2.13,0.00006,0.000106,0.000106,0.000972,0.000006
patt/super-os/super-os-taillard-5/super-os-taillard-5-18.xml,1,?,?,?,?,?,?,?,?,?,?,0.552242,?,0.703065,?,0.237698,0.411052,0.616878,?,1.000363,?,0.072762,?,0.003739,0.999697,0.029469,?,0.307692,0.656191,?,0,2.505549,2.294309,?,?,?,0.023256,?,0.00092,?,0.777455,?,0.002083,0.000303,?,4.534991,0.777067,0.081099,?,0.160325,?,0.989349,0.778543,?,?,2.043276,1.802695,0.021062,0.777584,?,1.784329,1.964913,?,329896,1.59269,?,0.0039,?,0.848082,?,0.000195,?,-1,?,0.001537,0.001828,?,?,?,0.050325,1.032748,-1,5.794155,1.982921,?,-1,0.06,0,?,0.002352,0.002352,0,?,?,?,0.159622,329796,0.000311,?,60.02,?,0,1.07,0.022767,?,?,?,0.920248,?,0.002138,?,?,?,0,?,26846,-512,0.000018,-1,0.000085,0.000009,13748,0,2.07,0.00006,0.000108,0.000108,0.000946,0.000012
patt/super-os/super-os-taillard-5/super-os-taillard-5-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.567929,?,0.724899,?,0.251466,0.4193,0.62367,?,1.024619,?,0.078369,?,0.003869,0.999683,0.033208,?,0.307692,0.662714,?,0,2.486076,2.299311,?,?,?,0.023601,?,0.000931,?,0.777255,?,0.002143,0.000317,?,4.48771,0.776841,0.082045,?,0.154993,?,0.988923,0.775827,?,?,2.034824,1.807634,0.031746,0.777393,?,1.777784,1.943495,?,315121,1.566976,?,0.003785,?,0.844372,?,0.000206,?,-1,?,0.001581,0.001835,?,?,?,0.051872,1.041201,-1,5.773717,1.952938,?,-1,0.06,0,?,0.002357,0.002357,0,?,?,?,0.158609,315021,0.00033,?,60.04,?,0,1.31,0.023086,?,?,?,0.915757,?,0.002191,?,?,?,0,?,25946,-512,0.000019,-1,0.000089,0.00001,13298,0,2.54,0.000063,0.000111,0.000111,0.000971,0.000018
patt/super-os/super-os-taillard-5/super-os-taillard-5-7.xml,1,?,?,?,?,?,?,?,?,?,?,0.563857,?,0.719155,?,0.247716,0.417029,0.621764,?,1.080089,?,0.074488,?,0.003937,0.999678,0.031967,?,0.307692,0.661109,?,0,2.460971,2.358417,?,?,?,0.023699,?,0.000934,?,0.773239,?,0.002148,0.000322,?,4.595655,0.772814,0.081823,?,0.167754,?,0.988504,0.774694,?,?,2.021261,1.855463,0.012831,0.773381,?,1.804603,1.925647,?,310552,1.566703,?,0.003897,?,0.844201,?,0.000197,?,-1,?,0.001595,0.001888,?,?,?,0.052809,1.059753,-1,5.722709,1.937516,?,-1,0.05,0,?,0.002403,0.002403,0,?,?,?,0.160537,310452,0.000303,?,60.03,?,0,0.98,0.023172,?,?,?,0.915787,?,0.002194,?,?,?,0,?,25502,-512,0.000019,-1,0.00009,0.00001,13076,0,1.84,0.000064,0.000113,0.000113,0.000973,0.000009
patt/super-os/super-os-taillard-5/super-os-taillard-5-16.xml,1,?,?,?,?,?,?,?,?,?,?,0.554786,?,0.706665,?,0.239985,0.41246,0.61809,?,1.012084,?,0.072204,?,0.003605,0.999707,0.02989,?,0.307692,0.657333,?,0,2.559532,2.303969,?,?,?,0.023361,?,0.000918,?,0.784793,?,0.002087,0.000293,?,4.603832,0.78443,0.081203,?,0.163529,?,0.989919,0.788616,?,?,2.089735,1.814836,0.006202,0.784914,?,1.74351,2.005302,?,341688,1.513397,?,0.003717,?,0.849435,?,0.00019,?,-1,?,0.001495,0.001891,?,?,?,0.048853,1.002732,-1,5.646268,2.022317,?,-1,0.04,0,?,0.002281,0.002281,0,?,?,?,0.156492,341588,0.000303,?,60.02,?,0,1.12,0.022887,?,?,?,0.918825,?,0.002047,?,?,?,0,?,27838,-512,0.000018,-1,0.000082,0.000009,14244,0,2.21,0.000058,0.000104,0.000104,0.000951,0.000004
patt/super-os/super-os-taillard-5/super-os-taillard-5-17.xml,1,?,?,?,?,?,?,?,?,?,?,0.55514,?,0.707115,?,0.240213,0.41257,0.618143,?,1.024051,?,0.072425,?,0.003717,0.999698,0.030002,?,0.307692,0.657479,?,0,2.519658,2.318126,?,?,?,0.023493,?,0.000922,?,0.779726,?,0.002105,0.000302,?,4.568009,0.779342,0.081256,?,0.164738,?,0.989413,0.782548,?,?,2.059097,1.822743,0.012205,0.779854,?,1.771698,1.974481,?,331177,1.550953,?,0.003734,?,0.848019,?,0.000191,?,-1,?,0.001529,0.001861,?,?,?,0.050226,1.025801,-1,5.693737,1.990864,?,-1,0.04,0,?,0.002332,0.002332,0,?,?,?,0.158537,331077,0.000299,?,60.02,?,0,1.08,0.023,?,?,?,0.917283,?,0.002095,?,?,?,0,?,27002,-512,0.000018,-1,0.000085,0.000009,13826,0,2.07,0.00006,0.000107,0.000107,0.000957,0.000008
patt/super-os/super-os-taillard-5/super-os-taillard-5-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.563348,?,0.718582,?,0.24748,0.416954,0.621794,?,1.039511,?,0.077264,?,0.003664,0.999701,0.032111,?,0.307692,0.660924,?,0,2.54944,2.29647,?,?,?,0.022862,?,0.000923,?,0.784758,?,0.002063,0.000299,?,4.54011,0.784383,0.081714,?,0.152415,?,0.98983,0.784916,?,?,2.079593,1.80656,0.038429,0.784883,?,1.737268,1.994133,?,334119,1.565031,?,0.003518,?,0.847497,?,0.000193,?,-1,?,0.001518,0.001781,?,?,?,0.049369,1.004023,-1,5.793685,2.006507,?,-1,0.05,0,?,0.002279,0.002279,0,?,?,?,0.155891,334019,0.000306,?,60.02,?,0,1.09,0.022393,?,?,?,0.918072,?,0.002096,?,?,?,0,?,27394,-512,0.000018,-1,0.000084,0.000009,14022,0,2.13,0.000059,0.000105,0.000105,0.000937,0.00002
patt/super-os/super-os-taillard-5/super-os-taillard-5-27.xml,1,?,?,?,?,?,?,?,?,?,?,0.573443,?,0.732536,?,0.256287,0.422122,0.625901,?,1.129523,?,0.076775,?,0.004184,0.999655,0.034211,?,0.328767,0.664752,?,0,2.401306,2.399152,?,?,?,0.023931,?,0.000947,?,0.766568,?,0.002198,0.000345,?,4.61581,0.766094,0.08247,?,0.171012,?,0.98747,0.766422,?,?,1.984134,1.891189,0.013526,0.766726,?,1.837281,1.87569,?,289927,1.477548,?,0.004076,?,0.83992,?,0.000204,?,-1,?,0.001668,0.001918,?,?,?,0.055679,1.093976,-1,5.740397,1.882801,?,-1,0.04,0,?,0.002477,0.002477,0,?,?,?,0.162438,289827,0.000306,?,60.02,?,0,0.89,0.023365,?,?,?,0.914091,?,0.002304,?,?,?,0,?,24002,-512,0.000021,-1,0.000097,0.00001,12326,0,1.64,0.000068,0.00012,0.00012,0.00099,0.000009
patt/super-os/super-os-taillard-5/super-os-taillard-5-24.xml,1,?,?,?,?,?,?,?,?,?,?,0.577473,?,0.738178,?,0.260167,0.424474,0.627875,?,1.073782,?,0.080676,?,0.004107,0.99966,0.035487,?,0.307692,0.666178,?,0,2.426899,2.341329,?,?,?,0.023823,?,0.000944,?,0.770844,?,0.002191,0.00034,?,4.515015,0.770383,0.082698,?,0.157099,?,0.987941,0.767483,?,?,1.997558,1.841423,0.03352,0.770997,?,1.809081,1.893842,?,294496,1.548416,?,0.003952,?,0.840142,?,0.000213,?,-1,?,0.001652,0.001861,?,?,?,0.054656,1.07501,-1,5.806401,1.89841,?,-1,0.05,0,?,0.002427,0.002427,0,?,?,?,0.160402,294396,0.000336,?,60.02,?,0,0.91,0.023271,?,?,?,0.913952,?,0.002301,?,?,?,0,?,24446,-512,0.00002,-1,0.000095,0.00001,12548,0,1.73,0.000067,0.000117,0.000117,0.000988,0.00002
patt/super-os/super-os-taillard-5/super-os-taillard-5-30.xml,1,?,?,?,?,?,?,?,?,?,?,0.572824,?,0.731735,?,0.255956,0.421995,0.625895,?,1.092647,?,0.079554,?,0.003892,0.99968,0.034326,?,0.307692,0.664536,?,0,2.487679,2.33779,?,?,?,0.02304,?,0.000935,?,0.778252,?,0.002106,0.00032,?,4.56608,0.777834,0.082348,?,0.154482,?,0.98891,0.776623,?,?,2.039827,1.840636,0.04065,0.778392,?,1.77,1.94246,?,312119,1.634793,?,0.003669,?,0.843398,?,0.0002,?,-1,?,0.001588,0.001804,?,?,?,0.052059,1.038796,-1,5.827156,1.949885,?,-1,0.05,0,?,0.002351,0.002351,0,?,?,?,0.157801,312019,0.000311,?,60.03,?,0,0.98,0.022538,?,?,?,0.916476,?,0.002203,?,?,?,0,?,25794,-512,0.000019,-1,0.00009,0.00001,13222,0,1.88,0.000063,0.000111,0.000111,0.000952,0.000022
patt/super-os/super-os-taillard-5/super-os-taillard-5-12.xml,1,?,?,?,?,?,?,?,?,?,?,0.549486,?,0.69909,?,0.234953,0.409276,0.615235,?,1.10218,?,0.067355,?,0.004253,0.999655,0.028429,?,0.307692,0.654856,?,0,2.3459,2.372197,?,?,?,0.023305,?,0.000938,?,0.754517,?,0.002114,0.000345,?,4.572274,0.754032,0.081093,?,0.183859,?,0.986846,0.756429,?,?,1.933393,1.884633,0.007421,0.754704,?,1.914757,1.842619,?,290064,1.693367,?,0.004265,?,0.84227,?,0.000205,?,-1,?,0.001678,0.001873,?,?,?,0.056496,1.135726,-1,5.812454,1.862211,?,-1,0.06,0,?,0.002598,0.002598,0,?,?,?,0.168979,289964,0.000316,?,60.02,?,0,1.18,0.02275,?,?,?,0.919959,?,0.00237,?,?,?,0,?,23614,-512,0.000021,-1,0.000097,0.00001,12132,0,2.15,0.000069,0.000123,0.000123,0.000948,0.000006
patt/super-os/super-os-taillard-5/super-os-taillard-5-21.xml,1,?,?,?,?,?,?,?,?,?,?,0.565161,?,0.7209,?,0.248659,0.417535,0.6221,?,1.125692,?,0.072436,?,0.004184,0.999657,0.032047,?,0.307692,0.661599,?,0,2.39037,2.398862,?,?,?,0.023768,?,0.000945,?,0.763596,?,0.002171,0.000343,?,4.602465,0.763123,0.081969,?,0.179917,?,0.987347,0.766137,?,?,1.977203,1.896676,0.012727,0.763779,?,1.859581,1.870609,?,291648,1.778408,?,0.00418,?,0.841065,?,0.000206,?,-1,?,0.001664,0.00191,?,?,?,0.055748,1.104411,-1,5.80824,1.883574,?,-1,0.05,0,?,0.002513,0.002513,0,?,?,?,0.16421,291548,0.000316,?,60.02,?,0,0.9,0.023207,?,?,?,0.919395,?,0.002349,?,?,?,0,?,23998,-512,0.000021,-1,0.000096,0.00001,12324,0,1.63,0.000068,0.00012,0.00012,0.000978,0.000009
patt/super-os/super-os-taillard-5/super-os-taillard-5-5.xml,1,100,27.692308,46.923077,16.37437,18.027756,-1,100,9.228819,20,-1,0.564294,-1,0.719951,100,0.248357,0.41748,0.622229,-1,0.99202,0,0.078056,24.060633,0.003668,0.9997,0.032417,0,0.307692,0.661316,17.420931,0,2.548997,2.275402,5.643856,0,14.062721,0.023769,2,0.000923,9.85331,0.784848,?,0.002139,0.0003,?,4.466142,0.784472,0.081773,?,0.152369,9.228819,0.989744,0.784985,?,-1,2.080326,1.785406,0.004658,0.784974,?,1.736932,1.993502,?,333487,1.580226,?,0.003789,-1,0.847293,9.344296,0.000199,?,-1,9.610014,0.00152,0.001938,?,-1,?,0.049665,1.005087,-1,5.662943,2.005125,?,-1,0.05,0,?,0.002277,0.002277,0,?,?,11.055774,0.155815,333387,0.000324,?,60.03,?,0,1.07,0.023276,?,?,?,0.917569,?,0.002101,?,-1,?,0,?,27362,-512,0.000018,-1,0.000084,0.000009,14006,0,2.12,0.000059,0.000105,0.000105,0.000975,0.000004
patt/super-os/super-os-taillard-5/super-os-taillard-5-19.xml,1,?,?,?,?,?,?,?,?,?,?,0.553353,?,0.704962,?,0.239118,0.412039,0.617879,?,0.91062,?,0.075757,?,0.003191,0.999741,0.029956,?,0.307692,0.656778,?,0,2.718053,2.179675,?,?,?,0.022659,?,0.000902,?,0.803467,?,0.002004,0.000259,?,4.414039,0.803174,0.081006,?,0.143852,?,0.991771,0.806379,?,?,2.199607,1.71232,0.026909,0.803565,?,1.631685,2.128553,?,386909,1.327271,?,0.003231,?,0.854619,?,0.000182,?,-1,?,0.001368,0.001786,?,?,?,0.043701,0.912242,-1,5.655838,2.146879,?,-1,0.06,0,?,0.002081,0.002081,0,?,?,?,0.148851,386809,0.000303,?,60.03,?,0,1.34,0.022254,?,?,?,0.920017,?,0.001888,?,?,?,0,?,31434,-512,0.000016,-1,0.000072,0.000008,16042,0,2.87,0.000052,0.000092,0.000092,0.00092,0.000013
patt/super-os/super-os-taillard-5/super-os-taillard-5-9.xml,1,?,?,?,?,?,?,?,?,?,?,0.562247,?,0.717256,?,0.246764,0.416591,0.621587,?,0.953927,?,0.077899,?,0.003386,0.999724,0.031948,?,0.307692,0.660522,?,0,2.652309,2.22174,?,?,?,0.022821,?,0.000913,?,0.797123,?,0.002041,0.000276,?,4.4501,0.796797,0.081572,?,0.145804,?,0.991022,0.798665,?,?,2.155577,1.742344,0.028396,0.797232,?,1.66593,2.073896,?,362159,1.526852,?,0.003376,?,0.850996,?,0.000189,?,-1,?,0.001432,0.001809,?,?,?,0.046064,0.946346,-1,5.702778,2.087143,?,-1,0.06,0,?,0.00215,0.00215,0,?,?,?,0.150917,362059,0.000311,?,60.03,?,0,1.21,0.022388,?,?,?,0.918568,?,0.001985,?,?,?,0,?,29634,-512,0.000017,-1,0.000077,0.000008,15142,0,2.49,0.000055,0.000097,0.000097,0.000934,0.000014
patt/super-os/super-os-taillard-5/super-os-taillard-5-20.xml,1,?,?,?,?,?,?,?,?,?,?,0.554724,?,0.706666,?,0.240052,0.412535,0.6182,?,0.9908,?,0.075185,?,0.003461,0.999719,0.030166,?,0.307692,0.657327,?,0,2.610143,2.256388,?,?,?,0.022704,?,0.000912,?,0.79106,?,0.002025,0.000281,?,4.511838,0.790721,0.081159,?,0.15043,?,0.990638,0.792725,?,?,2.119851,1.775416,0.036437,0.791172,?,1.704473,2.044619,?,356119,1.465048,?,0.003379,?,0.851149,?,0.000186,?,-1,?,0.001454,0.001761,?,?,?,0.046948,0.970532,-1,5.755141,2.06168,?,-1,0.06,0,?,0.002211,0.002211,0,?,?,?,0.1539,356019,0.0003,?,60.02,?,0,1.19,0.022264,?,?,?,0.919474,?,0.002,?,?,?,0,?,28994,-512,0.000017,-1,0.000079,0.000008,14822,0,2.4,0.000056,0.0001,0.0001,0.000924,0.000018
patt/super-os/super-os-taillard-5/super-os-taillard-5-6.xml,1,?,?,?,?,?,?,?,?,?,?,0.563799,?,0.719115,?,0.247744,0.417073,0.621838,?,1.064508,?,0.07433,?,0.003826,0.999687,0.031915,?,0.307692,0.661089,?,0,2.497897,2.345592,?,?,?,0.023567,?,0.000931,?,0.778166,?,0.002131,0.000313,?,4.631362,0.777761,0.081787,?,0.166717,?,0.989017,0.780695,?,?,2.049929,1.848551,0.006525,0.7783,?,1.777656,1.954,?,319688,1.584118,?,0.003891,?,0.845548,?,0.000197,?,-1,?,0.001562,0.001921,?,?,?,0.051465,1.037934,-1,5.679084,1.966296,?,-1,0.06,0,?,0.002354,0.002354,0,?,?,?,0.158553,319588,0.000308,?,60.03,?,0,1.02,0.023059,?,?,?,0.917418,?,0.002148,?,?,?,0,?,26238,-512,0.000019,-1,0.000088,0.000009,13444,0,1.95,0.000062,0.00011,0.00011,0.000967,0.000005
patt/super-os/super-os-taillard-5/super-os-taillard-5-23.xml,1,?,?,?,?,?,?,?,?,?,?,0.574041,?,0.733446,?,0.257074,0.422657,0.626428,?,1.09104,?,0.080071,?,0.003935,0.999676,0.034662,?,0.307692,0.664979,?,0,2.475475,2.350118,?,?,?,0.023924,?,0.000937,?,0.776839,?,0.002183,0.000324,?,4.557471,0.776412,0.082436,?,0.155287,?,0.988672,0.774987,?,?,2.03254,1.843867,0.00919,0.776981,?,1.778226,1.932618,?,308389,1.614665,?,0.004033,?,0.842684,?,0.000205,?,-1,?,0.001602,0.001953,?,?,?,0.052717,1.046587,-1,5.778431,1.939369,?,-1,0.05,0,?,0.002365,0.002365,0,?,?,?,0.158292,308289,0.000323,?,60.02,?,0,0.97,0.023391,?,?,?,0.916843,?,0.002211,?,?,?,0,?,25514,-512,0.000019,-1,0.000091,0.00001,13082,0,1.84,0.000064,0.000113,0.000113,0.000989,0.000007
patt/super-os/super-os-taillard-5/super-os-taillard-5-11.xml,1,?,?,?,?,?,?,?,?,?,?,0.547422,?,0.69635,?,0.233613,0.4086,0.614853,?,1.012957,?,0.068249,?,0.003718,0.9997,0.028096,?,0.307692,0.653972,?,0,2.509471,2.317627,?,?,?,0.023347,?,0.000919,?,0.777281,?,0.002082,0.0003,?,4.54883,0.776898,0.080824,?,0.172476,?,0.989311,0.782286,?,?,2.053164,1.827654,0.011475,0.777429,?,1.790587,1.969545,?,332898,1.649772,?,0.003819,?,0.849005,?,0.000192,?,-1,?,0.001526,0.001854,?,?,?,0.050305,1.034734,-1,5.752822,1.991157,?,-1,0.04,0,?,0.002361,0.002361,0,?,?,?,0.159989,332798,0.000307,?,60.03,?,0,1.1,0.022859,?,?,?,0.921875,?,0.002132,?,?,?,0,?,26998,-512,0.000018,-1,0.000084,0.000009,13824,0,2.07,0.00006,0.000107,0.000107,0.000947,0.000007
patt/super-os/super-os-taillard-5/super-os-taillard-5-14.xml,1,?,?,?,?,?,?,?,?,?,?,0.558673,?,0.712085,?,0.243359,0.41448,0.619751,?,0.977906,?,0.076141,?,0.003644,0.999703,0.031081,?,0.307692,0.659006,?,0,2.548131,2.256137,?,?,?,0.023391,?,0.000919,?,0.783908,?,0.002098,0.000297,?,4.456589,0.783537,0.081437,?,0.15286,?,0.989841,0.784226,?,?,2.075273,1.774761,0.03005,0.784032,?,1.744088,1.995223,?,337121,1.574305,?,0.003622,?,0.848383,?,0.000198,?,-1,?,0.001511,0.00181,?,?,?,0.049206,1.005867,-1,5.733919,2.009578,?,-1,0.05,0,?,0.002284,0.002284,0,?,?,?,0.156584,337021,0.000322,?,60.02,?,0,1.09,0.022911,?,?,?,0.917436,?,0.002086,?,?,?,0,?,27546,-512,0.000018,-1,0.000083,0.000009,14098,0,2.15,0.000059,0.000105,0.000105,0.000955,0.000016
