@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC

@DATA
patt/sgb/miles/miles500-19.xml,1,?,?,?,?,?,?,?,?,?,?,0.203335,?,0.336635,?,0.953828,0.89706
patt/sgb/miles/miles1000-38.xml,1,?,?,?,?,?,?,?,?,?,?,0.119588,?,0.189996,?,0.975371,0.952864
patt/sgb/miles/miles750-15.xml,1,?,?,?,?,?,?,?,?,?,?,0.245246,?,0.226222,?,0.938486,0.940271
patt/sgb/miles/miles500-20.xml,1,?,?,?,?,?,?,?,?,?,?,0.1952,?,0.325611,?,0.956215,0.901985
patt/sgb/miles/miles500-15.xml,1,?,?,?,?,?,?,?,?,?,?,0.245127,?,0.325243,?,0.940949,0.902796
patt/sgb/miles/miles1000-20.xml,1,?,?,?,?,?,?,?,?,?,?,0.197665,?,0.172616,?,0.952885,0.958521
patt/sgb/miles/miles1500-50.xml,1,?,?,?,?,?,?,?,?,?,?,0.097054,?,0.139235,?,0.980847,0.968699
patt/sgb/miles/miles1000-42.xml,1,100,0,10,6.480741,6.480741,-1,100,-1,20,0,0.110392,-1,0.191778,100,0.977733,0.952269
patt/sgb/miles/miles500-18.xml,1,?,?,?,?,?,?,?,?,?,?,0.212255,?,0.319519,?,0.951165,0.904926
patt/sgb/miles/miles250-7.xml,1,?,?,?,?,?,?,?,?,?,?,0.520376,?,0.495726,?,0.864631,0.870274
patt/sgb/miles/miles1500-71.xml,1,?,?,?,?,?,?,?,?,?,?,0.073052,?,0.144021,?,0.986527,0.967296
patt/sgb/miles/miles750-25.xml,1,?,?,?,?,?,?,?,?,?,?,0.165036,?,0.245042,?,0.963502,0.933291
patt/sgb/miles/miles750-28.xml,1,?,?,?,?,?,?,?,?,?,?,0.150901,?,0.240587,?,0.967471,0.934971
patt/sgb/miles/miles1500-55.xml,1,?,?,?,?,?,?,?,?,?,?,0.089882,?,0.142344,?,0.982594,0.967789
patt/sgb/miles/miles1500-30.xml,1,?,?,?,?,?,?,?,?,?,?,0.145521,?,0.132036,?,0.968,0.970776
patt/sgb/miles/miles500-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.335962,?,0.264666,?,0.909341,0.92925
patt/sgb/miles/miles500-5.xml,1,?,?,?,?,?,?,?,?,?,?,0.480138,?,0.033018,?,0.820466,0.998417
patt/sgb/miles/miles1000-41.xml,1,?,?,?,?,?,?,?,?,?,?,0.112543,?,0.195272,?,0.977186,0.951097
patt/sgb/miles/miles750-29.xml,1,?,?,?,?,?,?,?,?,?,?,0.146759,?,0.248785,?,0.968609,0.931866
patt/sgb/miles/miles250-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.434826,?,0.425786,?,0.891173,0.883131
patt/sgb/miles/miles1000-5.xml,1,?,?,?,?,?,?,?,?,?,?,0.487501,?,0,?,0.809117,1
patt/sgb/miles/miles1000-30.xml,1,?,?,?,?,?,?,?,?,?,?,0.144225,?,0.184949,?,0.968741,0.954532
patt/sgb/miles/miles1500-65.xml,1,?,?,?,?,?,?,?,?,?,?,0.078501,?,0.14349,?,0.985279,0.967452
patt/sgb/miles/miles1000-35.xml,1,?,?,?,?,?,?,?,?,?,?,0.127675,?,0.192994,?,0.973243,0.951863
patt/sgb/miles/miles1000-40.xml,1,?,?,?,?,?,?,?,?,?,?,0.114789,?,0.190933,?,0.976611,0.952551
patt/sgb/miles/miles750-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.332259,?,0.176627,?,0.906414,0.957237
patt/sgb/miles/miles1000-15.xml,1,?,?,?,?,?,?,?,?,?,?,0.245839,?,0.171346,?,0.936877,0.958925
patt/sgb/miles/miles1500-72.xml,1,?,?,?,?,?,?,?,?,?,?,0.072222,?,0.142475,?,0.986714,0.967751
patt/sgb/miles/miles1500-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.330703,?,0.092886,?,0.902803,0.981313
patt/sgb/miles/miles1000-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.331022,?,0.132221,?,0.904392,0.970723
patt/sgb/miles/miles1000-39.xml,1,?,?,?,?,?,?,?,?,?,?,0.117134,?,0.194593,?,0.976007,0.951326
patt/sgb/miles/miles1500-70.xml,1,?,?,?,?,?,?,?,?,?,?,0.073902,?,0.142266,?,0.986334,0.967812
patt/sgb/miles/miles1500-60.xml,1,?,?,?,?,?,?,?,?,?,?,0.083773,?,0.141007,?,0.984049,0.968182
patt/sgb/queen/queen14-14-16.xml,1,100,0,10,4,4,-1,100,-1,20,0,0.233865,-1,0.182101,100,0.94143,0.955464
patt/sgb/queen/queen13-13-13.xml,1,100,0,10,3.605551,3.605551,-1,100,-1,20,0,0.273454,-1,0.194909,100,0.927901,0.95122
patt/sgb/queen/queen11-11-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.332311,?,0.177658,?,0.906464,0.956905
patt/sgb/queen/queen8-12-12.xml,1,100,0,10,3.464102,3.464102,-1,100,-1,20,0,0.289715,-1,0.213767,100,0.923367,0.944724
patt/sgb/queen/queen8-8-9.xml,1,100,0,10,3,3,-1,100,-1,20,0,0.358648,-1,0.242932,100,0.898043,0.934089
patt/sgb/queen/queen12-12-11.xml,1,?,?,?,?,?,?,?,?,?,?,0.309048,?,0.19633,?,0.91479,0.95074
patt/sgb/queen/queen10-10-12.xml,1,100,0,10,3.464102,3.464102,-1,100,-1,20,0,0.289114,-1,0.209602,100,0.92319,0.946184
patt/sgb/queen/queen10-10-9.xml,1,?,?,?,?,?,?,?,?,?,?,0.357877,?,0.206895,?,0.896233,0.947125
patt/sgb/queen/queen12-12-13.xml,1,100,0,10,3.605551,3.605551,-1,100,-1,20,0,0.272953,-1,0.206558,100,0.928295,0.947242
patt/sgb/queen/queen11-11-12.xml,1,100,0,10,3.464102,3.464102,-1,100,-1,20,0,0.290277,-1,0.195642,100,0.922609,0.950972
patt/sgb/queen/queen16-16-18.xml,1,100,0,10,4.242641,4.242641,-1,100,-1,20,0,0.214223,-1,0.170431,100,0.947617,0.959215
patt/sgb/queen/queen14-14-14.xml,1,100,0,10,3.741657,3.741657,-1,100,-1,20,0,0.25861,-1,0.17438,100,0.932861,0.957958
patt/sgb/queen/queen5-5-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.531646,?,0,?,0.776224,1
patt/sgb/queen/queen13-13-12.xml,1,?,?,?,?,?,?,?,?,?,?,0.290228,?,0.173053,?,0.921711,0.958382
patt/sgb/queen/queen13-13-14.xml,1,100,0,10,3.741657,3.741657,-1,100,-1,20,0,0.258686,-1,0.18415,100,0.933184,0.954794
patt/sgb/queen/queen8-12-11.xml,1,?,?,?,?,?,?,?,?,?,?,0.309282,?,0.228403,?,0.916094,0.939477
patt/sgb/queen/queen11-11-9.xml,1,?,?,?,?,?,?,?,?,?,?,0.358897,?,0.192923,?,0.895571,0.951886
patt/sgb/queen/queen12-12-14.xml,1,100,0,10,3.741657,3.741657,-1,100,-1,20,0,0.258162,-1,0.195218,100,0.93356,0.951115
patt/sgb/queen/queen16-16-15.xml,1,?,?,?,?,?,?,?,?,?,?,0.245854,?,0.173426,?,0.936934,0.958263
patt/sgb/queen/queen13-13-11.xml,1,?,?,?,?,?,?,?,?,?,?,0.309465,?,0.185128,?,0.914358,0.954473
patt/sgb/queen/queen14-14-13.xml,1,?,?,?,?,?,?,?,?,?,?,0.273315,?,0.184619,?,0.927563,0.95464
patt/sgb/queen/queen14-14-15.xml,1,100,0,10,3.872983,3.872983,-1,100,-1,20,0,0.24555,-1,0.191301,100,0.937438,0.952429
patt/sgb/queen/queen14-14-12.xml,1,?,?,?,?,?,?,?,?,?,?,0.290011,?,0.163769,?,0.921357,0.961307
patt/sgb/queen/queen10-10-10.xml,1,100,0,10,3.162278,3.162278,-1,100,-1,20,0,0.331214,-1,0.190599,100,0.907101,0.952663
patt/sgb/queen/queen9-9-10.xml,1,100,0,10,3.162278,3.162278,-1,100,-1,20,0,0.332819,-1,0.205822,100,0.907876,0.947496
patt/sgb/queen/queen15-15-17.xml,1,100,0,10,4.123106,4.123106,-1,100,-1,20,0,0.223697,-1,0.186695,100,0.944697,0.953957
patt/sgb/queen/queen7-7-6.xml,1,?,?,?,?,?,?,?,?,?,?,0.409044,?,0,?,0.857741,1
patt/sgb/queen/queen8-8-8.xml,1,100,0,10,2.828427,2.828427,-1,100,-1,20,0,0.391397,-1,0.188769,100,0.884346,0.953271
patt/sgb/queen/queen9-9-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.392436,?,0.172883,?,0.883313,0.958436
patt/sgb/queen/queen13-13-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.331773,?,0.156796,?,0.905481,0.963457
patt/sgb/queen/queen16-16-17.xml,1,100,0,10,4.123106,4.123106,-1,100,-1,20,0,0.223725,-1,0.178064,100,0.944482,0.956774
patt/sgb/queen/queen6-6-6.xml,1,?,?,?,?,?,?,?,?,?,?,0.401491,?,0,?,0.861905,1
patt/sgb/queen/queen12-12-12.xml,1,100,0,10,3.464102,3.464102,-1,100,-1,20,0,0.289761,-1,0.183584,100,0.922124,0.95498
patt/sgb/queen/queen15-15-13.xml,1,?,?,?,?,?,?,?,?,?,?,0.273607,?,0.175458,?,0.927269,0.957613
patt/sgb/queen/queen8-12-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.390989,?,0.163024,?,0.882692,0.961538
patt/sgb/queen/queen15-15-15.xml,1,100,0,10,3.872983,3.872983,-1,100,-1,20,0,0.245883,-1,0.18188,100,0.937169,0.955536
patt/sgb/queen/queen8-12-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.332036,?,0.194468,?,0.907295,0.951368
patt/sgb/queen/queen11-11-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.390689,?,0.148499,?,0.881807,0.965965
patt/sgb/queen/queen9-9-9.xml,1,100,0,10,3,3,-1,100,-1,20,0,0.359922,-1,0.223319,100,0.897039,0.94132
patt/sgb/queen/queen7-7-7.xml,1,?,?,?,?,?,?,?,?,?,?,0.435209,?,0.231697,?,0.867725,0.938272
patt/sgb/queen/queen16-16-16.xml,1,100,0,10,4,4,-1,100,-1,20,0,0.234212,-1,0.165011,100,0.940948,0.96092
patt/sgb/queen/queen15-15-14.xml,1,?,?,?,?,?,?,?,?,?,?,0.258926,?,0.165686,?,0.932581,0.960708
patt/sgb/queen/queen15-15-16.xml,1,100,0,10,4,4,-1,100,-1,20,0,0.23421,-1,0.173091,100,0.941173,0.95837
patt/sgb/queen/queen16-16-14.xml,1,?,?,?,?,?,?,?,?,?,?,0.258859,?,0.157894,?,0.932335,0.963122
patt/sgb/queen/queen12-12-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.331429,?,0.16651,?,0.905932,0.96045
patt/sgb/queen/queen5-5-5.xml,1,?,?,?,?,?,?,?,?,?,?,0.453374,?,0,?,0.831579,1
patt/sgb/queen/queen11-11-11.xml,1,100,0,10,3.316625,3.316625,-1,100,-1,20,0,0.309724,-1,0.20915,100,0.915299,0.946341
patt/sgb/queen/queen6-6-7.xml,1,?,?,?,?,?,?,?,?,?,?,0.432683,?,0.258929,?,0.869496,0.927942
patt/sgb/queen/queen10-10-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.389797,?,0.159673,?,0.882485,0.962575
patt/sgb/queen/queen10-10-11.xml,1,100,0,10,3.316625,3.316625,-1,100,-1,20,0,0.308583,-1,0.22398,100,0.915908,0.941082
patt/sgb/book/huck-5.xml,1,?,?,?,?,?,?,?,?,?,?,0.46087,?,0.077101,?,0.831214,0.996491
patt/sgb/book/jean-7.xml,1,?,?,?,?,?,?,?,?,?,?,0.471759,?,0.440513,?,0.859168,0.887996
patt/sgb/book/homer-11.xml,1,?,?,?,?,?,?,?,?,?,?,0.342498,?,0.452544,?,0.917938,0.872237
patt/sgb/book/david-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.368688,?,0.403348,?,0.907255,0.890744
patt/sgb/book/jean-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.388059,?,0.462043,?,0.908816,0.875217
patt/sgb/book/homer-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.458943,?,0.418056,?,0.87918,0.912542
patt/sgb/book/anna-9.xml,1,?,?,?,?,?,?,?,?,?,?,0.424967,?,0.475315,?,0.896626,0.876085
patt/sgb/book/homer-5.xml,1,?,?,?,?,?,?,?,?,?,?,0.564292,?,0.192366,?,0.814924,0.987754
patt/sgb/book/david-9.xml,1,?,?,?,?,?,?,?,?,?,?,0.381054,?,0.401111,?,0.89685,0.883364
patt/sgb/book/huck-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.350136,?,0.388008,?,0.913657,0.886509
patt/sgb/book/anna-11.xml,1,?,?,?,?,?,?,?,?,?,?,0.360364,?,0.489712,?,0.917304,0.861685
patt/sgb/book/anna-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.388631,?,0.44864,?,0.90827,0.879368
patt/sgb/book/anna-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.472604,?,0.452094,?,0.879705,0.900706
patt/sgb/book/huck-11.xml,1,?,?,?,?,?,?,?,?,?,?,0.323563,?,0.435374,?,0.922324,0.862575
patt/sgb/book/huck-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.418921,?,0.349301,?,0.884067,0.907688
patt/sgb/book/homer-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.366168,?,0.39984,?,0.909381,0.892469
patt/sgb/book/anna-5.xml,1,?,?,?,?,?,?,?,?,?,?,0.606762,?,0.359838,?,0.798706,0.974251
patt/sgb/book/huck-9.xml,1,?,?,?,?,?,?,?,?,?,?,0.380389,?,0.414239,?,0.898559,0.875
patt/sgb/book/jean-9.xml,1,?,?,?,?,?,?,?,?,?,?,0.401294,?,0.459363,?,0.900457,0.867704
patt/sgb/book/homer-13.xml,1,?,?,?,?,?,?,?,?,?,?,0.301427,?,0.455938,?,0.931862,0.863109
patt/sgb/book/david-11.xml,1,?,?,?,?,?,?,?,?,?,?,0.332896,?,0.432358,?,0.917045,0.871261
patt/sgb/book/homer-12.xml,1,?,?,?,?,?,?,?,?,?,?,0.315745,?,0.420125,?,0.925908,0.879492
patt/sgb/book/david-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.449317,?,0.380395,?,0.883286,0.91385
patt/sgb/book/jean-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.451807,?,0.412833,?,0.885048,0.899777
patt/sgb/book/david-5.xml,1,?,?,?,?,?,?,?,?,?,?,0.495987,?,0.136668,?,0.82207,0.993028
patt/sgb/book/jean-5.xml,1,?,?,?,?,?,?,?,?,?,?,0.471118,?,0.110942,?,0.83003,0.993794
patt/sgb/games/games120-7.xml,1,?,?,?,?,?,?,?,?,?,?,0.435581,?,0.324134,?,0.874212,0.900431
patt/sgb/games/games120-5.xml,1,?,?,?,?,?,?,?,?,?,?,0.444891,?,0,?,0.836829,1
patt/sgb/games/games120-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.391277,?,0.291815,?,0.892084,0.914579
patt/sgb/games/games120-9.xml,1,?,?,?,?,?,?,?,?,?,?,0.355833,?,0.366269,?,0.90551,0.880329
patt/school/school1-13.xml,1,?,?,?,?,?,?,?,?,?,?,0.274146,?,0.100135,?,0.924997,0.979742
patt/school/school1-nsh-13.xml,1,?,?,?,?,?,?,?,?,?,?,0.274415,?,0.114583,?,0.925307,0.976078
patt/school/school1-14.xml,1,?,?,?,?,?,?,?,?,?,?,0.259781,?,0.094407,?,0.930411,0.981164
patt/school/school1-16.xml,1,?,?,?,?,?,?,?,?,?,?,0.235482,?,0.098818,?,0.939192,0.980013
patt/school/school1-15.xml,1,?,?,?,?,?,?,?,?,?,?,0.246957,?,0.103993,?,0.935098,0.978706
patt/school/school1-nsh-15.xml,1,100,0,10,3.872983,3.872983,-1,100,-1,20,0,0.247097,-1,0.11888,100,0.935385,0.974857
patt/school/school1-nsh-14.xml,1,?,?,?,?,?,?,?,?,?,?,0.25997,?,0.108183,?,0.930709,0.977728
patt/school/school1-nsh-12.xml,1,?,?,?,?,?,?,?,?,?,?,0.290787,?,0.101433,?,0.918987,0.979538
patt/mknap/mknap-1-4.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/mknap/mknap-1-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/mknap/mknap-1-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/mknap/mknap-1-2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/mknap/mknap-1-6.xml,1,100,0,0,1.414214,1.414214,-1,100,-1,0,-1,?,4.807355,?,100,?,?
patt/mknap/mknap-1-0.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/cjss/ft06x2-55.xml,1,92.307692,0,20,7.432804,7.483315,-1,100,11.78054,20,0,?,9.748193,?,100,?,?
patt/cjss/ft06x2-54.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/cjss/ft06x3-55.xml,1,94.736842,0,20,7.449524,7.483315,-1,100,12.365502,20,0,?,10.333155,?,100,?,?
patt/cjss/la04x3-570.xml,1,96.774194,0,20,23.816489,23.895606,-1,100,17.054986,20,0,?,13.217049,?,100,?,?
patt/cjss/la04x2-572.xml,1,95.238095,0,20,23.818829,23.937418,-1,100,16.479528,20,0,?,12.632086,?,100,?,?
patt/cjss/la03x2-593.xml,1,95.238095,0,20,24.251365,24.372115,-1,100,16.633166,20,0,?,12.743572,?,100,?,?
patt/cjss/ft10x3-838.xml,1,96.774194,0,20,28.917399,28.965497,-1,100,18.090231,20,0,?,15.54596,?,100,?,?
patt/cjss/la03x3-590.xml,1,96.774194,0,20,24.229996,24.310492,-1,100,17.205297,20,0,?,13.328535,?,100,?,?
patt/cjss/ft10x2-837.xml,1,95.238095,0,20,28.876215,28.94823,-1,100,17.500609,20,0,?,14.960997,?,100,?,?
patt/cjss/ft06x3-54.xml,1,94.736842,0,20,7.382722,7.416198,-1,100,12.244958,20,0,?,10.366322,?,100,?,?
patt/myciel/myciel7-6.xml,1,100,0,10,2.44949,2.44949,-1,100,-1,20,-1,0.417219,-1,0,100,0.853143,1
patt/myciel/myciel4-5.xml,1,?,?,?,?,?,?,?,?,?,?,0.412188,?,0,?,0.855984,1
patt/myciel/myciel6-5.xml,1,100,0,10,2.236068,2.236068,-1,100,-1,20,-1,0.461803,-1,0,100,0.826237,1
patt/myciel/myciel7-5.xml,1,100,0,10,2.236068,2.236068,-1,100,-1,20,-1,0.474857,-1,0,100,0.817704,1
patt/myciel/myciel4-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.501969,?,0,?,0.798867,1
patt/myciel/myciel3-3.xml,1,?,?,?,?,?,?,?,?,?,?,0.69131,?,0.689009,?,0.469697,0.772727
patt/myciel/myciel7-8.xml,1,?,?,?,?,?,?,?,?,?,?,0.391783,?,0.179023,?,0.883707,0.956464
patt/myciel/myciel3-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.640907,?,0.603278,?,0.660194,0.902913
patt/myciel/myciel7-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.546065,?,0,?,0.764306,1
patt/myciel/myciel5-6.xml,1,?,?,?,?,?,?,?,?,?,?,0.377028,?,0,?,0.874867,1
patt/myciel/myciel7-7.xml,1,100,0,10,2.645751,2.645751,-1,100,-1,20,-1,0.431668,-1,0.199266,100,0.865758,0.949745
patt/myciel/myciel6-6.xml,1,100,0,10,2.44949,2.44949,-1,100,-1,20,-1,0.400901,-1,0,100,0.862226,1
patt/myciel/myciel6-7.xml,1,?,?,?,?,?,?,?,?,?,?,0.435744,?,0.260956,?,0.869632,0.927147
patt/myciel/myciel5-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.52374,?,0,?,0.782488,1
patt/myciel/myciel5-5.xml,1,100,0,10,2.236068,2.236068,-1,100,-1,20,-1,0.442022,-1,0,100,0.838577,1
patt/myciel/myciel6-4.xml,1,?,?,?,?,?,?,?,?,?,?,0.537387,?,0,?,0.771558,1
patt/tdsp/C3-2-31.xml,1,100,0,5,5.565746,7.81025,-1,100,12.007728,3.75,-1,?,5.857981,?,100,?,?
patt/tdsp/C2-2-15.xml,1,100,25.714286,168.571429,4.379705,6.403124,-1,100,11.550747,55.714286,-1,?,6.643856,?,100,?,?
patt/tdsp/C7-1-240.xml,1,100,0,0.80402,11.585058,15.524175,-1,100,17.546925,0.603015,-1,?,8.61471,?,100,?,?
patt/tdsp/C1-1-20.xml,1,100,23.684211,158.421053,3.757659,4.582576,-1,100,10.266787,53.684211,-1,?,5,?,100,?,?
patt/tdsp/C1-2-21.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/tdsp/C1-1-21.xml,1,100,23.684211,158.421053,3.8,4.690416,-1,100,10.266787,53.684211,-1,?,5,?,100,?,?
patt/tdsp/C6-1-121.xml,1,100,0,1.6,8.238551,11.045361,-1,100,15.512802,1.2,-1,?,7.599913,?,100,?,?
patt/tdsp/C3-2-30.xml,1,100,0,5,5.536396,7.81025,-1,100,12.007728,3.75,-1,?,5.857981,?,100,?,?
patt/tdsp/C2-2-16.xml,1,100,25.714286,168.571429,4.416616,6.403124,-1,100,11.550747,55.714286,-1,?,6.643856,?,100,?,?
patt/tdsp/C7-2-240.xml,1,100,0,0.8,11.585157,15.524175,-1,100,17.561631,0.6,-1,?,8.622052,?,100,?,?
patt/tdsp/C2-3-16.xml,1,100,25.714286,168.571429,4.416616,6.403124,-1,100,11.574594,55.714286,-1,?,5.643856,?,100,?,?
patt/tdsp/C5-3-91.xml,1,100,0,2.105263,7.155987,9.591663,-1,100,14.68967,1.578947,-1,?,7.189825,?,100,?,?
patt/tdsp/C3-1-31.xml,1,100,0,5.16129,5.563586,7.81025,-1,100,11.905387,3.870968,-1,?,5.807355,?,100,?,?
patt/tdsp/C5-3-90.xml,1,100,0,2.105263,7.13287,9.539392,-1,100,14.68967,1.578947,-1,?,7.189825,?,100,?,?
patt/tdsp/C4-3-60.xml,1,100,0,3.076923,6.386857,7.81025,-1,100,13.533573,2.307692,-1,?,6.61471,?,100,?,?
patt/tdsp/C1-3-21.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/tdsp/C2-3-15.xml,1,100,25.714286,168.571429,4.379705,6.403124,-1,100,11.526499,55.714286,-1,?,7.228819,?,100,?,?
patt/tdsp/C5-2-91.xml,1,100,0,2.105263,7.155987,9.591663,-1,100,14.68967,1.578947,-1,?,7.189825,?,100,?,?
patt/tdsp/C7-1-241.xml,1,100,0,0.80402,11.599386,15.556349,-1,100,17.546925,0.603015,-1,?,8.61471,?,100,?,?
patt/tdsp/C4-2-61.xml,1,100,0,3.076923,6.412551,7.874008,-1,100,13.533573,2.307692,-1,?,6.61471,?,100,?,?
patt/tdsp/C3-3-31.xml,1,100,0,5.16129,5.563586,7.81025,-1,100,11.905387,3.870968,-1,?,5.807355,?,100,?,?
patt/tdsp/C5-1-90.xml,1,100,0,2.105263,7.13287,9.539392,-1,100,14.68967,1.578947,-1,?,7.189825,?,100,?,?
patt/tdsp/C6-1-120.xml,1,100,0,1.6,8.218434,11,-1,100,15.512802,1.2,-1,?,7.599913,?,100,?,?
patt/tdsp/C6-2-121.xml,1,100,0,1.6,8.238551,11.045361,-1,100,15.512802,1.2,-1,?,7.599913,?,100,?,?
patt/tdsp/C5-2-90.xml,1,100,0,2.105263,7.13287,9.539392,-1,100,14.68967,1.578947,-1,?,7.189825,?,100,?,?
patt/tdsp/C1-2-20.xml,1,100,24,160,3.761774,4.582576,-1,100,10.445015,54,-1,?,5.087463,?,100,?,?
patt/tdsp/C7-3-240.xml,1,100,0,0.80402,11.585058,15.524175,-1,100,17.546925,0.603015,-1,?,8.61471,?,100,?,?
patt/tdsp/C3-3-30.xml,1,100,0,5.16129,5.534249,7.81025,-1,100,11.905387,3.870968,-1,?,5.807355,?,100,?,?
patt/tdsp/C4-3-61.xml,1,100,0,3.076923,6.412551,7.874008,-1,100,13.533573,2.307692,-1,?,6.61471,?,100,?,?
patt/tdsp/C6-3-120.xml,1,100,0,1.6,8.218434,11,-1,100,15.512802,1.2,-1,?,7.599913,?,100,?,?
patt/tdsp/C7-2-241.xml,1,100,0,0.8,11.599485,15.556349,-1,100,17.561631,0.6,-1,?,8.622052,?,100,?,?
patt/tdsp/C4-1-61.xml,1,100,0,3.076923,6.412551,7.874008,-1,100,13.533573,2.307692,-1,?,6.61471,?,100,?,?
patt/tdsp/C7-3-241.xml,1,100,0,0.80402,11.599386,15.556349,-1,100,17.546925,0.603015,-1,?,8.61471,?,100,?,?
patt/tdsp/C4-2-60.xml,1,100,0,3.076923,6.386857,7.81025,-1,100,13.533573,2.307692,-1,?,6.61471,?,100,?,?
patt/tdsp/C1-3-20.xml,1,100,23.684211,158.421053,3.757659,4.582576,-1,100,10.266787,53.684211,-1,?,5,?,100,?,?
patt/tdsp/C2-1-16.xml,1,100,25.714286,168.571429,4.416616,6.403124,-1,100,11.574594,55.714286,-1,?,5.643856,?,100,?,?
patt/tdsp/C2-1-15.xml,1,100,25.714286,168.571429,4.379705,6.403124,-1,100,11.574594,55.714286,-1,?,5.643856,?,100,?,?
patt/tdsp/C3-1-30.xml,1,100,0,5.16129,5.534249,7.81025,-1,100,11.905387,3.870968,-1,?,5.807355,?,100,?,?
patt/tdsp/C6-2-120.xml,1,100,0,1.6,8.218434,11,-1,100,15.512802,1.2,-1,?,7.599913,?,100,?,?
patt/tdsp/C4-1-60.xml,1,100,0,3.076923,6.386857,7.81025,-1,100,13.533573,2.307692,-1,?,6.61471,?,100,?,?
patt/tdsp/C5-1-91.xml,1,100,0,2.105263,7.155987,9.591663,-1,100,14.68967,1.578947,-1,?,7.189825,?,100,?,?
patt/tdsp/C6-3-121.xml,1,100,0,1.6,8.238551,11.045361,-1,100,15.512802,1.2,-1,?,7.599913,?,100,?,?
patt/bqwh-18-141_glb/bqwh-18-141-97_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.888414,?,0.791677,?,0.784751,0.880946
patt/bqwh-18-141_glb/bqwh-18-141-17_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.957428,?,0.80678,?,0.753927,0.86882
patt/bqwh-18-141_glb/bqwh-18-141-38_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.95871,?,0.883399,?,0.765595,0.870897
patt/bqwh-18-141_glb/bqwh-18-141-53_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.873289,?,0.644506,?,0.794918,0.912908
