@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-VAR-entropy NUMERIC

@DATA
patt/leighton/leighton-15/lei450-15a-15.xml,1,100,0,10,3.872983,3.872983,-1,100,-1,20,0,0.246003,-1,0.214368,100,0.937915,0.945148,0.937915,-1,1.936417,6.427522,0.048426,21.754712,0.452421,0.937915,0.03199,0,0.454545,0.240867,12.720672,0.866667,1.7224,3.99502
patt/leighton/leighton-15/lei450-15d-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.330314,?,0.099178,?,0.903044,0.979707,0.903044,?,0.935272,?,0.007624,?,0.583333,0.903044,0.010215,?,0.052632,0.143922,?,0.8,1.328085,4.095974
patt/leighton/leighton-15/lei450-15d-08.xml,1,?,?,?,?,?,?,?,?,?,?,0.385563,?,0.081765,?,0.878187,0.984065,0.878187,?,0.935533,?,0.007474,?,0.666667,0.878187,0.010427,?,0.052632,0.127251,?,0.75,1.12942,4.24514
patt/leighton/leighton-15/lei450-15d-05.xml,1,?,?,?,?,?,?,?,?,?,?,0.49162,?,0,?,0.806246,1,0.806246,?,1.060718,?,0.008082,?,1.25,0.806246,0.021726,?,0.076923,0,?,0.6,0.749854,4.340906
patt/leighton/leighton-15/lei450-15c-08.xml,1,?,?,?,?,?,?,?,?,?,?,0.38564,?,0.082027,?,0.8782,0.984002,0.8782,?,0.949245,?,0.007321,?,0.666667,0.8782,0.010439,?,0.052632,0.127508,?,0.75,1.129402,4.251645
patt/leighton/leighton-15/lei450-15a-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.332769,?,0.168316,?,0.905646,0.960692,0.905646,?,1.893702,?,0.033038,?,0.586271,0.905646,0.025369,?,0.454545,0.202185,?,0.8,1.322049,3.93311
patt/leighton/leighton-15/lei450-15d-15.xml,1,100,0,10,3.872983,3.872983,-1,100,-1,20,0,0.246307,-1,0.129684,100,0.935797,0.971445,0.935797,-1,1.072671,16.865672,0.042158,21.396996,0.45,0.935797,0.019008,0,0.2,0.171449,12.720672,0.866667,1.730408,4.160008
patt/leighton/leighton-15/lei450-15c-12.xml,1,?,?,?,?,?,?,?,?,?,?,0.290031,?,0.11049,?,0.919487,0.976734,0.919487,?,0.948152,?,0.007566,?,0.533333,0.919487,0.010097,?,0.052632,0.154337,?,0.833333,1.501615,4.005739
patt/leighton/leighton-15/lei450-15c-05.xml,1,?,?,?,?,?,?,?,?,?,?,0.491584,?,0,?,0.806272,1,0.806272,?,1.054211,?,0.00758,?,1.25,0.806272,0.021738,?,0.076923,0,?,0.6,0.749852,4.344847
patt/leighton/leighton-15/lei450-15c-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.330368,?,0.099489,?,0.903056,0.979626,0.903056,?,0.94858,?,0.007477,?,0.583333,0.903056,0.010225,?,0.052632,0.144212,?,0.8,1.328062,4.1018
patt/leighton/leighton-15/lei450-15b-14.xml,1,?,?,?,?,?,?,?,?,?,?,0.259145,?,0.195161,?,0.933372,0.951583,0.933372,?,1.828266,?,0.029708,?,0.507257,0.933372,0.023791,?,0.333333,0.225543,?,0.857143,1.649988,3.752509
patt/leighton/leighton-15/lei450-15d-14.xml,1,?,?,?,?,?,?,?,?,?,?,0.259169,?,0.117712,?,0.931145,0.97478,0.931145,?,0.934959,?,0.007766,?,0.5,0.931145,0.010002,?,0.052632,0.16085,?,0.857143,1.657589,3.933662
patt/leighton/leighton-15/lei450-15a-14.xml,1,?,?,?,?,?,?,?,?,?,?,0.259185,?,0.19624,?,0.933357,0.951418,0.933357,?,1.874722,?,0.031894,?,0.501854,0.933357,0.02456,?,0.454545,0.225926,?,0.857143,1.649936,3.777862
patt/leighton/leighton-15/lei450-15b-05.xml,1,?,?,?,?,?,?,?,?,?,?,0.483154,?,0.003636,?,0.812106,0.999897,0.812106,?,2.107872,?,0.034713,?,1.263835,0.812106,0.050223,?,0.272727,0.005084,?,0.6,0.749438,4.132844
patt/leighton/leighton-15/lei450-15a-05.xml,1,?,?,?,?,?,?,?,?,?,?,0.48303,?,0.002537,?,0.812191,0.999931,0.812191,?,2.13159,?,0.046401,?,1.265101,0.812191,0.051644,?,1,0.004152,?,0.6,0.74943,4.121144
patt/leighton/leighton-15/lei450-15a-12.xml,1,?,?,?,?,?,?,?,?,?,?,0.29092,?,0.184933,?,0.921886,0.955258,0.921886,?,1.882774,?,0.032359,?,0.535608,0.921886,0.024883,?,0.454545,0.216358,?,0.833333,1.494752,3.841714
patt/leighton/leighton-15/lei450-15b-15.xml,1,100,0,10,3.872983,3.872983,-1,100,-1,20,0,0.245968,-1,0.213394,100,0.937928,0.945296,0.937928,-1,1.896988,6.1207,0.04741,21.868911,0.457449,0.937928,0.03139,0,0.333333,0.240541,12.720672,0.866667,1.722453,3.979968
patt/leighton/leighton-15/lei450-15b-10.xml,1,?,?,?,?,?,?,?,?,?,?,0.332694,?,0.167127,?,0.905677,0.96082,0.905677,?,1.84499,?,0.030526,?,0.59129,0.905677,0.024509,?,0.333333,0.201883,?,0.8,1.322095,3.909031
patt/leighton/leighton-15/lei450-15a-08.xml,1,?,?,?,?,?,?,?,?,?,?,0.39057,?,0.141586,?,0.88085,0.968939,0.88085,?,1.906241,?,0.036582,?,0.673277,0.88085,0.026285,?,0.571429,0.178865,?,0.75,1.12439,4.064545
patt/bqwh-15-106_glb/bqwh-15-106-69_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.970314,?,0.776235,?,0.752688,0.883548,0.751254,?,3.297271,?,0.167439,?,1.507634,0.827957,0.28461,?,0.647059,0.286827,?,0,0.509,2.213602
patt/bqwh-15-106_glb/bqwh-15-106-3_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.882701,?,0.783057,?,0.786538,0.887233,0.787821,?,3.346901,?,0.157295,?,1.359155,0.844872,0.31617,?,0.733333,0.28972,?,0,0.520518,2.263295
patt/bqwh-15-106_glb/bqwh-15-106-5_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.944232,?,0.886833,?,0.7716,0.867199,0.769346,?,3.40888,?,0.153791,?,1.518219,0.8287,0.273171,?,0.714286,0.32414,?,0,0.545192,2.518224
patt/bqwh-15-106_glb/bqwh-15-106-1_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.92176,?,0.841531,?,0.769231,0.868313,0.764957,?,3.242483,?,0.149973,?,1.360595,0.831909,0.300154,?,1,0.317333,?,0,0.506845,2.34512
patt/bqwh-15-106_glb/bqwh-15-106-41_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.950123,?,0.91084,?,0.748126,0.847817,0.748126,?,3.13558,?,0.143907,?,1.333333,0.808096,0.276627,?,0.733333,0.348172,?,0,0.484026,2.215195
patt/bqwh-15-106_glb/bqwh-15-106-79_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.939689,?,0.91129,?,0.745562,0.825412,0.747253,?,3.295751,?,0.178982,?,1.566524,0.824176,0.298187,?,0.692308,0.389599,?,0,0.457782,2.204473
patt/bqwh-15-106_glb/bqwh-15-106-64_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.907627,?,0.732135,?,0.778734,0.898959,0.778734,?,3.343254,?,0.155009,?,1.333333,0.826675,0.311996,?,0.692308,0.260012,?,0,0.527851,2.345352
patt/bqwh-15-106_glb/bqwh-15-106-66_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.908263,?,0.808967,?,0.781641,0.870887,0.780946,?,3.293602,?,0.153398,?,1.462121,0.837969,0.301132,?,0.692308,0.321764,?,0,0.53503,2.445288
patt/bqwh-15-106_glb/bqwh-15-106-56_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.948475,?,0.849958,?,0.738602,0.859119,0.741641,?,3.034127,?,0.135767,?,1.406844,0.832827,0.296169,?,0.6,0.315934,?,0,0.441119,2.124503
patt/bqwh-15-106_glb/bqwh-15-106-4_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.919178,?,0.808443,?,0.762431,0.874515,0.762431,?,3.088259,?,0.155578,?,1.513944,0.835043,0.291876,?,0.692308,0.308753,?,0,0.471567,2.055522
patt/bqwh-15-106_glb/bqwh-15-106-52_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.9755,?,0.870094,?,0.747781,0.866626,0.747781,?,3.06857,?,0.145275,?,1.544402,0.821006,0.274865,?,0.75,0.313796,?,0,0.50138,2.246927
patt/bqwh-15-106_glb/bqwh-15-106-81_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.949883,?,0.824568,?,0.757289,0.869396,0.75656,?,3.11754,?,0.149308,?,1.363636,0.825802,0.27139,?,0.714286,0.313134,?,0,0.496196,2.163943
patt/bqwh-15-106_glb/bqwh-15-106-34_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.870748,?,0.862239,?,0.784903,0.855835,0.786239,?,3.343491,?,0.159012,?,1.372263,0.854375,0.34954,?,0.714286,0.342533,?,0,0.492444,2.372149
patt/bqwh-15-106_glb/bqwh-15-106-75_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.938573,?,0.79948,?,0.763158,0.888427,0.762546,?,3.213589,?,0.144434,?,1.360544,0.821909,0.297102,?,0.636364,0.268779,?,0,0.507874,2.175526
patt/bqwh-15-106_glb/bqwh-15-106-61_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.869017,?,0.664807,?,0.784584,0.902265,0.784584,?,3.459223,?,0.16749,?,1.447368,0.849277,0.348442,?,0.75,0.261687,?,0,0.489348,2.351614
patt/bqwh-15-106_glb/bqwh-15-106-89_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.978248,?,0.8822,?,0.749823,0.868237,0.749114,?,3.254529,?,0.148023,?,1.464151,0.815025,0.28385,?,0.692308,0.311741,?,0,0.529975,2.325328
patt/bqwh-15-106_glb/bqwh-15-106-24_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.924609,?,0.909124,?,0.76449,0.843287,0.763756,?,3.131923,?,0.147336,?,1.363296,0.835657,0.291265,?,0.692308,0.356235,?,0,0.491306,2.092583
patt/bqwh-15-106_glb/bqwh-15-106-9_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.965301,?,0.821797,?,0.740492,0.869838,0.740492,?,3.129519,?,0.148427,?,1.386617,0.82774,0.30137,?,0.692308,0.299248,?,0,0.477358,2.196236
patt/bqwh-15-106_glb/bqwh-15-106-63_glb.xml,1,?,?,?,?,?,?,?,?,?,?,1.002407,?,0.979236,?,0.745827,0.841658,0.74431,?,3.37951,?,0.16029,?,1.492,0.825493,0.265097,?,0.666667,0.357282,?,0,0.534832,2.42095
patt/bqwh-15-106_glb/bqwh-15-106-84_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.935773,?,0.764205,?,0.772134,0.882858,0.771408,?,3.212148,?,0.149466,?,1.509434,0.839623,0.307911,?,0.636364,0.295735,?,0,0.55403,2.376596
patt/bqwh-15-106_glb/bqwh-15-106-25_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.920742,?,0.768929,?,0.768137,0.873708,0.768137,?,3.189189,?,0.156242,?,1.396296,0.85064,0.293335,?,0.666667,0.311328,?,0,0.501412,2.148196
patt/bqwh-15-106_glb/bqwh-15-106-93_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.984106,?,0.826252,?,0.733676,0.870172,0.734409,?,3.154977,?,0.144171,?,1.449057,0.829054,0.280017,?,0.666667,0.296449,?,0,0.474281,2.190463
patt/bqwh-15-106_glb/bqwh-15-106-42_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.912228,?,0.860265,?,0.75854,0.853309,0.757764,?,3.204503,?,0.150768,?,1.363281,0.833851,0.312505,?,0.714286,0.339053,?,0,0.456489,2.263209
patt/bqwh-15-106_glb/bqwh-15-106-96_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.953525,?,0.860295,?,0.752232,0.859301,0.752232,?,3.109408,?,0.143375,?,1.452471,0.830357,0.288587,?,0.666667,0.32895,?,0,0.487072,2.190561
patt/bqwh-15-106_glb/bqwh-15-106-22_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.898743,?,0.859463,?,0.760067,0.846976,0.759228,?,3.169381,?,0.155373,?,1.475207,0.837248,0.298434,?,0.714286,0.353299,?,0,0.442709,2.195592
patt/bqwh-15-106_glb/bqwh-15-106-62_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.979416,?,0.946112,?,0.726415,0.837251,0.723585,?,3.102224,?,0.161306,?,1.662162,0.814151,0.255546,?,0.692308,0.362654,?,0,0.443825,2.152244
patt/bqwh-15-106_glb/bqwh-15-106-65_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.937781,?,0.844047,?,0.761605,0.857851,0.760031,?,3.229088,?,0.147414,?,1.572581,0.826121,0.281121,?,0.714286,0.336084,?,0,0.496966,2.269222
patt/bqwh-15-106_glb/bqwh-15-106-35_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.928502,?,0.659516,?,0.785026,0.911026,0.784458,?,3.480221,?,0.157503,?,1.423333,0.84118,0.291565,?,0.714286,0.237877,?,0,0.612837,2.395238
patt/bqwh-15-106_glb/bqwh-15-106-82_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.854657,?,0.8012,?,0.787919,0.881712,0.787262,?,3.3239,?,0.155379,?,1.386282,0.819435,0.324915,?,0.714286,0.298197,?,0,0.499092,2.330707
patt/bqwh-15-106_glb/bqwh-15-106-16_glb.xml,1,?,?,?,?,?,?,?,?,?,?,1.033188,?,0.919091,?,0.731211,0.848248,0.73298,?,3.312538,?,0.163255,?,1.75,0.818744,0.245283,?,0.636364,0.351621,?,0,0.546095,2.516808
patt/bqwh-15-106_glb/bqwh-15-106-44_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.976568,?,1.005935,?,0.73262,0.808324,0.737968,?,2.943088,?,0.14922,?,1.879397,0.835294,0.274847,?,0.647059,0.409914,?,0,0.457279,2.193713
patt/bqwh-15-106_glb/bqwh-15-106-23_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.902551,?,0.887823,?,0.757649,0.844107,0.756039,?,2.993117,?,0.143761,?,1.496,0.838969,0.304937,?,0.692308,0.352008,?,0,0.438477,2.17825
patt/bqwh-15-106_glb/bqwh-15-106-99_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.913503,?,0.628578,?,0.780984,0.907829,0.780984,?,3.425539,?,0.166505,?,1.425993,0.859672,0.309744,?,0.714286,0.251504,?,0,0.555956,2.329663
patt/bqwh-15-106_glb/bqwh-15-106-60_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.941744,?,0.826744,?,0.759644,0.872029,0.75816,?,3.138484,?,0.145868,?,1.546154,0.837537,0.284734,?,0.647059,0.307598,?,0,0.498086,2.199545
patt/bqwh-15-106_glb/bqwh-15-106-38_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.879111,?,0.716454,?,0.786244,0.895389,0.788267,?,3.370388,?,0.152754,?,1.408088,0.853001,0.338426,?,0.692308,0.276554,?,0,0.505437,2.313519
patt/bqwh-15-106_glb/bqwh-15-106-95_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.950073,?,0.739733,?,0.766049,0.895474,0.765335,?,3.315058,?,0.150209,?,1.515267,0.824536,0.267521,?,0.714286,0.272257,?,0,0.532684,2.2594
patt/bqwh-15-106_glb/bqwh-15-106-92_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.917008,?,0.824851,?,0.779638,0.875766,0.776959,?,3.343209,?,0.143922,?,1.498127,0.829873,0.28736,?,0.692308,0.307243,?,0,0.545748,2.343847
patt/bqwh-15-106_glb/bqwh-15-106-43_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.906416,?,0.874976,?,0.768293,0.850886,0.769055,?,3.240128,?,0.147205,?,1.547619,0.835366,0.302897,?,0.666667,0.346883,?,0,0.48169,2.288958
patt/bqwh-15-106_glb/bqwh-15-106-94_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.969571,?,0.795961,?,0.735817,0.864054,0.73497,?,3.192853,?,0.15625,?,1.688034,0.8442,0.288721,?,0.666667,0.316806,?,0,0.470838,2.335726
patt/bqwh-15-106_glb/bqwh-15-106-37_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.951838,?,0.928872,?,0.736462,0.82442,0.734657,?,2.910188,?,0.136892,?,1.519481,0.82491,0.262294,?,0.636364,0.385467,?,0,0.44388,2.07361
patt/bqwh-15-106_glb/bqwh-15-106-55_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.976615,?,0.877459,?,0.747103,0.864045,0.74574,?,3.101342,?,0.140694,?,1.353791,0.822768,0.270366,?,1,0.311798,?,0,0.502272,2.148714
patt/bqwh-15-106_glb/bqwh-15-106-51_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.873186,?,0.701641,?,0.784199,0.890942,0.787125,?,3.313648,?,0.158332,?,1.476923,0.844184,0.324738,?,0.714286,0.286584,?,0,0.493804,2.353799
patt/bqwh-15-106_glb/bqwh-15-106-27_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.93467,?,0.873144,?,0.748981,0.850933,0.747351,?,2.964349,?,0.139783,?,1.411765,0.828036,0.283701,?,0.636364,0.342407,?,0,0.451766,2.091373
patt/bqwh-15-106_glb/bqwh-15-106-78_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.885972,?,0.874035,?,0.78248,0.854706,0.781737,?,3.208554,?,0.15528,?,1.416342,0.842613,0.315204,?,0.714286,0.348466,?,0,0.498688,2.345291
patt/bqwh-15-106_glb/bqwh-15-106-59_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.997529,?,0.86905,?,0.746124,0.873111,0.745478,?,3.221955,?,0.137419,?,1.388693,0.823643,0.269074,?,0.692308,0.294522,?,0,0.536269,2.257128
patt/bqwh-15-106_glb/bqwh-15-106-12_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.980612,?,0.891135,?,0.747601,0.859002,0.746863,?,3.152567,?,0.145094,?,1.444867,0.81107,0.251609,?,0.636364,0.32812,?,0,0.528018,2.219781
patt/bqwh-15-106_glb/bqwh-15-106-76_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.968907,?,0.899248,?,0.741235,0.850115,0.741235,?,3.216703,?,0.151651,?,1.813559,0.835559,0.284077,?,0.692308,0.338707,?,0,0.47101,2.309069
patt/bqwh-15-106_glb/bqwh-15-106-21_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.969858,?,0.8559,?,0.736402,0.850181,0.739749,?,3.019766,?,0.148468,?,1.530864,0.835983,0.274763,?,0.666667,0.341098,?,0,0.462634,2.162008
patt/bqwh-15-106_glb/bqwh-15-106-13_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.956829,?,0.899214,?,0.746998,0.846553,0.743568,?,3.112624,?,0.157515,?,1.529412,0.839623,0.286016,?,0.636364,0.352527,?,0,0.476314,2.201788
patt/bqwh-15-106_glb/bqwh-15-106-71_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.948274,?,0.751854,?,0.773756,0.892138,0.773109,?,3.429286,?,0.159033,?,1.394366,0.835811,0.286531,?,0.714286,0.27846,?,0,0.570273,2.449007
patt/bqwh-15-106_glb/bqwh-15-106-46_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.951074,?,0.770356,?,0.752394,0.888913,0.752394,?,3.319228,?,0.157512,?,1.52381,0.830369,0.298473,?,0.714286,0.265434,?,0,0.483641,2.163744
patt/bqwh-15-106_glb/bqwh-15-106-19_glb.xml,1,?,?,?,?,?,?,?,?,?,?,1.008231,?,0.791642,?,0.747533,0.875326,0.746711,?,3.265685,?,0.144981,?,1.675105,0.830592,0.250992,?,0.6,0.305902,?,0,0.585275,2.589198
patt/bqwh-15-106_glb/bqwh-15-106-18_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.927721,?,0.873566,?,0.763268,0.858525,0.76257,?,3.217179,?,0.150057,?,1.327273,0.837291,0.30038,?,0.714286,0.32917,?,0,0.495763,2.239088
patt/bqwh-15-106_glb/bqwh-15-106-14_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.816663,?,0.653776,?,0.815451,0.917296,0.814914,?,3.459824,?,0.168528,?,1.371336,0.860515,0.378847,?,1,0.235653,?,0,0.545108,2.371889
patt/bqwh-15-106_glb/bqwh-15-106-17_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.86608,?,0.793643,?,0.790205,0.875318,0.789543,?,3.432507,?,0.16929,?,1.408088,0.836532,0.319717,?,0.666667,0.313509,?,0,0.513506,2.469423
patt/bqwh-15-106_glb/bqwh-15-106-57_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.87455,?,0.744371,?,0.787518,0.894226,0.788219,?,3.394177,?,0.160855,?,1.477273,0.840813,0.322906,?,0.733333,0.278012,?,0,0.503855,2.387138
patt/bqwh-15-106_glb/bqwh-15-106-53_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.901279,?,0.712723,?,0.776692,0.894828,0.780181,?,3.371037,?,0.168861,?,1.379182,0.844382,0.327177,?,0.692308,0.272126,?,0,0.499567,2.337426
patt/bqwh-15-106_glb/bqwh-15-106-70_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.898578,?,0.693444,?,0.783598,0.894408,0.787043,?,3.135856,?,0.126252,?,1.370909,0.833218,0.296115,?,0.666667,0.283705,?,0,0.531779,2.256739
patt/bqwh-15-106_glb/bqwh-15-106-73_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.9619,?,0.875382,?,0.74939,0.844421,0.748576,?,3.12223,?,0.140558,?,1.449393,0.854353,0.277637,?,0.636364,0.357606,?,0,0.505534,2.25972
patt/bqwh-15-106_glb/bqwh-15-106-68_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.909401,?,0.766461,?,0.768606,0.885978,0.768606,?,3.285124,?,0.152719,?,1.418182,0.837618,0.31345,?,0.666667,0.280726,?,0,0.485343,2.242509
patt/bqwh-15-106_glb/bqwh-15-106-85_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.951459,?,0.836428,?,0.75295,0.869385,0.752212,?,3.165511,?,0.1507,?,1.377358,0.825221,0.291093,?,0.636364,0.307789,?,0,0.489208,2.218938
patt/bqwh-15-106_glb/bqwh-15-106-29_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.951932,?,0.945895,?,0.755481,0.841651,0.761383,?,3.198285,?,0.157527,?,1.682403,0.846543,0.299978,?,0.692308,0.357424,?,0,0.500019,2.251138
patt/bqwh-15-106_glb/bqwh-15-106-72_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.946198,?,0.840452,?,0.743893,0.863017,0.743893,?,3.210486,?,0.146253,?,1.444015,0.834197,0.307788,?,0.692308,0.311354,?,0,0.46633,2.326033
patt/bqwh-15-106_glb/bqwh-15-106-32_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.903645,?,0.672429,?,0.771298,0.904633,0.771953,?,3.400507,?,0.159341,?,1.425,0.851245,0.331483,?,0.733333,0.242959,?,0,0.492081,2.44296
patt/bqwh-15-106_glb/bqwh-15-106-31_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.898893,?,0.772837,?,0.765269,0.877867,0.76674,?,3.21736,?,0.141762,?,1.552124,0.832965,0.312157,?,0.733333,0.295654,?,0,0.462969,2.265524
patt/bqwh-15-106_glb/bqwh-15-106-83_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.967051,?,0.857437,?,0.759094,0.872517,0.760467,?,3.421149,?,0.162935,?,1.458955,0.839396,0.300381,?,0.692308,0.306376,?,0,0.546939,2.478252
patt/bqwh-15-106_glb/bqwh-15-106-6_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.905268,?,0.844828,?,0.760953,0.857183,0.760184,?,3.123465,?,0.154782,?,1.377432,0.84166,0.323961,?,0.714286,0.334643,?,0,0.449334,2.208614
patt/bqwh-15-106_glb/bqwh-15-106-67_glb.xml,1,?,?,?,?,?,?,?,?,?,?,1.006833,?,0.92341,?,0.740047,0.854707,0.747073,?,3.16691,?,0.152614,?,1.451613,0.840749,0.267818,?,0.6,0.335422,?,0,0.530689,2.31015
patt/bqwh-15-106_glb/bqwh-15-106-87_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.951297,?,0.948231,?,0.755039,0.837216,0.75814,?,3.303866,?,0.160026,?,1.437751,0.83876,0.30216,?,0.666667,0.367686,?,0,0.49902,2.363842
patt/bqwh-15-106_glb/bqwh-15-106-54_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.981884,?,0.828378,?,0.745614,0.870796,0.744817,?,3.115521,?,0.134981,?,1.506024,0.828549,0.273522,?,0.636364,0.310554,?,0,0.508448,2.196768
patt/bqwh-15-106_glb/bqwh-15-106-10_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.932712,?,0.788853,?,0.774965,0.884569,0.774262,?,3.473792,?,0.164031,?,1.509579,0.844585,0.281212,?,0.75,0.295421,?,0,0.550851,2.407925
patt/bqwh-15-106_glb/bqwh-15-106-26_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.948505,?,0.801363,?,0.748525,0.873987,0.747788,?,3.253113,?,0.152248,?,1.393939,0.843658,0.301457,?,0.666667,0.295821,?,0,0.481246,2.253524
patt/bqwh-15-106_glb/bqwh-15-106-39_glb.xml,1,?,?,?,?,?,?,?,?,?,?,0.92488,?,0.752868,?,0.757866,0.885143,0.757866,?,3.297293,?,0.166289,?,1.376812,0.834473,0.321395,?,0.733333,0.276639,?,0,0.471027,2.185549
