@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE gc_regular NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE gc_range NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE gc_precede NUMERIC
@ATTRIBUTE c_priority NUMERIC
@ATTRIBUTE gc_nvalue NUMERIC
@ATTRIBUTE gc_member NUMERIC
@ATTRIBUTE gc_global_card NUMERIC
@ATTRIBUTE gc_schedule NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE c_bounds_d NUMERIC
@ATTRIBUTE c_bounds_r NUMERIC
@ATTRIBUTE gc_link_set NUMERIC
@ATTRIBUTE gc_set_weights NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE gc_sort NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE s_set_search NUMERIC

@DATA
normalized-t3002-11tsp11-1900577940.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.064182,2,0,462,0,0,35.047619,3.130704,11.194805,0.089327,1,0.400655,0,0,110,0.998364,0,3.130704,0,93.809524,0.752222,0,1,14.826087,0,0,0,2586,0,0.086957,0.998364,0.752222,2.67,2,0.113973,0.416845,0.400655,231,7758,0.338325,4115.605603,231,2586,0.569257,0,0.41767,1165.942812,231,0,10.727273,116.150812,231,4115.605603,8096,2586,8096,0,0,0.377997,110,60,0.043478,0.851356,11,1,0.327753,2420,131,5.26,46,0.058128,0.272603,0.53,88,2,2,23,48,6364.64,0,16458952,2054,0,9,1,1,0.499814,1,0,0,75296,0,37634,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-t3002-11tsp11-1900565534.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.064182,2,0,462,0,0,35.047619,3.130704,11.194805,0.089327,1,0.400655,0,0,110,0.998364,0,3.130704,0,93.809524,0.752222,0,1,14.826087,0,0,0,2586,0,0.086957,0.998364,0.752222,2.67,2,0.113973,0.416845,0.400655,231,7758,0.338325,4115.605603,231,2586,0.569257,0,0.41767,1165.942812,231,0,10.727273,116.150812,231,4115.605603,8096,2586,8096,0,0,0.377997,110,60,0.043478,0.851356,11,1,0.327753,2420,131,5.27,46,0.058128,0.272603,0.53,88,2,2,23,53,6587.34,0,17034870,2183,0,9,1,1,0.499824,1,0,0,68222,0,34099,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-t3002-11tsp11-1900579996.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.064182,2,0,462,0,0,35.047619,3.130704,11.194805,0.089327,1,0.400655,0,0,110,0.998364,0,3.130704,0,93.809524,0.752222,0,1,14.826087,0,0,0,2586,0,0.086957,0.998364,0.752222,2.7,2,0.113973,0.416845,0.400655,231,7758,0.338325,4115.605603,231,2586,0.569257,0,0.41767,1165.942812,231,0,10.727273,116.150812,231,4115.605603,8096,2586,8096,0,0,0.377997,110,60,0.043478,0.851356,11,1,0.327753,2420,131,5.28,46,0.058128,0.272603,0.53,88,2,2,23,47,6493.36,0,16791832,1926,0,9,1,1,0.499806,1,0,0,69409,0,34691,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-t3002-11tsp11-1900581320.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.064182,2,0,462,0,0,35.047619,3.130704,11.194805,0.089327,1,0.400655,0,0,110,0.998364,0,3.130704,0,93.809524,0.752222,0,1,14.826087,0,0,0,2586,0,0.086957,0.998364,0.752222,2.69,2,0.113973,0.416845,0.400655,231,7758,0.338325,4115.605603,231,2586,0.569257,0,0.41767,1165.942812,231,0,10.727273,116.150812,231,4115.605603,8096,2586,8096,0,0,0.377997,110,60,0.043478,0.851356,11,1,0.327753,2420,131,5.26,46,0.058128,0.272603,0.53,88,2,2,23,51,6484.35,0,16768539,1926,0,9,1,1,0.499794,1,0,0,72778,0,36374,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-super-js-taillard-20-1.xml.mzn_AND_NODATA,1,0,0,0.68103,0,0.033898,0.966102,0,0.31897,0,1.936063,54.604746,0,1288672,5.145855,1.139662,3.994915,15.714766,1.514407,0.660325,5.496824,8.903569,22800,11400,22.372096,0.263376,0.457055,2.637941,0,5.927119,0.182186,0.571961,10.697836,45691.08971,0,22800,22800,24340,0.316222,41.525,0.263376,0.597421,104.99,1661,-1,-1,0.944379,31280.673153,118220,2.732778,49077.145016,23600,35740,-1,0,-1,27476.093076,800,0,2.966102,-1,800,120160.229067,561645.750063,196456.48008,94280,0,0,2.79069,3,3,1,0.21358,3,1,2.820058,-1,119,166.58,81,0.061012,-1,59.07,-1,2,2,2,243,713.04,0,21856094,25295,0,2,1,1,0.477759,1,0,-1,1731,0,827,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-t3002-11tsp11-1900583053.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.064182,2,0,462,0,0,35.047619,3.130704,11.194805,0.089327,1,0.400655,0,0,110,0.998364,0,3.130704,0,93.809524,0.752222,0,1,14.826087,0,0,0,2586,0,0.086957,0.998364,0.752222,2.68,2,0.113973,0.416845,0.400655,231,7758,0.338325,4115.605603,231,2586,0.569257,0,0.41767,1165.942812,231,0,10.727273,116.150812,231,4115.605603,8096,2586,8096,0,0,0.377997,110,60,0.043478,0.851356,11,1,0.327753,2420,131,5.27,46,0.058128,0.272603,0.54,88,2,2,23,46,6469.98,0,16731377,1798,0,9,1,1,0.499821,1,0,0,72560,0,36267,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-t3002-11tsp11-1900584106.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.064182,2,0,462,0,0,35.047619,3.130704,11.194805,0.089327,1,0.400655,0,0,110,0.998364,0,3.130704,0,93.809524,0.752222,0,1,14.826087,0,0,0,2586,0,0.086957,0.998364,0.752222,2.68,2,0.113973,0.416845,0.400655,231,7758,0.338325,4115.605603,231,2586,0.569257,0,0.41767,1165.942812,231,0,10.727273,116.150812,231,4115.605603,8096,2586,8096,0,0,0.377997,110,60,0.043478,0.851356,11,1,0.327753,2420,131,5.28,46,0.058128,0.272603,0.53,88,2,2,23,45,6802.27,0,17590674,1990,0,9,1,1,0.499832,1,0,0,53532,0,26757,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-t3002-11tsp11-1900667195.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.064182,2,0,462,0,0,35.047619,3.130704,11.194805,0.089327,1,0.400655,0,0,110,0.998364,0,3.130704,0,93.809524,0.752222,0,1,14.826087,0,0,0,2586,0,0.086957,0.998364,0.752222,2.74,2,0.113973,0.416845,0.400655,231,7758,0.338325,4115.605603,231,2586,0.569257,0,0.41767,1165.942812,231,0,10.727273,116.150812,231,4115.605603,8096,2586,8096,0,0,0.377997,110,60,0.043478,0.851356,11,1,0.327753,2420,131,5.32,46,0.058128,0.272603,0.53,88,2,2,23,51,6452.31,0,16685671,1926,0,9,1,1,0.499822,1,0,0,73004,0,36489,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-t3002-11tsp11-1900576151.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.064182,2,0,462,0,0,35.047619,3.130704,11.194805,0.089327,1,0.400655,0,0,110,0.998364,0,3.130704,0,93.809524,0.752222,0,1,14.826087,0,0,0,2586,0,0.086957,0.998364,0.752222,2.68,2,0.113973,0.416845,0.400655,231,7758,0.338325,4115.605603,231,2586,0.569257,0,0.41767,1165.942812,231,0,10.727273,116.150812,231,4115.605603,8096,2586,8096,0,0,0.377997,110,60,0.043478,0.851356,11,1,0.327753,2420,131,5.26,46,0.058128,0.272603,0.53,88,2,2,23,51,6484.21,0,16768177,1926,0,9,1,1,0.499747,1,0,0,67188,0,33577,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-t3002-11tsp11-1900564281.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.064182,2,0,462,0,0,35.047619,3.130704,11.194805,0.089327,1,0.400655,0,0,110,0.998364,0,3.130704,0,93.809524,0.752222,0,1,14.826087,0,0,0,2586,0,0.086957,0.998364,0.752222,2.68,2,0.113973,0.416845,0.400655,231,7758,0.338325,4115.605603,231,2586,0.569257,0,0.41767,1165.942812,231,0,10.727273,116.150812,231,4115.605603,8096,2586,8096,0,0,0.377997,110,60,0.043478,0.851356,11,1,0.327753,2420,131,5.24,46,0.058128,0.272603,0.51,88,2,2,23,50,6756.6,0,17472580,2182,0,9,1,1,0.499717,1,0,0,58317,0,29142,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-t3002-11tsp11-1900669797.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.064182,2,0,462,0,0,35.047619,3.130704,11.194805,0.089327,1,0.400655,0,0,110,0.998364,0,3.130704,0,93.809524,0.752222,0,1,14.826087,0,0,0,2586,0,0.086957,0.998364,0.752222,2.7,2,0.113973,0.416845,0.400655,231,7758,0.338325,4115.605603,231,2586,0.569257,0,0.41767,1165.942812,231,0,10.727273,116.150812,231,4115.605603,8096,2586,8096,0,0,0.377997,110,60,0.043478,0.851356,11,1,0.327753,2420,131,5.28,46,0.058128,0.272603,0.53,88,2,2,23,50,6642.86,0,17178434,1926,0,9,1,1,0.499882,1,0,0,63685,0,31835,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-t3002-11tsp11-1900670167.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.064182,2,0,462,0,0,35.047619,3.130704,11.194805,0.089327,1,0.400655,0,0,110,0.998364,0,3.130704,0,93.809524,0.752222,0,1,14.826087,0,0,0,2586,0,0.086957,0.998364,0.752222,2.68,2,0.113973,0.416845,0.400655,231,7758,0.338325,4115.605603,231,2586,0.569257,0,0.41767,1165.942812,231,0,10.727273,116.150812,231,4115.605603,8096,2586,8096,0,0,0.377997,110,60,0.043478,0.851356,11,1,0.327753,2420,131,5.29,46,0.058128,0.272603,0.53,88,2,2,23,46,6599.09,0,17065259,1926,0,9,1,1,0.499803,1,0,0,63475,0,31725,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-t3002-11tsp11-1900670234.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.064182,2,0,462,0,0,35.047619,3.130704,11.194805,0.089327,1,0.400655,0,0,110,0.998364,0,3.130704,0,93.809524,0.752222,0,1,14.826087,0,0,0,2586,0,0.086957,0.998364,0.752222,2.7,2,0.113973,0.416845,0.400655,231,7758,0.338325,4115.605603,231,2586,0.569257,0,0.41767,1165.942812,231,0,10.727273,116.150812,231,4115.605603,8096,2586,8096,0,0,0.377997,110,60,0.043478,0.851356,11,1,0.327753,2420,131,5.26,46,0.058128,0.272603,0.5,88,2,2,23,51,6559.98,0,16964120,1926,0,9,1,1,0.499765,1,0,0,68064,0,34016,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-t3002-11tsp11-1900573137.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.064182,2,0,462,0,0,35.047619,3.130704,11.194805,0.089327,1,0.400655,0,0,110,0.998364,0,3.130704,0,93.809524,0.752222,0,1,14.826087,0,0,0,2586,0,0.086957,0.998364,0.752222,2.68,2,0.113973,0.416845,0.400655,231,7758,0.338325,4115.605603,231,2586,0.569257,0,0.41767,1165.942812,231,0,10.727273,116.150812,231,4115.605603,8096,2586,8096,0,0,0.377997,110,60,0.043478,0.851356,11,1,0.327753,2420,131,5.29,46,0.058128,0.272603,0.54,88,2,2,23,51,6549.14,0,16936075,2054,0,9,1,1,0.499796,1,0,0,66143,0,33058,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-t3002-11tsp11-1900582300.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.064182,2,0,462,0,0,35.047619,3.130704,11.194805,0.089327,1,0.400655,0,0,110,0.998364,0,3.130704,0,93.809524,0.752222,0,1,14.826087,0,0,0,2586,0,0.086957,0.998364,0.752222,2.68,2,0.113973,0.416845,0.400655,231,7758,0.338325,4115.605603,231,2586,0.569257,0,0.41767,1165.942812,231,0,10.727273,116.150812,231,4115.605603,8096,2586,8096,0,0,0.377997,110,60,0.043478,0.851356,11,1,0.327753,2420,131,5.28,46,0.058128,0.272603,0.53,88,2,2,23,51,6674.62,0,17260574,2054,0,9,1,1,0.499759,1,0,0,62324,0,31147,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-will199GPIA-6.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.356058,6,0,4206,0,0,19.32097,5.169925,9.660485,0.103514,2.584963,0,0,0,5.169925,4.335443,0,2,0,19.32097,0,-1,2.584963,249.596988,0,0,0,6772,0.506079,3,4.335443,-1,2.08,6,0.049042,0.512332,0,1812.058713,13544,0.445506,6772,701,6772,0.311341,0,5.558051,2926.807089,701,0,11.165478,42.046072,701,16050.610779,35010.73211,17505.366055,13544,0,0,0.373967,2,2,0.157895,4.307336,46,2.584963,0.373967,74,38,4.99,38,0.516954,0.972164,0.83,12,6,5.169925,2,331,354.545,0,2400978,13467,0,2,1,1,0.495751,1,0,0,37424,0,18553,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-zeroin-i-1-10.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.109716,10,0,2110,0,0,38.862559,6.643856,19.43128,0.051463,3.321928,0,0,0,6.643856,4.049477,0,2,0,38.862559,0,0,3.321928,23.150131,0,0,0,4100,3.554572,0.357143,4.049477,0,4.04,10,-1,-1,0,700.926828,8200,0.966137,4100,211,4100,0.228872,0,6.414537,742.194051,211,0,1.729858,152.873171,211,11201.285467,27239.810378,13619.905189,8200,0,0,0.996281,2,0,0.09009,1.258615,3,3.321928,0.996281,219,111,6.46,111,0.832507,-1,0.37,55,10,6.643856,0,26,803.886,0,3295933,1924,0,0,1,1,0.499917,1,0,-1,30041,0,15018,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-ws97-5.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.471885,1.99118,0,1806,0.046958,0,4.255788,5.871756,0.722161,1.384733,0.999835,1.654001,0,0,133,0.92297,0.072867,5.89313,0,131.2172,3.102036,0.001119,1,428,0,0,0,655,0.861342,0.5,1.909202,3.088729,0.47,2,0.186959,0.383301,1.654001,899,1965,0.100331,1144.8148,907,655,2.833709,0,1.2798,1885.482024,907,0,11.561191,14.842748,907,1144.657994,3846,654.891732,3860,0,0,0.042838,134,0,0.4,1.162715,13,0.992063,0.119518,392,136,2.88,5,0.202503,0,0.37,7,1,2,0,244,3926.93,0,2572142,4115,0,0,1,1,0.498893,1,0,0,95339,0,47564,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-zeroin-i-1-15.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.164574,15,0,3165,0,0,38.862559,7.813781,19.43128,0.051463,3.906891,0,0,0,7.813781,4.049477,0,2,0,38.862559,0,0,3.906891,34.725196,0,0,0,4100,3.651506,0.535714,4.049477,0,4.04,15,-1,-1,0,824.353916,8200,0.966137,4100,211,4100,0.228872,0,6.414537,742.194051,211,0,1.729858,152.873171,211,12160.685511,32036.502884,16018.251442,8200,0,0,0.996281,2,0,0.135135,1.258615,3,3.906891,0.996281,219,111,6.45,111,0.832507,-1,0.36,55,15,7.813781,0,31,940.443,0,3855815,2180,0,0,1,1,0.499822,1,0,-1,33798,0,16893,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-zeroin-i-1-20.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.219433,20,0,4220,0,0,38.862559,8.643856,19.43128,0.051463,4.321928,0,0,0,8.643856,4.049477,0,2,0,38.862559,0,0,4.321928,46.300262,0,0,0,4100,3.942737,0.714286,4.049477,0,4.04,20,-1,-1,0,911.926828,8200,0.966137,4100,211,4100,0.228872,0,6.414537,742.194051,211,0,1.729858,152.873171,211,12757.867787,35439.810378,17719.905189,8200,0,0,0.996281,2,0,0.18018,1.258615,3,4.321928,0.996281,219,111,6.46,111,0.832507,-1,0.38,55,20,8.643856,0,36,999.67,0,4098647,1284,0,0,1,1,0.499765,1,0,-1,38348,0,19165,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-rand-2-50-23-587-230-fcd-33_ext.xml.mzn_AND_NODATA,1,0,0,0.017567,11,0.041667,0.958333,0,0.982265,5356,0.058848,2.875,4.463333,3450,1.459601,0.129897,109.106667,2.063082,54.553333,0.018331,1.031541,0.129897,1150,64303,9.047124,-48.693477,0.249882,2,0,109.106667,0,0.228621,4.523562,70.617436,0.000168,1150,1150,1150,0.249882,1,6.593566,0.228621,4.76,23,-1,-1,0,1376.178098,132078,3.273624,65464,1200,65464,-1,11,-1,8025.456563,50,0,19.4575,-1,50,67173.3908,135057.614613,67528.807306,130928,0,0,0.276803,2,23,0.010638,4.249821,36,1,0.276803,-1,188,661.25,188,0.289126,-1,654.79,-1,2,2,0,-1,-1,0,-1,-1,0,5,1,1,-1,1,0,-1,-1,0,-1,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-zeroin-i-1-25.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.274291,25,0,5275,0,0,38.862559,9.287712,19.43128,0.051463,4.643856,0,0,0,9.287712,4.049477,0,2,0,38.862559,0,0,4.643856,57.875327,0,0,0,4100,4.15162,0.892857,4.049477,0,4.04,25,-1,-1,0,979.853656,8200,0.966137,4100,211,4100,0.228872,0,6.414537,742.194051,211,0,1.729858,152.873171,211,13182.825513,38079.620756,19039.810378,8200,0,0,0.996281,2,0,0.225225,1.258615,3,4.643856,0.996281,219,111,6.46,111,0.832507,-1,0.37,55,25,9.287712,0,42,937.716,0,3844635,1413,0,0,1,1,0.499758,1,0,-1,45418,0,22698,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-t3002-11tsp11-1900584219.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.064182,2,0,462,0,0,35.047619,3.130704,11.194805,0.089327,1,0.400655,0,0,110,0.998364,0,3.130704,0,93.809524,0.752222,0,1,14.826087,0,0,0,2586,0,0.086957,0.998364,0.752222,2.67,2,0.113973,0.416845,0.400655,231,7758,0.338325,4115.605603,231,2586,0.569257,0,0.41767,1165.942812,231,0,10.727273,116.150812,231,4115.605603,8096,2586,8096,0,0,0.377997,110,60,0.043478,0.851356,11,1,0.327753,2420,131,5.25,46,0.058128,0.272603,0.53,88,2,2,23,52,6595.42,0,17055747,2054,0,9,1,1,0.499803,1,0,0,63437,0,31706,0,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-zeroin-i-1-45.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.493723,45,0,9495,0,0,38.862559,10.983706,19.43128,0.051463,5.491853,0,0,0,10.983706,4.049477,0,2,0,38.862559,0,-1,5.491853,104.175589,0,0,0,4100,4.181951,1.607143,4.049477,-1,4.05,45,-1,-1,0,1158.781003,8200,0.966137,4100,211,4100,0.228872,0,6.414537,742.194051,211,0,1.729858,152.873171,211,14174.901443,45033.19539,22516.597695,8200,0,0,0.996281,2,0,0.405405,1.258615,3,5.491853,0.996281,219,111,6.47,111,0.832507,-1,0.38,55,45,10.983706,0,65,1561.34,0,6401501,1799,0,0,1,1,0.499818,1,0,-1,115678,0,57818,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
normalized-zeroin-i-1-46.xml.mzn_AND_NODATA,1,0,0,1,0,1,0,0,0,0,0.504695,46,0,9706,0,0,38.862559,11.047124,19.43128,0.051463,5.523562,0,0,0,11.047124,4.049477,0,2,0,38.862559,0,0,5.523562,106.490602,0,0,0,4100,4.176833,1.642857,4.049477,0,4.04,46,-1,-1,0,1165.471573,8200,0.966137,4100,211,4100,0.228872,0,6.414537,742.194051,211,0,1.729858,152.873171,211,14208.955538,45293.20804,22646.60402,8200,0,0,0.996281,2,0,0.414414,1.258615,3,5.523562,0.996281,219,111,6.45,111,0.832507,-1,0.37,55,46,11.047124,0,62,789.099,0,3235305,1926,0,0,1,1,0.499845,1,0,-1,147992,0,73973,-1,0,2,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
