@RELATION 'feature_values_premarshalling_astar_2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE top-good-mean NUMERIC
@ATTRIBUTE group-same-min NUMERIC
@ATTRIBUTE group-same-max NUMERIC
@ATTRIBUTE group-same-stdev NUMERIC
@ATTRIBUTE stack-tier-ratio NUMERIC
@ATTRIBUTE group-same-mean NUMERIC
@ATTRIBUTE empty-stack-pct NUMERIC
@ATTRIBUTE stacks NUMERIC
@ATTRIBUTE overstowage-pct NUMERIC
@ATTRIBUTE container-density NUMERIC
@ATTRIBUTE tiers NUMERIC
@ATTRIBUTE bflb NUMERIC
@ATTRIBUTE overstowing-stack-pct NUMERIC
@ATTRIBUTE top-good-min NUMERIC
@ATTRIBUTE top-good-stdev NUMERIC
@ATTRIBUTE top-good-max NUMERIC

@DATA
cv_data5-5-9,1,5.5,1,1,0,1.4,1,0,5,0.285714,0.714286,7,11,0.8,1,5.02494,14
cv_data4-4-23,1,7,1,1,0,1.5,1,0,4,0.5,0.666667,6,16,1,1,3.74166,11
cv_data3-7-22,1,6.28571,1,1,0,0.714286,1,0,7,0.371429,0.6,5,16,1,1,3.53409,11
cv_data5-6-28,1,7.83333,1,1,0,1.16667,1,0,6,0.47619,0.714286,7,23,1,1,5.39804,15
cv_data4-6-37,1,5.16667,1,1,0,1,1,0,6,0.361111,0.666667,6,16,1,1,3.43592,12
cv_data5-5-21,1,7,1,1,0,1.4,1,0,5,0.457143,0.714286,7,19,1,1,5.93296,16
cv_data4-6-30,1,7.6,1,1,0,1,1,0,6,0.361111,0.666667,6,15,0.833333,1,5.1614,14
cv_data4-5-27,1,6.4,1,1,0,1.2,1,0,5,0.333333,0.666667,6,12,1,1,3.97995,12
cv_data4-5-21,1,4.2,1,1,0,1.2,1,0,5,0.4,0.666667,6,16,1,1,2.31517,7
cv_data3-8-25,1,10,1,1,0,625,1,0,8,0.25,0.6,5,11,0.75,2,5.50757,20
cv_data4-5-15,1,5.8,1,1,0,1.2,1,0,5,0.466667,0.666667,6,18,1,1,2.78568,9
cv_data5-5-31,1,9.2,1,1,0,1.4,1,0,5,0.542857,0.714286,7,23,1,1,5.45527,17
cv_data4-7-2,1,8.57143,1,1,0,0.857143,1,0,7,0.404762,0.666667,6,19,1,1,6.25316,19
cv_data5-4-10,1,7,1,1,0,1.75,1,0,4,0.428571,0.714286,7,15,1,3,3937,13
cv_data4-4-34,1,5,1,1,0,1.5,1,0,4,375,0.666667,6,11,1,2,2.54951,9
cv_data5-7-4,1,11.1429,1,1,0,1,1,0,7,0.408163,0.714286,7,22,1,2,6.87498,25
cv_data4-4-14,1,5.75,1,1,0,1.5,1,0,4,0.416667,0.666667,6,13,1,2,4.81534,14
cv_data5-7-22,1,5.16667,1,1,0,1,1,0,7,0.367347,0.714286,7,21,0.857143,1,2.91071,9
cv_data4-6-2,1,6,1,1,0,1,1,0,6,0.25,0.666667,6,11,1,2,3.05505,11
cv_data4-7-12,1,11,1,1,0,0.857143,1,0,7,0.452381,0.666667,6,22,1,3,7.11136,22
cv_data5-5-30,1,7.8,1,1,0,1.4,1,0,5,0.4,0.714286,7,16,1,1,4.9558,14
cv_data3-8-28,1,8.28571,1,1,0,625,1,0,8,275,0.6,5,12,875,1,6.27271,20
cv_data5-6-37,1,9,1,1,0,1.16667,1,0,6,0.452381,0.714286,7,23,1,2,3.91578,14
cv_data5-6-20,1,6.5,1,1,0,1.16667,1,0,6,0.404762,0.714286,7,19,1,1,6.07591,18
cv_data4-6-29,1,6.33333,1,1,0,1,1,0,6,0.361111,0.666667,6,16,1,1,4.14997,13
cv_data4-4-10,1,4.75,1,1,0,1.5,1,0,4,0.333333,0.666667,6,10,1,1,3.56195,10
cv_data4-5-29,1,6.6,1,1,0,1.2,1,0,5,0.433333,0.666667,6,16,1,1,5.23832,16
cv_data3-8-24,1,9.33333,1,1,0,625,1,0,8,225,0.6,5,10,0.75,1,6.77413,18
cv_data5-4-35,1,6.25,1,1,0,1.75,1,0,4,0.464286,0.714286,7,17,1,2,3.83243,11
cv_data5-4-22,1,6.25,1,1,0,1.75,1,0,4,0.464286,0.714286,7,17,1,4,1.92029,9
cv_data5-4-29,1,7.25,1,1,0,1.75,1,0,4,0.535714,0.714286,7,20,1,4,2.86138,11
cv_data3-7-27,1,6.14286,1,1,0,0.714286,1,0,7,0.342857,0.6,5,14,1,1,4.25705,14
cv_data3-7-5,1,5,1,1,0,0.714286,1,0,7,0.314286,0.6,5,14,1,1,4,14
cv_data4-5-3,1,7.4,1,1,0,1.2,1,0,5,0.466667,0.666667,6,18,1,2,3.44093,12
cv_data4-6-12,1,9.83333,1,1,0,1,1,0,6,0.444444,0.666667,6,19,1,3,4.56131,17
cv_data5-8-8,1,9.25,1,1,0,875,1,0,8,0.428571,0.714286,7,29,1,2,5.23808,18
cv_data4-6-25,1,6.33333,1,1,0,1,1,0,6,0.444444,0.666667,6,19,1,2,3.94405,14
cv_data4-7-31,1,4.71429,1,1,0,0.857143,1,0,7,0.380952,0.666667,6,21,1,1,2.6573,9
cv_data5-6-22,1,6.5,1,1,0,1.16667,1,0,6,0.452381,0.714286,7,23,1,2,4.11299,14
cv_data4-6-19,1,7.66667,1,1,0,1,1,0,6,0.416667,0.666667,6,17,1,1,7.11024,21
cv_data5-4-30,1,6.25,1,1,0,1.75,1,0,4,0.464286,0.714286,7,16,1,3,3.49106,12
cv_data5-5-17,1,5.6,1,1,0,1.4,1,0,5,0.457143,0.714286,7,21,1,3,1.85472,8
cv_data4-6-34,1,7.83333,1,1,0,1,1,0,6,0.472222,0.666667,6,21,1,2,4.52462,15
cv_data5-5-32,1,8.8,1,1,0,1.4,1,0,5,0.457143,0.714286,7,18,1,3,5.41849,18
cv_data4-6-32,1,9.16667,1,1,0,1,1,0,6,0.416667,0.666667,6,17,1,1,6.84146,21
cv_data5-4-33,1,8.5,1,1,0,1.75,1,0,4,0.464286,0.714286,7,16,1,3,3.3541,12
cv_data3-7-12,1,8.2,1,1,0,0.714286,1,0,7,0.257143,0.6,5,10,0.714286,2,4.83322,15
cv_data4-7-11,1,8.42857,1,1,0,0.857143,1,0,7,0.404762,0.666667,6,21,1,1,5.60248,17
cv_data4-4-35,1,4.5,1,1,0,1.5,1,0,4,0.5,0.666667,6,16,1,1,3.5,10
cv_data5-4-25,1,9.75,1,1,0,1.75,1,0,4,0.464286,0.714286,7,16,1,4,5.30919,16
cv_data4-6-10,1,7,1,1,0,1,1,0,6,0.416667,0.666667,6,19,1,2,3.16228,11
cv_data4-7-21,1,7.14286,1,1,0,0.857143,1,0,7,0.428571,0.666667,6,22,1,1,6.74915,21
cv_data4-6-4,1,8,1,1,0,1,1,0,6,0.416667,0.666667,6,18,1,3,4.54606,15
cv_data5-4-38,1,4.25,1,1,0,1.75,1,0,4,0.464286,0.714286,7,16,1,1,3.96074,11
cv_data4-7-7,1,8.28571,1,1,0,0.857143,1,0,7,0.452381,0.666667,6,23,1,2,4.36592,16
cv_data4-7-3,1,7.6,1,1,0,0.857143,1,0,7,0.309524,0.666667,6,14,0.714286,2,6.01997,19
cv_data5-8-3,1,11875,1,1,0,875,1,0,8,0.5,0.714286,7,34,1,2,7.81725,28
cv_data5-7-37,1,10.6667,1,1,0,1,1,0,7,0.387755,0.714286,7,20,0.857143,1,9.99444,30
cv_data5-5-20,1,5.8,1,1,0,1.4,1,0,5,0.428571,0.714286,7,17,1,1,5.49181,16
cv_data4-4-24,1,5.5,1,1,0,1.5,1,0,4,0.416667,0.666667,6,13,1,1,2.95804,9
cv_data5-4-14,1,6,1,1,0,1.75,1,0,4,0.535714,0.714286,7,20,1,1,3.80789,11
cv_data5-8-4,1,10875,1,1,0,875,1,0,8,0.464286,0.714286,7,30,1,2,7.37288,22
cv_data4-6-40,1,8.33333,1,1,0,1,1,0,6,0.472222,0.666667,6,21,1,1,4.88763,15
cv_data5-6-31,1,7.16667,1,1,0,1.16667,1,0,6,0.428571,0.714286,7,22,1,2,5.2731,15
cv_data4-6-14,1,9.5,1,1,0,1,1,0,6,0.361111,0.666667,6,15,1,1,7.32006,22
cv_data5-7-1,1,9.71429,1,1,0,1,1,0,7,0.387755,0.714286,7,22,1,3,7.66652,27
cv_data5-7-32,1,11.8571,1,1,0,1,1,0,7,0.510204,0.714286,7,30,1,3,7.29831,24
cv_data4-7-28,1,6.28571,1,1,0,0.857143,1,0,7,0.47619,0.666667,6,25,1,1,4.06076,12
cv_data4-4-2,1,7.25,1,1,0,1.5,1,0,4,375,0.666667,6,11,1,1,4.60299,13
cv_data5-7-12,1,8.71429,1,1,0,1,1,0,7,0.489796,0.714286,7,29,1,4,3.69224,15
cv_data4-7-5,1,8.71429,1,1,0,0.857143,1,0,7,0.404762,0.666667,6,20,1,1,5.64963,20
cv_data5-4-1,1,5.5,1,1,0,1.75,1,0,4,0.428571,0.714286,7,16,1,3,2.29129,9
cv_data4-5-17,1,6,1,1,0,1.2,1,0,5,0.466667,0.666667,6,18,1,2,3.89872,13
cv_data4-6-33,1,7.6,1,1,0,1,1,0,6,0.305556,0.666667,6,12,0.833333,1,6.65132,20
cv_data4-7-8,1,7.42857,1,1,0,0.857143,1,0,7,0.333333,0.666667,6,17,1,1,5.42105,16
cv_data5-4-24,1,5.75,1,1,0,1.75,1,0,4,0.5,0.714286,7,18,1,1,4.76314,13
cv_data4-4-13,1,6,1,1,0,1.5,1,0,4,0.458333,0.666667,6,15,1,4,1.58114,8
cv_data5-4-12,1,3.5,1,1,0,1.75,1,0,4,0.428571,0.714286,7,17,1,1,2.69258,8
cv_data5-6-7,1,9.66667,1,1,0,1.16667,1,0,6,0.47619,0.714286,7,23,1,1,8.03465,23
cv_data5-6-35,1,8,1,1,0,1.16667,1,0,6,0.5,0.714286,7,26,1,4,2.38048,11
cv_data4-6-11,1,6.5,1,1,0,1,1,0,6,0.388889,0.666667,6,17,1,1,5.25198,16
cv_data5-4-16,1,5.25,1,1,0,1.75,1,0,4,0.5,0.714286,7,18,1,1,3.76663,11
cv_data4-7-4,1,8.71429,1,1,0,0.857143,1,0,7,0.428571,0.666667,6,21,1,1,7.59162,22
cv_data5-7-11,1,9.28571,1,1,0,1,1,0,7,0.469388,0.714286,7,26,1,2,7.24498,26
cv_data5-6-33,1,8.16667,1,1,0,1.16667,1,0,6,0.5,0.714286,7,26,1,3,4.52462,17
cv_data5-5-28,1,7.4,1,1,0,1.4,1,0,5,0.457143,0.714286,7,19,1,2,6.08605,19
cv_data5-5-15,1,4.6,1,1,0,1.4,1,0,5,0.457143,0.714286,7,19,1,1,3.38231,10
cv_data3-6-24,1,4.66667,1,1,0,0.833333,1,0,6,0.333333,0.6,5,13,1,1,3.39935,11
cv_data5-4-34,1,8.25,1,1,0,1.75,1,0,4,0.5,0.714286,7,18,1,1,5.26189,15
cv_data4-5-35,1,3.6,1,1,0,1.2,1,0,5,0.333333,0.666667,6,13,1,1,2.15407,7
cv_data5-7-31,1,8.5,1,1,0,1,1,0,7,0.408163,0.714286,7,22,0.857143,1,5.18813,15
cv_data4-7-10,1,10.2857,1,1,0,0.857143,1,0,7,0.380952,0.666667,6,18,1,3,7.51597,26
cv_data4-7-29,1,8.57143,1,1,0,0.857143,1,0,7,0.357143,0.666667,6,17,1,2,6.49961,22
cv_data5-4-18,1,5,1,1,0,1.75,1,0,4,0.25,0.714286,7,8,0.75,2,2.44949,8
cv_data5-6-19,1,4.83333,1,1,0,1.16667,1,0,6,0.380952,0.714286,7,20,1,1,3.23608,11
cv_data4-5-32,1,10.8,1,1,0,1.2,1,0,5,0.5,0.666667,6,19,1,8,2.31517,14
cv_data4-6-13,1,7,1,1,0,1,1,0,6,0.25,0.666667,6,10,0.833333,2,4.81664,16
cv_data5-8-36,1,12.75,1,1,0,875,1,0,8,0.446429,0.714286,7,27,1,1,10779,33
cv_data4-5-12,1,6,1,1,0,1.2,1,0,5,0.366667,0.666667,6,13,0.8,1,3.08221,9
cv_data4-5-28,1,7.2,1,1,0,1.2,1,0,5,0.366667,0.666667,6,13,1,1,3.86782,12
cv_data5-5-4,1,6.4,1,1,0,1.4,1,0,5,0.485714,0.714286,7,21,1,2,5.08331,16
cv_data4-4-7,1,5.25,1,1,0,1.5,1,0,4,0.458333,0.666667,6,14,1,1,3.26917,10
cv_data5-5-36,1,6.2,1,1,0,1.4,1,0,5,0.457143,0.714286,7,20,1,3,2.13542,9
cv_data4-7-16,1,4.2,1,1,0,0.857143,1,0,7,0.214286,0.666667,6,11,0.714286,2,1.72047,7
cv_data4-6-39,1,3.83333,1,1,0,1,1,0,6,0.305556,0.666667,6,14,1,1,2.26691,8
cv_data5-5-6,1,8,1,1,0,1.4,1,0,5,0.428571,0.714286,7,17,1,1,6.22896,19
cv_data5-4-9,1,4.5,1,1,0,1.75,1,0,4,0.428571,0.714286,7,16,1,3,1.11803,6
cv_data4-4-29,1,5,1,1,0,1.5,1,0,4,375,0.666667,6,12,1,1,3.16228,9
cv_data5-6-5,1,7.83333,1,1,0,1.16667,1,0,6,0.52381,0.714286,7,27,1,1,5.17741,15
cv_data3-7-17,1,8,1,1,0,0.714286,1,0,7,0.314286,0.6,5,14,1,2,3.74166,13
cv_data4-6-27,1,8.83333,1,1,0,1,1,0,6,0.388889,0.666667,6,16,1,2,5.81425,19
cv_data5-5-22,1,7.2,1,1,0,1.4,1,0,5,0.428571,0.714286,7,19,1,1,5.84466,16
cv_data5-9-3,1,7.88889,1,1,0,0.777778,1,0,9,0.47619,0.714286,7,35,1,1,6.13631,21
cv_data4-4-28,1,3,1,1,0,1.5,1,0,4,0.291667,0.666667,6,9,1,1,1.58114,5
cv_data4-4-27,1,4.75,1,1,0,1.5,1,0,4,0.416667,0.666667,6,14,1,1,2.27761,7
cv_data4-6-24,1,8,1,1,0,1,1,0,6,0.416667,0.666667,6,19,1,1,5.16398,15
cv_data4-6-8,1,8.2,1,1,0,1,1,0,6,0.361111,0.666667,6,14,0.833333,1,5.34416,15
cv_data4-4-20,1,8.5,1,1,0,1.5,1,0,4,0.458333,0.666667,6,14,1,6,2.69258,13
cv_data3-6-26,1,3.83333,1,1,0,0.833333,1,0,6,0.366667,0.6,5,14,1,1,2.11476,7
cv_data4-7-34,1,8,1,1,0,0.857143,1,0,7,0.357143,0.666667,6,17,1,1,6.76123,22
cv_data5-10-32,1,10.6667,1,1,0,0.7,1,0,10,0.4,0.714286,7,31,0.9,2,5.07718,20
cv_data5-4-32,1,3.75,1,1,0,1.75,1,0,4,0.5,0.714286,7,19,1,1,2.68095,8
cv_data4-7-33,1,7.14286,1,1,0,0.857143,1,0,7,0.380952,0.666667,6,19,1,1,4.94046,14
cv_data4-6-28,1,7.33333,1,1,0,1,1,0,6,0.444444,0.666667,6,20,1,2,4.26875,15
cv_data3-7-30,1,7.71429,1,1,0,0.714286,1,0,7,0.314286,0.6,5,13,1,3,4.19913,16
cv_data5-5-19,1,7.6,1,1,0,1.4,1,0,5,0.485714,0.714286,7,22,1,3,5004,17
cv_data4-4-30,1,4.5,1,1,0,1.5,1,0,4,0.333333,0.666667,6,10,1,1,2.95804,9
cv_data4-7-15,1,8.42857,1,1,0,0.857143,1,0,7,0.380952,0.666667,6,20,1,1,5.49954,16
cv_data5-6-30,1,11.1667,1,1,0,1.16667,1,0,6,0.428571,0.714286,7,20,1,1,5.98377,19
cv_data4-7-17,1,11,1,1,0,0.857143,1,0,7,0.357143,0.666667,6,17,0.857143,3,5.06623,16
cv_data4-5-31,1,6.6,1,1,0,1.2,1,0,5,0.466667,0.666667,6,17,1,1,5004,13
cv_data4-5-34,1,6.4,1,1,0,1.2,1,0,5,0.466667,0.666667,6,17,1,1,4.17612,13
cv_data4-4-25,1,6,1,1,0,1.5,1,0,4,0.458333,0.666667,6,14,1,2,2.91548,10
cv_data5-7-18,1,9.42857,1,1,0,1,1,0,7,0.530612,0.714286,7,32,1,1,7.30669,25
cv_data3-8-17,1,10.6667,1,1,0,625,1,0,8,225,0.6,5,10,0.75,2,6.28932,21
cv_data4-6-15,1,8.83333,1,1,0,1,1,0,6,0.444444,0.666667,6,20,1,2,4.0586,15
cv_data5-7-7,1,13.7143,1,1,0,1,1,0,7,0.428571,0.714286,7,24,1,2,7.75913,26
cv_data4-7-14,1,7.85714,1,1,0,0.857143,1,0,7,0.428571,0.666667,6,21,1,1,5.69282,19
cv_data5-10-19,1,11.6,1,1,0,0.7,1,0,10,0.457143,0.714286,7,36,1,2,8.26075,25
cv_data5-8-29,1,9875,1,1,0,875,1,0,8,0.410714,0.714286,7,27,1,1,7.95986,26
cv_data3-8-7,1,6.25,1,1,0,625,1,0,8,325,0.6,5,16,1,1,3.34477,11
cv_data4-5-14,1,8.6,1,1,0,1.2,1,0,5,0.433333,0.666667,6,16,1,2,5.71314,18
cv_data5-7-16,1,7.14286,1,1,0,1,1,0,7,0.408163,0.714286,7,23,1,1,5.98638,18
cv_data4-5-19,1,5.8,1,1,0,1.2,1,0,5,0.4,0.666667,6,16,1,3,2.13542,9
cv_data3-5-8,1,4.6,1,1,0,1,1,0,5,0.36,0.6,5,11,1,1,3.2619,9
cv_data5-9-10,1,10,1,1,0,0.777778,1,0,9,0.412698,0.714286,7,31,1,2,6.84755,23
cv_data4-7-9,1,7,1,1,0,0.857143,1,0,7,0.357143,0.666667,6,18,1,1,5.60612,16
cv_data5-5-13,1,8.4,1,1,0,1.4,1,0,5,0.514286,0.714286,7,23,1,6,1.85472,11
cv_data4-6-3,1,9.5,1,1,0,1,1,0,6,0.416667,0.666667,6,18,1,4,4.34933,17
cv_data5-4-6,1,6,1,1,0,1.75,1,0,4,0.392857,0.714286,7,14,1,1,3.39116,10
