@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC

@DATA
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1314186802-12.UNSAT.shuffled.cnf,1,6230,6230,25.9332,0.0111,25.5621,0.1,25.6245,25.9332,0.0111,25.6598,8.798,8.5208,12,9,70,12.1381
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,4450,4450,20.2717,0.011,19.8139,0.14,19.7145,20.2717,0.011,19.9472,6.8672,6.3268,9,6,50,8.8386
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S1322153318-039.cnf,1,20000,20000,74.36,0.0121,57.0512,0.005,56.5778,63.44,0.0165,60.1143,55.6,46.1333,191,178,1000,190.842
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1924575376-025.cnf,1,2025,2040,30.064,0.0049,26.9342,0.0108,26.7117,30.064,0.013,27.7506,14.9697,12.2981,103,94,463,102.954
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S883878972-08.cnf,1,54261,54600,95.5,0.0001,58.0148,0.0005,56.6667,72.5,0.0005,65.1818,491.1,245.294,2758.5,0,12658,2752.29
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1805843968-06.cnf,1,15300,15300,53.9123,0.0117,53.0127,0.0389,53.8957,53.9123,0.0117,53.9123,16.5992,16.8099,29,24,180,29.6253
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S142115187-18.UNSAT.shuffled.cnf,1,2556,2556,28.2813,0.0434,26.7232,0.0417,26.7627,28.2813,0.0453,27.4361,10.0527,9.1683,24,19,120,23.952
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S839983432-073.cnf,1,6675,6675,27.7864,0.0111,27.2197,0.0933,27.1846,27.7864,0.0111,27.2113,9.3467,8.8876,13,10,75,12.9145
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1041106011-094.cnf,1,1605,1615,25.2901,0.0062,22.5629,0.0136,22.5499,25.2901,0.0161,23.4798,13.5078,11.1652,82,73,368,82.0337
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S678706275-057.cnf,1,18000,18000,66.8409,0.0119,55.4264,0.0056,55.7321,60.7857,0.018,58.925,50.4513,41.3494,172,159,900,171.58
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1,25500,25500,58.0568,0.0117,51.9521,0.0233,51.7793,55.1346,0.0117,53.2,25.7282,25.9683,50,42,300,49.1098
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1258122549-031.cnf,1,2116,2125,31.6301,0.0047,28.6371,0.0081,28.2925,31.6301,0.0121,31.164,17.2444,13.9972,109,100,491,109.385
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1138392605-05-UNKNOWN.cnf,1,4185,4234,44.0129,0.0005,30.2587,0.0045,28.1556,42.2276,0.0052,29.6968,30.9466,24.4825,244,231,1120,244.211
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf,1,4005,4005,18.4018,0.011,18.1469,0.1556,18.1984,18.4018,0.011,18.2037,6.236,5.4843,8,6,45,8.1744
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1243695187-06.cnf,1,22000,22000,74.9167,0.0103,58.5985,0.0045,57.825,67.1667,0.0153,62.5294,59.4949,47.3878,210,195,1100,211.167
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1,8010,8010,31.7309,0.0111,31.1653,0.0778,31.3398,31.7309,0.0111,31.3666,10.7083,10.6713,15,12,90,15.1919
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S2140929154-062.cnf,1,17000,17000,58.0087,0.0117,57.3127,0.035,57.8069,58.0087,0.0117,58.0087,17.7833,17.9339,33,27,200,33.1474
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1786071619-083.SATISFIABLE.cnf,1,4450,4450,20.1945,0.011,19.7275,0.14,19.6693,20.1945,0.011,19.7557,6.8908,6.446,9,6,50,8.8453
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1274869912-15.cnf,1,41721,42000,79.4,0.0001,53.3546,0.0006,53.2143,64.6,0.0006,59,383.667,169.792,2126.5,2048,9754,2125.38
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S791125864-16.cnf,1,66744,67200,116.1667,0,62.7173,0.0004,61.3636,81.6667,0.0004,70.2727,430.5,277.125,3373,3294,15590,3418.81
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,30000,30000,92.125,0.0076,67.6405,0.0033,68.2083,77.7368,0.0117,72.7333,84.0995,62.8806,288,271,1500,286.896
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1301714489-09.UNSAT.shuffled.cnf,1,2769,2769,30.7514,0.043,28.7301,0.0385,28.9158,30.7514,0.0449,29.3279,11.2626,10.3191,26,21,130,25.713
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1631976568-086.UNKNOWN.cnf,1,2745,2769,37.0031,0.0036,33.1673,0.0079,32.3661,37.0031,0.0094,36.2646,26.298,20.6296,139,128,636,138.477
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,30000,30000,93.8696,0.0084,66.0283,0.0033,65.48,76,0.0117,71.5882,81.9669,62.1567,288,270,1500,289.299
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1540370200-13.SAT.shuffled.cnf,1,2542,2556,34.8796,0.0039,31.6118,0.0085,31.2316,34.8796,0.0103,32.5731,22.0501,17.4788,129,118,585,129.35
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1551099861-042.cnf,1,5785,5785,24.5082,0.0111,24.0774,0.1077,24.2847,24.5082,0.0111,24.2985,8.4204,7.9007,11,8,65,11.3073
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1693168158-005.UNKNOWN.cnf,1,2329,2343,34.6534,0.0043,30.1425,0.0093,29.5715,34.6534,0.0113,32.2778,21.6133,17.4239,117,107,535,117.596
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1085378176-050.cnf,1,11900,11900,45.1618,0.0117,44.1527,0.05,44.39,45.1618,0.0117,45.1618,13.4316,13.3635,23,19,140,23.2223
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S167199451-11.UNSAT.shuffled.cnf,1,6230,6230,25.696,0.0111,25.527,0.1,25.4892,25.696,0.0111,25.5893,8.9385,8.721,12,9,70,12.0493
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1555503917-029.cnf,1,1946,1955,29.9045,0.0041,27.0402,0.0111,26.5399,29.9045,0.0132,29.7971,16.1381,13.2092,100,90,452,99.8073
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S811174248-16.cnf,1,22000,22000,72.08,0.0104,60.2675,0.0045,60.775,67.0303,0.0153,64.2045,57.4235,47.5234,212,197,1100,208.987
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1087312438-073.SATISFIABLE.cnf,1,4450,4450,19.906,0.011,19.6844,0.14,19.7283,19.906,0.011,19.737,6.8544,6.3595,9,6,50,8.8802
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S2034423571-08.cnf,1,14000,14000,58.4054,0.0154,49.8589,0.0071,49.8077,54.8113,0.0218,52.6418,39.9048,32.6226,135,122,700,133.764
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S944754256-018.SATISFIABLE.cnf,1,6230,6230,25.8035,0.0111,25.5991,0.1,25.5929,25.8035,0.0111,25.6559,8.8507,8.5896,12,9,70,11.9611
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S493397373-056-UNKNOWN.cnf,1,83502,84000,130.75,0,67.159,0.0003,64.5,90.625,0.0003,79.3333,1016,982,4214,0,19529,3921.31
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S975048338-088.cnf,1,2372,2380,33.107,0.0042,30.1717,0.0073,30.0713,33.107,0.0108,32.7168,21.0545,16.7637,122,111,551,121.599
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S871621203-03.cnf,1,11900,11900,45.1786,0.0117,44.1017,0.05,44.273,45.1786,0.0117,45.1786,13.2194,13.2649,23,18,140,23.2997
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S809967194-078.cnf,1,2364,2380,37.0354,0.0042,31.4924,0.0092,30.1939,37.0354,0.0111,33.698,17.3784,14.2083,120,110,544,120.635
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S142096783-019.cnf,1,1692,1700,26.5297,0.0035,23.9786,0.0102,23.8485,26.5297,0.0151,25.7416,14.9596,12.4437,87,78,392,86.7535
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1519323913-01.UNSAT.shuffled.cnf,1,2330,2343,30.8314,0.0026,28.8574,0.0093,28.827,30.8314,0.0112,29.7685,24.8818,19.7764,117,107,537,117.284
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1950672055-10.SAT.shuffled.cnf,1,1901,1912,28.6764,0.0058,26.7514,0.0114,26.2476,28.6764,0.0136,28.2854,15.9607,13.0604,97,88,439,97.3022
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S309048450-11.SAT.shuffled.cnf,1,1704,1704,20.8527,0.0452,19.7724,0.0625,19.8188,20.8527,0.0463,20.1607,7.3394,6.4474,16,13,80,16.2181
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S449511205-064.cnf,1,2282,2295,35.7456,0.0053,30.1774,0.0076,28.8537,35.7456,0.0114,32.2359,19.4149,15.3648,116,106,526,116.462
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S1804595013-08-SAT.cnf,1,2208,2280,29.0422,0.0032,27.1459,0.0104,27.3849,29.0422,0.0103,28.1305,17.7524,14.8033,125,114,576,125.324
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1040456712-073.cnf,1,1917,1917,22.7034,0.0443,21.7774,0.0556,21.9455,22.7034,0.0459,22.3191,8.3307,7.4617,18,14,90,18.143
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1546827657-01.UNSAT.shuffled.cnf,1,6675,6675,27.6093,0.0111,27.191,0.0933,27.1703,27.6093,0.0111,27.2865,9.4892,9.0681,13,10,75,12.8645
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S619136916-059-UNKNOWN.cnf,1,62533,63000,102.1667,0,59.9815,0.0004,59.2222,78.4375,0.0004,69.2941,617.333,252.882,3175,0,14599,3182.88
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S2054549948-012.cnf,1,20000,20000,70.525,0.0124,56.7703,0.005,56.9143,62.7308,0.0165,59.8511,54.7778,44.8768,191,176,1000,191.681
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1352949000-03-SAT.cnf,1,10507,12014,50.3105,0.0001,37.0821,0.003,37.8316,50.3105,0.0018,39.9811,61.8446,54.1699,704,679,3350,701.647
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S976428817-077-UNKNOWN.cnf,1,30000,30000,103.3077,0.0086,67.3626,0.0033,67.1304,78.75,0.0117,71.9091,84.3239,63.8228,287,269,1500,287.234
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S102181364-052.cnf,1,2343,2343,26.8489,0.0427,25.1743,0.0455,25.0564,26.8489,0.0455,25.8075,9.8118,8.9381,22,17,110,21.9935
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S758437099-099-UNKNOWN.cnf,1,208588,210000,233,0,104.5956,0.0001,98.5,163,0.0001,131.5,1961,1396.33,10680,10680,48797,10672
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf,1,14753,17354,35.6328,0.0001,28.7457,0.0019,28.0335,34.8391,0.0013,29.4558,63.3656,56.8636,993,971,4732,991.291
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S640027679-08.cnf,1,15300,15300,54.3607,0.0117,53.1452,0.0389,53.9444,54.3607,0.0117,54.3607,16.6588,16.7727,29,24,180,30.0155
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S837858872-05.cnf,1,20000,20000,70.3571,0.0117,56.8682,0.005,57.1111,63.5,0.0165,60.5614,55.0033,45.1451,192,178,1000,191.731
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf,1,3764,4026,35.802,0.0008,34.7061,0.0073,35.3238,35.802,0.0054,35.6901,23.0748,19.8482,236,221,1103,236.933
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1801179747-047.SATISFIABLE.cnf,1,7120,7120,28.8393,0.0111,28.3985,0.0875,28.4405,28.8393,0.0111,28.5321,9.7027,9.5417,14,10,80,13.7769
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1227285183-04.cnf,1,22000,22000,73,0.0109,58.9069,0.0045,58.8788,66.129,0.0152,62.3667,58.8464,50.4147,209,196,1100,210.82
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S936047914-093-UNKNOWN.cnf,1,25000,25000,81,0.0098,63.9288,0.004,63.6857,72.5,0.0137,68.1579,65.827,53.396,239,223,1250,237.748
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S1127319144-058.cnf,1,18700,18700,59.782,0.0117,49.0152,0.0318,47.9252,53.9653,0.0117,49.705,19.833,19.8646,36,30,220,36.3275
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S512486692-050.cnf,1,6230,6230,25.9632,0.0111,25.6584,0.1,25.6167,25.9632,0.0111,25.7823,8.8344,8.4869,12,9,70,12.0808
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S486178562-011.cnf,1,2204,2210,32.2906,0.0045,28.5567,0.0078,27.6962,32.2906,0.0116,31.4578,20.8379,16.8515,113,103,513,113.019
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1677156340-036.UNKNOWN.cnf,1,2543,2556,35.8885,0.0039,31.9747,0.0068,31.0973,35.8885,0.0103,34.8876,24.2575,18.914,130,118,585,128.488
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2088689288-085.SATISFIABLE.cnf,1,1907,1917,30.9341,0.0058,26.7516,0.0114,25.5448,30.9341,0.0136,29.6933,14.206,11.8322,98,88,439,97.7246
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S2109328271-14.cnf,1,16000,16000,62.7981,0.0154,52.4296,0.0063,52.4906,58,0.0196,55.3673,45.2019,39.0423,153,139,800,151.849
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,1909,1917,29.5071,0.0052,26.0738,0.0114,25.5925,29.5071,0.0135,27.5125,15.8926,13.0383,97,88,440,97.7606
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1780733482-097.UNKNOWN.cnf,1,6230,6230,26.3287,0.0111,25.8331,0.1,26.0733,26.3287,0.0111,26.0736,8.827,8.5124,12,9,70,12.1455
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1139247531-051.cnf,1,1771,1785,25.8799,0.0051,24.3169,0.0123,24.1954,25.8799,0.0149,25.0944,14.9805,12.4947,89,80,406,89.1347
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1839094140-055.cnf,1,58463,58800,119.8,0.0001,59.1714,0.0004,58.8889,74.375,0.0004,67.2857,338.111,247.059,2956,2934,13673,2998.59
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S1849057034-020.cnf,1,13600,13600,49.7006,0.0117,48.4751,0.0437,49.5182,49.7006,0.0117,49.7006,14.8776,15.1988,27,22,160,26.4483
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1695726805-003.cnf,1,17000,17000,58.508,0.0117,57.0845,0.035,57.7695,58.508,0.0117,58.508,18.0033,18.3162,33,27,200,32.9814
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S826724848-048.cnf,1,50083,50400,91,0.0001,55.9993,0.0005,55.2727,70.3929,0.0005,62.3636,329.077,189.952,2552,2522,11711,2552.71
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1897376969-026.cnf,1,2199,2210,32.7994,0.0045,29.6716,0.0098,29.4858,32.7994,0.0118,31.5388,20.208,16.095,112,103,509,111.946
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S971732863-03.cnf,1,41728,42000,81.2,0.0001,54.3615,0.0006,53.4211,67.7692,0.0006,59.8889,256.737,143.583,2114,2075,9738,2127.29
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S471833188-06.cnf,1,14000,14000,62.2653,0.0156,49.9171,0.0071,49.6515,54.5714,0.0217,51.3958,37.9454,31.5787,135,122,700,133.853
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1940784272-089.cnf,1,1771,1785,26.3246,0.0062,24.9369,0.0123,25.2899,26.3246,0.0148,25.5344,14.4824,11.7393,90,81,406,89.8996
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1582455625-10.cnf,1,18000,18000,70.0588,0.0132,54.1202,0.0056,54.3043,59.1707,0.0179,57.3143,49.3205,40.4377,172,158,900,170.933
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S216896591-15.SAT.shuffled.cnf,1,1900,1912,28.2049,0.0053,25.3556,0.0114,25.0764,28.2049,0.0136,26.7779,16.3238,13.4015,97,88,438,97.0279
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S704699380-099.cnf,1,20000,20000,71.9394,0.0121,56.7615,0.005,56.2549,64.4333,0.0165,59.8387,56.628,44.2566,190,176,1000,190.453
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1441840675-053.cnf,1,22000,22000,74.1774,0.0116,60.0485,0.0045,59.4,67.9444,0.0152,64.6479,61.0767,49.4498,209.5,196,1100,209.017
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S285713182-059.cnf,1,13600,13600,49.9861,0.0117,48.8411,0.0437,49.8902,49.9861,0.0117,49.9861,15.143,15.174,26,21,160,26.5211
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S984347600-003.cnf,1,2130,2130,24.5279,0.0446,23.3421,0.05,23.4682,24.5279,0.0459,23.9335,8.6433,7.7898,20,16,100,20.1803
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,125239,126000,178.75,0,78.7296,0.0002,74.2,110.3333,0.0002,92,804,1262.12,6336.5,6316,29254,5602
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S1312035429-13.cnf,1,29200,29400,71.087,0.0002,47.6652,0.0007,47.5238,57,0.0009,51.1667,278.976,123.077,1485,1441,6826,1497.06
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1281410666-045.cnf,1,14000,14000,58.3333,0.0164,49.9517,0.0071,49.9429,54.0435,0.0217,52.1408,38.5795,31.7532,134,123,700,133.805
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1147406493-20.UNSAT.shuffled.cnf,1,2556,2556,28.6037,0.043,26.9643,0.0417,27.0356,28.6037,0.0454,27.6648,10.9741,10.0508,24,19,120,23.7188
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S793713844-14.cnf,1,15300,15300,54.0049,0.0117,52.9392,0.0389,53.1936,54.0049,0.0117,54.0049,16.4943,16.7036,30,24,180,29.6449
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S822708255-070.cnf,1,58396,58800,109.1429,0.0001,61.1797,0.0004,60.4167,76.2857,0.0005,68,864.727,226.789,2962,2923,13648,2990
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1292104917-07.SAT.shuffled.cnf,1,4895,4895,21.415,0.011,21.2746,0.1273,21.2464,21.415,0.011,21.3555,7.5539,6.9844,10,7,55,9.695
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S560963242-048.UNKNOWN.cnf,1,6230,6230,26.3452,0.0111,25.724,0.1,25.5722,26.3452,0.0111,25.7826,8.8613,8.6092,12,9,70,12.0869
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1032474357-17.SAT.shuffled.cnf,1,2769,2769,31.2498,0.0412,28.7617,0.0385,28.4409,31.2498,0.0447,30.144,11.0511,10.1356,26,21,130,25.8291
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S2081149830-10.SAT.shuffled.cnf,1,1491,1491,0,0.0449,0,0.0714,0,0,0.0461,0,6.4709,5.5613,14,11,70,14.3963
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S1946534526-16.cnf,1,16682,16800,49.6437,0.0002,39.2507,0.0013,38.7869,43.9091,0.0016,41.4118,117.424,73.6404,855,826,3898,850.079
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S455021619-18.SAT.shuffled.cnf,1,2130,2130,25.0267,0.0437,23.68,0.05,23.7992,25.0267,0.0458,24.2413,8.3667,7.3895,20,16,100,20.241
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1225217164-02.UNSAT.shuffled.cnf,1,6230,6230,26.4326,0.0111,25.6889,0.1,25.6812,26.4326,0.0111,25.8254,8.589,8.3654,12,9,70,12.0729
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S1741784682-076.cnf,1,33340,33600,87.1429,0.0001,49.0036,0.0009,48.381,59.0588,0.0008,53.5,214.774,134.475,1691,1641,7765,1698.62
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S51132115-023.cnf,1,66711,67200,124,0.0001,62.7291,0.0004,61.5,81.5,0.0004,72.6667,448.143,451.5,3393,3352,15608,3190
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,2757,2769,39.3439,0.0022,34.4781,0.0063,33.3249,39.3439,0.0093,34.4282,22.1162,17.7878,141,130,638,140.774
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S427890210-10.cnf,1,29190,29400,78,0.0002,47.3222,0.0009,46.4783,55.575,0.0009,50.1034,179.042,113.257,1486,1461,6810,1485.03
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S241605246-015.SATISFIABLE.cnf,1,1597,1597,20.2178,0.0451,19.0566,0.0667,18.916,20.2178,0.0461,19.2865,7.308,6.3536,15,12,75,15.2321
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,7120,7120,29.0053,0.0111,28.5149,0.0875,28.4243,29.0053,0.0111,28.7588,9.6934,9.5683,14,10,80,13.7643
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S36357048-10.cnf,1,22000,22000,73.7115,0.0113,57.8631,0.0045,58.8,64.6618,0.0153,62.1463,59.1176,47.8121,212,195,1100,208.691
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1748152762-086.cnf,1,16000,16000,69.2759,0.0144,53.0002,0.0063,52.6792,58.02,0.0197,54.9245,44.1183,36.5858,153,141,800,153.011
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,3186,3195,40.4817,0.0025,35.4255,0.0054,36.4282,38.2312,0.0081,37.8097,25.606,20.2465,163,151,739,164.001
