@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC

@DATA
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g6bi.cnf,1,0,0.1963,3.2307
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.0009,0.2629,2.3353
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-rotmul.cnf,1,0,0.1757,2.122
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-300.cnf,1,0,0.1403,2.8083
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq1.cnf,1,0,0.2912,3.9885
SAT_Competition2011/SAT03/industrial/maris/CNF/gripper13u.shuffled-as.sat03-395.cnf,1,0.0093,0.4788,1.6906
SAT_RACE2008/een-tip-sat-nusmv-t5.B.cnf,1,0,0.1867,3.2998
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,0.0003,0.147,1.9719
SAT_RACE2008/een-pico-prop00-75.cnf,1,0.0007,0.2112,3.1686
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug8.cnf,1,0,0.4833,4.1238
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b7.cnf,1,0,0.5811,4.251
SAT_Competition2011/SAT03/industrial/kukula/addm_bench/am_7_7.shuffled-as.sat03-363.cnf,1,0.0001,0.0601,0.7916
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-g10nid.cnf,1,0,0.1737,2.7281
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc950.cnf,1,?,?,?
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,0.0007,0.1515,2.5807
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-36-2.cnf,1,0,0.0189,0.8229
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf,1,0,0.0544,1.8154
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,0.0731,0.3662,1.2868
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,1,0.0001,0.0784,1.8955
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-13.cnf,1,0,0.0301,1.1386
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-11r1-k45.cnf,1,0,0.1854,3.3902
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10id.cnf,1,0,0.1714,2.8021
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0,0.0205,0.9718
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0,0.2339,2.9386
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,0,0.2527,3.8107
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,0,0.1842,2.3826
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0.0494,0.0218,0.7626
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,0,0.0949,2.6334
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-17-s.cnf,1,0,0.2406,3.0933
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,0,0.0406,1.4328
SAT_RACE2008/maris-s03-gripper11.cnf,1,0.0557,0.473,1.7838
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-32-s100.cnf,1,0,0.1839,2.371
SAT_Competition2007/industrial/industrial/narain/clauses-2.cnf,1,0.0011,0.3212,2.5689
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g6bid.cnf,1,0,0.1936,3.1643
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l45_lambda.cnf,1,0,0.3627,3.1514
SAT_Competition2011/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0,0.0189,0.8222
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,0,0.3995,4.2573
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c6nidw_i.cnf,1,0,0.1757,2.9405
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,0.0002,0.1131,2.536
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf,1,0.0003,0.1511,2.502
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1,0.0016,0.2365,2.3509
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8_i.cnf,1,0,0.2026,3.3936
SAT_RACE2008/post-cbmc-zfcp-2.8-u2.cnf,1,?,?,?
SAT_RACE2006/SAT-Race_TS_2/een-pico-sr06-pr02-02.cnf,1,0.0002,0.1646,3.0422
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,0,0.2095,3.0671
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-2.cnf,1,0,0.0194,0.8464
SAT_RACE2008/ibm-2004-23-k80.cnf,1,0,0.2145,3.6727
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p0.cnf,1,0,0.2237,2.8545
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,0.0002,0.1559,3.2534
SAT_Competition2011/SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,0,0.3747,3.7126
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,0,0.3466,4.2401
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,0,0.1649,2.3703
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i8mul.cnf,1,0,0.166,1.9511
SAT_RACE2008/velev-vliw-uns-2.0-iq2.cnf,1,0,0.3185,4.0364
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-4.cnf,1,0,0.0194,0.8469
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom24.cnf,1,0,0.2071,2.2144
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog3_v01a.renamed-as.sat05-3963.cnf,1,0.0542,0.4735,3.4393
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f7idw.cnf,1,0,0.1818,2.7419
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,0.0001,0.1434,3.0191
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-19-u.cnf,1,0,0.2387,3.1176
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,0.0002,0.2194,3.768
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-cha05-143.cnf,1,0,0.19,2.8597
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0,0.4835,4.1235
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,1,0,0.0775,1.7671
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11935.cnf,1,?,?,?
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0,0.0609,1.6474
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,0,0.2,2.2983
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,0,0.5517,3.1007
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf,1,0,0.166,3.2044
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_13_UNKNOWN.cnf,1,0.0002,0.2468,2.4324
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,0,0.1888,2.8031
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,0,0.1864,3.0185
SAT-Race-2010-CNF/mixed/grieu/vmpc_28.cnf,1,0.6861,0.5251,0.0178
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0,0.065,1.7069
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-04.cnf,1,0,0.0248,1.053
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,1,0,0.1278,2.7601
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,0,0.0552,1.0348
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1,0.0009,0.1844,2.2997
SAT-Race-2010-CNF/hardware-verification/velev/16pipe_16_ooo.cnf,1,0,0.6129,4.1932
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0,0.0776,2.0475
SAT_RACE2008/ibm-2004-23-k100.cnf,1,0,0.2144,3.6888
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0,0.2236,2.9027
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0.6857,0.5235,0.0335
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,0.0001,0.1478,2.8674
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-11-u.cnf,1,0,0.2705,2.8699
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.2096,0.3707,1.5739
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,0.0008,0.2276,2.1905
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,0.001,0.2325,2.2106
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-21.cnf,1,0,0.0654,1.7903
SAT_Competition2007/industrial/industrial/grieu/vmpc_25.cnf,1,0.6857,0.5235,0.0335
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0,0.436,3.0942
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l45_lambda.cnf,1,0,0.3627,3.1514
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0,0.5489,4.2103
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,0,0.4235,3.9358
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0,0.3882,2.83
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0001,0.182,2.3542
SAT_RACE2008/ibm-2004-29-k55.cnf,1,0,0.1943,3.3281
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,0.0027,0.3242,1.9018
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0,0.2625,2.821
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0,0.4607,4.0488
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0,0.3911,4.2037
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c9.cnf,1,0,0.2031,3.3994
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-09.cnf,1,0,0.0251,1.0554
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0,0.4074,4.2501
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,0,0.2013,2.2716
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0,0.4721,4.2533
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw_i.cnf,1,0,0.1711,2.9052
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9b.cnf,1,0,0.198,2.9372
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,0,0.1963,3.2307
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,0,0.1807,2.3427
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,0,0.031,1.1657
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,0,0.1955,3.1591
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0,0.3405,1.2721
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,0,0.0784,2.2136
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,0,0.1739,2.6349
SAT_RACE2008/velev-npe-1.0-9dlx-b71.cnf,1,0,0.3747,3.7126
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0,0.2368,2.8283
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray32_32.cnf,1,0,0.0599,1.6701
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0,0.166,3.3371
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,0,0.2499,3.0829
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,0,0.3621,4.2307
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,0,0.3876,3.0324
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,0,0.1069,2.6693
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,0,0.2015,3.1477
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0,0.3497,4.2244
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,0,0.1876,3.0642
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,0,0.1668,2.7777
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,0,0.0205,0.9694
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p1.cnf,1,0,0.1353,2.2905
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0,0.1546,2.0429
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-15-s.cnf,1,0,0.2446,3.1086
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,0,0.0821,1.6253
SAT_RACE2008/ibm-2004-01-k90.cnf,1,0,0.1717,3.0442
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,0,0.1847,2.897
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,0,0.0189,0.8225
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0,0.3921,4.2176
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,0,0.0741,2.2611
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0.6878,0.5277,0.2847
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,0,0.0609,1.6474
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0,0.2798,3.8605
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747,1.3217
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,0,0.514,4.0371
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,0,0.184,2.3683
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,0,0.0699,2.1136
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,0,0.1871,3.3025
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,0,0.1942,3.177
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0,0.0526,1.793
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0,0.2459,3.1086
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,0,0.0881,1.7663
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,0,0.1594,2.0728
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,0,0.1818,2.7419
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,0.0001,0.1975,3.2379
SAT_RACE2008/mizh-md5-47-5.cnf,1,0,0.0207,0.9786
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,0.0081,0.3746,1.2135
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,0,0.3606,3.1553
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,0,0.1703,2.8856
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,0,0.1816,2.88
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,0,0.0884,1.783
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0,0.2236,2.9027
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0.6857,0.5235,0.0335
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,0,0.2398,3.1308
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,0,0.2698,2.5287
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,0,0.5808,4.2466
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0.842,0,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,0,0.0927,1.8815
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0.6865,0.526,0.3102
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,1,0,0.2691,2.8578
SAT_Competition2011/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,0,0.5126,4.3219
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0,0.1553,2.4933
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,0.0001,0.1798,3.2023
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,0,0.3637,3.1443
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,0,0.2483,3.0745
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b10.cnf,1,0,0.5811,4.251
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0,0.0249,1.0519
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_11-k25.cnf,1,0,0.1874,3.4636
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0,0.3911,4.2037
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0,0.0189,0.8222
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-2.0-b6.cnf,1,0,0.3368,4.0226
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0.6868,0.5264,0.3038
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,0,0.2087,2.1792
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0.6875,0.5274,0.2903
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,0,0.1895,3.3051
SAT_RACE2008/grieu-vmpc-27.cnf,1,0.6859,0.5246,0.0208
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0,0.5489,4.2103
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0,0.2519,3.0704
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,0.0016,0.1981,2.6728
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,0,0.0963,1.6763
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,0,0.4428,4.0721
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,0,0.3443,4.2629
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0,0.2013,3.0151
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0,0.0207,0.9811
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,0,0.1636,2.5145
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.008,0.2747,1.3217
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,0,0.2234,2.8848
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.0001,0.1828,2.3663
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0,0.2609,2.8377
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0,0.0413,1.4789
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,0,0.2471,2.2962
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0,0.2944,1.1015
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.0009,0.2629,2.3353
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,0,0.1465,2.5292
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,0,0.3241,1.7079
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0,0.2415,3.1
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0.0001,0.3766,4.1022
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0,0.2693,2.8726
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,0,0.1796,2.8421
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,0,0.1826,2.3635
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,0,0.1981,3.047
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf,1,0.0001,0.1289,2.5713
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,0,0.22,3.6848
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-15-u.cnf,1,0,0.2436,3.0716
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,0,0.0767,1.6859
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0,0.249,3.0563
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-03.cnf,1,0,0.5811,4.251
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,0,0.0231,1.5295
SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf,1,0,0.2379,3.1155
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,0,0.2499,3.0524
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,0.0024,0.1575,2.9996
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0,0.346,4.2501
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.0001,0.182,2.3542
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0,0.249,3.0563
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,0,0.1624,2.0616
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k50.cnf,1,0,0.191,3.4368
SAT_RACE2008/ibm-2002-25r-k10.cnf,1,0,0.1811,3.5614
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0,0.0194,0.846
