@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC

@DATA
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_28_40_7-log.shuffled-as.sat03-127.cnf,1,10.5949,0.0076,0.4946,0.4938,0.4931
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,49.5077,0.1452,0,0,0
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf,1,3.6783,0.0045,0.1109,0.1109,0.1109
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,18.625,0.7647,0.0042,0,0
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1100-m7545-k4-l4-s310659001.sat05-524.reshuffled-07.cnf,1,40.8492,0.0907,0.109,0.0517,0.0236
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_8_cmp.cnf,1,35.34,1.1359,0.0563,0.0127,0.0048
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,1,10.4749,1.2847,0.002,0.0006,0
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,52.8078,2.1333,0.499,0.496,0.4771
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,14.7142,0,0.042,0.042,0.042
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1,0.8638,0.3607,0.2577,0.2577,0.2577
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i5_pp.cnf,1,91.4939,1.2867,0.1249,0.0577,0.0128
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,89.2356,0.247,0,0,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07.cnf,1,7.5586,0.0465,0.4604,0.4604,0.4604
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,5.597,0.4506,0.2295,0.2295,0.2295
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-109-100.cnf,1,1.0761,0,0.322,0.3214,0.3152
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-11-unsat.cnf,1,10.5336,0.4506,0.0468,0.0467,0.0467
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,24.0382,1.0891,0.0455,0.0454,0.012
SAT_Competition2007/crafted/Hard/contest05/others/sgp_9-8-8.sat05-2674.reshuffled-07.cnf,1,12046,0.5748,0.4073,0.1951,0.0185
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i7_pp_ci_ce.cnf,1,391.952,1.3286,0.0693,0.0353,0.008
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,51.3764,0.2801,0,0,0
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,52.1213,2.1398,0.499,0.4956,0.4737
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,12.4246,0,0.042,0.042,0.042
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-27-sat.cnf,1,1.3959,0.2636,0.2046,0.2046,0.2046
SAT_Competition2009/CRAFTED/modcircuits/mod5block_1var_7gates.cnf,1,10.8133,1.4617,0.3328,0.1355,0.0025
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1875077647.sat05-530.reshuffled-07.cnf,1,71.5012,0.483,0.0084,0.001,0.0001
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-21x33.cnf,1,736.538,0.5894,0,0,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes2.cnf,1,56.1136,0.1972,0,0,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf,1,53.6071,0.2043,0,0,0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4231.cnf,1,158.167,0.3476,0.0188,0.0047,0.0013
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,31.6667,0.142,0,0,0
SAT_Competition2011/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,9.8094,0.1592,0.0001,0,0
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,822.273,1.2695,0.0653,0.0276,0.004
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,1.0002,0.5983,0.453,0.4241,0.4211
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,1.026,0.396,0.3698,0.3625,0.3188
SAT_Competition2009/CRAFTED/sgi/satsgi-n18himBHm21-p0-q167.cnf,1,0.2474,0.1097,0.0749,0.0749,0.0749
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,27,0.2632,0,0,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,39.4104,0.1845,0,0,0
SAT_Competition2011/SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,16.0259,1.24,0.8907,0.4691,0.0083
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,14.5999,1.518,0.0516,0.0129,0.0094
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,1,619.429,1.3083,0.0684,0.0293,0.0056
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes8.cnf,1,60.2105,0.1936,0,0,0
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,1826.5,1.2437,0.0595,0.0373,0.0036
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,39.525,0.1075,0,0,0
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf,1,1.7898,0.925,0.2523,0.167,0.0295
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,89.2759,0.594,0.1393,0.1389,0.0572
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,2.7666,0.0131,0.1109,0.1109,0.1108
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,25.76,0.2667,0,0,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,1,5.4004,0.4506,0.2295,0.2295,0.2295
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,17.3993,0.3506,0,0,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-15_218.cnf,1,17.5203,0.3649,0,0,0
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,5.7703,0.5951,0.0319,0.0113,0.0047
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.02-s1099787414.sat05-542.reshuffled-07.cnf,1,69.8599,0.4842,0.0086,0.0011,0.0001
SAT_Competition2009/CRAFTED/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf,1,72.8034,0.8756,0.0697,0.067,0.0454
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_40_1520_u.cnf,1,608.333,0.163,0.3325,0.3325,0.3316
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,53.651,2.1405,0.499,0.496,0.478
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,26.7669,1.2459,0.0017,0.0004,0
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,244.243,0.3627,0.0618,0.0552,0.0505
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,50.3324,2.1194,0.499,0.4958,0.4752
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0,0.7941,0.348,0.348,0.348
SAT_Competition2011/SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,29.3832,1.1418,0.0279,0.0005,0.0001
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,25.4555,1.3525,0.1506,0.0775,0.024
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf,1,60.4333,0.194,0,0,0
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,27.7553,0.7705,0.1008,0.0934,0.084
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1,1.0026,0.5489,0.3148,0.3148,0.3148
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,14.6779,2.62,0.4999,0.4997,0.4972
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-73-100.cnf,1,1.0479,0,0.3189,0.3175,0.3112
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,4.0691,0.4213,0.1513,0.1467,0.1424
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-sat-gt-030.sat05-1295.reshuffled-07.cnf,1,1.5383,0.0975,0,0,0
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,6.955,0.1898,0.0069,0.0064,0.006
SAT_Competition2007/crafted/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,1.2419,0.0175,0.2687,0.2685,0.2681
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,24.2664,0.7698,0.1131,0.1022,0.0901
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,231.901,0.6919,0.0337,0.011,0.0107
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_20_50_3-dir.shuffled-as.sat03-114.cnf,1,5.4467,0.1227,0,0,0
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp.cnf,1,894,1.2654,0.0651,0.0283,0.0041
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-17x27.cnf,1,381.339,0.6008,0,0,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,1,?,?,?,?,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,1.8297,1.54,0.4675,0.4293,0.361
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1,15.4951,0.3469,0,0,0
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,14.663,2.5695,0.4999,0.4998,0.4984
SAT_Competition2007/crafted/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,3121,0.5468,0.1785,0.1431,0.1152
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,3.0112,0.4506,0.2295,0.2295,0.2295
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,10.6667,0.0081,0.4945,0.494,0.4938
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,2,0.5281,0.2006,0.1925,0.185
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,14.6895,0,0.042,0.042,0.042
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,4.3383,1.1922,0.0484,0.0293,0.0239
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,13.426,0,0.042,0.042,0.042
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,18.6261,1.5594,0.3415,0.3064,0.2437
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,71.5679,0.4848,0.0076,0.0009,0.0001
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.02/connm-ue-csp-sat-n800-d0.02-s111845174.used-as.sat04-958.cnf,1,49.689,0.4852,0.0083,0.001,0.0001
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07.cnf,1,2.8028,0,0.3832,0.3831,0.3831
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf,1,15.1362,2.613,0.4999,0.4997,0.4979
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,71.484,0.4848,0.0076,0.0009,0.0001
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_9gates_u2.cnf,1,13.3142,1.4162,0.1569,0.0904,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,43.901,0.1562,0,0,0
SAT_Competition2009/CRAFTED/ramseycube/Q32inK10.cnf,1,9.0808,0.0836,0,0,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,10.0636,0.0083,0.4947,0.4941,0.4936
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,58.4792,0.1949,0,0,0
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,1,46.3295,1.3431,0.1687,0.0763,0.0233
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,2.6651,0.0118,0.1109,0.1109,0.1109
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,12.3905,0,0.042,0.042,0.042
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n800-d0.04-s362703357.sat05-548.reshuffled-07.cnf,1,52.8468,0.4827,0.0078,0.0009,0.0001
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,49.485,0.1686,0,0,0
SAT_Competition2007/crafted/spence/hard/s113-100.cnf,1,1.0829,0,0.3225,0.3217,0.314
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,89.7926,0.2642,0,0,0
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-02-S350203913.sat05-486.reshuffled-07.cnf,1,34.9439,0.0958,0.0654,0.0389,0.0197
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,2.9682,1.0423,0.0656,0.0613,0.0071
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0.25,0,0.5,0.5,0.4996
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,23.4996,0.4159,0.1729,0.1071,0.0541
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1,1,0.1573,0.0141,0.0139,0.0137
SAT_Competition2009/CRAFTED/Hard/contest03/others/color-11-3.sat05-445.reshuffled-07.cnf,1,17.9931,1.3966,0,0,0
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,14.4943,0.8001,0.0097,0.0002,0.0001
SAT_Competition2009/CRAFTED/modcircuits/owp_4vars_5gates.cnf,1,10.9392,1.5123,0.357,0.1456,0.0036
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l5.sat05-522.reshuffled-07.cnf,1,104.574,0.7741,0.137,0.13,0.06
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-139-100.cnf,1,1.1049,0,0.3244,0.3226,0.3163
SAT_Competition2007/crafted/Medium/contest05/sabharwal/counting-easier-fphp-012-010.sat05-1214.reshuffled-07.cnf,1,2,0.3797,0.0445,0.0433,0.042
SAT_Competition2009/CRAFTED/edgematching/compact/em_14_7_3_cmp.cnf,1,4911.43,1.0838,0.206,0.1553,0.0612
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-145-100.cnf,1,1.1103,0,0.3245,0.3231,0.3169
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes2.cnf,1,536.684,0.1903,0,0,0
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,14.4642,0.1183,0.1212,0.0788,0.0509
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n150-s89334302-unsat.cnf,1,1.1042,0,0.3246,0.3231,0.317
SAT_Competition2007/crafted/Hard/contest05/others/linvrinv8.sat05-567.reshuffled-07.cnf,1,50.275,0.8998,0.0709,0.0676,0.0459
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,7.6465,0.0375,0.4604,0.4604,0.4604
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp.cnf,1,673.9,1.2653,0.0654,0.0281,0.0042
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn003.shuffled-as.sat05-3843.cnf,1,52.2011,2.1369,0.499,0.4959,0.4766
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,32.561,0.1024,0,0,0
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_10gates_u2_autoenc.cnf,1,9.2686,1.3003,0.0064,0.0018,0
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp.cnf,1,269.253,1.3248,0.0693,0.0356,0.0083
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm27-p0-q251.cnf,1,1.6708,0.0889,0.0629,0.0629,0.0629
SAT_Competition2009/CRAFTED/ramseycube/Q32inK09.cnf,1,1.6749,0.1914,0.0008,0.0008,0.0008
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_11gates_b2_restricted.cnf,1,65.7895,1.3159,0.0011,0.0007,0.0005
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,11.6652,0,0.042,0.042,0.042
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,3242,0.5468,0.0805,0.0759,0.0619
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-hwb-n26-01-S1957858365.sat05-500.reshuffled-07.cnf,1,3.8401,1.2058,0.0488,0.029,0.0242
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-equilarge_l1.used-as.sat04-893.sat05-4187.reshuffled-07.cnf,1,9187,0.6339,0.0686,0.0039,0
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,16.1024,1.5261,0.4976,0.0597,0.0314
SAT_Competition2007/crafted/Hard/contest02/hgen2-v500-s1216665065.sat05-467.reshuffled-07.cnf,1,15.9737,0,0.0846,0.0784,0.0692
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.1769,0.1528,0.1491,0.1491,0.149
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf,1,22.3571,0.2854,0,0,0
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf,1,9181,0.6128,0.1604,0.0552,0.0059
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g1.cnf,1,23.9517,0.281,0,0,0
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-220-3.shuffled-as.sat05-2490.cnf,1,24.3591,0.7595,0.1113,0.1022,0.0911
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n28-02-S818962541.sat05-492.reshuffled-07.cnf,1,4.2898,1.143,0.0483,0.0293,0.0246
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p15-s2076598.cnf,1,7.9983,0.1118,0.0001,0,0
SAT_Competition2007/crafted/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf,1,71.4571,0.8756,0.0697,0.067,0.0454
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,36.8367,1.1396,0.0062,0.0002,0.0001
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-19-sat.cnf,1,0.3647,0.3353,0.2446,0.2446,0.2446
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,194.423,0.6185,0.0697,0.0665,0.0548
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p15-s58217873.cnf,1,15.8966,0.237,0,0,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_29_50_3-dir.shuffled-as.sat03-179.cnf,1,17.0289,0.1647,0,0,0
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes4.cnf,1,60.3945,0.2755,0,0,0
SAT_Competition2011/SAT05/crafted/roussel05/visbmc-PHNF/phnf-size10-exclusive-philo.used-as.sat04-988.shuffled-as.sat05-4195.cnf,1,3966,0.6065,0.1627,0.0568,0.0073
SAT_Competition2011/SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,71.6804,0.7652,0.0904,0.028,0.0243
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_508.cnf,1,22.3959,0.2904,0,0,0
SAT_Competition2009/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,14.3553,0.1592,0.0001,0,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,1192.25,0.1502,0,0,0
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,1,5.806,1.1839,0.0487,0.0288,0.0239
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n130-s30940966-unsat.cnf,1,1.1075,0,0.3241,0.3227,0.3201
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp.cnf,1,184.407,1.2935,0.077,0.0449,0.0096
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf,1,3.6826,0.0045,0.1109,0.1109,0.1109
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-26-sat.cnf,1,2.089,0.2701,0.2043,0.2043,0.2043
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,1.3656,0.0672,0,0,0
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_9_fbc.cnf,1,40.2348,0.9806,0.0493,0.0179,0
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf,1,53.8056,0.2043,0,0,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n170-s56409011-unsat.cnf,1,1.1174,0,0.325,0.3236,0.3217
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-200-100.cnf,1,4.0621,0.4506,0.2295,0.2295,0.2295
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34308.cnf,1,1567,0,0.4873,0.4771,0.4662
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes6.cnf,1,50.0946,0.2785,0,0,0
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-115-100.cnf,1,1.0913,0,0.3226,0.3213,0.3155
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g1.cnf,1,32.3568,0.2459,0,0,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x40.cnf,1,20.0167,0.6323,0,0,0
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,20.5486,1.8528,0.4983,0.4841,0.0078
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-2.sat05-2249.reshuffled-07.cnf,1,14.0769,0,0.042,0.042,0.042
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,14.3247,2.5667,0.4999,0.4996,0.4934
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.04-s736572600.sat05-546.reshuffled-07.cnf,1,74.31,0.4836,0.0077,0.0009,0.0001
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2100c215164gyes4.cnf,1,1666.73,0.207,0,0,0
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,14.2272,2.5667,0.4999,0.4996,0.4934
