@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC

@DATA
SAT_RACE2008/cmu-bmc-barrel6.cnf,1,0.0508,0.0475,0.0528,0.4068,0.0272,3012,0.1223,0.0377,0.5205,0.9802
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-10.cnf,1,0.0074,0.0069,0.007,?,?,0,0.0506,0,0.0296,0.0924
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxor/minxor128.cnf,1,0.011,0.0021,0.0089,?,?,448,0.0946,0.0141,0.1126,0.4032
SAT_RACE2008/ibm-2002-22r-k80.cnf,1,0.0007,0.0003,0.0007,?,?,220,0.0383,0,0.0383,0.1377
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,0.0021,0.0009,0.0022,?,?,153,0.0606,0,0.24,0.5725
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t0.cnf,1,0.0001,0.0001,0.0001,?,?,56,0.0121,0,0.1866,0.4364
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c8b_i.cnf,1,0.0147,0.0066,0.0082,?,?,784,0.0714,0.1162,0.0784,0.4102
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-11.cnf,1,0.0215,0.0211,0.0155,?,?,0,0.037,0,0.1934,0.5978
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04.cnf,1,0.0225,0.0103,0.0201,?,?,3164,0.0181,0.0246,0.2437,0.9817
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_14_UNSAT.cnf,1,0.0088,0.0044,0.0034,?,?,816,0.0089,0.0263,0.5518,0.7818
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf,1,0.0032,0.0016,0.0049,?,?,0,0.0422,0,0.1076,0.1167
SAT_RACE2006/SAT-Race-Benchmarks/maris-s03-gripper11.cnf,1,0.003,0.0027,0.0046,0.2643,0.0045,731,0.0632,1.3656,0.1698,0.5471
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0.0001,0.0001,0.0001,?,?,1,0.0196,0,0.1523,0.6263
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-5.cnf,1,0.0005,0.0002,0.0002,0.2768,0.1053,243,0.0312,0.064,0.0345,0.075
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,0.0004,0.0004,0.0006,?,?,0,0.1733,0,0.2847,0.381
SAT-Race-2010-CNF/mixed/diagnosis/UTI-20-10p0.cnf,1,0.0001,0,0.0001,?,?,0,0.0186,0,0.1977,0.5939
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p0.cnf,1,0.0001,0.0001,0.0001,?,?,0,0.0193,0,0.1352,0.4749
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.0-7.cnf,1,0.016,0.0075,0.0124,?,?,401,0.0821,0,0.2366,0.5936
SAT_Competition2007/industrial/industrial/narain/clauses-8.cnf,1,0.014,0.014,0.0097,?,?,0,0.1138,0,0.5576,0.6435
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_07_UNSAT.cnf,1,0.0215,0.0109,0.0064,?,?,4686,0.0032,0.0157,0.4949,0.8724
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.006,0.0055,0.008,0.2698,0.0179,1908,0.0492,0.0844,0.2546,0.988
SAT_RACE2008/velev-engi-uns-1.0-4nd.cnf,1,0.0222,0.0102,0.0199,?,?,3615,0.0181,0.0291,0.2394,0.9266
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor016.cnf,1,0.0134,0.007,0.0151,0.156,0.0078,1892,0.0583,0.0221,0.32,0.9919
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,0.0001,0.0001,0.0001,0.1554,0.0269,274,0.0165,0,0.208,0.7374
SAT_RACE2008/velev-fvp-sat-3.0-b18.cnf,1,0.0022,0.0012,0.0107,?,?,10,0.1745,0,0.1641,0.491
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_33.cnf,1,0.0024,0.0024,0.0014,?,?,2117,0,0.0117,0.7492,0.912
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,0.0149,0.0076,0.0108,0.2117,0.0113,2098,0.0535,0.0418,0.1211,0.5617
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0.0001,0,0.0001,?,?,30,0.0165,0,0.1808,0.6016
SAT_Competition2007/industrial/industrial/grieu/vmpc_33.cnf,1,0.0024,0.0024,0.0014,?,?,2117,0,0.4511,0.7718,0.9172
SAT_RACE2006/SAT-Race-Benchmarks/hoons-vbmc-lucky7.cnf,1,0.0127,0.0052,0.0073,0.186,0.0498,2696,0.0314,0.0524,0.1875,0.6803
SAT-Race-2010-CNF/mixed/palacios/safe-30-h30-sat.cnf,1,0.0094,0.0088,0.0043,?,?,0,0.0391,0.0032,0.3938,0.847
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,0.0019,0.0016,0.0022,0.1719,0.0186,0,0.033,0.2167,0.261,0.7094
SAT_RACE2008/ibm-2002-31_1r3-k30.cnf,1,0.0027,0.0013,0.0026,?,?,701,0.0334,0.3514,0.1073,0.365
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9.cnf,1,0.0205,0.0098,0.0121,0.1838,0.0142,1360,0.071,0.1083,0.1285,0.643
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10ni_s.cnf,1,0.0126,0.0062,0.0072,?,?,339,0.076,0.322,0.0276,0.1246
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.070-NOTKNOWN.cnf,1,0.0001,0.0001,0.0002,?,?,3,0.001,0,0.5137,0.738
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,0.0021,0.0009,0.0022,?,?,109,0.0611,0,0.192,0.7353
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf,1,0.0001,0.0001,0.0001,0.1438,0.027,75,0.0151,0,0.1311,0.661
SAT_RACE2006/SAT-Race-Benchmarks/velev-npe-1.0-9dlx-b71.cnf,1,0.0156,0.0078,0.0087,?,?,0,0.0176,0,0.5112,0.8041
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom20.cnf,1,0.0041,0.0015,0.0054,?,?,1469,0.1069,0.0547,0.0684,0.2614
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,0.0099,0.0038,0.0079,0.1642,0.0174,497,0.0346,0.0214,0.1864,0.5565
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.1-b7.cnf,1,0.0043,0.0011,0.0033,?,?,0,0.0967,0,0.175,0.2209
SAT_RACE2008/simon-s02b-r4b1k1.1.cnf,1,0.016,0.0072,0.0099,0.1876,0.0474,582,0.0178,0.0101,0.5127,0.9041
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,0.0162,0.0121,0.0129,?,?,0,0.0899,0,0.2102,0.6541
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-08.cnf,1,0.0065,0.0043,0.0053,?,?,0,0.0469,0,0.0691,0.0691
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.0005,0.0002,0.0002,0.2547,0.0887,310,0.0308,0.0785,0.0351,0.1129
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-03.cnf,1,0.0111,0.0056,0.0066,?,?,0,0.052,0,0.207,0.3654
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-17-s.cnf,1,0,0,0,?,?,0,0.0156,0,0.3005,0.7175
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,0.0079,0.0077,0.0052,?,?,0,0.0404,0,0.2753,0.5482
SAT-Race-2010-CNF/mixed/grieu/vmpc_27.cnf,1,0.0036,0.0036,0.0021,?,?,1387,0,0.0705,0.775,0.9405
SAT_Competition2011/SAT07/industrial/manolios/manol-pipe-f7idw.cnf,1,0.0018,0.0009,0.0013,?,?,368,0.0761,0.7326,0.0225,0.1213
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor032.cnf,1,0.0069,0.0035,0.0076,0.1395,0.0018,1039,0.0582,0.0652,0.2503,0.9103
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw.cnf,1,0.0076,0.0038,0.0057,?,?,394,0.0782,0.0328,0.0299,0.1005
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf,1,0.0007,0.0003,0.001,0.1739,0.0241,166,0.0616,0.2721,0.041,0.2261
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-term1mul.cnf,1,0.0398,0.0095,0.0124,?,?,773,0.0474,1.0711,0.1457,0.5659
SAT-Race-2010-CNF/software-verification/bitverif/countbitsrotate128.cnf,1,0.0017,0.0008,0.0012,?,?,0,0.033,0,0.0598,0.1381
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_11_UNKNOWN.cnf,1,0.0135,0.0068,0.0052,?,?,1240,0.0063,0.0042,0.5778,0.8129
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-col400-16.cnf,1,0.0003,0.0002,0.0002,0.2543,0.034,1003,0.0417,0,0.0246,0.3611
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf,1,0.0166,0.0084,0.0058,?,?,1964,0.0055,0.006,0.5424,0.8561
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-g10nid.cnf,1,0.0033,0.0015,0.0018,?,?,340,0.0738,1.4142,0.0272,0.0817
SAT-Race-2010-CNF/cryptography/mizh/md5_48_1.cnf,1,0.0005,0.0002,0.0002,0.2765,0.1053,470,0.0312,0.0344,0.0331,0.0907
SAT_RACE2008/mizh-sha0-35-4.cnf,1,0.0005,0.0002,0.0002,0.2563,0.0887,280,0.0308,0.0513,0.0355,0.1059
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-live-uns-2.0-ebuf.cnf,1,0.0157,0.009,0.013,?,?,1111,0.0183,0.0461,0.2988,0.6542
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0.0001,0.0001,0.0001,0.1616,0.0272,278,0.0155,0,0.1786,0.6764
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-2.cnf,1,0.0005,0.0002,0.0002,0.2765,0.1053,357,0.0312,0.0572,0.0337,0.0809
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-dp11u10.cnf,1,0.009,0.0036,0.0078,0.183,0.0094,3267,0.0429,0.0592,0.2281,0.7052
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1138.cnf,1,0.0428,0.0121,0.0148,?,?,237,0.0643,0,0.0508,0.431
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,0.0043,0.0018,0.0032,?,?,300,0.0785,0.1842,0.0472,0.1617
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.160-NOTKNOWN.cnf,1,0.0005,0.0005,0.0006,?,?,0,0.0355,0,0.23,0.4021
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,0.019,0.0129,0.0526,0.1263,0,3825,0.0284,0.0077,0.6362,0.9316
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0.0046,0.0035,0.0026,?,?,2594,0,0.0004,0.7991,0.9396
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_29.renamed-as.sat05-1916.cnf,1,0.0031,0.0031,0.0018,?,?,3318,0,0.0948,0.7849,0.9287
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,0.006,0.0022,0.008,?,?,3189,0.0997,0.102,0.0981,0.3592
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c7idw_s.cnf,1,0.0101,0.0055,0.0066,?,?,301,0.0801,0.0221,0.0331,0.1571
SAT_Competition2007/industrial/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf,1,0.0095,0.0092,0.0072,?,?,1760,0.0291,0.1487,0.2931,0.6961
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.180-SAT.cnf,1,0.0004,0.0004,0.0005,?,?,0,0.0353,0,0.2223,0.2498
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,0.0104,0.0048,0.0079,?,?,89,0.0576,0,0.1147,0.2788
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p1.cnf,1,0.0001,0.0001,0.0001,?,?,11,0.0183,0,0.0865,0.3142
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-20-s100.cnf,1,0.0019,0.0016,0.0022,0.1725,0.0186,0,0.0329,0.0402,0.2509,0.6519
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-17-u.cnf,1,0.0001,0.0001,0.0001,0.1431,0.0276,50,0.0149,0,0.1244,0.536
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0.0001,0.0001,0.0001,?,?,91,0.0199,0,0.2393,0.6177
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-16.cnf,1,0.0205,0.0177,0.0162,?,?,994,0.0307,0.0064,0.1015,0.5928
SAT_Competition2009/APPLICATION/SAT07/industrial/narain/clauses-8.cnf,1,0.014,0.014,0.0097,?,?,0,0.1138,0,0.513,0.6609
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-r4b1k1.1.cnf,1,0.016,0.007,0.0097,0.1873,0.0473,708,0.0176,0.0035,0.5131,0.8739
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand032.cnf,1,0.0052,0.0023,0.0059,0.1324,0.0019,876,0.0524,0.0094,0.1964,0.7711
SAT_RACE2008/marijn-philips.cnf,1,0.014,0.0122,0.0104,0.2852,0.0215,3649,0.0488,0.0407,0.3542,0.9888
SAT_Competition2011/SAT_RACE08/cnf/ibm-2002-30r-k85.cnf,1,0.0003,0.0002,0.0002,?,?,75,0.0401,0,0.0716,0.1918
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-9007.cnf,1,0.0045,0.0015,0.0062,?,?,0,0.1945,0,0.0938,0.2302
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g7nidw.cnf,1,0.0043,0.0018,0.0032,?,?,317,0.0785,0.1831,0.048,0.1871
SAT_Competition2007/industrial/industrial/grieu/vmpc_26.cnf,1,0.0039,0.0039,0.0022,?,?,4173,0,0.0641,0.7807,0.9512
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf,1,0.0002,0.0001,0.0002,0.1499,0.0138,63,0.0197,0,0.3555,0.7275
SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf,1,0.0005,0.0002,0.0002,0.2546,0.0887,272,0.0308,0.0524,0.0362,0.1146
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-03.cnf,1,0.0247,0.0124,0.0167,?,?,0,0.0301,0,0.2992,0.5488
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-22.cnf,1,0.0201,0.0147,0.0139,0.2926,0.0052,1419,0.0385,0.018,0.1203,0.597
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,1,0.0056,0.0053,0.0044,?,?,0,0.1511,0.013,0.3629,0.9236
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04a.cnf,1,0.0222,0.0102,0.0199,?,?,3615,0.0181,0.0161,0.2474,0.9783
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,0.0118,0.0028,0.008,?,?,516,0.1218,0.0147,0.2048,0.5009
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0.0165,0.0083,0.0089,?,?,0,0.057,0,0.3925,0.5129
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.120-NOTKNOWN.cnf,1,0.0007,0.0007,0.0009,?,?,0,0.0355,0,0.1908,0.3698
SAT_RACE2008/manol-pipe-c6bidw_i.cnf,1,0.007,0.0026,0.0071,?,?,460,0.0795,0.73,0.0381,0.1392
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0.016,0.0075,0.0124,?,?,401,0.0821,0,0.2826,0.6303
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0.0034,0.0017,0.005,?,?,0,0.0418,0,0.1464,0.2372
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf,1,0.0007,0.0003,0.0005,?,?,185,0.0447,0,0.0746,0.1986
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop01-75.cnf,1,0.013,0.0014,0.0037,?,?,542,0.0833,0.0304,0.0382,0.1933
SAT_Competition2011/SAT07/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,0.0222,0.0028,0.0167,?,?,90,0.2814,0,0.0513,0.5923
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf,1,0.0002,0.0001,0.0002,0.1227,0.0135,89,0.0195,0,0.2558,0.5971
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0.0034,0.0017,0.005,?,?,0,0.0418,0,0.3469,0.3469
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_28.cnf,1,0.0033,0.0033,0.0019,?,?,2355,0,0.1125,0.7973,0.9332
SAT_RACE2006/SAT-Race-Benchmarks/aloul-chnl11-13.cnf,1,0.014,0.007,0.0752,0.0765,0.0087,4914,0.2033,0.1386,0.8359,0.9169
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-dalumul.cnf,1,0.0626,0.0161,0.0236,?,?,424,0.0438,0.5668,0.1108,0.5086
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02-w08-18.cnf,1,0.0009,0.0005,0.0009,?,?,438,0.031,0,0.0784,0.1807
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,0.0018,0.0009,0.0019,?,?,391,0.0609,0,0.1756,0.5643
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L200_coli.sat.cnf,1,0.0011,0.0008,0.0021,?,?,0,0.0791,0,0.013,0.0357
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-25.cnf,1,0.0131,0.0087,0.0088,0.222,0.006,1160,0.0525,0.0176,0.0666,0.3246
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-3.cnf,1,0.0005,0.0002,0.0002,0.2768,0.1026,249,0.0312,0.0386,0.0339,0.0794
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf,1,0.0231,0.0089,0.0363,?,?,666,0.093,0.1267,0.2859,0.479
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-13-u.cnf,1,0.0001,0.0001,0.0001,0.158,0.0269,0,0.0166,0,0.2307,0.613
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-02.cnf,1,0.017,0.0085,0.0126,0.213,0.0096,1981,0.0547,0.0358,0.1393,0.7471
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9n.cnf,1,0.0046,0.0022,0.0033,?,?,378,0.0708,0.0448,0.0445,0.3178
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0.0005,0.0005,0.0007,?,?,0,0.1552,0,0.2819,0.5843
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,1,0.0021,0.001,0.002,?,?,0,0.0379,0,0.0192,0.0724
SAT_Competition2007/industrial/industrial/narain/clauses-10.cnf,1,0.0119,0.0119,0.0083,?,?,0,0.1029,0,0.3954,0.4856
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,0.0028,0.0008,0.0017,?,?,1880,0.0504,0.2284,0.0681,0.5918
SAT_Competition2007/industrial/industrial/palacios/hard/safe-50-h50-sat.cnf,1,0.0056,0.0054,0.0022,?,?,0,0.1419,0.0421,0.3086,0.4507
SAT-Race-2010-CNF/hardware-verification/manolios/c9idw.cnf,1,0.014,0.0061,0.0074,?,?,256,0.0784,0.0685,0.0282,0.157
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10bi_s.cnf,1,0.0226,0.0114,0.0128,?,?,328,0.0786,0.0124,0.0344,0.1901
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-k2mul.cnf,1,0.0464,0.0114,0.0146,?,?,695,0.0474,0.929,0.1403,0.6009
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,0.0097,0.0091,0.0045,?,?,0,0.0391,0.0038,0.4042,0.7241
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,0.1557,0.1203,0.0746,?,?,1214,0.0438,0.0613,0.14,0.9162
SAT_Competition2007/industrial/industrial/narain/clauses-6.cnf,1,0.0158,0.0158,0.011,?,?,0,0.1182,0,0.3602,0.6202
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,1,0.0035,0.001,0.0022,?,?,2272,0.0665,0.0471,0.0614,0.3871
SAT_RACE2008/manol-pipe-c9n_i.cnf,1,0.0181,0.0078,0.01,?,?,849,0.0675,0.1987,0.0742,0.3084
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,0.0004,0.0002,0.0004,?,?,0,0.2008,0,0.1886,0.392
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-16.cnf,1,0.0205,0.0177,0.0162,?,?,1369,0.0307,0.4192,0.0946,0.586
SAT-Race-2010-CNF/hardware-verification/velev/9dlx_vliw_at_b_iq9.cnf,1,0.0101,0.0055,0.016,?,?,0,0.0659,0,0.0868,0.1998
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.002,0.0013,0.0035,?,?,2753,0.0123,0.375,0.2845,0.3776
SAT_Competition2011/SAT03/industrial/li/li-test4/li-test4-100.shuffled-as.sat03-370.cnf,1,0.0005,0.0001,0.011,0.3574,0.0069,63,0.1929,0.0499,0.0208,0.0508
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf,1,0.0019,0.0015,0.0021,0.1726,0.0193,0,0.033,0.2107,0.2158,0.6524
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-23-k100.cnf,1,0.0006,0.0003,0.0006,?,?,339,0.0349,0,0.0323,0.0777
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9n.cnf,1,0.0046,0.0022,0.0033,?,?,378,0.0708,0.0174,0.0452,0.2412
SAT-Race-2010-CNF/cryptography/desgen/gss-20-s100.cnf,1,0.0019,0.0016,0.0022,0.1725,0.0186,0,0.0329,0.2086,0.2448,0.6742
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-19-k90.cnf,1,0.0007,0.0004,0.0006,?,?,644,0.0398,0,0.0371,0.1077
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0.014,0.007,0.0472,0.135,0.0209,4858,0.1896,0.0114,0.7738,0.8655
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,0.0085,0.0055,0.0074,?,?,34,0.0578,0,0.1609,0.3439
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,0.0001,0,0.0001,?,?,3,0.0188,0,0.1518,0.5034
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-10.cnf,1,0.0534,0.0308,0.0415,?,?,764,0.035,0.7515,0.1778,0.871
SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,0.001,0.0005,0.0007,?,?,743,0.0446,0,0.0977,0.2233
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-uns-1.0-8.cnf,1,0.0132,0.0074,0.0105,?,?,18,0.069,0,0.2693,0.5484
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12072.cnf,1,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,1,0.0033,0.0009,0.0025,?,?,779,0.0399,0,0.0262,0.1162
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g6bi.cnf,1,0.0093,0.0035,0.0083,0.1857,0.0222,438,0.081,0.019,0.0985,0.3834
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.0166,0.0084,0.0064,?,?,2570,0.0055,0.0079,0.5161,0.8571
